,group,variable,month,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,17,0,17,0,17
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,1,5,1,5,6
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,1,4,1,4,5
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,3,0,3,0,3
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,4,0,4,0,4
SENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,4,11,4,11,15
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,22,14,22,14,36
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,11,9,11,9,20
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,1,1,1,1,2
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,45,31,45,31,76
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,1,0,1,0,1
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,8,29,8,29,37
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,2,14,2,14,16
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,297,21,297,21,318
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,2,0,2,0,2
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,7,6,7,6,13
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,14,20,14,20,34
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,8,23,8,23,31
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,13,51,13,51,64
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,3,0,3,0,3
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,11,2,11,2,13
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,500,111,500,111,611
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,2,10,2,10,12
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,2,5,2,5,7
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,13,40,13,40,53
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,13,23,13,23,36
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,15,1,15,1,16
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,114,96,114,96,210
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,30,7,30,7,37
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,8,3,8,3,11
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,8,7,8,7,15
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,2,2,2,2,4
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,8,6,8,6,14
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,8,0,8,0,8
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,5,0,5,0,5
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,33,4,33,4,37
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,2,0,2,0,2
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,310,20,310,20,330
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,75,11,75,11,86
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,1,0,1,0,1
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,2,0,2,0,2
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,6,1,6,1,7
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,14,0,14,0,14
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,4,19,4,19,23
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,13,0,13,0,13
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,19,2,19,2,21
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,35,106,35,106,141
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,7,0,7,0,7
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,15,7,15,7,22
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,118,8,118,8,126
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,2,0,2,0,2
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,4,0,4,0,4
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,11,3,11,3,14
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,81,39,81,39,120
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,13,0,13,0,13
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,104,5,104,5,109
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,114,54,114,54,168
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,6,11,6,11,17
WALDO BALLIVIAN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,1,1,1,1,2
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,96,6,96,6,102
YACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,8,7,8,7,15
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,92,10,92,10,102
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,3,0,3,0,3
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,1,7,1,7,8
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,4,6,4,6,10
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,7,1,7,1,8
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,13,7,13,7,20
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,3,1,3,1,4
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-01-01,2,9,2,9,11
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,1,31,1,31,32
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,105,168,105,168,273
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,5,18,5,18,23
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,30,59,30,59,89
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,4,0,4,0,4
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,4,1,4,1,5
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,5,3,5,3,8
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,6,0,6,0,6
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,1,5,1,5,6
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,13,41,13,41,54
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,1,66,1,66,67
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,2,1,2,1,3
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,7,7,7,7,14
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,22,49,22,49,71
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,16,7,16,7,23
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,45,7,45,7,52
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,27,27,27,27,54
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,1,0,1,0,1
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,7,10,7,10,17
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,3,1,3,1,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,25,26,25,26,51
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,12,10,12,10,22
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,5,0,5,0,5
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,3,0,3,0,3
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,1,4,1,4,5
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,152,25,152,25,177
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,25,10,25,10,35
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,3,10,3,10,13
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,1,0,1,0,1
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,10,4,10,4,14
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,20,15,20,15,35
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,10,67,10,67,77
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,15,6,15,6,21
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,29,5,29,5,34
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,8,1,8,1,9
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,7,2,7,2,9
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,8,10,8,10,18
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,14,6,14,6,20
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,19,108,19,108,127
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,21,25,21,25,46
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,18,2,18,2,20
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,12,33,12,33,45
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,51,114,51,114,165
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,27,1,27,1,28
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,21,10,21,10,31
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,14,11,14,11,25
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,1,1,1,1,2
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,35,22,35,22,57
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,16,14,16,14,30
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,31,287,31,287,318
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,3,0,3,0,3
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,28,10,28,10,38
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,20,5,20,5,25
CHOQUE COTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,29,11,29,11,40
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,9,7,9,7,16
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,0,52,0,52,52
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,0,3,0,3,3
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,28,19,28,19,47
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,205,28,205,28,233
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,8,23,8,23,31
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,635,195,635,195,830
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,28,1,28,1,29
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,12,10,12,10,22
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,41,13,41,13,54
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,12,0,12,0,12
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,34,102,34,102,136
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,12,0,12,0,12
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,30,34,30,34,64
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,6,0,6,0,6
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,26,10,26,10,36
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,57,39,57,39,96
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,7,2,7,2,9
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,19,3,19,3,22
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,13,4,13,4,17
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,16,97,16,97,113
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,11,3,11,3,14
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,22,19,22,19,41
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,49,35,49,35,84
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,56,57,56,57,113
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,5,0,5,0,5
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,2,0,2,0,2
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,71,21,71,21,92
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,3,0,3,0,3
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,1,0,1,0,1
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,6,0,6,0,6
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,1136,799,1136,799,1935
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,2,0,2,0,2
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,9,23,9,23,32
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,6,21,6,21,27
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,50,17,50,17,67
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,1,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,27,0,27,0,27
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,41,42,41,42,83
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,4,5,4,5,9
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,7,7,7,7,14
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,1,5,1,5,6
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,25,128,25,128,153
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,8,15,8,15,23
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,11,9,11,9,20
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,6,71,6,71,77
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,23,10,23,10,33
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,12,13,12,13,25
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,103,2,103,2,105
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,9,3,9,3,12
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,15,4,15,4,19
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,0,3,0,3,3
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,0,17,0,17,17
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,23,2,23,2,25
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,1,0,1,0,1
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,4,1,4,1,5
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,2,0,2,0,2
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,3,1,3,1,4
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,9,0,9,0,9
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,74,107,74,107,181
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,16,27,16,27,43
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,2,51,2,51,53
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,2,3,2,3,5
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,21,182,21,182,203
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,67,1,67,1,68
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,121,54,121,54,175
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,77,9,77,9,86
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,1196,614,1196,614,1810
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,6,2,6,2,8
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,22,11,22,11,33
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,3,1,3,1,4
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,36,163,36,163,199
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,5,0,5,0,5
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,4,0,4,0,4
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,12,0,12,0,12
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,7,3,7,3,10
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,10,5,10,5,15
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,7,0,7,0,7
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,42,0,42,0,42
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,32,12,32,12,44
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,30,4,30,4,34
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,47,8,47,8,55
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,12,0,12,0,12
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,6,0,6,0,6
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,14,11,14,11,25
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,180,187,180,187,367
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,0,3,0,3,3
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,5,13,5,13,18
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,4,0,4,0,4
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,2,4,2,4,6
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,26,46,26,46,72
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,31,17,31,17,48
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,10,9,10,9,19
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,373,29,373,29,402
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,19,7,19,7,26
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,2,0,2,0,2
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,20,117,20,117,137
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,6,9,6,9,15
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,17,4,17,4,21
PAMPA AULLAGAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,1,0,1,0,1
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,14,0,14,0,14
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,6,3,6,3,9
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,2,0,2,0,2
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,51,2,51,2,53
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,8,3,8,3,11
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,1,6,1,6,7
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,15,15,15,15,30
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-02-01,19,27,19,27,46
