,group,variable,month,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 4TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,4,3,4,7
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,3,0,3,3
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,1,1,1,2
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,10,9,10,9,19
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,13,3,13,3,16
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,0,2,0,2
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,156,31,156,31,187
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,15,0,15,0,15
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,0,2,0,2
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,5,4,5,4,9
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,0,3,0,3
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,1,3,1,4
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,13,1,13,1,14
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,15,2,15,17
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,6,0,6,6
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,0,2,0,2
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,9,3,9,3,12
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,14,1,14,15
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,9,19,9,19,28
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,5,1,5,6
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,2,2,2,4
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,2,3,2,5
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,266,227,266,227,493
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,1,1,1,2
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,18,1,18,1,19
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,1,3,1,4
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,5,4,5,4,9
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,6,2,6,2,8
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,5,1,5,1,6
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,2,3,2,5
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,15,0,15,0,15
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,2,1,2,3
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,2,0,2,2
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,0,3,0,3
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,4,0,4,0,4
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,2,2,2,4
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,4,11,4,11,15
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,38,7,38,7,45
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,230,39,230,39,269
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,2,3,2,5
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,0,2,0,2
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,13,0,13,0,13
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,0,2,0,2
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,3,1,3,4
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,5,0,5,0,5
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,0,2,0,2
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,4,0,4,0,4
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,2,0,2,2
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,0,2,0,2
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,4,7,4,7,11
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,49,1,49,1,50
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,2,3,2,5
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,4,1,4,5
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,20,2,20,2,22
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,5,14,5,14,19
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,0,3,0,3
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,0,3,0,3
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,3,0,3,3
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,1,1,1,2
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,4,2,4,6
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,3,0,3,3
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,5,0,5,5
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,12,0,12,0,12
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,4,3,4,7
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,6,1,6,1,7
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,1,1,1,2
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,15,24,15,24,39
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,10,1,10,1,11
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,10,10,10,10,20
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,3,0,3,3
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,16,14,16,14,30
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,15,9,15,9,24
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,2,1,2,3
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,11,40,11,40,51
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,2,0,2,2
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,3,1,3,4
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,3,2,3,5
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,2,1,2,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,5,0,5,0,5
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,3,1,3,4
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,5,3,5,8
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,9,9,9,9,18
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,4,8,4,8,12
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,36,18,36,18,54
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,5,1,5,6
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,2,2,2,4
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,5,2,5,7
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,4,4,4,4,8
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,0,3,0,3
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,1,1,1,2
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,11,1,11,1,12
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,7,1,7,1,8
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,8,2,8,10
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,3,0,3,3
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,7,0,7,0,7
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,311,291,311,291,602
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,3,3,3,6
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
SENA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,6,11,6,11,17
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,0,3,0,3
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,0,3,0,3
SOPACHUY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,1,1,1,2
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,36,8,36,8,44
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,2,2,2,4
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,5,3,5,8
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,4,11,4,11,15
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,58,60,58,60,118
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,4,0,4,4
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,4,3,4,3,7
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,1,2,1,3
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,2,1,2,3
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,0,2,0,2
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,16,4,16,4,20
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,10,6,10,6,16
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,11,0,11,0,11
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,6,1,6,1,7
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,3,0,3,0,3
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,7,2,7,9
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,5,5,5,5,10
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,12,61,12,61,73
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,5,0,5,0,5
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,12,0,12,0,12
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,15,39,15,39,54
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,3,2,3,5
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,1,0,1,0,1
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,6,0,6,6
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,8,10,8,10,18
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,0,1,0,1,1
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-02-01,2,2,2,2,4
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,4,0,4,0,4
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,1,2,1,2,3
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,0,1,0,1,1
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,0,2,0,2,2
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,6,8,6,8,14
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,1,0,1,0,1
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,1,1,1,1,2
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,1,41,1,41,42
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,2,2,2,2,4
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,7,0,7,0,7
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,0,7,0,7,7
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,2,5,2,5,7
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,3,1,3,1,4
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,5,0,5,0,5
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,1,0,1,0,1
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,2,8,2,8,10
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,0,7,0,7,7
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,3,4,3,4,7
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,18,19,18,19,37
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,0,1,0,1,1
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,1,0,1,0,1
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,2,0,2,0,2
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,0,2,0,2,2
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,0,6,0,6,6
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,2,2,2,2,4
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,17,21,17,21,38
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,3,0,3,0,3
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,3,1,3,1,4
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,0,2,0,2,2
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,6,1,6,1,7
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,2,2,2,2,4
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,1,0,1,0,1
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,2,5,2,5,7
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,0,4,0,4,4
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,2,0,2,0,2
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,1,7,1,7,8
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,7,4,7,4,11
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,11,6,11,6,17
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,175,174,175,174,349
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,18,9,18,9,27
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,0,1,0,1,1
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,2,2,2,2,4
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,3,0,3,0,3
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,0,7,0,7,7
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,1,0,1,0,1
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,0,1,0,1,1
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,17,3,17,3,20
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,0,13,0,13,13
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,4,2,4,2,6
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,0,1,0,1,1
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,3,14,3,14,17
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,2,4,2,4,6
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,13,8,13,8,21
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,2,5,2,5,7
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,1,0,1,0,1
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,5,1,5,1,6
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,2,0,2,0,2
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,1,0,1,0,1
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,346,266,346,266,612
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,1,0,1,0,1
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 4ta dosis de dt,2011-03-01,21,78,21,78,99
