,group,variable,month,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,38,5,38,5,43
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,13,11,13,11,24
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,9,0,9,0,9
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,5,0,5,0,5
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,3,0,3,0,3
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,8,4,8,4,12
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,10,1,10,1,11
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,0,2,0,2,2
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,3,0,3,0,3
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,12,4,12,4,16
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,1,0,1,0,1
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,5,13,5,13,18
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,13,33,13,33,46
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,32,8,32,8,40
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,24,3,24,3,27
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,20,17,20,17,37
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,16,3,16,3,19
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,2,3,2,3,5
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,2,8,2,8,10
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,10,4,10,4,14
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,8,8,8,8,16
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,0,5,0,5,5
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-01-01,3,4,3,4,7
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,2,1,2,3
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,0,2,0,2
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,10,1,10,11
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,7,1,7,8
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,2,0,2,2
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,4,1,4,5
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,10,1,10,11
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,0,2,0,2
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,21,0,21,21
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,13,0,13,13
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,0,2,0,2
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,2,1,2,3
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,3,12,3,12,15
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,9,3,9,3,12
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,30,1,30,1,31
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,4,2,4,2,6
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,13,8,13,8,21
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,12,2,12,2,14
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,6,0,6,6
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,48,3,48,3,51
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,3,12,3,12,15
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,2,2,2,4
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,3,0,3,0,3
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,7,0,7,7
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,12,29,12,29,41
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,10,0,10,10
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,10,5,10,5,15
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,1,0,1,1
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,0,1,0,1
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,7,27,7,27,34
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,31,45,31,45,76
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,7,11,7,11,18
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,12,2,12,14
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,13,1,13,1,14
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,9,12,9,12,21
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,39,37,39,37,76
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,26,0,26,0,26
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,0,1,0,1
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,1,0,1,1
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,15,3,15,3,18
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,0,1,0,1
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,10,78,10,78,88
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,4,0,4,0,4
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,6,7,6,7,13
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,8,49,8,49,57
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,4,2,4,6
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,3,1,3,1,4
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,6,0,6,6
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,23,0,23,23
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,18,13,18,13,31
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,28,13,28,13,41
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,0,2,0,2
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,271,202,271,202,473
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,15,1,15,1,16
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,0,1,0,1
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,13,2,13,2,15
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,4,1,4,1,5
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,9,8,9,8,17
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,0,1,0,1
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,7,13,7,13,20
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,7,0,7,7
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,33,5,33,5,38
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,25,0,25,25
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,5,30,5,30,35
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,1,2,1,3
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,3,2,3,5
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,0,2,0,2
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,9,0,9,0,9
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,8,1,8,9
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,22,2,22,24
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,51,39,51,39,90
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,6,3,6,3,9
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,7,0,7,0,7
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,7,7,7,7,14
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,1,0,1,1
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,0,1,0,1
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,659,330,659,330,989
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,0,2,0,2
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,15,6,15,6,21
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,10,132,10,132,142
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,55,52,55,52,107
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,4,0,4,0,4
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,15,1,15,1,16
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,21,14,21,14,35
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,1,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,2,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,17,38,17,38,55
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,2,1,2,3
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,6,2,6,2,8
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,2,2,2,4
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,5,2,5,2,7
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,0,1,0,1
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,12,3,12,3,15
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,3,3,3,3,6
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,4,10,4,10,14
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,2,0,2,2
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,1,1,1,2
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,3,0,3,0,3
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,4,0,4,0,4
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,0,1,0,1
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,49,0,49,49
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,20,39,20,39,59
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,7,0,7,7
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,3,2,3,2,5
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,5,0,5,0,5
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,5,1,5,1,6
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,62,201,62,201,263
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,473,185,473,185,658
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,4,8,4,8,12
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,5,2,5,2,7
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,10,23,10,23,33
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,7,1,7,1,8
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,3,0,3,0,3
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,7,4,7,4,11
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,0,2,0,2
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,3,9,3,9,12
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,0,1,0,1
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,20,0,20,0,20
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,4,0,4,0,4
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,4,0,4,0,4
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,23,2,23,2,25
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,6,5,6,5,11
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,14,4,14,4,18
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,115,9,115,9,124
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,10,0,10,10
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,2,0,2,2
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,3,1,3,1,4
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,5,5,5,5,10
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,15,1,15,16
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,80,10,80,10,90
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,4,1,4,1,5
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,1,0,1,1
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,8,22,8,22,30
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,1,2,1,3
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,4,1,4,1,5
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,5,0,5,5
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,1,0,1,1
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,1,2,1,3
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,0,1,0,1
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,3,5,3,5,8
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,14,101,14,101,115
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,10,3,10,3,13
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,4,0,4,0,4
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,0,2,0,2
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,10,1,10,11
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,16,1,16,17
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,4,0,4,0,4
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,51,3,51,3,54
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,2,0,2,2
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,1,0,1,1
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,1,1,1,2
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,9,19,9,19,28
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,8,2,8,10
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,3,0,3,0,3
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,3,3,3,3,6
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,20,78,20,78,98
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,4,6,4,6,10
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,9,1,9,1,10
QUIABAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,1,1,1,2
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,20,22,20,22,42
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,1,0,1,1
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,31,0,31,31
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,3,0,3,3
REYES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,5,0,5,0,5
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,30,24,30,24,54
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,12,9,12,9,21
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,8,2,8,10
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,39,93,39,93,132
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,2,1,2,3
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,23,1,23,24
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,6,2,6,8
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,2,0,2,2
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,8,0,8,0,8
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,3,2,3,5
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,10,1,10,1,11
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,4,2,4,2,6
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,9,52,9,52,61
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,0,2,0,2
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,17,10,17,10,27
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,10,26,10,26,36
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,64,66,64,66,130
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,5,1,5,6
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,0,2,0,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,7,0,7,0,7
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,11,1,11,12
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,10,24,10,24,34
SAN LORENZO(PND),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,1,2,1,3
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,16,16,16,16,32
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,51,76,51,76,127
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,10,4,10,4,14
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,17,6,17,6,23
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,3,5,3,5,8
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,4,0,4,4
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,4,30,4,30,34
SAN RAMON BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,0,2,0,2,2
SAN RAMON SCZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,6,4,6,4,10
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,11,0,11,0,11
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,786,364,786,364,1150
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,0,1,0,1
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,8,3,8,3,11
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,0,1,0,1
SENA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,6,1,6,7
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,2,10,2,10,12
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,5,0,5,0,5
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,1,1,1,1,2
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-02-01,9,0,9,0,9
