,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,2,0,2
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,268,4,272
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,89,0,89
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,4,0,4
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,4,1,5
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,28,4,32
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,16,0,16
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,16,0,16
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,60,0,60
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,10,1,11
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,26,2,28
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,82,0,82
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,6,1,7
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,14,7,21
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,51,5,56
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,3,0,3
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,8,0,8
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,17,1,18
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,268,3,271
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,17,5,22
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,90,0,90
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,59,0,59
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,14,2,16
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,3,0,3
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,188,2,190
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,3,2,5
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,114,0,114
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,9,0,9
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,7,0,7
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,100,0,100
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,3,0,3
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,7,1,8
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,4,0,4
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-01-01,7,0,7
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,3,0,3
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,68,4,72
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,10,3,13
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,50,0,50
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,4,2,6
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,5,0,5
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,20,2,22
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,16,1,17
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,4,0,4
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,3,0,3
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,10,1,11
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,24,5,29
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,4,0,4
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,12,3,15
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,7,3,10
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,13,0,13
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,39,0,39
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,20,1,21
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,2,0,2
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,6,0,6
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,12,0,12
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,24,1,25
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,7,3,10
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,11,1,12
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,5,0,5
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1,0,1
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,2,0,2
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,50,0,50
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,33,0,33
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,9,0,9
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1,0,1
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,4,0,4
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,18,1,19
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,34,0,34
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,12,1,13
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,8,0,8
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,9,0,9
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,0,2,2
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,8,4,12
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,35,2,37
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1,2,3
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,114,0,114
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,44,0,44
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,4,2,6
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,62,2,64
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,74,3,77
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,19,0,19
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,4,7,11
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,8,0,8
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1,0,1
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,42,2,44
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,5,0,5
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,66,1,67
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,2,0,2
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,23,5,28
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,44,0,44
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,4,0,4
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,3,0,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,30,1,31
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,12,4,16
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,7,3,10
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,21,9,30
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,34,0,34
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,141,0,141
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,18,11,29
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1433,8,1441
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1,0,1
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,82,1,83
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,14,0,14
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1,0,1
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,33,0,33
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,10,0,10
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,36,8,44
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,8,0,8
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,19,73,92
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,2,0,2
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,36,0,36
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1,1,2
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,50,0,50
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,17,2,19
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,18,1,19
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,7,4,11
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,16,1,17
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,6,4,10
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,29,6,35
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,103,0,103
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,16,4,20
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1,0,1
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,15,8,23
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,7,0,7
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1,2,3
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,10,1,11
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1542,7,1549
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1,0,1
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,31,0,31
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,23,2,25
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,93,2,95
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,2,0,2
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,40,0,40
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,50,0,50
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,10,1,11
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,8,0,8
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1,1,2
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,5,0,5
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,28,0,28
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,9,0,9
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,15,6,21
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,13,1,14
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,11,0,11
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,3,1,4
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,125,1,126
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,22,5,27
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,11,4,15
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,2,2,4
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1,0,1
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,49,0,49
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,3,0,3
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,2,2,4
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,2,0,2
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,3,1,4
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,2,1,3
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,11,6,17
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,7,3,10
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,5,0,5
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,12,2,14
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,4,0,4
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,17,0,17
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,16,0,16
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,84,0,84
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,167,0,167
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1382,1,1383
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,4,0,4
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,12,0,12
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,5,0,5
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,2,0,2
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,69,4,73
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,5,0,5
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,7,0,7
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,4,0,4
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,5,0,5
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,12,0,12
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,20,1,21
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,24,0,24
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,38,0,38
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,10,0,10
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,36,1,37
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,26,1,27
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,8,0,8
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1,0,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,3,1,4
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,65,1,66
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,215,2,217
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,7,2,9
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,14,3,17
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,2,0,2
NAZACARA DE PACAJES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,3,2,5
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,21,1,22
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,31,1,32
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,8,1,9
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,684,0,684
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,22,0,22
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,18,1,19
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,58,0,58
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,17,3,20
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,52,0,52
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,2,0,2
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,19,0,19
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,2,1,3
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,0,1,1
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,37,2,39
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,8,1,9
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,8,0,8
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,17,7,24
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,8,0,8
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,20,0,20
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,5,0,5
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,16,0,16
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,8,4,12
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,12,0,12
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,37,0,37
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,16,0,16
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,2,0,2
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,456,0,456
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,2,5,7
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,1,0,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,23,0,23
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,4,1,5
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,6,3,9
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,6,1,7
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,3,0,3
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,14,0,14
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,16,6,22
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-02-01,7,2,9
