,group,variable,month,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,TOTALES,TOTALES,TOTALES
CALACOTO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,5,2,5,2,7
CALAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,21,32,21,32,53
CAMARGO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,14,11,14,11,25
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,6,2,6,2,8
CAMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,23,28,23,28,51
CAQUIAVIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,5,2,5,7
CARACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,6,27,6,27,33
CARANAVI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,5,14,5,14,19
CARAPARI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,1,1,1,2
CARIPUYO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,1,0,1,1
CATACORA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,2,0,2,2
CHALLAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,9,13,9,13,22
CHARAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,6,2,6,2,8
CHAYANTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,4,1,4,5
CHIMORE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,5,1,5,1,6
CHIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,1,0,1,1
CHOQUE COTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,8,0,8,8
CHUMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,13,3,13,3,16
CLIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,4,9,4,9,13
COBIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,17,11,17,11,28
COCHABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,337,281,337,281,618
COLCAPIRHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,10,14,10,14,24
"COLCHA ""K""",atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,0,2,0,2
COLLANA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,0,2,0,2
COLOMI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,1,0,1,1
COLPA BELGICA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,4,0,4,0,4
COLQUENCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,4,1,4,1,5
COLQUIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,8,3,8,3,11
COMBAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,12,8,12,8,20
CONCEPCION,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,5,0,5,0,5
COPACABANA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,4,3,4,7
CORIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,1,2,1,3
CORO CORO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,0,2,0,2
COROICO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,10,5,10,5,15
CORQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,1,0,1,1
COTAGAITA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,2,3,2,5
COTOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,1,3,1,4
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,212,0,212,0,212
CUEVO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,5,2,5,2,7
CULPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,3,2,3,5
DESAGUADERO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,6,9,6,9,15
EL ALTO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,198,194,198,194,392
EL PUENTE(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,2,1,2,3
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,5,3,5,3,8
EL TORNO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,18,8,18,8,26
EL VILLAR,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,1,0,1,1
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,1,3,1,4
ESCOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,4,3,4,3,7
EUCALIPTUS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,6,2,6,8
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,0,1,0,1
FILADELFIA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,1,0,1,1
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,3,2,3,5
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,8,4,8,4,12
GUANAY,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,4,6,4,6,10
GUAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,24,9,24,9,33
GUAYARAMERIN,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,30,34,30,34,64
GUTIERREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,5,3,5,8
HUACARETA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,8,1,8,1,9
HUACHACALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,9,4,9,4,13
HUANUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,0,2,0,2
HUARACAJE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,2,1,2,3
HUARINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,12,8,12,8,20
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,7,1,7,8
HUMANATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,3,1,3,4
ICLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,0,1,0,1
INQUISIVI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,1,3,1,4
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,2,1,2,3
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,15,16,15,16,31
LA ASUNTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,3,3,3,6
LA GUARDIA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,4,2,4,2,6
LA PAZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,573,631,573,631,1204
LAGUNILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,4,0,4,0,4
LAJA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,14,13,14,13,27
LAS CARRERAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,1,1,1,2
LLALLAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,1,3,1,4
LLICA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,6,2,6,2,8
LORETO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,6,0,6,0,6
LURIBAY,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,0,1,0,1
MACHACAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,7,5,7,5,12
MACHARETI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,0,1,0,1
MAGDALENA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,5,11,5,11,16
MAIRANA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,0,2,0,2
MIZQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,1,0,1,1
MOCOMOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,10,7,10,7,17
MOJOCOYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,4,0,4,4
MONTEAGUDO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,9,1,9,1,10
MONTERO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,9,12,9,12,21
MOROCHATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,0,2,0,2
OCURI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,6,2,6,8
OKINAWA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,3,1,3,4
OMEREQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,1,1,1,2
ORURO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,211,204,211,204,415
PADCAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,0,2,0,2
PADILLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,6,3,6,3,9
PAILON,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,21,22,21,22,43
PALCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,1,3,1,4
PALOS BLANCOS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,2,2,2,4
PAMPA AULLAGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,0,1,0,1
PAMPA GRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,5,1,5,6
PAPEL PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,1,3,1,4
PATACAMAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,1,2,1,3
PAZÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,2,1,2,3
POCOATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,0,3,0,3
POCONA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,1,1,1,2
POJO (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,152,0,152,0,152
POOPO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,0,1,0,1
PORCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,1,0,1,1
PORONGO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,1,0,1,1
PORTACHUELO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,8,5,8,5,13
PORVENIR,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,0,1,0,1
POSTRER VALLE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,0,2,0,2
POTOSI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,458,31,458,31,489
PRESTO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,0,3,0,3
PUCARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,11,12,11,12,23
PUERTO CARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,5,3,5,8
PUERTO PEREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,0,1,0,1
PUERTO RICO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,0,2,0,2
PUERTO SUAREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,4,2,4,2,6
PUERTO VILLARROEL,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,7,18,7,18,25
PUNA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,20,0,20,20
PUNATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,103,10,103,10,113
QUILLACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,109,113,109,113,222
QUIME,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,5,5,5,5,10
RAVELO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,4,3,4,7
REYES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,1,1,1,2
RIBERALTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,11,7,11,7,18
ROBORE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,16,13,16,13,29
SABAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,8,11,8,11,19
SACABA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,31,45,31,45,76
SACABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,7,1,7,1,8
SAIPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,1,2,1,3
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,7,5,7,5,12
SAMAIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,2,2,2,4
SAN AGUSTIN,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,1,1,1,2
SAN ANDRES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,51,0,51,0,51
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,19,21,19,21,40
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,80,0,80,0,80
SAN BENITO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,4,3,4,7
SAN BUENA VENTURA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,2,3,2,5
SAN CARLOS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,7,1,7,8
SAN IGNACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,7,6,7,6,13
SAN JAVIER(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,3,1,3,4
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,3,0,3,3
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,10,26,10,26,36
SAN JULIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,112,0,112,0,112
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,16,13,16,13,29
SAN LUCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,5,0,5,5
SAN MATIAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,4,5,4,5,9
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,29,3,29,3,32
SAN PEDRO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,2,0,2,2
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,1,1,1,2
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,15,15,15,15,30
SAN RAFAEL,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,2,0,2,2
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,7,0,7,0,7
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,487,634,487,634,1121
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,6,6,6,6,12
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,3,1,3,4
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,109,3,109,3,112
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,5,1,5,6
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,5,1,5,1,6
SANTIVAÑES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,2,1,2,3
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,9,1,9,1,10
SENA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,0,1,0,1
SHINAOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,5,2,5,2,7
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,3,3,3,6
SIPE SIPE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,4,5,4,5,9
SOPACHUY,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,2,1,2,3
SORACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,5,1,5,1,6
SORATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,18,8,18,8,26
SUCRE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,343,360,343,360,703
TACACOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,2,2,2,4
TAHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,1,0,1,1
TAPACARI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,57,0,57,0,57
TARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,4,5,4,5,9
TARACO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,6,4,6,4,10
TARATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,12,0,12,0,12
TARIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,49,45,49,45,94
TARVITA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,15,0,15,15
TEOPONTE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,0,1,0,1
TIAWANACU,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,16,6,16,6,22
TIPUANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,1,0,1,1
TIQUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,4,0,4,4
TIRAQUE (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,4,2,4,2,6
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,0,1,0,1
TOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,5,3,5,3,8
TOLATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,7,0,7,7
TOLEDO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,1,1,1,2
TOMAVE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,5,5,5,5,10
TOMINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,4,2,4,2,6
TOTORA(ORR),atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,4,0,4,4
TRIGAL,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,0,1,0,1
TRINIDAD,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,611,50,611,50,661
TUPIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,10,13,10,13,23
TURCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,4,2,4,6
UNCIA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,10,3,10,13
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,4,1,4,5
UYUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,7,0,7,0,7
VACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,10,0,10,0,10
VALLEGRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,27,12,27,12,39
VIACHA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,129,142,129,142,271
VILLA CHARCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,3,1,3,4
VILLA MONTES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,7,6,7,6,13
VILLA NUEVA (LOMA ALTA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,4,0,4,4
VILLA RIVERO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,0,3,0,3
VILLA SERRANO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,7,1,7,8
VILLA TUNARI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,9,2,9,2,11
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,12,3,12,3,15
VILLAZON,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,21,24,21,24,45
VITICHI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,4,5,4,5,9
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,2,0,2,2
WARNES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,8,4,8,4,12
YACO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,1,3,1,4
YACUIBA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,67,160,67,160,227
YANACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,3,7,3,7,10
YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,8,8,8,8,16
YOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,2,2,2,2,4
YOTALA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,2,1,2,3
YUNCHARA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,1,0,1,0,1
ZUDAÑEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-02-01,0,1,0,1,1
ACHACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-03-01,78,79,78,79,157
AIQUILE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-03-01,10,7,10,7,17
ALALAY,atencion odontologica,consultas nuevas de 60 anos y mas,2010-03-01,1,0,1,0,1
ALCALA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-03-01,0,3,0,3,3
ALTO BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-03-01,7,4,7,4,11
ANCORAIMES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-03-01,3,11,3,11,14
ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-03-01,9,14,9,14,23
ANTEQUERA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-03-01,3,2,3,2,5
APOLO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-03-01,2,2,2,2,4
ARAMPAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-03-01,2,1,2,1,3
