,group,variable,month,CIRUGIA BUCAL MENOR CANTIDAD,CIRUGIA BUCAL MENOR CANTIDAD,TOTALES,TOTALES,TOTALES
COMANCHE,atencion odontologica,cirugia bucal menor,2010-02-01,5,12,5,12,17
COMARAPA,atencion odontologica,cirugia bucal menor,2010-02-01,9,11,9,11,20
COMBAYA,atencion odontologica,cirugia bucal menor,2010-02-01,4,5,4,5,9
COPACABANA,atencion odontologica,cirugia bucal menor,2010-02-01,30,54,30,54,84
CORIPATA,atencion odontologica,cirugia bucal menor,2010-02-01,21,33,21,33,54
CORO CORO,atencion odontologica,cirugia bucal menor,2010-02-01,16,6,16,6,22
COROICO,atencion odontologica,cirugia bucal menor,2010-02-01,22,56,22,56,78
CORQUE,atencion odontologica,cirugia bucal menor,2010-02-01,10,11,10,11,21
COTAGAITA,atencion odontologica,cirugia bucal menor,2010-02-01,27,32,27,32,59
COTOCA,atencion odontologica,cirugia bucal menor,2010-02-01,16,22,16,22,38
CUEVO,atencion odontologica,cirugia bucal menor,2010-02-01,4,7,4,7,11
CULPINA,atencion odontologica,cirugia bucal menor,2010-02-01,13,25,13,25,38
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2010-02-01,5,24,5,24,29
CURVA,atencion odontologica,cirugia bucal menor,2010-02-01,4,2,4,2,6
DESAGUADERO,atencion odontologica,cirugia bucal menor,2010-02-01,23,33,23,33,56
EL ALTO,atencion odontologica,cirugia bucal menor,2010-02-01,777,1011,777,1011,1788
EL CHORO,atencion odontologica,cirugia bucal menor,2010-02-01,1,1,1,1,2
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2010-02-01,8,19,8,19,27
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2010-02-01,28,56,28,56,84
EL TORNO,atencion odontologica,cirugia bucal menor,2010-02-01,14,14,14,14,28
EL VILLAR,atencion odontologica,cirugia bucal menor,2010-02-01,4,5,4,5,9
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2010-02-01,34,121,34,121,155
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2010-02-01,4,10,4,10,14
ESCOMA,atencion odontologica,cirugia bucal menor,2010-02-01,32,29,32,29,61
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2010-02-01,14,26,14,26,40
EXALTACION,atencion odontologica,cirugia bucal menor,2010-02-01,20,73,20,73,93
FILADELFIA,atencion odontologica,cirugia bucal menor,2010-02-01,9,12,9,12,21
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2010-02-01,5,9,5,9,14
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2010-02-01,16,27,16,27,43
GUAQUI,atencion odontologica,cirugia bucal menor,2010-02-01,34,20,34,20,54
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2010-02-01,5,3,5,3,8
GUTIERREZ,atencion odontologica,cirugia bucal menor,2010-02-01,49,76,49,76,125
HUACARETA,atencion odontologica,cirugia bucal menor,2010-02-01,10,15,10,15,25
HUACHACALLA,atencion odontologica,cirugia bucal menor,2010-02-01,17,17,17,17,34
HUANUNI,atencion odontologica,cirugia bucal menor,2010-02-01,5,7,5,7,12
HUARACAJE,atencion odontologica,cirugia bucal menor,2010-02-01,6,9,6,9,15
HUARINA,atencion odontologica,cirugia bucal menor,2010-02-01,3,9,3,9,12
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2010-02-01,20,19,20,19,39
HUMANATA,atencion odontologica,cirugia bucal menor,2010-02-01,18,35,18,35,53
ICLA,atencion odontologica,cirugia bucal menor,2010-02-01,6,7,6,7,13
INQUISIVI,atencion odontologica,cirugia bucal menor,2010-02-01,11,16,11,16,27
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2010-02-01,17,41,17,41,58
IXIAMAS,atencion odontologica,cirugia bucal menor,2010-02-01,9,36,9,36,45
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2010-02-01,38,41,38,41,79
LA ASUNTA,atencion odontologica,cirugia bucal menor,2010-02-01,10,32,10,32,42
LA GUARDIA,atencion odontologica,cirugia bucal menor,2010-02-01,22,27,22,27,49
LA PAZ,atencion odontologica,cirugia bucal menor,2010-02-01,631,795,631,795,1426
LA RIVERA,atencion odontologica,cirugia bucal menor,2010-02-01,1,5,1,5,6
LAJA,atencion odontologica,cirugia bucal menor,2010-02-01,36,61,36,61,97
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2010-02-01,8,7,8,7,15
LLALLAGUA,atencion odontologica,cirugia bucal menor,2010-02-01,22,32,22,32,54
LLICA,atencion odontologica,cirugia bucal menor,2010-02-01,8,9,8,9,17
LURIBAY,atencion odontologica,cirugia bucal menor,2010-02-01,1,5,1,5,6
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2010-02-01,6,10,6,10,16
MACHARETI,atencion odontologica,cirugia bucal menor,2010-02-01,0,5,0,5,5
MAGDALENA,atencion odontologica,cirugia bucal menor,2010-02-01,6,13,6,13,19
MAIRANA,atencion odontologica,cirugia bucal menor,2010-02-01,9,6,9,6,15
MAPIRI,atencion odontologica,cirugia bucal menor,2010-02-01,11,17,11,17,28
MECAPACA,atencion odontologica,cirugia bucal menor,2010-02-01,7,12,7,12,19
MIZQUE,atencion odontologica,cirugia bucal menor,2010-02-01,7,19,7,19,26
MOCOMOCO,atencion odontologica,cirugia bucal menor,2010-02-01,19,23,19,23,42
MOJOCOYA,atencion odontologica,cirugia bucal menor,2010-02-01,1,4,1,4,5
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2010-02-01,16,25,16,25,41
MONTERO,atencion odontologica,cirugia bucal menor,2010-02-01,5,8,5,8,13
MORO MORO,atencion odontologica,cirugia bucal menor,2010-02-01,2,5,2,5,7
MOROCHATA,atencion odontologica,cirugia bucal menor,2010-02-01,9,9,9,9,18
OCURI,atencion odontologica,cirugia bucal menor,2010-02-01,19,31,19,31,50
OKINAWA,atencion odontologica,cirugia bucal menor,2010-02-01,11,25,11,25,36
OMEREQUE,atencion odontologica,cirugia bucal menor,2010-02-01,14,19,14,19,33
ORURO,atencion odontologica,cirugia bucal menor,2010-02-01,228,326,228,326,554
PADCAYA,atencion odontologica,cirugia bucal menor,2010-02-01,24,44,24,44,68
PADILLA,atencion odontologica,cirugia bucal menor,2010-02-01,4,15,4,15,19
PALCA,atencion odontologica,cirugia bucal menor,2010-02-01,15,12,15,12,27
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2010-02-01,15,24,15,24,39
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2010-02-01,1,10,1,10,11
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2010-02-01,5,7,5,7,12
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2010-02-01,9,16,9,16,25
PASORAPA,atencion odontologica,cirugia bucal menor,2010-02-01,2,1,2,1,3
PATACAMAYA,atencion odontologica,cirugia bucal menor,2010-02-01,9,7,9,7,16
PAZÑA,atencion odontologica,cirugia bucal menor,2010-02-01,8,10,8,10,18
PELECHUCO,atencion odontologica,cirugia bucal menor,2010-02-01,2,3,2,3,5
POCOATA,atencion odontologica,cirugia bucal menor,2010-02-01,12,6,12,6,18
POCONA,atencion odontologica,cirugia bucal menor,2010-02-01,3,3,3,3,6
POOPO,atencion odontologica,cirugia bucal menor,2010-02-01,6,9,6,9,15
PORCO,atencion odontologica,cirugia bucal menor,2010-02-01,2,6,2,6,8
PORONGO,atencion odontologica,cirugia bucal menor,2010-02-01,14,33,14,33,47
PORTACHUELO,atencion odontologica,cirugia bucal menor,2010-02-01,16,25,16,25,41
PORVENIR,atencion odontologica,cirugia bucal menor,2010-02-01,4,11,4,11,15
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2010-02-01,7,1,7,1,8
POTOSI,atencion odontologica,cirugia bucal menor,2010-02-01,192,93,192,93,285
PRESTO,atencion odontologica,cirugia bucal menor,2010-02-01,3,5,3,5,8
PUCARA,atencion odontologica,cirugia bucal menor,2010-02-01,3,5,3,5,8
PUCARANI,atencion odontologica,cirugia bucal menor,2010-02-01,43,72,43,72,115
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2010-02-01,13,22,13,22,35
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2010-02-01,25,36,25,36,61
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2010-02-01,4,7,4,7,11
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2010-02-01,3,5,3,5,8
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2010-02-01,2,2,2,2,4
PUERTO RICO,atencion odontologica,cirugia bucal menor,2010-02-01,24,32,24,32,56
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2010-02-01,0,1,0,1,1
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2010-02-01,30,58,30,58,88
PUNA,atencion odontologica,cirugia bucal menor,2010-02-01,0,43,0,43,43
PUNATA,atencion odontologica,cirugia bucal menor,2010-02-01,11,34,11,34,45
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2010-02-01,12,22,12,22,34
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2010-02-01,5,0,5,0,5
RAVELO,atencion odontologica,cirugia bucal menor,2010-02-01,9,23,9,23,32
RIBERALTA,atencion odontologica,cirugia bucal menor,2010-02-01,104,200,104,200,304
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2010-02-01,13,29,13,29,42
SABAYA,atencion odontologica,cirugia bucal menor,2010-02-01,16,8,16,8,24
SACABA,atencion odontologica,cirugia bucal menor,2010-02-01,72,161,72,161,233
SACABAMBA,atencion odontologica,cirugia bucal menor,2010-02-01,7,3,7,3,10
SAIPINA,atencion odontologica,cirugia bucal menor,2010-02-01,3,5,3,5,8
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2010-02-01,16,25,16,25,41
SAMAIPATA,atencion odontologica,cirugia bucal menor,2010-02-01,11,8,11,8,19
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2010-02-01,4,3,4,3,7
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2010-02-01,22,41,22,41,63
SAN BENITO,atencion odontologica,cirugia bucal menor,2010-02-01,3,15,3,15,18
SAN BORJA,atencion odontologica,cirugia bucal menor,2010-02-01,56,107,56,107,163
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2010-02-01,12,25,12,25,37
SAN CARLOS,atencion odontologica,cirugia bucal menor,2010-02-01,53,31,53,31,84
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2010-02-01,21,21,21,21,42
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2010-02-01,5,3,5,3,8
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2010-02-01,3,12,3,12,15
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2010-02-01,0,13,0,13,13
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2010-02-01,5,4,5,4,9
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2010-02-01,69,109,69,109,178
SAN LUCAS,atencion odontologica,cirugia bucal menor,2010-02-01,21,47,21,47,68
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2010-02-01,42,36,42,36,78
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2010-02-01,13,24,13,24,37
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2010-02-01,7,6,7,6,13
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2010-02-01,11,48,11,48,59
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2010-02-01,11,18,11,18,29
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2010-02-01,15,16,15,16,31
SANTA ANA,atencion odontologica,cirugia bucal menor,2010-02-01,24,11,24,11,35
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2010-02-01,307,379,307,379,686
SANTA ROSA,atencion odontologica,cirugia bucal menor,2010-02-01,49,59,49,59,108
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2010-02-01,15,20,15,20,35
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2010-02-01,1,4,1,4,5
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2010-02-01,27,28,27,28,55
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2010-02-01,8,12,8,12,20
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2010-02-01,8,15,8,15,23
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2010-02-01,1,10,1,10,11
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2010-02-01,13,7,13,7,20
SHINAOTA,atencion odontologica,cirugia bucal menor,2010-02-01,6,19,6,19,25
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2010-02-01,24,37,24,37,61
SIPE SIPE,atencion odontologica,cirugia bucal menor,2010-02-01,43,20,43,20,63
SOPACHUY,atencion odontologica,cirugia bucal menor,2010-02-01,10,25,10,25,35
SORACACHI,atencion odontologica,cirugia bucal menor,2010-02-01,7,10,7,10,17
SORATA,atencion odontologica,cirugia bucal menor,2010-02-01,19,28,19,28,47
SUCRE,atencion odontologica,cirugia bucal menor,2010-02-01,159,244,159,244,403
TACACOMA,atencion odontologica,cirugia bucal menor,2010-02-01,22,26,22,26,48
TACOPAYA,atencion odontologica,cirugia bucal menor,2010-02-01,1,1,1,1,2
TAHUA,atencion odontologica,cirugia bucal menor,2010-02-01,2,5,2,5,7
TAPACARI,atencion odontologica,cirugia bucal menor,2010-02-01,30,13,30,13,43
TARABUCO,atencion odontologica,cirugia bucal menor,2010-02-01,22,27,22,27,49
TARACO,atencion odontologica,cirugia bucal menor,2010-02-01,9,5,9,5,14
TARATA,atencion odontologica,cirugia bucal menor,2010-02-01,5,8,5,8,13
TARIJA,atencion odontologica,cirugia bucal menor,2010-02-01,349,423,349,423,772
TARVITA,atencion odontologica,cirugia bucal menor,2010-02-01,6,8,6,8,14
TEOPONTE,atencion odontologica,cirugia bucal menor,2010-02-01,6,4,6,4,10
TIAWANACU,atencion odontologica,cirugia bucal menor,2010-02-01,44,72,44,72,116
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2010-02-01,0,1,0,1,1
TIPUANI,atencion odontologica,cirugia bucal menor,2010-02-01,0,1,0,1,1
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2010-02-01,48,82,48,82,130
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2010-02-01,13,19,13,19,32
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2010-02-01,4,4,4,4,8
TOCO,atencion odontologica,cirugia bucal menor,2010-02-01,7,20,7,20,27
TOLATA,atencion odontologica,cirugia bucal menor,2010-02-01,18,26,18,26,44
TOLEDO,atencion odontologica,cirugia bucal menor,2010-02-01,9,22,9,22,31
TOMAVE,atencion odontologica,cirugia bucal menor,2010-02-01,12,17,12,17,29
TOMINA,atencion odontologica,cirugia bucal menor,2010-02-01,2,3,2,3,5
TORO TORO,atencion odontologica,cirugia bucal menor,2010-02-01,2,6,2,6,8
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2010-02-01,6,7,6,7,13
TRIGAL,atencion odontologica,cirugia bucal menor,2010-02-01,6,6,6,6,12
TRINIDAD,atencion odontologica,cirugia bucal menor,2010-02-01,17,29,17,29,46
TUPIZA,atencion odontologica,cirugia bucal menor,2010-02-01,26,27,26,27,53
TURCO,atencion odontologica,cirugia bucal menor,2010-02-01,7,10,7,10,17
UMALA,atencion odontologica,cirugia bucal menor,2010-02-01,1,7,1,7,8
UNCIA,atencion odontologica,cirugia bucal menor,2010-02-01,16,21,16,21,37
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2010-02-01,53,90,53,90,143
UYUNI,atencion odontologica,cirugia bucal menor,2010-02-01,14,34,14,34,48
VACAS,atencion odontologica,cirugia bucal menor,2010-02-01,10,21,10,21,31
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2010-02-01,41,46,41,46,87
VIACHA,atencion odontologica,cirugia bucal menor,2010-02-01,15,9,15,9,24
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2010-02-01,1,15,1,15,16
VILLA MONTES,atencion odontologica,cirugia bucal menor,2010-02-01,73,153,73,153,226
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2010-02-01,10,7,10,7,17
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2010-02-01,6,3,6,3,9
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2010-02-01,2,19,2,19,21
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2010-02-01,18,83,18,83,101
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2010-02-01,27,21,27,21,48
VILLAZON,atencion odontologica,cirugia bucal menor,2010-02-01,38,63,38,63,101
VINTO,atencion odontologica,cirugia bucal menor,2010-02-01,3,8,3,8,11
VITICHI,atencion odontologica,cirugia bucal menor,2010-02-01,12,25,12,25,37
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2010-02-01,2,8,2,8,10
WARNES,atencion odontologica,cirugia bucal menor,2010-02-01,25,35,25,35,60
YACO,atencion odontologica,cirugia bucal menor,2010-02-01,11,25,11,25,36
YACUIBA,atencion odontologica,cirugia bucal menor,2010-02-01,221,559,221,559,780
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2010-02-01,8,10,8,10,18
YANACACHI,atencion odontologica,cirugia bucal menor,2010-02-01,26,38,26,38,64
YAPACANI,atencion odontologica,cirugia bucal menor,2010-02-01,30,44,30,44,74
YOCALLA,atencion odontologica,cirugia bucal menor,2010-02-01,2,12,2,12,14
YUNCHARA,atencion odontologica,cirugia bucal menor,2010-02-01,6,6,6,6,12
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2010-02-01,14,12,14,12,26
ACACIO,atencion odontologica,cirugia bucal menor,2010-03-01,11,23,11,23,34
ACHACACHI,atencion odontologica,cirugia bucal menor,2010-03-01,76,81,76,81,157
ACHOCALLA,atencion odontologica,cirugia bucal menor,2010-03-01,6,21,6,21,27
AIQUILE,atencion odontologica,cirugia bucal menor,2010-03-01,10,9,10,9,19
ALALAY,atencion odontologica,cirugia bucal menor,2010-03-01,4,2,4,2,6
ALCALA,atencion odontologica,cirugia bucal menor,2010-03-01,17,49,17,49,66
ALTO BENI,atencion odontologica,cirugia bucal menor,2010-03-01,24,20,24,20,44
ANCORAIMES,atencion odontologica,cirugia bucal menor,2010-03-01,29,32,29,32,61
ANDAMARCA,atencion odontologica,cirugia bucal menor,2010-03-01,5,7,5,7,12
ANTEQUERA,atencion odontologica,cirugia bucal menor,2010-03-01,20,11,20,11,31
APOLO,atencion odontologica,cirugia bucal menor,2010-03-01,14,17,14,17,31
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2010-03-01,6,6,6,6,12
ARBIETO,atencion odontologica,cirugia bucal menor,2010-03-01,1,0,1,0,1
ARQUE,atencion odontologica,cirugia bucal menor,2010-03-01,14,8,14,8,22
ATOCHA,atencion odontologica,cirugia bucal menor,2010-03-01,186,184,186,184,370
AYATA,atencion odontologica,cirugia bucal menor,2010-03-01,13,50,13,50,63
AYO AYO,atencion odontologica,cirugia bucal menor,2010-03-01,8,11,8,11,19
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2010-03-01,32,61,32,61,93
AZURDUY,atencion odontologica,cirugia bucal menor,2010-03-01,23,16,23,16,39
BATALLAS,atencion odontologica,cirugia bucal menor,2010-03-01,18,26,18,26,44
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2010-03-01,3,11,3,11,14
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2010-03-01,6,2,6,2,8
BERMEJO,atencion odontologica,cirugia bucal menor,2010-03-01,67,144,67,144,211
BETANZOS,atencion odontologica,cirugia bucal menor,2010-03-01,22,54,22,54,76
BOLIVAR,atencion odontologica,cirugia bucal menor,2010-03-01,14,15,14,15,29
BOLPEBRA,atencion odontologica,cirugia bucal menor,2010-03-01,18,12,18,12,30
BOYUIBE,atencion odontologica,cirugia bucal menor,2010-03-01,3,2,3,2,5
BUENA VISTA,atencion odontologica,cirugia bucal menor,2010-03-01,5,13,5,13,18
CABEZAS,atencion odontologica,cirugia bucal menor,2010-03-01,22,62,22,62,84
CAIROMA,atencion odontologica,cirugia bucal menor,2010-03-01,22,27,22,27,49
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2010-03-01,28,0,28,0,28
CAJUATA,atencion odontologica,cirugia bucal menor,2010-03-01,11,13,11,13,24
CALACOTO,atencion odontologica,cirugia bucal menor,2010-03-01,17,26,17,26,43
CALAMARCA,atencion odontologica,cirugia bucal menor,2010-03-01,26,31,26,31,57
CAMARGO,atencion odontologica,cirugia bucal menor,2010-03-01,19,42,19,42,61
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2010-03-01,16,37,16,37,53
CAMIRI,atencion odontologica,cirugia bucal menor,2010-03-01,111,157,111,157,268
CAPINOTA,atencion odontologica,cirugia bucal menor,2010-03-01,1,1,1,1,2
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2010-03-01,16,31,16,31,47
CARACOLLO,atencion odontologica,cirugia bucal menor,2010-03-01,104,30,104,30,134
CARANAVI,atencion odontologica,cirugia bucal menor,2010-03-01,67,59,67,59,126
CARAPARI,atencion odontologica,cirugia bucal menor,2010-03-01,81,117,81,117,198
CARIPUYO,atencion odontologica,cirugia bucal menor,2010-03-01,10,7,10,7,17
CATACORA,atencion odontologica,cirugia bucal menor,2010-03-01,25,29,25,29,54
CHALLAPATA,atencion odontologica,cirugia bucal menor,2010-03-01,73,64,73,64,137
CHAQUI,atencion odontologica,cirugia bucal menor,2010-03-01,2,0,2,0,2
CHARAGUA,atencion odontologica,cirugia bucal menor,2010-03-01,42,89,42,89,131
CHAYANTA,atencion odontologica,cirugia bucal menor,2010-03-01,18,49,18,49,67
CHIMORE,atencion odontologica,cirugia bucal menor,2010-03-01,15,37,15,37,52
CHIPAYA,atencion odontologica,cirugia bucal menor,2010-03-01,9,3,9,3,12
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2010-03-01,4,8,4,8,12
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2010-03-01,20,15,20,15,35
CHUMA,atencion odontologica,cirugia bucal menor,2010-03-01,63,81,63,81,144
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2010-03-01,11,13,11,13,24
CKOCHAS,atencion odontologica,cirugia bucal menor,2010-03-01,4,23,4,23,27
CLIZA,atencion odontologica,cirugia bucal menor,2010-03-01,15,30,15,30,45
COBIJA,atencion odontologica,cirugia bucal menor,2010-03-01,36,73,36,73,109
COCAPATA,atencion odontologica,cirugia bucal menor,2010-03-01,7,13,7,13,20
COCHABAMBA,atencion odontologica,cirugia bucal menor,2010-03-01,252,347,252,347,599
