municipality,group,variable,month,Niños de 6 a 11 meses con dosis única de vitam,TOTAL
TRIGAL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,1,1
TRINIDAD,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,239,239
TUPIZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,49,49
TURCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,2,2
UMALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,7,7
UNCIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,5,5
URIONDO (A. CONCEPCION),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,25,25
UYUNI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,5,5
VACAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,11,11
VALLEGRANDE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,26,26
VIACHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,41,41
VILA VILA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,1,1
VILLA MONTES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,91,91
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,5,5
VILLA RIVERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,4,4
VILLA SERRANO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,17,17
VILLA TUNARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,99,99
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,15,15
VILLAZON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,58,58
VINTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,24,24
VITICHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,8,8
WALDO BALLIVIAN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,3,3
WARNES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,83,83
YACO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,10,10
YACUIBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,29,29
YAMPARAEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,8,8
YANACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,11,11
YAPACANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,90,90
YOCALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,8,8
YOTALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,16,16
YUNCHARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,2,2
ZUDAÑEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-01-01,6,6
ACACIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,20,20
ACHACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,148,148
ACHOCALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,25,25
AIQUILE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,37,37
ALALAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,16,16
ALCALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,6,6
ANCORAIMES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,25,25
ANDAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,1,1
ANTEQUERA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,2,2
ANZALDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,1,1
APOLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,38,38
ARAMPAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,7,7
ARANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,12,12
ARBIETO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,7,7
ARQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,10,10
ASCENCION DE GUARAYOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,42,42
ATOCHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,26,26
AUCAPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,12,12
AYATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,14,14
AYO AYO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,47,47
AZURDUY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,46,46
BATALLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,23,23
BAURES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,6,6
BELEN DE ANDAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,2,2
BELEN DE URMIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,3,3
BELLA FLOR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,2,2
BERMEJO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,65,65
BETANZOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,37,37
BOLIVAR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,17,17
BOLPEBRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,9,9
BOYUIBE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,11,11
BUENA VISTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,33,33
CABEZAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,26,26
CAIROMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,29,29
"CAIZA ""D""",micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,10,10
CAJUATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,23,23
CALACOTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,13,13
CALAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,11,11
CAMARGO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,55,55
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,3,3
CAMIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,39,39
CAPINOTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,35,35
CAQUIAVIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,14,14
CARACOLLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,20,20
CARANAVI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,231,231
CARAPARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,5,5
CARIPUYO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,12,12
CARMEN RIVERO TORREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,11,11
CATACORA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,1,1
CHACARILLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,5,5
CHALLAPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,30,30
CHAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,11,11
CHARAGUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,59,59
CHARAÑA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,1,1
CHAYANTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,33,33
CHIMORE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,5,5
CHOQUE COTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,28,28
CHUMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,7,7
CLIZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,5,5
COBIJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,43,43
COCHABAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,601,601
COLCAPIRHUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,33,33
"COLCHA ""K""",micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,4,4
COLLANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,5,5
COLOMI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,17,17
COLPA BELGICA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,10,10
COLQUECHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,59,59
COLQUENCHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,15,15
COLQUIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,35,35
COMANCHE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,10,10
COMARAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,25,25
COMBAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,5,5
CONCEPCION,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,25,25
COPACABANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,48,48
CORIPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,39,39
CORO CORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,19,19
COROICO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,22,22
CORQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,13,13
COTAGAITA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,46,46
COTOCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,71,71
CUATRO CAÑADAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,18,18
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,4,4
CUEVO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,6,6
CULPINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,64,64
CURAHUARA DE CARANGAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,13,13
CURVA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,2,2
DESAGUADERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,5,5
EL ALTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,765,765
EL CHORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,3,3
EL PUENTE(TJA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,12,12
EL TORNO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,73,73
EL VILLAR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,2,2
ENTRE RIOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,30,30
ENTRE RIOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,18,18
EUCALIPTUS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,11,11
EUREKA (SANTOS MERCADO),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,2,2
EXALTACION,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,10,10
FERNANDEZ ALONSO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,25,25
FILADELFIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,6,6
GENERAL SAAVEDRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,35,35
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,21,21
GUANAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,24,24
GUAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,7,7
GUAYARAMERIN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,66,66
GUTIERREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,41,41
HUACARETA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,19,19
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,6,6
HUACHACALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,2,2
HUANUNI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,55,55
HUARACAJE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,2,2
HUAYLLAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,21,21
ICHOCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,9,9
ICLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,25,25
INCAHUASI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,66,66
INGAVI (HUMAITA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,6,6
INQUISIVI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,33,33
IRUPANA (VILLA DE LANZA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,21,21
IXIAMAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,5,5
JESUS DE MACHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,24,24
LA ASUNTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,34,34
LA GUARDIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,6,6
LA PAZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,683,683
LAGUNILLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,9,9
LAJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,22,22
LAS CARRERAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,9,9
LICOMA PAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,3,3
LORETO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,5,5
LURIBAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,19,19
MACHACAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,3,3
MACHARETI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,8,8
MAGDALENA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,25,25
MAIRANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,19,19
MALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,7,7
MAPIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,22,22
MECAPACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,11,11
MINEROS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,49,49
MIZQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,26,26
MOCOMOCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,27,27
MOJINETE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,2,2
MOJOCOYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,14,14
MONTEAGUDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,45,45
MONTERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,146,146
MORO MORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,9,9
MOROCHATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,77,77
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,1,1
OCURI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,63,63
OKINAWA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,28,28
OMEREQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,13,13
ORURO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,269,269
PADCAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,23,23
PADILLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,14,14
PAILON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,35,35
PALCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,22,22
PALOS BLANCOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,36,36
PAMPA AULLAGAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,3,3
PAMPA GRANDE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,9,9
PAPEL PAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,1,1
PASORAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,11,11
PATACAMAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,61,61
PAZÑA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,1,1
PELECHUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,8,8
POCOATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,22,22
POCONA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,33,33
POJO (CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,15,15
POOPO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,8,8
PORCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,13,13
POROMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,45,45
PORONGO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,12,12
PORTACHUELO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,28,28
PORVENIR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,20,20
POSTRER VALLE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,4,4
POTOSI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,223,223
PRESTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,23,23
PUCARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,7,7
PUCARANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,83,83
PUERTO ACOSTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,49,49
PUERTO CARABUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,24,24
PUERTO GONZALO MORENO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,6,6
PUERTO PEREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,11,11
PUERTO QUIJARRO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,17,17
PUERTO RICO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,13,13
PUERTO SILES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,7,7
PUERTO SUAREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,27,27
PUERTO VILLARROEL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,63,63
PUNA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,55,55
PUNATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,47,47
QUILLACOLLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,36,36
QUIME,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,22,22
QUIRUSILLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,3,3
RAVELO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,47,47
REYES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-02-01,8,8
