municipality,group,variable,month,Vacunaciones fiebre amarilla fuera de servici,TOTAL
CARMEN RIVERO TORREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,1,1
CHARAGUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,126,126
CHARAÑA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,6,6
CHAYANTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,24,24
CHIMORE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,13,13
CHULUMANI (V. DE LA LIBERTAD),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,44,44
CHUMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,11,11
COBIJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,14,14
COCHABAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,25,25
COLOMI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,2,2
COLPA BELGICA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,10,10
COLQUECHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,5,5
COLQUENCHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,4,4
COLQUIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,28,28
COMARAPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,12,12
COMBAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,5,5
CONCEPCION,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,48,48
COPACABANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,8,8
CORIPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,15,15
CORO CORO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,5,5
COROICO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,27,27
COTAGAITA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,7,7
COTOCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,34,34
CUATRO CAÑADAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,20,20
CUEVO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,5,5
CULPINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,30,30
CURVA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,5,5
EL ALTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,9,9
EL PUENTE(STC),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,5,5
EL PUENTE(TJA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,7,7
EL TORNO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,25,25
EL VILLAR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,2,2
ENTRE RIOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,33,33
ENTRE RIOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,4,4
EXALTACION,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,11,11
FERNANDEZ ALONSO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,11,11
FILADELFIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,11,11
GENERAL SAAVEDRA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,16,16
GUANAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,23,23
GUAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,3,3
GUAYARAMERIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,23,23
GUTIERREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,2,2
HUACARETA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,19,19
ICLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,14,14
INCAHUASI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,32,32
INGAVI (HUMAITA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,2,2
INQUISIVI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,7,7
IRUPANA (VILLA DE LANZA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,13,13
IXIAMAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,2,2
JESUS DE MACHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,7,7
LA ASUNTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,25,25
LA GUARDIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,9,9
LA PAZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,66,66
LAGUNILLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,18,18
LAS CARRERAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,6,6
LICOMA PAMPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,12,12
LORETO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,2,2
MACHARETI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,13,13
MAGDALENA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,7,7
MAIRANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,4,4
MECAPACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,8,8
MINEROS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,4,4
MIZQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,28,28
MOJOCOYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,12,12
MONTEAGUDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,22,22
MONTERO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,26,26
MOROCHATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,36,36
NAZACARA DE PACAJES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,3,3
OCURI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,23,23
OKINAWA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,46,46
OMEREQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,7,7
ORURO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,1,1
PADCAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,16,16
PADILLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,10,10
PAILON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,9,9
PALCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,5,5
PALOS BLANCOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,8,8
PAMPA GRANDE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,8,8
PATACAMAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,17,17
PELECHUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,11,11
POCOATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,18,18
POCONA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,24,24
POROMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,29,29
PORONGO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,2,2
PORTACHUELO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,5,5
POTOSI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,14,14
PRESTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,22,22
PUCARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,1,1
PUCARANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,2,2
PUERTO ACOSTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,34,34
PUERTO CARABUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,24,24
PUERTO QUIJARRO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,14,14
PUERTO RICO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,5,5
PUERTO SILES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,17,17
PUERTO SUAREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,7,7
PUERTO VILLARROEL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,30,30
PUNA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,41,41
PUNATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,10,10
QUIME,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,1,1
QUIRUSILLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,2,2
RIBERALTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,67,67
ROBORE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,3,3
RURRENABAQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,2,2
SACABA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,3,3
SAIPINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,7,7
SAMAIPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,9,9
SAN ANDRES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,1,1
SAN BENITO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,6,6
SAN BORJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,38,38
SAN BUENA VENTURA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,2,2
SAN CARLOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,23,23
SAN IGNACIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,12,12
SAN IGNACIO DE VELASCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,112,112
SAN JOAQUIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,3,3
SAN JOSE DE CHIQUITOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,58,58
SAN JUAN DE YAPACANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,30,30
SAN JULIAN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,45,45
SAN LORENZO(PND),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,4,4
SAN LORENZO(TJA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,4,4
SAN LUCAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,31,31
SAN MIGUEL DE VELASCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,17,17
SAN PEDRO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,7,7
SAN PEDRO DE TIQUINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,4,4
SAN PEDRO(PND),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,3,3
SAN RAFAEL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,14,14
SAN RAMON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,4,4
SANTA CRUZ DE LA SIERRA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,256,256
SANTA ROSA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,10,10
SANTA ROSA DEL SARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,9,9
SANTIAGO DE CALLAPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,3,3
SANTIVAÑES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,8,8
SAPAHAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,16,16
SENA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,26,26
SICA SICA (VILLA AROMA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,20,20
SIPE SIPE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,37,37
SORATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,9,9
SUCRE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,42,42
TACACHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,3,3
TACACOMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,3,3
TACOBAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,13,13
TAPACARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,2,2
TARABUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,16,16
TARACO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,6,6
TARATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,3,3
TARIJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,48,48
TARVITA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,16,16
TEOPONTE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,10,10
TINGUIPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,18,18
TIPUANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,24,24
TIQUIPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,18,18
TIRAQUE (CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,32,32
TITO YUPANQUI (PARQUIPUJIO),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,6,6
TOCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,5,5
TOLATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,13,13
TOMINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,12,12
TOTORA(CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,9,9
TRIGAL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,2,2
TRINIDAD,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,24,24
TUPIZA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,20,20
UMALA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,1,1
UNCIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,9,9
URIONDO (A. CONCEPCION),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,3,3
UYUNI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,3,3
VALLEGRANDE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,10,10
VIACHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,35,35
VILLA MONTES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones fiebre amarilla fuera de servici,2005-02-01,10,10
