municipality,group,variable,month,Vacunaciones SRP dentro de servicio,TOTAL
ALALAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
ANDAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,3,3
ANZALDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1,1
ARANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1,1
ARBIETO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,6,6
ARQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,18,18
ASCENCION DE GUARAYOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,90,90
ATOCHA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,7,7
AZURDUY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,15,15
BATALLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,15,15
BAURES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,6,6
BERMEJO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,41,41
BETANZOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,29,29
BUENA VISTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,7,7
CABEZAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,17,17
"CAIZA ""D""",vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,5,5
CAJUATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,8,8
CALAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,18,18
CAMARGO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,9,9
CAMATAQUI (C. VILLA ABECIA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
CAMIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,28,28
CAPINOTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,17,17
CAQUIAVIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1,1
CARACOLLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,15,15
CARANAVI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,49,49
CARAPARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,6,6
CARMEN RIVERO TORREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,4,4
CHALLAPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,12,12
CHAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,5,5
CHARAGUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,15,15
CHAYANTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,6,6
CHIMORE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,15,15
CHIPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,5,5
CLIZA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,10,10
COBIJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,49,49
COCHABAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,830,830
COIPASA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
COLCAPIRHUA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,69,69
"COLCHA ""K""",vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,5,5
COLOMI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,31,31
COLPA BELGICA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,5,5
COLQUIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,16,16
COMANCHE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1,1
COMARAPA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,30,30
CONCEPCION,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,20,20
COPACABANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1,1
CORIPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,12,12
COROICO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,10,10
CORQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,3,3
COTAGAITA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
COTOCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,39,39
CUATRO CAÑADAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,7,7
CUEVO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
CULPINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,10,10
CURAHUARA DE CARANGAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1,1
EL ALTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1088,1088
EL PUENTE(STC),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,11,11
EL PUENTE(TJA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,4,4
EL TORNO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,47,47
ENTRE RIOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,22,22
ENTRE RIOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,13,13
EUCALIPTUS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1,1
FERNANDEZ ALONSO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,22,22
GENERAL SAAVEDRA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,22,22
GUANAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,12,12
GUAQUI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1,1
GUAYARAMERIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,64,64
GUTIERREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,11,11
HUACARETA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,3,3
HUACHACALLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
HUANUNI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,10,10
HUARACAJE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,9,9
ICHOCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,3,3
ICLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,7,7
INCAHUASI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,16,16
INGAVI (HUMAITA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
IRUPANA (VILLA DE LANZA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
IXIAMAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
JESUS DE MACHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1,1
LA ASUNTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,26,26
LA GUARDIA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,73,73
LA PAZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1028,1028
LAGUNILLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,19,19
LAJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
LAS CARRERAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,4,4
LLICA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,4,4
LURIBAY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
MACHACAMARCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
MACHARETI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,14,14
MAGDALENA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,8,8
MAIRANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,17,17
MAPIRI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,12,12
MINEROS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,48,48
MIZQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,6,6
MOJOCOYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,5,5
MONTEAGUDO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,32,32
MONTERO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,104,104
MOROCHATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,13,13
OCURI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,5,5
OKINAWA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,14,14
ORURO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,282,282
PADCAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,14,14
PADILLA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,5,5
PAILON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,26,26
PALCA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,4,4
PALOS BLANCOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,16,16
PAMPA GRANDE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,7,7
PATACAMAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,25,25
PAZÑA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,3,3
PELECHUCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,3,3
POCONA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,7,7
POJO (CBBA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,9,9
POOPO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1,1
PORCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
POROMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,9,9
PORONGO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,12,12
PORTACHUELO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,17,17
PORVENIR,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1,1
POTOSI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,229,229
PRESTO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
PUCARANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,5,5
PUERTO ACOSTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,10,10
PUERTO QUIJARRO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,19,19
PUERTO RICO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,3,3
PUERTO SUAREZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,26,26
PUERTO VILLARROEL,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,63,63
PUNA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,9,9
PUNATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,17,17
QUILLACOLLO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,100,100
QUIME,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
QUIRUSILLAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,3,3
RAVELO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,21,21
REYES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,8,8
RIBERALTA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,80,80
RURRENABAQUE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,9,9
SACABA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,63,63
SACABAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,5,5
SACACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,7,7
SAIPINA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,6,6
SALINAS DE GARCI MENDOZA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,3,3
SAMAIPATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,4,4
SAN ANDRES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
SAN ANDRES DE MACHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1,1
SAN ANTONIO DE LOMERIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,14,14
SAN BORJA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,38,38
SAN BUENA VENTURA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,3,3
SAN CARLOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,19,19
SAN IGNACIO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,12,12
SAN IGNACIO DE VELASCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,80,80
SAN JAVIER(STC),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,17,17
SAN JOAQUIN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,3,3
SAN JOSE DE CHIQUITOS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,13,13
SAN JUAN DE YAPACANI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,7,7
SAN JULIAN,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,19,19
SAN LORENZO(PND),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,4,4
SAN LORENZO(TJA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,16,16
SAN LUCAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,16,16
SAN MATIAS,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,36,36
SAN MIGUEL DE VELASCO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,8,8
SAN PABLO DE LIPEZ,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
SAN PEDRO,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,33,33
SAN RAMON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,7,7
SAN RAMON,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,5,5
SANTA ANA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
SANTA CRUZ DE LA SIERRA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1723,1723
SANTA ROSA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1,1
SANTA ROSA DEL SARA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,12,12
SANTIAGO DE HUARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,5,5
SANTIAGO DE MACHACA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1,1
SANTIVAÑES,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1,1
SENA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,2,2
SICA SICA (VILLA AROMA),vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,8,8
SIPE SIPE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,18,18
SOPACHUY,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,3,3
SORACACHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,1,1
SORATA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,3,3
SUCRE,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,265,265
TACACHI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,4,4
TACACOMA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,8,8
TACOBAMBA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,5,5
TACOPAYA,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,21,21
TAPACARI,vacunaciones de srp (ninos de 12 a 23 meses),vacunaciones srp dentro de servicio,2005-02-01,19,19
