municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,61,61
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,5,5
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,7,7
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,214,214
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,23,23
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,3,3
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,7,7
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,10,10
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,3,3
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,17,17
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,28,28
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,9,9
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,37,37
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,15,15
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,14,14
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,2,2
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,26,26
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,3,3
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,403,403
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,37,37
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,16,16
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,52,52
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,70,70
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,20,20
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,32,32
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,16,16
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,3,3
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,13,13
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,1,1
GUANAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,22,22
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,3,3
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,7,7
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,6,6
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,72,72
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,1,1
HUATAJATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,25,25
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,41,41
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,5,5
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,12,12
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,19,19
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,27,27
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,6,6
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,225,225
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,168,168
LA RIVERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,2,2
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,8,8
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,63,63
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,3,3
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,4,4
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,9,9
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,4,4
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,3,3
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,11,11
MALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,57,57
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,11,11
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,2,2
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,7,7
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,27,27
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,38,38
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,12,12
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,152,152
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,14,14
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,10,10
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,7,7
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,173,173
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,16,16
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,32,32
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,21,21
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,6,6
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,56,56
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,13,13
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,5,5
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,17,17
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,3,3
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,6,6
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,7,7
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,15,15
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,2,2
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,3,3
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,22,22
PORVENIR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,7,7
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,86,86
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,32,32
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,147,147
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,4,4
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,15,15
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,35,35
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2018-02-01,66,66
