municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,198,198
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,162,162
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,49,49
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,108,108
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,149,149
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,64,64
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,353,353
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,603,603
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,219,219
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,850,850
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,604,604
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,186,186
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,476,476
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,116,116
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,1170,1170
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,474,474
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,32,32
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,1482,1482
YOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,8,8
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,303,303
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,8,8
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-01-01,82,82
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,88,88
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,145,145
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,472,472
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,10,10
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,93,93
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,40,40
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,60,60
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,237,237
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,53,53
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,312,312
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,4,4
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,141,141
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,131,131
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,493,493
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,6,6
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,98,98
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,200,200
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,114,114
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,135,135
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,283,283
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,41,41
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,82,82
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,96,96
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,50,50
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,211,211
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,461,461
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,163,163
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,581,581
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,401,401
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,171,171
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,88,88
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,218,218
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,104,104
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,356,356
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,66,66
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,368,368
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,92,92
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,99,99
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,160,160
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,48,48
CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,3,3
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,197,197
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,75,75
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,48,48
CATACORA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,58,58
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,65,65
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,701,701
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,188,188
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,160,160
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,84,84
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,372,372
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,22,22
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,12,12
CHUA COCANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,7,7
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,5,5
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,295,295
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,22,22
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,146,146
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,378,378
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,110,110
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,33,33
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,236,236
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,155,155
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,270,270
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,11,11
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,91,91
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,57,57
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,187,187
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,30,30
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,12,12
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,369,369
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,4,4
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,451,451
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,64,64
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,247,247
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,432,432
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,165,165
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,171,171
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,59,59
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,285,285
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,108,108
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,21,21
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,17,17
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,3066,3066
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,143,143
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,234,234
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,269,269
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,751,751
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-02-01,207,207
