municipality,group,variable,month,Repetidas en personas de 5 a 14 años -Hombre,Repetidas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
CHAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
CHARAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,11,8,11,8,19
CHARAÑA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
CHAYANTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
CHIMORE,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,5,2,5,7
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,61,91,61,91,152
CHUMA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,25,27,25,27,52
CLIZA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,18,12,18,12,30
COBIJA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,6,5,6,5,11
COCHABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2266,1828,2266,1828,4094
COIPASA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
COLCAPIRHUA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,14,23,14,23,37
"COLCHA ""K""",consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,1,1,1,2
COLOMI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,1,3,1,4
COLPA BELGICA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,9,7,9,7,16
COLQUECHACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,0,2,0,2
COLQUENCHA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,1,2,1,3
COLQUIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,5,6,5,6,11
COMANCHE,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,0,3,0,3
COMARAPA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,26,21,26,21,47
CONCEPCION,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,0,2,0,2
CORIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,5,2,5,2,7
CORO CORO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
COROICO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,8,5,8,5,13
COTAGAITA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,10,8,10,8,18
COTOCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,5,2,5,7
CUATRO CAÑADAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,17,7,17,7,24
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,2,1,2,3
CUEVO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,5,2,5,7
CURVA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,22,0,22,22
EL ALTO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1425,1458,1425,1458,2883
EL PUENTE(STC),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
EL PUENTE(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
EL TORNO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,25,19,25,19,44
EL VILLAR,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,8,7,8,7,15
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,4,2,4,6
EUCALIPTUS,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,1,2,1,3
EXALTACION,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,1,3,1,4
FILADELFIA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,4,1,4,5
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,34,29,34,29,63
GUANAY,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
GUAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,7,3,7,10
GUAYARAMERIN,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,73,27,73,27,100
GUTIERREZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,15,3,15,3,18
HUACARETA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,7,4,7,4,11
HUACAYA (VILLA DE HUACAYA),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,4,0,4,4
HUACHACALLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,0,2,0,2
HUANUNI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,112,151,112,151,263
HUARACAJE,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
ICHOCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,18,0,18,18
ICLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
INQUISIVI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,2,1,2,3
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,3,3,3,6
IXIAMAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,1,2,1,3
JESUS DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
LA GUARDIA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,13,14,13,14,27
LA PAZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2797,2449,2797,2449,5246
LAGUNILLAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
LAJA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
LAS CARRERAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
LICOMA PAMPA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
LLALLAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,5,5,5,5,10
LLICA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,0,3,0,3
LORETO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,7,2,7,2,9
LURIBAY,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,7,1,7,1,8
MACHARETI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,8,16,8,16,24
MAGDALENA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,25,26,25,26,51
MAPIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,3,1,3,4
MECAPACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,4,4,4,4,8
MINEROS,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,19,2,19,21
MIZQUE,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,4,3,4,7
MOJINETE,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
MOJOCOYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,2,3,2,5
MONTEAGUDO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,77,37,77,37,114
MONTERO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,691,1190,691,1190,1881
MORO MORO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
MOROCHATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,12,16,12,16,28
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
OKINAWA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,2,2,2,4
OMEREQUE,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
ORURO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,355,348,355,348,703
PADCAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,72,95,72,95,167
PADILLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,1,3,1,4
PAILON,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,2,0,2,2
PALCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,1,2,1,3
PALOS BLANCOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,5,2,5,2,7
PAMPA GRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
PAPEL PAMPA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,2,0,2,2
PATACAMAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,2,0,2,2
POCOATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
POCONA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
POJO (CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,1,1,1,2
POOPO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
PORCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
POROMA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,1,1,1,2
PORONGO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,2,0,2,2
PORTACHUELO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,10,8,10,8,18
PORVENIR,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
POSTRER VALLE,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
POTOSI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,275,329,275,329,604
PUCARANI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
PUERTO ACOSTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,3,2,3,5
PUERTO CARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,1,1,1,2
PUERTO PEREZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,2,0,2,2
PUERTO QUIJARRO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,10,7,10,7,17
PUERTO SUAREZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,12,19,12,19,31
PUERTO VILLARROEL,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,16,11,16,11,27
PUNA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,5,2,5,7
PUNATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,16,16,16,16,32
QUIABAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
QUILLACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,59,55,59,55,114
QUIME,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,3,3,3,6
REYES,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,4,3,4,7
RIBERALTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,46,70,46,70,116
ROBORE,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,15,16,15,16,31
RURRENABAQUE,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,10,6,10,6,16
SABAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,1,1,1,2
SACABA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,40,36,40,36,76
SACABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,3,2,3,5
SACACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,2,0,2,2
SAIPINA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
SAMAIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
SAN AGUSTIN,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,6,0,6,6
SAN ANDRES,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,6,2,6,2,8
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,1,3,1,4
SAN BENITO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,4,6,4,6,10
SAN BORJA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,33,30,33,30,63
SAN BUENA VENTURA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,9,4,9,4,13
SAN CARLOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,6,5,6,5,11
SAN IGNACIO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,15,17,15,17,32
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,65,66,65,66,131
SAN JAVIER(STC),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,2,2,2,4
SAN JOAQUIN,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,24,27,24,27,51
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,6,2,6,2,8
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,93,72,93,72,165
SAN JULIAN,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,7,13,7,13,20
SAN LORENZO(PND),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
SAN LORENZO(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,14,6,14,6,20
SAN LUCAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,4,3,4,3,7
SAN MATIAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,22,25,22,25,47
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,1,1,1,2
SAN PEDRO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,16,11,16,11,27
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
SAN RAFAEL,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,3,3,3,6
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,3,2,3,5
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,6,3,6,9
SANTA ANA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,19,12,19,12,31
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1962,2299,1962,2299,4261
SANTIAGO DE CALLAPA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,0,2,0,2
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,4,0,4,4
SANTIVAÑES,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,1,1,1,2
SAPAHAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,5,0,5,0,5
SENA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,1,1,1,2
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,0,2,0,2
SIPE SIPE,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,13,16,13,16,29
SORACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
SORATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
SUCRE,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,670,634,670,634,1304
TACACOMA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
TACOBAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,0,2,0,2
TAPACARI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
TARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,10,13,10,13,23
TARACO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,1,1,1,2
TARATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,4,0,4,0,4
TARIJA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,456,597,456,597,1053
TIAWANACU,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,3,0,3,3
TINGUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,0,3,0,3
TIPUANI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
TIQUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,18,10,18,10,28
TIRAQUE (CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,13,16,13,16,29
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,2,0,2,2
TOCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
TOLATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,1,1,1,2
TOLEDO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,2,0,2,2
TORO TORO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,2,0,2,2
TOTORA(CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,1,1,1,2
TRINIDAD,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,87,102,87,102,189
TUPIZA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,62,81,62,81,143
UNCIA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,15,10,15,10,25
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,6,3,6,3,9
UYUNI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,11,14,11,14,25
VACAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,2,6,2,6,8
VALLEGRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,17,26,17,26,43
VIACHA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,53,39,53,39,92
VILLA MONTES,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,125,15,125,15,140
VILLA NUEVA (LOMA ALTA),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
VILLA RIVERO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
VILLA TUNARI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,10,3,10,13
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,9,7,9,7,16
VILLAZON,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,29,27,29,27,56
VINTO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,3,7,3,7,10
VITICHI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,0,2,0,2,2
WARNES,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,8,19,8,19,27
YACO,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,2,1,2,3
YACUIBA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,83,78,83,78,161
YAMPARAEZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,4,0,4,0,4
YANACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,5,1,5,1,6
YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,4,0,4,0,4
YOTALA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,6,5,6,5,11
YUNCHARA,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,4,0,4,0,4
ZUDAÑEZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-02-01,1,0,1,0,1
ACHACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,9,6,9,6,15
ACHOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,0,1,0,1,1
AIQUILE,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,13,19,13,19,32
ANCORAIMES,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,0,3,0,3,3
ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,1,0,1,0,1
ANZALDO,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,2,5,2,5,7
APOLO,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,2,3,2,3,5
ARANI,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,1,3,1,3,4
ARBIETO,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,3,2,3,2,5
ARQUE,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,2,36,2,36,38
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,4,8,4,8,12
ATOCHA,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,48,47,48,47,95
AUCAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,15,19,15,19,34
AYATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,4,5,4,5,9
AYO AYO,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,6,4,6,4,10
AZURDUY,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,1,0,1,0,1
BATALLAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,1,0,1,0,1
BAURES,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,2,0,2,0,2
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,1,0,1,0,1
BELEN DE URMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,1,0,1,0,1
BELLA FLOR,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,4,13,4,13,17
BERMEJO,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,59,52,59,52,111
BETANZOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,3,2,3,2,5
BOLIVAR,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,7,5,7,5,12
BOYUIBE,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,3,3,3,3,6
BUENA VISTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,21,13,21,13,34
CABEZAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-03-01,21,25,21,25,46
