municipality,group,variable,month,Repetidas en personas de 15 a 59 años -Hombre,Repetidas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
VILLA RIVERO,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,8,1,8,1,9
VILLA SERRANO,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,2,2,2,2,4
VILLA TUNARI,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,47,100,47,100,147
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,7,48,7,48,55
VILLAZON,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,94,280,94,280,374
VINTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,31,17,31,17,48
VITICHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,14,11,14,11,25
WALDO BALLIVIAN,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,0,16,0,16,16
WARNES,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,15,146,15,146,161
YACO,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,0,4,0,4,4
YACUIBA,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,694,580,694,580,1274
YAMPARAEZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,4,16,4,16,20
YANACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,2,0,2,0,2
YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,12,169,12,169,181
YOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,1,9,1,9,10
YOTALA,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,20,35,20,35,55
YUNCHARA,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,2,9,2,9,11
ZUDAÑEZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-01-01,9,10,9,10,19
ACACIO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,2,1,2,3
ACHACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,24,45,24,45,69
ACHOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,2,1,2,3
AIQUILE,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,37,262,37,262,299
ALALAY,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,9,0,9,9
ALCALA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,3,3,3,3,6
ANCORAIMES,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,17,7,17,7,24
ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,3,7,3,7,10
ANTEQUERA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,6,0,6,6
ANZALDO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,7,4,7,4,11
APOLO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,12,28,12,28,40
ARANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,8,1,8,9
ARBIETO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,6,13,6,13,19
ARQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,5,2,5,7
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,4,3,4,3,7
ATOCHA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,169,186,169,186,355
AUCAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,4,4,4,4,8
AYATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,3,1,3,4
AYO AYO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,3,5,3,5,8
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,11,9,11,9,20
AZURDUY,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,2,0,2,2
BATALLAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,5,38,5,38,43
BAURES,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,15,11,15,11,26
BELEN DE URMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,1,2,1,3
BERMEJO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,204,124,204,124,328
BETANZOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,33,35,33,35,68
BOLIVAR,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,1,1,1,2
BOLPEBRA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,2,1,2,3
BOYUIBE,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,16,13,16,13,29
BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,67,85,67,85,152
CABEZAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,22,45,22,45,67
CAIROMA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,25,20,25,20,45
"CAIZA ""D""",consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,6,12,6,12,18
CAJUATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,10,16,10,16,26
CALACOTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,5,1,5,6
CALAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,3,1,3,4
CAMARGO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,9,35,9,35,44
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,17,35,17,35,52
CAMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,83,196,83,196,279
CAPINOTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,9,34,9,34,43
CAQUIAVIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,5,0,5,5
CARACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,6,8,6,8,14
CARANAVI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,31,45,31,45,76
CARAPARI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,5,5,5,5,10
CARIPUYO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,3,2,3,5
CARMEN RIVERO TORREZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,3,9,3,9,12
CHALLAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,17,28,17,28,45
CHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,1,0,1,1
CHARAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,15,42,15,42,57
CHARAÑA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,2,1,2,3
CHAYANTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,6,15,6,15,21
CHIMORE,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,4,13,4,13,17
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,43,65,43,65,108
CHUMA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,19,17,19,17,36
CLIZA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,3,8,3,8,11
COBIJA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,72,440,72,440,512
COCHABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,7637,19611,7637,19611,27248
COLCAPIRHUA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,94,339,94,339,433
"COLCHA ""K""",consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,6,5,6,5,11
COLLANA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,4,2,4,6
COLOMI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,10,27,10,27,37
COLPA BELGICA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,26,61,26,61,87
COLQUECHACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,10,1,10,11
COLQUENCHA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,4,10,4,10,14
COLQUIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,114,70,114,70,184
COMANCHE,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,4,3,4,3,7
COMARAPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,19,23,19,23,42
CONCEPCION,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,6,5,6,5,11
COPACABANA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,2,1,2,3
CORIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,9,10,9,10,19
CORO CORO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,2,2,2,4
COROICO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,31,66,31,66,97
CORQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,10,4,10,4,14
COTAGAITA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,28,73,28,73,101
COTOCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,3,39,3,39,42
CUATRO CAÑADAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,34,29,34,29,63
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,1,1,1,2
CUEVO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,6,5,6,5,11
CULPINA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,6,7,6,7,13
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,2,0,2,2
CURVA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,2,0,2,2
DESAGUADERO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,3,0,3,0,3
EL ALTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,3085,5645,3085,5645,8730
EL CHORO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,0,2,0,2
EL PUENTE(STC),consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,4,0,4,4
EL TORNO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,75,104,75,104,179
EL VILLAR,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,0,1,0,1
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,8,9,8,9,17
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,17,24,17,24,41
EUCALIPTUS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,10,2,10,12
EXALTACION,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,0,2,0,2
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,11,19,11,19,30
FILADELFIA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,12,6,12,6,18
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,27,29,27,29,56
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,5,2,5,7
GUANAY,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,2,2,2,4
GUAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,5,12,5,12,17
GUAYARAMERIN,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,107,231,107,231,338
GUTIERREZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,5,3,5,3,8
HUACARETA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,11,46,11,46,57
HUACAYA (VILLA DE HUACAYA),consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,1,1,1,2
HUACHACALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,14,10,14,10,24
HUANUNI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,153,195,153,195,348
HUARACAJE,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,4,1,4,1,5
ICHOCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,6,0,6,6
ICLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,11,2,11,13
INCAHUASI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,4,7,4,7,11
INGAVI (HUMAITA),consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,5,3,5,3,8
INQUISIVI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,12,9,12,9,21
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,7,5,7,5,12
IXIAMAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,12,16,12,16,28
JESUS DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,12,2,12,14
LA ASUNTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,3,2,3,5
LA GUARDIA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,37,101,37,101,138
LA PAZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,14347,26558,14347,26558,40905
LAGUNILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,4,2,4,2,6
LAJA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,9,14,9,14,23
LAS CARRERAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,4,13,4,13,17
LICOMA PAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,3,2,3,5
LLALLAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,35,106,35,106,141
LLICA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,0,2,0,2
LORETO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,21,19,21,19,40
LURIBAY,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,22,32,22,32,54
MACHACAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,14,2,14,16
MACHARETI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,13,34,13,34,47
MAGDALENA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,41,85,41,85,126
MAIRANA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,3,3,3,3,6
MALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,2,0,2,2
MAPIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,8,10,8,10,18
MECAPACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,16,34,16,34,50
MINEROS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,21,55,21,55,76
MIZQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,15,2,15,17
MOCOMOCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,8,4,8,4,12
MOJINETE,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,2,2,2,4
MOJOCOYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,10,15,10,15,25
MONTEAGUDO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,177,363,177,363,540
MONTERO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,969,1565,969,1565,2534
MORO MORO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,3,4,3,4,7
MOROCHATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,23,60,23,60,83
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,0,2,0,2
OCURI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,2,0,2,2
OKINAWA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,26,2,26,28
OMEREQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,6,2,6,8
ORURO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1451,3746,1451,3746,5197
PADCAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,90,101,90,101,191
PADILLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,18,59,18,59,77
PAILON,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,6,3,6,3,9
PALCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,11,1,11,1,12
PALOS BLANCOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,10,7,10,7,17
PAMPA AULLAGAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,0,1,0,1
PAMPA GRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,3,3,3,3,6
PAPEL PAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,2,1,2,3
PASORAPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,4,0,4,4
PATACAMAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,3,11,3,11,14
PAZÑA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,14,11,14,11,25
PELECHUCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,1,0,1,1
POCOATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,4,9,4,9,13
POCONA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,1,2,1,3
POOPO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,6,2,6,8
PORCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,4,1,4,5
POROMA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,3,6,3,6,9
PORONGO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,5,3,5,3,8
PORTACHUELO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,10,38,10,38,48
PORVENIR,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,4,1,4,1,5
POSTRER VALLE,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,11,2,11,13
POTOSI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1143,2808,1143,2808,3951
PRESTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,1,0,1,1
PUCARA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,1,1,1,2
PUCARANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,7,34,7,34,41
PUERTO ACOSTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,20,28,20,28,48
PUERTO CARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,6,5,6,5,11
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,5,0,5,5
PUERTO PEREZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,6,5,6,5,11
PUERTO QUIJARRO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,16,40,16,40,56
PUERTO RICO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,7,0,7,7
PUERTO SUAREZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,44,93,44,93,137
PUERTO VILLARROEL,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,25,37,25,37,62
PUNA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,13,24,13,24,37
PUNATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,100,255,100,255,355
QUIABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,1,1,1,2
QUILLACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,206,679,206,679,885
QUIME,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,66,6,66,6,72
QUIRUSILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,1,0,1,1
RAVELO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,2,0,2,2
REYES,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,21,66,21,66,87
RIBERALTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,101,516,101,516,617
ROBORE,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,39,155,39,155,194
RURRENABAQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,45,99,45,99,144
SABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,0,2,0,2,2
SACABA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,112,365,112,365,477
SACABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,15,9,15,9,24
SACACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,3,1,3,1,4
SAIPINA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,2,4,2,4,6
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,9,12,9,12,21
SAMAIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,7,1,7,8
SAN AGUSTIN,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,7,10,7,10,17
SAN ANDRES,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,16,11,16,11,27
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,3,4,3,4,7
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,0,1,0,1
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,1,3,1,3,4
SAN BENITO,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,11,19,11,19,30
SAN BORJA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,49,102,49,102,151
SAN BUENA VENTURA,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,22,34,22,34,56
SAN CARLOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-02-01,26,244,26,244,270
