municipality,group,variable,month,Nuevas en personas de 5 a 14 años -Hombre,Nuevas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
TARIJA,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,2634,2756,2634,2756,5390
TARVITA,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,61,76,61,76,137
TEOPONTE,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,49,36,49,36,85
TIAWANACU,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,23,19,23,19,42
TINGUIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,47,60,47,60,107
TIPUANI,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,31,27,31,27,58
TIQUIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,235,217,235,217,452
TIRAQUE (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,205,204,205,204,409
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,4,14,4,14,18
TOCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,18,13,18,13,31
TODOS SANTOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,0,1,0,1,1
TOLATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,7,9,7,9,16
TOLEDO,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,34,27,34,27,61
TOMAVE,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,52,50,52,50,102
TOMINA,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,66,54,66,54,120
TORO TORO,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,25,33,25,33,58
TOTORA(CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,23,30,23,30,53
TOTORA(ORR),consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,50,48,50,48,98
TRIGAL,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,21,13,21,13,34
TRINIDAD,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,542,619,542,619,1161
TUPIZA,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,601,722,601,722,1323
TURCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,44,42,44,42,86
UMALA,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,9,9,9,9,18
UNCIA,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,185,172,185,172,357
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,197,241,197,241,438
URUBICHA,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,29,25,29,25,54
UYUNI,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,108,127,108,127,235
VACAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,28,19,28,19,47
VALLEGRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,186,225,186,225,411
VIACHA,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,187,192,187,192,379
VILA VILA,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,9,12,9,12,21
VILLA MONTES,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,581,612,581,612,1193
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,37,30,37,30,67
VILLA RIVERO,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,20,9,20,9,29
VILLA SERRANO,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,59,68,59,68,127
VILLA TUNARI,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,831,235,831,235,1066
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,152,147,152,147,299
VILLAZON,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,258,262,258,262,520
VINTO,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,58,44,58,44,102
VITICHI,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,28,36,28,36,64
WALDO BALLIVIAN,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,3,3,3,3,6
WARNES,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,283,242,283,242,525
YACO,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,50,41,50,41,91
YACUIBA,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,1245,1160,1245,1160,2405
YAMPARAEZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,21,21,21,21,42
YANACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,25,20,25,20,45
YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,439,381,439,381,820
YOCALLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,24,33,24,33,57
YOTALA,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,35,39,35,39,74
YUNCHARA,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,103,120,103,120,223
ZUDAÑEZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-01-01,41,48,41,48,89
ACACIO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,20,22,20,22,42
ACHACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,114,96,114,96,210
ACHOCALLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,15,21,15,21,36
AIQUILE,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,80,90,80,90,170
ALALAY,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,2,1,2,1,3
ALCALA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,43,41,43,41,84
ANCORAIMES,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,27,17,27,17,44
ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,33,36,33,36,69
ANTEQUERA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,20,14,20,14,34
ANZALDO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,14,21,14,21,35
APOLO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,49,46,49,46,95
ARAMPAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,8,11,8,11,19
ARANI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,18,9,18,9,27
ARBIETO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,26,39,26,39,65
ARQUE,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,28,18,28,18,46
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,295,227,295,227,522
ATOCHA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,117,162,117,162,279
AUCAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,40,35,40,35,75
AYATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,25,16,25,16,41
AYO AYO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,11,11,11,11,22
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,56,44,56,44,100
AZURDUY,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,61,74,61,74,135
BATALLAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,29,31,29,31,60
BAURES,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,19,7,19,7,26
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,18,7,18,7,25
BELEN DE URMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,10,9,10,9,19
BELLA FLOR,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,8,7,8,7,15
BERMEJO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,584,589,584,589,1173
BETANZOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,116,112,116,112,228
BOLIVAR,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,19,19,19,19,38
BOLPEBRA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,12,12,12,12,24
BOYUIBE,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,220,211,220,211,431
BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,175,125,175,125,300
CABEZAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,148,151,148,151,299
CAIROMA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,45,31,45,31,76
"CAIZA ""D""",consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,27,27,27,27,54
CAJUATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,42,37,42,37,79
CALACOTO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,27,33,27,33,60
CALAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,25,16,25,16,41
CAMARGO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,143,129,143,129,272
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,29,30,29,30,59
CAMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,580,681,580,681,1261
CAPINOTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,75,56,75,56,131
CAQUIAVIRI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,24,22,24,22,46
CARACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,34,33,34,33,67
CARANAVI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,286,283,286,283,569
CARAPARI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,257,216,257,216,473
CARIPUYO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,11,13,11,13,24
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,3,4,3,4,7
CATACORA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,3,3,3,3,6
CHACARILLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,17,17,17,17,34
CHALLAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,222,104,222,104,326
CHAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,18,12,18,12,30
CHARAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,79,95,79,95,174
CHARAÑA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,5,8,5,8,13
CHAYANTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,49,39,49,39,88
CHIMORE,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,84,88,84,88,172
CHIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,1,2,1,2,3
CHOQUE COTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,4,3,4,3,7
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,71,65,71,65,136
CHUMA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,135,118,135,118,253
CLIZA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,63,54,63,54,117
COBIJA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,285,252,285,252,537
COCHABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,4102,3803,4102,3803,7905
COIPASA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,4,8,4,8,12
COLCAPIRHUA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,92,87,92,87,179
"COLCHA ""K""",consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,32,48,32,48,80
COLLANA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,6,10,6,10,16
COLOMI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,52,30,52,30,82
COLPA BELGICA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,29,38,29,38,67
COLQUECHACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,105,101,105,101,206
COLQUENCHA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,27,31,27,31,58
COLQUIRI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,29,36,29,36,65
COMANCHE,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,14,8,14,8,22
COMARAPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,81,76,81,76,157
COMBAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,4,3,4,3,7
CONCEPCION,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,48,53,48,53,101
COPACABANA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,17,19,17,19,36
CORIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,24,42,24,42,66
CORO CORO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,15,26,15,26,41
COROICO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,81,76,81,76,157
CORQUE,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,16,15,16,15,31
COTAGAITA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,199,194,199,194,393
COTOCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,107,68,107,68,175
CUATRO CAÑADAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,144,165,144,165,309
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,9,5,9,5,14
CUEVO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,43,39,43,39,82
CULPINA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,77,69,77,69,146
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,13,23,13,23,36
CURVA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,8,11,8,11,19
DESAGUADERO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,16,9,16,9,25
EL ALTO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,3286,3332,3286,3332,6618
EL CHORO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,36,30,36,30,66
EL PUENTE(STC),consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,71,64,71,64,135
EL PUENTE(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,83,110,83,110,193
EL TORNO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,227,205,227,205,432
EL VILLAR,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,45,45,45,45,90
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,60,60,60,60,120
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,390,432,390,432,822
ESMERALDA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,5,3,5,3,8
EUCALIPTUS,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,22,21,22,21,43
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,4,2,4,2,6
EXALTACION,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,24,26,24,26,50
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,97,96,97,96,193
FILADELFIA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,40,25,40,25,65
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,231,212,231,212,443
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,19,28,19,28,47
GUANAY,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,50,64,50,64,114
GUAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,14,17,14,17,31
GUAYARAMERIN,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,354,535,354,535,889
GUTIERREZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,154,184,154,184,338
HUACARETA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,135,124,135,124,259
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,21,17,21,17,38
HUACHACALLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,23,25,23,25,48
HUANUNI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,78,86,78,86,164
HUARACAJE,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,27,17,27,17,44
HUAYLLAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,11,7,11,7,18
ICHOCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,14,15,14,15,29
ICLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,44,37,44,37,81
INCAHUASI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,79,114,79,114,193
INGAVI (HUMAITA),consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,14,10,14,10,24
INQUISIVI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,53,47,53,47,100
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,65,60,65,60,125
IXIAMAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,54,73,54,73,127
JESUS DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,20,24,20,24,44
LA ASUNTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,79,76,79,76,155
LA GUARDIA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,269,238,269,238,507
LA PAZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,5835,4986,5835,4986,10821
LA RIVERA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,0,1,0,1,1
LAGUNILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,92,89,92,89,181
LAJA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,25,12,25,12,37
LAS CARRERAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,19,18,19,18,37
LICOMA PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,12,14,12,14,26
LLALLAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,126,110,126,110,236
LLICA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,20,26,20,26,46
LORETO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,20,13,20,13,33
LURIBAY,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,39,25,39,25,64
MACHACAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,15,13,15,13,28
MACHARETI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,135,127,135,127,262
MAGDALENA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,63,56,63,56,119
MAIRANA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,34,46,34,46,80
MALLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,42,21,42,21,63
MAPIRI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,79,75,79,75,154
MECAPACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,52,37,52,37,89
MINEROS,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,134,121,134,121,255
MIZQUE,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,32,28,32,28,60
MOCOMOCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,63,72,63,72,135
MOJINETE,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,5,5,5,5,10
MOJOCOYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,20,21,20,21,41
MONTEAGUDO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,372,345,372,345,717
MONTERO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,1029,1264,1029,1264,2293
MORO MORO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,28,19,28,19,47
MOROCHATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,20,24,20,24,44
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,29,29,29,29,58
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,4,0,4,0,4
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,6,20,6,20,26
OCURI,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,35,28,35,28,63
OKINAWA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,279,271,279,271,550
OMEREQUE,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,25,16,25,16,41
ORURO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,1872,1901,1872,1901,3773
PADCAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,459,480,459,480,939
PADILLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,135,87,135,87,222
PAILON,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,82,66,82,66,148
PALCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,42,41,42,41,83
PALOS BLANCOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,185,134,185,134,319
PAMPA AULLAGAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,10,16,10,16,26
PAMPA GRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,42,47,42,47,89
PAPEL PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,18,15,18,15,33
PASORAPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,3,6,3,6,9
PATACAMAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,32,30,32,30,62
PAZÑA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,16,18,16,18,34
PELECHUCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,24,26,24,26,50
POCOATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,62,48,62,48,110
POCONA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,34,38,34,38,72
POJO (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,20,17,20,17,37
POOPO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,26,27,26,27,53
PORCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,29,42,29,42,71
POROMA,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,48,45,48,45,93
PORONGO,consulta externa,nuevas en personas de 5 a 14 anos,2007-02-01,47,78,47,78,125
