municipality,group,variable,month,Nuevas en personas de 15 a 59 años -Hombre,Nuevas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
TARIJA,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,4704,10685,4704,10685,15389
TARVITA,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,189,690,189,690,879
TEOPONTE,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,88,147,88,147,235
TIAWANACU,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,73,125,73,125,198
TINGUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,103,403,103,403,506
TIPUANI,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,74,67,74,67,141
TIQUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,166,363,166,363,529
TIRAQUE (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,443,727,443,727,1170
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,18,51,18,51,69
TOCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,40,50,40,50,90
TODOS SANTOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,10,6,10,6,16
TOLATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,10,48,10,48,58
TOLEDO,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,67,125,67,125,192
TOMAVE,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,174,328,174,328,502
TOMINA,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,258,404,258,404,662
TORO TORO,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,99,187,99,187,286
TOTORA(CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,85,188,85,188,273
TOTORA(ORR),consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,52,139,52,139,191
TRIGAL,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,31,50,31,50,81
TRINIDAD,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,1282,2795,1282,2795,4077
TUPIZA,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,1584,2647,1584,2647,4231
TURCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,78,147,78,147,225
UMALA,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,11,37,11,37,48
UNCIA,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,475,1310,475,1310,1785
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,220,530,220,530,750
URUBICHA,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,48,94,48,94,142
UYUNI,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,595,900,595,900,1495
VACAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,71,158,71,158,229
VALLEGRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,610,1157,610,1157,1767
VIACHA,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,543,1176,543,1176,1719
VILA VILA,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,37,30,37,30,67
VILLA MONTES,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,718,1103,718,1103,1821
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,83,87,83,87,170
VILLA RIVERO,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,28,54,28,54,82
VILLA SERRANO,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,181,417,181,417,598
VILLA TUNARI,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,906,1449,906,1449,2355
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,334,500,334,500,834
VILLAZON,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,734,1859,734,1859,2593
VINTO,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,130,187,130,187,317
VITICHI,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,179,247,179,247,426
WALDO BALLIVIAN,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,13,51,13,51,64
WARNES,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,361,711,361,711,1072
YACO,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,55,114,55,114,169
YACUIBA,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,2310,3450,2310,3450,5760
YAMPARAEZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,67,127,67,127,194
YANACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,92,84,92,84,176
YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,1044,1496,1044,1496,2540
YOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,77,156,77,156,233
YOTALA,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,117,197,117,197,314
YUNCHARA,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,85,228,85,228,313
ZUDAÑEZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-01-01,183,426,183,426,609
ACACIO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,60,126,60,126,186
ACHACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,322,572,322,572,894
ACHOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,32,60,32,60,92
AIQUILE,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,207,448,207,448,655
ALALAY,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,16,26,16,26,42
ALCALA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,85,319,85,319,404
ANCORAIMES,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,103,205,103,205,308
ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,83,148,83,148,231
ANTEQUERA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,25,76,25,76,101
ANZALDO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,55,78,55,78,133
APOLO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,128,235,128,235,363
ARAMPAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,33,81,33,81,114
ARANI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,19,71,19,71,90
ARBIETO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,72,124,72,124,196
ARQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,75,177,75,177,252
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,388,463,388,463,851
ATOCHA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,733,895,733,895,1628
AUCAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,104,162,104,162,266
AYATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,50,124,50,124,174
AYO AYO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,44,89,44,89,133
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,177,337,177,337,514
AZURDUY,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,236,534,236,534,770
BATALLAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,91,227,91,227,318
BAURES,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,35,31,35,31,66
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,25,24,25,24,49
BELEN DE URMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,34,75,34,75,109
BELLA FLOR,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,16,21,16,21,37
BERMEJO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,439,1033,439,1033,1472
BETANZOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,338,835,338,835,1173
BOLIVAR,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,48,100,48,100,148
BOLPEBRA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,36,37,36,37,73
BOYUIBE,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,92,133,92,133,225
BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,298,296,298,296,594
CABEZAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,290,380,290,380,670
CAIROMA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,157,181,157,181,338
"CAIZA ""D""",consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,109,172,109,172,281
CAJUATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,97,187,97,187,284
CALACOTO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,51,95,51,95,146
CALAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,58,124,58,124,182
CAMARGO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,389,744,389,744,1133
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,75,192,75,192,267
CAMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,839,1814,839,1814,2653
CAPINOTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,133,225,133,225,358
CAQUIAVIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,69,122,69,122,191
CARACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,98,170,98,170,268
CARANAVI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,689,1304,689,1304,1993
CARAPARI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,248,372,248,372,620
CARIPUYO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,52,134,52,134,186
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,22,33,22,33,55
CATACORA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,5,19,5,19,24
CHACARILLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,19,39,19,39,58
CHALLAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,296,491,296,491,787
CHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,77,117,77,117,194
CHARAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,130,387,130,387,517
CHARAÑA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,51,48,51,48,99
CHAYANTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,166,445,166,445,611
CHIMORE,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,175,272,175,272,447
CHIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,10,17,10,17,27
CHOQUE COTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,10,26,10,26,36
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,185,228,185,228,413
CHUMA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,199,307,199,307,506
CLIZA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,64,120,64,120,184
COBIJA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,853,1666,853,1666,2519
COCHABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,12140,23106,12140,23106,35246
COIPASA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,14,17,14,17,31
COLCAPIRHUA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,472,934,472,934,1406
"COLCHA ""K""",consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,181,343,181,343,524
COLLANA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,20,35,20,35,55
COLOMI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,121,200,121,200,321
COLPA BELGICA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,71,143,71,143,214
COLQUECHACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,327,629,327,629,956
COLQUENCHA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,70,150,70,150,220
COLQUIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,132,403,132,403,535
COMANCHE,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,32,70,32,70,102
COMARAPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,215,441,215,441,656
COMBAYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,10,21,10,21,31
CONCEPCION,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,106,191,106,191,297
COPACABANA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,113,172,113,172,285
CORIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,114,171,114,171,285
CORO CORO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,60,99,60,99,159
COROICO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,217,304,217,304,521
CORQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,77,76,77,76,153
COTAGAITA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,695,1140,695,1140,1835
COTOCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,170,423,170,423,593
CUATRO CAÑADAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,279,449,279,449,728
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,18,12,18,12,30
CUEVO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,98,131,98,131,229
CULPINA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,255,568,255,568,823
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,48,96,48,96,144
CURVA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,20,49,20,49,69
DESAGUADERO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,36,50,36,50,86
EL ALTO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,6888,12637,6888,12637,19525
EL CHORO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,113,167,113,167,280
EL PUENTE(STC),consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,130,209,130,209,339
EL PUENTE(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,125,262,125,262,387
EL TORNO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,611,857,611,857,1468
EL VILLAR,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,125,291,125,291,416
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,237,284,237,284,521
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,542,757,542,757,1299
ESCARA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,2,5,2,5,7
ESMERALDA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,2,4,2,4,6
EUCALIPTUS,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,72,108,72,108,180
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,17,14,17,14,31
EXALTACION,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,52,98,52,98,150
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,187,497,187,497,684
FILADELFIA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,107,123,107,123,230
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,294,464,294,464,758
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,67,145,67,145,212
GUANAY,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,170,270,170,270,440
GUAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,40,65,40,65,105
GUAYARAMERIN,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,479,1340,479,1340,1819
GUTIERREZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,256,414,256,414,670
HUACARETA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,242,408,242,408,650
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,44,80,44,80,124
HUACHACALLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,75,100,75,100,175
HUANUNI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,433,641,433,641,1074
HUARACAJE,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,28,76,28,76,104
HUAYLLAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,20,53,20,53,73
ICHOCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,36,98,36,98,134
ICLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,123,293,123,293,416
INCAHUASI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,199,668,199,668,867
INGAVI (HUMAITA),consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,19,9,19,9,28
INQUISIVI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,131,224,131,224,355
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,174,330,174,330,504
IXIAMAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,148,234,148,234,382
JESUS DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,64,298,64,298,362
LA ASUNTA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,262,413,262,413,675
LA GUARDIA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,370,775,370,775,1145
LA PAZ,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,20049,34854,20049,34854,54903
LA RIVERA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,8,8,8,8,16
LAGUNILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,216,287,216,287,503
LAJA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,69,150,69,150,219
LAS CARRERAS,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,69,167,69,167,236
LICOMA PAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,21,56,21,56,77
LLALLAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,539,850,539,850,1389
LLICA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,84,143,84,143,227
LORETO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,28,71,28,71,99
LURIBAY,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,115,167,115,167,282
MACHACAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,34,79,34,79,113
MACHARETI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,169,509,169,509,678
MAGDALENA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,142,268,142,268,410
MAIRANA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,101,222,101,222,323
MALLA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,41,65,41,65,106
MAPIRI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,162,235,162,235,397
MECAPACA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,115,169,115,169,284
MINEROS,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,216,491,216,491,707
MIZQUE,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,115,194,115,194,309
MOCOMOCO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,162,261,162,261,423
MOJINETE,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,6,21,6,21,27
MOJOCOYA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,73,218,73,218,291
MONTEAGUDO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,1001,1644,1001,1644,2645
MONTERO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,1411,2759,1411,2759,4170
MORO MORO,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,44,110,44,110,154
MOROCHATA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,71,179,71,179,250
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,71,79,71,79,150
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,6,7,6,7,13
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,29,22,29,22,51
OCURI,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,120,280,120,280,400
OKINAWA,consulta externa,nuevas en personas de 15 a 59 anos,2007-02-01,520,926,520,926,1446
