municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,44,44
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,486,486
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,136,136
BOYUIBE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,112,112
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,307,307
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,148,148
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,67,67
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,41,41
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,264,264
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,70,70
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,246,246
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,10,10
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,202,202
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,8,8
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,15,15
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,20,20
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,20,20
CATACORA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,2,2
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,100,100
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,807,807
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,75,75
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,41,41
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,66,66
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,99,99
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,3,3
CHOQUE COTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,30,30
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,125,125
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,3,3
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,59,59
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,339,339
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,195,195
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,38,38
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,36,36
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,546,546
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,47,47
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,47,47
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,17,17
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,123,123
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,36,36
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,15,15
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,46,46
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,171,171
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,17,17
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,45,45
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,207,207
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,495,495
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,83,83
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,126,126
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,279,279
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,21,21
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,4261,4261
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,54,54
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,68,68
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,130,130
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,707,707
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,245,245
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,190,190
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,18,18
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,162,162
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,83,83
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,13,13
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,20,20
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,60,60
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,176,176
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,67,67
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,260,260
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,98,98
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,361,361
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,93,93
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,330,330
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,315,315
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,15,15
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,4,4
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,190,190
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,59,59
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,45,45
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,62,62
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,33,33
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,212,212
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,130,130
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,27,27
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,8,8
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,17,17
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,191,191
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,2,2
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,51,51
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,83,83
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,88,88
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,24,24
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,209,209
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,682,682
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,622,622
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,52,52
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,13,13
OKINAWA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,9,9
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,103,103
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,2059,2059
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,215,215
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,130,130
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,96,96
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,80,80
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,100,100
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,30,30
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,47,47
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,60,60
PATACAMAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,15,15
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,123,123
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,164,164
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,28,28
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2017-02-01,71,71
