municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
GUANAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,20,20
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,5,5
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,10,10
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,4,4
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,47,47
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,5,5
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,22,22
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,43,43
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,8,8
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,14,14
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,6,6
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,131,131
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,122,122
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,10,10
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,9,9
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,4,4
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,8,8
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,22,22
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,29,29
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,20,20
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,4,4
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,35,35
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,29,29
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,100,100
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,20,20
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,55,55
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,14,14
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,5,5
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,600,600
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,9,9
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,36,36
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,7,7
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,6,6
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,163,163
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,20,20
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,7,7
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,10,10
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,3,3
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,16,16
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,77,77
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,50,50
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,95,95
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,5,5
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,4,4
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,28,28
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,9,9
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,22,22
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,50,50
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,3,3
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,78,78
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,30,30
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,4,4
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,86,86
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,3,3
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,3,3
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,11,11
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,28,28
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,10,10
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,7,7
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,7,7
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,2,2
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,4,4
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,6,6
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,30,30
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,39,39
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,4,4
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,5,5
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,18,18
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,9,9
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,3,3
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,13,13
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,144,144
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,31,31
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,9,9
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,37,37
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,35,35
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,81,81
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,40,40
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,505,505
SANTA ROSA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,2,2
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,2,2
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,3,3
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2017-02-01,13,13
