municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-01-01,78,78
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-01-01,510,510
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-01-01,458,458
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-01-01,256,256
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-01-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-01-01,675,675
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-01-01,1813,1813
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-01-01,347,347
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-01-01,166,166
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-01-01,1732,1732
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-01-01,207,207
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-01-01,18,18
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-01-01,159,159
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,27,27
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,190,190
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,16,16
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,512,512
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,10,10
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,49,49
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,14,14
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,205,205
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,98,98
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,182,182
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,4,4
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,135,135
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,41,41
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,609,609
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,155,155
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,178,178
AYATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,5,5
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,56,56
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,20,20
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,182,182
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,25,25
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,68,68
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,40,40
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,14,14
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,94,94
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,343,343
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,227,227
BOLPEBRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,2,2
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,154,154
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,252,252
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,132,132
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,14,14
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,172,172
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,54,54
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,251,251
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,88,88
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,362,362
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,826,826
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,32,32
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,181,181
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,77,77
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,61,61
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,55,55
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,15,15
CATACORA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,3,3
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,70,70
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,1024,1024
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,143,143
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,58,58
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,40,40
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,236,236
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,6,6
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,20,20
CHUA COCANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,3,3
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,219,219
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,19,19
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,45,45
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,336,336
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,158,158
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,40,40
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,87,87
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,492,492
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,146,146
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,47,47
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,143,143
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,143,143
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,32,32
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,18,18
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,129,129
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,4,4
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,99,99
CORIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,15,15
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,12,12
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,106,106
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,302,302
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,457,457
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,3,3
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,306,306
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,22,22
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,110,110
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,414,414
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,102,102
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,19,19
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,26,26
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,3094,3094
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,85,85
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,190,190
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,272,272
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,854,854
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,245,245
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,336,336
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,56,56
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,15,15
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,37,37
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,186,186
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,30,30
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2017-02-01,22,22
