,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
SAN AGUSTIN,atencion odontologica,medidas preventivas,2018-01-01,1,0,0,0,0,1,0,1,0,1,0,0,0,0,4
SAN ANDRES,atencion odontologica,medidas preventivas,2018-01-01,1,2,3,8,0,1,0,0,0,0,0,0,0,0,15
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2018-01-01,7,0,0,0,0,1,0,1,5,6,0,0,0,0,20
SAN ANTONIO DE ESMORUCO,atencion odontologica,medidas preventivas,2018-01-01,4,2,0,0,0,0,0,0,0,2,0,0,0,0,8
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2018-01-01,1,10,0,0,0,1,0,0,0,0,0,0,0,0,12
SAN BENITO,atencion odontologica,medidas preventivas,2018-01-01,33,42,26,21,1,3,4,27,17,16,0,0,0,0,190
SAN BORJA,atencion odontologica,medidas preventivas,2018-01-01,8,9,1,3,1,3,3,17,1,3,0,0,0,0,49
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2018-01-01,2,6,1,5,1,3,1,12,1,0,0,0,0,0,32
SAN CARLOS,atencion odontologica,medidas preventivas,2018-01-01,11,16,15,15,10,11,10,7,3,2,0,0,0,0,100
SAN IGNACIO,atencion odontologica,medidas preventivas,2018-01-01,23,13,50,29,5,29,39,38,1,2,0,0,0,0,229
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2018-01-01,8,8,55,22,2,26,10,31,1,0,0,0,0,0,163
SAN JAVIER(BNI),atencion odontologica,medidas preventivas,2018-01-01,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2018-01-01,6,10,4,5,0,8,7,5,1,2,0,0,0,0,48
SAN JOSE DE CHIQUITOS,atencion odontologica,medidas preventivas,2018-01-01,1,0,2,0,0,0,0,1,0,0,0,0,0,0,4
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2018-01-01,39,25,0,0,0,0,0,2,0,2,0,0,0,0,68
SAN JULIAN,atencion odontologica,medidas preventivas,2018-01-01,114,87,23,30,3,5,7,41,13,16,0,0,0,0,339
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2018-01-01,47,41,0,5,0,0,0,0,0,0,0,0,0,0,93
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2018-01-01,1,5,1,4,3,9,1,8,4,2,0,0,0,0,38
SAN LUCAS,atencion odontologica,medidas preventivas,2018-01-01,99,86,5,4,0,14,0,43,0,0,0,0,0,0,251
SAN MATIAS,atencion odontologica,medidas preventivas,2018-01-01,3,10,0,0,0,0,1,2,1,0,0,0,0,0,17
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2018-01-01,2,4,1,7,0,7,13,14,0,0,0,0,0,0,48
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2018-01-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
SAN PEDRO,atencion odontologica,medidas preventivas,2018-01-01,36,38,0,0,0,3,2,19,9,8,0,0,0,0,115
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2018-01-01,19,22,2,1,0,7,0,2,4,10,0,0,0,0,67
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2018-01-01,1,8,4,4,0,0,0,3,1,1,0,0,0,0,22
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2018-01-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2018-01-01,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3
SAN RAFAEL,atencion odontologica,medidas preventivas,2018-01-01,40,38,2,2,5,4,0,23,4,3,0,0,0,0,121
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2018-01-01,6,7,0,0,0,0,0,0,0,0,0,0,0,0,13
SANTA ANA,atencion odontologica,medidas preventivas,2018-01-01,4,3,22,37,14,36,13,89,7,3,0,0,0,0,228
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2018-01-01,827,841,459,436,101,303,255,1082,178,91,0,0,0,0,4573
SANTA ROSA,atencion odontologica,medidas preventivas,2018-01-01,5,1,1,3,0,0,0,1,0,0,0,0,0,0,11
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2018-01-01,33,26,0,0,0,1,0,5,2,0,0,0,0,0,67
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2018-01-01,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2018-01-01,37,50,83,229,14,98,36,53,35,32,0,0,0,0,667
SANTIAGO DE HUATA,atencion odontologica,medidas preventivas,2018-01-01,4,4,0,0,0,2,1,0,1,1,0,0,0,0,13
SANTIAGO DE MACHACA,atencion odontologica,medidas preventivas,2018-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SANTIVAÑES,atencion odontologica,medidas preventivas,2018-01-01,9,4,20,25,0,13,6,8,3,4,0,0,0,0,92
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2018-01-01,0,15,9,27,15,2,0,7,1,0,0,0,0,0,76
SAPAHAQUI,atencion odontologica,medidas preventivas,2018-01-01,24,47,4,2,0,2,3,5,4,2,0,0,0,0,93
SENA,atencion odontologica,medidas preventivas,2018-01-01,6,6,0,0,0,0,0,0,0,0,0,0,0,0,12
SHINAOTA,atencion odontologica,medidas preventivas,2018-01-01,29,38,10,15,0,9,0,14,1,1,0,0,0,0,117
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2018-01-01,3,4,1,3,0,1,0,0,0,0,0,0,0,0,12
SICAYA,atencion odontologica,medidas preventivas,2018-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,medidas preventivas,2018-01-01,175,118,103,59,10,28,8,60,27,41,0,0,0,0,629
SOPACHUY,atencion odontologica,medidas preventivas,2018-01-01,5,3,4,19,0,0,0,2,0,0,0,0,0,0,33
SORACACHI,atencion odontologica,medidas preventivas,2018-01-01,14,20,32,16,0,12,2,10,5,4,0,0,0,0,115
SORATA,atencion odontologica,medidas preventivas,2018-01-01,33,16,2,8,0,5,2,16,5,4,0,0,0,0,91
SUCRE,atencion odontologica,medidas preventivas,2018-01-01,673,687,390,412,74,272,154,532,39,11,0,0,0,0,3244
TACACHI,atencion odontologica,medidas preventivas,2018-01-01,0,0,2,2,0,0,0,1,0,1,0,0,0,0,6
TACACOMA,atencion odontologica,medidas preventivas,2018-01-01,5,1,6,1,5,2,0,0,0,0,0,0,0,0,20
TACOPAYA,atencion odontologica,medidas preventivas,2018-01-01,4,1,0,0,0,0,0,3,4,4,0,0,0,0,16
TAHUA,atencion odontologica,medidas preventivas,2018-01-01,6,4,0,0,0,3,0,0,14,4,0,0,0,0,31
TAPACARI,atencion odontologica,medidas preventivas,2018-01-01,7,20,0,15,0,12,3,11,8,5,0,0,0,0,81
TARABUCO,atencion odontologica,medidas preventivas,2018-01-01,33,41,0,0,0,12,0,26,0,1,0,0,0,0,113
TARACO,atencion odontologica,medidas preventivas,2018-01-01,8,2,4,0,0,1,0,4,6,0,0,0,0,0,25
TARATA,atencion odontologica,medidas preventivas,2018-01-01,2,3,0,2,2,1,0,3,0,0,0,0,0,0,13
TARIJA,atencion odontologica,medidas preventivas,2018-01-01,58,80,164,173,79,109,86,134,17,8,0,0,0,0,908
TARVITA,atencion odontologica,medidas preventivas,2018-01-01,71,46,10,4,0,5,0,26,0,0,0,0,0,0,162
TEOPONTE,atencion odontologica,medidas preventivas,2018-01-01,10,17,0,6,0,3,0,5,1,1,0,0,0,0,43
TIAWANACU,atencion odontologica,medidas preventivas,2018-01-01,31,22,0,0,0,8,1,13,7,6,0,0,0,0,88
TINGUIPAYA,atencion odontologica,medidas preventivas,2018-01-01,32,18,0,0,0,0,0,6,0,0,0,0,0,0,56
TIPUANI,atencion odontologica,medidas preventivas,2018-01-01,6,4,0,0,0,0,0,0,1,0,0,0,0,0,11
TIQUIPAYA,atencion odontologica,medidas preventivas,2018-01-01,251,266,29,86,9,49,4,78,24,16,0,0,0,0,812
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2018-01-01,34,28,2,4,1,10,0,19,5,13,0,0,0,0,116
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2018-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TOCO,atencion odontologica,medidas preventivas,2018-01-01,26,27,7,19,0,7,0,0,0,0,0,0,0,0,86
TODOS SANTOS,atencion odontologica,medidas preventivas,2018-01-01,0,0,0,6,0,0,2,2,0,0,0,0,0,0,10
TOLATA,atencion odontologica,medidas preventivas,2018-01-01,10,9,2,3,0,2,0,2,1,3,0,0,0,0,32
TOLEDO,atencion odontologica,medidas preventivas,2018-01-01,6,12,4,11,0,4,2,6,26,32,0,0,0,0,103
TOMAVE,atencion odontologica,medidas preventivas,2018-01-01,11,2,0,0,0,0,1,0,0,0,0,0,0,0,14
TOMINA,atencion odontologica,medidas preventivas,2018-01-01,14,13,3,5,1,1,0,4,0,0,0,0,0,0,41
TORO TORO,atencion odontologica,medidas preventivas,2018-01-01,20,12,2,0,0,6,1,3,0,0,0,0,0,0,44
TOTORA(CBBA),atencion odontologica,medidas preventivas,2018-01-01,4,3,7,11,5,0,0,0,0,0,0,0,0,0,30
TOTORA(ORR),atencion odontologica,medidas preventivas,2018-01-01,20,21,3,19,1,5,1,12,0,3,0,0,0,0,85
TRIGAL,atencion odontologica,medidas preventivas,2018-01-01,21,29,2,0,6,0,0,0,0,0,0,0,0,0,58
TRINIDAD,atencion odontologica,medidas preventivas,2018-01-01,95,114,251,225,37,128,30,129,21,16,0,0,0,0,1046
TUPIZA,atencion odontologica,medidas preventivas,2018-01-01,34,52,69,122,43,63,102,101,24,11,0,0,0,0,621
TURCO,atencion odontologica,medidas preventivas,2018-01-01,5,0,4,1,0,0,0,0,0,0,0,0,0,0,10
UMALA,atencion odontologica,medidas preventivas,2018-01-01,6,5,9,9,0,0,0,0,0,0,0,0,0,0,29
UNCIA,atencion odontologica,medidas preventivas,2018-01-01,46,53,29,27,1,33,24,41,10,14,0,0,0,0,278
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2018-01-01,8,11,16,17,8,13,5,18,0,0,0,0,0,0,96
URUBICHA,atencion odontologica,medidas preventivas,2018-01-01,1,1,0,0,0,2,0,10,0,0,0,0,0,0,14
UYUNI,atencion odontologica,medidas preventivas,2018-01-01,26,39,37,64,18,21,35,52,21,4,0,0,0,0,317
VACAS,atencion odontologica,medidas preventivas,2018-01-01,6,2,1,0,1,2,1,1,3,3,0,0,0,0,20
VALLEGRANDE,atencion odontologica,medidas preventivas,2018-01-01,81,82,7,7,14,8,11,8,6,2,0,0,0,0,226
VIACHA,atencion odontologica,medidas preventivas,2018-01-01,162,184,303,338,31,39,47,85,12,3,0,0,0,0,1204
VILA VILA,atencion odontologica,medidas preventivas,2018-01-01,4,0,0,0,0,1,0,3,2,0,0,0,0,0,10
VILLA CHARCAS,atencion odontologica,medidas preventivas,2018-01-01,0,5,0,0,0,1,0,0,0,0,0,0,0,0,6
VILLA MONTES,atencion odontologica,medidas preventivas,2018-01-01,2,14,65,43,26,23,25,42,8,0,0,0,0,0,248
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2018-01-01,8,8,2,6,0,2,0,2,0,0,0,0,0,0,28
VILLA RIVERO,atencion odontologica,medidas preventivas,2018-01-01,8,5,4,8,6,10,4,15,2,4,0,0,0,0,66
VILLA SERRANO,atencion odontologica,medidas preventivas,2018-01-01,22,5,6,0,0,1,0,0,0,0,0,0,0,0,34
VILLA TUNARI,atencion odontologica,medidas preventivas,2018-01-01,49,58,40,39,18,58,44,78,9,5,0,0,0,0,398
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2018-01-01,29,40,7,14,3,8,0,14,0,0,0,0,0,0,115
VILLAZON,atencion odontologica,medidas preventivas,2018-01-01,102,124,16,27,10,6,4,22,7,9,0,0,0,0,327
VINTO,atencion odontologica,medidas preventivas,2018-01-01,139,143,9,4,0,6,0,33,5,5,0,0,0,0,344
VITICHI,atencion odontologica,medidas preventivas,2018-01-01,2,3,0,0,0,1,0,4,0,0,0,0,0,0,10
WARNES,atencion odontologica,medidas preventivas,2018-01-01,18,13,3,8,1,5,3,12,1,0,0,0,0,0,64
YACO,atencion odontologica,medidas preventivas,2018-01-01,19,6,0,0,0,0,0,0,0,0,0,0,0,0,25
YACUIBA,atencion odontologica,medidas preventivas,2018-01-01,13,10,52,50,12,33,30,72,8,9,0,0,0,0,289
YAMPARAEZ,atencion odontologica,medidas preventivas,2018-01-01,65,61,0,0,0,0,0,0,0,0,0,0,0,0,126
YANACACHI,atencion odontologica,medidas preventivas,2018-01-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
YAPACANI,atencion odontologica,medidas preventivas,2018-01-01,74,68,8,11,6,10,4,15,20,19,0,0,0,0,235
YOCALLA,atencion odontologica,medidas preventivas,2018-01-01,19,18,0,1,0,1,1,8,4,2,0,0,0,0,54
YOTALA,atencion odontologica,medidas preventivas,2018-01-01,49,57,5,2,0,8,0,31,0,0,0,0,0,0,152
YUNCHARA,atencion odontologica,medidas preventivas,2018-01-01,1,6,7,1,0,12,0,3,0,0,0,0,0,0,30
ZUDAÑEZ,atencion odontologica,medidas preventivas,2018-01-01,1,0,0,5,0,1,0,1,0,0,0,0,0,0,8
ACACIO,atencion odontologica,medidas preventivas,2018-02-01,0,24,0,4,0,1,1,2,0,0,0,0,0,0,32
ACHACACHI,atencion odontologica,medidas preventivas,2018-02-01,57,40,6,4,6,20,11,23,3,1,0,0,0,0,171
ACHOCALLA,atencion odontologica,medidas preventivas,2018-02-01,17,40,1,4,0,0,0,1,0,0,0,0,0,0,63
AIQUILE,atencion odontologica,medidas preventivas,2018-02-01,61,53,35,27,9,24,22,44,10,15,0,0,0,0,300
ALALAY,atencion odontologica,medidas preventivas,2018-02-01,23,20,0,0,0,2,0,1,7,13,0,0,0,0,66
ALCALA,atencion odontologica,medidas preventivas,2018-02-01,48,36,3,2,0,1,0,1,0,0,0,0,0,0,91
ALTO BENI,atencion odontologica,medidas preventivas,2018-02-01,5,10,1,0,0,3,0,3,0,0,0,0,0,0,22
ANDAMARCA,atencion odontologica,medidas preventivas,2018-02-01,6,24,21,23,0,10,0,4,24,24,0,0,0,0,136
ANTEQUERA,atencion odontologica,medidas preventivas,2018-02-01,18,13,19,38,9,1,0,2,9,11,0,0,0,0,120
ANZALDO,atencion odontologica,medidas preventivas,2018-02-01,18,18,1,1,0,0,1,2,3,3,0,0,0,0,47
APOLO,atencion odontologica,medidas preventivas,2018-02-01,22,22,11,16,2,1,3,6,6,7,0,0,0,0,96
ARAMPAMPA,atencion odontologica,medidas preventivas,2018-02-01,5,3,0,0,0,0,0,1,1,0,0,0,0,0,10
ARANI,atencion odontologica,medidas preventivas,2018-02-01,32,24,29,27,3,8,16,30,5,4,0,0,0,0,178
ARBIETO,atencion odontologica,medidas preventivas,2018-02-01,84,87,11,21,4,6,3,18,10,8,0,0,0,0,252
ARQUE,atencion odontologica,medidas preventivas,2018-02-01,31,43,0,1,1,2,6,6,0,2,0,0,0,0,92
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2018-02-01,42,39,3,4,5,13,0,17,6,0,0,0,0,0,129
ATOCHA,atencion odontologica,medidas preventivas,2018-02-01,20,7,224,199,10,16,46,78,10,11,0,0,0,0,621
AUCAPATA,atencion odontologica,medidas preventivas,2018-02-01,1,7,2,0,0,0,0,1,4,2,0,0,0,0,17
AYATA,atencion odontologica,medidas preventivas,2018-02-01,4,6,0,0,0,0,0,0,0,0,0,0,0,0,10
AYO AYO,atencion odontologica,medidas preventivas,2018-02-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2018-02-01,11,14,37,48,4,17,37,36,3,1,0,0,0,0,208
AZURDUY,atencion odontologica,medidas preventivas,2018-02-01,10,12,1,1,0,1,0,4,0,0,0,0,0,0,29
BATALLAS,atencion odontologica,medidas preventivas,2018-02-01,30,17,29,13,0,1,1,11,1,0,0,0,0,0,103
BAURES,atencion odontologica,medidas preventivas,2018-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2018-02-01,10,8,1,0,0,0,0,0,0,1,0,0,0,0,20
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2018-02-01,30,74,0,0,0,0,0,0,0,0,0,0,0,0,104
BELLA FLOR,atencion odontologica,medidas preventivas,2018-02-01,0,1,6,9,0,1,0,0,0,0,0,0,0,0,17
BERMEJO,atencion odontologica,medidas preventivas,2018-02-01,18,14,35,30,10,24,19,53,6,4,0,0,0,0,213
BETANZOS,atencion odontologica,medidas preventivas,2018-02-01,22,31,5,2,1,5,5,4,1,2,0,0,0,0,78
BOLIVAR,atencion odontologica,medidas preventivas,2018-02-01,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6
BOLPEBRA,atencion odontologica,medidas preventivas,2018-02-01,4,3,4,2,0,0,0,0,0,0,0,0,0,0,13
BUENA VISTA,atencion odontologica,medidas preventivas,2018-02-01,12,7,1,0,1,1,0,1,0,0,0,0,0,0,23
CABEZAS,atencion odontologica,medidas preventivas,2018-02-01,56,69,1,2,0,21,0,54,1,1,0,0,0,0,205
CAIROMA,atencion odontologica,medidas preventivas,2018-02-01,13,14,9,2,0,6,0,5,1,0,0,0,0,0,50
"CAIZA ""D""",atencion odontologica,medidas preventivas,2018-02-01,5,6,0,0,0,1,0,3,1,1,0,0,0,0,17
CAJUATA,atencion odontologica,medidas preventivas,2018-02-01,5,7,2,0,0,0,0,0,2,0,0,0,0,0,16
CALACOTO,atencion odontologica,medidas preventivas,2018-02-01,18,4,0,0,0,0,0,0,0,0,0,0,0,0,22
CALAMARCA,atencion odontologica,medidas preventivas,2018-02-01,7,5,0,5,0,1,0,2,0,0,0,0,0,0,20
CAMARGO,atencion odontologica,medidas preventivas,2018-02-01,40,32,5,11,0,2,0,2,0,0,0,0,0,0,92
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2018-02-01,0,0,16,4,0,10,1,3,0,0,0,0,0,0,34
CAMIRI,atencion odontologica,medidas preventivas,2018-02-01,253,249,17,13,6,8,6,37,7,0,0,0,0,0,596
CAPINOTA,atencion odontologica,medidas preventivas,2018-02-01,89,106,8,64,19,57,5,97,20,21,0,0,0,0,486
CAQUIAVIRI,atencion odontologica,medidas preventivas,2018-02-01,28,11,7,4,0,4,0,0,0,1,0,0,0,0,55
CARACOLLO,atencion odontologica,medidas preventivas,2018-02-01,6,11,8,13,9,13,3,35,8,3,0,0,0,0,109
CARANAVI,atencion odontologica,medidas preventivas,2018-02-01,77,114,49,45,16,32,7,52,20,7,0,0,0,0,419
CARAPARI,atencion odontologica,medidas preventivas,2018-02-01,3,3,21,31,9,15,11,9,0,0,0,0,0,0,102
CARIPUYO,atencion odontologica,medidas preventivas,2018-02-01,3,6,0,1,0,0,0,3,1,0,0,0,0,0,14
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2018-02-01,47,56,0,0,0,0,0,0,0,0,0,0,0,0,103
CATACORA,atencion odontologica,medidas preventivas,2018-02-01,3,0,1,2,0,0,0,1,0,0,0,0,0,0,7
CHALLAPATA,atencion odontologica,medidas preventivas,2018-02-01,56,86,63,89,12,41,18,64,9,11,0,0,0,0,449
CHAQUI,atencion odontologica,medidas preventivas,2018-02-01,10,6,4,1,0,0,0,2,4,17,0,0,0,0,44
CHARAGUA,atencion odontologica,medidas preventivas,2018-02-01,26,23,5,2,2,1,0,13,3,1,0,0,0,0,76
CHARAÑA,atencion odontologica,medidas preventivas,2018-02-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
CHAYANTA,atencion odontologica,medidas preventivas,2018-02-01,6,18,0,0,0,0,0,7,0,0,0,0,0,0,31
CHIMORE,atencion odontologica,medidas preventivas,2018-02-01,61,47,0,5,0,4,0,4,3,0,0,0,0,0,124
CHIPAYA,atencion odontologica,medidas preventivas,2018-02-01,0,6,3,3,0,1,3,5,2,0,0,0,0,0,23
CHOQUE COTA,atencion odontologica,medidas preventivas,2018-02-01,2,1,2,0,0,0,0,0,4,0,0,0,0,0,9
CHUA COCANI,atencion odontologica,medidas preventivas,2018-02-01,11,10,0,0,0,1,0,5,1,0,0,0,0,0,28
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2018-02-01,37,54,6,11,0,6,2,16,0,0,0,0,0,0,132
CHUMA,atencion odontologica,medidas preventivas,2018-02-01,37,25,5,6,5,7,7,37,11,9,0,0,0,0,149
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2018-02-01,27,16,5,8,5,18,6,15,4,2,0,0,0,0,106
CKOCHAS,atencion odontologica,medidas preventivas,2018-02-01,12,26,0,0,0,1,0,13,2,2,0,0,0,0,56
CLIZA,atencion odontologica,medidas preventivas,2018-02-01,34,7,13,28,4,3,5,17,2,0,0,0,0,0,113
COBIJA,atencion odontologica,medidas preventivas,2018-02-01,254,293,18,10,24,58,49,130,4,6,0,0,0,0,846
COCAPATA,atencion odontologica,medidas preventivas,2018-02-01,182,158,0,6,0,28,1,65,97,87,0,0,0,0,624
COCHABAMBA,atencion odontologica,medidas preventivas,2018-02-01,1141,1170,1025,1180,494,711,1532,2596,614,499,0,0,0,0,10962
COLCAPIRHUA,atencion odontologica,medidas preventivas,2018-02-01,61,49,13,13,5,12,15,43,16,17,0,0,0,0,244
"COLCHA ""K""",atencion odontologica,medidas preventivas,2018-02-01,18,38,4,2,0,1,1,2,0,0,0,0,0,0,66
COLLANA,atencion odontologica,medidas preventivas,2018-02-01,5,8,4,3,0,0,0,0,0,0,0,0,0,0,20
COLOMI,atencion odontologica,medidas preventivas,2018-02-01,78,90,0,3,0,3,0,12,14,16,0,0,0,0,216
COLPA BELGICA,atencion odontologica,medidas preventivas,2018-02-01,44,48,118,153,84,107,41,58,0,0,0,0,0,0,653
COLQUECHACA,atencion odontologica,medidas preventivas,2018-02-01,41,53,1,1,1,5,0,10,38,43,0,0,0,0,193
COLQUENCHA,atencion odontologica,medidas preventivas,2018-02-01,3,11,8,12,12,14,13,10,1,1,0,0,0,0,85
COLQUIRI,atencion odontologica,medidas preventivas,2018-02-01,34,22,29,23,3,22,17,20,5,0,0,0,0,0,175
COMANCHE,atencion odontologica,medidas preventivas,2018-02-01,2,7,0,0,0,1,0,1,0,0,0,0,0,0,11
COMARAPA,atencion odontologica,medidas preventivas,2018-02-01,3,9,0,1,0,0,0,0,0,0,0,0,0,0,13
COMBAYA,atencion odontologica,medidas preventivas,2018-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CONCEPCION,atencion odontologica,medidas preventivas,2018-02-01,12,12,0,0,0,0,0,0,0,0,0,0,0,0,24
COPACABANA,atencion odontologica,medidas preventivas,2018-02-01,4,4,0,0,0,1,0,1,0,0,0,0,0,0,10
CORIPATA,atencion odontologica,medidas preventivas,2018-02-01,6,5,0,2,3,1,0,0,6,0,0,0,0,0,23
CORO CORO,atencion odontologica,medidas preventivas,2018-02-01,2,2,5,6,0,11,0,1,0,0,0,0,0,0,27
COROICO,atencion odontologica,medidas preventivas,2018-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CORQUE,atencion odontologica,medidas preventivas,2018-02-01,6,16,0,0,0,2,0,9,4,6,0,0,0,0,43
COTAGAITA,atencion odontologica,medidas preventivas,2018-02-01,15,9,23,24,5,13,26,29,2,0,0,0,0,0,146
COTOCA,atencion odontologica,medidas preventivas,2018-02-01,194,219,8,1,6,27,35,74,7,4,0,0,0,0,575
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2018-02-01,2,2,0,0,0,0,0,2,2,0,0,0,0,0,8
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2018-02-01,99,100,2,0,3,5,4,23,8,18,0,0,0,0,262
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2018-02-01,0,0,2,4,2,1,8,10,1,2,0,0,0,0,30
CUEVO,atencion odontologica,medidas preventivas,2018-02-01,7,11,2,4,0,4,0,7,0,0,0,0,0,0,35
CULPINA,atencion odontologica,medidas preventivas,2018-02-01,6,7,0,1,0,0,0,4,0,0,0,0,0,0,18
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2018-02-01,10,5,0,6,0,0,0,0,6,4,0,0,0,0,31
CURVA,atencion odontologica,medidas preventivas,2018-02-01,29,18,0,0,0,0,0,2,5,8,0,0,0,0,62
DESAGUADERO,atencion odontologica,medidas preventivas,2018-02-01,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3
EL ALTO,atencion odontologica,medidas preventivas,2018-02-01,936,1102,1024,1164,378,540,403,751,107,71,0,0,0,0,6476
EL CHORO,atencion odontologica,medidas preventivas,2018-02-01,14,10,0,0,0,0,0,6,20,20,0,0,0,0,70
EL PUENTE(STC),atencion odontologica,medidas preventivas,2018-02-01,89,89,0,0,0,0,4,2,0,0,0,0,0,0,184
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2018-02-01,1,1,8,3,3,9,1,0,0,0,0,0,0,0,26
EL TORNO,atencion odontologica,medidas preventivas,2018-02-01,186,226,29,33,3,9,5,39,5,10,0,0,0,0,545
EL VILLAR,atencion odontologica,medidas preventivas,2018-02-01,0,0,7,0,1,1,0,0,0,0,0,0,0,0,9
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2018-02-01,49,43,11,14,4,5,4,20,2,1,0,0,0,0,153
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2018-02-01,55,69,3,2,0,2,0,16,3,7,0,0,0,0,157
ESCARA,atencion odontologica,medidas preventivas,2018-02-01,4,2,0,0,0,0,0,1,0,0,0,0,0,0,7
ESCOMA,atencion odontologica,medidas preventivas,2018-02-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ESMERALDA,atencion odontologica,medidas preventivas,2018-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2018-02-01,37,35,25,17,6,6,1,6,9,9,0,0,0,0,151
FILADELFIA,atencion odontologica,medidas preventivas,2018-02-01,2,1,0,0,0,2,0,3,3,2,0,0,0,0,13
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2018-02-01,11,13,0,0,0,1,1,2,0,0,0,0,0,0,28
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2018-02-01,18,7,0,2,0,0,0,0,0,0,0,0,0,0,27
GUANAY,atencion odontologica,medidas preventivas,2018-02-01,48,45,2,2,4,8,4,15,25,17,0,0,0,0,170
