,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
SAMAIPATA,atencion odontologica,consulta nueva,2018-01-01,28,33,13,19,2,15,11,30,7,7,0,11,0,13,189
SAN AGUSTIN,atencion odontologica,consulta nueva,2018-01-01,2,1,0,3,0,0,1,10,0,2,0,4,0,0,23
SAN ANDRES,atencion odontologica,consulta nueva,2018-01-01,5,9,20,41,1,16,13,53,2,4,0,12,0,1,177
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2018-01-01,12,0,1,1,4,3,8,7,5,9,0,2,0,0,52
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2018-01-01,4,2,1,0,0,4,5,5,0,5,0,4,0,0,30
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2018-01-01,1,12,3,5,4,6,5,14,1,0,0,5,0,4,60
SAN BENITO,atencion odontologica,consulta nueva,2018-01-01,76,86,43,45,3,8,11,78,48,59,0,6,0,47,510
SAN BORJA,atencion odontologica,consulta nueva,2018-01-01,49,54,17,30,17,28,33,110,32,29,0,16,0,53,468
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2018-01-01,18,10,12,17,8,14,10,40,2,3,0,14,0,4,152
SAN CARLOS,atencion odontologica,consulta nueva,2018-01-01,5,11,11,12,7,8,12,13,3,2,0,4,0,11,99
SAN IGNACIO,atencion odontologica,consulta nueva,2018-01-01,25,38,87,111,33,92,59,136,10,6,0,9,0,6,612
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2018-01-01,18,17,16,6,3,11,8,34,33,24,0,5,0,9,184
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2018-01-01,0,3,5,1,0,2,3,5,0,0,0,0,0,0,19
SAN JAVIER(STC),atencion odontologica,consulta nueva,2018-01-01,13,11,27,30,3,26,32,36,6,14,0,13,0,8,219
SAN JOAQUIN,atencion odontologica,consulta nueva,2018-01-01,1,2,8,5,4,4,5,8,1,4,0,4,0,0,46
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2018-01-01,13,4,12,6,19,16,10,26,2,0,0,0,0,1,109
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2018-01-01,62,125,26,30,7,5,10,14,29,13,0,2,0,4,327
SAN JULIAN,atencion odontologica,consulta nueva,2018-01-01,168,142,37,35,6,33,24,168,30,56,0,28,0,91,818
SAN LORENZO(PND),atencion odontologica,consulta nueva,2018-01-01,39,63,10,9,1,1,4,7,1,3,0,1,0,1,140
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2018-01-01,10,13,35,68,32,46,38,134,8,18,0,3,0,0,405
SAN LUCAS,atencion odontologica,consulta nueva,2018-01-01,145,126,74,76,18,93,69,244,16,25,0,91,0,36,1013
SAN MATIAS,atencion odontologica,consulta nueva,2018-01-01,24,27,4,11,12,12,8,24,11,2,0,0,0,0,135
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2018-01-01,26,28,10,20,4,8,18,46,4,0,0,4,0,15,183
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2018-01-01,1,5,1,0,1,1,2,14,3,3,0,1,0,1,33
SAN PEDRO,atencion odontologica,consulta nueva,2018-01-01,66,78,9,20,14,38,24,140,59,20,0,37,0,26,531
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2018-01-01,89,108,24,25,3,64,27,171,120,166,0,77,0,103,977
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2018-01-01,8,17,10,9,6,2,11,36,5,7,0,15,0,4,130
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2018-01-01,6,0,3,3,1,1,3,4,0,1,0,0,0,0,22
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2018-01-01,13,2,2,3,6,6,4,13,5,3,0,0,0,0,57
SAN RAFAEL,atencion odontologica,consulta nueva,2018-01-01,40,39,2,2,4,4,0,24,4,2,0,12,0,0,133
SAN RAMON BENI,atencion odontologica,consulta nueva,2018-01-01,0,1,0,0,0,3,1,5,0,0,0,7,0,0,17
SAN RAMON SCZ,atencion odontologica,consulta nueva,2018-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SANTA ANA,atencion odontologica,consulta nueva,2018-01-01,9,8,102,124,62,110,36,205,23,11,0,48,0,8,746
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2018-01-01,1182,1124,1051,1171,373,921,1086,3265,624,352,0,1308,0,163,12620
SANTA ROSA,atencion odontologica,consulta nueva,2018-01-01,6,1,5,9,3,1,4,17,0,0,0,1,0,0,47
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2018-01-01,65,46,12,15,9,18,11,63,29,26,0,18,0,7,319
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2018-01-01,0,7,0,0,0,3,0,8,2,0,0,2,0,9,31
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2018-01-01,69,89,123,201,29,116,38,88,94,120,0,26,0,21,1014
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2018-01-01,9,20,12,14,8,32,19,48,18,19,0,11,0,6,216
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2018-01-01,0,9,3,12,5,6,18,25,4,12,0,0,0,0,94
SANTIVAÑES,atencion odontologica,consulta nueva,2018-01-01,38,24,56,70,9,32,15,73,25,24,0,0,0,24,390
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2018-01-01,4,42,18,72,20,9,3,38,1,3,0,12,0,18,240
SAPAHAQUI,atencion odontologica,consulta nueva,2018-01-01,40,71,23,18,12,23,47,57,37,16,0,16,0,6,366
SENA,atencion odontologica,consulta nueva,2018-01-01,11,8,9,6,0,19,12,31,8,0,0,27,0,0,131
SHINAOTA,atencion odontologica,consulta nueva,2018-01-01,85,97,34,50,3,47,20,122,10,13,0,42,0,70,593
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2018-01-01,9,7,4,3,1,2,2,3,4,2,0,0,0,0,37
SICAYA,atencion odontologica,consulta nueva,2018-01-01,0,0,0,1,1,7,1,1,0,0,0,1,0,2,14
SIPE SIPE,atencion odontologica,consulta nueva,2018-01-01,408,359,230,215,35,94,53,321,80,103,0,65,0,96,2059
SOPACHUY,atencion odontologica,consulta nueva,2018-01-01,16,21,29,53,13,12,27,72,1,7,0,4,0,13,268
SORACACHI,atencion odontologica,consulta nueva,2018-01-01,43,43,76,54,10,60,31,50,25,19,0,8,0,26,445
SORATA,atencion odontologica,consulta nueva,2018-01-01,97,44,16,37,13,36,26,101,40,38,0,42,0,41,531
SUCRE,atencion odontologica,consulta nueva,2018-01-01,1240,1351,1109,1137,345,823,964,2646,206,143,0,795,0,312,11071
TACACHI,atencion odontologica,consulta nueva,2018-01-01,0,0,6,4,0,0,0,2,0,2,0,0,0,0,14
TACACOMA,atencion odontologica,consulta nueva,2018-01-01,18,8,10,3,8,7,11,21,10,4,0,3,0,7,110
TACOPAYA,atencion odontologica,consulta nueva,2018-01-01,7,4,4,4,4,6,13,37,10,17,0,3,0,10,119
TAHUA,atencion odontologica,consulta nueva,2018-01-01,6,6,1,1,0,4,2,7,17,5,0,0,0,2,51
TAPACARI,atencion odontologica,consulta nueva,2018-01-01,38,36,6,24,4,42,27,74,44,36,0,35,0,36,402
TARABUCO,atencion odontologica,consulta nueva,2018-01-01,121,143,7,23,3,39,32,159,15,19,0,60,0,62,683
TARACO,atencion odontologica,consulta nueva,2018-01-01,8,4,8,5,5,14,5,26,28,14,0,12,0,4,133
TARATA,atencion odontologica,consulta nueva,2018-01-01,9,12,9,4,10,15,8,21,4,5,0,1,0,4,102
TARIJA,atencion odontologica,consulta nueva,2018-01-01,134,183,468,582,221,497,514,1023,63,55,0,133,0,11,3884
TARVITA,atencion odontologica,consulta nueva,2018-01-01,109,98,34,23,13,45,20,130,18,13,0,41,0,36,580
TEOPONTE,atencion odontologica,consulta nueva,2018-01-01,31,36,9,20,3,12,19,45,6,10,0,2,0,9,202
TIAWANACU,atencion odontologica,consulta nueva,2018-01-01,52,45,8,10,12,33,11,81,16,19,0,23,0,24,334
TINGUIPAYA,atencion odontologica,consulta nueva,2018-01-01,46,17,6,4,1,6,24,60,14,24,0,2,0,32,236
TIPUANI,atencion odontologica,consulta nueva,2018-01-01,8,7,4,4,8,0,1,2,9,1,0,0,0,0,44
TIQUIPAYA,atencion odontologica,consulta nueva,2018-01-01,607,650,89,169,16,101,13,352,79,60,0,199,0,7129,9464
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2018-01-01,173,118,56,48,18,80,8,139,25,62,0,17,0,138,882
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2018-01-01,2,0,0,0,0,0,3,2,4,8,0,1,0,0,20
TOCO,atencion odontologica,consulta nueva,2018-01-01,51,35,19,28,3,32,14,51,7,14,0,15,0,33,302
TODOS SANTOS,atencion odontologica,consulta nueva,2018-01-01,1,0,0,15,3,0,9,7,0,1,0,0,0,0,36
TOLATA,atencion odontologica,consulta nueva,2018-01-01,27,15,14,9,0,27,6,41,8,15,0,2,0,22,186
TOLEDO,atencion odontologica,consulta nueva,2018-01-01,16,31,28,34,7,12,20,36,43,56,0,11,0,3,297
TOMAVE,atencion odontologica,consulta nueva,2018-01-01,30,21,23,16,30,45,42,95,17,13,0,7,0,19,358
TOMINA,atencion odontologica,consulta nueva,2018-01-01,32,28,46,47,17,39,60,141,5,10,0,9,0,11,445
TORO TORO,atencion odontologica,consulta nueva,2018-01-01,19,21,7,5,8,22,17,47,4,12,0,19,0,30,211
TOTORA(CBBA),atencion odontologica,consulta nueva,2018-01-01,48,33,44,61,19,41,18,57,6,17,0,6,0,25,375
TOTORA(ORR),atencion odontologica,consulta nueva,2018-01-01,43,43,16,49,8,18,12,53,18,19,0,17,0,19,315
TRIGAL,atencion odontologica,consulta nueva,2018-01-01,44,48,11,13,7,12,9,30,4,12,0,17,0,0,207
TRINIDAD,atencion odontologica,consulta nueva,2018-01-01,202,176,470,464,177,378,226,544,123,66,0,194,0,38,3058
TUPIZA,atencion odontologica,consulta nueva,2018-01-01,57,68,103,133,78,110,203,204,71,37,0,32,0,15,1111
TURCO,atencion odontologica,consulta nueva,2018-01-01,18,23,15,21,5,7,8,35,2,9,0,2,0,2,147
UMALA,atencion odontologica,consulta nueva,2018-01-01,13,11,14,16,7,11,9,27,2,5,0,6,0,4,125
UNCIA,atencion odontologica,consulta nueva,2018-01-01,52,49,15,18,7,12,12,62,11,6,0,23,0,14,281
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2018-01-01,27,28,77,84,48,61,91,235,9,3,0,8,0,9,680
URUBICHA,atencion odontologica,consulta nueva,2018-01-01,1,4,5,9,3,4,3,25,2,4,0,16,0,3,79
UYUNI,atencion odontologica,consulta nueva,2018-01-01,81,72,34,41,14,33,30,103,25,13,0,32,0,41,519
VACAS,atencion odontologica,consulta nueva,2018-01-01,94,29,20,28,11,49,19,54,11,45,0,18,0,18,396
VALLEGRANDE,atencion odontologica,consulta nueva,2018-01-01,91,100,17,27,28,41,35,73,29,14,0,20,0,17,492
VIACHA,atencion odontologica,consulta nueva,2018-01-01,406,475,528,413,67,184,80,435,67,54,0,70,0,207,2986
VILA VILA,atencion odontologica,consulta nueva,2018-01-01,21,16,9,11,6,15,10,47,13,10,0,20,0,19,197
VILLA CHARCAS,atencion odontologica,consulta nueva,2018-01-01,11,21,19,45,15,33,29,87,10,9,0,34,0,10,323
VILLA MONTES,atencion odontologica,consulta nueva,2018-01-01,18,34,158,181,113,168,149,276,26,16,0,23,0,10,1172
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2018-01-01,8,8,2,11,0,3,1,6,0,0,0,0,0,0,39
VILLA RIVERO,atencion odontologica,consulta nueva,2018-01-01,25,15,20,22,20,32,22,94,8,27,0,24,0,36,345
VILLA SERRANO,atencion odontologica,consulta nueva,2018-01-01,78,52,25,20,10,16,21,60,10,7,0,7,0,6,312
VILLA TUNARI,atencion odontologica,consulta nueva,2018-01-01,297,291,96,93,54,164,93,379,68,35,0,103,0,188,1861
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2018-01-01,53,78,27,47,11,32,10,85,6,12,0,43,0,22,426
VILLAZON,atencion odontologica,consulta nueva,2018-01-01,316,318,89,140,56,114,47,225,76,97,0,45,0,22,1545
VINTO,atencion odontologica,consulta nueva,2018-01-01,314,337,44,54,11,46,13,335,35,44,0,81,0,189,1503
VITICHI,atencion odontologica,consulta nueva,2018-01-01,8,10,15,7,8,20,10,37,6,10,0,3,0,2,136
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2018-01-01,3,1,12,4,8,17,19,39,4,0,0,2,0,0,109
WARNES,atencion odontologica,consulta nueva,2018-01-01,32,28,18,24,7,9,18,46,6,6,0,15,0,10,219
YACO,atencion odontologica,consulta nueva,2018-01-01,21,7,5,6,4,4,10,23,5,4,0,4,0,2,95
YACUIBA,atencion odontologica,consulta nueva,2018-01-01,35,14,202,206,107,195,169,522,51,31,0,19,0,5,1556
YAMPARAEZ,atencion odontologica,consulta nueva,2018-01-01,64,63,4,12,7,16,14,47,5,6,0,12,0,7,257
YANACACHI,atencion odontologica,consulta nueva,2018-01-01,5,26,16,15,3,12,13,39,2,0,0,0,0,13,144
YAPACANI,atencion odontologica,consulta nueva,2018-01-01,217,189,17,31,13,54,35,181,60,60,0,54,0,73,984
YOCALLA,atencion odontologica,consulta nueva,2018-01-01,34,31,13,18,12,21,14,54,4,5,0,15,0,18,239
YOTALA,atencion odontologica,consulta nueva,2018-01-01,86,76,9,11,2,33,12,65,5,0,0,54,0,28,381
YUNCHARA,atencion odontologica,consulta nueva,2018-01-01,7,4,28,22,5,23,25,67,13,11,0,6,0,5,216
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2018-01-01,0,3,0,4,0,2,2,6,4,0,0,0,0,1,22
ZUDAÑEZ,atencion odontologica,consulta nueva,2018-01-01,18,40,17,27,6,66,30,83,4,2,0,38,0,0,331
ACACIO,atencion odontologica,consulta nueva,2018-02-01,0,35,4,6,0,2,5,0,15,1,0,0,0,0,68
ACHACACHI,atencion odontologica,consulta nueva,2018-02-01,143,115,30,27,12,65,61,131,71,30,0,28,0,28,741
ACHOCALLA,atencion odontologica,consulta nueva,2018-02-01,53,83,15,24,5,24,5,59,7,5,0,18,0,25,323
AIQUILE,atencion odontologica,consulta nueva,2018-02-01,75,84,32,21,5,24,13,27,22,27,0,5,0,5,340
ALALAY,atencion odontologica,consulta nueva,2018-02-01,24,20,2,1,0,4,0,2,14,28,0,4,0,2,101
ALCALA,atencion odontologica,consulta nueva,2018-02-01,67,60,16,10,5,9,35,59,5,3,0,3,0,8,280
ALTO BENI,atencion odontologica,consulta nueva,2018-02-01,29,33,10,7,1,7,15,20,13,15,0,9,0,1,160
ANCORAIMES,atencion odontologica,consulta nueva,2018-02-01,0,3,4,1,2,1,2,10,5,7,0,0,0,0,35
ANDAMARCA,atencion odontologica,consulta nueva,2018-02-01,12,43,30,45,23,17,7,18,58,49,0,14,0,7,323
ANTEQUERA,atencion odontologica,consulta nueva,2018-02-01,26,15,27,57,15,4,0,19,18,23,0,3,0,4,211
ANZALDO,atencion odontologica,consulta nueva,2018-02-01,19,21,4,7,1,3,14,13,6,15,0,2,0,4,109
APOLO,atencion odontologica,consulta nueva,2018-02-01,47,52,24,31,8,14,11,45,22,19,0,13,0,14,300
ARAMPAMPA,atencion odontologica,consulta nueva,2018-02-01,9,7,1,0,0,2,4,15,8,6,0,2,0,9,63
ARANI,atencion odontologica,consulta nueva,2018-02-01,75,53,70,46,9,14,39,78,13,11,0,11,0,36,455
ARBIETO,atencion odontologica,consulta nueva,2018-02-01,163,167,22,38,12,49,18,140,62,43,0,43,0,65,822
ARQUE,atencion odontologica,consulta nueva,2018-02-01,39,52,5,9,3,25,23,68,7,20,0,18,0,25,294
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2018-02-01,75,58,5,5,0,40,0,107,0,0,0,53,0,88,431
ATOCHA,atencion odontologica,consulta nueva,2018-02-01,32,24,266,245,36,52,100,210,26,26,0,39,0,3,1059
AUCAPATA,atencion odontologica,consulta nueva,2018-02-01,13,28,11,0,1,2,15,12,14,4,0,1,0,0,101
AYATA,atencion odontologica,consulta nueva,2018-02-01,13,12,1,6,9,4,16,36,2,5,0,1,0,4,109
AYO AYO,atencion odontologica,consulta nueva,2018-02-01,14,10,6,5,8,7,15,11,3,6,0,0,0,10,95
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2018-02-01,39,54,40,49,10,60,57,136,21,19,0,44,0,56,585
AZURDUY,atencion odontologica,consulta nueva,2018-02-01,16,26,10,14,7,10,19,59,8,21,0,30,0,10,230
BATALLAS,atencion odontologica,consulta nueva,2018-02-01,45,24,32,22,9,11,20,46,27,25,0,20,0,6,287
BAURES,atencion odontologica,consulta nueva,2018-02-01,3,0,7,19,9,10,24,33,2,0,0,0,0,0,107
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2018-02-01,18,12,3,4,1,5,1,13,3,8,0,11,0,2,81
BELEN DE URMIRI,atencion odontologica,consulta nueva,2018-02-01,31,77,4,0,0,2,3,10,1,4,0,0,0,0,132
BELLA FLOR,atencion odontologica,consulta nueva,2018-02-01,0,4,8,9,0,2,3,4,0,0,0,1,0,0,31
BERMEJO,atencion odontologica,consulta nueva,2018-02-01,33,26,52,72,46,103,99,222,37,17,0,22,0,0,729
BETANZOS,atencion odontologica,consulta nueva,2018-02-01,59,68,25,15,28,39,37,121,45,50,0,21,0,44,552
BOLIVAR,atencion odontologica,consulta nueva,2018-02-01,3,1,5,4,7,5,12,15,2,0,0,3,0,5,62
BOLPEBRA,atencion odontologica,consulta nueva,2018-02-01,20,12,16,14,0,0,0,0,0,0,0,0,0,0,62
BOYUIBE,atencion odontologica,consulta nueva,2018-02-01,0,0,3,0,1,6,3,18,1,4,0,1,0,2,39
BUENA VISTA,atencion odontologica,consulta nueva,2018-02-01,34,37,3,12,6,19,10,5,8,5,0,16,0,12,167
CABEZAS,atencion odontologica,consulta nueva,2018-02-01,67,91,26,14,7,33,10,93,8,3,0,72,0,26,450
CAIROMA,atencion odontologica,consulta nueva,2018-02-01,40,38,24,17,8,22,36,60,16,5,0,24,0,11,301
"CAIZA ""D""",atencion odontologica,consulta nueva,2018-02-01,11,16,5,4,7,21,13,53,19,28,0,9,0,6,192
CAJUATA,atencion odontologica,consulta nueva,2018-02-01,34,31,25,22,15,12,27,61,8,3,0,15,0,8,261
CALACOTO,atencion odontologica,consulta nueva,2018-02-01,26,6,1,2,1,5,0,32,15,19,0,23,0,8,138
CALAMARCA,atencion odontologica,consulta nueva,2018-02-01,17,27,23,47,24,24,28,124,11,8,0,26,0,26,385
CAMARGO,atencion odontologica,consulta nueva,2018-02-01,77,63,7,32,7,24,8,151,3,7,0,51,0,53,483
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2018-02-01,6,4,26,9,0,22,5,37,1,1,0,15,0,3,129
CAMIRI,atencion odontologica,consulta nueva,2018-02-01,388,358,21,18,23,39,38,165,69,18,0,145,0,38,1320
CAPINOTA,atencion odontologica,consulta nueva,2018-02-01,131,156,64,68,22,75,67,156,28,33,0,36,0,46,882
CAQUIAVIRI,atencion odontologica,consulta nueva,2018-02-01,66,48,17,23,2,22,6,50,39,36,0,17,0,20,346
CARACOLLO,atencion odontologica,consulta nueva,2018-02-01,32,21,14,37,20,30,17,88,15,17,0,12,0,8,311
CARANAVI,atencion odontologica,consulta nueva,2018-02-01,113,176,62,47,11,79,26,261,79,22,0,151,0,107,1134
CARAPARI,atencion odontologica,consulta nueva,2018-02-01,15,18,90,74,51,73,90,134,6,6,0,2,0,0,559
CARIPUYO,atencion odontologica,consulta nueva,2018-02-01,12,20,1,2,2,11,4,21,19,11,0,7,0,7,117
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2018-02-01,96,108,7,7,2,7,24,52,15,24,0,30,0,12,384
CATACORA,atencion odontologica,consulta nueva,2018-02-01,3,0,1,4,0,8,0,4,0,1,0,1,0,3,25
CHACARILLA,atencion odontologica,consulta nueva,2018-02-01,1,1,2,2,0,2,4,7,0,4,0,0,0,2,25
CHALLAPATA,atencion odontologica,consulta nueva,2018-02-01,114,175,180,204,44,110,74,283,105,100,0,117,0,83,1589
CHAQUI,atencion odontologica,consulta nueva,2018-02-01,20,19,25,9,6,12,18,52,17,29,0,17,0,8,232
CHARAGUA,atencion odontologica,consulta nueva,2018-02-01,53,38,16,18,14,30,23,78,31,28,0,11,0,6,346
CHARAÑA,atencion odontologica,consulta nueva,2018-02-01,2,5,2,4,1,2,3,4,0,0,0,1,0,3,27
CHAYANTA,atencion odontologica,consulta nueva,2018-02-01,8,27,4,23,1,10,14,51,8,15,0,11,0,17,189
CHIMORE,atencion odontologica,consulta nueva,2018-02-01,124,101,48,86,14,32,17,130,50,18,0,38,0,85,743
CHIPAYA,atencion odontologica,consulta nueva,2018-02-01,0,10,6,8,0,11,10,27,7,0,0,3,0,4,86
CHOQUE COTA,atencion odontologica,consulta nueva,2018-02-01,8,8,14,12,2,9,3,12,13,13,0,3,0,2,99
CHUA COCANI,atencion odontologica,consulta nueva,2018-02-01,19,20,5,5,4,20,8,26,8,9,0,14,0,13,151
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2018-02-01,91,85,24,23,5,31,33,110,5,1,0,53,0,54,515
CHUMA,atencion odontologica,consulta nueva,2018-02-01,46,35,39,27,27,48,58,148,41,35,0,8,0,21,533
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2018-02-01,39,57,5,9,3,18,5,8,4,11,0,6,0,5,170
CKOCHAS,atencion odontologica,consulta nueva,2018-02-01,14,55,3,2,1,3,9,47,20,16,0,7,0,30,207
CLIZA,atencion odontologica,consulta nueva,2018-02-01,58,22,48,54,6,15,22,96,39,45,0,33,0,73,511
COBIJA,atencion odontologica,consulta nueva,2018-02-01,332,433,67,71,49,128,177,343,29,15,0,128,0,68,1840
COCAPATA,atencion odontologica,consulta nueva,2018-02-01,267,227,9,24,8,50,7,164,150,125,0,60,0,126,1217
COCHABAMBA,atencion odontologica,consulta nueva,2018-02-01,1583,1560,620,660,353,713,1309,2904,730,621,0,643,0,779,12475
COIPASA,atencion odontologica,consulta nueva,2018-02-01,1,2,11,4,3,2,4,10,0,2,0,0,0,0,39
COLCAPIRHUA,atencion odontologica,consulta nueva,2018-02-01,224,217,30,41,12,36,54,192,97,109,0,66,0,37,1115
"COLCHA ""K""",atencion odontologica,consulta nueva,2018-02-01,60,117,29,38,11,28,26,51,2,6,0,5,0,3,376
COLLANA,atencion odontologica,consulta nueva,2018-02-01,16,18,8,6,5,1,12,20,0,2,0,6,0,0,94
COLOMI,atencion odontologica,consulta nueva,2018-02-01,142,151,3,18,8,28,20,98,56,56,0,37,0,56,673
COLPA BELGICA,atencion odontologica,consulta nueva,2018-02-01,15,18,59,84,42,53,21,31,2,1,0,6,0,2,334
COLQUECHACA,atencion odontologica,consulta nueva,2018-02-01,69,75,8,19,13,36,25,138,110,124,0,44,0,42,703
COLQUENCHA,atencion odontologica,consulta nueva,2018-02-01,17,20,42,55,51,76,68,75,9,7,0,14,0,0,434
COLQUIRI,atencion odontologica,consulta nueva,2018-02-01,65,53,101,40,15,57,40,78,66,22,0,28,0,11,576
COMANCHE,atencion odontologica,consulta nueva,2018-02-01,2,9,2,2,4,9,4,10,13,5,0,1,0,0,61
COMARAPA,atencion odontologica,consulta nueva,2018-02-01,8,21,3,9,1,1,10,15,5,2,0,14,0,10,99
COMBAYA,atencion odontologica,consulta nueva,2018-02-01,0,0,0,0,0,1,1,0,1,1,0,1,0,0,5
CONCEPCION,atencion odontologica,consulta nueva,2018-02-01,0,3,0,4,2,3,1,1,0,0,0,0,0,0,14
COPACABANA,atencion odontologica,consulta nueva,2018-02-01,6,12,7,5,1,8,0,4,1,1,0,0,0,1,46
CORIPATA,atencion odontologica,consulta nueva,2018-02-01,12,7,4,10,5,6,9,16,9,3,0,3,0,9,93
CORO CORO,atencion odontologica,consulta nueva,2018-02-01,21,9,24,32,13,50,14,33,7,6,0,10,0,0,219
COROICO,atencion odontologica,consulta nueva,2018-02-01,18,20,2,0,3,7,7,19,1,0,0,1,0,3,81
CORQUE,atencion odontologica,consulta nueva,2018-02-01,18,25,6,7,3,12,12,36,18,65,0,19,0,7,228
COTAGAITA,atencion odontologica,consulta nueva,2018-02-01,51,20,56,63,29,45,98,153,46,11,0,2,0,6,580
COTOCA,atencion odontologica,consulta nueva,2018-02-01,308,311,25,5,13,59,52,204,34,28,0,50,0,69,1158
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2018-02-01,2,2,0,0,0,0,2,3,4,1,0,0,0,0,14
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2018-02-01,187,185,8,5,15,17,21,141,33,52,0,58,0,58,780
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2018-02-01,0,0,3,5,6,4,17,20,6,7,0,0,0,1,69
CUEVO,atencion odontologica,consulta nueva,2018-02-01,11,17,13,21,9,15,8,45,0,0,0,0,0,0,139
CULPINA,atencion odontologica,consulta nueva,2018-02-01,14,9,10,19,0,22,34,79,6,12,0,33,0,17,255
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2018-02-01,18,16,1,8,1,1,6,24,18,12,0,4,0,2,111
CURVA,atencion odontologica,consulta nueva,2018-02-01,35,26,0,0,0,4,2,26,10,11,0,9,0,7,130
DESAGUADERO,atencion odontologica,consulta nueva,2018-02-01,17,14,10,9,3,10,3,16,9,16,0,4,0,4,115
EL ALTO,atencion odontologica,consulta nueva,2018-02-01,2065,2418,2359,2431,746,1195,619,1787,262,225,0,638,0,492,15237
EL CHORO,atencion odontologica,consulta nueva,2018-02-01,21,19,2,2,1,0,5,30,23,27,0,13,0,10,153
EL PUENTE(STC),atencion odontologica,consulta nueva,2018-02-01,28,29,3,0,0,18,4,33,9,4,0,30,0,19,177
EL PUENTE(TJA),atencion odontologica,consulta nueva,2018-02-01,16,10,67,51,24,46,72,110,5,9,0,1,0,0,411
EL TORNO,atencion odontologica,consulta nueva,2018-02-01,283,339,89,91,32,72,48,194,41,55,0,89,0,63,1396
EL VILLAR,atencion odontologica,consulta nueva,2018-02-01,4,2,29,28,9,8,21,41,3,9,0,1,0,3,158
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2018-02-01,75,68,45,68,35,66,47,204,19,17,0,34,0,3,681
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2018-02-01,113,127,7,3,0,29,3,111,19,25,0,48,0,79,564
ESCARA,atencion odontologica,consulta nueva,2018-02-01,8,3,0,1,0,0,2,4,3,4,0,0,0,3,28
ESCOMA,atencion odontologica,consulta nueva,2018-02-01,5,8,11,12,14,13,21,39,36,10,0,2,0,0,171
ESMERALDA,atencion odontologica,consulta nueva,2018-02-01,4,0,0,0,0,3,5,2,3,4,0,4,0,0,25
