,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
REYES,atencion odontologica,cirugia bucal menor,2018-01-01,1,1,1,0,1,1,2,1,1,0,0,0,0,0,9
RIBERALTA,atencion odontologica,cirugia bucal menor,2018-01-01,8,10,25,36,22,33,32,61,9,8,0,0,0,0,244
ROBORE,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,0,1,6,5,7,10,0,0,0,0,0,0,29
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2018-01-01,6,6,10,9,10,6,22,16,7,7,0,0,0,0,99
SABAYA,atencion odontologica,cirugia bucal menor,2018-01-01,2,0,6,8,1,5,13,7,3,3,0,0,0,0,48
SACABA,atencion odontologica,cirugia bucal menor,2018-01-01,14,24,15,31,2,3,4,48,40,45,0,0,0,0,226
SACABAMBA,atencion odontologica,cirugia bucal menor,2018-01-01,1,0,3,5,0,1,6,4,1,6,0,0,0,0,27
SACACA,atencion odontologica,cirugia bucal menor,2018-01-01,10,2,12,6,2,6,11,22,4,6,0,0,0,0,81
SAIPINA,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,3,6,2,2,2,2,1,1,0,0,0,0,19
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,15,11,2,4,17,12,11,10,0,0,0,0,82
SAMAIPATA,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,4,11,0,2,1,9,4,1,0,0,0,0,32
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,0,2,0,0,0,6,0,0,0,0,0,0,8
SAN ANDRES,atencion odontologica,cirugia bucal menor,2018-01-01,0,1,10,14,1,1,4,13,1,1,0,0,0,0,46
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,1,1,3,0,4,3,1,2,0,0,0,0,15
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,1,0,0,0,4,4,0,1,0,0,0,0,10
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,3,2,3,1,2,5,1,0,0,0,0,0,17
SAN BENITO,atencion odontologica,cirugia bucal menor,2018-01-01,2,1,1,4,0,0,0,1,3,0,0,0,0,0,12
SAN BORJA,atencion odontologica,cirugia bucal menor,2018-01-01,7,4,13,8,1,8,9,22,8,7,0,0,0,0,87
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2018-01-01,0,5,2,2,3,0,1,17,0,0,0,0,0,0,30
SAN CARLOS,atencion odontologica,cirugia bucal menor,2018-01-01,5,1,3,2,4,2,4,7,5,3,0,0,0,0,36
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2018-01-01,2,0,36,38,13,15,33,33,12,9,0,0,0,0,191
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,5,1,0,1,0,9,15,21,0,0,0,0,52
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2018-01-01,0,0,2,1,0,2,2,2,0,0,0,0,0,0,9
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2018-01-01,0,0,3,9,0,2,6,9,2,0,0,0,0,0,31
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,9,6,3,3,2,0,0,0,0,0,0,0,23
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,1,4,0,0,2,9,0,0,0,0,0,0,16
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2018-01-01,0,12,14,8,1,1,6,9,12,2,0,0,0,0,65
SAN JULIAN,atencion odontologica,cirugia bucal menor,2018-01-01,6,7,20,8,1,2,9,37,2,10,0,0,0,0,102
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2018-01-01,0,1,7,2,4,0,2,7,0,3,0,0,0,0,26
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2018-01-01,1,1,7,13,8,7,6,36,0,11,0,0,0,0,90
SAN LUCAS,atencion odontologica,cirugia bucal menor,2018-01-01,4,3,33,33,2,26,25,72,7,18,0,0,0,0,223
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2018-01-01,1,0,4,3,2,0,3,9,4,0,0,0,0,0,26
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,1,1,0,0,1,7,0,0,0,0,0,0,10
SAN PEDRO,atencion odontologica,cirugia bucal menor,2018-01-01,3,1,5,14,8,5,5,25,13,5,0,0,0,0,84
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2018-01-01,2,0,5,8,2,2,8,30,14,17,0,0,0,0,88
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2018-01-01,1,0,1,1,2,2,7,8,3,4,0,0,0,0,29
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2018-01-01,2,0,3,2,1,1,3,2,0,1,0,0,0,0,15
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2018-01-01,3,0,2,3,5,5,2,8,5,2,0,0,0,0,35
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,1,0,0,2,0,6,4,0,0,0,0,0,13
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2018-01-01,1,0,4,1,1,1,0,2,0,0,0,0,0,0,10
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,2,1,2,0,0,4,1,1,0,0,0,0,11
SANTA ANA,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,25,12,9,7,10,30,3,1,0,0,0,0,97
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2018-01-01,30,23,94,137,29,53,82,194,93,52,0,0,0,0,787
SANTA ROSA,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,4,6,3,0,5,16,0,0,0,0,0,0,34
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2018-01-01,3,0,2,4,3,0,5,14,8,11,0,0,0,0,50
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2018-01-01,3,1,20,21,4,13,7,10,10,17,0,0,0,0,106
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2018-01-01,0,6,4,5,2,6,8,10,10,5,0,0,0,0,56
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,2,2,3,6,10,13,4,9,0,0,0,0,49
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2018-01-01,1,0,6,6,1,2,2,7,6,2,0,0,0,0,33
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2018-01-01,2,2,3,4,1,1,2,7,0,3,0,0,0,0,25
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2018-01-01,2,3,6,8,10,10,15,20,17,7,0,0,0,0,98
SENA,atencion odontologica,cirugia bucal menor,2018-01-01,4,2,6,4,0,0,10,15,7,0,0,0,0,0,48
SHINAOTA,atencion odontologica,cirugia bucal menor,2018-01-01,1,1,2,9,0,11,1,20,0,1,0,0,0,0,46
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2018-01-01,0,0,3,0,0,1,1,1,0,0,0,0,0,0,6
SICAYA,atencion odontologica,cirugia bucal menor,2018-01-01,1,0,1,1,0,5,1,1,1,1,0,0,0,0,12
SIPE SIPE,atencion odontologica,cirugia bucal menor,2018-01-01,21,15,27,34,3,6,5,6,19,22,0,0,0,0,158
SOPACHUY,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,6,10,3,1,3,20,1,6,0,0,0,0,50
SORACACHI,atencion odontologica,cirugia bucal menor,2018-01-01,5,1,15,10,8,4,12,17,8,3,0,0,0,0,83
SORATA,atencion odontologica,cirugia bucal menor,2018-01-01,9,0,8,10,5,4,7,10,18,14,0,0,0,0,85
SUCRE,atencion odontologica,cirugia bucal menor,2018-01-01,74,67,155,197,56,66,101,230,39,42,0,0,0,0,1027
TACACHI,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,1,2,0,0,0,1,0,0,0,0,0,0,4
TACACOMA,atencion odontologica,cirugia bucal menor,2018-01-01,1,1,3,1,3,4,3,9,13,4,0,0,0,0,42
TACOPAYA,atencion odontologica,cirugia bucal menor,2018-01-01,2,2,1,3,2,1,4,17,8,9,0,0,0,0,49
TAHUA,atencion odontologica,cirugia bucal menor,2018-01-01,0,1,1,1,0,0,2,1,1,0,0,0,0,0,7
TAPACARI,atencion odontologica,cirugia bucal menor,2018-01-01,3,1,5,5,1,8,9,13,13,11,0,0,0,0,69
TARABUCO,atencion odontologica,cirugia bucal menor,2018-01-01,3,4,5,14,1,1,8,32,13,9,0,0,0,0,90
TARACO,atencion odontologica,cirugia bucal menor,2018-01-01,0,2,2,1,2,5,2,9,5,9,0,0,0,0,37
TARATA,atencion odontologica,cirugia bucal menor,2018-01-01,1,0,3,4,1,3,1,8,2,2,0,0,0,0,25
TARIJA,atencion odontologica,cirugia bucal menor,2018-01-01,8,13,97,130,23,52,98,197,29,15,0,0,0,0,662
TARVITA,atencion odontologica,cirugia bucal menor,2018-01-01,1,0,6,7,5,14,9,45,17,7,0,0,0,0,111
TEOPONTE,atencion odontologica,cirugia bucal menor,2018-01-01,10,6,7,8,2,6,8,21,4,2,0,0,0,0,74
TIAWANACU,atencion odontologica,cirugia bucal menor,2018-01-01,2,5,6,8,8,8,8,30,9,7,0,0,0,0,91
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,1,3,0,2,7,20,9,19,0,0,0,0,61
TIPUANI,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,1,3,3,0,1,0,1,1,0,0,0,0,10
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2018-01-01,21,15,24,12,3,9,3,41,23,16,0,0,0,0,167
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2018-01-01,9,5,15,12,1,6,1,9,4,10,0,0,0,0,72
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2018-01-01,1,0,0,0,0,0,1,1,4,6,0,0,0,0,13
TOCO,atencion odontologica,cirugia bucal menor,2018-01-01,1,0,4,7,0,2,0,4,3,8,0,0,0,0,29
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,0,2,1,0,0,1,0,1,0,0,0,0,5
TOLATA,atencion odontologica,cirugia bucal menor,2018-01-01,2,1,10,3,0,6,2,11,2,3,0,0,0,0,40
TOLEDO,atencion odontologica,cirugia bucal menor,2018-01-01,2,7,6,6,1,0,8,5,3,3,0,0,0,0,41
TOMAVE,atencion odontologica,cirugia bucal menor,2018-01-01,0,3,1,0,1,1,10,6,2,0,0,0,0,0,24
TOMINA,atencion odontologica,cirugia bucal menor,2018-01-01,3,1,15,14,2,7,17,60,5,1,0,0,0,0,125
TORO TORO,atencion odontologica,cirugia bucal menor,2018-01-01,0,1,0,2,3,1,7,9,2,3,0,0,0,0,28
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2018-01-01,3,0,11,6,0,7,5,12,0,5,0,0,0,0,49
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2018-01-01,1,2,7,12,3,1,4,13,12,8,0,0,0,0,63
TRIGAL,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,4,4,0,2,3,1,0,2,0,0,0,0,16
TRINIDAD,atencion odontologica,cirugia bucal menor,2018-01-01,12,6,95,94,23,37,50,86,49,23,0,0,0,0,475
TUPIZA,atencion odontologica,cirugia bucal menor,2018-01-01,6,7,32,33,10,14,48,71,18,18,0,0,0,0,257
TURCO,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,2,3,0,0,1,1,1,3,0,0,0,0,11
UMALA,atencion odontologica,cirugia bucal menor,2018-01-01,0,2,0,4,0,2,0,4,1,1,0,0,0,0,14
UNCIA,atencion odontologica,cirugia bucal menor,2018-01-01,1,2,17,9,3,17,11,24,8,11,0,0,0,0,103
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2018-01-01,0,2,24,18,5,4,20,43,1,1,0,0,0,0,118
URUBICHA,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,6,7,1,2,1,9,1,1,0,0,0,0,28
UYUNI,atencion odontologica,cirugia bucal menor,2018-01-01,9,8,5,7,2,5,11,29,13,6,0,0,0,0,95
VACAS,atencion odontologica,cirugia bucal menor,2018-01-01,4,0,7,7,3,9,5,10,0,13,0,0,0,0,58
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2018-01-01,2,4,1,6,4,5,1,16,6,2,0,0,0,0,47
VIACHA,atencion odontologica,cirugia bucal menor,2018-01-01,21,27,74,55,18,35,27,114,30,20,0,0,0,0,421
VILA VILA,atencion odontologica,cirugia bucal menor,2018-01-01,1,1,2,2,2,0,1,2,5,3,0,0,0,0,19
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2018-01-01,2,1,12,21,2,6,7,24,3,5,0,0,0,0,83
VILLA MONTES,atencion odontologica,cirugia bucal menor,2018-01-01,2,5,45,55,29,24,41,104,17,11,0,0,0,0,333
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2018-01-01,0,0,0,1,0,0,0,6,0,0,0,0,0,0,7
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2018-01-01,1,0,1,3,3,1,7,3,3,1,0,0,0,0,23
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,8,8,7,4,15,13,12,8,0,0,0,0,75
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2018-01-01,43,30,15,23,4,19,15,39,17,16,0,0,0,0,221
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2018-01-01,1,3,6,20,1,6,3,11,8,13,0,0,0,0,72
VILLAZON,atencion odontologica,cirugia bucal menor,2018-01-01,23,12,30,46,10,19,7,60,31,44,0,0,0,0,282
VINTO,atencion odontologica,cirugia bucal menor,2018-01-01,32,22,1,8,1,7,1,26,11,6,0,0,0,0,115
VITICHI,atencion odontologica,cirugia bucal menor,2018-01-01,3,1,7,5,7,7,5,10,6,8,0,0,0,0,59
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2018-01-01,1,0,7,2,5,5,8,27,3,0,0,0,0,0,58
WARNES,atencion odontologica,cirugia bucal menor,2018-01-01,1,1,7,6,5,4,9,11,6,2,0,0,0,0,52
YACO,atencion odontologica,cirugia bucal menor,2018-01-01,1,0,3,5,2,3,8,7,5,4,0,0,0,0,38
YACUIBA,atencion odontologica,cirugia bucal menor,2018-01-01,4,5,40,42,16,33,45,112,22,16,0,0,0,0,335
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2018-01-01,1,0,3,1,0,1,5,10,1,4,0,0,0,0,26
YANACACHI,atencion odontologica,cirugia bucal menor,2018-01-01,0,1,2,5,0,0,1,6,1,0,0,0,0,0,16
YAPACANI,atencion odontologica,cirugia bucal menor,2018-01-01,10,5,2,12,8,1,4,17,7,7,0,0,0,0,73
YOCALLA,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,1,6,2,0,3,5,0,0,0,0,0,0,17
YOTALA,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,9,2,2,2,6,9,3,1,0,0,0,0,34
YUNCHARA,atencion odontologica,cirugia bucal menor,2018-01-01,2,1,9,10,1,2,9,18,2,1,0,0,0,0,55
YUNGUYO DE LITORAL,atencion odontologica,cirugia bucal menor,2018-01-01,0,0,0,4,0,0,2,2,0,0,0,0,0,0,8
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2018-01-01,1,0,9,14,4,9,15,23,1,2,0,0,0,0,78
ACACIO,atencion odontologica,cirugia bucal menor,2018-02-01,1,2,4,0,0,0,2,0,0,0,0,0,0,0,9
ACHACACHI,atencion odontologica,cirugia bucal menor,2018-02-01,4,2,10,6,0,5,5,15,25,14,0,0,0,0,86
ACHOCALLA,atencion odontologica,cirugia bucal menor,2018-02-01,3,1,8,11,4,4,4,9,3,3,0,0,0,0,50
AIQUILE,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,6,3,0,0,1,0,2,3,0,0,0,0,15
ALALAY,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
ALCALA,atencion odontologica,cirugia bucal menor,2018-02-01,3,4,8,4,1,2,22,12,3,2,0,0,0,0,61
ALTO BENI,atencion odontologica,cirugia bucal menor,2018-02-01,3,1,3,4,1,3,5,5,4,11,0,0,0,0,40
ANCORAIMES,atencion odontologica,cirugia bucal menor,2018-02-01,0,3,4,1,2,0,2,9,4,7,0,0,0,0,32
ANDAMARCA,atencion odontologica,cirugia bucal menor,2018-02-01,4,2,4,5,0,2,1,3,2,2,0,0,0,0,25
ANTEQUERA,atencion odontologica,cirugia bucal menor,2018-02-01,1,0,1,4,2,1,0,7,4,3,0,0,0,0,23
ANZALDO,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,2,5,1,1,5,5,0,6,0,0,0,0,25
APOLO,atencion odontologica,cirugia bucal menor,2018-02-01,2,2,4,6,2,3,5,17,5,6,0,0,0,0,52
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,0,0,0,0,3,3,3,3,0,0,0,0,12
ARANI,atencion odontologica,cirugia bucal menor,2018-02-01,1,1,1,4,0,0,1,4,6,2,0,0,0,0,20
ARBIETO,atencion odontologica,cirugia bucal menor,2018-02-01,8,6,10,6,2,7,1,18,3,8,0,0,0,0,69
ARQUE,atencion odontologica,cirugia bucal menor,2018-02-01,1,1,4,2,1,4,6,22,3,9,0,0,0,0,53
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2018-02-01,6,5,2,13,2,2,2,29,8,0,0,0,0,0,69
ATOCHA,atencion odontologica,cirugia bucal menor,2018-02-01,1,3,23,18,5,15,10,48,5,6,0,0,0,0,134
AUCAPATA,atencion odontologica,cirugia bucal menor,2018-02-01,0,5,3,0,1,1,9,9,7,2,0,0,0,0,37
AYATA,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,1,3,2,1,5,26,2,4,0,0,0,0,44
AYO AYO,atencion odontologica,cirugia bucal menor,2018-02-01,1,0,4,3,1,5,5,6,3,5,0,0,0,0,33
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2018-02-01,1,2,6,8,2,5,25,25,12,7,0,0,0,0,93
AZURDUY,atencion odontologica,cirugia bucal menor,2018-02-01,1,2,3,2,1,4,0,16,5,10,0,0,0,0,44
BATALLAS,atencion odontologica,cirugia bucal menor,2018-02-01,3,1,4,8,5,5,11,15,19,20,0,0,0,0,91
BAURES,atencion odontologica,cirugia bucal menor,2018-02-01,2,4,4,10,7,5,19,13,0,0,0,0,0,0,64
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,0,2,1,1,0,1,0,0,0,0,0,0,5
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4
BELLA FLOR,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,2,0,0,0,1,2,0,0,0,0,0,0,5
BERMEJO,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,24,15,8,12,22,60,9,0,0,0,0,0,150
BETANZOS,atencion odontologica,cirugia bucal menor,2018-02-01,4,5,13,7,7,5,13,36,29,29,0,0,0,0,148
BOLIVAR,atencion odontologica,cirugia bucal menor,2018-02-01,1,0,3,2,0,1,3,4,2,0,0,0,0,0,16
BOYUIBE,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,1,0,0,2,1,5,3,0,0,0,0,0,12
BUENA VISTA,atencion odontologica,cirugia bucal menor,2018-02-01,28,1,0,0,0,4,0,0,0,0,0,0,0,0,33
CABEZAS,atencion odontologica,cirugia bucal menor,2018-02-01,1,0,11,4,3,6,8,22,1,0,0,0,0,0,56
CAIROMA,atencion odontologica,cirugia bucal menor,2018-02-01,5,1,8,5,2,5,6,9,5,2,0,0,0,0,48
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2018-02-01,4,3,2,5,1,8,8,11,10,12,0,0,0,0,64
CAJUATA,atencion odontologica,cirugia bucal menor,2018-02-01,2,5,9,12,7,5,13,20,5,3,0,0,0,0,81
CALACOTO,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,1,0,1,0,0,4,4,0,0,0,0,0,10
CALAMARCA,atencion odontologica,cirugia bucal menor,2018-02-01,1,2,14,30,14,7,11,33,8,7,0,0,0,0,127
CAMARGO,atencion odontologica,cirugia bucal menor,2018-02-01,2,0,2,9,1,5,4,30,2,5,0,0,0,0,60
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2018-02-01,0,0,3,2,0,0,2,2,1,0,0,0,0,0,10
CAMIRI,atencion odontologica,cirugia bucal menor,2018-02-01,8,7,3,2,13,13,24,43,19,15,0,0,0,0,147
CAPINOTA,atencion odontologica,cirugia bucal menor,2018-02-01,5,3,5,0,1,3,3,14,5,1,0,0,0,0,40
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2018-02-01,0,1,8,12,2,10,4,20,23,20,0,0,0,0,100
CARACOLLO,atencion odontologica,cirugia bucal menor,2018-02-01,4,1,8,1,2,1,5,8,1,0,0,0,0,0,31
CARANAVI,atencion odontologica,cirugia bucal menor,2018-02-01,11,16,13,7,1,22,12,38,31,15,0,0,0,0,166
CARAPARI,atencion odontologica,cirugia bucal menor,2018-02-01,2,0,24,25,10,8,27,40,1,1,0,0,0,0,138
CARIPUYO,atencion odontologica,cirugia bucal menor,2018-02-01,0,1,0,1,0,2,3,3,4,2,0,0,0,0,16
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2018-02-01,2,6,3,4,0,2,5,11,3,5,0,0,0,0,41
CATACORA,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,0,2,0,4,0,3,0,1,0,0,0,0,10
CHACARILLA,atencion odontologica,cirugia bucal menor,2018-02-01,1,0,1,2,0,1,3,6,0,3,0,0,0,0,17
CHALLAPATA,atencion odontologica,cirugia bucal menor,2018-02-01,10,8,38,28,7,14,23,29,22,30,0,0,0,0,209
CHAQUI,atencion odontologica,cirugia bucal menor,2018-02-01,2,0,8,4,1,1,5,12,9,8,0,0,0,0,50
CHARAGUA,atencion odontologica,cirugia bucal menor,2018-02-01,0,1,14,16,8,14,14,43,13,6,0,0,0,0,129
CHARAÑA,atencion odontologica,cirugia bucal menor,2018-02-01,0,1,1,2,2,3,3,4,0,0,0,0,0,0,16
CHAYANTA,atencion odontologica,cirugia bucal menor,2018-02-01,0,4,2,5,0,4,4,13,8,5,0,0,0,0,45
CHIMORE,atencion odontologica,cirugia bucal menor,2018-02-01,6,5,6,7,1,1,1,17,19,11,0,0,0,0,74
CHIPAYA,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,0,2,0,1,2,1,1,0,0,0,0,0,7
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,2,0,0,5,0,2,1,4,0,0,0,0,14
CHUA COCANI,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,5,4,2,5,6,9,3,3,0,0,0,0,37
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2018-02-01,4,8,7,3,1,3,8,6,3,0,0,0,0,0,43
CHUMA,atencion odontologica,cirugia bucal menor,2018-02-01,2,2,18,14,4,14,28,68,23,19,0,0,0,0,192
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2018-02-01,1,1,0,4,1,0,2,1,1,1,0,0,0,0,12
CKOCHAS,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,2,1,0,2,5,11,6,7,0,0,0,0,34
CLIZA,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,12,4,1,0,4,6,6,19,0,0,0,0,52
COBIJA,atencion odontologica,cirugia bucal menor,2018-02-01,7,6,17,19,10,13,38,50,4,3,0,0,0,0,167
COCAPATA,atencion odontologica,cirugia bucal menor,2018-02-01,5,13,9,11,4,4,2,29,26,32,0,0,0,0,135
COCHABAMBA,atencion odontologica,cirugia bucal menor,2018-02-01,83,46,71,78,67,79,151,229,131,138,0,0,0,0,1073
COIPASA,atencion odontologica,cirugia bucal menor,2018-02-01,0,1,1,1,0,2,2,1,0,1,0,0,0,0,9
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2018-02-01,4,10,10,9,1,3,4,16,17,13,0,0,0,0,87
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2018-02-01,7,6,4,9,2,8,4,14,0,1,0,0,0,0,55
COLLANA,atencion odontologica,cirugia bucal menor,2018-02-01,5,0,3,1,4,1,5,6,0,1,0,0,0,0,26
COLOMI,atencion odontologica,cirugia bucal menor,2018-02-01,5,2,1,4,1,2,7,10,20,9,0,0,0,0,61
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2018-02-01,2,0,0,1,0,1,1,1,3,0,0,0,0,0,9
COLQUECHACA,atencion odontologica,cirugia bucal menor,2018-02-01,9,12,7,9,6,19,18,44,35,41,0,0,0,0,200
COLQUENCHA,atencion odontologica,cirugia bucal menor,2018-02-01,3,2,14,24,17,17,25,28,8,6,0,0,0,0,144
COLQUIRI,atencion odontologica,cirugia bucal menor,2018-02-01,5,6,15,14,3,9,5,14,12,4,0,0,0,0,87
COMANCHE,atencion odontologica,cirugia bucal menor,2018-02-01,0,1,2,1,4,9,3,7,9,2,0,0,0,0,38
COMARAPA,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,1,2,0,0,7,1,1,0,0,0,0,0,12
COMBAYA,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
CONCEPCION,atencion odontologica,cirugia bucal menor,2018-02-01,0,2,0,6,0,2,4,9,0,3,0,0,0,0,26
COPACABANA,atencion odontologica,cirugia bucal menor,2018-02-01,2,4,8,3,3,2,0,8,5,3,0,0,0,0,38
CORIPATA,atencion odontologica,cirugia bucal menor,2018-02-01,1,0,1,5,0,2,7,5,2,1,0,0,0,0,24
CORO CORO,atencion odontologica,cirugia bucal menor,2018-02-01,0,2,6,8,5,12,5,10,6,4,0,0,0,0,58
CORQUE,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,1,0,1,2,1,1,1,10,0,0,0,0,17
COTAGAITA,atencion odontologica,cirugia bucal menor,2018-02-01,1,1,12,12,5,5,17,32,13,3,0,0,0,0,101
COTOCA,atencion odontologica,cirugia bucal menor,2018-02-01,4,3,3,3,0,3,3,15,11,7,0,0,0,0,52
CRUZ DE MACHACAMARCA,atencion odontologica,cirugia bucal menor,2018-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2018-02-01,3,2,0,1,0,0,1,5,0,1,0,0,0,0,13
