,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2018-01-01,2,5,2,5,4,6,5,15,1,0,0,7,0,4,56
SAN BENITO,atencion odontologica,primera consulta,2018-01-01,13,16,6,7,1,3,3,15,11,15,0,2,0,7,99
SAN BORJA,atencion odontologica,primera consulta,2018-01-01,38,40,12,13,6,18,18,54,18,7,0,21,0,21,266
SAN BUENA VENTURA,atencion odontologica,primera consulta,2018-01-01,10,6,8,9,6,9,7,30,2,2,0,14,0,2,105
SAN CARLOS,atencion odontologica,primera consulta,2018-01-01,17,15,13,17,16,18,16,22,9,6,0,8,0,27,184
SAN IGNACIO,atencion odontologica,primera consulta,2018-01-01,14,25,103,83,32,45,44,84,37,10,0,10,0,4,491
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2018-01-01,17,17,2,1,1,3,1,18,33,25,0,2,0,9,129
SAN JAVIER(BNI),atencion odontologica,primera consulta,2018-01-01,0,2,2,1,0,1,2,2,0,0,0,0,0,0,10
SAN JAVIER(STC),atencion odontologica,primera consulta,2018-01-01,4,6,10,9,3,9,16,21,1,2,0,7,0,3,91
SAN JOAQUIN,atencion odontologica,primera consulta,2018-01-01,4,4,10,7,10,4,7,12,2,6,0,4,0,0,70
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2018-01-01,3,3,5,4,4,4,4,11,2,0,0,0,0,1,41
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2018-01-01,36,60,16,16,4,5,8,14,9,8,0,2,0,2,180
SAN JULIAN,atencion odontologica,primera consulta,2018-01-01,85,69,42,38,7,32,29,104,24,28,0,52,0,37,547
SAN LORENZO(PND),atencion odontologica,primera consulta,2018-01-01,37,41,8,7,3,1,3,8,1,2,0,1,0,1,113
SAN LORENZO(TJA),atencion odontologica,primera consulta,2018-01-01,9,11,27,35,15,29,31,88,7,15,0,3,0,0,270
SAN LUCAS,atencion odontologica,primera consulta,2018-01-01,95,79,42,48,14,51,36,147,10,12,0,41,0,15,590
SAN MATIAS,atencion odontologica,primera consulta,2018-01-01,6,13,0,3,2,3,1,8,2,1,0,0,0,0,39
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2018-01-01,21,21,8,10,3,4,11,28,2,0,0,3,0,8,119
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2018-01-01,3,5,2,1,1,3,6,8,3,4,0,2,0,0,38
SAN PEDRO,atencion odontologica,primera consulta,2018-01-01,32,38,5,11,20,19,22,74,17,9,0,17,0,8,272
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2018-01-01,57,24,14,10,3,17,17,63,30,42,0,22,0,23,322
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2018-01-01,3,5,4,4,3,2,7,17,3,5,0,4,0,4,61
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2018-01-01,2,0,3,3,1,1,3,4,0,1,0,0,0,0,18
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2018-01-01,7,1,2,3,2,3,3,12,5,3,0,0,0,0,41
SAN RAFAEL,atencion odontologica,primera consulta,2018-01-01,15,15,2,2,4,2,0,12,3,2,0,6,0,0,63
SAN RAMON BENI,atencion odontologica,primera consulta,2018-01-01,3,1,6,2,3,1,4,5,0,0,0,22,0,0,47
SAN RAMON SCZ,atencion odontologica,primera consulta,2018-01-01,3,5,2,2,4,0,0,8,1,1,0,2,0,3,31
SANTA ANA,atencion odontologica,primera consulta,2018-01-01,1,4,34,39,16,33,18,93,5,2,0,41,0,3,289
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2018-01-01,684,682,418,440,156,430,276,1513,307,284,0,1100,0,109,6399
SANTA ROSA,atencion odontologica,primera consulta,2018-01-01,6,1,5,9,3,1,4,17,0,0,0,1,0,0,47
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2018-01-01,52,36,8,10,3,11,9,28,15,12,0,7,0,7,198
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2018-01-01,0,2,0,0,0,2,0,3,2,0,0,2,0,3,14
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2018-01-01,28,27,50,66,15,52,38,63,64,69,0,13,0,9,494
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2018-01-01,5,7,7,10,6,13,15,30,7,10,0,8,0,3,121
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2018-01-01,0,2,2,7,4,5,12,14,4,5,0,0,0,0,55
SANTIVAÑES,atencion odontologica,primera consulta,2018-01-01,6,7,13,22,5,9,7,23,5,10,0,0,0,6,113
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2018-01-01,3,12,7,20,6,3,4,24,1,2,0,7,0,6,95
SAPAHAQUI,atencion odontologica,primera consulta,2018-01-01,15,20,10,12,5,12,24,29,13,10,0,7,0,4,161
SENA,atencion odontologica,primera consulta,2018-01-01,9,5,9,5,0,12,13,25,5,0,0,19,0,0,102
SHINAOTA,atencion odontologica,primera consulta,2018-01-01,21,27,11,14,1,12,9,31,4,5,0,42,0,73,250
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2018-01-01,9,6,4,3,0,1,1,3,3,2,0,0,0,0,32
SICAYA,atencion odontologica,primera consulta,2018-01-01,1,0,2,2,1,7,1,3,1,1,0,1,0,3,23
SIPE SIPE,atencion odontologica,primera consulta,2018-01-01,95,97,88,89,18,38,27,132,39,57,0,20,0,30,730
SOPACHUY,atencion odontologica,primera consulta,2018-01-01,10,18,15,20,5,9,21,53,1,2,0,4,0,6,164
SORACACHI,atencion odontologica,primera consulta,2018-01-01,20,17,21,16,8,20,20,35,15,11,0,6,0,10,199
SORATA,atencion odontologica,primera consulta,2018-01-01,31,18,10,18,7,16,18,47,10,10,0,18,0,13,216
SUCRE,atencion odontologica,primera consulta,2018-01-01,708,712,361,411,150,371,466,1403,118,75,0,798,0,136,5709
TACACHI,atencion odontologica,primera consulta,2018-01-01,0,0,2,2,0,0,0,1,0,1,0,0,0,0,6
TACACOMA,atencion odontologica,primera consulta,2018-01-01,8,5,9,3,8,6,9,16,7,2,0,3,0,4,80
TACOPAYA,atencion odontologica,primera consulta,2018-01-01,6,4,4,3,4,5,12,29,10,14,0,3,0,6,100
TAHUA,atencion odontologica,primera consulta,2018-01-01,3,5,1,1,0,2,3,6,9,3,0,0,0,1,34
TAPACARI,atencion odontologica,primera consulta,2018-01-01,9,12,5,9,4,11,16,35,14,12,0,10,0,8,145
TARABUCO,atencion odontologica,primera consulta,2018-01-01,69,65,6,18,3,23,23,110,11,12,0,42,0,18,400
TARACO,atencion odontologica,primera consulta,2018-01-01,14,14,4,4,4,13,5,22,16,10,0,11,0,4,121
TARATA,atencion odontologica,primera consulta,2018-01-01,12,15,11,13,2,14,10,29,6,7,0,3,0,2,124
TARIJA,atencion odontologica,primera consulta,2018-01-01,74,95,215,257,103,188,272,625,40,33,0,130,0,12,2044
TARVITA,atencion odontologica,primera consulta,2018-01-01,61,46,20,16,9,26,25,122,7,12,0,24,0,14,382
TEOPONTE,atencion odontologica,primera consulta,2018-01-01,10,15,7,11,2,4,10,26,1,1,0,2,0,8,97
TIAWANACU,atencion odontologica,primera consulta,2018-01-01,25,21,8,10,6,19,9,53,7,11,0,15,0,10,194
TINGUIPAYA,atencion odontologica,primera consulta,2018-01-01,31,16,3,4,1,2,18,27,7,11,0,2,0,9,131
TIPUANI,atencion odontologica,primera consulta,2018-01-01,2,3,3,4,6,0,1,1,3,1,0,0,0,0,24
TIQUIPAYA,atencion odontologica,primera consulta,2018-01-01,113,129,37,54,6,26,11,84,20,16,0,31,0,39,566
TIRAQUE (CBBA),atencion odontologica,primera consulta,2018-01-01,21,19,23,16,5,18,4,31,5,13,0,3,0,22,180
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2018-01-01,1,0,0,0,0,0,3,2,2,5,0,1,0,0,14
TOCO,atencion odontologica,primera consulta,2018-01-01,14,13,11,8,4,10,6,24,4,7,0,7,0,8,116
TODOS SANTOS,atencion odontologica,primera consulta,2018-01-01,1,1,0,4,3,0,4,4,0,3,0,1,0,0,21
TOLATA,atencion odontologica,primera consulta,2018-01-01,6,3,2,2,0,7,2,13,3,3,0,2,0,6,49
TOLEDO,atencion odontologica,primera consulta,2018-01-01,10,16,14,11,3,8,10,19,18,17,0,7,0,1,134
TOMAVE,atencion odontologica,primera consulta,2018-01-01,9,10,13,10,7,22,29,55,9,8,0,6,0,8,186
TOMINA,atencion odontologica,primera consulta,2018-01-01,21,19,32,29,10,18,31,83,4,3,0,18,0,6,274
TORO TORO,atencion odontologica,primera consulta,2018-01-01,11,10,6,3,4,6,12,26,3,8,0,7,0,8,104
TOTORA(CBBA),atencion odontologica,primera consulta,2018-01-01,15,10,15,25,7,23,13,32,2,9,0,3,0,14,168
TOTORA(ORR),atencion odontologica,primera consulta,2018-01-01,13,12,8,17,4,10,8,30,7,8,0,7,0,10,134
TRIGAL,atencion odontologica,primera consulta,2018-01-01,20,18,8,9,2,5,7,17,3,6,0,6,0,0,101
TRINIDAD,atencion odontologica,primera consulta,2018-01-01,86,86,162,181,56,108,114,254,31,18,0,109,0,25,1230
TUPIZA,atencion odontologica,primera consulta,2018-01-01,45,46,55,88,25,55,69,136,36,32,0,76,0,12,675
TURCO,atencion odontologica,primera consulta,2018-01-01,10,5,8,8,3,3,5,24,3,6,0,2,0,3,80
UMALA,atencion odontologica,primera consulta,2018-01-01,4,4,8,5,3,5,4,14,1,2,0,3,0,2,55
UNCIA,atencion odontologica,primera consulta,2018-01-01,20,23,17,21,7,12,17,42,8,10,0,10,0,5,192
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2018-01-01,21,25,39,49,27,34,53,146,6,2,0,8,0,7,417
URUBICHA,atencion odontologica,primera consulta,2018-01-01,0,3,4,2,5,8,4,22,1,1,0,14,0,6,70
UYUNI,atencion odontologica,primera consulta,2018-01-01,36,30,25,28,15,26,34,67,20,10,0,20,0,19,330
VACAS,atencion odontologica,primera consulta,2018-01-01,14,11,12,19,5,24,12,21,7,13,0,6,0,5,149
VALLEGRANDE,atencion odontologica,primera consulta,2018-01-01,89,89,11,17,21,29,13,61,14,12,0,29,0,9,394
VIACHA,atencion odontologica,primera consulta,2018-01-01,126,123,139,133,32,48,32,157,24,25,0,31,0,40,910
VILA VILA,atencion odontologica,primera consulta,2018-01-01,5,6,4,3,1,3,4,13,5,3,0,5,0,8,60
VILLA CHARCAS,atencion odontologica,primera consulta,2018-01-01,3,6,13,24,7,23,16,64,5,6,0,30,0,6,203
VILLA MONTES,atencion odontologica,primera consulta,2018-01-01,12,22,82,108,62,96,102,194,19,13,0,18,0,7,735
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2018-01-01,4,4,1,3,0,2,1,4,0,0,0,0,0,0,19
VILLA RIVERO,atencion odontologica,primera consulta,2018-01-01,8,3,6,9,4,5,6,18,2,4,0,2,0,3,70
VILLA SERRANO,atencion odontologica,primera consulta,2018-01-01,54,48,17,12,6,8,10,36,7,2,0,7,0,6,213
VILLA TUNARI,atencion odontologica,primera consulta,2018-01-01,118,139,43,51,26,71,39,144,19,12,0,45,0,51,758
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2018-01-01,29,32,29,31,5,10,9,47,4,6,0,21,0,7,230
VILLAZON,atencion odontologica,primera consulta,2018-01-01,113,109,43,61,24,60,28,108,31,42,0,19,0,13,651
VINTO,atencion odontologica,primera consulta,2018-01-01,66,73,22,32,7,18,6,77,14,16,0,20,0,45,396
VITICHI,atencion odontologica,primera consulta,2018-01-01,5,3,10,4,8,14,10,28,5,6,0,3,0,2,98
WALDO BALLIVIAN,atencion odontologica,primera consulta,2018-01-01,3,1,8,4,6,9,15,30,3,0,0,2,0,0,81
WARNES,atencion odontologica,primera consulta,2018-01-01,27,22,14,21,8,9,16,35,7,6,0,10,0,5,180
YACO,atencion odontologica,primera consulta,2018-01-01,8,2,5,6,4,4,10,19,5,4,0,4,0,2,73
YACUIBA,atencion odontologica,primera consulta,2018-01-01,27,13,112,129,61,114,128,328,31,20,0,13,0,4,980
YAMPARAEZ,atencion odontologica,primera consulta,2018-01-01,44,46,7,9,5,14,13,38,5,5,0,14,0,3,203
YANACACHI,atencion odontologica,primera consulta,2018-01-01,2,7,6,5,1,3,5,13,1,0,0,0,0,3,46
YAPACANI,atencion odontologica,primera consulta,2018-01-01,97,96,10,14,14,19,37,76,26,29,0,31,0,28,477
YOCALLA,atencion odontologica,primera consulta,2018-01-01,7,7,1,5,4,9,12,22,4,3,0,5,0,7,86
YOTALA,atencion odontologica,primera consulta,2018-01-01,20,23,13,6,2,14,10,43,2,1,0,26,0,13,173
YUNCHARA,atencion odontologica,primera consulta,2018-01-01,6,4,15,15,3,12,16,48,10,10,0,6,0,4,149
YUNGUYO DE LITORAL,atencion odontologica,primera consulta,2018-01-01,0,1,0,2,0,1,1,3,1,0,0,0,0,1,10
ZUDAÑEZ,atencion odontologica,primera consulta,2018-01-01,16,37,8,9,4,29,21,44,3,1,0,24,0,0,196
ACACIO,atencion odontologica,primera consulta,2018-02-01,0,5,3,5,1,3,4,5,1,0,0,2,0,4,33
ACHACACHI,atencion odontologica,primera consulta,2018-02-01,35,39,4,9,1,14,23,48,26,11,0,8,0,8,226
ACHOCALLA,atencion odontologica,primera consulta,2018-02-01,16,18,13,12,3,8,4,29,3,2,0,7,0,13,128
AIQUILE,atencion odontologica,primera consulta,2018-02-01,23,23,5,2,0,5,6,11,8,14,0,5,0,1,103
ALALAY,atencion odontologica,primera consulta,2018-02-01,5,6,1,0,0,2,0,1,7,14,0,2,0,1,39
ALCALA,atencion odontologica,primera consulta,2018-02-01,7,4,9,10,5,7,20,32,2,3,0,2,0,2,103
ALTO BENI,atencion odontologica,primera consulta,2018-02-01,12,16,10,7,1,5,12,18,4,6,0,8,0,1,100
ANCORAIMES,atencion odontologica,primera consulta,2018-02-01,0,1,2,1,1,0,1,4,1,2,0,0,0,0,13
ANDAMARCA,atencion odontologica,primera consulta,2018-02-01,14,16,15,13,2,6,6,4,25,25,0,3,0,3,132
ANTEQUERA,atencion odontologica,primera consulta,2018-02-01,9,6,11,16,4,3,0,8,11,14,0,1,0,1,84
ANZALDO,atencion odontologica,primera consulta,2018-02-01,5,16,2,6,1,3,11,9,3,5,0,1,0,3,65
APOLO,atencion odontologica,primera consulta,2018-02-01,27,25,12,29,6,8,11,31,12,16,0,7,0,6,190
ARAMPAMPA,atencion odontologica,primera consulta,2018-02-01,5,4,1,0,0,1,3,6,4,4,0,1,0,3,32
ARANI,atencion odontologica,primera consulta,2018-02-01,12,9,11,7,0,3,8,12,3,2,0,1,0,4,72
ARBIETO,atencion odontologica,primera consulta,2018-02-01,47,43,11,15,5,17,8,57,19,10,0,14,0,14,260
ARQUE,atencion odontologica,primera consulta,2018-02-01,8,9,4,6,2,10,14,30,3,7,0,10,0,11,114
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2018-02-01,59,55,7,10,0,43,1,73,18,2,0,117,0,9,394
ATOCHA,atencion odontologica,primera consulta,2018-02-01,22,15,29,34,16,22,60,91,6,10,0,26,0,2,333
AUCAPATA,atencion odontologica,primera consulta,2018-02-01,0,4,4,0,0,1,1,4,4,2,0,0,0,0,20
AYATA,atencion odontologica,primera consulta,2018-02-01,6,7,1,6,7,2,13,25,2,3,0,1,0,1,74
AYO AYO,atencion odontologica,primera consulta,2018-02-01,5,6,4,1,2,4,8,4,2,5,0,0,0,3,44
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2018-02-01,7,14,41,7,3,18,25,47,10,9,0,13,0,18,212
AZURDUY,atencion odontologica,primera consulta,2018-02-01,6,9,6,5,3,9,6,30,3,5,0,18,0,4,104
BATALLAS,atencion odontologica,primera consulta,2018-02-01,30,17,15,17,8,11,21,48,21,23,0,17,0,4,232
BAURES,atencion odontologica,primera consulta,2018-02-01,1,4,3,7,3,4,9,13,1,1,0,0,0,0,46
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2018-02-01,8,8,13,12,1,5,6,19,6,11,0,2,0,2,93
BELEN DE URMIRI,atencion odontologica,primera consulta,2018-02-01,5,9,1,0,0,2,4,5,1,4,0,0,0,0,31
BELLA FLOR,atencion odontologica,primera consulta,2018-02-01,0,2,8,9,0,2,2,2,0,0,0,1,0,0,26
BERMEJO,atencion odontologica,primera consulta,2018-02-01,30,25,29,31,16,29,62,112,16,12,0,16,0,0,378
BETANZOS,atencion odontologica,primera consulta,2018-02-01,76,81,14,17,19,22,32,73,19,25,0,14,0,15,407
BOLIVAR,atencion odontologica,primera consulta,2018-02-01,4,1,4,1,2,2,9,8,1,0,0,2,0,3,37
BOLPEBRA,atencion odontologica,primera consulta,2018-02-01,7,5,6,6,0,0,0,0,0,0,0,0,0,0,24
BOYUIBE,atencion odontologica,primera consulta,2018-02-01,0,0,2,0,1,5,2,14,2,3,0,0,0,0,29
BUENA VISTA,atencion odontologica,primera consulta,2018-02-01,27,36,4,10,5,15,9,37,4,4,0,13,0,10,174
CABEZAS,atencion odontologica,primera consulta,2018-02-01,46,69,22,9,7,24,12,82,11,10,0,52,0,25,369
CAIROMA,atencion odontologica,primera consulta,2018-02-01,19,12,7,2,8,8,16,21,5,2,0,13,0,5,118
"CAIZA ""D""",atencion odontologica,primera consulta,2018-02-01,16,18,5,3,5,14,14,33,18,27,0,6,0,5,164
CAJUATA,atencion odontologica,primera consulta,2018-02-01,22,13,10,14,8,6,15,31,5,3,0,4,0,1,132
CALACOTO,atencion odontologica,primera consulta,2018-02-01,8,2,1,1,1,2,0,11,6,8,0,8,0,2,50
CALAMARCA,atencion odontologica,primera consulta,2018-02-01,7,9,14,27,15,15,19,62,8,5,0,13,0,5,199
CAMARGO,atencion odontologica,primera consulta,2018-02-01,25,23,4,14,2,8,4,54,2,6,0,20,0,11,173
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2018-02-01,6,2,9,4,0,3,2,12,1,1,0,3,0,0,43
CAMIRI,atencion odontologica,primera consulta,2018-02-01,210,211,23,20,16,23,15,49,24,14,0,88,0,15,708
CAPINOTA,atencion odontologica,primera consulta,2018-02-01,39,37,6,7,1,9,6,35,5,11,0,11,0,11,178
CAQUIAVIRI,atencion odontologica,primera consulta,2018-02-01,28,18,10,16,2,11,7,25,22,24,0,8,0,8,179
CARACOLLO,atencion odontologica,primera consulta,2018-02-01,9,10,5,11,4,11,10,42,7,1,0,10,0,5,125
CARANAVI,atencion odontologica,primera consulta,2018-02-01,66,95,41,35,12,41,25,141,55,16,0,75,0,49,651
CARAPARI,atencion odontologica,primera consulta,2018-02-01,9,12,39,48,21,36,57,92,6,5,0,2,0,0,327
CARIPUYO,atencion odontologica,primera consulta,2018-02-01,6,6,0,2,1,4,4,12,9,5,0,3,0,1,53
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2018-02-01,28,31,3,4,1,2,6,18,6,6,0,8,0,3,116
CATACORA,atencion odontologica,primera consulta,2018-02-01,1,0,1,2,0,4,0,2,0,1,0,1,0,1,13
CHACARILLA,atencion odontologica,primera consulta,2018-02-01,1,1,2,1,0,2,3,5,0,3,0,0,0,1,19
CHALLAPATA,atencion odontologica,primera consulta,2018-02-01,63,87,62,69,15,42,32,117,80,95,0,51,0,41,754
CHAQUI,atencion odontologica,primera consulta,2018-02-01,9,7,9,4,0,6,11,16,12,23,0,4,0,1,102
CHARAGUA,atencion odontologica,primera consulta,2018-02-01,40,41,19,18,10,30,23,72,28,17,0,23,0,15,336
CHARAÑA,atencion odontologica,primera consulta,2018-02-01,2,5,2,4,1,2,3,4,0,0,0,1,0,3,27
CHAYANTA,atencion odontologica,primera consulta,2018-02-01,5,15,2,10,1,6,10,27,4,3,0,4,0,7,94
CHIMORE,atencion odontologica,primera consulta,2018-02-01,35,26,18,26,8,11,13,46,12,8,0,15,0,20,238
CHIPAYA,atencion odontologica,primera consulta,2018-02-01,0,4,4,4,0,2,5,11,2,0,0,1,0,1,34
CHOQUE COTA,atencion odontologica,primera consulta,2018-02-01,4,5,9,7,1,6,2,7,8,4,0,1,0,1,55
CHUA COCANI,atencion odontologica,primera consulta,2018-02-01,5,6,3,2,2,7,7,8,3,4,0,3,0,1,51
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2018-02-01,18,30,13,6,2,10,12,31,2,1,0,15,0,13,153
CHUMA,atencion odontologica,primera consulta,2018-02-01,13,9,14,17,16,26,31,67,17,15,0,5,0,7,237
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2018-02-01,6,13,1,0,0,3,4,4,1,2,0,1,0,2,37
CKOCHAS,atencion odontologica,primera consulta,2018-02-01,6,14,12,16,1,3,8,17,16,11,0,2,0,4,110
CLIZA,atencion odontologica,primera consulta,2018-02-01,13,8,16,19,2,9,14,53,20,24,0,14,0,9,201
COBIJA,atencion odontologica,primera consulta,2018-02-01,173,195,62,54,32,71,86,203,13,12,0,86,0,36,1023
COCAPATA,atencion odontologica,primera consulta,2018-02-01,118,110,5,14,3,26,5,76,104,91,0,54,0,74,680
COCHABAMBA,atencion odontologica,primera consulta,2018-02-01,375,374,103,141,101,196,379,781,247,169,0,239,0,249,3354
COIPASA,atencion odontologica,primera consulta,2018-02-01,0,2,2,2,1,1,2,4,0,1,0,0,0,0,15
COLCAPIRHUA,atencion odontologica,primera consulta,2018-02-01,35,23,6,8,2,10,13,43,18,25,0,9,0,6,198
"COLCHA ""K""",atencion odontologica,primera consulta,2018-02-01,14,34,15,18,7,11,15,21,2,2,0,3,0,2,144
COLLANA,atencion odontologica,primera consulta,2018-02-01,4,2,2,1,0,1,2,7,0,1,0,1,0,0,21
COLOMI,atencion odontologica,primera consulta,2018-02-01,29,41,1,6,3,8,9,25,15,19,0,10,0,10,176
COLPA BELGICA,atencion odontologica,primera consulta,2018-02-01,5,3,0,0,0,5,0,2,1,0,0,6,0,1,23
COLQUECHACA,atencion odontologica,primera consulta,2018-02-01,44,50,20,24,15,33,37,118,80,97,0,19,0,19,556
COLQUENCHA,atencion odontologica,primera consulta,2018-02-01,10,11,20,25,17,24,30,37,3,4,0,8,0,0,189
COLQUIRI,atencion odontologica,primera consulta,2018-02-01,37,31,33,27,8,30,29,37,34,15,0,10,0,5,296
COMANCHE,atencion odontologica,primera consulta,2018-02-01,2,5,2,1,3,4,3,10,14,8,0,0,0,4,56
COMARAPA,atencion odontologica,primera consulta,2018-02-01,4,2,1,4,0,0,6,8,3,2,0,5,0,5,40
COMBAYA,atencion odontologica,primera consulta,2018-02-01,0,0,0,0,0,1,1,0,1,1,0,1,0,0,5
CONCEPCION,atencion odontologica,primera consulta,2018-02-01,20,17,4,7,3,3,8,23,5,3,0,9,0,2,104
COPACABANA,atencion odontologica,primera consulta,2018-02-01,6,11,9,2,4,5,4,15,2,2,0,4,0,2,66
CORIPATA,atencion odontologica,primera consulta,2018-02-01,5,6,3,8,2,3,8,10,9,4,0,3,0,1,62
CORO CORO,atencion odontologica,primera consulta,2018-02-01,10,8,9,16,10,16,9,22,2,4,0,8,0,0,114
COROICO,atencion odontologica,primera consulta,2018-02-01,2,1,13,6,2,3,6,5,0,2,0,0,0,0,40
CORQUE,atencion odontologica,primera consulta,2018-02-01,9,6,3,4,1,5,6,20,7,25,0,8,0,2,96
COTAGAITA,atencion odontologica,primera consulta,2018-02-01,20,11,31,40,18,25,65,92,18,11,0,1,0,4,336
COTOCA,atencion odontologica,primera consulta,2018-02-01,123,112,16,2,8,34,46,112,13,13,0,23,0,16,518
CRUZ DE MACHACAMARCA,atencion odontologica,primera consulta,2018-02-01,1,0,0,0,0,0,1,1,3,1,0,0,0,0,7
CUATRO CAÑADAS,atencion odontologica,primera consulta,2018-02-01,69,68,11,9,11,15,10,66,17,27,0,30,0,20,353
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2018-02-01,0,0,0,0,0,0,6,5,2,3,0,0,0,0,16
CUEVO,atencion odontologica,primera consulta,2018-02-01,9,11,7,13,3,8,6,24,0,2,0,0,0,0,83
CULPINA,atencion odontologica,primera consulta,2018-02-01,5,5,8,12,0,17,28,54,5,5,0,19,0,2,160
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2018-02-01,5,8,0,2,1,1,5,12,4,3,0,2,0,1,44
CURVA,atencion odontologica,primera consulta,2018-02-01,17,11,0,0,0,0,2,8,7,9,0,1,0,4,59
DESAGUADERO,atencion odontologica,primera consulta,2018-02-01,8,9,5,6,3,7,3,13,9,11,0,4,0,2,80
EL ALTO,atencion odontologica,primera consulta,2018-02-01,794,832,754,782,273,402,318,695,116,121,0,363,0,179,5629
EL CHORO,atencion odontologica,primera consulta,2018-02-01,8,6,2,1,1,1,3,13,11,12,0,2,0,3,63
EL PUENTE(STC),atencion odontologica,primera consulta,2018-02-01,64,66,5,5,1,4,9,25,6,2,0,14,0,2,203
EL PUENTE(TJA),atencion odontologica,primera consulta,2018-02-01,15,10,53,46,18,29,38,82,5,5,0,1,0,0,302
EL TORNO,atencion odontologica,primera consulta,2018-02-01,129,149,62,71,23,43,36,87,27,23,0,57,0,25,732
EL VILLAR,atencion odontologica,primera consulta,2018-02-01,3,1,5,10,2,3,7,15,2,2,0,2,0,1,53
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2018-02-01,57,46,32,47,21,45,33,140,19,14,0,27,0,2,483
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2018-02-01,21,23,5,2,0,7,2,29,5,8,0,15,0,17,134
ESCARA,atencion odontologica,primera consulta,2018-02-01,2,0,0,1,0,0,1,1,0,1,0,0,0,1,7
ESCOMA,atencion odontologica,primera consulta,2018-02-01,7,10,11,12,14,13,21,39,36,10,0,2,0,0,175
ESMERALDA,atencion odontologica,primera consulta,2018-02-01,1,0,0,0,0,2,4,2,3,0,0,3,0,0,15
EUCALIPTUS,atencion odontologica,primera consulta,2018-02-01,2,1,2,3,0,1,2,5,2,0,0,0,0,1,19
EXALTACION,atencion odontologica,primera consulta,2018-02-01,0,0,0,0,1,3,3,2,1,0,0,0,0,0,10
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2018-02-01,44,36,40,22,10,15,4,43,10,11,0,13,0,7,255
FILADELFIA,atencion odontologica,primera consulta,2018-02-01,2,2,1,1,1,1,2,7,0,0,0,2,0,1,20
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2018-02-01,18,18,0,6,0,2,3,9,2,7,0,3,0,4,72
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2018-02-01,9,7,5,12,3,5,11,31,18,20,0,2,0,4,127
GUANAY,atencion odontologica,primera consulta,2018-02-01,25,25,2,2,2,4,6,15,27,19,0,11,0,4,142
GUAQUI,atencion odontologica,primera consulta,2018-02-01,24,25,12,8,13,20,15,55,14,24,0,18,0,5,233
GUAYARAMERIN,atencion odontologica,primera consulta,2018-02-01,13,14,4,7,4,23,3,53,2,1,0,61,0,0,185
