,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES
SIPE SIPE,atencion odontologica,aplicacion de fluor,2018-01-01,13,14,3,1,0,1,1,5,0,0,0,0,0,0,38
SOPACHUY,atencion odontologica,aplicacion de fluor,2018-01-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
SORACACHI,atencion odontologica,aplicacion de fluor,2018-01-01,1,2,1,0,0,2,0,1,0,0,0,0,0,0,7
SORATA,atencion odontologica,aplicacion de fluor,2018-01-01,6,2,0,3,0,0,0,0,0,0,0,0,0,0,11
SUCRE,atencion odontologica,aplicacion de fluor,2018-01-01,135,131,56,57,16,51,46,103,8,5,0,0,0,0,608
TACACOMA,atencion odontologica,aplicacion de fluor,2018-01-01,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4
TAHUA,atencion odontologica,aplicacion de fluor,2018-01-01,2,4,0,0,0,2,0,0,8,3,0,0,0,0,19
TAPACARI,atencion odontologica,aplicacion de fluor,2018-01-01,3,2,0,0,0,2,0,1,0,0,0,0,0,0,8
TARABUCO,atencion odontologica,aplicacion de fluor,2018-01-01,12,14,0,0,0,6,0,12,0,0,0,0,0,0,44
TARACO,atencion odontologica,aplicacion de fluor,2018-01-01,3,1,0,0,0,0,0,1,0,0,0,0,0,0,5
TARATA,atencion odontologica,aplicacion de fluor,2018-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TARIJA,atencion odontologica,aplicacion de fluor,2018-01-01,5,7,33,29,13,15,4,2,0,0,0,0,0,0,108
TARVITA,atencion odontologica,aplicacion de fluor,2018-01-01,25,24,0,0,0,1,0,7,0,0,0,0,0,0,57
TEOPONTE,atencion odontologica,aplicacion de fluor,2018-01-01,1,4,0,0,0,1,0,0,0,0,0,0,0,0,6
TIAWANACU,atencion odontologica,aplicacion de fluor,2018-01-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2018-01-01,26,16,0,0,0,0,0,3,0,0,0,0,0,0,45
TIPUANI,atencion odontologica,aplicacion de fluor,2018-01-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
TIQUIPAYA,atencion odontologica,aplicacion de fluor,2018-01-01,21,30,1,6,1,1,1,6,5,2,0,0,0,0,74
TIRAQUE (CBBA),atencion odontologica,aplicacion de fluor,2018-01-01,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4
TOCO,atencion odontologica,aplicacion de fluor,2018-01-01,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3
TODOS SANTOS,atencion odontologica,aplicacion de fluor,2018-01-01,0,0,0,3,0,0,1,1,0,0,0,0,0,0,5
TOLATA,atencion odontologica,aplicacion de fluor,2018-01-01,2,0,1,0,0,2,0,1,1,1,0,0,0,0,8
TOLEDO,atencion odontologica,aplicacion de fluor,2018-01-01,3,3,1,2,0,2,1,3,13,16,0,0,0,0,44
TOMINA,atencion odontologica,aplicacion de fluor,2018-01-01,2,6,0,1,0,1,2,0,0,0,0,0,0,0,12
TORO TORO,atencion odontologica,aplicacion de fluor,2018-01-01,6,6,0,0,0,1,0,1,0,0,0,0,0,0,14
TOTORA(CBBA),atencion odontologica,aplicacion de fluor,2018-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TOTORA(ORR),atencion odontologica,aplicacion de fluor,2018-01-01,2,3,1,2,0,3,1,8,0,2,0,0,0,0,22
TRIGAL,atencion odontologica,aplicacion de fluor,2018-01-01,21,19,1,0,0,0,0,0,0,0,0,0,0,0,41
TRINIDAD,atencion odontologica,aplicacion de fluor,2018-01-01,25,28,44,43,3,27,2,22,0,0,0,0,0,0,194
TUPIZA,atencion odontologica,aplicacion de fluor,2018-01-01,18,18,12,45,6,25,18,38,12,4,0,0,0,0,196
TURCO,atencion odontologica,aplicacion de fluor,2018-01-01,0,0,1,1,0,0,3,1,0,0,0,0,0,0,6
UMALA,atencion odontologica,aplicacion de fluor,2018-01-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
UNCIA,atencion odontologica,aplicacion de fluor,2018-01-01,0,0,0,1,0,3,1,0,0,0,0,0,0,0,5
URIONDO (A. CONCEPCION),atencion odontologica,aplicacion de fluor,2018-01-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
URUBICHA,atencion odontologica,aplicacion de fluor,2018-01-01,0,1,0,0,0,2,0,10,0,0,0,0,0,0,13
UYUNI,atencion odontologica,aplicacion de fluor,2018-01-01,5,9,7,4,0,2,0,3,2,0,0,0,0,0,32
VACAS,atencion odontologica,aplicacion de fluor,2018-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
VALLEGRANDE,atencion odontologica,aplicacion de fluor,2018-01-01,86,88,1,2,1,4,7,2,0,0,0,0,0,0,191
VIACHA,atencion odontologica,aplicacion de fluor,2018-01-01,16,18,9,1,2,2,2,5,0,1,0,0,0,0,56
VILA VILA,atencion odontologica,aplicacion de fluor,2018-01-01,2,0,0,0,0,0,0,1,1,0,0,0,0,0,4
VILLA CHARCAS,atencion odontologica,aplicacion de fluor,2018-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
VILLA MONTES,atencion odontologica,aplicacion de fluor,2018-01-01,1,1,8,11,1,0,0,0,0,0,0,0,0,0,22
VILLA NUEVA (LOMA ALTA),atencion odontologica,aplicacion de fluor,2018-01-01,4,4,1,2,0,1,0,1,0,0,0,0,0,0,13
VILLA RIVERO,atencion odontologica,aplicacion de fluor,2018-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
VILLA SERRANO,atencion odontologica,aplicacion de fluor,2018-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
VILLA TUNARI,atencion odontologica,aplicacion de fluor,2018-01-01,2,13,1,0,1,2,2,7,0,3,0,0,0,0,31
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,aplicacion de fluor,2018-01-01,0,3,19,2,0,1,8,4,0,0,0,0,0,0,37
VILLAZON,atencion odontologica,aplicacion de fluor,2018-01-01,38,35,1,3,2,2,0,3,2,1,0,0,0,0,87
VINTO,atencion odontologica,aplicacion de fluor,2018-01-01,2,10,0,0,0,0,0,1,0,0,0,0,0,0,13
WARNES,atencion odontologica,aplicacion de fluor,2018-01-01,16,11,2,6,1,3,1,10,1,0,0,0,0,0,51
YACO,atencion odontologica,aplicacion de fluor,2018-01-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
YACUIBA,atencion odontologica,aplicacion de fluor,2018-01-01,1,1,9,7,0,3,0,2,1,1,0,0,0,0,25
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2018-01-01,14,14,0,0,0,0,0,0,0,0,0,0,0,0,28
YAPACANI,atencion odontologica,aplicacion de fluor,2018-01-01,42,46,6,11,4,5,0,9,14,13,0,0,0,0,150
YOCALLA,atencion odontologica,aplicacion de fluor,2018-01-01,3,4,1,1,0,0,0,0,0,0,0,0,0,0,9
YOTALA,atencion odontologica,aplicacion de fluor,2018-01-01,15,14,2,1,0,0,0,2,0,0,0,0,0,0,34
ZUDAÑEZ,atencion odontologica,aplicacion de fluor,2018-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
ACACIO,atencion odontologica,aplicacion de fluor,2018-02-01,0,12,0,2,0,1,0,1,0,0,0,0,0,0,16
ACHACACHI,atencion odontologica,aplicacion de fluor,2018-02-01,7,11,1,0,0,0,0,0,0,0,0,0,0,0,19
ACHOCALLA,atencion odontologica,aplicacion de fluor,2018-02-01,5,3,0,1,0,0,0,0,0,0,0,0,0,0,9
ALALAY,atencion odontologica,aplicacion de fluor,2018-02-01,12,13,0,0,0,0,0,0,0,0,0,0,0,0,25
ALCALA,atencion odontologica,aplicacion de fluor,2018-02-01,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3
ALTO BENI,atencion odontologica,aplicacion de fluor,2018-02-01,1,5,0,0,0,1,0,0,0,0,0,0,0,0,7
ANDAMARCA,atencion odontologica,aplicacion de fluor,2018-02-01,2,1,3,4,0,2,0,2,12,12,0,0,0,0,38
ANTEQUERA,atencion odontologica,aplicacion de fluor,2018-02-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
ANZALDO,atencion odontologica,aplicacion de fluor,2018-02-01,12,4,0,0,0,0,0,0,0,1,0,0,0,0,17
APOLO,atencion odontologica,aplicacion de fluor,2018-02-01,5,11,7,9,1,0,0,0,0,0,0,0,0,0,33
ARAMPAMPA,atencion odontologica,aplicacion de fluor,2018-02-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
ARANI,atencion odontologica,aplicacion de fluor,2018-02-01,1,0,5,1,0,0,0,1,0,0,0,0,0,0,8
ARBIETO,atencion odontologica,aplicacion de fluor,2018-02-01,2,3,0,4,0,0,0,4,0,2,0,0,0,0,15
ARQUE,atencion odontologica,aplicacion de fluor,2018-02-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
ASCENCION DE GUARAYOS,atencion odontologica,aplicacion de fluor,2018-02-01,27,17,0,0,0,3,0,3,9,0,0,0,0,0,59
ATOCHA,atencion odontologica,aplicacion de fluor,2018-02-01,3,0,199,173,2,0,3,4,3,0,0,0,0,0,387
AUCAPATA,atencion odontologica,aplicacion de fluor,2018-02-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
AYATA,atencion odontologica,aplicacion de fluor,2018-02-01,4,6,0,0,0,0,0,0,0,0,0,0,0,0,10
AYO AYO,atencion odontologica,aplicacion de fluor,2018-02-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,aplicacion de fluor,2018-02-01,1,2,1,2,0,0,0,0,0,0,0,0,0,0,6
AZURDUY,atencion odontologica,aplicacion de fluor,2018-02-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
BATALLAS,atencion odontologica,aplicacion de fluor,2018-02-01,9,4,0,0,0,0,0,0,0,0,0,0,0,0,13
BAURES,atencion odontologica,aplicacion de fluor,2018-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BELEN DE ANDAMARCA,atencion odontologica,aplicacion de fluor,2018-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,aplicacion de fluor,2018-02-01,1,0,2,1,0,1,0,0,0,0,0,0,0,0,5
BETANZOS,atencion odontologica,aplicacion de fluor,2018-02-01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5
BOLIVAR,atencion odontologica,aplicacion de fluor,2018-02-01,1,0,0,3,0,0,0,0,0,0,0,0,0,0,4
BOLPEBRA,atencion odontologica,aplicacion de fluor,2018-02-01,4,3,4,2,0,0,0,0,0,0,0,0,0,0,13
BUENA VISTA,atencion odontologica,aplicacion de fluor,2018-02-01,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
CABEZAS,atencion odontologica,aplicacion de fluor,2018-02-01,37,43,0,1,0,8,0,23,0,0,0,0,0,0,112
CAIROMA,atencion odontologica,aplicacion de fluor,2018-02-01,10,13,1,2,0,3,0,0,0,0,0,0,0,0,29
"CAIZA ""D""",atencion odontologica,aplicacion de fluor,2018-02-01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7
CAJUATA,atencion odontologica,aplicacion de fluor,2018-02-01,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5
CALACOTO,atencion odontologica,aplicacion de fluor,2018-02-01,9,2,0,0,0,0,0,0,0,0,0,0,0,0,11
CALAMARCA,atencion odontologica,aplicacion de fluor,2018-02-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
CAMARGO,atencion odontologica,aplicacion de fluor,2018-02-01,4,4,0,0,0,1,0,1,0,0,0,0,0,0,10
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,aplicacion de fluor,2018-02-01,0,0,4,1,0,1,1,1,0,0,0,0,0,0,8
CAMIRI,atencion odontologica,aplicacion de fluor,2018-02-01,139,143,15,10,2,4,0,9,1,0,0,0,0,0,323
CAPINOTA,atencion odontologica,aplicacion de fluor,2018-02-01,4,7,0,4,1,7,0,7,1,0,0,0,0,0,31
CAQUIAVIRI,atencion odontologica,aplicacion de fluor,2018-02-01,6,3,0,1,0,0,0,0,0,0,0,0,0,0,10
CARACOLLO,atencion odontologica,aplicacion de fluor,2018-02-01,0,0,0,1,0,1,0,1,1,0,0,0,0,0,4
CARANAVI,atencion odontologica,aplicacion de fluor,2018-02-01,28,35,5,1,1,3,1,6,1,0,0,0,0,0,81
CARAPARI,atencion odontologica,aplicacion de fluor,2018-02-01,0,0,1,1,0,2,1,2,0,0,0,0,0,0,7
CARIPUYO,atencion odontologica,aplicacion de fluor,2018-02-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
CARMEN RIVERO TORREZ,atencion odontologica,aplicacion de fluor,2018-02-01,29,32,0,0,0,0,0,0,0,0,0,0,0,0,61
CHALLAPATA,atencion odontologica,aplicacion de fluor,2018-02-01,6,4,11,23,5,9,2,13,0,2,0,0,0,0,75
CHAQUI,atencion odontologica,aplicacion de fluor,2018-02-01,7,5,0,0,0,0,0,0,0,5,0,0,0,0,17
CHARAGUA,atencion odontologica,aplicacion de fluor,2018-02-01,24,23,1,0,2,0,0,0,0,0,0,0,0,0,50
CHARAÑA,atencion odontologica,aplicacion de fluor,2018-02-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
CHAYANTA,atencion odontologica,aplicacion de fluor,2018-02-01,1,5,0,0,0,0,0,5,0,2,0,0,0,0,13
CHIMORE,atencion odontologica,aplicacion de fluor,2018-02-01,3,1,0,1,0,0,0,0,1,0,0,0,0,0,6
CHIPAYA,atencion odontologica,aplicacion de fluor,2018-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CHUA COCANI,atencion odontologica,aplicacion de fluor,2018-02-01,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,aplicacion de fluor,2018-02-01,14,17,0,2,0,0,1,1,0,0,0,0,0,0,35
CHUMA,atencion odontologica,aplicacion de fluor,2018-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CKOCHAS,atencion odontologica,aplicacion de fluor,2018-02-01,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4
CLIZA,atencion odontologica,aplicacion de fluor,2018-02-01,1,0,1,0,0,0,0,1,1,0,0,0,0,0,4
COBIJA,atencion odontologica,aplicacion de fluor,2018-02-01,103,128,7,3,2,2,0,6,1,4,0,0,0,0,256
COCAPATA,atencion odontologica,aplicacion de fluor,2018-02-01,21,14,0,0,0,0,0,2,1,1,0,0,0,0,39
COCHABAMBA,atencion odontologica,aplicacion de fluor,2018-02-01,170,182,80,110,31,55,60,121,17,25,0,0,0,0,851
COLCAPIRHUA,atencion odontologica,aplicacion de fluor,2018-02-01,7,9,1,2,0,1,0,3,4,0,0,0,0,0,27
"COLCHA ""K""",atencion odontologica,aplicacion de fluor,2018-02-01,2,3,2,1,0,0,0,0,0,0,0,0,0,0,8
COLLANA,atencion odontologica,aplicacion de fluor,2018-02-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
COLOMI,atencion odontologica,aplicacion de fluor,2018-02-01,11,18,0,0,0,1,0,3,1,1,0,0,0,0,35
COLPA BELGICA,atencion odontologica,aplicacion de fluor,2018-02-01,16,17,63,78,42,53,21,31,0,0,0,0,0,0,321
COLQUECHACA,atencion odontologica,aplicacion de fluor,2018-02-01,1,1,0,0,0,1,0,9,0,0,0,0,0,0,12
COLQUENCHA,atencion odontologica,aplicacion de fluor,2018-02-01,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4
COLQUIRI,atencion odontologica,aplicacion de fluor,2018-02-01,13,7,0,1,0,1,0,1,1,0,0,0,0,0,24
COMANCHE,atencion odontologica,aplicacion de fluor,2018-02-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
COMARAPA,atencion odontologica,aplicacion de fluor,2018-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CONCEPCION,atencion odontologica,aplicacion de fluor,2018-02-01,12,12,0,0,0,0,0,0,0,0,0,0,0,0,24
COPACABANA,atencion odontologica,aplicacion de fluor,2018-02-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
CORIPATA,atencion odontologica,aplicacion de fluor,2018-02-01,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9
CORO CORO,atencion odontologica,aplicacion de fluor,2018-02-01,2,2,0,2,0,4,0,0,0,0,0,0,0,0,10
COROICO,atencion odontologica,aplicacion de fluor,2018-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CORQUE,atencion odontologica,aplicacion de fluor,2018-02-01,2,2,0,0,0,0,0,1,1,2,0,0,0,0,8
COTAGAITA,atencion odontologica,aplicacion de fluor,2018-02-01,3,1,11,2,2,1,1,1,3,0,0,0,0,0,25
COTOCA,atencion odontologica,aplicacion de fluor,2018-02-01,90,72,8,1,5,27,35,67,7,4,0,0,0,0,316
CRUZ DE MACHACAMARCA,atencion odontologica,aplicacion de fluor,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,aplicacion de fluor,2018-02-01,47,56,0,0,0,0,0,4,0,0,0,0,0,0,107
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,aplicacion de fluor,2018-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CUEVO,atencion odontologica,aplicacion de fluor,2018-02-01,7,11,1,4,0,4,0,7,0,0,0,0,0,0,34
CULPINA,atencion odontologica,aplicacion de fluor,2018-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2018-02-01,2,1,0,0,0,0,0,0,3,2,0,0,0,0,8
CURVA,atencion odontologica,aplicacion de fluor,2018-02-01,15,9,0,0,0,0,0,1,0,2,0,0,0,0,27
DESAGUADERO,atencion odontologica,aplicacion de fluor,2018-02-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EL ALTO,atencion odontologica,aplicacion de fluor,2018-02-01,305,306,223,239,63,97,38,61,10,6,0,0,0,0,1348
EL CHORO,atencion odontologica,aplicacion de fluor,2018-02-01,6,3,0,0,0,0,0,3,10,9,0,0,0,0,31
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2018-02-01,48,51,0,0,0,0,2,1,0,0,0,0,0,0,102
EL PUENTE(TJA),atencion odontologica,aplicacion de fluor,2018-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
EL TORNO,atencion odontologica,aplicacion de fluor,2018-02-01,114,144,27,30,2,6,4,31,3,7,0,0,0,0,368
EL VILLAR,atencion odontologica,aplicacion de fluor,2018-02-01,1,0,3,0,1,1,0,0,0,0,0,0,0,0,6
ENTRE RIOS TRJ,atencion odontologica,aplicacion de fluor,2018-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2018-02-01,7,2,0,0,0,0,0,1,0,0,0,0,0,0,10
ESCOMA,atencion odontologica,aplicacion de fluor,2018-02-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
FILADELFIA,atencion odontologica,aplicacion de fluor,2018-02-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2018-02-01,3,1,0,1,0,0,0,0,0,0,0,0,0,0,5
GUANAY,atencion odontologica,aplicacion de fluor,2018-02-01,35,36,0,0,0,1,0,1,1,0,0,0,0,0,74
GUAQUI,atencion odontologica,aplicacion de fluor,2018-02-01,5,6,0,0,0,0,0,0,0,0,0,0,0,0,11
GUAYARAMERIN,atencion odontologica,aplicacion de fluor,2018-02-01,7,3,2,4,2,1,0,2,0,0,0,0,0,0,21
GUTIERREZ,atencion odontologica,aplicacion de fluor,2018-02-01,33,28,7,6,2,4,8,15,0,1,0,0,0,0,104
HUACARETA,atencion odontologica,aplicacion de fluor,2018-02-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
HUACAYA (VILLA DE HUACAYA),atencion odontologica,aplicacion de fluor,2018-02-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
HUACHACALLA,atencion odontologica,aplicacion de fluor,2018-02-01,1,0,0,0,0,0,0,4,0,1,0,0,0,0,6
HUANUNI,atencion odontologica,aplicacion de fluor,2018-02-01,2,4,3,7,0,0,1,7,0,1,0,0,0,0,25
HUARACAJE,atencion odontologica,aplicacion de fluor,2018-02-01,0,0,0,1,5,5,0,0,0,0,0,0,0,0,11
HUARINA,atencion odontologica,aplicacion de fluor,2018-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
HUATAJATA,atencion odontologica,aplicacion de fluor,2018-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
HUAYLLAMARCA,atencion odontologica,aplicacion de fluor,2018-02-01,0,1,6,3,0,0,1,0,0,0,0,0,0,0,11
HUMANATA,atencion odontologica,aplicacion de fluor,2018-02-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
ICHOCA,atencion odontologica,aplicacion de fluor,2018-02-01,5,4,0,1,0,1,0,3,0,0,0,0,0,0,14
ICLA,atencion odontologica,aplicacion de fluor,2018-02-01,51,48,1,8,0,7,2,15,0,0,0,0,0,0,132
INGAVI (HUMAITA),atencion odontologica,aplicacion de fluor,2018-02-01,3,1,0,1,0,0,0,1,0,0,0,0,0,0,6
INQUISIVI,atencion odontologica,aplicacion de fluor,2018-02-01,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2018-02-01,14,9,0,0,3,2,0,1,0,1,0,0,0,0,30
IXIAMAS,atencion odontologica,aplicacion de fluor,2018-02-01,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2018-02-01,5,10,0,0,0,0,0,0,0,0,0,0,0,0,15
LA ASUNTA,atencion odontologica,aplicacion de fluor,2018-02-01,20,31,0,1,0,0,0,1,1,0,0,0,0,0,54
LA GUARDIA,atencion odontologica,aplicacion de fluor,2018-02-01,89,84,1,1,0,0,1,8,3,2,0,0,0,0,189
LA PAZ,atencion odontologica,aplicacion de fluor,2018-02-01,539,526,256,241,35,64,57,128,44,25,0,0,0,0,1915
LAJA,atencion odontologica,aplicacion de fluor,2018-02-01,8,9,0,0,0,2,0,3,0,0,0,0,0,0,22
LLALLAGUA,atencion odontologica,aplicacion de fluor,2018-02-01,4,9,6,6,2,4,5,10,3,0,0,0,0,0,49
LORETO,atencion odontologica,aplicacion de fluor,2018-02-01,1,0,4,2,0,0,4,6,0,0,0,0,0,0,17
LURIBAY,atencion odontologica,aplicacion de fluor,2018-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
MACHACAMARCA,atencion odontologica,aplicacion de fluor,2018-02-01,0,1,5,1,1,0,0,1,1,1,0,0,0,0,11
MACHARETI,atencion odontologica,aplicacion de fluor,2018-02-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
MAGDALENA,atencion odontologica,aplicacion de fluor,2018-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MAIRANA,atencion odontologica,aplicacion de fluor,2018-02-01,7,13,4,3,1,4,6,23,3,5,0,0,0,0,69
MALLA,atencion odontologica,aplicacion de fluor,2018-02-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
MAPIRI,atencion odontologica,aplicacion de fluor,2018-02-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
MECAPACA,atencion odontologica,aplicacion de fluor,2018-02-01,16,17,0,0,0,0,0,0,0,0,0,0,0,0,33
MIZQUE,atencion odontologica,aplicacion de fluor,2018-02-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
MOCOMOCO,atencion odontologica,aplicacion de fluor,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,aplicacion de fluor,2018-02-01,2,4,1,1,0,0,0,1,0,0,0,0,0,0,9
MONTEAGUDO,atencion odontologica,aplicacion de fluor,2018-02-01,1,3,0,1,1,0,1,2,0,0,0,0,0,0,9
MONTERO,atencion odontologica,aplicacion de fluor,2018-02-01,153,164,10,10,3,22,9,39,8,18,0,0,0,0,436
MORO MORO,atencion odontologica,aplicacion de fluor,2018-02-01,8,4,0,0,0,0,0,0,0,0,0,0,0,0,12
MOROCHATA,atencion odontologica,aplicacion de fluor,2018-02-01,3,5,0,1,0,0,0,0,0,0,0,0,0,0,9
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,aplicacion de fluor,2018-02-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NAZACARA DE PACAJES,atencion odontologica,aplicacion de fluor,2018-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OCURI,atencion odontologica,aplicacion de fluor,2018-02-01,5,3,0,0,0,1,0,3,0,0,0,0,0,0,12
OKINAWA,atencion odontologica,aplicacion de fluor,2018-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
ORURO,atencion odontologica,aplicacion de fluor,2018-02-01,32,19,25,31,7,16,47,65,12,7,0,0,0,0,261
PADCAYA,atencion odontologica,aplicacion de fluor,2018-02-01,0,2,10,14,0,0,0,0,0,0,0,0,0,0,26
PADILLA,atencion odontologica,aplicacion de fluor,2018-02-01,4,7,0,0,0,1,2,0,0,0,0,0,0,0,14
PAILON,atencion odontologica,aplicacion de fluor,2018-02-01,10,14,5,0,0,2,4,1,1,0,0,0,0,0,37
PALCA,atencion odontologica,aplicacion de fluor,2018-02-01,31,20,2,0,0,0,0,2,0,0,0,0,0,0,55
PALOS BLANCOS,atencion odontologica,aplicacion de fluor,2018-02-01,97,87,24,31,1,4,0,7,2,4,0,0,0,0,257
PAMPA GRANDE,atencion odontologica,aplicacion de fluor,2018-02-01,43,41,0,2,0,0,0,15,2,4,0,0,0,0,107
PAPEL PAMPA,atencion odontologica,aplicacion de fluor,2018-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
PASORAPA,atencion odontologica,aplicacion de fluor,2018-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PATACAMAYA,atencion odontologica,aplicacion de fluor,2018-02-01,6,10,1,0,0,0,0,0,1,0,0,0,0,0,18
PAZÑA,atencion odontologica,aplicacion de fluor,2018-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PELECHUCO,atencion odontologica,aplicacion de fluor,2018-02-01,1,4,0,0,0,0,0,1,0,0,0,0,0,0,6
POCOATA,atencion odontologica,aplicacion de fluor,2018-02-01,7,6,0,0,0,0,0,0,0,0,0,0,0,0,13
POCONA,atencion odontologica,aplicacion de fluor,2018-02-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
POJO (CBBA),atencion odontologica,aplicacion de fluor,2018-02-01,5,3,0,0,0,0,0,0,1,0,0,0,0,0,9
