,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
SUCRE,atencion odontologica,consulta repetida,2018-01-01,214,206,394,440,189,405,547,1025,94,49,0,34,0,37,3634
TACACOMA,atencion odontologica,consulta repetida,2018-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TACOPAYA,atencion odontologica,consulta repetida,2018-01-01,5,0,2,1,0,2,5,28,8,14,0,5,0,12,82
TAHUA,atencion odontologica,consulta repetida,2018-01-01,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3
TAPACARI,atencion odontologica,consulta repetida,2018-01-01,0,0,0,1,1,3,8,7,2,1,0,0,0,3,26
TARABUCO,atencion odontologica,consulta repetida,2018-01-01,2,2,0,0,0,0,2,9,0,0,0,0,0,0,15
TARATA,atencion odontologica,consulta repetida,2018-01-01,0,2,0,2,1,4,1,0,0,3,0,0,0,0,13
TARIJA,atencion odontologica,consulta repetida,2018-01-01,29,40,144,157,78,115,275,339,64,19,0,2,0,6,1268
TARVITA,atencion odontologica,consulta repetida,2018-01-01,5,1,6,5,4,6,3,23,0,0,0,1,0,7,61
TEOPONTE,atencion odontologica,consulta repetida,2018-01-01,2,1,0,1,0,5,3,6,0,0,0,0,0,4,22
TIAWANACU,atencion odontologica,consulta repetida,2018-01-01,12,4,4,7,3,14,7,18,1,2,0,0,0,1,73
TIPUANI,atencion odontologica,consulta repetida,2018-01-01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
TIQUIPAYA,atencion odontologica,consulta repetida,2018-01-01,54,11,2,7,3,7,0,41,5,5,0,5,0,36,176
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2018-01-01,9,8,2,8,1,7,2,5,0,0,0,0,0,5,47
TOCO,atencion odontologica,consulta repetida,2018-01-01,3,0,2,0,0,3,5,4,3,0,0,1,0,0,21
TODOS SANTOS,atencion odontologica,consulta repetida,2018-01-01,0,0,0,0,1,0,2,0,0,2,0,0,0,0,5
TOLATA,atencion odontologica,consulta repetida,2018-01-01,11,4,1,0,0,6,1,6,4,1,0,0,0,1,35
TOLEDO,atencion odontologica,consulta repetida,2018-01-01,2,5,3,0,2,0,2,4,0,0,0,0,0,0,18
TOMAVE,atencion odontologica,consulta repetida,2018-01-01,0,0,2,0,8,12,2,19,3,3,0,0,0,6,55
TOMINA,atencion odontologica,consulta repetida,2018-01-01,0,0,11,16,9,20,29,36,1,2,0,1,0,5,130
TORO TORO,atencion odontologica,consulta repetida,2018-01-01,2,1,1,1,1,1,3,10,1,0,0,1,0,6,28
TOTORA(CBBA),atencion odontologica,consulta repetida,2018-01-01,5,3,11,13,0,14,8,16,0,4,0,3,0,5,82
TRIGAL,atencion odontologica,consulta repetida,2018-01-01,0,0,0,0,0,4,0,6,2,0,0,2,0,0,14
TRINIDAD,atencion odontologica,consulta repetida,2018-01-01,55,55,105,100,68,101,92,172,76,41,0,20,0,11,896
TUPIZA,atencion odontologica,consulta repetida,2018-01-01,11,14,35,49,18,69,67,92,28,28,0,1,0,1,413
TURCO,atencion odontologica,consulta repetida,2018-01-01,2,5,3,0,4,0,0,29,0,2,0,0,0,1,46
UMALA,atencion odontologica,consulta repetida,2018-01-01,3,1,0,4,3,2,7,6,0,0,0,0,0,3,29
UNCIA,atencion odontologica,consulta repetida,2018-01-01,27,30,27,24,1,33,28,61,9,13,0,8,0,7,268
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2018-01-01,0,0,5,3,3,1,9,38,1,0,0,0,0,1,61
URUBICHA,atencion odontologica,consulta repetida,2018-01-01,0,0,0,0,1,0,0,1,1,0,0,0,0,1,4
UYUNI,atencion odontologica,consulta repetida,2018-01-01,3,5,7,10,3,5,8,12,3,0,0,2,0,1,59
VACAS,atencion odontologica,consulta repetida,2018-01-01,2,0,0,3,0,9,0,2,0,0,0,2,0,2,20
VALLEGRANDE,atencion odontologica,consulta repetida,2018-01-01,9,11,14,23,20,28,11,17,19,21,0,1,0,0,174
VIACHA,atencion odontologica,consulta repetida,2018-01-01,71,82,30,11,11,24,17,86,1,6,0,5,0,38,382
VILA VILA,atencion odontologica,consulta repetida,2018-01-01,1,0,0,0,0,0,3,1,0,0,0,0,0,1,6
VILLA MONTES,atencion odontologica,consulta repetida,2018-01-01,0,5,35,28,20,32,15,24,1,2,0,0,0,0,162
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta repetida,2018-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLA RIVERO,atencion odontologica,consulta repetida,2018-01-01,2,0,8,2,2,4,2,22,1,5,0,0,0,0,48
VILLA SERRANO,atencion odontologica,consulta repetida,2018-01-01,1,1,1,4,1,2,0,5,2,1,0,1,0,0,19
VILLA TUNARI,atencion odontologica,consulta repetida,2018-01-01,31,25,30,4,39,14,43,24,4,6,0,1,0,8,229
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2018-01-01,1,5,3,8,3,1,1,5,0,0,0,2,0,1,30
VILLAZON,atencion odontologica,consulta repetida,2018-01-01,48,40,43,34,28,40,37,93,23,27,0,15,0,4,432
VINTO,atencion odontologica,consulta repetida,2018-01-01,20,2,1,1,0,0,0,9,4,1,0,0,0,8,46
VITICHI,atencion odontologica,consulta repetida,2018-01-01,2,11,6,5,3,12,4,28,0,2,0,0,0,0,73
WARNES,atencion odontologica,consulta repetida,2018-01-01,2,0,2,3,2,0,4,2,3,0,0,0,0,0,18
YACUIBA,atencion odontologica,consulta repetida,2018-01-01,3,2,9,27,2,20,10,45,2,2,0,0,0,0,122
YAMPARAEZ,atencion odontologica,consulta repetida,2018-01-01,2,2,1,7,11,3,3,30,2,0,0,5,0,5,71
YANACACHI,atencion odontologica,consulta repetida,2018-01-01,0,0,1,0,0,3,0,0,0,0,0,0,0,0,4
YAPACANI,atencion odontologica,consulta repetida,2018-01-01,30,28,10,35,12,20,21,53,3,6,0,2,0,3,223
YOCALLA,atencion odontologica,consulta repetida,2018-01-01,4,9,7,4,12,9,8,11,0,0,0,3,0,4,71
YOTALA,atencion odontologica,consulta repetida,2018-01-01,12,16,3,3,0,3,4,1,0,0,0,1,0,0,43
YUNCHARA,atencion odontologica,consulta repetida,2018-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
ZUDAÑEZ,atencion odontologica,consulta repetida,2018-01-01,0,1,0,4,0,0,7,18,0,0,0,0,0,0,30
ACACIO,atencion odontologica,consulta repetida,2018-02-01,0,1,2,0,0,0,2,0,0,0,0,0,0,0,5
ACHACACHI,atencion odontologica,consulta repetida,2018-02-01,9,10,2,1,2,10,2,9,7,2,0,1,0,1,56
ACHOCALLA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
AIQUILE,atencion odontologica,consulta repetida,2018-02-01,2,8,12,8,1,2,12,33,12,10,0,0,0,0,100
ALALAY,atencion odontologica,consulta repetida,2018-02-01,0,0,2,3,0,1,0,0,0,2,0,0,0,0,8
ALCALA,atencion odontologica,consulta repetida,2018-02-01,1,1,4,6,6,17,31,56,1,1,0,1,0,4,129
ALTO BENI,atencion odontologica,consulta repetida,2018-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ANDAMARCA,atencion odontologica,consulta repetida,2018-02-01,3,1,1,0,1,0,3,0,7,1,0,0,0,0,17
ANTEQUERA,atencion odontologica,consulta repetida,2018-02-01,0,0,6,1,3,2,0,8,8,6,0,0,0,0,34
ANZALDO,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
APOLO,atencion odontologica,consulta repetida,2018-02-01,5,2,2,1,0,2,0,7,2,1,0,0,0,0,22
ARAMPAMPA,atencion odontologica,consulta repetida,2018-02-01,0,0,1,0,0,0,0,2,0,1,0,0,0,0,4
ARANI,atencion odontologica,consulta repetida,2018-02-01,8,9,11,12,1,3,11,21,3,0,0,5,0,9,93
ARBIETO,atencion odontologica,consulta repetida,2018-02-01,7,1,4,1,1,2,2,16,2,2,0,3,0,7,48
ARQUE,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,1,4,0,1,0,0,0,0,6
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2018-02-01,27,21,0,0,0,22,16,20,2,3,0,39,0,31,181
ATOCHA,atencion odontologica,consulta repetida,2018-02-01,2,16,21,26,22,34,72,88,6,19,0,2,0,0,308
AYATA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AYO AYO,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,1,0,2,2,0,0,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2018-02-01,1,11,13,6,3,8,16,29,3,3,0,1,0,5,99
AZURDUY,atencion odontologica,consulta repetida,2018-02-01,6,18,1,4,5,11,7,52,3,7,0,20,0,6,140
BATALLAS,atencion odontologica,consulta repetida,2018-02-01,0,0,1,0,0,1,0,1,6,0,0,1,0,1,11
BAURES,atencion odontologica,consulta repetida,2018-02-01,0,0,0,1,1,0,0,5,0,0,0,0,0,0,7
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
BELEN DE URMIRI,atencion odontologica,consulta repetida,2018-02-01,2,0,0,0,0,0,3,2,0,0,0,0,0,0,7
BELLA FLOR,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,consulta repetida,2018-02-01,3,0,24,23,11,24,33,92,4,4,0,0,0,2,220
BETANZOS,atencion odontologica,consulta repetida,2018-02-01,2,1,8,4,4,13,16,21,6,4,0,6,0,7,92
BOLIVAR,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
BOYUIBE,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,3,1,1,2,0,0,0,0,2,9
BUENA VISTA,atencion odontologica,consulta repetida,2018-02-01,16,4,0,2,3,4,3,2,1,0,0,1,0,5,41
CABEZAS,atencion odontologica,consulta repetida,2018-02-01,1,2,7,0,0,2,2,4,0,0,0,7,0,0,25
CAIROMA,atencion odontologica,consulta repetida,2018-02-01,4,0,3,5,1,4,16,4,1,0,0,0,0,0,38
"CAIZA ""D""",atencion odontologica,consulta repetida,2018-02-01,3,0,3,0,2,2,4,4,0,5,0,0,0,2,25
CAJUATA,atencion odontologica,consulta repetida,2018-02-01,1,2,1,0,1,0,7,9,0,0,0,0,0,2,23
CALAMARCA,atencion odontologica,consulta repetida,2018-02-01,2,0,2,4,4,21,4,33,0,0,0,0,0,6,76
CAMARGO,atencion odontologica,consulta repetida,2018-02-01,5,3,1,6,0,4,4,44,2,0,0,10,0,16,95
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2018-02-01,0,0,7,0,0,6,0,25,0,0,0,0,0,10,48
CAMIRI,atencion odontologica,consulta repetida,2018-02-01,16,14,3,9,9,19,23,70,14,10,0,16,0,3,206
CAPINOTA,atencion odontologica,consulta repetida,2018-02-01,2,6,5,2,0,5,3,21,7,1,0,5,0,7,64
CAQUIAVIRI,atencion odontologica,consulta repetida,2018-02-01,0,0,3,6,0,7,0,7,0,0,0,1,0,2,26
CARACOLLO,atencion odontologica,consulta repetida,2018-02-01,7,4,12,8,1,13,7,16,6,7,0,1,0,4,86
CARANAVI,atencion odontologica,consulta repetida,2018-02-01,16,14,10,10,6,13,9,21,11,6,0,13,0,3,132
CARAPARI,atencion odontologica,consulta repetida,2018-02-01,1,1,15,26,9,20,23,39,0,0,0,0,0,0,134
CARIPUYO,atencion odontologica,consulta repetida,2018-02-01,0,4,0,0,2,8,0,9,0,1,0,1,0,6,31
CHALLAPATA,atencion odontologica,consulta repetida,2018-02-01,6,10,24,12,4,7,14,30,10,6,0,6,0,11,140
CHAQUI,atencion odontologica,consulta repetida,2018-02-01,6,5,3,4,1,6,5,24,3,6,0,7,0,6,76
CHARAGUA,atencion odontologica,consulta repetida,2018-02-01,1,2,2,2,1,3,5,5,0,0,0,2,0,0,23
CHARAÑA,atencion odontologica,consulta repetida,2018-02-01,2,11,0,2,1,2,1,1,0,0,0,0,0,2,22
CHAYANTA,atencion odontologica,consulta repetida,2018-02-01,0,0,1,0,0,0,1,17,0,1,0,2,0,2,24
CHIMORE,atencion odontologica,consulta repetida,2018-02-01,9,12,1,3,4,5,3,27,0,0,0,4,0,21,89
CHIPAYA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,0,6,3,0,0,0,0,2,11
CHOQUE COTA,atencion odontologica,consulta repetida,2018-02-01,0,1,1,0,0,3,0,2,0,4,0,1,0,1,13
CHUA COCANI,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,4,1,2,0,2,0,2,0,0,11
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2018-02-01,5,2,0,0,0,2,3,3,0,0,0,1,0,3,19
CHUMA,atencion odontologica,consulta repetida,2018-02-01,2,0,2,0,2,1,7,26,0,0,0,0,0,0,40
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2018-02-01,5,12,3,1,2,5,7,17,0,8,0,7,0,2,69
CKOCHAS,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,1,0,4,3,0,0,0,0,0,0,8
CLIZA,atencion odontologica,consulta repetida,2018-02-01,22,2,15,18,4,1,5,13,28,4,0,0,0,4,116
COBIJA,atencion odontologica,consulta repetida,2018-02-01,12,13,32,35,27,41,85,77,16,1,0,4,0,1,344
COCAPATA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
COCHABAMBA,atencion odontologica,consulta repetida,2018-02-01,419,348,426,471,184,302,844,1325,353,228,0,14,0,56,4970
COIPASA,atencion odontologica,consulta repetida,2018-02-01,3,0,4,0,0,0,2,3,0,0,0,0,0,0,12
COLCAPIRHUA,atencion odontologica,consulta repetida,2018-02-01,16,16,5,2,4,3,9,31,11,6,0,3,0,0,106
"COLCHA ""K""",atencion odontologica,consulta repetida,2018-02-01,0,0,2,2,0,1,3,5,0,0,0,0,0,0,13
COLOMI,atencion odontologica,consulta repetida,2018-02-01,0,2,0,0,0,0,1,5,5,0,0,2,0,2,17
COLQUECHACA,atencion odontologica,consulta repetida,2018-02-01,9,12,4,6,5,11,2,40,20,12,0,4,0,15,140
COLQUENCHA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,1,3,5,2,4,0,0,0,0,0,0,15
COLQUIRI,atencion odontologica,consulta repetida,2018-02-01,1,6,6,7,3,25,13,7,1,0,0,0,0,0,69
COMANCHE,atencion odontologica,consulta repetida,2018-02-01,0,1,0,0,0,9,0,0,0,0,0,0,0,0,10
COMARAPA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,2,3,4,5,0,0,0,1,0,5,20
CONCEPCION,atencion odontologica,consulta repetida,2018-02-01,0,2,2,4,0,4,1,9,0,0,0,0,0,0,22
COPACABANA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
CORO CORO,atencion odontologica,consulta repetida,2018-02-01,4,4,6,5,1,22,1,14,0,0,0,0,0,0,57
CORQUE,atencion odontologica,consulta repetida,2018-02-01,1,0,0,2,0,0,0,2,0,0,0,0,0,0,5
COTAGAITA,atencion odontologica,consulta repetida,2018-02-01,18,4,33,36,22,31,63,100,3,14,0,0,0,0,324
COTOCA,atencion odontologica,consulta repetida,2018-02-01,24,40,1,0,0,0,1,4,2,0,0,0,0,0,72
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2018-02-01,26,32,1,7,6,6,2,26,2,0,0,6,0,14,128
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2018-02-01,0,0,0,3,2,6,9,4,0,0,0,0,0,0,24
CUEVO,atencion odontologica,consulta repetida,2018-02-01,0,0,5,3,2,11,3,17,0,0,0,0,0,0,41
CULPINA,atencion odontologica,consulta repetida,2018-02-01,1,5,9,2,0,3,4,12,0,2,0,0,0,2,40
DESAGUADERO,atencion odontologica,consulta repetida,2018-02-01,9,9,1,0,2,2,0,8,7,8,0,2,0,3,51
EL ALTO,atencion odontologica,consulta repetida,2018-02-01,188,199,289,330,171,274,266,414,52,37,0,41,0,30,2291
EL PUENTE(STC),atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EL PUENTE(TJA),atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,7,6,18,0,0,0,0,0,0,31
EL TORNO,atencion odontologica,consulta repetida,2018-02-01,16,8,5,2,4,8,6,10,3,4,0,2,0,1,69
EL VILLAR,atencion odontologica,consulta repetida,2018-02-01,0,0,7,6,5,4,2,5,3,0,0,0,0,0,32
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2018-02-01,1,3,0,3,5,6,6,12,0,0,0,0,0,0,36
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2018-02-01,17,18,2,0,0,7,1,5,4,2,0,6,0,5,67
ESCARA,atencion odontologica,consulta repetida,2018-02-01,4,1,0,4,0,0,3,4,3,3,0,0,0,2,24
ESCOMA,atencion odontologica,consulta repetida,2018-02-01,2,2,0,0,0,1,0,1,2,0,0,0,0,0,8
EUCALIPTUS,atencion odontologica,consulta repetida,2018-02-01,2,1,0,0,1,1,0,1,0,0,0,0,0,0,6
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2018-02-01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
FILADELFIA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2018-02-01,1,0,0,0,0,0,0,4,2,1,0,0,0,3,11
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,2,0,2,1,0,0,0,0,5
GUANAY,atencion odontologica,consulta repetida,2018-02-01,0,1,0,0,1,1,0,0,1,3,0,0,0,1,8
GUAQUI,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
GUAYARAMERIN,atencion odontologica,consulta repetida,2018-02-01,13,21,37,86,26,27,70,126,21,12,0,15,0,2,456
GUTIERREZ,atencion odontologica,consulta repetida,2018-02-01,4,6,7,6,2,2,10,22,1,1,0,0,0,0,61
HUACARETA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,3,1,0,0,3,0,0,0,0,0,7
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,5,0,0,0,0,0,0,0,4,9
HUACHACALLA,atencion odontologica,consulta repetida,2018-02-01,0,2,0,0,0,0,0,4,1,0,0,0,0,0,7
HUANUNI,atencion odontologica,consulta repetida,2018-02-01,12,10,17,20,16,22,37,62,11,20,0,0,0,0,227
HUARACAJE,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,4,2,4,0,0,0,2,0,3,15
HUATAJATA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3
HUAYLLAMARCA,atencion odontologica,consulta repetida,2018-02-01,0,0,8,0,0,3,5,6,0,7,0,0,0,6,35
HUMANATA,atencion odontologica,consulta repetida,2018-02-01,2,0,0,0,0,0,0,1,5,8,0,0,0,0,16
ICHOCA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,0,2,1,2,0,2,0,0,7
ICLA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,1,9,0,0,0,2,0,0,12
INCAHUASI,atencion odontologica,consulta repetida,2018-02-01,0,2,1,1,0,1,3,8,1,0,0,2,0,1,20
INGAVI (HUMAITA),atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
INQUISIVI,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2018-02-01,12,23,0,1,2,0,0,4,1,0,0,0,0,0,43
IXIAMAS,atencion odontologica,consulta repetida,2018-02-01,2,3,2,1,1,1,2,4,2,1,0,2,0,2,23
JESUS DE MACHACA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,1,2,0,0,2,0,0,0,0,0,0,5
LA ASUNTA,atencion odontologica,consulta repetida,2018-02-01,3,3,5,5,1,5,1,14,0,0,0,3,0,7,47
LA GUARDIA,atencion odontologica,consulta repetida,2018-02-01,10,12,0,1,0,0,1,5,1,0,0,2,0,2,34
LA PAZ,atencion odontologica,consulta repetida,2018-02-01,418,423,721,726,276,437,1141,2067,449,322,0,54,0,67,7101
LA RIVERA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,0,0,2,10,0,0,0,0,12
LAJA,atencion odontologica,consulta repetida,2018-02-01,12,10,8,4,1,8,3,19,5,6,0,3,0,2,81
LAS CARRERAS,atencion odontologica,consulta repetida,2018-02-01,2,2,0,1,0,4,4,25,6,1,0,1,0,0,46
LLALLAGUA,atencion odontologica,consulta repetida,2018-02-01,19,9,6,14,12,9,16,55,6,8,0,18,0,13,185
LLICA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,2,3,0,9,0,0,0,1,0,0,15
LORETO,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5
MACHACAMARCA,atencion odontologica,consulta repetida,2018-02-01,1,22,13,15,3,5,11,36,11,13,0,0,0,0,130
MACHARETI,atencion odontologica,consulta repetida,2018-02-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
MAGDALENA,atencion odontologica,consulta repetida,2018-02-01,0,0,2,1,0,0,2,4,0,0,0,0,0,0,9
MAIRANA,atencion odontologica,consulta repetida,2018-02-01,0,4,5,0,1,44,1,20,1,3,0,3,0,0,82
MAPIRI,atencion odontologica,consulta repetida,2018-02-01,1,2,1,1,6,1,1,3,3,0,0,0,0,3,22
MECAPACA,atencion odontologica,consulta repetida,2018-02-01,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
MINEROS,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
MIZQUE,atencion odontologica,consulta repetida,2018-02-01,7,8,12,11,0,3,4,23,6,3,0,1,0,4,82
MOCOMOCO,atencion odontologica,consulta repetida,2018-02-01,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3
MOJINETE,atencion odontologica,consulta repetida,2018-02-01,2,2,0,0,0,1,0,5,0,0,0,0,0,0,10
MOJOCOYA,atencion odontologica,consulta repetida,2018-02-01,0,0,3,6,3,4,3,16,0,1,0,0,0,0,36
MONTEAGUDO,atencion odontologica,consulta repetida,2018-02-01,20,11,4,2,2,11,18,39,6,1,0,6,0,9,129
MONTERO,atencion odontologica,consulta repetida,2018-02-01,8,13,11,31,13,8,31,59,2,6,0,1,0,1,184
MORO MORO,atencion odontologica,consulta repetida,2018-02-01,2,0,3,0,0,3,3,3,0,0,0,1,0,1,16
OCURI,atencion odontologica,consulta repetida,2018-02-01,0,0,2,0,0,0,4,8,0,0,0,0,0,2,16
OMEREQUE,atencion odontologica,consulta repetida,2018-02-01,1,2,0,0,0,0,2,4,0,0,0,0,0,3,12
ORURO,atencion odontologica,consulta repetida,2018-02-01,220,182,198,242,59,174,303,478,113,84,0,46,0,53,2152
PADCAYA,atencion odontologica,consulta repetida,2018-02-01,1,0,4,9,10,5,14,35,0,2,0,0,0,0,80
PADILLA,atencion odontologica,consulta repetida,2018-02-01,28,14,3,8,2,9,13,24,3,0,0,7,0,9,120
PALCA,atencion odontologica,consulta repetida,2018-02-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
PALOS BLANCOS,atencion odontologica,consulta repetida,2018-02-01,7,15,1,3,3,9,0,46,3,0,0,0,0,1,88
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2018-02-01,0,0,1,0,0,0,2,1,0,3,0,0,0,0,7
PAMPA GRANDE,atencion odontologica,consulta repetida,2018-02-01,3,2,0,1,0,0,0,0,0,0,0,1,0,0,7
PAPEL PAMPA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PASORAPA,atencion odontologica,consulta repetida,2018-02-01,0,0,11,7,0,0,14,15,0,5,0,0,0,1,53
PATACAMAYA,atencion odontologica,consulta repetida,2018-02-01,20,15,0,2,4,6,0,20,3,3,0,3,0,14,90
PAZÑA,atencion odontologica,consulta repetida,2018-02-01,4,1,0,0,0,1,0,8,2,1,0,1,0,0,18
POCOATA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,1,0,2,1,0,0,0,0,0,0,4
POCONA,atencion odontologica,consulta repetida,2018-02-01,0,3,0,0,0,2,0,1,0,0,0,0,0,0,6
POJO (CBBA),atencion odontologica,consulta repetida,2018-02-01,4,2,5,8,1,2,11,25,1,0,0,0,0,1,60
POOPO,atencion odontologica,consulta repetida,2018-02-01,6,8,9,9,4,6,14,24,5,2,0,4,0,2,93
PORCO,atencion odontologica,consulta repetida,2018-02-01,1,11,0,2,0,6,4,6,1,0,0,0,0,1,32
POROMA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,1,5,5,1,0,0,0,0,1,13
PORTACHUELO,atencion odontologica,consulta repetida,2018-02-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
PORVENIR,atencion odontologica,consulta repetida,2018-02-01,1,2,0,2,1,0,4,4,0,0,0,0,0,0,14
POSTRER VALLE,atencion odontologica,consulta repetida,2018-02-01,0,2,4,0,0,1,3,6,0,0,0,0,0,0,16
POTOSI,atencion odontologica,consulta repetida,2018-02-01,147,161,208,227,194,333,290,610,78,52,0,63,0,25,2388
PRESTO,atencion odontologica,consulta repetida,2018-02-01,0,0,1,7,2,3,1,10,0,0,0,2,0,4,30
PUCARANI,atencion odontologica,consulta repetida,2018-02-01,3,4,3,0,0,5,1,8,6,2,0,0,0,2,34
PUERTO GONZALO MORENO,atencion odontologica,consulta repetida,2018-02-01,4,8,7,10,0,1,4,9,2,0,0,1,0,5,51
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2018-02-01,3,0,0,1,3,0,0,0,1,2,0,0,0,0,10
PUERTO RICO,atencion odontologica,consulta repetida,2018-02-01,0,0,0,1,0,5,15,11,0,2,0,1,0,0,35
PUERTO SUAREZ,atencion odontologica,consulta repetida,2018-02-01,1,0,0,1,1,3,4,7,8,5,0,1,0,2,33
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2018-02-01,26,21,2,3,2,22,5,47,2,7,0,16,0,44,197
PUNA,atencion odontologica,consulta repetida,2018-02-01,8,3,1,3,5,5,9,22,4,1,0,0,0,1,62
PUNATA,atencion odontologica,consulta repetida,2018-02-01,30,28,21,32,2,37,29,92,16,18,0,14,0,53,372
QUIABAYA,atencion odontologica,consulta repetida,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
