,group,variable,month,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA MENORES DE 5 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 5 A 13 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 14 A 19 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 20 A 59 AÑOS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA 60 AÑOS Y MAS,EXODONCIA EMB,EXODONCIA EMB,EXODONCIA POST,EXODONCIA POST,TOTALES
SAN CARLOS,atencion odontologica,exodoncia,2018-01-01,4,0,0,0,1,1,2,6,4,3,0,0,0,0,21
SAN IGNACIO,atencion odontologica,exodoncia,2018-01-01,2,0,35,35,13,15,33,32,12,9,0,0,0,0,186
SAN IGNACIO DE VELASCO,atencion odontologica,exodoncia,2018-01-01,0,0,5,1,0,1,0,8,15,21,0,0,0,0,51
SAN JAVIER(BNI),atencion odontologica,exodoncia,2018-01-01,0,0,2,1,0,1,2,1,0,0,0,0,0,0,7
SAN JAVIER(STC),atencion odontologica,exodoncia,2018-01-01,0,0,3,9,0,2,6,9,2,0,0,0,0,0,31
SAN JOAQUIN,atencion odontologica,exodoncia,2018-01-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN JOSE DE CHIQUITOS,atencion odontologica,exodoncia,2018-01-01,0,0,1,4,0,0,2,9,0,0,0,0,0,0,16
SAN JUAN DE YAPACANI,atencion odontologica,exodoncia,2018-01-01,0,12,14,8,1,1,6,9,12,0,0,0,0,0,63
SAN JULIAN,atencion odontologica,exodoncia,2018-01-01,0,0,17,5,1,2,6,27,1,7,0,0,0,0,66
SAN LORENZO(PND),atencion odontologica,exodoncia,2018-01-01,0,0,7,1,3,2,1,5,1,2,0,0,0,0,22
SAN LORENZO(TJA),atencion odontologica,exodoncia,2018-01-01,0,0,5,13,6,6,3,27,0,11,0,0,0,0,71
SAN LUCAS,atencion odontologica,exodoncia,2018-01-01,0,1,23,29,5,21,18,59,4,14,0,0,0,0,174
SAN MIGUEL DE VELASCO,atencion odontologica,exodoncia,2018-01-01,0,0,4,3,0,0,2,9,3,0,0,0,0,0,21
SAN PABLO DE LIPEZ,atencion odontologica,exodoncia,2018-01-01,0,0,0,0,0,0,1,6,1,0,0,0,0,0,8
SAN PEDRO,atencion odontologica,exodoncia,2018-01-01,1,0,5,13,6,3,4,22,12,3,0,0,0,0,69
SAN PEDRO DE BUENA VISTA,atencion odontologica,exodoncia,2018-01-01,0,0,4,2,1,1,4,19,4,10,0,0,0,0,45
SAN PEDRO DE CURAHUARA,atencion odontologica,exodoncia,2018-01-01,0,0,1,1,2,0,4,3,3,1,0,0,0,0,15
SAN PEDRO DE QUEMES,atencion odontologica,exodoncia,2018-01-01,0,0,3,2,1,1,3,2,0,0,0,0,0,0,12
SAN PEDRO DE TIQUINA,atencion odontologica,exodoncia,2018-01-01,1,0,2,1,2,4,1,6,3,1,0,0,0,0,21
SAN RAFAEL,atencion odontologica,exodoncia,2018-01-01,0,0,1,0,0,2,0,6,4,0,0,0,0,0,13
SAN RAMON BENI,atencion odontologica,exodoncia,2018-01-01,1,0,4,1,1,1,0,2,0,0,0,0,0,0,10
SAN RAMON SCZ,atencion odontologica,exodoncia,2018-01-01,0,0,2,1,2,0,0,4,1,1,0,0,0,0,11
SANTA ANA,atencion odontologica,exodoncia,2018-01-01,0,0,25,12,9,7,10,30,3,1,0,0,0,0,97
SANTA CRUZ DE LA SIERRA,atencion odontologica,exodoncia,2018-01-01,6,2,83,123,22,31,63,129,80,44,0,0,0,0,583
SANTA ROSA,atencion odontologica,exodoncia,2018-01-01,0,0,3,5,3,0,3,11,0,0,0,0,0,0,25
SANTA ROSA DEL SARA,atencion odontologica,exodoncia,2018-01-01,2,0,2,4,3,0,5,14,8,11,0,0,0,0,49
SANTIAGO DE CALLAPA,atencion odontologica,exodoncia,2018-01-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
SANTIAGO DE HUARI,atencion odontologica,exodoncia,2018-01-01,0,0,17,20,4,8,5,8,7,9,0,0,0,0,78
SANTIAGO DE HUATA,atencion odontologica,exodoncia,2018-01-01,0,0,4,5,2,4,8,7,5,3,0,0,0,0,38
SANTIAGO DE MACHACA,atencion odontologica,exodoncia,2018-01-01,0,0,2,2,2,5,9,12,4,8,0,0,0,0,44
SANTIVAÑES,atencion odontologica,exodoncia,2018-01-01,0,0,6,6,1,2,2,7,6,2,0,0,0,0,32
SANTUARIO DE QUILLACAS,atencion odontologica,exodoncia,2018-01-01,0,0,2,4,1,0,1,4,0,2,0,0,0,0,14
SAPAHAQUI,atencion odontologica,exodoncia,2018-01-01,0,1,3,4,10,8,10,15,14,7,0,0,0,0,72
SENA,atencion odontologica,exodoncia,2018-01-01,0,0,4,4,0,4,9,15,6,0,0,0,0,0,42
SHINAOTA,atencion odontologica,exodoncia,2018-01-01,0,0,0,8,0,11,1,18,0,1,0,0,0,0,39
SICA SICA (VILLA AROMA),atencion odontologica,exodoncia,2018-01-01,0,0,2,0,0,1,1,0,0,0,0,0,0,0,4
SICAYA,atencion odontologica,exodoncia,2018-01-01,0,0,1,1,0,3,0,0,0,0,0,0,0,0,5
SIPE SIPE,atencion odontologica,exodoncia,2018-01-01,3,1,23,31,3,6,5,4,19,18,0,0,0,0,113
SOPACHUY,atencion odontologica,exodoncia,2018-01-01,0,0,4,8,3,1,3,17,1,6,0,0,0,0,43
SORACACHI,atencion odontologica,exodoncia,2018-01-01,1,0,13,9,6,2,6,13,8,2,0,0,0,0,60
SORATA,atencion odontologica,exodoncia,2018-01-01,4,0,5,9,5,4,6,9,18,14,0,0,0,0,74
SUCRE,atencion odontologica,exodoncia,2018-01-01,4,8,113,143,23,44,75,162,35,23,0,0,0,0,630
TACACHI,atencion odontologica,exodoncia,2018-01-01,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3
TACACOMA,atencion odontologica,exodoncia,2018-01-01,0,1,3,1,3,3,2,7,13,3,0,0,0,0,36
TACOPAYA,atencion odontologica,exodoncia,2018-01-01,0,0,1,3,1,1,1,9,3,4,0,0,0,0,23
TAHUA,atencion odontologica,exodoncia,2018-01-01,0,1,1,1,0,0,2,1,1,0,0,0,0,0,7
TAPACARI,atencion odontologica,exodoncia,2018-01-01,3,1,2,5,1,6,8,9,13,10,0,0,0,0,58
TARABUCO,atencion odontologica,exodoncia,2018-01-01,1,4,4,13,1,1,8,27,11,8,0,0,0,0,78
TARACO,atencion odontologica,exodoncia,2018-01-01,0,0,2,1,2,4,2,8,4,9,0,0,0,0,32
TARATA,atencion odontologica,exodoncia,2018-01-01,1,0,3,4,1,3,1,8,2,2,0,0,0,0,25
TARIJA,atencion odontologica,exodoncia,2018-01-01,2,3,72,104,18,25,55,104,20,13,0,0,0,0,416
TARVITA,atencion odontologica,exodoncia,2018-01-01,1,0,6,7,5,14,9,37,13,7,0,0,0,0,99
TEOPONTE,atencion odontologica,exodoncia,2018-01-01,1,0,6,6,1,3,7,16,2,1,0,0,0,0,43
TIAWANACU,atencion odontologica,exodoncia,2018-01-01,0,0,6,7,7,7,6,23,4,7,0,0,0,0,67
TINGUIPAYA,atencion odontologica,exodoncia,2018-01-01,0,0,1,2,0,2,7,20,9,19,0,0,0,0,60
TIPUANI,atencion odontologica,exodoncia,2018-01-01,0,0,0,2,2,0,1,0,0,1,0,0,0,0,6
TIQUIPAYA,atencion odontologica,exodoncia,2018-01-01,1,2,16,8,2,5,3,24,15,12,0,0,0,0,88
TIRAQUE (CBBA),atencion odontologica,exodoncia,2018-01-01,1,0,13,7,0,2,1,6,2,6,0,0,0,0,38
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,exodoncia,2018-01-01,1,0,0,0,0,0,1,1,4,5,0,0,0,0,12
TOCO,atencion odontologica,exodoncia,2018-01-01,0,0,4,6,0,0,0,0,2,3,0,0,0,0,15
TODOS SANTOS,atencion odontologica,exodoncia,2018-01-01,0,0,0,2,1,0,0,0,0,1,0,0,0,0,4
TOLATA,atencion odontologica,exodoncia,2018-01-01,0,0,5,2,0,1,0,1,0,0,0,0,0,0,9
TOLEDO,atencion odontologica,exodoncia,2018-01-01,0,0,5,3,0,0,6,4,0,3,0,0,0,0,21
TOMAVE,atencion odontologica,exodoncia,2018-01-01,0,1,0,0,0,1,5,6,2,0,0,0,0,0,15
TOMINA,atencion odontologica,exodoncia,2018-01-01,0,0,10,11,2,5,8,41,4,1,0,0,0,0,82
TORO TORO,atencion odontologica,exodoncia,2018-01-01,0,0,0,2,3,1,6,9,2,2,0,0,0,0,25
TOTORA(CBBA),atencion odontologica,exodoncia,2018-01-01,1,0,11,4,0,4,3,7,0,4,0,0,0,0,34
TOTORA(ORR),atencion odontologica,exodoncia,2018-01-01,0,0,7,11,1,1,3,10,12,8,0,0,0,0,53
TRIGAL,atencion odontologica,exodoncia,2018-01-01,0,0,2,2,0,0,1,0,0,2,0,0,0,0,7
TRINIDAD,atencion odontologica,exodoncia,2018-01-01,0,2,86,75,15,30,42,63,40,9,0,0,0,0,362
TUPIZA,atencion odontologica,exodoncia,2018-01-01,0,0,30,22,6,14,33,47,13,17,0,0,0,0,182
TURCO,atencion odontologica,exodoncia,2018-01-01,0,0,2,3,0,0,1,1,1,3,0,0,0,0,11
UMALA,atencion odontologica,exodoncia,2018-01-01,0,2,0,3,0,1,0,1,1,1,0,0,0,0,9
UNCIA,atencion odontologica,exodoncia,2018-01-01,0,0,11,4,3,10,8,21,6,6,0,0,0,0,69
URIONDO (A. CONCEPCION),atencion odontologica,exodoncia,2018-01-01,0,1,18,18,4,3,15,28,0,1,0,0,0,0,88
URUBICHA,atencion odontologica,exodoncia,2018-01-01,0,0,6,7,1,2,1,9,1,1,0,0,0,0,28
UYUNI,atencion odontologica,exodoncia,2018-01-01,0,0,1,9,7,6,11,18,13,7,0,0,0,0,72
VACAS,atencion odontologica,exodoncia,2018-01-01,0,0,7,7,3,8,5,10,0,13,0,0,0,0,53
VALLEGRANDE,atencion odontologica,exodoncia,2018-01-01,0,2,1,6,3,3,1,14,4,1,0,0,0,0,35
VIACHA,atencion odontologica,exodoncia,2018-01-01,9,17,63,48,17,29,20,82,25,18,0,0,0,0,328
VILA VILA,atencion odontologica,exodoncia,2018-01-01,0,0,1,0,1,0,0,2,5,1,0,0,0,0,10
VILLA CHARCAS,atencion odontologica,exodoncia,2018-01-01,1,0,5,14,1,4,2,7,1,3,0,0,0,0,38
VILLA MONTES,atencion odontologica,exodoncia,2018-01-01,0,0,32,37,6,9,15,45,10,7,0,0,0,0,161
VILLA NUEVA (LOMA ALTA),atencion odontologica,exodoncia,2018-01-01,0,0,0,1,0,0,0,4,0,0,0,0,0,0,5
VILLA RIVERO,atencion odontologica,exodoncia,2018-01-01,0,0,1,3,3,1,7,3,3,1,0,0,0,0,22
VILLA SERRANO,atencion odontologica,exodoncia,2018-01-01,0,0,8,8,7,2,11,13,11,7,0,0,0,0,67
VILLA TUNARI,atencion odontologica,exodoncia,2018-01-01,6,1,9,20,3,10,13,27,9,15,0,0,0,0,113
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,exodoncia,2018-01-01,0,0,1,2,1,5,2,8,8,12,0,0,0,0,39
VILLAZON,atencion odontologica,exodoncia,2018-01-01,1,0,27,37,8,16,2,39,23,33,0,0,0,0,186
VINTO,atencion odontologica,exodoncia,2018-01-01,1,0,7,10,1,6,1,20,8,7,0,0,0,0,61
VITICHI,atencion odontologica,exodoncia,2018-01-01,0,0,4,5,6,7,5,7,5,6,0,0,0,0,45
WALDO BALLIVIAN,atencion odontologica,exodoncia,2018-01-01,0,0,5,2,3,1,1,9,2,0,0,0,0,0,23
WARNES,atencion odontologica,exodoncia,2018-01-01,1,0,7,3,2,1,8,7,6,2,0,0,0,0,37
YACO,atencion odontologica,exodoncia,2018-01-01,0,0,2,4,2,3,8,6,3,4,0,0,0,0,32
YACUIBA,atencion odontologica,exodoncia,2018-01-01,0,1,28,33,8,11,22,53,13,15,0,0,0,0,184
YAMPARAEZ,atencion odontologica,exodoncia,2018-01-01,0,0,2,0,0,1,4,4,0,3,0,0,0,0,14
YANACACHI,atencion odontologica,exodoncia,2018-01-01,0,0,2,4,0,0,0,2,1,0,0,0,0,0,9
YAPACANI,atencion odontologica,exodoncia,2018-01-01,6,3,6,12,5,0,3,12,6,7,0,0,0,0,60
YOCALLA,atencion odontologica,exodoncia,2018-01-01,0,0,0,6,1,3,2,3,0,0,0,0,0,0,15
YOTALA,atencion odontologica,exodoncia,2018-01-01,2,0,5,1,0,0,4,7,2,1,0,0,0,0,22
YUNCHARA,atencion odontologica,exodoncia,2018-01-01,0,0,7,9,0,2,5,13,1,1,0,0,0,0,38
YUNGUYO DE LITORAL,atencion odontologica,exodoncia,2018-01-01,0,0,0,4,0,0,2,2,0,0,0,0,0,0,8
ZUDAÑEZ,atencion odontologica,exodoncia,2018-01-01,0,0,4,9,2,4,14,7,0,2,0,0,0,0,42
ACACIO,atencion odontologica,exodoncia,2018-02-01,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4
ACHACACHI,atencion odontologica,exodoncia,2018-02-01,2,0,4,5,0,2,5,14,23,14,0,0,0,0,69
ACHOCALLA,atencion odontologica,exodoncia,2018-02-01,1,0,8,11,3,4,3,7,3,3,0,0,0,0,43
AIQUILE,atencion odontologica,exodoncia,2018-02-01,0,0,6,3,0,0,1,0,2,3,0,0,0,0,15
ALCALA,atencion odontologica,exodoncia,2018-02-01,0,0,5,3,1,0,16,6,2,2,0,0,0,0,35
ALTO BENI,atencion odontologica,exodoncia,2018-02-01,0,0,3,4,1,3,5,5,2,8,0,0,0,0,31
ANCORAIMES,atencion odontologica,exodoncia,2018-02-01,0,0,3,0,0,0,0,5,3,2,0,0,0,0,13
ANDAMARCA,atencion odontologica,exodoncia,2018-02-01,1,0,3,5,0,2,0,2,1,2,0,0,0,0,16
ANTEQUERA,atencion odontologica,exodoncia,2018-02-01,0,0,1,4,0,1,0,5,3,3,0,0,0,0,17
ANZALDO,atencion odontologica,exodoncia,2018-02-01,0,0,2,4,1,0,2,3,0,6,0,0,0,0,18
APOLO,atencion odontologica,exodoncia,2018-02-01,0,2,3,4,2,3,3,15,5,6,0,0,0,0,43
ARAMPAMPA,atencion odontologica,exodoncia,2018-02-01,0,0,0,0,0,0,2,2,3,3,0,0,0,0,10
ARANI,atencion odontologica,exodoncia,2018-02-01,0,0,1,3,0,0,1,4,5,2,0,0,0,0,16
ARBIETO,atencion odontologica,exodoncia,2018-02-01,2,0,9,6,2,7,1,15,2,8,0,0,0,0,52
ARQUE,atencion odontologica,exodoncia,2018-02-01,0,0,2,1,1,1,3,14,2,6,0,0,0,0,30
ASCENCION DE GUARAYOS,atencion odontologica,exodoncia,2018-02-01,6,5,2,13,2,2,2,29,8,0,0,0,0,0,69
ATOCHA,atencion odontologica,exodoncia,2018-02-01,0,1,19,14,5,6,7,25,5,5,0,0,0,0,87
AUCAPATA,atencion odontologica,exodoncia,2018-02-01,0,0,1,0,1,1,9,6,6,2,0,0,0,0,26
AYATA,atencion odontologica,exodoncia,2018-02-01,0,0,1,3,2,1,5,26,2,4,0,0,0,0,44
AYO AYO,atencion odontologica,exodoncia,2018-02-01,0,0,3,0,0,1,0,4,2,2,0,0,0,0,12
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,exodoncia,2018-02-01,0,0,10,10,2,5,17,22,10,5,0,0,0,0,81
AZURDUY,atencion odontologica,exodoncia,2018-02-01,0,0,3,2,1,4,0,14,5,7,0,0,0,0,36
BATALLAS,atencion odontologica,exodoncia,2018-02-01,0,0,2,7,4,3,8,13,14,18,0,0,0,0,69
BAURES,atencion odontologica,exodoncia,2018-02-01,0,4,2,8,8,0,16,13,0,0,0,0,0,0,51
BELEN DE ANDAMARCA,atencion odontologica,exodoncia,2018-02-01,0,0,0,2,1,1,0,1,0,0,0,0,0,0,5
BELLA FLOR,atencion odontologica,exodoncia,2018-02-01,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4
BERMEJO,atencion odontologica,exodoncia,2018-02-01,0,0,17,11,3,9,10,31,7,0,0,0,0,0,88
BETANZOS,atencion odontologica,exodoncia,2018-02-01,1,0,11,4,7,2,8,32,26,25,0,0,0,0,116
BOLIVAR,atencion odontologica,exodoncia,2018-02-01,0,0,2,2,0,0,3,4,2,0,0,0,0,0,13
BOYUIBE,atencion odontologica,exodoncia,2018-02-01,0,0,1,0,0,2,0,2,1,0,0,0,0,0,6
BUENA VISTA,atencion odontologica,exodoncia,2018-02-01,1,0,2,3,1,0,1,7,7,3,0,0,0,0,25
CABEZAS,atencion odontologica,exodoncia,2018-02-01,0,0,8,3,2,3,7,19,1,0,0,0,0,0,43
CAIROMA,atencion odontologica,exodoncia,2018-02-01,0,0,3,5,1,3,6,9,4,1,0,0,0,0,32
"CAIZA ""D""",atencion odontologica,exodoncia,2018-02-01,0,0,1,4,0,3,1,5,6,9,0,0,0,0,29
CAJUATA,atencion odontologica,exodoncia,2018-02-01,0,3,9,12,7,5,11,19,3,3,0,0,0,0,72
CALACOTO,atencion odontologica,exodoncia,2018-02-01,0,0,1,0,1,0,0,3,4,0,0,0,0,0,9
CALAMARCA,atencion odontologica,exodoncia,2018-02-01,0,0,12,27,10,6,5,20,8,6,0,0,0,0,94
CAMARGO,atencion odontologica,exodoncia,2018-02-01,0,0,1,6,1,4,3,27,2,5,0,0,0,0,49
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,exodoncia,2018-02-01,0,0,1,1,0,0,2,2,1,0,0,0,0,0,7
CAMIRI,atencion odontologica,exodoncia,2018-02-01,0,2,2,4,7,0,5,28,16,11,0,0,0,0,75
CAPINOTA,atencion odontologica,exodoncia,2018-02-01,2,0,2,0,0,3,1,6,0,0,0,0,0,0,14
CAQUIAVIRI,atencion odontologica,exodoncia,2018-02-01,0,0,6,8,2,6,2,18,21,18,0,0,0,0,81
CARACOLLO,atencion odontologica,exodoncia,2018-02-01,0,0,0,0,1,2,0,3,0,0,0,0,0,0,6
CARANAVI,atencion odontologica,exodoncia,2018-02-01,3,4,13,7,1,21,11,26,20,11,0,0,0,0,117
CARAPARI,atencion odontologica,exodoncia,2018-02-01,0,0,20,17,3,5,13,25,2,2,0,0,0,0,87
CARIPUYO,atencion odontologica,exodoncia,2018-02-01,0,0,0,0,0,2,3,0,4,2,0,0,0,0,11
CARMEN RIVERO TORREZ,atencion odontologica,exodoncia,2018-02-01,1,2,0,0,0,0,1,3,0,0,0,0,0,0,7
CATACORA,atencion odontologica,exodoncia,2018-02-01,0,0,0,2,0,3,0,2,0,0,0,0,0,0,7
CHACARILLA,atencion odontologica,exodoncia,2018-02-01,0,0,1,2,0,1,3,6,0,3,0,0,0,0,16
CHALLAPATA,atencion odontologica,exodoncia,2018-02-01,2,0,29,25,8,11,16,14,16,24,0,0,0,0,145
CHAQUI,atencion odontologica,exodoncia,2018-02-01,0,0,8,3,1,1,4,8,8,6,0,0,0,0,39
CHARAGUA,atencion odontologica,exodoncia,2018-02-01,0,1,11,14,8,13,13,41,13,6,0,0,0,0,120
CHARAÑA,atencion odontologica,exodoncia,2018-02-01,0,0,1,1,1,2,2,1,0,0,0,0,0,0,8
CHAYANTA,atencion odontologica,exodoncia,2018-02-01,0,0,1,3,0,1,4,10,5,5,0,0,0,0,29
CHIMORE,atencion odontologica,exodoncia,2018-02-01,1,2,5,7,1,1,1,17,19,11,0,0,0,0,65
CHIPAYA,atencion odontologica,exodoncia,2018-02-01,0,0,0,2,0,1,1,1,1,0,0,0,0,0,6
CHOQUE COTA,atencion odontologica,exodoncia,2018-02-01,0,0,2,0,0,1,0,1,0,4,0,0,0,0,8
CHUA COCANI,atencion odontologica,exodoncia,2018-02-01,0,0,5,4,2,2,5,7,2,3,0,0,0,0,30
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,exodoncia,2018-02-01,0,4,7,2,0,3,7,6,3,0,0,0,0,0,32
CHUMA,atencion odontologica,exodoncia,2018-02-01,1,0,18,13,4,13,27,65,18,18,0,0,0,0,177
CKOCHAS,atencion odontologica,exodoncia,2018-02-01,0,0,1,1,0,0,2,7,6,6,0,0,0,0,23
CLIZA,atencion odontologica,exodoncia,2018-02-01,0,0,9,4,0,0,3,4,2,17,0,0,0,0,39
COBIJA,atencion odontologica,exodoncia,2018-02-01,5,5,16,19,10,13,30,47,3,3,0,0,0,0,151
COCAPATA,atencion odontologica,exodoncia,2018-02-01,1,2,8,8,4,4,2,25,22,32,0,0,0,0,108
COCHABAMBA,atencion odontologica,exodoncia,2018-02-01,6,11,68,100,33,40,99,139,79,90,0,0,0,0,665
COIPASA,atencion odontologica,exodoncia,2018-02-01,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
COLCAPIRHUA,atencion odontologica,exodoncia,2018-02-01,0,0,8,7,0,0,1,2,8,3,0,0,0,0,29
"COLCHA ""K""",atencion odontologica,exodoncia,2018-02-01,0,1,5,8,2,7,7,13,1,1,0,0,0,0,45
COLLANA,atencion odontologica,exodoncia,2018-02-01,0,0,1,1,3,0,1,2,0,1,0,0,0,0,9
COLOMI,atencion odontologica,exodoncia,2018-02-01,0,0,1,1,1,1,5,8,17,7,0,0,0,0,41
COLPA BELGICA,atencion odontologica,exodoncia,2018-02-01,1,0,0,1,0,1,1,1,3,0,0,0,0,0,8
COLQUECHACA,atencion odontologica,exodoncia,2018-02-01,0,0,7,7,5,16,12,26,30,30,0,0,0,0,133
COLQUENCHA,atencion odontologica,exodoncia,2018-02-01,0,1,8,16,14,12,16,15,8,4,0,0,0,0,94
COLQUIRI,atencion odontologica,exodoncia,2018-02-01,1,1,16,8,4,3,3,9,8,3,0,0,0,0,56
COMANCHE,atencion odontologica,exodoncia,2018-02-01,0,0,2,1,4,8,3,4,1,2,0,0,0,0,25
COMARAPA,atencion odontologica,exodoncia,2018-02-01,0,0,1,2,0,0,7,1,1,0,0,0,0,0,12
COMBAYA,atencion odontologica,exodoncia,2018-02-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
CONCEPCION,atencion odontologica,exodoncia,2018-02-01,0,0,0,6,0,2,4,9,0,3,0,0,0,0,24
COPACABANA,atencion odontologica,exodoncia,2018-02-01,0,0,5,3,2,1,0,6,4,3,0,0,0,0,24
CORIPATA,atencion odontologica,exodoncia,2018-02-01,0,0,0,4,0,2,4,4,2,1,0,0,0,0,17
CORO CORO,atencion odontologica,exodoncia,2018-02-01,0,1,6,8,5,11,4,8,6,4,0,0,0,0,53
CORQUE,atencion odontologica,exodoncia,2018-02-01,0,0,1,0,1,2,1,1,0,2,0,0,0,0,8
COTAGAITA,atencion odontologica,exodoncia,2018-02-01,1,0,8,14,3,3,8,15,12,3,0,0,0,0,67
COTOCA,atencion odontologica,exodoncia,2018-02-01,1,0,2,2,0,2,2,8,5,6,0,0,0,0,28
CRUZ DE MACHACAMARCA,atencion odontologica,exodoncia,2018-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,exodoncia,2018-02-01,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4
CUEVO,atencion odontologica,exodoncia,2018-02-01,0,0,0,1,1,2,1,4,0,1,0,0,0,0,10
CULPINA,atencion odontologica,exodoncia,2018-02-01,0,0,2,7,0,2,9,8,4,5,0,0,0,0,37
CURAHUARA DE CARANGAS,atencion odontologica,exodoncia,2018-02-01,0,0,1,0,0,1,1,0,1,1,0,0,0,0,5
CURVA,atencion odontologica,exodoncia,2018-02-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
DESAGUADERO,atencion odontologica,exodoncia,2018-02-01,0,0,8,5,3,1,1,3,1,9,0,0,0,0,31
EL ALTO,atencion odontologica,exodoncia,2018-02-01,21,19,339,345,69,102,90,178,74,90,0,0,0,0,1327
EL CHORO,atencion odontologica,exodoncia,2018-02-01,0,0,0,0,0,0,1,1,0,5,0,0,0,0,7
EL PUENTE(STC),atencion odontologica,exodoncia,2018-02-01,0,4,3,0,0,2,2,8,2,4,0,0,0,0,25
EL PUENTE(TJA),atencion odontologica,exodoncia,2018-02-01,0,0,11,5,2,6,12,14,0,2,0,0,0,0,52
EL TORNO,atencion odontologica,exodoncia,2018-02-01,0,1,10,8,6,12,13,20,15,19,0,0,0,0,104
EL VILLAR,atencion odontologica,exodoncia,2018-02-01,0,0,2,5,0,0,2,3,0,6,0,0,0,0,18
ENTRE RIOS TRJ,atencion odontologica,exodoncia,2018-02-01,0,0,9,21,10,6,17,46,3,1,0,0,0,0,113
ENTRE RIOS CBBA,atencion odontologica,exodoncia,2018-02-01,0,1,0,0,0,0,0,4,0,3,0,0,0,0,8
ESCARA,atencion odontologica,exodoncia,2018-02-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
ESCOMA,atencion odontologica,exodoncia,2018-02-01,2,4,7,5,4,8,11,20,33,9,0,0,0,0,103
ESMERALDA,atencion odontologica,exodoncia,2018-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
EUCALIPTUS,atencion odontologica,exodoncia,2018-02-01,0,0,2,2,0,0,0,2,1,0,0,0,0,0,7
EXALTACION,atencion odontologica,exodoncia,2018-02-01,0,0,0,0,1,2,3,2,1,0,0,0,0,0,9
FERNANDEZ ALONSO,atencion odontologica,exodoncia,2018-02-01,0,0,9,3,1,3,1,12,1,1,0,0,0,0,31
FILADELFIA,atencion odontologica,exodoncia,2018-02-01,0,0,2,2,5,1,4,3,0,0,0,0,0,0,17
GENERAL SAAVEDRA,atencion odontologica,exodoncia,2018-02-01,0,0,0,4,0,0,3,3,2,9,0,0,0,0,21
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,exodoncia,2018-02-01,0,0,2,2,1,2,6,13,2,3,0,0,0,0,31
GUANAY,atencion odontologica,exodoncia,2018-02-01,3,0,0,1,0,0,2,2,21,10,0,0,0,0,39
GUAQUI,atencion odontologica,exodoncia,2018-02-01,0,0,3,4,9,6,3,17,7,7,0,0,0,0,56
GUAYARAMERIN,atencion odontologica,exodoncia,2018-02-01,14,4,15,28,6,10,10,23,4,4,0,0,0,0,118
GUTIERREZ,atencion odontologica,exodoncia,2018-02-01,3,5,14,13,10,16,24,62,7,10,0,0,0,0,164
HUACARETA,atencion odontologica,exodoncia,2018-02-01,0,2,0,0,1,3,10,9,11,8,0,0,0,0,44
HUACAYA (VILLA DE HUACAYA),atencion odontologica,exodoncia,2018-02-01,0,0,0,4,0,0,1,6,0,0,0,0,0,0,11
HUACHACALLA,atencion odontologica,exodoncia,2018-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
HUANUNI,atencion odontologica,exodoncia,2018-02-01,1,4,8,9,6,9,4,15,8,9,0,0,0,0,73
HUARACAJE,atencion odontologica,exodoncia,2018-02-01,0,0,3,2,0,0,6,8,6,5,0,0,0,0,30
HUARINA,atencion odontologica,exodoncia,2018-02-01,0,0,7,9,3,1,1,4,6,4,0,0,0,0,35
HUATAJATA,atencion odontologica,exodoncia,2018-02-01,0,0,4,1,0,0,2,4,5,2,0,0,0,0,18
HUAYLLAMARCA,atencion odontologica,exodoncia,2018-02-01,0,0,6,5,1,0,1,6,0,5,0,0,0,0,24
HUMANATA,atencion odontologica,exodoncia,2018-02-01,2,0,0,0,1,0,2,5,11,16,0,0,0,0,37
ICHOCA,atencion odontologica,exodoncia,2018-02-01,0,0,2,1,0,1,4,9,9,2,0,0,0,0,28
ICLA,atencion odontologica,exodoncia,2018-02-01,0,0,1,1,0,9,7,16,4,0,0,0,0,0,38
INCAHUASI,atencion odontologica,exodoncia,2018-02-01,0,0,3,3,2,1,0,5,3,0,0,0,0,0,17
