,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
TACACOMA,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TAHUA,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,0,0,0,3,2,0,0,0,0,5
TAPACARI,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3
TARABUCO,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,0,3,8,0,0,0,0,0,0,11
TARACO,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,1,0,4,6,1,0,0,0,0,12
TARATA,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TARIJA,atencion odontologica,periodoncia,2018-01-01,0,0,2,1,19,22,55,72,5,0,0,0,0,0,176
TARVITA,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TEOPONTE,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
TIAWANACU,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,2,1,2,0,0,0,0,0,0,5
TINGUIPAYA,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TIPUANI,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TIQUIPAYA,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,1,4,1,38,12,9,0,0,0,0,65
TIRAQUE (CBBA),atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,2,0,6,0,1,0,0,0,0,9
TOCO,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,3,1,14,2,4,0,0,0,0,24
TODOS SANTOS,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TOLATA,atencion odontologica,periodoncia,2018-01-01,0,0,0,1,0,1,1,6,0,1,0,0,0,0,10
TOLEDO,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
TOMAVE,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
TOMINA,atencion odontologica,periodoncia,2018-01-01,0,0,1,0,1,3,3,10,0,1,0,0,0,0,19
TORO TORO,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,2,1,3,0,6,0,0,0,0,12
TOTORA(CBBA),atencion odontologica,periodoncia,2018-01-01,0,0,0,1,1,1,0,10,3,1,0,0,0,0,17
TOTORA(ORR),atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,1,1,8,1,3,0,0,0,0,14
TRINIDAD,atencion odontologica,periodoncia,2018-01-01,0,0,18,23,18,31,36,86,8,8,0,0,0,0,228
TUPIZA,atencion odontologica,periodoncia,2018-01-01,0,0,1,3,1,3,20,23,7,3,0,0,0,0,61
TURCO,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
UNCIA,atencion odontologica,periodoncia,2018-01-01,0,0,0,3,2,3,2,11,1,3,0,0,0,0,25
URIONDO (A. CONCEPCION),atencion odontologica,periodoncia,2018-01-01,0,0,0,1,0,0,2,3,0,0,0,0,0,0,6
URUBICHA,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
UYUNI,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,1,2,0,1,0,0,0,0,0,4
VACAS,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
VALLEGRANDE,atencion odontologica,periodoncia,2018-01-01,0,0,1,2,8,9,5,26,2,3,0,0,0,0,56
VIACHA,atencion odontologica,periodoncia,2018-01-01,0,0,2,2,5,3,7,15,2,2,0,0,0,0,38
VILA VILA,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,1,2,3,0,1,0,0,0,0,7
VILLA CHARCAS,atencion odontologica,periodoncia,2018-01-01,0,0,1,1,2,1,2,4,0,0,0,0,0,0,11
VILLA MONTES,atencion odontologica,periodoncia,2018-01-01,0,0,3,4,5,3,8,14,1,2,0,0,0,0,40
VILLA NUEVA (LOMA ALTA),atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,1,0,5,0,0,0,0,0,0,6
VILLA RIVERO,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,1,2,0,3,0,0,0,0,0,0,6
VILLA SERRANO,atencion odontologica,periodoncia,2018-01-01,0,0,0,1,0,2,1,0,0,0,0,0,0,0,4
VILLA TUNARI,atencion odontologica,periodoncia,2018-01-01,0,0,2,2,0,8,9,30,4,3,0,0,0,0,58
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncia,2018-01-01,0,0,0,0,1,1,2,11,0,1,0,0,0,0,16
VILLAZON,atencion odontologica,periodoncia,2018-01-01,0,0,0,1,0,0,2,12,1,5,0,0,0,0,21
VINTO,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,1,2,41,4,8,0,0,0,0,56
VITICHI,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
WARNES,atencion odontologica,periodoncia,2018-01-01,0,0,1,1,0,0,1,4,0,0,0,0,0,0,7
YACUIBA,atencion odontologica,periodoncia,2018-01-01,0,0,0,2,3,3,6,18,0,0,0,0,0,0,32
YAMPARAEZ,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,0,1,3,1,1,0,0,0,0,6
YANACACHI,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
YAPACANI,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,8,4,11,5,3,0,0,0,0,31
YOCALLA,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,1,0,7,0,0,0,0,0,0,8
YOTALA,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,1,0,2,1,0,0,0,0,0,4
YUNGUYO DE LITORAL,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
ZUDAÑEZ,atencion odontologica,periodoncia,2018-01-01,0,0,0,0,1,4,0,2,1,0,0,0,0,0,8
ACACIO,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,2,4,0,0,0,0,0,0,7
ACHACACHI,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,2,0,1,2,0,0,0,0,0,5
ACHOCALLA,atencion odontologica,periodoncia,2018-02-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4
AIQUILE,atencion odontologica,periodoncia,2018-02-01,0,0,1,0,0,0,2,7,4,1,0,0,0,0,15
ALALAY,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,2,0,1,7,13,0,0,0,0,23
ALCALA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
ALTO BENI,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
ANDAMARCA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,1,17,13,0,0,0,0,32
ANTEQUERA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
ANZALDO,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
APOLO,atencion odontologica,periodoncia,2018-02-01,0,0,1,0,0,0,0,5,0,0,0,0,0,0,6
ARAMPAMPA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
ARBIETO,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,6,4,29,15,4,0,0,0,0,58
ARQUE,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,2,0,10,1,5,0,0,0,0,18
ASCENCION DE GUARAYOS,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
ATOCHA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,5,9,1,2,0,0,0,0,18
AYATA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2018-02-01,0,0,0,0,1,5,7,8,1,1,0,0,0,0,23
AZURDUY,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,1,1,1,7,0,0,0,0,0,0,10
BATALLAS,atencion odontologica,periodoncia,2018-02-01,0,0,1,0,0,2,0,3,0,0,0,0,0,0,6
BAURES,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
BELEN DE ANDAMARCA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4
BELEN DE URMIRI,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,2,1,4,0,0,0,0,7
BELLA FLOR,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,3,2,10,20,0,0,0,0,0,0,35
BETANZOS,atencion odontologica,periodoncia,2018-02-01,0,0,1,0,0,3,4,2,4,4,0,0,0,0,18
BOLIVAR,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
BOYUIBE,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
BUENA VISTA,atencion odontologica,periodoncia,2018-02-01,0,0,0,3,3,4,4,6,2,2,0,0,0,0,24
CABEZAS,atencion odontologica,periodoncia,2018-02-01,0,0,2,0,0,0,0,4,3,2,0,0,0,0,11
CAIROMA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,3,2,9,1,0,0,0,0,0,15
"CAIZA ""D""",atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
CAJUATA,atencion odontologica,periodoncia,2018-02-01,0,0,1,0,0,1,1,1,1,0,0,0,0,0,5
CALACOTO,atencion odontologica,periodoncia,2018-02-01,0,0,0,1,0,1,0,3,5,6,0,0,0,0,16
CALAMARCA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
CAMARGO,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CAMIRI,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,2,1,17,3,0,0,0,0,0,23
CAPINOTA,atencion odontologica,periodoncia,2018-02-01,0,0,0,34,0,9,1,15,2,12,0,0,0,0,73
CAQUIAVIRI,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CARACOLLO,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,1,1,2,9,1,1,0,0,0,0,15
CARANAVI,atencion odontologica,periodoncia,2018-02-01,0,0,10,11,6,12,6,49,32,7,0,0,0,0,133
CARAPARI,atencion odontologica,periodoncia,2018-02-01,0,0,2,1,3,2,10,7,0,0,0,0,0,0,25
CARIPUYO,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
CARMEN RIVERO TORREZ,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,10,18,8,11,0,0,0,0,48
CHALLAPATA,atencion odontologica,periodoncia,2018-02-01,0,0,3,1,1,0,11,45,16,17,0,0,0,0,94
CHAQUI,atencion odontologica,periodoncia,2018-02-01,0,0,1,0,0,1,0,3,2,1,0,0,0,0,8
CHARAGUA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
CHARAÑA,atencion odontologica,periodoncia,2018-02-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
CHAYANTA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,6,0,1,0,0,0,0,8
CHIMORE,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHIPAYA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,3,7,2,0,0,0,0,0,12
CHUA COCANI,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,1,1,0,3,1,1,0,0,0,0,7
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,14,0,1,0,0,0,0,16
CHUMA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,periodoncia,2018-02-01,0,0,0,1,0,2,3,5,1,0,0,0,0,0,12
CKOCHAS,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,7,11,4,0,0,0,0,23
CLIZA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,1,4,4,19,7,7,0,0,0,0,42
COBIJA,atencion odontologica,periodoncia,2018-02-01,0,0,2,1,5,7,34,48,6,3,0,0,0,0,106
COCAPATA,atencion odontologica,periodoncia,2018-02-01,0,0,0,1,0,3,2,14,15,4,0,0,0,0,39
COCHABAMBA,atencion odontologica,periodoncia,2018-02-01,0,0,19,12,69,126,369,518,121,124,0,0,0,0,1358
COLCAPIRHUA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,1,1,5,19,13,9,0,0,0,0,48
"COLCHA ""K""",atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
COLLANA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
COLOMI,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,4,2,16,10,13,0,0,0,0,45
COLPA BELGICA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
COLQUECHACA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,3,1,12,7,2,0,0,0,0,25
COLQUENCHA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
COLQUIRI,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,1,0,0,3,4,5,0,0,0,0,13
COMANCHE,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
COMARAPA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CONCEPCION,atencion odontologica,periodoncia,2018-02-01,0,0,1,0,1,0,1,3,0,4,0,0,0,0,10
COPACABANA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
CORIPATA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CORO CORO,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
CORQUE,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,2,1,8,7,19,0,0,0,0,37
COTAGAITA,atencion odontologica,periodoncia,2018-02-01,0,0,1,0,0,0,8,11,0,0,0,0,0,0,20
COTOCA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,8,4,5,0,0,0,0,18
CUATRO CAÑADAS,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,1,6,0,20,13,18,0,0,0,0,58
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2018-02-01,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3
CUEVO,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CULPINA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,1,2,1,0,0,0,0,4
DESAGUADERO,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,periodoncia,2018-02-01,0,0,31,37,50,96,196,440,93,43,0,0,0,0,986
EL CHORO,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EL PUENTE(STC),atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7
EL PUENTE(TJA),atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EL TORNO,atencion odontologica,periodoncia,2018-02-01,0,0,3,1,6,16,8,25,6,8,0,0,0,0,73
EL VILLAR,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,9,6,7,0,0,0,0,22
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2018-02-01,0,0,2,0,0,1,2,3,0,0,0,0,0,0,8
ESCARA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
ESCOMA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
ESMERALDA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2018-02-01,0,0,4,2,2,3,1,2,2,6,0,0,0,0,22
FILADELFIA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,5,3,6,0,0,0,0,15
GUANAY,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,5,13,7,0,0,0,0,25
GUAQUI,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,2,1,1,0,0,0,0,0,5
GUAYARAMERIN,atencion odontologica,periodoncia,2018-02-01,0,0,0,1,2,17,1,27,0,1,0,0,0,0,49
GUTIERREZ,atencion odontologica,periodoncia,2018-02-01,0,0,2,3,2,3,2,4,0,0,0,0,0,0,16
HUACHACALLA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4
HUANUNI,atencion odontologica,periodoncia,2018-02-01,0,0,1,1,3,11,18,11,4,2,0,0,0,0,51
HUARACAJE,atencion odontologica,periodoncia,2018-02-01,0,0,0,1,0,2,2,0,0,3,0,0,0,0,8
HUATAJATA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3
HUAYLLAMARCA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
HUMANATA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
ICHOCA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
ICLA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,2,1,0,3,0,0,0,0,0,0,6
INCAHUASI,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
INGAVI (HUMAITA),atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
IXIAMAS,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
JESUS DE MACHACA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
LA ASUNTA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,1,3,1,7,0,2,0,0,0,0,14
LA GUARDIA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,2,1,18,4,4,0,0,0,0,29
LA PAZ,atencion odontologica,periodoncia,2018-02-01,0,0,37,32,99,156,472,918,173,160,0,0,0,0,2047
LA RIVERA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7
LAJA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3
LAS CARRERAS,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LLALLAGUA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,3,3,1,21,1,1,0,0,0,0,30
MACHACAMARCA,atencion odontologica,periodoncia,2018-02-01,0,0,3,1,1,1,4,8,5,3,0,0,0,0,26
MACHARETI,atencion odontologica,periodoncia,2018-02-01,0,0,0,1,0,1,1,3,1,1,0,0,0,0,8
MAGDALENA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MAIRANA,atencion odontologica,periodoncia,2018-02-01,0,0,1,0,0,0,0,7,1,0,0,0,0,0,9
MALLA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MAPIRI,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,1,1,3,6,0,0,0,0,0,0,11
MECAPACA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
MINEROS,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,9,2,4,0,0,0,0,15
MIZQUE,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,3,0,9,0,0,0,0,0,0,12
MOJOCOYA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,3,4,0,0,0,0,0,0,8
MONTEAGUDO,atencion odontologica,periodoncia,2018-02-01,0,0,0,1,0,1,1,10,0,1,0,0,0,0,14
MONTERO,atencion odontologica,periodoncia,2018-02-01,0,0,9,7,4,26,15,89,9,5,0,0,0,0,164
MORO MORO,atencion odontologica,periodoncia,2018-02-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
MOROCHATA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,0,4,5,2,0,0,0,0,12
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
NAZACARA DE PACAJES,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
OCURI,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4
OKINAWA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
OMEREQUE,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ORURO,atencion odontologica,periodoncia,2018-02-01,0,0,30,3,14,21,147,397,20,23,0,0,0,0,655
PADCAYA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
PADILLA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,2,2,3,10,0,0,0,0,0,0,17
PAILON,atencion odontologica,periodoncia,2018-02-01,0,0,1,1,1,3,6,18,5,7,0,0,0,0,42
PALCA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,2,0,2,2,1,0,0,0,0,7
PALOS BLANCOS,atencion odontologica,periodoncia,2018-02-01,0,0,3,2,0,6,9,9,1,1,0,0,0,0,31
PAMPA AULLAGAS,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
PAMPA GRANDE,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,0,7,8,0,0,0,0,15
PASORAPA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,7,1,2,0,0,0,0,11
PATACAMAYA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,2,0,8,2,1,0,0,0,0,13
PAZÑA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,5,1,0,0,0,0,0,6
POCOATA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,2,0,10,12,8,0,0,0,0,32
POCONA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,2,2,2,0,0,0,0,0,0,6
POJO (CBBA),atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
POOPO,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,5,8,3,2,0,0,0,0,19
POROMA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,8,0,1,0,0,0,0,9
PORTACHUELO,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PORVENIR,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,1,1,0,0,3,1,0,0,0,0,6
POSTRER VALLE,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
POTOSI,atencion odontologica,periodoncia,2018-02-01,0,0,3,3,7,11,8,79,5,4,0,0,0,0,120
PRESTO,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,2,2,1,0,0,0,0,0,0,5
PUERTO ACOSTA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,1,4,2,0,0,0,0,7
PUERTO CARABUCO,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2018-02-01,0,0,0,1,0,2,0,1,0,0,0,0,0,0,4
PUERTO RICO,atencion odontologica,periodoncia,2018-02-01,0,0,1,0,2,0,0,0,0,3,0,0,0,0,6
PUERTO SUAREZ,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
PUERTO VILLARROEL,atencion odontologica,periodoncia,2018-02-01,0,0,1,1,1,6,2,16,4,3,0,0,0,0,34
PUNA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,2,3,1,1,0,0,0,0,8
PUNATA,atencion odontologica,periodoncia,2018-02-01,0,0,0,2,1,1,1,20,2,3,0,0,0,0,30
QUIABAYA,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
QUILLACOLLO,atencion odontologica,periodoncia,2018-02-01,0,0,10,20,10,22,35,102,26,16,0,0,0,0,241
QUIME,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
RAVELO,atencion odontologica,periodoncia,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
REYES,atencion odontologica,periodoncia,2018-02-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
