,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,3076,2868,733,718,3809,3586,7395
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,34,13,1,0,35,13,48
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,55,79,6,5,61,84,145
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,5,1,2,4,7,5,12
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,22,17,4,1,26,18,44
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,2,2,2,1,4,3,7
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,2,1,0,0,2,1,3
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,27,22,2,1,29,23,52
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,3,6,1,0,4,6,10
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,23,15,0,0,23,15,38
SENA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,30,20,0,0,30,20,50
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,154,123,20,13,174,136,310
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,45,49,0,1,45,50,95
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,11,3,0,0,11,3,14
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,77,111,22,34,99,145,244
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,9,10,0,0,9,10,19
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,12,34,0,0,12,34,46
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,47,36,16,8,63,44,107
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,1049,930,164,170,1213,1100,2313
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,3,7,0,1,3,8,11
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,28,20,18,15,46,35,81
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,15,10,1,0,16,10,26
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,19,18,1,1,20,19,39
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,0,3,0,0,0,3,3
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,58,45,3,4,61,49,110
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,41,45,0,1,41,46,87
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,7,6,2,4,9,10,19
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,34,31,4,2,38,33,71
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,543,531,148,232,691,763,1454
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,70,60,0,3,70,63,133
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,57,65,7,9,64,74,138
TIAWANACU,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,14,10,5,0,19,10,29
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,28,24,0,1,28,25,53
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,33,31,0,0,33,31,64
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,196,152,18,14,214,166,380
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,38,36,11,6,49,42,91
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,2,2,0,1,2,3,5
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,16,23,5,7,21,30,51
TODOS SANTOS,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,1,1,1,0,2,1,3
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,23,19,2,3,25,22,47
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,6,4,1,0,7,4,11
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,25,20,0,0,25,20,45
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,37,28,2,3,39,31,70
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,27,15,0,0,27,15,42
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,37,32,0,0,37,32,69
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,8,16,1,2,9,18,27
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,3,3,0,0,3,3,6
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,552,461,86,61,638,522,1160
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,125,112,12,14,137,126,263
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,6,4,0,0,6,4,10
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,7,14,0,1,7,15,22
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,39,53,4,1,43,54,97
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,47,52,7,8,54,60,114
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,28,34,1,1,29,35,64
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,61,56,5,3,66,59,125
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,18,23,3,2,21,25,46
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,37,36,33,24,70,60,130
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,270,186,118,80,388,266,654
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,15,8,1,0,16,8,24
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,41,25,5,0,46,25,71
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,169,182,5,7,174,189,363
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,11,13,0,0,11,13,24
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,18,23,10,8,28,31,59
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,52,37,11,13,63,50,113
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,513,459,24,23,537,482,1019
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,37,28,8,7,45,35,80
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,86,118,9,12,95,130,225
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,145,179,20,19,165,198,363
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,13,6,0,0,13,6,19
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,2,4,0,0,2,4,6
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,351,334,36,35,387,369,756
YACO,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,10,13,3,1,13,14,27
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,399,353,29,50,428,403,831
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,10,15,0,0,10,15,25
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,26,21,1,0,27,21,48
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,242,221,43,32,285,253,538
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,13,4,1,0,14,4,18
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,23,19,20,12,43,31,74
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,34,30,0,0,34,30,64
YUNGUYO DE LITORAL,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,0,2,0,0,0,2,2
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2018-01-01,24,21,0,0,24,21,45
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,2,8,0,0,2,8,10
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,48,43,20,17,68,60,128
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,25,26,3,6,28,32,60
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,48,39,5,5,53,44,97
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,3,4,0,2,3,6,9
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,9,8,1,0,10,8,18
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,51,39,2,0,53,39,92
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,11,12,0,0,11,12,23
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,4,8,0,0,4,8,12
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,3,3,1,0,4,3,7
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,11,19,2,1,13,20,33
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,33,45,23,34,56,79,135
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,8,12,0,1,8,13,21
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,20,22,2,1,22,23,45
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,46,52,8,9,54,61,115
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,26,20,0,0,26,20,46
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,75,64,1,3,76,67,143
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,46,37,1,2,47,39,86
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,7,11,0,0,7,11,18
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,16,14,1,0,17,14,31
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,9,4,0,0,9,4,13
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,75,64,0,2,75,66,141
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,34,29,0,0,34,29,63
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,20,20,2,1,22,21,43
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,17,14,2,2,19,16,35
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,4,2,0,0,4,2,6
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,5,1,0,0,5,1,6
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,19,7,1,1,20,8,28
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,177,145,11,5,188,150,338
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,58,51,2,0,60,51,111
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,13,8,0,0,13,8,21
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,2,4,0,0,2,4,6
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,8,10,1,0,9,10,19
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,53,41,9,5,62,46,108
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,141,129,8,9,149,138,287
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,25,16,1,1,26,17,43
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,23,19,0,0,23,19,42
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,45,21,0,0,45,21,66
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,3,4,0,0,3,4,7
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,15,14,6,3,21,17,38
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,25,23,2,2,27,25,52
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,4,2,0,0,4,2,6
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,121,104,5,11,126,115,241
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,51,52,6,4,57,56,113
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,7,13,2,4,9,17,26
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,88,56,2,0,90,56,146
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,165,162,89,98,254,260,514
CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,1,2,0,0,1,2,3
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,29,41,0,0,29,41,70
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,12,6,1,1,13,7,20
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,9,6,0,0,9,6,15
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,0,9,0,2,0,11,11
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,4,3,0,0,4,3,7
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,112,76,3,3,115,79,194
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,25,14,0,0,25,14,39
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,146,106,4,6,150,112,262
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,2,3,0,0,2,3,5
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,46,11,0,2,46,13,59
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,175,129,35,27,210,156,366
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,4,0,0,0,4,0,4
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,0,1,10,12,10,13,23
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,59,36,5,1,64,37,101
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,10,14,1,0,11,14,25
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,9,5,0,0,9,5,14
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,26,21,0,3,26,24,50
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,56,76,23,32,79,108,187
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,189,184,42,48,231,232,463
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,60,73,1,3,61,76,137
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,2003,1909,811,850,2814,2759,5573
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,102,104,96,79,198,183,381
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,29,38,0,3,29,41,70
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,4,2,0,0,4,2,6
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,51,39,7,7,58,46,104
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,25,25,9,4,34,29,63
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,84,65,0,0,84,65,149
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,21,11,3,10,24,21,45
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,28,10,0,0,28,10,38
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,1,5,0,0,1,5,6
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,49,40,4,5,53,45,98
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,3,2,0,0,3,2,5
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,39,30,11,12,50,42,92
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,18,17,0,2,18,19,37
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,45,34,16,15,61,49,110
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,11,14,4,6,15,20,35
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,63,44,5,0,68,44,112
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,4,15,0,1,4,16,20
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,41,48,4,4,45,52,97
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,151,151,13,11,164,162,326
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,57,94,5,10,62,104,166
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,2,5,0,0,2,5,7
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,16,16,3,5,19,21,40
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,30,29,0,0,30,29,59
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,7,4,0,0,7,4,11
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,2,3,1,0,3,3,6
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,1,5,1,0,2,5,7
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,2251,2033,875,913,3126,2946,6072
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,7,2,0,0,7,2,9
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,44,41,1,0,45,41,86
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,28,29,1,2,29,31,60
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,140,148,74,73,214,221,435
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,5,3,0,0,5,3,8
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,52,50,0,2,52,52,104
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,186,183,16,15,202,198,400
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,8,19,3,1,11,20,31
ESMERALDA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,0,1,0,0,0,1,1
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,8,12,0,0,8,12,20
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,11,9,0,0,11,9,20
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,7,15,0,3,7,18,25
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,48,53,23,21,71,74,145
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,21,17,1,0,22,17,39
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,76,85,23,15,99,100,199
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,15,12,6,6,21,18,39
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,48,53,17,19,65,72,137
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,2,8,0,0,2,8,10
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,158,152,35,30,193,182,375
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,86,85,4,8,90,93,183
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,28,18,2,10,30,28,58
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,4,3,0,0,4,3,7
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,6,2,2,0,8,2,10
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,45,34,6,4,51,38,89
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,10,11,1,0,11,11,22
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,2,5,6,9,8,14,22
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,3,0,7,1,10,1,11
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,2,3,0,0,2,3,5
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,2,2,0,0,2,2,4
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,7,7,0,1,7,8,15
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,32,24,1,1,33,25,58
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,21,17,1,1,22,18,40
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,7,2,0,0,7,2,9
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,31,25,0,0,31,25,56
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,39,36,10,11,49,47,96
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,55,44,0,0,55,44,99
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,16,18,21,22,37,40,77
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,135,131,0,2,135,133,268
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,375,373,72,55,447,428,875
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,2035,1958,694,681,2729,2639,5368
LA RIVERA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,1,0,0,0,1,0,1
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,30,56,4,7,34,63,97
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,22,17,2,8,24,25,49
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,3,6,0,0,3,6,9
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,2,1,0,0,2,1,3
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,138,142,0,3,138,145,283
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,9,5,0,0,9,5,14
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,12,8,0,0,12,8,20
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,12,16,4,5,16,21,37
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,8,10,0,2,8,12,20
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,22,30,0,1,22,31,53
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,29,23,6,1,35,24,59
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,15,24,2,2,17,26,43
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,9,4,1,0,10,4,14
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,58,50,30,18,88,68,156
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,27,8,0,1,27,9,36
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,71,68,31,14,102,82,184
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,54,55,1,0,55,55,110
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,10,8,1,1,11,9,20
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,3,1,0,0,3,1,4
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,12,11,3,2,15,13,28
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,117,93,8,12,125,105,230
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,556,524,53,52,609,576,1185
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,9,8,6,1,15,9,24
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,13,12,0,0,13,12,25
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,10,9,0,0,10,9,19
NAZACARA DE PACAJES,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,2,0,0,4,2,4,6
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,12,15,0,0,12,15,27
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,26,32,0,0,26,32,58
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,38,37,2,4,40,41,81
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,25,20,3,0,28,20,48
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,640,632,148,123,788,755,1543
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,51,47,2,5,53,52,105
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,24,22,0,1,24,23,47
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,104,80,6,6,110,86,196
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,40,23,0,2,40,25,65
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,144,112,24,33,168,145,313
PAMPA AULLAGAS,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,6,3,0,0,6,3,9
PAMPA GRANDE,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,30,22,3,0,33,22,55
PAPEL PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,9,15,0,1,9,16,25
PASORAPA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,9,5,0,0,9,5,14
PATACAMAYA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,27,14,2,1,29,15,44
PAZÑA,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,12,9,2,0,14,9,23
PELECHUCO,consulta externa,ninos de 6 meses a < 1 ano,2018-02-01,21,23,5,3,26,26,52
