,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
TUPIZA,consulta externa,menores de 6 meses,2018-01-01,177,217,48,67,225,284,509
TURCO,consulta externa,menores de 6 meses,2018-01-01,8,4,0,0,8,4,12
UMALA,consulta externa,menores de 6 meses,2018-01-01,8,2,0,0,8,2,10
UNCIA,consulta externa,menores de 6 meses,2018-01-01,54,68,9,6,63,74,137
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2018-01-01,59,47,5,4,64,51,115
URUBICHA,consulta externa,menores de 6 meses,2018-01-01,30,24,1,0,31,24,55
UYUNI,consulta externa,menores de 6 meses,2018-01-01,61,47,2,4,63,51,114
VACAS,consulta externa,menores de 6 meses,2018-01-01,22,17,3,3,25,20,45
VALLEGRANDE,consulta externa,menores de 6 meses,2018-01-01,43,41,27,18,70,59,129
VIACHA,consulta externa,menores de 6 meses,2018-01-01,292,320,133,127,425,447,872
VILA VILA,consulta externa,menores de 6 meses,2018-01-01,10,14,1,0,11,14,25
VILLA CHARCAS,consulta externa,menores de 6 meses,2018-01-01,18,30,0,0,18,30,48
VILLA MONTES,consulta externa,menores de 6 meses,2018-01-01,177,172,5,5,182,177,359
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2018-01-01,6,4,0,0,6,4,10
VILLA RIVERO,consulta externa,menores de 6 meses,2018-01-01,33,16,11,10,44,26,70
VILLA SERRANO,consulta externa,menores de 6 meses,2018-01-01,33,33,7,12,40,45,85
VILLA TUNARI,consulta externa,menores de 6 meses,2018-01-01,463,418,22,15,485,433,918
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2018-01-01,25,18,5,7,30,25,55
VILLAZON,consulta externa,menores de 6 meses,2018-01-01,95,114,18,18,113,132,245
VINTO,consulta externa,menores de 6 meses,2018-01-01,199,206,22,22,221,228,449
VITICHI,consulta externa,menores de 6 meses,2018-01-01,13,8,0,0,13,8,21
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2018-01-01,1,7,0,0,1,7,8
WARNES,consulta externa,menores de 6 meses,2018-01-01,361,338,38,34,399,372,771
YACO,consulta externa,menores de 6 meses,2018-01-01,26,20,7,6,33,26,59
YACUIBA,consulta externa,menores de 6 meses,2018-01-01,347,287,35,34,382,321,703
YAMPARAEZ,consulta externa,menores de 6 meses,2018-01-01,14,7,0,0,14,7,21
YANACACHI,consulta externa,menores de 6 meses,2018-01-01,9,11,0,4,9,15,24
YAPACANI,consulta externa,menores de 6 meses,2018-01-01,146,142,13,14,159,156,315
YOCALLA,consulta externa,menores de 6 meses,2018-01-01,4,7,0,0,4,7,11
YOTALA,consulta externa,menores de 6 meses,2018-01-01,10,25,19,15,29,40,69
YUNCHARA,consulta externa,menores de 6 meses,2018-01-01,27,21,0,0,27,21,48
ZUDAÑEZ,consulta externa,menores de 6 meses,2018-01-01,18,15,0,1,18,16,34
ACACIO,consulta externa,menores de 6 meses,2018-02-01,6,4,0,0,6,4,10
ACHACACHI,consulta externa,menores de 6 meses,2018-02-01,58,47,19,18,77,65,142
ACHOCALLA,consulta externa,menores de 6 meses,2018-02-01,26,30,4,1,30,31,61
AIQUILE,consulta externa,menores de 6 meses,2018-02-01,58,32,4,7,62,39,101
ALALAY,consulta externa,menores de 6 meses,2018-02-01,0,1,0,0,0,1,1
ALCALA,consulta externa,menores de 6 meses,2018-02-01,16,4,0,0,16,4,20
ALTO BENI,consulta externa,menores de 6 meses,2018-02-01,28,35,0,0,28,35,63
ANCORAIMES,consulta externa,menores de 6 meses,2018-02-01,11,9,0,0,11,9,20
ANDAMARCA,consulta externa,menores de 6 meses,2018-02-01,7,4,0,0,7,4,11
ANTEQUERA,consulta externa,menores de 6 meses,2018-02-01,4,3,0,0,4,3,7
ANZALDO,consulta externa,menores de 6 meses,2018-02-01,13,18,1,1,14,19,33
APOLO,consulta externa,menores de 6 meses,2018-02-01,37,26,20,24,57,50,107
ARAMPAMPA,consulta externa,menores de 6 meses,2018-02-01,2,3,0,0,2,3,5
ARANI,consulta externa,menores de 6 meses,2018-02-01,24,25,1,4,25,29,54
ARBIETO,consulta externa,menores de 6 meses,2018-02-01,47,43,8,3,55,46,101
ARQUE,consulta externa,menores de 6 meses,2018-02-01,15,16,0,0,15,16,31
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2018-02-01,78,51,2,3,80,54,134
ATOCHA,consulta externa,menores de 6 meses,2018-02-01,36,41,4,5,40,46,86
AUCAPATA,consulta externa,menores de 6 meses,2018-02-01,3,4,1,2,4,6,10
AYATA,consulta externa,menores de 6 meses,2018-02-01,10,10,1,0,11,10,21
AYO AYO,consulta externa,menores de 6 meses,2018-02-01,5,4,0,0,5,4,9
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2018-02-01,64,57,0,4,64,61,125
AZURDUY,consulta externa,menores de 6 meses,2018-02-01,25,29,0,0,25,29,54
BATALLAS,consulta externa,menores de 6 meses,2018-02-01,14,12,1,2,15,14,29
BAURES,consulta externa,menores de 6 meses,2018-02-01,7,5,0,2,7,7,14
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2018-02-01,1,0,0,0,1,0,1
BELEN DE URMIRI,consulta externa,menores de 6 meses,2018-02-01,0,11,0,0,0,11,11
BELLA FLOR,consulta externa,menores de 6 meses,2018-02-01,2,8,0,0,2,8,10
BERMEJO,consulta externa,menores de 6 meses,2018-02-01,161,151,13,6,174,157,331
BETANZOS,consulta externa,menores de 6 meses,2018-02-01,45,41,0,0,45,41,86
BOLIVAR,consulta externa,menores de 6 meses,2018-02-01,4,5,0,0,4,5,9
BOLPEBRA,consulta externa,menores de 6 meses,2018-02-01,0,2,0,0,0,2,2
BOYUIBE,consulta externa,menores de 6 meses,2018-02-01,10,10,1,1,11,11,22
BUENA VISTA,consulta externa,menores de 6 meses,2018-02-01,47,28,11,4,58,32,90
CABEZAS,consulta externa,menores de 6 meses,2018-02-01,146,130,11,15,157,145,302
CAIROMA,consulta externa,menores de 6 meses,2018-02-01,28,15,4,4,32,19,51
"CAIZA ""D""",consulta externa,menores de 6 meses,2018-02-01,17,11,1,0,18,11,29
CAJUATA,consulta externa,menores de 6 meses,2018-02-01,30,29,0,0,30,29,59
CALACOTO,consulta externa,menores de 6 meses,2018-02-01,6,7,2,0,8,7,15
CALAMARCA,consulta externa,menores de 6 meses,2018-02-01,16,8,5,2,21,10,31
CAMARGO,consulta externa,menores de 6 meses,2018-02-01,38,36,1,4,39,40,79
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2018-02-01,2,0,0,0,2,0,2
CAMIRI,consulta externa,menores de 6 meses,2018-02-01,136,109,12,11,148,120,268
CAPINOTA,consulta externa,menores de 6 meses,2018-02-01,68,45,17,11,85,56,141
CAQUIAVIRI,consulta externa,menores de 6 meses,2018-02-01,16,8,1,1,17,9,26
CARACOLLO,consulta externa,menores de 6 meses,2018-02-01,86,66,1,0,87,66,153
CARANAVI,consulta externa,menores de 6 meses,2018-02-01,209,215,114,76,323,291,614
CARANGAS,consulta externa,menores de 6 meses,2018-02-01,0,1,0,0,0,1,1
CARAPARI,consulta externa,menores de 6 meses,2018-02-01,47,24,1,0,48,24,72
CARIPUYO,consulta externa,menores de 6 meses,2018-02-01,12,8,1,0,13,8,21
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2018-02-01,7,9,0,2,7,11,18
CATACORA,consulta externa,menores de 6 meses,2018-02-01,2,1,1,0,3,1,4
CHACARILLA,consulta externa,menores de 6 meses,2018-02-01,4,1,0,0,4,1,5
CHALLAPATA,consulta externa,menores de 6 meses,2018-02-01,102,134,3,2,105,136,241
CHAQUI,consulta externa,menores de 6 meses,2018-02-01,13,7,0,1,13,8,21
CHARAGUA,consulta externa,menores de 6 meses,2018-02-01,124,104,6,2,130,106,236
CHARAÑA,consulta externa,menores de 6 meses,2018-02-01,3,2,0,1,3,3,6
CHAYANTA,consulta externa,menores de 6 meses,2018-02-01,23,25,1,2,24,27,51
CHIMORE,consulta externa,menores de 6 meses,2018-02-01,140,110,29,22,169,132,301
CHIPAYA,consulta externa,menores de 6 meses,2018-02-01,6,1,0,0,6,1,7
CHOQUE COTA,consulta externa,menores de 6 meses,2018-02-01,1,0,0,0,1,0,1
CHUA COCANI,consulta externa,menores de 6 meses,2018-02-01,2,0,11,8,13,8,21
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2018-02-01,66,68,0,3,66,71,137
CHUMA,consulta externa,menores de 6 meses,2018-02-01,4,17,0,0,4,17,21
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2018-02-01,10,1,0,0,10,1,11
CKOCHAS,consulta externa,menores de 6 meses,2018-02-01,30,26,0,2,30,28,58
CLIZA,consulta externa,menores de 6 meses,2018-02-01,56,64,32,48,88,112,200
COBIJA,consulta externa,menores de 6 meses,2018-02-01,214,199,33,38,247,237,484
COCAPATA,consulta externa,menores de 6 meses,2018-02-01,51,56,0,3,51,59,110
COCHABAMBA,consulta externa,menores de 6 meses,2018-02-01,2527,2305,800,838,3327,3143,6470
COIPASA,consulta externa,menores de 6 meses,2018-02-01,1,2,0,0,1,2,3
COLCAPIRHUA,consulta externa,menores de 6 meses,2018-02-01,166,126,107,105,273,231,504
"COLCHA ""K""",consulta externa,menores de 6 meses,2018-02-01,44,28,11,6,55,34,89
COLLANA,consulta externa,menores de 6 meses,2018-02-01,1,4,0,0,1,4,5
COLOMI,consulta externa,menores de 6 meses,2018-02-01,32,44,4,7,36,51,87
COLPA BELGICA,consulta externa,menores de 6 meses,2018-02-01,20,30,7,3,27,33,60
COLQUECHACA,consulta externa,menores de 6 meses,2018-02-01,51,61,0,0,51,61,112
COLQUENCHA,consulta externa,menores de 6 meses,2018-02-01,15,5,2,6,17,11,28
COLQUIRI,consulta externa,menores de 6 meses,2018-02-01,19,16,0,0,19,16,35
COMANCHE,consulta externa,menores de 6 meses,2018-02-01,2,3,0,0,2,3,5
COMARAPA,consulta externa,menores de 6 meses,2018-02-01,34,52,8,7,42,59,101
COMBAYA,consulta externa,menores de 6 meses,2018-02-01,4,4,0,0,4,4,8
CONCEPCION,consulta externa,menores de 6 meses,2018-02-01,45,28,8,6,53,34,87
COPACABANA,consulta externa,menores de 6 meses,2018-02-01,14,9,0,1,14,10,24
CORIPATA,consulta externa,menores de 6 meses,2018-02-01,61,50,11,9,72,59,131
CORO CORO,consulta externa,menores de 6 meses,2018-02-01,11,13,2,2,13,15,28
COROICO,consulta externa,menores de 6 meses,2018-02-01,41,40,2,2,43,42,85
CORQUE,consulta externa,menores de 6 meses,2018-02-01,11,5,2,0,13,5,18
COTAGAITA,consulta externa,menores de 6 meses,2018-02-01,33,34,0,2,33,36,69
COTOCA,consulta externa,menores de 6 meses,2018-02-01,133,138,11,5,144,143,287
CRUZ DE MACHACAMARCA,consulta externa,menores de 6 meses,2018-02-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2018-02-01,79,50,6,8,85,58,143
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2018-02-01,0,6,0,0,0,6,6
CUEVO,consulta externa,menores de 6 meses,2018-02-01,6,12,3,2,9,14,23
CULPINA,consulta externa,menores de 6 meses,2018-02-01,20,15,0,0,20,15,35
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2018-02-01,3,4,0,0,3,4,7
CURVA,consulta externa,menores de 6 meses,2018-02-01,4,3,0,0,4,3,7
DESAGUADERO,consulta externa,menores de 6 meses,2018-02-01,11,7,0,0,11,7,18
EL ALTO,consulta externa,menores de 6 meses,2018-02-01,3101,3073,1052,1090,4153,4163,8316
EL CHORO,consulta externa,menores de 6 meses,2018-02-01,11,6,0,0,11,6,17
EL PUENTE(STC),consulta externa,menores de 6 meses,2018-02-01,46,41,0,0,46,41,87
EL PUENTE(TJA),consulta externa,menores de 6 meses,2018-02-01,21,14,3,1,24,15,39
EL TORNO,consulta externa,menores de 6 meses,2018-02-01,115,127,44,48,159,175,334
EL VILLAR,consulta externa,menores de 6 meses,2018-02-01,6,6,0,0,6,6,12
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2018-02-01,60,28,4,1,64,29,93
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2018-02-01,172,147,10,6,182,153,335
ESCARA,consulta externa,menores de 6 meses,2018-02-01,2,0,0,0,2,0,2
ESCOMA,consulta externa,menores de 6 meses,2018-02-01,7,13,2,1,9,14,23
ESMERALDA,consulta externa,menores de 6 meses,2018-02-01,1,0,0,0,1,0,1
EUCALIPTUS,consulta externa,menores de 6 meses,2018-02-01,6,7,0,0,6,7,13
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2018-02-01,8,5,0,0,8,5,13
EXALTACION,consulta externa,menores de 6 meses,2018-02-01,8,8,0,0,8,8,16
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2018-02-01,52,43,17,20,69,63,132
FILADELFIA,consulta externa,menores de 6 meses,2018-02-01,15,14,0,0,15,14,29
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2018-02-01,43,51,5,12,48,63,111
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2018-02-01,8,8,4,2,12,10,22
GUANAY,consulta externa,menores de 6 meses,2018-02-01,42,45,7,6,49,51,100
GUAQUI,consulta externa,menores de 6 meses,2018-02-01,3,4,0,0,3,4,7
GUAYARAMERIN,consulta externa,menores de 6 meses,2018-02-01,348,97,25,12,373,109,482
GUTIERREZ,consulta externa,menores de 6 meses,2018-02-01,64,59,6,5,70,64,134
HUACARETA,consulta externa,menores de 6 meses,2018-02-01,27,19,3,1,30,20,50
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2018-02-01,4,2,2,0,6,2,8
HUACHACALLA,consulta externa,menores de 6 meses,2018-02-01,2,1,0,0,2,1,3
HUANUNI,consulta externa,menores de 6 meses,2018-02-01,70,54,2,8,72,62,134
HUARACAJE,consulta externa,menores de 6 meses,2018-02-01,11,8,0,0,11,8,19
HUARINA,consulta externa,menores de 6 meses,2018-02-01,8,4,11,13,19,17,36
HUATAJATA,consulta externa,menores de 6 meses,2018-02-01,5,0,5,1,10,1,11
HUAYLLAMARCA,consulta externa,menores de 6 meses,2018-02-01,6,3,0,0,6,3,9
HUMANATA,consulta externa,menores de 6 meses,2018-02-01,3,8,0,2,3,10,13
ICHOCA,consulta externa,menores de 6 meses,2018-02-01,4,15,0,2,4,17,21
ICLA,consulta externa,menores de 6 meses,2018-02-01,30,26,1,0,31,26,57
INCAHUASI,consulta externa,menores de 6 meses,2018-02-01,24,30,0,0,24,30,54
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2018-02-01,4,2,0,0,4,2,6
INQUISIVI,consulta externa,menores de 6 meses,2018-02-01,15,19,0,0,15,19,34
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2018-02-01,33,30,12,11,45,41,86
IXIAMAS,consulta externa,menores de 6 meses,2018-02-01,36,16,0,0,36,16,52
JESUS DE MACHACA,consulta externa,menores de 6 meses,2018-02-01,15,14,27,14,42,28,70
LA ASUNTA,consulta externa,menores de 6 meses,2018-02-01,110,116,1,1,111,117,228
LA GUARDIA,consulta externa,menores de 6 meses,2018-02-01,359,298,65,54,424,352,776
LA PAZ,consulta externa,menores de 6 meses,2018-02-01,3161,3143,832,865,3993,4008,8001
LAGUNILLAS,consulta externa,menores de 6 meses,2018-02-01,54,14,2,2,56,16,72
LAJA,consulta externa,menores de 6 meses,2018-02-01,23,20,3,7,26,27,53
LAS CARRERAS,consulta externa,menores de 6 meses,2018-02-01,2,5,0,0,2,5,7
LICOMA PAMPA,consulta externa,menores de 6 meses,2018-02-01,1,1,0,0,1,1,2
LLALLAGUA,consulta externa,menores de 6 meses,2018-02-01,152,166,2,1,154,167,321
LLICA,consulta externa,menores de 6 meses,2018-02-01,2,6,0,0,2,6,8
LORETO,consulta externa,menores de 6 meses,2018-02-01,14,12,0,0,14,12,26
LURIBAY,consulta externa,menores de 6 meses,2018-02-01,8,9,6,8,14,17,31
MACHACAMARCA,consulta externa,menores de 6 meses,2018-02-01,12,7,0,0,12,7,19
MACHARETI,consulta externa,menores de 6 meses,2018-02-01,15,15,1,0,16,15,31
MAGDALENA,consulta externa,menores de 6 meses,2018-02-01,19,11,1,3,20,14,34
MAIRANA,consulta externa,menores de 6 meses,2018-02-01,13,41,1,1,14,42,56
MALLA,consulta externa,menores de 6 meses,2018-02-01,2,3,0,0,2,3,5
MAPIRI,consulta externa,menores de 6 meses,2018-02-01,41,44,25,24,66,68,134
MECAPACA,consulta externa,menores de 6 meses,2018-02-01,19,13,3,0,22,13,35
MINEROS,consulta externa,menores de 6 meses,2018-02-01,43,39,7,10,50,49,99
MIZQUE,consulta externa,menores de 6 meses,2018-02-01,47,52,3,6,50,58,108
MOCOMOCO,consulta externa,menores de 6 meses,2018-02-01,10,10,0,1,10,11,21
MOJINETE,consulta externa,menores de 6 meses,2018-02-01,0,1,0,0,0,1,1
MOJOCOYA,consulta externa,menores de 6 meses,2018-02-01,5,8,1,2,6,10,16
MONTEAGUDO,consulta externa,menores de 6 meses,2018-02-01,129,90,5,10,134,100,234
MONTERO,consulta externa,menores de 6 meses,2018-02-01,967,862,92,114,1059,976,2035
MORO MORO,consulta externa,menores de 6 meses,2018-02-01,9,6,1,0,10,6,16
MOROCHATA,consulta externa,menores de 6 meses,2018-02-01,19,13,0,0,19,13,32
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2018-02-01,14,18,0,0,14,18,32
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2018-02-01,3,1,0,1,3,2,5
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2018-02-01,3,13,1,0,4,13,17
OCURI,consulta externa,menores de 6 meses,2018-02-01,24,31,0,1,24,32,56
OKINAWA,consulta externa,menores de 6 meses,2018-02-01,25,32,2,1,27,33,60
OMEREQUE,consulta externa,menores de 6 meses,2018-02-01,22,20,2,1,24,21,45
ORURO,consulta externa,menores de 6 meses,2018-02-01,1025,1137,253,174,1278,1311,2589
PADCAYA,consulta externa,menores de 6 meses,2018-02-01,50,38,0,1,50,39,89
PADILLA,consulta externa,menores de 6 meses,2018-02-01,36,29,0,0,36,29,65
PAILON,consulta externa,menores de 6 meses,2018-02-01,59,66,8,2,67,68,135
PALCA,consulta externa,menores de 6 meses,2018-02-01,36,27,1,0,37,27,64
PALOS BLANCOS,consulta externa,menores de 6 meses,2018-02-01,134,135,40,27,174,162,336
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2018-02-01,5,3,0,0,5,3,8
PAMPA GRANDE,consulta externa,menores de 6 meses,2018-02-01,14,24,2,1,16,25,41
PAPEL PAMPA,consulta externa,menores de 6 meses,2018-02-01,14,2,0,1,14,3,17
PASORAPA,consulta externa,menores de 6 meses,2018-02-01,4,7,0,1,4,8,12
PATACAMAYA,consulta externa,menores de 6 meses,2018-02-01,25,23,0,0,25,23,48
PAZÑA,consulta externa,menores de 6 meses,2018-02-01,9,9,1,1,10,10,20
PELECHUCO,consulta externa,menores de 6 meses,2018-02-01,13,13,2,2,15,15,30
POCOATA,consulta externa,menores de 6 meses,2018-02-01,17,12,1,0,18,12,30
POCONA,consulta externa,menores de 6 meses,2018-02-01,30,16,1,1,31,17,48
POJO (CBBA),consulta externa,menores de 6 meses,2018-02-01,24,30,0,0,24,30,54
POOPO,consulta externa,menores de 6 meses,2018-02-01,10,10,1,0,11,10,21
PORCO,consulta externa,menores de 6 meses,2018-02-01,31,27,0,0,31,27,58
POROMA,consulta externa,menores de 6 meses,2018-02-01,31,22,0,0,31,22,53
PORONGO,consulta externa,menores de 6 meses,2018-02-01,24,14,4,5,28,19,47
PORTACHUELO,consulta externa,menores de 6 meses,2018-02-01,46,45,2,1,48,46,94
PORVENIR,consulta externa,menores de 6 meses,2018-02-01,19,16,0,0,19,16,35
POSTRER VALLE,consulta externa,menores de 6 meses,2018-02-01,1,6,1,0,2,6,8
POTOSI,consulta externa,menores de 6 meses,2018-02-01,757,816,27,30,784,846,1630
PRESTO,consulta externa,menores de 6 meses,2018-02-01,15,8,0,0,15,8,23
PUCARA,consulta externa,menores de 6 meses,2018-02-01,2,0,0,0,2,0,2
PUCARANI,consulta externa,menores de 6 meses,2018-02-01,30,42,2,2,32,44,76
PUERTO ACOSTA,consulta externa,menores de 6 meses,2018-02-01,13,6,1,1,14,7,21
PUERTO CARABUCO,consulta externa,menores de 6 meses,2018-02-01,8,5,3,9,11,14,25
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2018-02-01,26,16,1,2,27,18,45
PUERTO PEREZ,consulta externa,menores de 6 meses,2018-02-01,4,3,0,0,4,3,7
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2018-02-01,21,26,6,8,27,34,61
PUERTO RICO,consulta externa,menores de 6 meses,2018-02-01,29,23,0,0,29,23,52
PUERTO SILES,consulta externa,menores de 6 meses,2018-02-01,5,0,0,0,5,0,5
PUERTO SUAREZ,consulta externa,menores de 6 meses,2018-02-01,45,47,14,13,59,60,119
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2018-02-01,291,302,13,13,304,315,619
PUNA,consulta externa,menores de 6 meses,2018-02-01,19,8,0,1,19,9,28
PUNATA,consulta externa,menores de 6 meses,2018-02-01,101,99,13,22,114,121,235
QUIABAYA,consulta externa,menores de 6 meses,2018-02-01,6,1,0,0,6,1,7
QUILLACOLLO,consulta externa,menores de 6 meses,2018-02-01,422,418,154,190,576,608,1184
QUIME,consulta externa,menores de 6 meses,2018-02-01,12,3,0,0,12,3,15
QUIRUSILLAS,consulta externa,menores de 6 meses,2018-02-01,5,0,0,0,5,0,5
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2018-02-01,17,16,0,0,17,16,33
RAVELO,consulta externa,menores de 6 meses,2018-02-01,24,27,0,0,24,27,51
REYES,consulta externa,menores de 6 meses,2018-02-01,30,20,2,2,32,22,54
RIBERALTA,consulta externa,menores de 6 meses,2018-02-01,490,482,62,61,552,543,1095
ROBORE,consulta externa,menores de 6 meses,2018-02-01,39,31,4,4,43,35,78
RURRENABAQUE,consulta externa,menores de 6 meses,2018-02-01,60,45,3,0,63,45,108
SABAYA,consulta externa,menores de 6 meses,2018-02-01,4,10,0,1,4,11,15
SACABA,consulta externa,menores de 6 meses,2018-02-01,568,525,90,94,658,619,1277
SACABAMBA,consulta externa,menores de 6 meses,2018-02-01,3,4,3,1,6,5,11
SACACA,consulta externa,menores de 6 meses,2018-02-01,43,25,1,0,44,25,69
SAIPINA,consulta externa,menores de 6 meses,2018-02-01,23,6,2,1,25,7,32
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2018-02-01,19,19,0,1,19,20,39
SAMAIPATA,consulta externa,menores de 6 meses,2018-02-01,19,15,0,1,19,16,35
SAN AGUSTIN,consulta externa,menores de 6 meses,2018-02-01,3,1,1,0,4,1,5
SAN ANDRES,consulta externa,menores de 6 meses,2018-02-01,43,40,3,1,46,41,87
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2018-02-01,5,6,0,0,5,6,11
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2018-02-01,2,3,0,0,2,3,5
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2018-02-01,14,15,0,1,14,16,30
SAN BENITO,consulta externa,menores de 6 meses,2018-02-01,17,23,6,7,23,30,53
SAN BORJA,consulta externa,menores de 6 meses,2018-02-01,159,564,9,8,168,572,740
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2018-02-01,32,31,1,1,33,32,65
SAN CARLOS,consulta externa,menores de 6 meses,2018-02-01,32,30,5,7,37,37,74
SAN IGNACIO,consulta externa,menores de 6 meses,2018-02-01,91,99,8,7,99,106,205
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2018-02-01,122,142,1,1,123,143,266
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2018-02-01,6,11,0,0,6,11,17
SAN JAVIER(STC),consulta externa,menores de 6 meses,2018-02-01,12,14,0,0,12,14,26
SAN JOAQUIN,consulta externa,menores de 6 meses,2018-02-01,12,12,0,2,12,14,26
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2018-02-01,17,19,0,1,17,20,37
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2018-02-01,22,25,2,3,24,28,52
SAN JULIAN,consulta externa,menores de 6 meses,2018-02-01,170,157,52,46,222,203,425
SAN LORENZO(PND),consulta externa,menores de 6 meses,2018-02-01,22,11,0,0,22,11,33
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2018-02-01,90,67,2,6,92,73,165
SAN LUCAS,consulta externa,menores de 6 meses,2018-02-01,57,45,0,3,57,48,105
