municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
MOROCHATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,6,6
OCURI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,5,5
ORURO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,12,12
PADCAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
PALCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,3,3
PALOS BLANCOS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
PAMPA AULLAGAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
PASORAPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
PAZÑA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
PELECHUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,10,10
POCOATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,21,21
POCONA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
PORCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
POROMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,9,9
PRESTO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,5,5
PUCARANI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,3,3
PUERTO ACOSTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,3,3
PUERTO CARABUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,7,7
PUERTO GONZALO MORENO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,4,4
PUNA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,3,3
QUIME,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,4,4
RAQAYPAMPA(ETA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
RAVELO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,5,5
RIBERALTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SABAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SACACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,12,12
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
SAN BENITO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SAN BORJA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,9,9
SAN LUCAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,14,14
SAN PABLO DE LIPEZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,20,20
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
SAN PEDRO DE MACHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,16,16
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SANTA ANA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,33,33
SANTIAGO DE CALLAPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,3,3
SAPAHAQUI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SHINAOTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,9,9
SICAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
SIPE SIPE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
SORACACHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,4,4
SORATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
TACACOMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
TACOBAMBA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
TAPACARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,9,9
TARABUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,4,4
TARACO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
TARVITA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
TIAHUANACU,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
TINGUIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,13,13
TIQUIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,4,4
TOLATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
TOMAVE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
TOMINA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
TORO TORO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,8,8
TUPIZA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,4,4
UMALA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,4,4
VILA VILA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,3,3
VILLA RIVERO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
VILLA SERRANO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
VILLA TUNARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,4,4
VITICHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,3,3
YACO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,4,4
YOCALLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
YUNCHARA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,2,2
ZUDAÑEZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2021-12-01,1,1
