municipality,group,variable,month,Primer Control Post Parto,TOTAL
BERMEJO,atencion de partos en domicilio,primer control post parto,2021-11-01,20,20
BETANZOS,atencion de partos en domicilio,primer control post parto,2021-11-01,5,5
BOLIVAR,atencion de partos en domicilio,primer control post parto,2021-11-01,7,7
CABEZAS,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
CAIROMA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
CAJUATA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
CAMIRI,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
CARACOLLO,atencion de partos en domicilio,primer control post parto,2021-11-01,6,6
CARIPUYO,atencion de partos en domicilio,primer control post parto,2021-11-01,7,7
CHACARILLA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
CHALLAPATA,atencion de partos en domicilio,primer control post parto,2021-11-01,6,6
CHAQUI,atencion de partos en domicilio,primer control post parto,2021-11-01,4,4
CHARAGUA,atencion de partos en domicilio,primer control post parto,2021-11-01,9,9
CHAYANTA,atencion de partos en domicilio,primer control post parto,2021-11-01,6,6
CHIMORE,atencion de partos en domicilio,primer control post parto,2021-11-01,6,6
CHIPAYA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
CHUMA,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
CKOCHAS,atencion de partos en domicilio,primer control post parto,2021-11-01,15,15
COBIJA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
COCAPATA,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
COCHABAMBA,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
COLCAPIRHUA,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
"COLCHA ""K""",atencion de partos en domicilio,primer control post parto,2021-11-01,4,4
COLQUECHACA,atencion de partos en domicilio,primer control post parto,2021-11-01,5,5
COLQUIRI,atencion de partos en domicilio,primer control post parto,2021-11-01,6,6
COPACABANA,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
CORO CORO,atencion de partos en domicilio,primer control post parto,2021-11-01,8,8
COROICO,atencion de partos en domicilio,primer control post parto,2021-11-01,7,7
CORQUE,atencion de partos en domicilio,primer control post parto,2021-11-01,5,5
COTAGAITA,atencion de partos en domicilio,primer control post parto,2021-11-01,7,7
COTOCA,atencion de partos en domicilio,primer control post parto,2021-11-01,5,5
CULPINA,atencion de partos en domicilio,primer control post parto,2021-11-01,4,4
CURAHUARA DE CARANGAS,atencion de partos en domicilio,primer control post parto,2021-11-01,7,7
CURVA,atencion de partos en domicilio,primer control post parto,2021-11-01,6,6
EL ALTO,atencion de partos en domicilio,primer control post parto,2021-11-01,21,21
EL PUENTE(STC),atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,primer control post parto,2021-11-01,6,6
ENTRE RIOS TRJ,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
EUCALIPTUS,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,primer control post parto,2021-11-01,12,12
GUAYARAMERIN,atencion de partos en domicilio,primer control post parto,2021-11-01,10,10
GUTIERREZ,atencion de partos en domicilio,primer control post parto,2021-11-01,5,5
HUARINA,atencion de partos en domicilio,primer control post parto,2021-11-01,4,4
HUAYLLAMARCA,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
HUMANATA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
ICLA,atencion de partos en domicilio,primer control post parto,2021-11-01,6,6
INCAHUASI,atencion de partos en domicilio,primer control post parto,2021-11-01,5,5
INGAVI (HUMAITA),atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
INQUISIVI,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,primer control post parto,2021-11-01,19,19
IXIAMAS,atencion de partos en domicilio,primer control post parto,2021-11-01,6,6
JESUS DE MACHACA,atencion de partos en domicilio,primer control post parto,2021-11-01,4,4
LA ASUNTA,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
LA PAZ,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
LAGUNILLAS,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
LAJA,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
LLALLAGUA,atencion de partos en domicilio,primer control post parto,2021-11-01,4,4
LLICA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
LORETO,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
LURIBAY,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
MAGDALENA,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
MALLA,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
MECAPACA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
MINEROS,atencion de partos en domicilio,primer control post parto,2021-11-01,8,8
MIZQUE,atencion de partos en domicilio,primer control post parto,2021-11-01,9,9
MOCOMOCO,atencion de partos en domicilio,primer control post parto,2021-11-01,7,7
MOJOCOYA,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
MORO MORO,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
MOROCHATA,atencion de partos en domicilio,primer control post parto,2021-11-01,7,7
NAZACARA DE PACAJES,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
OCURI,atencion de partos en domicilio,primer control post parto,2021-11-01,9,9
ORURO,atencion de partos en domicilio,primer control post parto,2021-11-01,40,40
PADCAYA,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
PADILLA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
PALCA,atencion de partos en domicilio,primer control post parto,2021-11-01,5,5
PALOS BLANCOS,atencion de partos en domicilio,primer control post parto,2021-11-01,8,8
PAMPA AULLAGAS,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
PAMPA GRANDE,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
PAZÑA,atencion de partos en domicilio,primer control post parto,2021-11-01,4,4
PELECHUCO,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
POCOATA,atencion de partos en domicilio,primer control post parto,2021-11-01,21,21
PORCO,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
POROMA,atencion de partos en domicilio,primer control post parto,2021-11-01,4,4
PORVENIR,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
POTOSI,atencion de partos en domicilio,primer control post parto,2021-11-01,20,20
PRESTO,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
PUCARANI,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
PUERTO ACOSTA,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
PUERTO CARABUCO,atencion de partos en domicilio,primer control post parto,2021-11-01,9,9
PUERTO GONZALO MORENO,atencion de partos en domicilio,primer control post parto,2021-11-01,4,4
PUERTO VILLARROEL,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
PUNA,atencion de partos en domicilio,primer control post parto,2021-11-01,6,6
PUNATA,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
QUILLACOLLO,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
QUIME,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,primer control post parto,2021-11-01,9,9
RAVELO,atencion de partos en domicilio,primer control post parto,2021-11-01,6,6
RURRENABAQUE,atencion de partos en domicilio,primer control post parto,2021-11-01,4,4
SABAYA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
SACACA,atencion de partos en domicilio,primer control post parto,2021-11-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,primer control post parto,2021-11-01,4,4
SAMAIPATA,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
SAN AGUSTIN,atencion de partos en domicilio,primer control post parto,2021-11-01,4,4
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
SAN BORJA,atencion de partos en domicilio,primer control post parto,2021-11-01,6,6
SAN BUENA VENTURA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
SAN CARLOS,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
SAN IGNACIO,atencion de partos en domicilio,primer control post parto,2021-11-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,primer control post parto,2021-11-01,10,10
SAN JAVIER(BNI),atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,primer control post parto,2021-11-01,4,4
SAN LUCAS,atencion de partos en domicilio,primer control post parto,2021-11-01,10,10
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
SAN PABLO DE LIPEZ,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,primer control post parto,2021-11-01,10,10
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
SAN PEDRO DE MACHA,atencion de partos en domicilio,primer control post parto,2021-11-01,12,12
SANTA ANA,atencion de partos en domicilio,primer control post parto,2021-11-01,32,32
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
SANTIAGO DE CALLAPA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
SANTIVAÑES,atencion de partos en domicilio,primer control post parto,2021-11-01,6,6
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
SHINAOTA,atencion de partos en domicilio,primer control post parto,2021-11-01,53,53
SICA SICA (VILLA AROMA),atencion de partos en domicilio,primer control post parto,2021-11-01,10,10
SICAYA,atencion de partos en domicilio,primer control post parto,2021-11-01,7,7
SORATA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
TACOBAMBA,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
TACOPAYA,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
TAHUA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
TAPACARI,atencion de partos en domicilio,primer control post parto,2021-11-01,9,9
TARABUCO,atencion de partos en domicilio,primer control post parto,2021-11-01,4,4
TARACO,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
TARIJA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
TIAHUANACU,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
TINGUIPAYA,atencion de partos en domicilio,primer control post parto,2021-11-01,14,14
TIQUIPAYA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
TOLEDO,atencion de partos en domicilio,primer control post parto,2021-11-01,5,5
TOMAVE,atencion de partos en domicilio,primer control post parto,2021-11-01,4,4
TORO TORO,atencion de partos en domicilio,primer control post parto,2021-11-01,12,12
TOTORA(ORR),atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
TRIGAL,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
TUPIZA,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
UMALA,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
UNCIA,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
UYUNI,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
VALLEGRANDE,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
VILA VILA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
VILLA MONTES,atencion de partos en domicilio,primer control post parto,2021-11-01,22,22
VILLA TUNARI,atencion de partos en domicilio,primer control post parto,2021-11-01,8,8
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
VILLAZON,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
VINTO,atencion de partos en domicilio,primer control post parto,2021-11-01,6,6
VITICHI,atencion de partos en domicilio,primer control post parto,2021-11-01,2,2
WALDO BALLIVIAN,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
WARNES,atencion de partos en domicilio,primer control post parto,2021-11-01,14,14
YACO,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
YACUIBA,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
YAPACANI,atencion de partos en domicilio,primer control post parto,2021-11-01,1,1
YOCALLA,atencion de partos en domicilio,primer control post parto,2021-11-01,3,3
ACACIO,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
ACHACACHI,atencion de partos en domicilio,primer control post parto,2021-12-01,14,14
ACHOCALLA,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
AIQUILE,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
ANCORAIMES,atencion de partos en domicilio,primer control post parto,2021-12-01,14,14
ANDAMARCA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
APOLO,atencion de partos en domicilio,primer control post parto,2021-12-01,7,7
ARAMPAMPA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
ARQUE,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
ATOCHA,atencion de partos en domicilio,primer control post parto,2021-12-01,4,4
AUCAPATA,atencion de partos en domicilio,primer control post parto,2021-12-01,5,5
AYATA,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
AYO AYO,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
BATALLAS,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
BERMEJO,atencion de partos en domicilio,primer control post parto,2021-12-01,8,8
BOLIVAR,atencion de partos en domicilio,primer control post parto,2021-12-01,6,6
BOYUIBE,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
CABEZAS,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
CAIROMA,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
"CAIZA ""D""",atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
CAJUATA,atencion de partos en domicilio,primer control post parto,2021-12-01,4,4
CAMIRI,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
CAPINOTA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
CARACOLLO,atencion de partos en domicilio,primer control post parto,2021-12-01,4,4
CARANAVI,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
CARIPUYO,atencion de partos en domicilio,primer control post parto,2021-12-01,10,10
CARMEN RIVERO TORREZ,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
CHACARILLA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
CHALLAPATA,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
CHAQUI,atencion de partos en domicilio,primer control post parto,2021-12-01,4,4
CHARAGUA,atencion de partos en domicilio,primer control post parto,2021-12-01,6,6
CHARAÑA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
CHAYANTA,atencion de partos en domicilio,primer control post parto,2021-12-01,7,7
CHIMORE,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
CHUMA,atencion de partos en domicilio,primer control post parto,2021-12-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,primer control post parto,2021-12-01,5,5
CKOCHAS,atencion de partos en domicilio,primer control post parto,2021-12-01,9,9
COBIJA,atencion de partos en domicilio,primer control post parto,2021-12-01,5,5
COCAPATA,atencion de partos en domicilio,primer control post parto,2021-12-01,5,5
COCHABAMBA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
COLCAPIRHUA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,primer control post parto,2021-12-01,4,4
COLQUECHACA,atencion de partos en domicilio,primer control post parto,2021-12-01,13,13
COMBAYA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
CONCEPCION,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
COPACABANA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
CORIPATA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
CORO CORO,atencion de partos en domicilio,primer control post parto,2021-12-01,4,4
COROICO,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
CORQUE,atencion de partos en domicilio,primer control post parto,2021-12-01,7,7
COTAGAITA,atencion de partos en domicilio,primer control post parto,2021-12-01,7,7
CULPINA,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
CURAHUARA DE CARANGAS,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
CURVA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
DESAGUADERO,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
EL ALTO,atencion de partos en domicilio,primer control post parto,2021-12-01,16,16
EL PUENTE(TJA),atencion de partos en domicilio,primer control post parto,2021-12-01,6,6
EL VILLAR,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
FILADELFIA,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
GENERAL SAAVEDRA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,primer control post parto,2021-12-01,11,11
GUAYARAMERIN,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
GUTIERREZ,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
HUANUNI,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
HUARINA,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
HUMANATA,atencion de partos en domicilio,primer control post parto,2021-12-01,10,10
ICLA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
INCAHUASI,atencion de partos en domicilio,primer control post parto,2021-12-01,7,7
INQUISIVI,atencion de partos en domicilio,primer control post parto,2021-12-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,primer control post parto,2021-12-01,13,13
IXIAMAS,atencion de partos en domicilio,primer control post parto,2021-12-01,5,5
JESUS DE MACHACA,atencion de partos en domicilio,primer control post parto,2021-12-01,4,4
LA ASUNTA,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
LA GUARDIA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
LA PAZ,atencion de partos en domicilio,primer control post parto,2021-12-01,17,17
LAJA,atencion de partos en domicilio,primer control post parto,2021-12-01,5,5
LLALLAGUA,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
LORETO,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
LURIBAY,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
MACHACAMARCA,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
MAGDALENA,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
MECAPACA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
MINEROS,atencion de partos en domicilio,primer control post parto,2021-12-01,16,16
MIZQUE,atencion de partos en domicilio,primer control post parto,2021-12-01,11,11
MOCOMOCO,atencion de partos en domicilio,primer control post parto,2021-12-01,7,7
MOJOCOYA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
MONTEAGUDO,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
MORO MORO,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
MOROCHATA,atencion de partos en domicilio,primer control post parto,2021-12-01,9,9
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
OCURI,atencion de partos en domicilio,primer control post parto,2021-12-01,5,5
ORURO,atencion de partos en domicilio,primer control post parto,2021-12-01,48,48
PADCAYA,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
PALCA,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
PALOS BLANCOS,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
PAPEL PAMPA,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
PATACAMAYA,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
PAZÑA,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
PELECHUCO,atencion de partos en domicilio,primer control post parto,2021-12-01,10,10
POCOATA,atencion de partos en domicilio,primer control post parto,2021-12-01,21,21
PORCO,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
POROMA,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
PORTACHUELO,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
POTOSI,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
PRESTO,atencion de partos en domicilio,primer control post parto,2021-12-01,5,5
PUCARANI,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
PUERTO ACOSTA,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
PUERTO CARABUCO,atencion de partos en domicilio,primer control post parto,2021-12-01,8,8
PUERTO GONZALO MORENO,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,primer control post parto,2021-12-01,5,5
PUNA,atencion de partos en domicilio,primer control post parto,2021-12-01,6,6
QUILLACOLLO,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
QUIME,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,primer control post parto,2021-12-01,6,6
RIBERALTA,atencion de partos en domicilio,primer control post parto,2021-12-01,6,6
RURRENABAQUE,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
SABAYA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
SACABA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
SACACA,atencion de partos en domicilio,primer control post parto,2021-12-01,7,7
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,primer control post parto,2021-12-01,4,4
SAN BORJA,atencion de partos en domicilio,primer control post parto,2021-12-01,8,8
SAN BUENA VENTURA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
SAN IGNACIO,atencion de partos en domicilio,primer control post parto,2021-12-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,primer control post parto,2021-12-01,4,4
SAN LUCAS,atencion de partos en domicilio,primer control post parto,2021-12-01,7,7
SAN PABLO DE LIPEZ,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,primer control post parto,2021-12-01,17,17
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,primer control post parto,2021-12-01,5,5
SAN PEDRO DE MACHA,atencion de partos en domicilio,primer control post parto,2021-12-01,16,16
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
SAN RAMON SCZ,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
SANTA ANA,atencion de partos en domicilio,primer control post parto,2021-12-01,37,37
SANTIAGO DE CALLAPA,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
SANTIAGO DE HUATA,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
SANTIVAÑES,atencion de partos en domicilio,primer control post parto,2021-12-01,6,6
SHINAOTA,atencion de partos en domicilio,primer control post parto,2021-12-01,68,68
SICA SICA (VILLA AROMA),atencion de partos en domicilio,primer control post parto,2021-12-01,9,9
SICAYA,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
SORACACHI,atencion de partos en domicilio,primer control post parto,2021-12-01,4,4
SORATA,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
SUCRE,atencion de partos en domicilio,primer control post parto,2021-12-01,71,71
TACOBAMBA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
TACOPAYA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
TAPACARI,atencion de partos en domicilio,primer control post parto,2021-12-01,8,8
TARABUCO,atencion de partos en domicilio,primer control post parto,2021-12-01,4,4
TARIJA,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
TARVITA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
TIAHUANACU,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
TINGUIPAYA,atencion de partos en domicilio,primer control post parto,2021-12-01,13,13
TIQUIPAYA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
TOMAVE,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
TORO TORO,atencion de partos en domicilio,primer control post parto,2021-12-01,9,9
TUPIZA,atencion de partos en domicilio,primer control post parto,2021-12-01,4,4
TURCO,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
UMALA,atencion de partos en domicilio,primer control post parto,2021-12-01,4,4
UNCIA,atencion de partos en domicilio,primer control post parto,2021-12-01,5,5
UYUNI,atencion de partos en domicilio,primer control post parto,2021-12-01,11,11
VALLEGRANDE,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
VILA VILA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
VILLA MONTES,atencion de partos en domicilio,primer control post parto,2021-12-01,27,27
VILLA SERRANO,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
VILLA TUNARI,atencion de partos en domicilio,primer control post parto,2021-12-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
VILLAZON,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
VINTO,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
VITICHI,atencion de partos en domicilio,primer control post parto,2021-12-01,4,4
WARNES,atencion de partos en domicilio,primer control post parto,2021-12-01,12,12
YACO,atencion de partos en domicilio,primer control post parto,2021-12-01,2,2
YACUIBA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
YOCALLA,atencion de partos en domicilio,primer control post parto,2021-12-01,3,3
YUNCHARA,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,primer control post parto,2021-12-01,1,1
