municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dt,TOTAL
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-01-01,32,32
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-01-01,108,108
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-01-01,2,2
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-01-01,3,3
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-01-01,168,168
YACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-01-01,7,7
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-01-01,217,217
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-01-01,1,1
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-01-01,4,4
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-01-01,45,45
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-01-01,1,1
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-01-01,11,11
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-01-01,12,12
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,136,136
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,25,25
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,45,45
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,12,12
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,1,1
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,21,21
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,7,7
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,4,4
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,32,32
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,35,35
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,3,3
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,17,17
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,38,38
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,13,13
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,9,9
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,7,7
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,4,4
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,71,71
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,146,146
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,31,31
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,12,12
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,2,2
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,3,3
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,6,6
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,48,48
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,9,9
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,11,11
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,2,2
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,57,57
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,25,25
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,2,2
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,9,9
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,14,14
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,17,17
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,15,15
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,7,7
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,45,45
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,22,22
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,12,12
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,25,25
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,334,334
CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,1,1
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,36,36
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,18,18
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,37,37
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,86,86
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,2,2
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,73,73
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,9,9
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,52,52
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,11,11
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,131,131
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,153,153
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,1978,1978
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,138,138
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,29,29
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,71,71
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,17,17
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,13,13
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,54,54
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,83,83
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,3,3
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,116,116
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,54,54
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,7,7
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,32,32
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,15,15
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,40,40
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,10,10
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,18,18
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,98,98
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,104,104
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,4,4
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,53,53
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,13,13
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,1,1
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,6,6
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,2939,2939
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,4,4
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,152,152
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,11,11
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,98,98
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,6,6
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,108,108
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,83,83
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,18,18
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,1,1
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,5,5
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,16,16
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,38,38
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,15,15
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,22,22
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,13,13
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,145,145
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,6,6
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,40,40
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,8,8
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,35,35
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,1,1
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,5,5
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,37,37
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,11,11
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,147,147
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,24,24
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,18,18
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,24,24
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,117,117
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,2375,2375
LA RIVERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,2,2
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,6,6
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,35,35
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,25,25
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,2,2
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,179,179
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,3,3
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,35,35
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,11,11
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,4,4
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,25,25
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,10,10
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,6,6
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,46,46
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,24,24
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,18,18
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,66,66
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,45,45
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,7,7
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,63,63
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,342,342
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,4,4
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,63,63
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,15,15
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,3,3
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,33,33
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,30,30
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,15,15
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,390,390
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,29,29
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,26,26
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,69,69
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,16,16
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,247,247
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,1,1
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,11,11
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,2,2
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,1,1
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,41,41
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,2,2
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,7,7
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,41,41
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,38,38
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,5,5
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,13,13
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,16,16
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,105,105
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,134,134
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,6,6
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,454,454
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,19,19
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,47,47
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,47,47
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,19,19
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,2,2
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,9,9
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,61,61
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,15,15
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,2,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,19,19
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,110,110
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,73,73
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,52,52
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,32,32
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,577,577
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,29,29
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,1,1
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,7,7
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,29,29
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,46,46
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,35,35
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,43,43
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,6,6
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,418,418
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,3,3
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,13,13
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,6,6
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,5,5
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,21,21
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,68,68
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,5,5
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,9,9
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,7,7
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,91,91
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,24,24
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,24,24
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,56,56
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,48,48
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,1,1
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,4,4
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,25,25
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,36,36
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,10,10
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,134,134
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,17,17
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,40,40
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,120,120
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,38,38
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,15,15
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,5,5
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,18,18
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,8,8
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,14,14
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,8,8
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,98,98
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,4181,4181
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,35,35
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,23,23
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,5,5
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,6,6
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,7,7
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,51,51
SENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,4,4
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,22,22
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,120,120
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,8,8
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,4,4
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,116,116
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,499,499
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,32,32
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,1,1
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,71,71
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,20,20
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,31,31
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,21,21
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,6,6
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,1216,1216
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,24,24
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,13,13
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,37,37
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,18,18
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2008-02-01,9,9
