municipality,group,variable,month,Antirrábica canina,TOTAL
UMALA,otras vacunaciones,antirrabica canina,2008-10-01,61,61
UNCIA,otras vacunaciones,antirrabica canina,2008-10-01,1935,1935
URIONDO (A. CONCEPCION),otras vacunaciones,antirrabica canina,2008-10-01,405,405
URUBICHA,otras vacunaciones,antirrabica canina,2008-10-01,18,18
UYUNI,otras vacunaciones,antirrabica canina,2008-10-01,341,341
VACAS,otras vacunaciones,antirrabica canina,2008-10-01,35,35
VALLEGRANDE,otras vacunaciones,antirrabica canina,2008-10-01,2689,2689
VIACHA,otras vacunaciones,antirrabica canina,2008-10-01,3,3
VILA VILA,otras vacunaciones,antirrabica canina,2008-10-01,166,166
VILLA MONTES,otras vacunaciones,antirrabica canina,2008-10-01,1546,1546
VILLA RIVERO,otras vacunaciones,antirrabica canina,2008-10-01,30,30
VILLA SERRANO,otras vacunaciones,antirrabica canina,2008-10-01,1496,1496
VILLA TUNARI,otras vacunaciones,antirrabica canina,2008-10-01,1243,1243
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,antirrabica canina,2008-10-01,1841,1841
VILLAZON,otras vacunaciones,antirrabica canina,2008-10-01,745,745
VINTO,otras vacunaciones,antirrabica canina,2008-10-01,2801,2801
VITICHI,otras vacunaciones,antirrabica canina,2008-10-01,1151,1151
WALDO BALLIVIAN,otras vacunaciones,antirrabica canina,2008-10-01,19,19
WARNES,otras vacunaciones,antirrabica canina,2008-10-01,116,116
YACO,otras vacunaciones,antirrabica canina,2008-10-01,90,90
YANACACHI,otras vacunaciones,antirrabica canina,2008-10-01,56,56
YAPACANI,otras vacunaciones,antirrabica canina,2008-10-01,303,303
YOTALA,otras vacunaciones,antirrabica canina,2008-10-01,318,318
YUNCHARA,otras vacunaciones,antirrabica canina,2008-10-01,116,116
ACHACACHI,otras vacunaciones,antirrabica canina,2008-11-01,431,431
AIQUILE,otras vacunaciones,antirrabica canina,2008-11-01,184,184
ALALAY,otras vacunaciones,antirrabica canina,2008-11-01,13,13
ALCALA,otras vacunaciones,antirrabica canina,2008-11-01,4,4
ANDAMARCA,otras vacunaciones,antirrabica canina,2008-11-01,49,49
ANZALDO,otras vacunaciones,antirrabica canina,2008-11-01,31,31
ARANI,otras vacunaciones,antirrabica canina,2008-11-01,231,231
ARBIETO,otras vacunaciones,antirrabica canina,2008-11-01,38,38
ARQUE,otras vacunaciones,antirrabica canina,2008-11-01,159,159
ATOCHA,otras vacunaciones,antirrabica canina,2008-11-01,26,26
AUCAPATA,otras vacunaciones,antirrabica canina,2008-11-01,124,124
AYATA,otras vacunaciones,antirrabica canina,2008-11-01,15,15
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,antirrabica canina,2008-11-01,218,218
AZURDUY,otras vacunaciones,antirrabica canina,2008-11-01,64,64
BATALLAS,otras vacunaciones,antirrabica canina,2008-11-01,18,18
BELEN DE URMIRI,otras vacunaciones,antirrabica canina,2008-11-01,81,81
BETANZOS,otras vacunaciones,antirrabica canina,2008-11-01,18,18
BOLIVAR,otras vacunaciones,antirrabica canina,2008-11-01,28,28
BOYUIBE,otras vacunaciones,antirrabica canina,2008-11-01,223,223
BUENA VISTA,otras vacunaciones,antirrabica canina,2008-11-01,1800,1800
CABEZAS,otras vacunaciones,antirrabica canina,2008-11-01,1735,1735
"CAIZA ""D""",otras vacunaciones,antirrabica canina,2008-11-01,68,68
CALACOTO,otras vacunaciones,antirrabica canina,2008-11-01,49,49
CALAMARCA,otras vacunaciones,antirrabica canina,2008-11-01,51,51
CAMARGO,otras vacunaciones,antirrabica canina,2008-11-01,54,54
CAMIRI,otras vacunaciones,antirrabica canina,2008-11-01,450,450
CAPINOTA,otras vacunaciones,antirrabica canina,2008-11-01,813,813
CAQUIAVIRI,otras vacunaciones,antirrabica canina,2008-11-01,10,10
CARACOLLO,otras vacunaciones,antirrabica canina,2008-11-01,1000,1000
CARANAVI,otras vacunaciones,antirrabica canina,2008-11-01,53,53
CARAPARI,otras vacunaciones,antirrabica canina,2008-11-01,13,13
CARMEN RIVERO TORREZ,otras vacunaciones,antirrabica canina,2008-11-01,711,711
CATACORA,otras vacunaciones,antirrabica canina,2008-11-01,26,26
CHACARILLA,otras vacunaciones,antirrabica canina,2008-11-01,48,48
CHALLAPATA,otras vacunaciones,antirrabica canina,2008-11-01,240,240
CHARAGUA,otras vacunaciones,antirrabica canina,2008-11-01,764,764
CHARAÑA,otras vacunaciones,antirrabica canina,2008-11-01,10,10
CHAYANTA,otras vacunaciones,antirrabica canina,2008-11-01,96,96
CHIMORE,otras vacunaciones,antirrabica canina,2008-11-01,6,6
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,antirrabica canina,2008-11-01,38,38
CHUMA,otras vacunaciones,antirrabica canina,2008-11-01,82,82
CLIZA,otras vacunaciones,antirrabica canina,2008-11-01,156,156
COCHABAMBA,otras vacunaciones,antirrabica canina,2008-11-01,3914,3914
COIPASA,otras vacunaciones,antirrabica canina,2008-11-01,10,10
COLCAPIRHUA,otras vacunaciones,antirrabica canina,2008-11-01,2353,2353
"COLCHA ""K""",otras vacunaciones,antirrabica canina,2008-11-01,68,68
COLOMI,otras vacunaciones,antirrabica canina,2008-11-01,338,338
COLQUECHACA,otras vacunaciones,antirrabica canina,2008-11-01,527,527
COLQUENCHA,otras vacunaciones,antirrabica canina,2008-11-01,14,14
COMANCHE,otras vacunaciones,antirrabica canina,2008-11-01,63,63
COMARAPA,otras vacunaciones,antirrabica canina,2008-11-01,20,20
COPACABANA,otras vacunaciones,antirrabica canina,2008-11-01,6,6
CORIPATA,otras vacunaciones,antirrabica canina,2008-11-01,69,69
CORO CORO,otras vacunaciones,antirrabica canina,2008-11-01,10,10
COROICO,otras vacunaciones,antirrabica canina,2008-11-01,505,505
CORQUE,otras vacunaciones,antirrabica canina,2008-11-01,94,94
COTAGAITA,otras vacunaciones,antirrabica canina,2008-11-01,60,60
CUATRO CAÑADAS,otras vacunaciones,antirrabica canina,2008-11-01,746,746
CULPINA,otras vacunaciones,antirrabica canina,2008-11-01,97,97
CURAHUARA DE CARANGAS,otras vacunaciones,antirrabica canina,2008-11-01,2,2
CURVA,otras vacunaciones,antirrabica canina,2008-11-01,67,67
EL ALTO,otras vacunaciones,antirrabica canina,2008-11-01,1678,1678
EL CHORO,otras vacunaciones,antirrabica canina,2008-11-01,32,32
EL PUENTE(STC),otras vacunaciones,antirrabica canina,2008-11-01,79,79
EL TORNO,otras vacunaciones,antirrabica canina,2008-11-01,8614,8614
ENTRE RIOS,otras vacunaciones,antirrabica canina,2008-11-01,105,105
EUCALIPTUS,otras vacunaciones,antirrabica canina,2008-11-01,193,193
FERNANDEZ ALONSO,otras vacunaciones,antirrabica canina,2008-11-01,10,10
FILADELFIA,otras vacunaciones,antirrabica canina,2008-11-01,380,380
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,antirrabica canina,2008-11-01,55,55
GUAQUI,otras vacunaciones,antirrabica canina,2008-11-01,2,2
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,antirrabica canina,2008-11-01,87,87
HUACHACALLA,otras vacunaciones,antirrabica canina,2008-11-01,1,1
HUANUNI,otras vacunaciones,antirrabica canina,2008-11-01,6,6
HUAYLLAMARCA,otras vacunaciones,antirrabica canina,2008-11-01,114,114
ICHOCA,otras vacunaciones,antirrabica canina,2008-11-01,28,28
ICLA,otras vacunaciones,antirrabica canina,2008-11-01,40,40
INCAHUASI,otras vacunaciones,antirrabica canina,2008-11-01,15,15
INQUISIVI,otras vacunaciones,antirrabica canina,2008-11-01,215,215
IRUPANA (VILLA DE LANZA),otras vacunaciones,antirrabica canina,2008-11-01,31,31
IXIAMAS,otras vacunaciones,antirrabica canina,2008-11-01,339,339
JESUS DE MACHACA,otras vacunaciones,antirrabica canina,2008-11-01,45,45
LA ASUNTA,otras vacunaciones,antirrabica canina,2008-11-01,55,55
LA PAZ,otras vacunaciones,antirrabica canina,2008-11-01,810,810
LAGUNILLAS,otras vacunaciones,antirrabica canina,2008-11-01,585,585
LAJA,otras vacunaciones,antirrabica canina,2008-11-01,141,141
LAS CARRERAS,otras vacunaciones,antirrabica canina,2008-11-01,53,53
LURIBAY,otras vacunaciones,antirrabica canina,2008-11-01,197,197
MECAPACA,otras vacunaciones,antirrabica canina,2008-11-01,395,395
MIZQUE,otras vacunaciones,antirrabica canina,2008-11-01,114,114
MOCOMOCO,otras vacunaciones,antirrabica canina,2008-11-01,15,15
MOJINETE,otras vacunaciones,antirrabica canina,2008-11-01,10,10
MONTEAGUDO,otras vacunaciones,antirrabica canina,2008-11-01,407,407
MONTERO,otras vacunaciones,antirrabica canina,2008-11-01,1329,1329
MOROCHATA,otras vacunaciones,antirrabica canina,2008-11-01,677,677
OCURI,otras vacunaciones,antirrabica canina,2008-11-01,754,754
OKINAWA,otras vacunaciones,antirrabica canina,2008-11-01,1804,1804
OMEREQUE,otras vacunaciones,antirrabica canina,2008-11-01,11,11
ORURO,otras vacunaciones,antirrabica canina,2008-11-01,541,541
PADILLA,otras vacunaciones,antirrabica canina,2008-11-01,208,208
PAILON,otras vacunaciones,antirrabica canina,2008-11-01,700,700
PALCA,otras vacunaciones,antirrabica canina,2008-11-01,19,19
PALOS BLANCOS,otras vacunaciones,antirrabica canina,2008-11-01,7,7
PAPEL PAMPA,otras vacunaciones,antirrabica canina,2008-11-01,40,40
PASORAPA,otras vacunaciones,antirrabica canina,2008-11-01,7,7
PATACAMAYA,otras vacunaciones,antirrabica canina,2008-11-01,75,75
PELECHUCO,otras vacunaciones,antirrabica canina,2008-11-01,92,92
POCOATA,otras vacunaciones,antirrabica canina,2008-11-01,10,10
POCONA,otras vacunaciones,antirrabica canina,2008-11-01,41,41
POJO (CBBA),otras vacunaciones,antirrabica canina,2008-11-01,39,39
PORCO,otras vacunaciones,antirrabica canina,2008-11-01,123,123
POROMA,otras vacunaciones,antirrabica canina,2008-11-01,42,42
PORONGO,otras vacunaciones,antirrabica canina,2008-11-01,60,60
POTOSI,otras vacunaciones,antirrabica canina,2008-11-01,25,25
PUCARANI,otras vacunaciones,antirrabica canina,2008-11-01,32,32
PUERTO ACOSTA,otras vacunaciones,antirrabica canina,2008-11-01,70,70
PUERTO CARABUCO,otras vacunaciones,antirrabica canina,2008-11-01,135,135
PUERTO PEREZ,otras vacunaciones,antirrabica canina,2008-11-01,15,15
PUERTO QUIJARRO,otras vacunaciones,antirrabica canina,2008-11-01,907,907
PUERTO SUAREZ,otras vacunaciones,antirrabica canina,2008-11-01,1323,1323
PUERTO VILLARROEL,otras vacunaciones,antirrabica canina,2008-11-01,77,77
PUNATA,otras vacunaciones,antirrabica canina,2008-11-01,196,196
QUILLACOLLO,otras vacunaciones,antirrabica canina,2008-11-01,12780,12780
QUIME,otras vacunaciones,antirrabica canina,2008-11-01,6,6
RAVELO,otras vacunaciones,antirrabica canina,2008-11-01,50,50
ROBORE,otras vacunaciones,antirrabica canina,2008-11-01,318,318
RURRENABAQUE,otras vacunaciones,antirrabica canina,2008-11-01,950,950
SACABA,otras vacunaciones,antirrabica canina,2008-11-01,1300,1300
SACABAMBA,otras vacunaciones,antirrabica canina,2008-11-01,391,391
SALINAS DE GARCI MENDOZA,otras vacunaciones,antirrabica canina,2008-11-01,31,31
SAMAIPATA,otras vacunaciones,antirrabica canina,2008-11-01,427,427
SAN AGUSTIN,otras vacunaciones,antirrabica canina,2008-11-01,5,5
SAN ANDRES DE MACHACA,otras vacunaciones,antirrabica canina,2008-11-01,18,18
SAN ANTONIO DE ESMORUCO,otras vacunaciones,antirrabica canina,2008-11-01,23,23
SAN BENITO,otras vacunaciones,antirrabica canina,2008-11-01,44,44
SAN BUENA VENTURA,otras vacunaciones,antirrabica canina,2008-11-01,1320,1320
SAN IGNACIO,otras vacunaciones,antirrabica canina,2008-11-01,23,23
SAN IGNACIO DE VELASCO,otras vacunaciones,antirrabica canina,2008-11-01,348,348
SAN JUAN DE YAPACANI,otras vacunaciones,antirrabica canina,2008-11-01,15,15
SAN JULIAN,otras vacunaciones,antirrabica canina,2008-11-01,584,584
SAN LORENZO(TJA),otras vacunaciones,antirrabica canina,2008-11-01,206,206
SAN LUCAS,otras vacunaciones,antirrabica canina,2008-11-01,40,40
SAN MATIAS,otras vacunaciones,antirrabica canina,2008-11-01,4000,4000
SAN PEDRO,otras vacunaciones,antirrabica canina,2008-11-01,10,10
SAN PEDRO DE BUENA VISTA,otras vacunaciones,antirrabica canina,2008-11-01,13,13
SAN PEDRO DE TIQUINA,otras vacunaciones,antirrabica canina,2008-11-01,12,12
SANTA ANA,otras vacunaciones,antirrabica canina,2008-11-01,280,280
SANTA CRUZ DE LA SIERRA,otras vacunaciones,antirrabica canina,2008-11-01,9439,9439
SANTA ROSA DEL SARA,otras vacunaciones,antirrabica canina,2008-11-01,200,200
SANTIAGO DE CALLAPA,otras vacunaciones,antirrabica canina,2008-11-01,97,97
SANTIVAÑES,otras vacunaciones,antirrabica canina,2008-11-01,65,65
SANTUARIO DE QUILLACAS,otras vacunaciones,antirrabica canina,2008-11-01,108,108
SICA SICA (VILLA AROMA),otras vacunaciones,antirrabica canina,2008-11-01,177,177
SIPE SIPE,otras vacunaciones,antirrabica canina,2008-11-01,17505,17505
SORACACHI,otras vacunaciones,antirrabica canina,2008-11-01,315,315
SUCRE,otras vacunaciones,antirrabica canina,2008-11-01,164,164
TACACHI,otras vacunaciones,antirrabica canina,2008-11-01,5,5
TACACOMA,otras vacunaciones,antirrabica canina,2008-11-01,25,25
TACOBAMBA,otras vacunaciones,antirrabica canina,2008-11-01,40,40
TACOPAYA,otras vacunaciones,antirrabica canina,2008-11-01,8,8
TAPACARI,otras vacunaciones,antirrabica canina,2008-11-01,203,203
TARACO,otras vacunaciones,antirrabica canina,2008-11-01,10,10
TARATA,otras vacunaciones,antirrabica canina,2008-11-01,21,21
TARIJA,otras vacunaciones,antirrabica canina,2008-11-01,10141,10141
TEOPONTE,otras vacunaciones,antirrabica canina,2008-11-01,7,7
TIAWANACU,otras vacunaciones,antirrabica canina,2008-11-01,154,154
TINGUIPAYA,otras vacunaciones,antirrabica canina,2008-11-01,504,504
TIPUANI,otras vacunaciones,antirrabica canina,2008-11-01,10,10
TIQUIPAYA,otras vacunaciones,antirrabica canina,2008-11-01,586,586
TIRAQUE (CBBA),otras vacunaciones,antirrabica canina,2008-11-01,183,183
TOCO,otras vacunaciones,antirrabica canina,2008-11-01,20,20
TODOS SANTOS,otras vacunaciones,antirrabica canina,2008-11-01,11,11
TOLATA,otras vacunaciones,antirrabica canina,2008-11-01,92,92
TOLEDO,otras vacunaciones,antirrabica canina,2008-11-01,31,31
TOMAVE,otras vacunaciones,antirrabica canina,2008-11-01,34,34
TOMINA,otras vacunaciones,antirrabica canina,2008-11-01,7,7
TOTORA(CBBA),otras vacunaciones,antirrabica canina,2008-11-01,250,250
TOTORA(ORR),otras vacunaciones,antirrabica canina,2008-11-01,40,40
TRINIDAD,otras vacunaciones,antirrabica canina,2008-11-01,159,159
TUPIZA,otras vacunaciones,antirrabica canina,2008-11-01,206,206
TURCO,otras vacunaciones,antirrabica canina,2008-11-01,68,68
UMALA,otras vacunaciones,antirrabica canina,2008-11-01,10,10
UNCIA,otras vacunaciones,antirrabica canina,2008-11-01,216,216
URIONDO (A. CONCEPCION),otras vacunaciones,antirrabica canina,2008-11-01,259,259
URUBICHA,otras vacunaciones,antirrabica canina,2008-11-01,1182,1182
UYUNI,otras vacunaciones,antirrabica canina,2008-11-01,315,315
VACAS,otras vacunaciones,antirrabica canina,2008-11-01,7,7
VILA VILA,otras vacunaciones,antirrabica canina,2008-11-01,13,13
VILLA MONTES,otras vacunaciones,antirrabica canina,2008-11-01,32,32
VILLA RIVERO,otras vacunaciones,antirrabica canina,2008-11-01,44,44
VILLA TUNARI,otras vacunaciones,antirrabica canina,2008-11-01,479,479
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,antirrabica canina,2008-11-01,273,273
VILLAZON,otras vacunaciones,antirrabica canina,2008-11-01,493,493
VINTO,otras vacunaciones,antirrabica canina,2008-11-01,1493,1493
VITICHI,otras vacunaciones,antirrabica canina,2008-11-01,79,79
WARNES,otras vacunaciones,antirrabica canina,2008-11-01,60,60
YACO,otras vacunaciones,antirrabica canina,2008-11-01,41,41
YANACACHI,otras vacunaciones,antirrabica canina,2008-11-01,18,18
YAPACANI,otras vacunaciones,antirrabica canina,2008-11-01,70,70
YOCALLA,otras vacunaciones,antirrabica canina,2008-11-01,15,15
YOTALA,otras vacunaciones,antirrabica canina,2008-11-01,32,32
YUNCHARA,otras vacunaciones,antirrabica canina,2008-11-01,17,17
ACHACACHI,otras vacunaciones,antirrabica canina,2008-12-01,47,47
AIQUILE,otras vacunaciones,antirrabica canina,2008-12-01,141,141
ALALAY,otras vacunaciones,antirrabica canina,2008-12-01,15,15
ALCALA,otras vacunaciones,antirrabica canina,2008-12-01,19,19
ANDAMARCA,otras vacunaciones,antirrabica canina,2008-12-01,34,34
ANZALDO,otras vacunaciones,antirrabica canina,2008-12-01,28,28
APOLO,otras vacunaciones,antirrabica canina,2008-12-01,10,10
ARANI,otras vacunaciones,antirrabica canina,2008-12-01,1,1
ARBIETO,otras vacunaciones,antirrabica canina,2008-12-01,59,59
ARQUE,otras vacunaciones,antirrabica canina,2008-12-01,22,22
AYATA,otras vacunaciones,antirrabica canina,2008-12-01,54,54
AYO AYO,otras vacunaciones,antirrabica canina,2008-12-01,17,17
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,antirrabica canina,2008-12-01,119,119
AZURDUY,otras vacunaciones,antirrabica canina,2008-12-01,29,29
BATALLAS,otras vacunaciones,antirrabica canina,2008-12-01,136,136
BELEN DE URMIRI,otras vacunaciones,antirrabica canina,2008-12-01,8,8
BETANZOS,otras vacunaciones,antirrabica canina,2008-12-01,10,10
BOLIVAR,otras vacunaciones,antirrabica canina,2008-12-01,11,11
BUENA VISTA,otras vacunaciones,antirrabica canina,2008-12-01,569,569
CABEZAS,otras vacunaciones,antirrabica canina,2008-12-01,48,48
"CAIZA ""D""",otras vacunaciones,antirrabica canina,2008-12-01,441,441
CALACOTO,otras vacunaciones,antirrabica canina,2008-12-01,84,84
CALAMARCA,otras vacunaciones,antirrabica canina,2008-12-01,36,36
CAMARGO,otras vacunaciones,antirrabica canina,2008-12-01,1,1
CAPINOTA,otras vacunaciones,antirrabica canina,2008-12-01,61,61
CAQUIAVIRI,otras vacunaciones,antirrabica canina,2008-12-01,39,39
CARACOLLO,otras vacunaciones,antirrabica canina,2008-12-01,310,310
CARANAVI,otras vacunaciones,antirrabica canina,2008-12-01,84,84
CARANGAS,otras vacunaciones,antirrabica canina,2008-12-01,5,5
CATACORA,otras vacunaciones,antirrabica canina,2008-12-01,7,7
CHACARILLA,otras vacunaciones,antirrabica canina,2008-12-01,20,20
CHALLAPATA,otras vacunaciones,antirrabica canina,2008-12-01,92,92
CHAQUI,otras vacunaciones,antirrabica canina,2008-12-01,30,30
CHAYANTA,otras vacunaciones,antirrabica canina,2008-12-01,4,4
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,antirrabica canina,2008-12-01,68,68
CHUMA,otras vacunaciones,antirrabica canina,2008-12-01,5,5
CLIZA,otras vacunaciones,antirrabica canina,2008-12-01,64,64
COCHABAMBA,otras vacunaciones,antirrabica canina,2008-12-01,2626,2626
COLCAPIRHUA,otras vacunaciones,antirrabica canina,2008-12-01,1517,1517
"COLCHA ""K""",otras vacunaciones,antirrabica canina,2008-12-01,7,7
COLOMI,otras vacunaciones,antirrabica canina,2008-12-01,347,347
COLQUECHACA,otras vacunaciones,antirrabica canina,2008-12-01,24,24
COLQUENCHA,otras vacunaciones,antirrabica canina,2008-12-01,22,22
COMARAPA,otras vacunaciones,antirrabica canina,2008-12-01,21,21
CORIPATA,otras vacunaciones,antirrabica canina,2008-12-01,6,6
COROICO,otras vacunaciones,antirrabica canina,2008-12-01,121,121
CORQUE,otras vacunaciones,antirrabica canina,2008-12-01,93,93
CUATRO CAÑADAS,otras vacunaciones,antirrabica canina,2008-12-01,20,20
CULPINA,otras vacunaciones,antirrabica canina,2008-12-01,214,214
CURAHUARA DE CARANGAS,otras vacunaciones,antirrabica canina,2008-12-01,32,32
CURVA,otras vacunaciones,antirrabica canina,2008-12-01,24,24
DESAGUADERO,otras vacunaciones,antirrabica canina,2008-12-01,9,9
EL ALTO,otras vacunaciones,antirrabica canina,2008-12-01,939,939
EL CHORO,otras vacunaciones,antirrabica canina,2008-12-01,18,18
EL TORNO,otras vacunaciones,antirrabica canina,2008-12-01,204,204
ENTRE RIOS,otras vacunaciones,antirrabica canina,2008-12-01,20,20
EUCALIPTUS,otras vacunaciones,antirrabica canina,2008-12-01,16,16
FERNANDEZ ALONSO,otras vacunaciones,antirrabica canina,2008-12-01,228,228
FILADELFIA,otras vacunaciones,antirrabica canina,2008-12-01,77,77
GENERAL SAAVEDRA,otras vacunaciones,antirrabica canina,2008-12-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,antirrabica canina,2008-12-01,10,10
GUANAY,otras vacunaciones,antirrabica canina,2008-12-01,4,4
HUAYLLAMARCA,otras vacunaciones,antirrabica canina,2008-12-01,36,36
ICHOCA,otras vacunaciones,antirrabica canina,2008-12-01,115,115
INQUISIVI,otras vacunaciones,antirrabica canina,2008-12-01,431,431
IXIAMAS,otras vacunaciones,antirrabica canina,2008-12-01,101,101
JESUS DE MACHACA,otras vacunaciones,antirrabica canina,2008-12-01,2,2
LA ASUNTA,otras vacunaciones,antirrabica canina,2008-12-01,10,10
LA PAZ,otras vacunaciones,antirrabica canina,2008-12-01,630,630
LAGUNILLAS,otras vacunaciones,antirrabica canina,2008-12-01,90,90
LAJA,otras vacunaciones,antirrabica canina,2008-12-01,18,18
LICOMA PAMPA,otras vacunaciones,antirrabica canina,2008-12-01,139,139
LLALLAGUA,otras vacunaciones,antirrabica canina,2008-12-01,2,2
LURIBAY,otras vacunaciones,antirrabica canina,2008-12-01,11,11
MINEROS,otras vacunaciones,antirrabica canina,2008-12-01,4,4
MIZQUE,otras vacunaciones,antirrabica canina,2008-12-01,51,51
MOCOMOCO,otras vacunaciones,antirrabica canina,2008-12-01,155,155
MONTERO,otras vacunaciones,antirrabica canina,2008-12-01,730,730
MOROCHATA,otras vacunaciones,antirrabica canina,2008-12-01,454,454
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,antirrabica canina,2008-12-01,30,30
OCURI,otras vacunaciones,antirrabica canina,2008-12-01,91,91
OKINAWA,otras vacunaciones,antirrabica canina,2008-12-01,1262,1262
OMEREQUE,otras vacunaciones,antirrabica canina,2008-12-01,4,4
ORURO,otras vacunaciones,antirrabica canina,2008-12-01,140,140
PADILLA,otras vacunaciones,antirrabica canina,2008-12-01,59,59
PALCA,otras vacunaciones,antirrabica canina,2008-12-01,10,10
PAPEL PAMPA,otras vacunaciones,antirrabica canina,2008-12-01,44,44
PATACAMAYA,otras vacunaciones,antirrabica canina,2008-12-01,59,59
PELECHUCO,otras vacunaciones,antirrabica canina,2008-12-01,21,21
POCONA,otras vacunaciones,antirrabica canina,2008-12-01,358,358
POJO (CBBA),otras vacunaciones,antirrabica canina,2008-12-01,7,7
POOPO,otras vacunaciones,antirrabica canina,2008-12-01,10,10
POROMA,otras vacunaciones,antirrabica canina,2008-12-01,9,9
PORTACHUELO,otras vacunaciones,antirrabica canina,2008-12-01,168,168
POTOSI,otras vacunaciones,antirrabica canina,2008-12-01,4,4
PUERTO ACOSTA,otras vacunaciones,antirrabica canina,2008-12-01,45,45
PUERTO CARABUCO,otras vacunaciones,antirrabica canina,2008-12-01,741,741
PUERTO PEREZ,otras vacunaciones,antirrabica canina,2008-12-01,4,4
PUERTO VILLARROEL,otras vacunaciones,antirrabica canina,2008-12-01,169,169
PUNATA,otras vacunaciones,antirrabica canina,2008-12-01,5,5
QUILLACOLLO,otras vacunaciones,antirrabica canina,2008-12-01,5285,5285
QUIME,otras vacunaciones,antirrabica canina,2008-12-01,6,6
QUIRUSILLAS,otras vacunaciones,antirrabica canina,2008-12-01,458,458
RAVELO,otras vacunaciones,antirrabica canina,2008-12-01,26,26
RURRENABAQUE,otras vacunaciones,antirrabica canina,2008-12-01,359,359
SACABA,otras vacunaciones,antirrabica canina,2008-12-01,1920,1920
SACABAMBA,otras vacunaciones,antirrabica canina,2008-12-01,8,8
SAMAIPATA,otras vacunaciones,antirrabica canina,2008-12-01,50,50
SAN ANDRES DE MACHACA,otras vacunaciones,antirrabica canina,2008-12-01,9,9
SAN BENITO,otras vacunaciones,antirrabica canina,2008-12-01,32,32
SAN IGNACIO DE VELASCO,otras vacunaciones,antirrabica canina,2008-12-01,174,174
SAN LORENZO(TJA),otras vacunaciones,antirrabica canina,2008-12-01,259,259
SAN LUCAS,otras vacunaciones,antirrabica canina,2008-12-01,343,343
SAN PEDRO DE BUENA VISTA,otras vacunaciones,antirrabica canina,2008-12-01,20,20
SAN PEDRO DE TIQUINA,otras vacunaciones,antirrabica canina,2008-12-01,28,28
SAN RAFAEL,otras vacunaciones,antirrabica canina,2008-12-01,7,7
SANTA CRUZ DE LA SIERRA,otras vacunaciones,antirrabica canina,2008-12-01,30232,30232
SANTA ROSA DEL SARA,otras vacunaciones,antirrabica canina,2008-12-01,741,741
SANTIVAÑES,otras vacunaciones,antirrabica canina,2008-12-01,122,122
SIPE SIPE,otras vacunaciones,antirrabica canina,2008-12-01,2685,2685
SORACACHI,otras vacunaciones,antirrabica canina,2008-12-01,164,164
SUCRE,otras vacunaciones,antirrabica canina,2008-12-01,126,126
TACACOMA,otras vacunaciones,antirrabica canina,2008-12-01,56,56
TAPACARI,otras vacunaciones,antirrabica canina,2008-12-01,131,131
TARABUCO,otras vacunaciones,antirrabica canina,2008-12-01,73,73
TARATA,otras vacunaciones,antirrabica canina,2008-12-01,27,27
TARIJA,otras vacunaciones,antirrabica canina,2008-12-01,792,792
TEOPONTE,otras vacunaciones,antirrabica canina,2008-12-01,22,22
TINGUIPAYA,otras vacunaciones,antirrabica canina,2008-12-01,25,25
TIQUIPAYA,otras vacunaciones,antirrabica canina,2008-12-01,298,298
TIRAQUE (CBBA),otras vacunaciones,antirrabica canina,2008-12-01,125,125
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,antirrabica canina,2008-12-01,1,1
TOCO,otras vacunaciones,antirrabica canina,2008-12-01,15,15
TODOS SANTOS,otras vacunaciones,antirrabica canina,2008-12-01,5,5
TOLATA,otras vacunaciones,antirrabica canina,2008-12-01,62,62
TOLEDO,otras vacunaciones,antirrabica canina,2008-12-01,48,48
TOMAVE,otras vacunaciones,antirrabica canina,2008-12-01,20,20
TORO TORO,otras vacunaciones,antirrabica canina,2008-12-01,1492,1492
TOTORA(CBBA),otras vacunaciones,antirrabica canina,2008-12-01,24,24
TRINIDAD,otras vacunaciones,antirrabica canina,2008-12-01,501,501
TUPIZA,otras vacunaciones,antirrabica canina,2008-12-01,189,189
TURCO,otras vacunaciones,antirrabica canina,2008-12-01,16,16
UYUNI,otras vacunaciones,antirrabica canina,2008-12-01,23,23
VACAS,otras vacunaciones,antirrabica canina,2008-12-01,44,44
VIACHA,otras vacunaciones,antirrabica canina,2008-12-01,4,4
VILA VILA,otras vacunaciones,antirrabica canina,2008-12-01,27,27
VILLA TUNARI,otras vacunaciones,antirrabica canina,2008-12-01,286,286
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,antirrabica canina,2008-12-01,73,73
VILLAZON,otras vacunaciones,antirrabica canina,2008-12-01,617,617
VINTO,otras vacunaciones,antirrabica canina,2008-12-01,651,651
WALDO BALLIVIAN,otras vacunaciones,antirrabica canina,2008-12-01,83,83
