municipality,group,variable,month,Mujeres de 15 a 49 años 5ta dosis de dt,TOTAL
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,1,1
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,6,6
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,3,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,13,13
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,1,1
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,24,24
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,7,7
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,9,9
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,21,21
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,1,1
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,3,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,8,8
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,8,8
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,23,23
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,4,4
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,12,12
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,1,1
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,4,4
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,2,2
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,1,1
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,1,1
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,8,8
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,372,372
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,4,4
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,1,1
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,12,12
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,53,53
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,3,3
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,3,3
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,1,1
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,10,10
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,57,57
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,4,4
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,2,2
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,2,2
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,4,4
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,1,1
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,16,16
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,3,3
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,21,21
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,9,9
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,1,1
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,1,1
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,1,1
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,41,41
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,9,9
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,2,2
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,23,23
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,4,4
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,13,13
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,2,2
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,7,7
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,2,2
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,4,4
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,2,2
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-02-01,4,4
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,10,10
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,5,5
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,11,11
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,8,8
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,7,7
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,6,6
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,10,10
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,4,4
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,8,8
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,6,6
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,13,13
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,144,144
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,26,26
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,7,7
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,4,4
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,10,10
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,26,26
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,7,7
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,9,9
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,257,257
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,4,4
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,7,7
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,5,5
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,50,50
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,5,5
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,13,13
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,28,28
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,250,250
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,31,31
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,4,4
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,6,6
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,5,5
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,16,16
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,36,36
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,6,6
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,18,18
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,45,45
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,4,4
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,25,25
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,4,4
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,21,21
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,10,10
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,8,8
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,5,5
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,4,4
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,5,5
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,6,6
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,11,11
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,20,20
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,11,11
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
REYES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,5,5
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,13,13
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,4,4
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,5,5
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,13,13
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,8,8
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,45,45
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,4,4
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,15,15
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,12,12
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,7,7
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,19,19
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,51,51
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,8,8
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,4,4
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,442,442
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,4,4
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,5,5
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,5,5
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,53,53
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,17,17
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,44,44
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,7,7
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,4,4
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,5,5
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,11,11
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,9,9
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,14,14
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,6,6
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,1,1
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,19,19
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,7,7
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,4,4
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,3,3
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,26,26
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,11,11
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,5,5
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,5,5
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,5,5
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,2,2
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,5,5
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-03-01,7,7
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-04-01,7,7
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-04-01,6,6
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-04-01,1,1
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-04-01,22,22
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-04-01,2,2
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2008-04-01,4,4
