municipality,group,variable,month,Repetidas,TOTAL
FERNANDEZ ALONSO,consultas prenatales,repetidas,2008-02-01,66,66
FILADELFIA,consultas prenatales,repetidas,2008-02-01,15,15
GENERAL SAAVEDRA,consultas prenatales,repetidas,2008-02-01,83,83
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2008-02-01,20,20
GUANAY,consultas prenatales,repetidas,2008-02-01,81,81
GUAQUI,consultas prenatales,repetidas,2008-02-01,30,30
GUAYARAMERIN,consultas prenatales,repetidas,2008-02-01,324,324
GUTIERREZ,consultas prenatales,repetidas,2008-02-01,58,58
HUACARETA,consultas prenatales,repetidas,2008-02-01,61,61
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2008-02-01,10,10
HUACHACALLA,consultas prenatales,repetidas,2008-02-01,4,4
HUANUNI,consultas prenatales,repetidas,2008-02-01,222,222
HUARACAJE,consultas prenatales,repetidas,2008-02-01,20,20
HUAYLLAMARCA,consultas prenatales,repetidas,2008-02-01,13,13
ICHOCA,consultas prenatales,repetidas,2008-02-01,3,3
ICLA,consultas prenatales,repetidas,2008-02-01,46,46
INCAHUASI,consultas prenatales,repetidas,2008-02-01,134,134
INGAVI (HUMAITA),consultas prenatales,repetidas,2008-02-01,4,4
INQUISIVI,consultas prenatales,repetidas,2008-02-01,10,10
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2008-02-01,65,65
IXIAMAS,consultas prenatales,repetidas,2008-02-01,40,40
JESUS DE MACHACA,consultas prenatales,repetidas,2008-02-01,57,57
LA ASUNTA,consultas prenatales,repetidas,2008-02-01,192,192
LA GUARDIA,consultas prenatales,repetidas,2008-02-01,527,527
LA PAZ,consultas prenatales,repetidas,2008-02-01,6573,6573
LA RIVERA,consultas prenatales,repetidas,2008-02-01,1,1
LAGUNILLAS,consultas prenatales,repetidas,2008-02-01,24,24
LAJA,consultas prenatales,repetidas,2008-02-01,47,47
LAS CARRERAS,consultas prenatales,repetidas,2008-02-01,17,17
LICOMA PAMPA,consultas prenatales,repetidas,2008-02-01,8,8
LLALLAGUA,consultas prenatales,repetidas,2008-02-01,248,248
LLICA,consultas prenatales,repetidas,2008-02-01,15,15
LORETO,consultas prenatales,repetidas,2008-02-01,3,3
LURIBAY,consultas prenatales,repetidas,2008-02-01,24,24
MACHACAMARCA,consultas prenatales,repetidas,2008-02-01,27,27
MACHARETI,consultas prenatales,repetidas,2008-02-01,63,63
MAGDALENA,consultas prenatales,repetidas,2008-02-01,88,88
MAIRANA,consultas prenatales,repetidas,2008-02-01,59,59
MALLA,consultas prenatales,repetidas,2008-02-01,11,11
MAPIRI,consultas prenatales,repetidas,2008-02-01,125,125
MECAPACA,consultas prenatales,repetidas,2008-02-01,20,20
MINEROS,consultas prenatales,repetidas,2008-02-01,122,122
MIZQUE,consultas prenatales,repetidas,2008-02-01,87,87
MOCOMOCO,consultas prenatales,repetidas,2008-02-01,23,23
MOJINETE,consultas prenatales,repetidas,2008-02-01,1,1
MOJOCOYA,consultas prenatales,repetidas,2008-02-01,36,36
MONTEAGUDO,consultas prenatales,repetidas,2008-02-01,217,217
MONTERO,consultas prenatales,repetidas,2008-02-01,861,861
MORO MORO,consultas prenatales,repetidas,2008-02-01,8,8
MOROCHATA,consultas prenatales,repetidas,2008-02-01,58,58
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2008-02-01,14,14
NAZACARA DE PACAJES,consultas prenatales,repetidas,2008-02-01,8,8
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2008-02-01,6,6
OCURI,consultas prenatales,repetidas,2008-02-01,60,60
OKINAWA,consultas prenatales,repetidas,2008-02-01,75,75
OMEREQUE,consultas prenatales,repetidas,2008-02-01,22,22
ORURO,consultas prenatales,repetidas,2008-02-01,1889,1889
PADCAYA,consultas prenatales,repetidas,2008-02-01,69,69
PADILLA,consultas prenatales,repetidas,2008-02-01,49,49
PAILON,consultas prenatales,repetidas,2008-02-01,132,132
PALCA,consultas prenatales,repetidas,2008-02-01,17,17
PALOS BLANCOS,consultas prenatales,repetidas,2008-02-01,188,188
PAMPA AULLAGAS,consultas prenatales,repetidas,2008-02-01,9,9
PAMPA GRANDE,consultas prenatales,repetidas,2008-02-01,38,38
PAPEL PAMPA,consultas prenatales,repetidas,2008-02-01,4,4
PASORAPA,consultas prenatales,repetidas,2008-02-01,17,17
PATACAMAYA,consultas prenatales,repetidas,2008-02-01,138,138
PAZÑA,consultas prenatales,repetidas,2008-02-01,33,33
PELECHUCO,consultas prenatales,repetidas,2008-02-01,12,12
POCOATA,consultas prenatales,repetidas,2008-02-01,80,80
POCONA,consultas prenatales,repetidas,2008-02-01,27,27
POJO (CBBA),consultas prenatales,repetidas,2008-02-01,44,44
POOPO,consultas prenatales,repetidas,2008-02-01,35,35
PORCO,consultas prenatales,repetidas,2008-02-01,68,68
POROMA,consultas prenatales,repetidas,2008-02-01,51,51
PORONGO,consultas prenatales,repetidas,2008-02-01,33,33
PORTACHUELO,consultas prenatales,repetidas,2008-02-01,213,213
PORVENIR,consultas prenatales,repetidas,2008-02-01,36,36
POSTRER VALLE,consultas prenatales,repetidas,2008-02-01,5,5
POTOSI,consultas prenatales,repetidas,2008-02-01,1566,1566
PRESTO,consultas prenatales,repetidas,2008-02-01,30,30
PUCARA,consultas prenatales,repetidas,2008-02-01,8,8
PUCARANI,consultas prenatales,repetidas,2008-02-01,84,84
PUERTO ACOSTA,consultas prenatales,repetidas,2008-02-01,67,67
PUERTO CARABUCO,consultas prenatales,repetidas,2008-02-01,29,29
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2008-02-01,37,37
PUERTO PEREZ,consultas prenatales,repetidas,2008-02-01,9,9
PUERTO QUIJARRO,consultas prenatales,repetidas,2008-02-01,86,86
PUERTO RICO,consultas prenatales,repetidas,2008-02-01,33,33
PUERTO SILES,consultas prenatales,repetidas,2008-02-01,1,1
PUERTO SUAREZ,consultas prenatales,repetidas,2008-02-01,114,114
PUERTO VILLARROEL,consultas prenatales,repetidas,2008-02-01,236,236
PUNA,consultas prenatales,repetidas,2008-02-01,146,146
PUNATA,consultas prenatales,repetidas,2008-02-01,228,228
QUIABAYA,consultas prenatales,repetidas,2008-02-01,9,9
QUILLACOLLO,consultas prenatales,repetidas,2008-02-01,524,524
QUIME,consultas prenatales,repetidas,2008-02-01,36,36
QUIRUSILLAS,consultas prenatales,repetidas,2008-02-01,7,7
RAVELO,consultas prenatales,repetidas,2008-02-01,54,54
REYES,consultas prenatales,repetidas,2008-02-01,79,79
RIBERALTA,consultas prenatales,repetidas,2008-02-01,902,902
ROBORE,consultas prenatales,repetidas,2008-02-01,102,102
RURRENABAQUE,consultas prenatales,repetidas,2008-02-01,112,112
SABAYA,consultas prenatales,repetidas,2008-02-01,12,12
SACABA,consultas prenatales,repetidas,2008-02-01,670,670
SACABAMBA,consultas prenatales,repetidas,2008-02-01,16,16
SACACA,consultas prenatales,repetidas,2008-02-01,91,91
SAIPINA,consultas prenatales,repetidas,2008-02-01,42,42
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2008-02-01,26,26
SAMAIPATA,consultas prenatales,repetidas,2008-02-01,34,34
SAN AGUSTIN,consultas prenatales,repetidas,2008-02-01,8,8
SAN ANDRES,consultas prenatales,repetidas,2008-02-01,48,48
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2008-02-01,14,14
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2008-02-01,10,10
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2008-02-01,37,37
SAN BENITO,consultas prenatales,repetidas,2008-02-01,21,21
SAN BORJA,consultas prenatales,repetidas,2008-02-01,233,233
SAN BUENA VENTURA,consultas prenatales,repetidas,2008-02-01,124,124
SAN CARLOS,consultas prenatales,repetidas,2008-02-01,208,208
SAN IGNACIO,consultas prenatales,repetidas,2008-02-01,152,152
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2008-02-01,353,353
SAN JAVIER(BNI),consultas prenatales,repetidas,2008-02-01,15,15
SAN JAVIER(STC),consultas prenatales,repetidas,2008-02-01,101,101
SAN JOAQUIN,consultas prenatales,repetidas,2008-02-01,55,55
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2008-02-01,77,77
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2008-02-01,74,74
SAN JULIAN,consultas prenatales,repetidas,2008-02-01,199,199
SAN LORENZO(PND),consultas prenatales,repetidas,2008-02-01,21,21
SAN LORENZO(TJA),consultas prenatales,repetidas,2008-02-01,51,51
SAN LUCAS,consultas prenatales,repetidas,2008-02-01,259,259
SAN MATIAS,consultas prenatales,repetidas,2008-02-01,76,76
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2008-02-01,54,54
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2008-02-01,13,13
SAN PEDRO,consultas prenatales,repetidas,2008-02-01,97,97
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2008-02-01,25,25
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2008-02-01,4,4
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2008-02-01,14,14
SAN PEDRO(PND),consultas prenatales,repetidas,2008-02-01,7,7
SAN RAFAEL,consultas prenatales,repetidas,2008-02-01,43,43
SAN RAMON,consultas prenatales,repetidas,2008-02-01,50,50
SAN RAMON,consultas prenatales,repetidas,2008-02-01,18,18
SANTA ANA,consultas prenatales,repetidas,2008-02-01,187,187
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2008-02-01,7784,7784
SANTA ROSA,consultas prenatales,repetidas,2008-02-01,70,70
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2008-02-01,111,111
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2008-02-01,9,9
SANTIAGO DE HUARI,consultas prenatales,repetidas,2008-02-01,32,32
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2008-02-01,7,7
SANTIVAÑES,consultas prenatales,repetidas,2008-02-01,15,15
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2008-02-01,16,16
SAPAHAQUI,consultas prenatales,repetidas,2008-02-01,7,7
SENA,consultas prenatales,repetidas,2008-02-01,9,9
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2008-02-01,76,76
SICAYA,consultas prenatales,repetidas,2008-02-01,3,3
SIPE SIPE,consultas prenatales,repetidas,2008-02-01,231,231
SOPACHUY,consultas prenatales,repetidas,2008-02-01,40,40
SORACACHI,consultas prenatales,repetidas,2008-02-01,21,21
SORATA,consultas prenatales,repetidas,2008-02-01,71,71
SUCRE,consultas prenatales,repetidas,2008-02-01,2145,2145
TACACHI,consultas prenatales,repetidas,2008-02-01,3,3
TACACOMA,consultas prenatales,repetidas,2008-02-01,23,23
TACOBAMBA,consultas prenatales,repetidas,2008-02-01,19,19
TACOPAYA,consultas prenatales,repetidas,2008-02-01,29,29
TAHUA,consultas prenatales,repetidas,2008-02-01,2,2
TAPACARI,consultas prenatales,repetidas,2008-02-01,71,71
TARABUCO,consultas prenatales,repetidas,2008-02-01,149,149
TARACO,consultas prenatales,repetidas,2008-02-01,4,4
TARATA,consultas prenatales,repetidas,2008-02-01,24,24
TARIJA,consultas prenatales,repetidas,2008-02-01,904,904
TARVITA,consultas prenatales,repetidas,2008-02-01,85,85
TEOPONTE,consultas prenatales,repetidas,2008-02-01,45,45
TIAWANACU,consultas prenatales,repetidas,2008-02-01,44,44
TINGUIPAYA,consultas prenatales,repetidas,2008-02-01,52,52
TIPUANI,consultas prenatales,repetidas,2008-02-01,74,74
TIQUIPAYA,consultas prenatales,repetidas,2008-02-01,524,524
TIRAQUE (CBBA),consultas prenatales,repetidas,2008-02-01,274,274
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2008-02-01,3,3
TOCO,consultas prenatales,repetidas,2008-02-01,15,15
TODOS SANTOS,consultas prenatales,repetidas,2008-02-01,2,2
TOLATA,consultas prenatales,repetidas,2008-02-01,15,15
TOLEDO,consultas prenatales,repetidas,2008-02-01,31,31
TOMAVE,consultas prenatales,repetidas,2008-02-01,39,39
TOMINA,consultas prenatales,repetidas,2008-02-01,60,60
TORO TORO,consultas prenatales,repetidas,2008-02-01,39,39
TOTORA(CBBA),consultas prenatales,repetidas,2008-02-01,78,78
TOTORA(ORR),consultas prenatales,repetidas,2008-02-01,21,21
TRIGAL,consultas prenatales,repetidas,2008-02-01,20,20
TRINIDAD,consultas prenatales,repetidas,2008-02-01,938,938
TUPIZA,consultas prenatales,repetidas,2008-02-01,250,250
TURCO,consultas prenatales,repetidas,2008-02-01,16,16
UMALA,consultas prenatales,repetidas,2008-02-01,6,6
UNCIA,consultas prenatales,repetidas,2008-02-01,133,133
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2008-02-01,79,79
URUBICHA,consultas prenatales,repetidas,2008-02-01,48,48
UYUNI,consultas prenatales,repetidas,2008-02-01,152,152
VACAS,consultas prenatales,repetidas,2008-02-01,31,31
VALLEGRANDE,consultas prenatales,repetidas,2008-02-01,94,94
VIACHA,consultas prenatales,repetidas,2008-02-01,169,169
VILA VILA,consultas prenatales,repetidas,2008-02-01,16,16
VILLA MONTES,consultas prenatales,repetidas,2008-02-01,373,373
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2008-02-01,4,4
VILLA RIVERO,consultas prenatales,repetidas,2008-02-01,11,11
VILLA SERRANO,consultas prenatales,repetidas,2008-02-01,53,53
VILLA TUNARI,consultas prenatales,repetidas,2008-02-01,393,393
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2008-02-01,58,58
VILLAZON,consultas prenatales,repetidas,2008-02-01,270,270
VINTO,consultas prenatales,repetidas,2008-02-01,153,153
VITICHI,consultas prenatales,repetidas,2008-02-01,46,46
WALDO BALLIVIAN,consultas prenatales,repetidas,2008-02-01,8,8
WARNES,consultas prenatales,repetidas,2008-02-01,446,446
YACO,consultas prenatales,repetidas,2008-02-01,10,10
YACUIBA,consultas prenatales,repetidas,2008-02-01,551,551
YAMPARAEZ,consultas prenatales,repetidas,2008-02-01,37,37
YANACACHI,consultas prenatales,repetidas,2008-02-01,24,24
YAPACANI,consultas prenatales,repetidas,2008-02-01,82,82
YOCALLA,consultas prenatales,repetidas,2008-02-01,20,20
YOTALA,consultas prenatales,repetidas,2008-02-01,43,43
YUNCHARA,consultas prenatales,repetidas,2008-02-01,22,22
ZUDAÑEZ,consultas prenatales,repetidas,2008-02-01,45,45
ACACIO,consultas prenatales,repetidas,2008-03-01,16,16
ACHACACHI,consultas prenatales,repetidas,2008-03-01,168,168
ACHOCALLA,consultas prenatales,repetidas,2008-03-01,47,47
AIQUILE,consultas prenatales,repetidas,2008-03-01,223,223
ALALAY,consultas prenatales,repetidas,2008-03-01,6,6
ALCALA,consultas prenatales,repetidas,2008-03-01,19,19
ANCORAIMES,consultas prenatales,repetidas,2008-03-01,27,27
ANDAMARCA,consultas prenatales,repetidas,2008-03-01,13,13
ANTEQUERA,consultas prenatales,repetidas,2008-03-01,34,34
ANZALDO,consultas prenatales,repetidas,2008-03-01,28,28
APOLO,consultas prenatales,repetidas,2008-03-01,84,84
ARAMPAMPA,consultas prenatales,repetidas,2008-03-01,24,24
ARANI,consultas prenatales,repetidas,2008-03-01,44,44
ARBIETO,consultas prenatales,repetidas,2008-03-01,25,25
ARQUE,consultas prenatales,repetidas,2008-03-01,38,38
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2008-03-01,142,142
ATOCHA,consultas prenatales,repetidas,2008-03-01,96,96
AUCAPATA,consultas prenatales,repetidas,2008-03-01,7,7
AYATA,consultas prenatales,repetidas,2008-03-01,23,23
AYO AYO,consultas prenatales,repetidas,2008-03-01,24,24
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2008-03-01,139,139
AZURDUY,consultas prenatales,repetidas,2008-03-01,94,94
BATALLAS,consultas prenatales,repetidas,2008-03-01,65,65
BAURES,consultas prenatales,repetidas,2008-03-01,25,25
BELEN DE URMIRI,consultas prenatales,repetidas,2008-03-01,1,1
BELLA FLOR,consultas prenatales,repetidas,2008-03-01,8,8
BERMEJO,consultas prenatales,repetidas,2008-03-01,229,229
BETANZOS,consultas prenatales,repetidas,2008-03-01,156,156
BOLIVAR,consultas prenatales,repetidas,2008-03-01,10,10
BOLPEBRA,consultas prenatales,repetidas,2008-03-01,5,5
BOYUIBE,consultas prenatales,repetidas,2008-03-01,11,11
BUENA VISTA,consultas prenatales,repetidas,2008-03-01,58,58
CABEZAS,consultas prenatales,repetidas,2008-03-01,117,117
CAIROMA,consultas prenatales,repetidas,2008-03-01,34,34
"CAIZA ""D""",consultas prenatales,repetidas,2008-03-01,32,32
CAJUATA,consultas prenatales,repetidas,2008-03-01,44,44
CALACOTO,consultas prenatales,repetidas,2008-03-01,12,12
CALAMARCA,consultas prenatales,repetidas,2008-03-01,47,47
CAMARGO,consultas prenatales,repetidas,2008-03-01,101,101
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2008-03-01,20,20
CAMIRI,consultas prenatales,repetidas,2008-03-01,240,240
CAPINOTA,consultas prenatales,repetidas,2008-03-01,160,160
CAQUIAVIRI,consultas prenatales,repetidas,2008-03-01,20,20
CARACOLLO,consultas prenatales,repetidas,2008-03-01,125,125
CARANAVI,consultas prenatales,repetidas,2008-03-01,306,306
CARANGAS,consultas prenatales,repetidas,2008-03-01,1,1
CARAPARI,consultas prenatales,repetidas,2008-03-01,57,57
CARIPUYO,consultas prenatales,repetidas,2008-03-01,21,21
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2008-03-01,21,21
CATACORA,consultas prenatales,repetidas,2008-03-01,1,1
CHACARILLA,consultas prenatales,repetidas,2008-03-01,3,3
CHALLAPATA,consultas prenatales,repetidas,2008-03-01,153,153
CHAQUI,consultas prenatales,repetidas,2008-03-01,36,36
CHARAGUA,consultas prenatales,repetidas,2008-03-01,217,217
CHARAÑA,consultas prenatales,repetidas,2008-03-01,11,11
CHAYANTA,consultas prenatales,repetidas,2008-03-01,72,72
CHIMORE,consultas prenatales,repetidas,2008-03-01,65,65
CHIPAYA,consultas prenatales,repetidas,2008-03-01,4,4
CHOQUE COTA,consultas prenatales,repetidas,2008-03-01,4,4
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2008-03-01,174,174
CHUMA,consultas prenatales,repetidas,2008-03-01,24,24
CLIZA,consultas prenatales,repetidas,2008-03-01,139,139
COBIJA,consultas prenatales,repetidas,2008-03-01,449,449
COCHABAMBA,consultas prenatales,repetidas,2008-03-01,5498,5498
COLCAPIRHUA,consultas prenatales,repetidas,2008-03-01,379,379
"COLCHA ""K""",consultas prenatales,repetidas,2008-03-01,46,46
COLLANA,consultas prenatales,repetidas,2008-03-01,2,2
COLOMI,consultas prenatales,repetidas,2008-03-01,103,103
COLPA BELGICA,consultas prenatales,repetidas,2008-03-01,41,41
COLQUECHACA,consultas prenatales,repetidas,2008-03-01,132,132
COLQUENCHA,consultas prenatales,repetidas,2008-03-01,20,20
COLQUIRI,consultas prenatales,repetidas,2008-03-01,126,126
COMANCHE,consultas prenatales,repetidas,2008-03-01,11,11
COMARAPA,consultas prenatales,repetidas,2008-03-01,194,194
COMBAYA,consultas prenatales,repetidas,2008-03-01,12,12
CONCEPCION,consultas prenatales,repetidas,2008-03-01,108,108
COPACABANA,consultas prenatales,repetidas,2008-03-01,59,59
CORIPATA,consultas prenatales,repetidas,2008-03-01,75,75
CORO CORO,consultas prenatales,repetidas,2008-03-01,34,34
COROICO,consultas prenatales,repetidas,2008-03-01,107,107
CORQUE,consultas prenatales,repetidas,2008-03-01,22,22
COTAGAITA,consultas prenatales,repetidas,2008-03-01,116,116
COTOCA,consultas prenatales,repetidas,2008-03-01,311,311
CUATRO CAÑADAS,consultas prenatales,repetidas,2008-03-01,59,59
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2008-03-01,4,4
CUEVO,consultas prenatales,repetidas,2008-03-01,20,20
CULPINA,consultas prenatales,repetidas,2008-03-01,85,85
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2008-03-01,29,29
CURVA,consultas prenatales,repetidas,2008-03-01,3,3
DESAGUADERO,consultas prenatales,repetidas,2008-03-01,20,20
EL ALTO,consultas prenatales,repetidas,2008-03-01,5488,5488
EL CHORO,consultas prenatales,repetidas,2008-03-01,12,12
EL PUENTE(STC),consultas prenatales,repetidas,2008-03-01,78,78
EL PUENTE(TJA),consultas prenatales,repetidas,2008-03-01,58,58
EL TORNO,consultas prenatales,repetidas,2008-03-01,298,298
EL VILLAR,consultas prenatales,repetidas,2008-03-01,25,25
ENTRE RIOS,consultas prenatales,repetidas,2008-03-01,142,142
ENTRE RIOS,consultas prenatales,repetidas,2008-03-01,100,100
ESCARA,consultas prenatales,repetidas,2008-03-01,1,1
EUCALIPTUS,consultas prenatales,repetidas,2008-03-01,30,30
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2008-03-01,3,3
EXALTACION,consultas prenatales,repetidas,2008-03-01,11,11
FERNANDEZ ALONSO,consultas prenatales,repetidas,2008-03-01,84,84
FILADELFIA,consultas prenatales,repetidas,2008-03-01,12,12
GENERAL SAAVEDRA,consultas prenatales,repetidas,2008-03-01,70,70
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2008-03-01,22,22
GUANAY,consultas prenatales,repetidas,2008-03-01,74,74
GUAQUI,consultas prenatales,repetidas,2008-03-01,31,31
GUAYARAMERIN,consultas prenatales,repetidas,2008-03-01,336,336
GUTIERREZ,consultas prenatales,repetidas,2008-03-01,58,58
HUACARETA,consultas prenatales,repetidas,2008-03-01,53,53
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2008-03-01,12,12
HUACHACALLA,consultas prenatales,repetidas,2008-03-01,1,1
HUANUNI,consultas prenatales,repetidas,2008-03-01,259,259
HUARACAJE,consultas prenatales,repetidas,2008-03-01,17,17
HUAYLLAMARCA,consultas prenatales,repetidas,2008-03-01,13,13
