municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-01-01,5,5
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-01-01,8,8
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-01-01,75,75
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-01-01,6,6
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-01-01,12,12
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-01-01,10,10
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-01-01,5,5
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,5,5
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,46,46
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,11,11
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,77,77
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1,1
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,3,3
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,14,14
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,6,6
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,2,2
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,16,16
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,29,29
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,3,3
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,19,19
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,13,13
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,14,14
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,24,24
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,29,29
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1,1
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,6,6
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,41,41
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,27,27
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,28,28
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,7,7
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1,1
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1,1
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1,1
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,36,36
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,31,31
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,5,5
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,4,4
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,22,22
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,23,23
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,10,10
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,10,10
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,11,11
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,6,6
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,26,26
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,5,5
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,111,111
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,24,24
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,4,4
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,24,24
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,99,99
CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1,1
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,6,6
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,9,9
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,3,3
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,45,45
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,6,6
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,46,46
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,19,19
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,25,25
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,27,27
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,8,8
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,36,36
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,110,110
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1604,1604
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,64,64
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,9,9
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,27,27
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,7,7
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,27,27
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,8,8
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,27,27
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,3,3
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,40,40
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1,1
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,4,4
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,6,6
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,17,17
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,6,6
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,13,13
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,2,2
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,27,27
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,66,66
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,40,40
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,3,3
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,4,4
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,33,33
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,9,9
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,2,2
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1415,1415
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,16,16
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,20,20
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,95,95
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,2,2
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,45,45
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,26,26
ESCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1,1
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,5,5
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,7,7
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,22,22
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1,1
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,29,29
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,9,9
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,22,22
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,7,7
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,74,74
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,20,20
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,10,10
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1,1
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1,1
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,86,86
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,5,5
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,7,7
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,11,11
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,34,34
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,3,3
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,25,25
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,16,16
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,14,14
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,51,51
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,97,97
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1505,1505
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,10,10
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,8,8
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,8,8
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1,1
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,61,61
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,5,5
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,10,10
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,7,7
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,7,7
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,11,11
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,16,16
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,13,13
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,7,7
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,19,19
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,9,9
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,28,28
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,38,38
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,9,9
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,5,5
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,49,49
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,233,233
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1,1
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,31,31
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1,1
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,25,25
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,11,11
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,11,11
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,565,565
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,23,23
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,18,18
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,37,37
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,12,12
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,38,38
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,4,4
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,13,13
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,7,7
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,3,3
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,38,38
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,5,5
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,5,5
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,28,28
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,14,14
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,13,13
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,5,5
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,17,17
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,20,20
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,9,9
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,43,43
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,9,9
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,3,3
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,488,488
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,5,5
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,23,23
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,21,21
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,7,7
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,5,5
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,29,29
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,7,7
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,27,27
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,91,91
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,36,36
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,69,69
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,2,2
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,165,165
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,7,7
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,1,1
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,35,35
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,21,21
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,181,181
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,37,37
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,22,22
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,4,4
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,194,194
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,11,11
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,47,47
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,14,14
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,13,13
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,14,14
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,11,11
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,3,3
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,4,4
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,6,6
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,12,12
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,79,79
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,20,20
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,56,56
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,55,55
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,96,96
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,6,6
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,24,24
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,21,21
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,19,19
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,33,33
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,68,68
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,5,5
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,14,14
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,79,79
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,18,18
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,30,30
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2008-02-01,3,3
