municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,9,9
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,7,7
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,6,6
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,30,30
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,6,6
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,2,2
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,7,7
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,18,18
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,29,29
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,24,24
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,31,31
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,16,16
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,10,10
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,47,47
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,28,28
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,11,11
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,28,28
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,9,9
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,8,8
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,5,5
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,11,11
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,22,22
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,6,6
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,82,82
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,23,23
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,21,21
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,71,71
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,23,23
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,6,6
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,29,29
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,8,8
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,31,31
CHARAÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,4,4
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,5,5
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,16,16
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,2,2
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,27,27
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,8,8
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,25,25
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,62,62
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,992,992
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,35,35
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,6,6
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,19,19
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,9,9
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,36,36
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,4,4
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,31,31
COMANCHE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,30,30
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,5,5
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,9,9
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,11,11
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,14,14
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,4,4
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,27,27
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,65,65
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,18,18
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,2,2
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,24,24
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,7,7
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,900,900
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,4,4
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,18,18
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,12,12
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,39,39
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,6,6
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,13,13
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,22,22
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,5,5
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,2,2
EXALTACION,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,5,5
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,12,12
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,2,2
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,43,43
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,7,7
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,21,21
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,9,9
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,51,51
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,25,25
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,18,18
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,91,91
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,4,4
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,6,6
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,9,9
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,44,44
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,2,2
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,7,7
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,10,10
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,14,14
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,39,39
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,52,52
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,804,804
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,9,9
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,9,9
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,36,36
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,5,5
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,2,2
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,7,7
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,17,17
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,24,24
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,11,11
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,16,16
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,4,4
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,23,23
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,21,21
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,5,5
MOJINETE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,11,11
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,35,35
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,222,222
MORO MORO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,20,20
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,5,5
NAZACARA DE PACAJES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,11,11
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,10,10
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,5,5
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,358,358
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,10,10
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,14,14
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,12,12
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,6,6
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,40,40
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,7,7
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,2,2
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,13,13
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,7,7
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,9,9
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,22,22
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,9,9
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,14,14
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,8,8
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,13,13
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,11,11
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,6,6
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,57,57
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,5,5
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,250,250
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,9,9
PUCARA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,24,24
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,16,16
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,10,10
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,13,13
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,4,4
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,25,25
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,10,10
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,21,21
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,38,38
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,28,28
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,14,14
QUIABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,5,5
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,102,102
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,10,10
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,9,9
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,13,13
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,198,198
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,18,18
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,21,21
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,91,91
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,18,18
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,11,11
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,4,4
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,9,9
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,15,15
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,2,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,14,14
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,2,2
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,70,70
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,17,17
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,63,63
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,39,39
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,89,89
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,19,19
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,22,22
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,18,18
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,36,36
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,34,34
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,5,5
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,12,12
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,65,65
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,18,18
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,15,15
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,5,5
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,30,30
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,6,6
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,2,2
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,3,3
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,7,7
SAN RAMON,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,38,38
SAN RAMON,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,6,6
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,41,41
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1206,1206
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,19,19
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,21,21
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,1,1
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,8,8
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,2,2
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,2,2
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,6,6
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,6,6
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2008-02-01,21,21
