municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-01-01,2,2
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-01-01,1,1
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-01-01,4,4
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-01-01,3,3
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,8,8
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,47,47
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,14,14
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,34,34
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,5,5
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,1,1
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,9,9
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,6,6
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,10,10
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,20,20
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,13,13
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,3,3
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,11,11
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,7,7
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,11,11
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,12,12
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,24,24
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,7,7
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,7,7
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,28,28
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,11,11
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,25,25
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,1,1
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,21,21
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,36,36
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,4,4
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,3,3
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,7,7
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,10,10
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,6,6
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,13,13
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,7,7
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,5,5
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,9,9
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,16,16
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,45,45
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,31,31
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,5,5
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,23,23
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,71,71
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,4,4
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,13,13
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,6,6
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,41,41
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,7,7
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,42,42
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,7,7
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,18,18
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,21,21
CHOQUE COTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,30,30
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,19,19
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,4,4
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,46,46
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,1389,1389
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,54,54
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,11,11
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,1,1
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,25,25
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,8,8
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,37,37
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,4,4
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,7,7
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,12,12
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,5,5
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,11,11
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,13,13
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,9,9
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,22,22
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,4,4
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,17,17
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,35,35
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,30,30
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,3,3
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,4,4
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,10,10
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,3,3
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,1,1
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,5,5
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,1227,1227
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,3,3
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,13,13
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,7,7
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,34,34
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,6,6
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,45,45
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,12,12
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,7,7
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,1,1
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,5,5
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,19,19
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,10,10
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,18,18
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,6,6
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,43,43
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,8,8
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,6,6
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,54,54
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,3,3
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,5,5
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,6,6
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,24,24
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,1,1
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,6,6
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,10,10
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,7,7
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,6,6
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,59,59
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,60,60
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,1389,1389
LA RIVERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,10,10
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,10,10
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,1,1
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,53,53
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,4,4
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,5,5
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,8,8
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,4,4
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,6,6
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,10,10
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,9,9
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,4,4
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,12,12
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,5,5
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,11,11
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,32,32
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,9,9
MOJINETE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,1,1
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,22,22
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,152,152
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,33,33
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
NAZACARA DE PACAJES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,3,3
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,20,20
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,13,13
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,3,3
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,494,494
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,9,9
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,3,3
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,33,33
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,12,12
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,34,34
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,6,6
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,1,1
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,32,32
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,6,6
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,14,14
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,20,20
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,12,12
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,12,12
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,9,9
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,8,8
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,3,3
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,16,16
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,4,4
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,1,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,836,836
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,10,10
PUCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,1,1
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,24,24
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,42,42
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,9,9
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,4,4
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,18,18
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,5,5
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,23,23
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,139,139
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,31,31
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,42,42
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,3,3
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,125,125
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,6,6
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,20,20
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,1,1
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,105,105
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,5,5
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,20,20
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,5,5
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,163,163
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,6,6
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,25,25
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,8,8
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,4,4
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,4,4
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,1,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,16,16
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,2,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,3,3
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,12,12
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,15,15
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,20,20
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,10,10
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,14,14
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,42,42
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2008-02-01,68,68
