,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
BERMEJO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,11,0,11,11
BETANZOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,3,0,23,0,26,26
BOLIVAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,4,0,1,0,5,5
BOYUIBE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,1,0,1,1
BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,10,0,20,0,30,30
CABEZAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,2,0,9,0,11,11
"CAIZA ""D""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,4,0,21,0,25,25
CAJUATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,26,0,26,26
CAMARGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,3,0,16,0,19,19
CAMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,10,0,0,0,10,10
CAPINOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,19,0,4,0,23,23
CARACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,5,0,6,6
CARIPUYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,9,0,9,9
CATACORA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,2,0,2,2
CHALLAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,4,0,13,0,17,17
CHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,2,0,11,0,13,13
CHARAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,28,0,36,0,64,64
CHIMORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,12,0,12,12
CHOQUE COTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,0,0,1,1
CHUMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,3,0,12,0,15,15
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,2,0,2,0,4,4
CKOCHAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,5,0,13,0,18,18
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,4,0,31,0,35,35
COCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,4,0,11,0,15,15
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,12,0,82,0,94,94
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,4,0,25,0,29,29
"COLCHA ""K""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,24,0,15,0,39,39
COLLANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,8,0,2,0,10,10
COLOMI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,2,0,2,2
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,7,0,40,0,47,47
COLQUIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,4,0,9,0,13,13
COMBAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,1,0,1,1
CONCEPCION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,13,0,13,13
CORIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,2,0,2,2
CORO CORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,12,0,12,12
CORQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,2,0,0,0,2,2
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,16,0,17,17
COTOCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,99,0,0,0,99,99
CRUZ DE MACHACAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,1,0,1,1
CUATRO CAÑADAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,44,0,37,0,81,81
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,1,0,1,1
CURVA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,5,0,5,5
DESAGUADERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,13,0,13,13
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,31,0,22,0,53,53
EL PUENTE(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,4,0,37,0,41,41
EL PUENTE(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,4,0,5,5
EL TORNO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,2,0,65,0,67,67
ESCOMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,32,0,32,32
EUREKA (SANTOS MERCADO),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,3,0,0,0,3,3
FERNANDEZ ALONSO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,1,0,2,2
FILADELFIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,8,0,8,8
GENERAL SAAVEDRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,2,0,2,2
GUANAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,3,0,3,3
GUTIERREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,9,0,15,0,24,24
HUACARETA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,3,0,3,0,6,6
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,4,0,4,4
HUAYLLAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,7,0,7,7
HUMANATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,19,0,19,19
JESUS DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,5,0,5,5
LA GUARDIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,38,0,11,0,49,49
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,203,0,141,0,344,344
LA RIVERA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,4,0,4,4
LAGUNILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,13,0,13,13
LAS CARRERAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,2,0,0,0,2,2
LICOMA PAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,2,0,0,0,2,2
LLALLAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,8,0,8,8
LURIBAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,3,0,0,0,3,3
MACHARETI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,1,0,1,1
MAGDALENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,1,0,1,1
MALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,3,0,3,3
MECAPACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,4,0,1,0,5,5
MINEROS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,7,0,13,0,20,20
MIZQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,4,0,9,0,13,13
MOJINETE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,6,0,6,6
MOJOCOYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,16,0,7,0,23,23
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,2,0,3,0,5,5
MOROCHATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,3,0,3,3
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,1,0,2,2
OCURI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,4,0,5,5
OKINAWA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,2,0,19,0,21,21
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,2,0,6,0,8,8
PADCAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,27,0,20,0,47,47
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,6,0,0,0,6,6
PALCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,3,0,8,0,11,11
PALOS BLANCOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,6,0,7,7
PAMPA GRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,9,0,9,9
PASORAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,2,0,2,2
PAZÑA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,4,0,1,0,5,5
POJO (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,15,0,15,15
POROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,8,0,7,0,15,15
PORONGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,5,0,6,6
PORTACHUELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,11,0,0,0,11,11
PORVENIR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,15,0,15,15
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,9,0,40,0,49,49
PUCARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,2,0,3,0,5,5
PUERTO ACOSTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,5,0,6,0,11,11
PUERTO QUIJARRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,2,0,52,0,54,54
PUERTO SUAREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,18,0,19,19
PUERTO VILLARROEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,28,0,46,0,74,74
PUNA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,60,0,61,61
PUNATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,1,0,1,1
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,9,0,57,0,66,66
QUIRUSILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,1,0,1,1
RAQAYPAMPA(ETA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,6,0,17,0,23,23
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,25,0,25,25
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,3,0,9,0,12,12
ROBORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,6,0,0,0,6,6
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,22,0,23,23
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,15,0,315,0,330,330
SACABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,7,0,7,7
SACACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,33,0,33,33
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,1,0,2,2
SAN BUENA VENTURA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,3,0,23,0,26,26
SAN CARLOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,37,0,38,38
SAN IGNACIO DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,9,0,0,0,9,9
SAN JAVIER(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,2,0,0,0,2,2
SAN JOAQUIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,23,0,0,0,23,23
SAN JULIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,14,0,9,0,23,23
SAN LORENZO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,7,0,8,8
SAN PEDRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,5,0,11,0,16,16
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,14,0,46,0,60,60
SAN PEDRO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,1,0,1,1
SAN RAFAEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,2,0,2,2
SAN RAMON BENI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,49,0,49,49
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,163,0,179,0,342,342
SANTIAGO DE HUARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,42,0,42,42
SHINAOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,17,0,50,0,67,67
SIPE SIPE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,8,0,9,9
SOPACHUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,1,0,1,1
SORACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,5,0,5,5
SORATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,18,0,19,19
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,42,0,30,0,72,72
TACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,2,0,0,0,2,2
TACACOMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,0,0,1,1
TACOBAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,11,0,12,12
TACOPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,7,0,8,8
TAPACARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,3,0,4,4
TARACO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,1,0,1,1
TARATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,4,0,4,4
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,3,0,99,0,102,102
TINGUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,2,0,3,3
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,2,0,3,3
TIRAQUE (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,4,0,10,0,14,14
TOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,2,0,2,2
TOLATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,1,0,1,1
TOLEDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,2,0,0,0,2,2
TOMAVE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,10,0,10,0,20,20
TORO TORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,9,0,10,10
TOTORA(ORR),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,1,0,1,1
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,25,0,44,0,69,69
TUPIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,12,0,10,0,22,22
TURCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,9,0,10,10
UNCIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,3,0,3,3
VACAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,22,0,22,22
VALLEGRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,0,0,1,1
VILLA CHARCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,45,0,0,0,45,45
VILLA MONTES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,34,0,0,0,34,34
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,5,0,8,0,13,13
VILLA SERRANO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,14,0,4,0,18,18
VILLA TUNARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,56,0,129,0,185,185
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,18,0,0,0,18,18
VILLAZON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,3,0,8,0,11,11
VINTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,4,0,19,0,23,23
VITICHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,6,0,35,0,41,41
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,6,0,24,0,30,30
YACO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,2,0,2,2
YACUIBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,24,0,33,0,57,57
YANACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,10,0,0,0,10,10
YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,1,0,3,0,4,4
YOTALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,0,0,3,0,3,3
ZUDAÑEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-11-01,0,6,0,26,0,32,32
ACHOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,10,0,39,0,49,49
ANTEQUERA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,0,0,1,0,1,1
APOLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,9,0,48,0,57,57
ATOCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,12,0,11,0,23,23
BERMEJO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,2,0,0,0,2,2
BETANZOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,10,0,28,0,38,38
BOLPEBRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,0,0,2,0,2,2
"CAIZA ""D""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,0,0,4,0,4,4
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,2,0,6,0,8,8
CAMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,2,0,4,0,6,6
CARACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,2,0,20,0,22,22
CARANAVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,11,0,40,0,51,51
CHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,1,0,5,0,6,6
CHIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,0,0,9,0,9,9
CHUMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,4,0,23,0,27,27
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,5,0,44,0,49,49
CKOCHAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,0,0,33,0,33,33
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,0,0,1,0,1,1
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,0,0,9,0,9,9
CORIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,0,0,17,0,17,17
CORQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,2,0,0,0,2,2
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,1,0,0,0,1,1
CUEVO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,0,0,2,0,2,2
CULPINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,12,0,2,0,14,14
CURAHUARA DE CARANGAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,14,0,0,0,14,14
DESAGUADERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,1,0,14,0,15,15
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,6,0,7,0,13,13
EL PUENTE(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,0,0,1,0,1,1
EL PUENTE(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,4,0,26,0,30,30
EL VILLAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2020-12-01,0,3,0,4,0,7,7
