,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
QUIRUSILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,12,11,37,48,49,59,108
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,3,5,2,2,5,7,12
RAVELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,7,3,17,25,24,28,52
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,873,951,382,182,1255,1133,2388
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,17,17,2,1,19,18,37
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,22,26,433,172,455,198,653
SABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,6,8,17,28,23,36,59
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,292,294,759,879,1051,1173,2224
SACABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,12,23,29,39,41,62,103
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,7,5,40,41,47,46,93
SAIPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,34,42,48,95,82,137,219
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,3,6,8,12,11,18,29
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,25,48,30,47,55,95,150
SAN AGUSTIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,0,3,7,8,7,11,18
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,5,7,4,9,9,16,25
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,0,0,5,6,5,6,11
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,5,7,7,7,12,14,26
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,43,42,7,18,50,60,110
SAN BENITO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,11,15,34,59,45,74,119
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,185,181,61,78,246,259,505
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,6,17,46,77,52,94,146
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,50,64,48,45,98,109,207
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,7,12,41,72,48,84,132
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,24,31,0,0,24,31,55
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,15,27,78,77,93,104,197
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,11,9,45,60,56,69,125
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,16,24,5,5,21,29,50
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,123,128,458,633,581,761,1342
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,6,5,18,18,24,23,47
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,31,47,154,227,185,274,459
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,101,142,74,157,175,299,474
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,24,16,9,10,33,26,59
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,41,61,10,26,51,87,138
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,2,4,3,0,5,4,9
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,2,1,39,86,41,87,128
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,60,70,81,144,141,214,355
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,2,3,2,2,4,5,9
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,2,3,27,32,29,35,64
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,11,12,56,30,67,42,109
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,0,0,5,9,5,9,14
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,31,38,90,151,121,189,310
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,0,0,9,6,9,6,15
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,36,7,14,33,50,40,90
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,16,15,0,0,16,15,31
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,3323,3305,272,244,3595,3549,7144
SANTA ROSA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,16,16,32,40,48,56,104
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,51,59,84,146,135,205,340
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,9,8,16,14,25,22,47
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,2,2,1,4,3,6,9
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,1,3,1,5,2,8,10
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,4,2,5,2,9,4,13
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,8,13,35,45,43,58,101
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,6,1,0,1,6,2,8
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,3,17,8,4,11,21,32
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,15,18,46,51,61,69,130
SHINAOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,17,27,50,49,67,76,143
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,47,29,49,51,96,80,176
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,3,9,70,90,73,99,172
SIPE SIPE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,71,68,281,387,352,455,807
SOPACHUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,21,32,52,80,73,112,185
SORACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,6,2,3,3,9,5,14
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,8,9,285,119,293,128,421
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,1316,1258,890,823,2206,2081,4287
TACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,1,0,13,13,14,13,27
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,11,14,0,1,11,15,26
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,8,3,19,16,27,19,46
TACOPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,8,4,13,25,21,29,50
TAHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,0,1,14,13,14,14,28
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,33,35,43,56,76,91,167
TARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,41,75,33,79,74,154,228
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,14,21,35,39,49,60,109
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,3,8,37,79,40,87,127
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,672,784,913,1091,1585,1875,3460
TARVITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,20,30,69,72,89,102,191
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,13,15,21,29,34,44,78
TIAHUANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,31,48,124,170,155,218,373
TINGUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,8,12,19,26,27,38,65
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,36,36,43,53,79,89,168
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,166,174,296,427,462,601,1063
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,16,16,90,123,106,139,245
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,1,1,28,9,29,10,39
TOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,17,20,58,87,75,107,182
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,15,27,22,19,37,46,83
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,1,2,2,6,3,8,11
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,36,38,73,64,109,102,211
TOMINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,72,90,9,23,81,113,194
TORO TORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,9,12,20,21,29,33,62
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,12,13,64,56,76,69,145
TOTORA(ORR),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,5,4,4,6,9,10,19
TRIGAL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,1,2,8,18,9,20,29
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,145,117,167,138,312,255,567
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,164,271,145,217,309,488,797
TURCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,1,3,8,10,9,13,22
UMALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,1,2,0,1,1,3,4
UNCIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,2,5,145,191,147,196,343
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,21,41,89,109,110,150,260
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,38,46,2,7,40,53,93
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,152,281,240,257,392,538,930
VACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,4,5,15,21,19,26,45
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,75,84,99,144,174,228,402
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,67,90,98,129,165,219,384
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,3,6,6,6,9,12,21
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,6,8,219,262,225,270,495
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,154,168,138,145,292,313,605
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,2,2,32,38,34,40,74
VILLA RIVERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,13,10,32,50,45,60,105
VILLA SERRANO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,15,25,164,218,179,243,422
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,38,46,76,70,114,116,230
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,10,18,40,41,50,59,109
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,180,241,85,129,265,370,635
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,131,161,352,481,483,642,1125
VITICHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,10,26,51,68,61,94,155
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,5,9,1,7,6,16,22
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,834,1171,430,368,1264,1539,2803
YACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,4,13,2,9,6,22,28
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,368,422,527,640,895,1062,1957
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,47,34,32,49,79,83,162
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,9,17,41,37,50,54,104
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,47,75,35,55,82,130,212
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,12,17,64,81,76,98,174
YOTALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,9,6,53,66,62,72,134
YUNCHARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,5,8,15,17,20,25,45
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-05-01,46,73,250,241,296,314,610
ACACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,3,4,9,19,12,23,35
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,26,27,159,242,185,269,454
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,32,50,46,46,78,96,174
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,14,26,52,74,66,100,166
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,2,1,6,16,8,17,25
ALCALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,5,4,7,6,12,10,22
ALTO BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,15,22,1,2,16,24,40
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,4,6,31,35,35,41,76
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,2,6,7,11,9,17,26
ANTEQUERA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,5,2,12,19,17,21,38
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,13,16,26,50,39,66,105
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,12,14,10,18,22,32,54
ARAMPAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,2,0,0,0,2,0,2
ARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,11,18,79,48,90,66,156
ARBIETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,18,43,83,142,101,185,286
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,2,17,24,22,26,39,65
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,3,4,52,69,55,73,128
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,7,4,1,2,8,6,14
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,3,4,3,2,6,6,12
AYATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2020-06-01,1,0,4,6,5,6,11
