,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SOPACHUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,4,0,1,0,5,5
SORACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,2,2,0,0,2,2,4
SORATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,4,6,4,8,8,14,22
SUCRE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,39,134,4,4,43,138,181
TACACOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,1,2,2,14,3,16,19
TACOBAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,2,0,0,0,2,2
TACOPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,3,0,1,0,4,4
TAPACARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,6,10,4,8,10,18,28
TARATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,43,273,9,9,52,282,334
TARVITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,1,0,0,0,1,1
TEOPONTE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,1,7,1,3,2,10,12
TINGUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,5,0,0,0,5,5
TIPUANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,2,6,2,7,4,13,17
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,12,27,26,53,38,80,118
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,7,16,7,15,14,31,45
TOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,1,1,4,4,5,5,10
TOLATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,3,5,16,13,19,18,37
TOLEDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,0,4,4,4,4,8
TOMAVE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,2,2,7,4,9,6,15
TORO TORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,5,0,5,0,10,10
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,4,5,7,5,11,16
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,2,1,0,3,2,4,6
TRIGAL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,22,171,7,3,29,174,203
TUPIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,15,47,12,0,27,47,74
TURCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,0,5,1,5,1,6
UMALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,4,0,0,0,4,4
UNCIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,1,21,7,0,8,21,29
URIONDO (A. CONCEPCION),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,10,3,5,3,15,18
URUBICHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,7,1,4,1,11,12
UYUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,2,14,0,0,2,14,16
VACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,3,0,1,0,4,4
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,3,5,0,0,3,5,8
VIACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,2,64,0,3,2,67,69
VILA VILA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,1,3,0,0,1,3,4
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,25,47,1,3,26,50,76
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,5,0,3,2,8,2,10
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,3,2,2,4,5,6,11
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,12,27,10,11,22,38,60
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,16,5,0,0,16,5,21
VILLAZON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,5,24,0,0,5,24,29
VINTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,9,48,7,28,16,76,92
VITICHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,1,5,0,0,1,5,6
WALDO BALLIVIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,33,50,79,14,112,64,176
YACUIBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,17,61,30,25,47,86,133
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,2,12,0,0,2,12,14
YANACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,9,0,3,0,12,12
YOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,2,3,0,0,2,3,5
YOTALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,2,0,0,0,2,2
YUNCHARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,0,0,1,0,1,1
ZUDAÑEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-01-01,0,1,0,1,0,2,2
ACACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,1,0,0,0,1,1
ACHACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,2,31,6,10,8,41,49
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,4,29,2,0,6,29,35
AIQUILE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,2,2,9,15,11,17,28
ALCALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,0,0,1,0,1,1
ALTO BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,6,10,3,1,9,11,20
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,5,5,7,5,12,17
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,4,0,3,5,7,5,12
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,0,0,0,1,0,1
ANZALDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,0,8,5,9,5,14
APOLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,7,10,16,11,23,34
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,0,9,12,9,12,21
ARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,10,14,3,6,13,20,33
ARBIETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,5,24,0,4,5,28,33
ARQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,2,0,6,1,8,9
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,14,36,0,0,14,36,50
ATOCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,7,3,1,4,8,12
AUCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,1,0,0,1,1,2
AYATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,4,1,0,2,4,6
AYO AYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,2,0,0,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,2,18,21,23,23,41,64
AZURDUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,3,0,0,1,3,4
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,3,2,3,3,6,9
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,2,28,0,0,2,28,30
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,4,18,0,2,4,20,24
BOLIVAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,0,6,3,6,3,9
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,25,124,59,125,84,209
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,40,13,19,32,59,45,104
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,5,0,1,0,6,6
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,5,3,0,3,5,8
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,13,0,0,0,13,13
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,11,0,1,1,12,13
CAMARGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,0,0,1,1,1,2
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,10,16,3,0,13,16,29
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,5,12,5,12,10,22
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,2,0,1,0,3,3
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,6,11,0,11,6,17
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,4,51,97,9,101,60,161
CARAPARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,3,15,0,2,3,17,20
CARIPUYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,2,0,0,0,2,2
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,2,3,0,0,2,3,5
CATACORA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,0,6,0,7,0,7
CHACARILLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,7,2,6,2,13,15
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,3,0,5,0,8,8
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,7,2,1,3,8,11
CHARAÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,0,0,0,1,0,1
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,10,0,0,0,10,10
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,5,9,3,7,8,16,24
CHIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,0,1,2,1,2,3
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,4,0,0,1,4,1,5
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,3,6,0,13,3,19,22
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,5,0,10,0,15,15
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,11,0,5,0,16,16
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,2,1,1,1,3,4
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,12,33,9,2,21,35,56
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,6,3,5,10,11,13,24
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,113,401,70,86,183,487,670
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,13,20,65,46,78,66,144
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,9,9,0,1,9,10,19
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,4,7,0,0,4,7,11
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,3,23,9,2,12,25,37
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,9,0,0,1,9,10
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,26,4,13,4,39,43
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,5,0,0,1,5,6
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,8,27,23,28,31,59
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,10,0,8,0,18,18
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,2,7,2,0,4,7,11
COPACABANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,1,0,0,0,1,1
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,9,0,0,1,9,10
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,2,0,0,0,2,2
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,3,3,4,4,7,11
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,4,5,4,0,8,5,13
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,5,0,0,0,5,5
COTOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,8,3,4,3,12,15
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,3,1,0,0,3,1,4
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,0,0,0,1,0,1
CURVA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,0,11,6,11,6,17
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,111,727,388,105,499,832,1331
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,1,0,1,0,2,2
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,4,11,0,0,4,11,15
EL VILLAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,1,0,0,1,1,2
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,6,2,2,1,8,3,11
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,7,26,1,11,8,37,45
ESCARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,3,0,0,0,3,3
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,1,0,5,0,6,6
ESMERALDA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,0,0,1,0,1,1
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,1,0,0,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,0,0,2,1,2,3
EXALTACION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,3,0,0,0,3,3
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,7,0,0,0,7,7
FILADELFIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,3,15,0,15,3,18
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,2,3,0,3,2,6,8
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,4,0,0,1,4,5
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,4,10,2,4,6,14,20
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,11,77,3,4,14,81,95
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,3,2,0,0,3,2,5
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,9,1,0,0,9,1,10
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,0,0,0,1,0,1
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,2,2,0,0,2,2,4
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,5,13,10,20,15,33,48
HUARACAJE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,3,0,0,1,3,4
HUARINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,2,1,0,5,2,6,8
HUATAJATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,1,6,6,6,7,13
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,11,1,1,3,12,4,16
HUMANATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,2,0,0,0,2,2
ICHOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,3,3,3,3,6,6,12
INCAHUASI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,2,2,0,2,2,4
INGAVI (HUMAITA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,2,0,0,0,2,2
INQUISIVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,2,34,9,34,11,45
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,0,3,4,3,4,7
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,4,0,1,1,5,6
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,4,14,13,7,17,21,38
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,164,506,487,98,651,604,1255
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,2,3,6,3,8,11
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,5,7,0,1,5,8,13
LAS CARRERAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,0,1,1,1,1,2
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,6,29,3,24,9,53,62
LORETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,0,0,13,1,13,14
LURIBAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,6,0,0,1,6,7
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,3,0,0,0,3,3
MACHARETI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,4,5,0,2,4,7,11
MAGDALENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,3,46,40,46,43,89
MAIRANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,3,3,0,0,3,3,6
MALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,3,1,2,2,5,7
MAPIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,3,24,1,1,4,25,29
MECAPACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,0,0,3,0,3,3
MINEROS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,17,0,0,1,17,18
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,4,0,0,1,4,5
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,3,0,0,1,3,4
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,8,1,5,1,13,2,15
MONTERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,16,183,4,15,20,198,218
MOROCHATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,3,4,0,6,3,10,13
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,0,4,6,4,6,10
OCURI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,12,0,0,1,12,13
OKINAWA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,2,0,0,1,2,3
OMEREQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,2,2,5,2,7,9
ORURO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,54,267,7,43,61,310,371
PADCAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,2,9,0,2,2,11,13
PAILON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,5,11,2,0,7,11,18
PALCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,29,5,22,6,51,57
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,6,11,15,19,21,30,51
PAMPA AULLAGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,2,2,0,0,2,2,4
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,3,0,0,0,3,0,3
PASORAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,0,1,7,1,7,8
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,10,0,0,0,10,10
PELECHUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,10,1,8,1,18,19
POCOATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,3,0,4,0,7,7
POCONA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,3,6,6,10,9,16,25
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,5,5,1,4,6,9,15
POOPO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,4,4,5,5,9,14
PORCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,11,1,6,2,17,19
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,32,0,0,0,32,32
PORVENIR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,5,0,0,0,5,5
POSTRER VALLE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,0,1,0,1,0,1
POTOSI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,34,189,21,24,55,213,268
PRESTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,0,0,5,0,5,5
PUCARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,2,0,0,0,2,2
PUCARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,4,12,6,14,10,26,36
PUERTO ACOSTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,0,0,0,1,0,1
PUERTO CARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,5,0,2,0,7,7
PUERTO GONZALO MORENO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,4,0,8,1,12,13
PUERTO PEREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,10,2,0,3,10,13
PUERTO QUIJARRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,2,4,0,0,2,4,6
PUERTO RICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,5,0,0,0,5,5
PUERTO SILES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,3,0,0,0,3,3
PUERTO SUAREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,5,8,0,4,5,12,17
PUERTO VILLARROEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,3,39,20,23,23,62,85
PUNA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,14,2,10,2,24,26
PUNATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,12,40,11,40,23,80,103
QUIABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,31,45,52,78,83,123,206
QUIME,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,2,3,0,1,2,4,6
QUIRUSILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,1,0,0,0,1,1
RAQAYPAMPA(ETA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,1,0,1,0,2,2
RAVELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,7,1,11,1,18,19
REYES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,0,14,0,0,0,14,14
RIBERALTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,1,119,1,8,2,127,129
ROBORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,3,1,48,1,51,2,53
RURRENABAQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2020-02-01,13,30,125,5,138,35,173
