,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,36,52,164,285,200,337,537
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,6,1,0,2,6,8
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,8,3,5,5,13,8,21
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,6,12,6,12,18
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,2,2,0,0,2,2,4
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,50,107,13,26,63,133,196
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,2,0,0,0,2,2
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,1,0,1,0,1
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,9,34,6,5,15,39,54
TIAHUANACU,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,0,1,0,2,0,2
TINGUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,1,2,1,3,4
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,2,3,16,14,18,17,35
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,3,0,0,1,3,4
TOLEDO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,2,4,0,0,2,4,6
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,2,0,0,0,2,0,2
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2020-09-01,2,1,1,0,3,1,4
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,25,39,10,23,35,62,97
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,4,2,0,0,4,2,6
UMALA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,1,0,0,0,1,1
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,8,12,8,12,20
URUBICHA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,0,0,0,1,0,1
VACAS,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,2,2,0,0,2,2,4
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,7,16,3,26,10,42,52
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,4,13,0,1,4,14,18
VILLA RIVERO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,0,1,0,1,0,1
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,4,6,2,7,6,13
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,6,0,0,1,6,7
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,0,2,0,0,0,2,2
VINTO,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,1,0,0,1,1,2
WARNES,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,11,11,3,1,14,12,26
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,1,0,0,0,1,0,1
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2020-09-01,4,6,0,2,4,8,12
ANTEQUERA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,0,0,0,1,0,1
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,0,16,0,17,0,17
BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,3,1,2,1,5,6
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,2,0,0,1,2,3
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,0,1,6,1,6,7
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,1,0,0,0,1,1
CARAPARI,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,0,0,1,0,1,1
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,0,0,0,1,0,1
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,2,1,0,2,2,4
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,2,0,0,0,2,2
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,3,0,0,0,3,3
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,31,53,149,138,180,191,371
COLCAPIRHUA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,0,1,1,1,1,2
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,1,0,0,1,1,2
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,0,0,0,1,0,1
COLPA BELGICA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,2,0,0,0,2,2
COMARAPA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,2,0,1,1,3,4
CONCEPCION,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,4,2,0,0,4,2,6
COROICO,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,3,0,0,0,3,3
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,2,2,0,0,2,2,4
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,3,0,0,0,3,3
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,25,34,42,69,67,103,170
EL CHORO,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,4,0,5,1,9,10
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,1,0,0,0,1,1
EXALTACION,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,0,0,0,1,0,1
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,0,2,0,2,0,2
HUACARETA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,1,0,0,1,1,2
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,1,0,0,0,1,1
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,4,0,0,0,4,4
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,5,0,0,0,5,5
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,32,73,27,35,59,108,167
LAGUNILLAS,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,1,1,0,1,1,2
LAJA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,1,0,0,0,1,1
MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,0,0,0,1,0,1
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,2,0,1,1,3,4
ORURO,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,5,24,9,7,14,31,45
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,0,0,3,1,3,4
PALCA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,1,0,0,1,1,2
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,1,0,0,0,1,1
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,0,0,0,1,0,1
PORCO,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,5,13,0,1,5,14,19
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,2,0,0,1,2,3
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,0,0,0,1,0,1
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,0,3,4,3,4,7
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,5,10,11,18,16,28,44
QUIME,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,2,0,0,1,2,3
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,1,0,1,0,2,2
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,22,24,4,9,26,33,59
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,2,1,0,0,2,1,3
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,1,0,0,0,1,1
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,0,0,0,1,0,1
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,4,0,0,0,4,4
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,1,0,0,0,1,1
SAN MATIAS,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,2,3,0,0,2,3,5
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,2,0,0,0,2,2
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,0,1,1,1,1,2
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,33,76,9,25,42,101,143
SANTA ROSA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,2,0,0,0,2,2
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,0,1,0,1,0,1
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,2,1,6,0,8,1,9
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,25,40,22,55,47,95,142
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,9,1,8,1,17,18
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,3,4,0,0,3,4,7
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2020-10-01,3,2,0,1,3,3,6
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,5,0,0,0,5,5
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,4,5,0,0,4,5,9
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2020-10-01,4,2,0,0,4,2,6
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,3,3,1,1,4,4,8
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,2,2,0,0,2,2,4
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,1,13,0,0,1,13,14
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,4,6,0,0,4,6,10
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,3,1,1,4,4,5,9
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,0,3,0,1,0,4,4
VINTO,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,4,4,0,0,4,4,8
WARNES,otras vacunaciones,influenza estacional a personal de salud,2020-10-01,3,9,2,1,5,10,15
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,1,0,0,0,1,1
BATALLAS,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,0,0,1,0,1,1
BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,2,1,2,1,4,5
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,2,0,0,1,2,3
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,3,0,0,0,3,3
CARAPARI,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,4,0,0,1,4,5
CHOQUE COTA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,17,31,5,13,22,44,66
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,0,1,0,2,0,2
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,34,38,207,334,241,372,613
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2020-11-01,2,2,0,0,2,2,4
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,1,0,2,0,3,3
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,2,0,0,0,2,0,2
CONCEPCION,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,0,0,1,0,1,1
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,2,7,0,0,2,7,9
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,24,36,23,30,47,66,113
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,0,0,0,1,0,1
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,2,0,0,1,2,3
EXALTACION,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,1,0,0,1,1,2
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,0,1,0,1,0,1
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,1,0,0,1,1,2
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,1,0,0,0,1,1
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,0,0,1,0,1,1
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,1,0,0,0,1,1
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,36,42,44,18,80,60,140
LAGUNILLAS,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,2,0,0,0,2,2
MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,3,5,0,0,3,5,8
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,10,27,0,0,10,27,37
OKINAWA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,0,1,0,1,0,1
ORURO,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,12,21,7,14,19,35,54
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,2,4,0,0,2,4,6
PAILON,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,1,27,11,27,12,39
PAMPA GRANDE,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,1,0,0,0,1,1
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,1,0,0,0,1,1
POOPO,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,1,0,0,0,1,1
POROMA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,2,1,0,0,2,1,3
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,8,1,0,2,8,10
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,8,31,4,7,12,38,50
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,1,0,0,1,1,2
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,0,0,0,1,0,1
PUNA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,2,11,1,4,3,15,18
REYES,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,4,19,0,0,4,19,23
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,2,0,0,0,2,2
RURRENABAQUE,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,3,1,0,0,3,1,4
SACABA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,8,25,14,36,22,61,83
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,3,0,0,0,3,3
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,4,3,0,0,4,3,7
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,1,0,0,0,1,1
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,0,0,0,1,0,1
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,50,118,21,26,71,144,215
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,1,0,0,1,1,2
SORATA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,0,1,0,1,0,1
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,34,59,11,30,45,89,134
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,0,0,0,1,0,1
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,3,12,2,1,5,13,18
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,6,1,0,2,6,8
TODOS SANTOS,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,7,0,0,0,7,0,7
TOLEDO,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,1,1,0,2,1,3
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,0,1,3,2,3,5
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,4,0,0,0,4,4
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,6,9,0,0,6,9,15
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,2,4,0,0,2,4,6
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,0,1,4,1,4,5
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,3,0,0,1,3,4
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,4,7,0,0,4,7,11
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,0,0,0,1,0,1
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,4,0,2,1,6,7
VINTO,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,2,0,0,0,2,0,2
WARNES,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,4,19,0,1,4,20,24
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,0,2,0,0,0,2,2
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,0,0,0,1,0,1
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2020-11-01,1,1,0,3,1,4,5
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,1,0,0,3,1,3,4
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,1,3,0,0,1,3,4
BATALLAS,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,0,1,0,1,0,1
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,1,0,0,0,1,0,1
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,0,0,1,0,1,1
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,1,2,0,1,1,3,4
CHOQUE COTA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,1,0,0,0,1,0,1
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,1,2,6,8,7,10,17
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,107,58,35,23,142,81,223
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,2,0,0,0,2,2
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,2,2,1,5,3,7,10
CONCEPCION,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,1,0,0,0,1,0,1
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,2,3,0,0,2,3,5
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,3,0,0,0,3,0,3
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,7,9,0,0,7,9,16
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,2,2,0,0,2,2,4
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,9,26,141,24,150,50,200
EL PUENTE(STC),otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,1,0,0,0,1,1
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,0,0,1,0,1,1
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,1,0,0,0,1,0,1
FILADELFIA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,0,0,1,0,1,1
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,1,0,1,0,2,2
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,2,0,0,0,2,2
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,1,5,2,2,3,7,10
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,1,0,0,0,1,1
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,2,0,0,0,2,2
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,4,13,0,0,4,13,17
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,66,91,8,18,74,109,183
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,3,0,0,0,3,3
MINEROS,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,1,0,0,0,1,0,1
MOJOCOYA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,41,55,4,16,45,71,116
ORURO,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,13,26,1,5,14,31,45
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,0,3,6,3,6,9
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,15,19,0,0,15,19,34
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,1,4,0,0,1,4,5
PUERTO RICO,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,3,3,0,0,3,3,6
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,2,0,3,0,5,0,5
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,2,0,1,0,3,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,4,8,0,0,4,8,12
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,8,0,0,0,8,8
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,0,0,1,0,1,1
SAN MATIAS,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,2,0,0,0,2,2
SAN RAMON BENI,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,2,0,1,0,3,3
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,87,194,34,48,121,242,363
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,1,2,0,0,1,2,3
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,1,3,0,0,1,3,4
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,1,1,0,1,1,2
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,2,8,2,4,4,12,16
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,2,11,3,6,5,17,22
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,9,22,5,15,14,37,51
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,1,0,0,0,1,0,1
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,0,0,3,0,3,3
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,2,0,0,0,2,2
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,0,1,0,1,0,1
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,1,0,0,0,1,0,1
VITICHI,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,2,0,0,0,2,0,2
WARNES,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,3,0,0,0,3,3
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,1,2,0,0,1,2,3
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2020-12-01,0,0,0,2,0,2,2
