municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,23,23
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,2,2
SAN PEDRO DE MACHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,14,14
SAN PEDRO DE QUEMES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,1,1
SAN RAFAEL,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,1,1
SANTA ANA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,30,30
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,3,3
SANTIAGO DE CALLAPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,4,4
SANTIAGO DE MACHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,2,2
SAPAHAQUI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,6,6
SICA SICA (VILLA AROMA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,11,11
SICAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,2,2
SOPACHUY,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,1,1
SORACACHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,3,3
SORATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,4,4
TACOBAMBA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,5,5
TACOPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,5,5
TAPACARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,10,10
TARABUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,5,5
TARATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,2,2
TARVITA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,3,3
TIAHUANACU,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,1,1
TINGUIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,7,7
TIQUIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,2,2
TOLEDO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,2,2
TOMAVE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,3,3
TOMINA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,1,1
TORO TORO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,8,8
TUPIZA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,5,5
UMALA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,5,5
UYUNI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,2,2
VACAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,1,1
VIACHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,1,1
VILA VILA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,5,5
VILLA SERRANO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,1,1
VILLA TUNARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,8,8
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,1,1
VITICHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,1,1
WALDO BALLIVIAN,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,1,1
WARNES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,1,1
YACO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,9,9
YANACACHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,4,4
YOCALLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,2,2
YUNCHARA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-02-01,1,1
ACACIO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
ACHACACHI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,15,15
ACHOCALLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
AIQUILE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
ANCORAIMES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,11,11
ANDAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
ANZALDO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,2,2
APOLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,12,12
ARAMPAMPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,2,2
ARBIETO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
ARQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,9,9
ATOCHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,4,4
AUCAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
AYATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,6,6
AYO AYO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
AZURDUY,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
BATALLAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
BELEN DE ANDAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
BETANZOS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,10,10
BOLIVAR,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,8,8
BOYUIBE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
CABEZAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,10,10
CAIROMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,6,6
CAJUATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
CALAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,10,10
CAMARGO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,4,4
CAQUIAVIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,2,2
CARACOLLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
CARANAVI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
CARAPARI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
CARIPUYO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,4,4
CHALLAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,4,4
CHAQUI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
CHARAGUA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,7,7
CHAYANTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,8,8
CHIMORE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
CHIPAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
CHUMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,2,2
CKOCHAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,11,11
COCAPATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,8,8
"COLCHA ""K""",atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
COLLANA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
COLOMI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
COLQUECHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,9,9
COLQUENCHA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,4,4
COLQUIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,5,5
COPACABANA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
COROICO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,7,7
CORQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,2,2
COTAGAITA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
CULPINA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
CURVA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,4,4
DESAGUADERO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
EL ALTO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,16,16
EL TORNO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
EL VILLAR,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
ENTRE RIOS CBBA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
EUCALIPTUS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
FILADELFIA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,10,10
GUAQUI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
GUTIERREZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
HUANUNI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
HUARINA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
HUMANATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,4,4
ICHOCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,2,2
ICLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
INCAHUASI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
INQUISIVI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,6,6
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
LA ASUNTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,5,5
LA RIVERA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
LAJA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,13,13
LICOMA PAMPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
LORETO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
LURIBAY,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
MACHACAMARCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
MACHARETI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
MAGDALENA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,4,4
MALLA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
MAPIRI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
MECAPACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
MINEROS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
MIZQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
MOCOMOCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,5,5
MONTERO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
MOROCHATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,8,8
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
OCURI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,5,5
ORURO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,2,2
PADCAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
PALCA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,6,6
PALOS BLANCOS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
PAMPA AULLAGAS,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,2,2
PASORAPA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
PATACAMAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,2,2
PELECHUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,4,4
POCOATA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,19,19
PORCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
POROMA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,9,9
POTOSI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
PRESTO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
PUCARANI,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,4,4
PUERTO ACOSTA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,3,3
PUERTO CARABUCO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,5,5
PUERTO PEREZ,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,12,12
PUNA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,4,4
QUIABAYA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
QUILLACOLLO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,2,2
RAVELO,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,5,5
RURRENABAQUE,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
SACABAMBA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
SACACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,10,10
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
SAN ANDRES,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
SAN BORJA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,7,7
SAN BUENA VENTURA,atencion de partos en domicilio,rn con corte tardio de cordon umbilical,2022-03-01,1,1
