municipality,group,variable,month,Primer Control Post Parto,TOTAL
VILLA SERRANO,atencion de partos en domicilio,primer control post parto,2022-08-01,1,1
VILLA TUNARI,atencion de partos en domicilio,primer control post parto,2022-08-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,primer control post parto,2022-08-01,2,2
VINTO,atencion de partos en domicilio,primer control post parto,2022-08-01,3,3
VITICHI,atencion de partos en domicilio,primer control post parto,2022-08-01,3,3
WARNES,atencion de partos en domicilio,primer control post parto,2022-08-01,6,6
YACO,atencion de partos en domicilio,primer control post parto,2022-08-01,2,2
YANACACHI,atencion de partos en domicilio,primer control post parto,2022-08-01,1,1
YOTALA,atencion de partos en domicilio,primer control post parto,2022-08-01,1,1
YUNCHARA,atencion de partos en domicilio,primer control post parto,2022-08-01,1,1
ACHACACHI,atencion de partos en domicilio,primer control post parto,2022-09-01,8,8
AIQUILE,atencion de partos en domicilio,primer control post parto,2022-09-01,6,6
ALALAY,atencion de partos en domicilio,primer control post parto,2022-09-01,3,3
ANCORAIMES,atencion de partos en domicilio,primer control post parto,2022-09-01,9,9
ANDAMARCA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
APOLO,atencion de partos en domicilio,primer control post parto,2022-09-01,6,6
ARAMPAMPA,atencion de partos en domicilio,primer control post parto,2022-09-01,5,5
ARBIETO,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
ARQUE,atencion de partos en domicilio,primer control post parto,2022-09-01,3,3
AUCAPATA,atencion de partos en domicilio,primer control post parto,2022-09-01,4,4
AYATA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,primer control post parto,2022-09-01,6,6
AZURDUY,atencion de partos en domicilio,primer control post parto,2022-09-01,7,7
BELEN DE ANDAMARCA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
BELEN DE URMIRI,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
BERMEJO,atencion de partos en domicilio,primer control post parto,2022-09-01,10,10
BETANZOS,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
BOLIVAR,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
CABEZAS,atencion de partos en domicilio,primer control post parto,2022-09-01,21,21
"CAIZA ""D""",atencion de partos en domicilio,primer control post parto,2022-09-01,3,3
CAMARGO,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
CAMIRI,atencion de partos en domicilio,primer control post parto,2022-09-01,5,5
CAQUIAVIRI,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
CARACOLLO,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
CARANAVI,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
CARIPUYO,atencion de partos en domicilio,primer control post parto,2022-09-01,4,4
CHACARILLA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
CHALLAPATA,atencion de partos en domicilio,primer control post parto,2022-09-01,6,6
CHAQUI,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
CHARAGUA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
CHAYANTA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
CHIMORE,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
CHIPAYA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
CHOQUE COTA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
CHUMA,atencion de partos en domicilio,primer control post parto,2022-09-01,7,7
CKOCHAS,atencion de partos en domicilio,primer control post parto,2022-09-01,16,16
COBIJA,atencion de partos en domicilio,primer control post parto,2022-09-01,4,4
COCHABAMBA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
"COLCHA ""K""",atencion de partos en domicilio,primer control post parto,2022-09-01,4,4
COLQUECHACA,atencion de partos en domicilio,primer control post parto,2022-09-01,12,12
COLQUIRI,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
COMBAYA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
CONCEPCION,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
COPACABANA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
CORIPATA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
CORO CORO,atencion de partos en domicilio,primer control post parto,2022-09-01,7,7
COROICO,atencion de partos en domicilio,primer control post parto,2022-09-01,7,7
CORQUE,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
COTAGAITA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
COTOCA,atencion de partos en domicilio,primer control post parto,2022-09-01,6,6
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
CULPINA,atencion de partos en domicilio,primer control post parto,2022-09-01,3,3
CURAHUARA DE CARANGAS,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
EL ALTO,atencion de partos en domicilio,primer control post parto,2022-09-01,28,28
EL PUENTE(STC),atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
EL VILLAR,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
EUCALIPTUS,atencion de partos en domicilio,primer control post parto,2022-09-01,3,3
GAIOC JATUN AYLLU YURA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,primer control post parto,2022-09-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,primer control post parto,2022-09-01,10,10
GUAQUI,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
HUARINA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
HUATAJATA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
HUMANATA,atencion de partos en domicilio,primer control post parto,2022-09-01,4,4
ICHOCA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
ICLA,atencion de partos en domicilio,primer control post parto,2022-09-01,5,5
INCAHUASI,atencion de partos en domicilio,primer control post parto,2022-09-01,7,7
INQUISIVI,atencion de partos en domicilio,primer control post parto,2022-09-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,primer control post parto,2022-09-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
LA ASUNTA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
LA GUARDIA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
LA PAZ,atencion de partos en domicilio,primer control post parto,2022-09-01,4,4
LAJA,atencion de partos en domicilio,primer control post parto,2022-09-01,8,8
LLALLAGUA,atencion de partos en domicilio,primer control post parto,2022-09-01,4,4
LLICA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
LORETO,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
LURIBAY,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
MALLA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
MECAPACA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
MINEROS,atencion de partos en domicilio,primer control post parto,2022-09-01,11,11
MIZQUE,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
MOCOMOCO,atencion de partos en domicilio,primer control post parto,2022-09-01,12,12
MONTERO,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
OCURI,atencion de partos en domicilio,primer control post parto,2022-09-01,9,9
ORURO,atencion de partos en domicilio,primer control post parto,2022-09-01,13,13
PADCAYA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
PADILLA,atencion de partos en domicilio,primer control post parto,2022-09-01,5,5
PALCA,atencion de partos en domicilio,primer control post parto,2022-09-01,8,8
PALOS BLANCOS,atencion de partos en domicilio,primer control post parto,2022-09-01,5,5
PAMPA GRANDE,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
PATACAMAYA,atencion de partos en domicilio,primer control post parto,2022-09-01,3,3
PELECHUCO,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
POCOATA,atencion de partos en domicilio,primer control post parto,2022-09-01,25,25
PORCO,atencion de partos en domicilio,primer control post parto,2022-09-01,4,4
POROMA,atencion de partos en domicilio,primer control post parto,2022-09-01,5,5
PORONGO,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
POTOSI,atencion de partos en domicilio,primer control post parto,2022-09-01,14,14
PRESTO,atencion de partos en domicilio,primer control post parto,2022-09-01,5,5
PUERTO CARABUCO,atencion de partos en domicilio,primer control post parto,2022-09-01,5,5
PUERTO PEREZ,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
PUNA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
PUNATA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
QUIABAYA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
QUILLACOLLO,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
RAQAYPAMPA(ETA),atencion de partos en domicilio,primer control post parto,2022-09-01,8,8
RAVELO,atencion de partos en domicilio,primer control post parto,2022-09-01,7,7
SACABA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
SACACA,atencion de partos en domicilio,primer control post parto,2022-09-01,3,3
SAN AGUSTIN,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
SAN BORJA,atencion de partos en domicilio,primer control post parto,2022-09-01,12,12
SAN BUENA VENTURA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
SAN IGNACIO,atencion de partos en domicilio,primer control post parto,2022-09-01,8,8
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,primer control post parto,2022-09-01,9,9
SAN LORENZO(PND),atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
SAN LUCAS,atencion de partos en domicilio,primer control post parto,2022-09-01,15,15
SAN MATIAS,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,primer control post parto,2022-09-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,primer control post parto,2022-09-01,4,4
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,primer control post parto,2022-09-01,4,4
SAN PEDRO DE MACHA,atencion de partos en domicilio,primer control post parto,2022-09-01,10,10
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
SANTA ROSA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en domicilio,primer control post parto,2022-09-01,3,3
SANTIAGO DE HUARI,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,primer control post parto,2022-09-01,5,5
SANTIVAÑES,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
SENA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,primer control post parto,2022-09-01,10,10
SORACACHI,atencion de partos en domicilio,primer control post parto,2022-09-01,5,5
SORATA,atencion de partos en domicilio,primer control post parto,2022-09-01,3,3
SUCRE,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
TACACOMA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
TACOBAMBA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
TAPACARI,atencion de partos en domicilio,primer control post parto,2022-09-01,4,4
TARABUCO,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
TARIJA,atencion de partos en domicilio,primer control post parto,2022-09-01,6,6
TARVITA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
TINGUIPAYA,atencion de partos en domicilio,primer control post parto,2022-09-01,8,8
TIQUIPAYA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
TIRAQUE (CBBA),atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
TOLEDO,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
TOMAVE,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
TORO TORO,atencion de partos en domicilio,primer control post parto,2022-09-01,4,4
TOTORA(ORR),atencion de partos en domicilio,primer control post parto,2022-09-01,7,7
TUPIZA,atencion de partos en domicilio,primer control post parto,2022-09-01,3,3
UMALA,atencion de partos en domicilio,primer control post parto,2022-09-01,4,4
UNCIA,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
VACAS,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
VIACHA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
VILLA RIVERO,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
VILLA SERRANO,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
VILLA TUNARI,atencion de partos en domicilio,primer control post parto,2022-09-01,8,8
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
VILLAZON,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
VINTO,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
VITICHI,atencion de partos en domicilio,primer control post parto,2022-09-01,2,2
WALDO BALLIVIAN,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
WARNES,atencion de partos en domicilio,primer control post parto,2022-09-01,43,43
YACO,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
YOCALLA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
YUNCHARA,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,primer control post parto,2022-09-01,1,1
ACACIO,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
ACHACACHI,atencion de partos en domicilio,primer control post parto,2022-10-01,10,10
ACHOCALLA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
AIQUILE,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
ANCORAIMES,atencion de partos en domicilio,primer control post parto,2022-10-01,8,8
APOLO,atencion de partos en domicilio,primer control post parto,2022-10-01,5,5
ARBIETO,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
AUCAPATA,atencion de partos en domicilio,primer control post parto,2022-10-01,3,3
AYATA,atencion de partos en domicilio,primer control post parto,2022-10-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
AZURDUY,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
BERMEJO,atencion de partos en domicilio,primer control post parto,2022-10-01,7,7
BETANZOS,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
BOLIVAR,atencion de partos en domicilio,primer control post parto,2022-10-01,4,4
BOYUIBE,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
CABEZAS,atencion de partos en domicilio,primer control post parto,2022-10-01,28,28
CAIROMA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
CAMIRI,atencion de partos en domicilio,primer control post parto,2022-10-01,10,10
CAPINOTA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
CARACOLLO,atencion de partos en domicilio,primer control post parto,2022-10-01,3,3
CARANAVI,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
CARIPUYO,atencion de partos en domicilio,primer control post parto,2022-10-01,4,4
CHALLAPATA,atencion de partos en domicilio,primer control post parto,2022-10-01,5,5
CHAQUI,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
CHARAGUA,atencion de partos en domicilio,primer control post parto,2022-10-01,3,3
CHAYANTA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
CHUMA,atencion de partos en domicilio,primer control post parto,2022-10-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
CKOCHAS,atencion de partos en domicilio,primer control post parto,2022-10-01,9,9
COCAPATA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,primer control post parto,2022-10-01,9,9
COLOMI,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
COLQUECHACA,atencion de partos en domicilio,primer control post parto,2022-10-01,9,9
COMANCHE,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
COPACABANA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
CORO CORO,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
COROICO,atencion de partos en domicilio,primer control post parto,2022-10-01,4,4
CORQUE,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
COTAGAITA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
COTOCA,atencion de partos en domicilio,primer control post parto,2022-10-01,4,4
CUEVO,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
CULPINA,atencion de partos en domicilio,primer control post parto,2022-10-01,4,4
CURVA,atencion de partos en domicilio,primer control post parto,2022-10-01,5,5
EL ALTO,atencion de partos en domicilio,primer control post parto,2022-10-01,23,23
EL VILLAR,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
FERNANDEZ ALONSO,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
FILADELFIA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
GAIOC JATUN AYLLU YURA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,primer control post parto,2022-10-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,primer control post parto,2022-10-01,13,13
GUTIERREZ,atencion de partos en domicilio,primer control post parto,2022-10-01,4,4
HUARINA,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
HUMANATA,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
ICHOCA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
ICLA,atencion de partos en domicilio,primer control post parto,2022-10-01,3,3
INCAHUASI,atencion de partos en domicilio,primer control post parto,2022-10-01,6,6
INQUISIVI,atencion de partos en domicilio,primer control post parto,2022-10-01,8,8
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
IXIAMAS,atencion de partos en domicilio,primer control post parto,2022-10-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
LA ASUNTA,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
LA GUARDIA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
LA PAZ,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
LAJA,atencion de partos en domicilio,primer control post parto,2022-10-01,11,11
LORETO,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
MAGDALENA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
MALLA,atencion de partos en domicilio,primer control post parto,2022-10-01,3,3
MINEROS,atencion de partos en domicilio,primer control post parto,2022-10-01,11,11
MOCOMOCO,atencion de partos en domicilio,primer control post parto,2022-10-01,12,12
MONTERO,atencion de partos en domicilio,primer control post parto,2022-10-01,3,3
MORO MORO,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
MOROCHATA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
OCURI,atencion de partos en domicilio,primer control post parto,2022-10-01,8,8
ORURO,atencion de partos en domicilio,primer control post parto,2022-10-01,8,8
PADCAYA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
PALCA,atencion de partos en domicilio,primer control post parto,2022-10-01,8,8
PALOS BLANCOS,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
PAPEL PAMPA,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
PATACAMAYA,atencion de partos en domicilio,primer control post parto,2022-10-01,5,5
PAZÑA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
PELECHUCO,atencion de partos en domicilio,primer control post parto,2022-10-01,5,5
POCOATA,atencion de partos en domicilio,primer control post parto,2022-10-01,13,13
PORCO,atencion de partos en domicilio,primer control post parto,2022-10-01,3,3
POROMA,atencion de partos en domicilio,primer control post parto,2022-10-01,11,11
POTOSI,atencion de partos en domicilio,primer control post parto,2022-10-01,4,4
PRESTO,atencion de partos en domicilio,primer control post parto,2022-10-01,6,6
PUCARANI,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,primer control post parto,2022-10-01,3,3
PUNA,atencion de partos en domicilio,primer control post parto,2022-10-01,4,4
PUNATA,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
RAQAYPAMPA(ETA),atencion de partos en domicilio,primer control post parto,2022-10-01,4,4
RAVELO,atencion de partos en domicilio,primer control post parto,2022-10-01,4,4
SACABA,atencion de partos en domicilio,primer control post parto,2022-10-01,7,7
SACACA,atencion de partos en domicilio,primer control post parto,2022-10-01,8,8
SAN AGUSTIN,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
SAN BORJA,atencion de partos en domicilio,primer control post parto,2022-10-01,5,5
SAN IGNACIO,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,primer control post parto,2022-10-01,8,8
SAN LUCAS,atencion de partos en domicilio,primer control post parto,2022-10-01,4,4
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
SAN PEDRO,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
SAN PEDRO DE MACHA,atencion de partos en domicilio,primer control post parto,2022-10-01,11,11
SANTA ANA,atencion de partos en domicilio,primer control post parto,2022-10-01,28,28
SANTA ROSA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,primer control post parto,2022-10-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
SENA,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,primer control post parto,2022-10-01,6,6
SORACACHI,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
SORATA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
TACACOMA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
TACOBAMBA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
TAPACARI,atencion de partos en domicilio,primer control post parto,2022-10-01,4,4
TARABUCO,atencion de partos en domicilio,primer control post parto,2022-10-01,8,8
TARIJA,atencion de partos en domicilio,primer control post parto,2022-10-01,4,4
TARVITA,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
TINGUIPAYA,atencion de partos en domicilio,primer control post parto,2022-10-01,7,7
TIRAQUE (CBBA),atencion de partos en domicilio,primer control post parto,2022-10-01,3,3
TOLATA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
TOLEDO,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
TORO TORO,atencion de partos en domicilio,primer control post parto,2022-10-01,8,8
TOTORA(CBBA),atencion de partos en domicilio,primer control post parto,2022-10-01,7,7
TOTORA(ORR),atencion de partos en domicilio,primer control post parto,2022-10-01,4,4
TUPIZA,atencion de partos en domicilio,primer control post parto,2022-10-01,5,5
UMALA,atencion de partos en domicilio,primer control post parto,2022-10-01,3,3
UNCIA,atencion de partos en domicilio,primer control post parto,2022-10-01,5,5
UYUNI,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
VIACHA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
VILLA MONTES,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
VILLA TUNARI,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
VINTO,atencion de partos en domicilio,primer control post parto,2022-10-01,4,4
VITICHI,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
WARNES,atencion de partos en domicilio,primer control post parto,2022-10-01,24,24
YACO,atencion de partos en domicilio,primer control post parto,2022-10-01,3,3
YACUIBA,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
YANACACHI,atencion de partos en domicilio,primer control post parto,2022-10-01,2,2
YAPACANI,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
YOCALLA,atencion de partos en domicilio,primer control post parto,2022-10-01,1,1
ACHACACHI,atencion de partos en domicilio,primer control post parto,2022-11-01,15,15
ACHOCALLA,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
AIQUILE,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
ALALAY,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
ANCORAIMES,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
ANZALDO,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
APOLO,atencion de partos en domicilio,primer control post parto,2022-11-01,7,7
AUCAPATA,atencion de partos en domicilio,primer control post parto,2022-11-01,4,4
AYATA,atencion de partos en domicilio,primer control post parto,2022-11-01,5,5
AYO AYO,atencion de partos en domicilio,primer control post parto,2022-11-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,primer control post parto,2022-11-01,8,8
AZURDUY,atencion de partos en domicilio,primer control post parto,2022-11-01,6,6
BELEN DE URMIRI,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
BERMEJO,atencion de partos en domicilio,primer control post parto,2022-11-01,6,6
BETANZOS,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
BOLIVAR,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
BOYUIBE,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
CABEZAS,atencion de partos en domicilio,primer control post parto,2022-11-01,29,29
CAIROMA,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
"CAIZA ""D""",atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
CAMIRI,atencion de partos en domicilio,primer control post parto,2022-11-01,3,3
CAPINOTA,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
CARACOLLO,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
CARAPARI,atencion de partos en domicilio,primer control post parto,2022-11-01,1,1
CARIPUYO,atencion de partos en domicilio,primer control post parto,2022-11-01,10,10
CHACARILLA,atencion de partos en domicilio,primer control post parto,2022-11-01,2,2
