,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
YAPACANI,rabia,no de personas con vacuna antirrabica,2024-10-01,10,5,10,5,15
ACHACACHI,rabia,no de personas con vacuna antirrabica,2024-11-01,2,0,2,0,2
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2024-11-01,0,4,0,4,4
APOLO,rabia,no de personas con vacuna antirrabica,2024-11-01,2,1,2,1,3
ARANI,rabia,no de personas con vacuna antirrabica,2024-11-01,1,1,1,1,2
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2024-11-01,2,1,2,1,3
ATOCHA,rabia,no de personas con vacuna antirrabica,2024-11-01,0,1,0,1,1
BATALLAS,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
BERMEJO,rabia,no de personas con vacuna antirrabica,2024-11-01,4,9,4,9,13
BOLIVAR,rabia,no de personas con vacuna antirrabica,2024-11-01,1,1,1,1,2
CABEZAS,rabia,no de personas con vacuna antirrabica,2024-11-01,6,11,6,11,17
CAMARGO,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
CAMIRI,rabia,no de personas con vacuna antirrabica,2024-11-01,12,10,12,10,22
CAPINOTA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,2,1,2,3
CARANAVI,rabia,no de personas con vacuna antirrabica,2024-11-01,1,4,1,4,5
CHACARILLA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,3,1,3,4
CHARAGUA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
CHIMORE,rabia,no de personas con vacuna antirrabica,2024-11-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2024-11-01,3,0,3,0,3
CLIZA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
COBIJA,rabia,no de personas con vacuna antirrabica,2024-11-01,2,1,2,1,3
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2024-11-01,88,77,88,77,165
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2024-11-01,8,4,8,4,12
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2024-11-01,3,0,3,0,3
COLPA BELGICA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,1,1,1,2
COLQUIRI,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
COMARAPA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,2,1,2,3
CORIPATA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
COTOCA,rabia,no de personas con vacuna antirrabica,2024-11-01,11,7,11,7,18
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2024-11-01,3,2,3,2,5
EL ALTO,rabia,no de personas con vacuna antirrabica,2024-11-01,127,109,127,109,236
EL CHORO,rabia,no de personas con vacuna antirrabica,2024-11-01,0,2,0,2,2
EL PUENTE(STC),rabia,no de personas con vacuna antirrabica,2024-11-01,2,0,2,0,2
EL TORNO,rabia,no de personas con vacuna antirrabica,2024-11-01,10,10,10,10,20
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,1,1,1,2
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
GAIOC JATUN AYLLU YURA,rabia,no de personas con vacuna antirrabica,2024-11-01,0,1,0,1,1
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2024-11-01,2,0,2,0,2
GUANAY,rabia,no de personas con vacuna antirrabica,2024-11-01,2,2,2,2,4
GUAYARAMERIN,rabia,no de personas con vacuna antirrabica,2024-11-01,2,6,2,6,8
HUACARETA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,1,1,1,2
HUANUNI,rabia,no de personas con vacuna antirrabica,2024-11-01,8,4,8,4,12
HUARINA,rabia,no de personas con vacuna antirrabica,2024-11-01,0,1,0,1,1
HUATAJATA,rabia,no de personas con vacuna antirrabica,2024-11-01,0,2,0,2,2
HUMANATA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2024-11-01,2,1,2,1,3
JESUS DE MACHACA,rabia,no de personas con vacuna antirrabica,2024-11-01,0,1,0,1,1
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2024-11-01,2,4,2,4,6
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2024-11-01,24,18,24,18,42
LA PAZ,rabia,no de personas con vacuna antirrabica,2024-11-01,170,175,170,175,345
LAJA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2024-11-01,0,1,0,1,1
MACHACAMARCA,rabia,no de personas con vacuna antirrabica,2024-11-01,0,2,0,2,2
MACHARETI,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
MAIRANA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,1,1,1,2
MAPIRI,rabia,no de personas con vacuna antirrabica,2024-11-01,2,1,2,1,3
MINEROS,rabia,no de personas con vacuna antirrabica,2024-11-01,2,0,2,0,2
MOCOMOCO,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
MONTERO,rabia,no de personas con vacuna antirrabica,2024-11-01,9,6,9,6,15
ORURO,rabia,no de personas con vacuna antirrabica,2024-11-01,70,62,70,62,132
PADILLA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,2,1,2,3
PAILON,rabia,no de personas con vacuna antirrabica,2024-11-01,4,1,4,1,5
PALCA,rabia,no de personas con vacuna antirrabica,2024-11-01,0,2,0,2,2
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2024-11-01,3,2,3,2,5
PAPEL PAMPA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2024-11-01,2,0,2,0,2
PAZÑA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
POOPO,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
PORONGO,rabia,no de personas con vacuna antirrabica,2024-11-01,2,5,2,5,7
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2024-11-01,5,1,5,1,6
POTOSI,rabia,no de personas con vacuna antirrabica,2024-11-01,1,1,1,1,2
PUCARANI,rabia,no de personas con vacuna antirrabica,2024-11-01,2,1,2,1,3
PUERTO ACOSTA,rabia,no de personas con vacuna antirrabica,2024-11-01,0,1,0,1,1
PUERTO PEREZ,rabia,no de personas con vacuna antirrabica,2024-11-01,2,0,2,0,2
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2024-11-01,2,1,2,1,3
PUNATA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,1,1,1,2
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2024-11-01,9,9,9,9,18
QUIME,rabia,no de personas con vacuna antirrabica,2024-11-01,2,0,2,0,2
RIBERALTA,rabia,no de personas con vacuna antirrabica,2024-11-01,5,4,5,4,9
ROBORE,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
SACABA,rabia,no de personas con vacuna antirrabica,2024-11-01,16,12,16,12,28
SAIPINA,rabia,no de personas con vacuna antirrabica,2024-11-01,0,1,0,1,1
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2024-11-01,0,2,0,2,2
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2024-11-01,1,3,1,3,4
SAN ANTONIO DE LOMERIO,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2024-11-01,3,3,3,3,6
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2024-11-01,4,2,4,2,6
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2024-11-01,13,16,13,16,29
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2024-11-01,3,2,3,2,5
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2024-11-01,4,2,4,2,6
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2024-11-01,1,1,1,1,2
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2024-11-01,8,6,8,6,14
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2024-11-01,1,2,1,2,3
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2024-11-01,3,0,3,0,3
SAN PEDRO DE BUENA VISTA,rabia,no de personas con vacuna antirrabica,2024-11-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2024-11-01,376,313,376,313,689
SANTIAGO DE CALLAPA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
SANTIVAÑES,rabia,no de personas con vacuna antirrabica,2024-11-01,0,1,0,1,1
SICA SICA (VILLA AROMA),rabia,no de personas con vacuna antirrabica,2024-11-01,3,0,3,0,3
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2024-11-01,7,2,7,2,9
SOPACHUY,rabia,no de personas con vacuna antirrabica,2024-11-01,2,1,2,1,3
SUCRE,rabia,no de personas con vacuna antirrabica,2024-11-01,97,87,97,87,184
TARABUCO,rabia,no de personas con vacuna antirrabica,2024-11-01,1,1,1,1,2
TARIJA,rabia,no de personas con vacuna antirrabica,2024-11-01,28,26,28,26,54
TARVITA,rabia,no de personas con vacuna antirrabica,2024-11-01,0,1,0,1,1
TEOPONTE,rabia,no de personas con vacuna antirrabica,2024-11-01,0,2,0,2,2
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2024-11-01,11,4,11,4,15
TOCO,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
TOTORA(CBBA),rabia,no de personas con vacuna antirrabica,2024-11-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2024-11-01,25,24,25,24,49
UNCIA,rabia,no de personas con vacuna antirrabica,2024-11-01,2,3,2,3,5
UYUNI,rabia,no de personas con vacuna antirrabica,2024-11-01,2,2,2,2,4
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2024-11-01,4,3,4,3,7
VIACHA,rabia,no de personas con vacuna antirrabica,2024-11-01,10,12,10,12,22
VILLA CHARCAS,rabia,no de personas con vacuna antirrabica,2024-11-01,0,1,0,1,1
VILLA SERRANO,rabia,no de personas con vacuna antirrabica,2024-11-01,0,1,0,1,1
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2024-11-01,3,0,3,0,3
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con vacuna antirrabica,2024-11-01,0,2,0,2,2
VILLAZON,rabia,no de personas con vacuna antirrabica,2024-11-01,1,4,1,4,5
VINTO,rabia,no de personas con vacuna antirrabica,2024-11-01,5,4,5,4,9
WALDO BALLIVIAN,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
WARNES,rabia,no de personas con vacuna antirrabica,2024-11-01,14,15,14,15,29
YACUIBA,rabia,no de personas con vacuna antirrabica,2024-11-01,62,54,62,54,116
YAMPARAEZ,rabia,no de personas con vacuna antirrabica,2024-11-01,2,2,2,2,4
YAPACANI,rabia,no de personas con vacuna antirrabica,2024-11-01,7,6,7,6,13
YOTALA,rabia,no de personas con vacuna antirrabica,2024-11-01,1,0,1,0,1
ACHACACHI,rabia,no de personas con vacuna antirrabica,2024-12-01,0,2,0,2,2
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2024-12-01,2,3,2,3,5
ANCORAIMES,rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
APOLO,rabia,no de personas con vacuna antirrabica,2024-12-01,3,0,3,0,3
ARBIETO,rabia,no de personas con vacuna antirrabica,2024-12-01,2,0,2,0,2
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2024-12-01,0,2,0,2,2
AYO AYO,rabia,no de personas con vacuna antirrabica,2024-12-01,0,1,0,1,1
BATALLAS,rabia,no de personas con vacuna antirrabica,2024-12-01,4,0,4,0,4
BERMEJO,rabia,no de personas con vacuna antirrabica,2024-12-01,1,3,1,3,4
"CAIZA ""D""",rabia,no de personas con vacuna antirrabica,2024-12-01,4,0,4,0,4
CAMARGO,rabia,no de personas con vacuna antirrabica,2024-12-01,0,1,0,1,1
CAPINOTA,rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
CARANAVI,rabia,no de personas con vacuna antirrabica,2024-12-01,6,3,6,3,9
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2024-12-01,1,3,1,3,4
CHIMORE,rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
CHUA COCANI,rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2024-12-01,1,2,1,2,3
CLIZA,rabia,no de personas con vacuna antirrabica,2024-12-01,0,1,0,1,1
COBIJA,rabia,no de personas con vacuna antirrabica,2024-12-01,7,2,7,2,9
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2024-12-01,96,64,96,64,160
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2024-12-01,4,5,4,5,9
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2024-12-01,0,2,0,2,2
COLPA BELGICA,rabia,no de personas con vacuna antirrabica,2024-12-01,2,3,2,3,5
COLQUIRI,rabia,no de personas con vacuna antirrabica,2024-12-01,3,0,3,0,3
COPACABANA,rabia,no de personas con vacuna antirrabica,2024-12-01,4,3,4,3,7
CORIPATA,rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
COROICO,rabia,no de personas con vacuna antirrabica,2024-12-01,1,1,1,1,2
CORQUE,rabia,no de personas con vacuna antirrabica,2024-12-01,1,1,1,1,2
COTOCA,rabia,no de personas con vacuna antirrabica,2024-12-01,15,12,15,12,27
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2024-12-01,0,3,0,3,3
EL ALTO,rabia,no de personas con vacuna antirrabica,2024-12-01,184,135,184,135,319
EL PUENTE(STC),rabia,no de personas con vacuna antirrabica,2024-12-01,1,2,1,2,3
EL TORNO,rabia,no de personas con vacuna antirrabica,2024-12-01,11,12,11,12,23
ENTRE RIOS TRJ,rabia,no de personas con vacuna antirrabica,2024-12-01,0,1,0,1,1
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
GAIOC JATUN AYLLU YURA,rabia,no de personas con vacuna antirrabica,2024-12-01,0,1,0,1,1
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2024-12-01,1,1,1,1,2
GUANAY,rabia,no de personas con vacuna antirrabica,2024-12-01,0,1,0,1,1
GUAYARAMERIN,rabia,no de personas con vacuna antirrabica,2024-12-01,5,6,5,6,11
HUACARETA,rabia,no de personas con vacuna antirrabica,2024-12-01,2,0,2,0,2
HUANUNI,rabia,no de personas con vacuna antirrabica,2024-12-01,7,3,7,3,10
HUAYLLAMARCA,rabia,no de personas con vacuna antirrabica,2024-12-01,0,1,0,1,1
ICLA,rabia,no de personas con vacuna antirrabica,2024-12-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2024-12-01,2,0,2,0,2
IXIAMAS,rabia,no de personas con vacuna antirrabica,2024-12-01,1,1,1,1,2
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2024-12-01,4,4,4,4,8
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2024-12-01,28,21,28,21,49
LA PAZ,rabia,no de personas con vacuna antirrabica,2024-12-01,280,299,280,299,579
LAJA,rabia,no de personas con vacuna antirrabica,2024-12-01,1,1,1,1,2
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2024-12-01,1,1,1,1,2
MAIRANA,rabia,no de personas con vacuna antirrabica,2024-12-01,2,2,2,2,4
MINEROS,rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2024-12-01,8,1,8,1,9
MONTERO,rabia,no de personas con vacuna antirrabica,2024-12-01,3,2,3,2,5
OKINAWA,rabia,no de personas con vacuna antirrabica,2024-12-01,2,0,2,0,2
ORURO,rabia,no de personas con vacuna antirrabica,2024-12-01,71,76,71,76,147
PADILLA,rabia,no de personas con vacuna antirrabica,2024-12-01,3,1,3,1,4
PAILON,rabia,no de personas con vacuna antirrabica,2024-12-01,2,1,2,1,3
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2024-12-01,2,1,2,1,3
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2024-12-01,3,4,3,4,7
POCONA,rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
POOPO,rabia,no de personas con vacuna antirrabica,2024-12-01,1,1,1,1,2
PORCO,rabia,no de personas con vacuna antirrabica,2024-12-01,0,1,0,1,1
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2024-12-01,4,1,4,1,5
POTOSI,rabia,no de personas con vacuna antirrabica,2024-12-01,4,4,4,4,8
PUCARANI,rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
PUERTO ACOSTA,rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
PUERTO CARABUCO,rabia,no de personas con vacuna antirrabica,2024-12-01,1,1,1,1,2
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2024-12-01,1,1,1,1,2
PUNATA,rabia,no de personas con vacuna antirrabica,2024-12-01,2,0,2,0,2
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2024-12-01,13,13,13,13,26
RAVELO,rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
RIBERALTA,rabia,no de personas con vacuna antirrabica,2024-12-01,6,2,6,2,8
ROBORE,rabia,no de personas con vacuna antirrabica,2024-12-01,2,0,2,0,2
SACABA,rabia,no de personas con vacuna antirrabica,2024-12-01,14,12,14,12,26
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2024-12-01,1,3,1,3,4
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2024-12-01,2,1,2,1,3
SAN BORJA,rabia,no de personas con vacuna antirrabica,2024-12-01,8,3,8,3,11
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2024-12-01,2,1,2,1,3
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2024-12-01,3,3,3,3,6
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2024-12-01,10,4,10,4,14
SAN JAVIER(BNI),rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2024-12-01,3,0,3,0,3
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2024-12-01,2,1,2,1,3
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2024-12-01,0,1,0,1,1
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2024-12-01,5,1,5,1,6
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2024-12-01,4,2,4,2,6
SAN PEDRO DE TIQUINA,rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2024-12-01,504,405,504,405,909
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2024-12-01,0,1,0,1,1
SANTIVAÑES,rabia,no de personas con vacuna antirrabica,2024-12-01,2,0,2,0,2
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
SHINAOTA,rabia,no de personas con vacuna antirrabica,2024-12-01,1,2,1,2,3
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2024-12-01,4,1,4,1,5
SOPACHUY,rabia,no de personas con vacuna antirrabica,2024-12-01,2,0,2,0,2
SUCRE,rabia,no de personas con vacuna antirrabica,2024-12-01,240,161,240,161,401
TARABUCO,rabia,no de personas con vacuna antirrabica,2024-12-01,2,2,2,2,4
TARATA,rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
TARIJA,rabia,no de personas con vacuna antirrabica,2024-12-01,44,47,44,47,91
TARVITA,rabia,no de personas con vacuna antirrabica,2024-12-01,3,0,3,0,3
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2024-12-01,9,6,9,6,15
TIRAQUE (CBBA),rabia,no de personas con vacuna antirrabica,2024-12-01,2,0,2,0,2
TOLATA,rabia,no de personas con vacuna antirrabica,2024-12-01,0,1,0,1,1
TOLEDO,rabia,no de personas con vacuna antirrabica,2024-12-01,1,2,1,2,3
TRINIDAD,rabia,no de personas con vacuna antirrabica,2024-12-01,30,30,30,30,60
TUPIZA,rabia,no de personas con vacuna antirrabica,2024-12-01,17,15,17,15,32
UNCIA,rabia,no de personas con vacuna antirrabica,2024-12-01,0,1,0,1,1
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2024-12-01,7,4,7,4,11
VIACHA,rabia,no de personas con vacuna antirrabica,2024-12-01,18,15,18,15,33
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2024-12-01,1,1,1,1,2
VILLA SERRANO,rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con vacuna antirrabica,2024-12-01,4,3,4,3,7
VILLAZON,rabia,no de personas con vacuna antirrabica,2024-12-01,0,5,0,5,5
VINTO,rabia,no de personas con vacuna antirrabica,2024-12-01,4,4,4,4,8
WARNES,rabia,no de personas con vacuna antirrabica,2024-12-01,20,13,20,13,33
YANACACHI,rabia,no de personas con vacuna antirrabica,2024-12-01,1,0,1,0,1
YAPACANI,rabia,no de personas con vacuna antirrabica,2024-12-01,9,6,9,6,15
YOTALA,rabia,no de personas con vacuna antirrabica,2024-12-01,2,1,2,1,3
