,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2024-01-01,3,2,18,26,9,10,17,32,0,2,0,0,0,0,119
SABAYA,atencion odontologica,cirugia bucal menor,2024-01-01,0,4,6,5,2,8,7,11,3,1,0,0,0,0,47
SACABA,atencion odontologica,cirugia bucal menor,2024-01-01,11,19,175,194,52,59,58,174,42,37,0,0,0,0,821
SACABAMBA,atencion odontologica,cirugia bucal menor,2024-01-01,2,0,6,9,8,6,4,8,2,6,0,0,0,0,51
SACACA,atencion odontologica,cirugia bucal menor,2024-01-01,2,1,27,26,9,4,18,47,1,8,0,0,0,0,143
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2024-01-01,2,2,20,14,4,0,8,19,5,15,0,0,0,0,89
SAMAIPATA,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,11,22,1,3,6,19,2,2,0,0,0,0,66
SAN ANDRES,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,2,3,3,4,10,9,2,3,0,0,0,0,36
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2024-01-01,1,1,3,5,3,5,4,18,18,10,0,0,0,0,68
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,0,8,0,0,2,4,0,2,0,0,0,0,16
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2024-01-01,1,0,6,4,2,1,3,11,5,4,0,0,0,0,37
SAN BENITO,atencion odontologica,cirugia bucal menor,2024-01-01,1,0,25,19,10,4,6,9,3,6,0,0,0,0,83
SAN BORJA,atencion odontologica,cirugia bucal menor,2024-01-01,2,5,45,63,23,52,53,112,15,6,0,0,0,0,376
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2024-01-01,0,2,9,14,5,6,4,13,1,0,0,0,0,0,54
SAN CARLOS,atencion odontologica,cirugia bucal menor,2024-01-01,3,0,13,14,2,7,7,21,4,6,0,0,0,0,77
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2024-01-01,2,1,8,3,6,4,4,9,8,0,0,0,0,0,45
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,9,16,0,4,6,23,1,4,0,0,0,0,63
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2024-01-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2024-01-01,3,18,18,3,11,8,1,13,1,0,0,0,0,0,76
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,24,13,0,0,0,0,0,0,0,0,0,0,37
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,4,14,6,8,5,21,1,0,0,0,0,0,59
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,3,4,0,0,2,8,1,0,0,0,0,0,18
SAN JULIAN,atencion odontologica,cirugia bucal menor,2024-01-01,2,6,43,39,8,15,16,79,7,14,0,0,0,0,229
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2024-01-01,1,1,39,32,8,13,24,76,5,3,0,0,0,0,202
SAN LUCAS,atencion odontologica,cirugia bucal menor,2024-01-01,0,1,18,21,6,15,17,55,1,6,0,0,0,0,140
SAN MATIAS,atencion odontologica,cirugia bucal menor,2024-01-01,1,0,38,43,21,18,21,39,4,2,0,0,0,0,187
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,9,7,3,4,5,14,5,0,0,0,0,0,47
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,1,2,1,2,0,4,2,2,0,0,0,0,14
SAN PEDRO,atencion odontologica,cirugia bucal menor,2024-01-01,0,1,27,17,13,10,16,37,5,8,0,0,0,0,134
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2024-01-01,2,7,18,9,1,2,13,32,5,7,0,0,0,0,96
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2024-01-01,2,0,2,4,1,2,1,7,8,6,0,0,0,0,33
SAN PEDRO DE MACHA,atencion odontologica,cirugia bucal menor,2024-01-01,3,1,29,45,14,8,31,78,29,24,0,0,0,0,262
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,9,10,0,6,9,13,1,4,0,0,0,0,52
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,5,4,3,1,1,1,0,0,0,0,0,0,15
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2024-01-01,0,1,10,13,4,6,1,13,0,0,0,0,0,0,48
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2024-01-01,7,9,1,1,1,1,1,1,0,0,0,0,0,0,22
SANTA ANA,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,8,16,3,4,1,4,0,0,0,0,0,0,36
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2024-01-01,66,65,596,655,130,179,364,877,261,157,0,0,0,0,3350
SANTA ROSA,atencion odontologica,cirugia bucal menor,2024-01-01,2,4,2,6,3,3,2,14,3,2,0,0,0,0,41
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2024-01-01,4,5,9,16,1,2,2,23,2,5,0,0,0,0,69
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,3,8,11,0,5,16,1,8,0,0,0,0,52
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2024-01-01,3,0,17,15,5,10,10,20,12,16,0,0,0,0,108
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2024-01-01,1,0,4,6,4,0,5,6,5,11,0,0,0,0,42
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2024-01-01,0,1,3,6,16,3,9,4,2,14,0,0,0,0,58
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2024-01-01,1,0,13,20,1,2,3,13,3,2,0,0,0,0,58
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2024-01-01,1,0,6,12,2,1,2,1,2,0,0,0,0,0,27
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2024-01-01,1,0,13,7,17,15,10,14,4,2,0,0,0,0,83
SENA,atencion odontologica,cirugia bucal menor,2024-01-01,0,2,11,8,7,8,7,16,2,0,0,0,0,0,61
SHINAOTA,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,6,7,0,1,1,1,2,1,0,0,0,0,19
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2024-01-01,0,0,8,8,5,6,9,6,7,4,0,0,0,0,53
SIPE SIPE,atencion odontologica,cirugia bucal menor,2024-01-01,5,3,27,54,9,8,13,30,8,13,0,0,0,0,170
SOPACHUY,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,5,8,1,2,4,16,13,1,0,0,0,0,50
SORACACHI,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,9,18,10,5,7,12,9,7,0,0,0,0,77
SORATA,atencion odontologica,cirugia bucal menor,2024-01-01,4,2,33,24,19,14,15,36,13,10,0,0,0,0,170
SUCRE,atencion odontologica,cirugia bucal menor,2024-01-01,13,16,202,260,42,71,98,222,57,68,0,0,0,0,1049
TACACHI,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,0,3,1,0,1,2,0,0,0,0,0,0,7
TACACOMA,atencion odontologica,cirugia bucal menor,2024-01-01,1,0,10,10,2,4,8,15,7,2,0,0,0,0,59
TACOBAMBA,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,7,11,2,0,8,10,10,10,0,0,0,0,58
TACOPAYA,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,0,0,1,1,3,1,3,1,0,0,0,0,10
TAHUA,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,1,0,1,0,0,1,0,1,0,0,0,0,4
TAPACARI,atencion odontologica,cirugia bucal menor,2024-01-01,4,0,23,21,6,2,14,30,6,8,0,0,0,0,114
TARABUCO,atencion odontologica,cirugia bucal menor,2024-01-01,0,1,20,5,0,4,12,48,8,10,0,0,0,0,108
TARACO,atencion odontologica,cirugia bucal menor,2024-01-01,1,1,15,21,14,4,9,13,2,8,0,0,0,0,88
TARATA,atencion odontologica,cirugia bucal menor,2024-01-01,2,0,16,8,1,2,6,12,2,4,0,0,0,0,53
TARIJA,atencion odontologica,cirugia bucal menor,2024-01-01,7,7,162,187,51,78,167,294,71,28,0,0,0,0,1052
TARVITA,atencion odontologica,cirugia bucal menor,2024-01-01,0,1,3,16,6,3,7,35,14,3,0,0,0,0,88
TEOPONTE,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,10,9,2,5,3,15,5,4,0,0,0,0,53
TIAHUANACU,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,10,10,27,9,17,25,3,3,0,0,0,0,104
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2024-01-01,2,1,18,18,8,11,11,24,16,24,0,0,0,0,133
TIPUANI,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2024-01-01,2,4,30,29,12,8,14,33,6,3,0,0,0,0,141
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2024-01-01,4,1,5,13,3,8,3,7,1,3,0,0,0,0,48
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2024-01-01,0,0,9,1,2,1,1,5,2,0,0,0,0,0,21
TOCO,atencion odontologica,cirugia bucal menor,2024-01-01,0,1,15,10,5,1,4,6,3,5,0,0,0,0,50
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,2,0,0,0,1,0,0,1,0,0,0,0,4
TOLATA,atencion odontologica,cirugia bucal menor,2024-01-01,2,0,4,4,0,2,0,4,0,0,0,0,0,0,16
TOLEDO,atencion odontologica,cirugia bucal menor,2024-01-01,1,0,4,7,8,7,1,9,3,3,0,0,0,0,43
TOMAVE,atencion odontologica,cirugia bucal menor,2024-01-01,1,2,9,8,8,7,7,28,5,4,0,0,0,0,79
TOMINA,atencion odontologica,cirugia bucal menor,2024-01-01,2,1,8,9,5,5,9,37,6,9,0,0,0,0,91
TORO TORO,atencion odontologica,cirugia bucal menor,2024-01-01,3,1,8,10,7,6,5,20,1,2,0,0,0,0,63
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2024-01-01,5,2,27,33,7,11,9,24,3,1,0,0,0,0,122
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2024-01-01,0,0,8,4,0,2,0,2,1,0,0,0,0,0,17
TRIGAL,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,6,7,0,2,1,3,0,0,0,0,0,0,19
TRINIDAD,atencion odontologica,cirugia bucal menor,2024-01-01,9,6,79,106,39,36,60,146,28,35,0,0,0,0,544
TUPIZA,atencion odontologica,cirugia bucal menor,2024-01-01,5,0,35,33,8,27,31,48,14,17,0,0,0,0,218
TURCO,atencion odontologica,cirugia bucal menor,2024-01-01,1,0,13,6,1,5,9,13,4,6,0,0,0,0,58
UMALA,atencion odontologica,cirugia bucal menor,2024-01-01,1,1,15,21,1,3,2,15,2,4,0,0,0,0,65
UNCIA,atencion odontologica,cirugia bucal menor,2024-01-01,1,1,38,23,13,17,11,35,5,12,0,0,0,0,156
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2024-01-01,2,1,32,21,7,19,12,68,10,11,0,0,0,0,183
URUBICHA,atencion odontologica,cirugia bucal menor,2024-01-01,0,1,3,9,2,8,3,29,2,5,0,0,0,0,62
UYUNI,atencion odontologica,cirugia bucal menor,2024-01-01,12,31,60,17,28,30,66,54,15,9,0,0,0,0,322
VACAS,atencion odontologica,cirugia bucal menor,2024-01-01,0,1,19,18,8,4,6,5,2,3,0,0,0,0,66
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2024-01-01,1,2,18,18,7,1,15,36,7,8,0,0,0,0,113
VIACHA,atencion odontologica,cirugia bucal menor,2024-01-01,4,7,89,115,25,35,39,76,14,23,0,0,0,0,427
VILA VILA,atencion odontologica,cirugia bucal menor,2024-01-01,0,2,8,12,1,5,12,29,6,0,0,0,0,0,75
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2024-01-01,0,1,12,13,0,5,4,18,8,0,0,0,0,0,61
VILLA MONTES,atencion odontologica,cirugia bucal menor,2024-01-01,2,2,76,71,10,43,34,116,4,2,0,0,0,0,360
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2024-01-01,0,0,1,2,0,1,2,0,0,0,0,0,0,0,6
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,11,5,1,1,3,8,2,2,0,0,0,0,33
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2024-01-01,0,1,3,3,1,6,2,22,8,4,0,0,0,0,50
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2024-01-01,3,2,74,55,15,43,25,65,6,1,0,0,0,0,289
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2024-01-01,3,0,10,13,2,3,4,30,4,2,0,0,0,0,71
VILLAZON,atencion odontologica,cirugia bucal menor,2024-01-01,3,5,63,61,13,30,35,82,9,15,0,0,0,0,316
VINTO,atencion odontologica,cirugia bucal menor,2024-01-01,7,7,67,67,18,28,11,55,5,19,0,0,0,0,284
VITICHI,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,9,14,2,1,4,6,11,9,0,0,0,0,56
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2024-01-01,1,0,24,8,8,7,13,3,0,2,0,0,0,0,66
WARNES,atencion odontologica,cirugia bucal menor,2024-01-01,2,0,38,26,13,13,22,42,9,10,0,0,0,0,175
YACO,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,10,5,11,8,10,20,2,8,0,0,0,0,74
YACUIBA,atencion odontologica,cirugia bucal menor,2024-01-01,4,6,83,79,21,37,62,201,20,25,0,0,0,0,538
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2024-01-01,1,0,6,3,4,3,7,61,13,3,0,0,0,0,101
YAPACANI,atencion odontologica,cirugia bucal menor,2024-01-01,5,7,9,14,2,6,6,10,12,3,0,0,0,0,74
YOCALLA,atencion odontologica,cirugia bucal menor,2024-01-01,3,3,10,18,8,10,6,10,0,3,0,0,0,0,71
YOTALA,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,12,6,1,6,7,6,3,4,0,0,0,0,45
YUNCHARA,atencion odontologica,cirugia bucal menor,2024-01-01,2,1,13,22,3,4,7,24,0,4,0,0,0,0,80
YUNGUYO DE LITORAL,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2024-01-01,0,0,11,12,2,0,4,12,5,2,0,0,0,0,48
ACACIO,atencion odontologica,cirugia bucal menor,2024-02-01,2,0,2,7,0,4,5,10,5,7,0,0,0,0,42
ACHACACHI,atencion odontologica,cirugia bucal menor,2024-02-01,1,2,23,26,18,22,28,77,24,17,0,0,0,0,238
ACHOCALLA,atencion odontologica,cirugia bucal menor,2024-02-01,1,3,38,37,11,16,11,38,7,9,0,0,0,0,171
AIQUILE,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,4,4,3,0,6,8,1,2,0,0,0,0,28
ALALAY,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3
ALCALA,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,6,5,1,5,6,14,1,3,0,0,0,0,41
ALTO BENI,atencion odontologica,cirugia bucal menor,2024-02-01,2,1,12,7,2,4,12,12,0,1,0,0,0,0,53
ANCORAIMES,atencion odontologica,cirugia bucal menor,2024-02-01,1,1,21,18,6,16,13,21,17,11,0,0,0,0,125
ANDAMARCA,atencion odontologica,cirugia bucal menor,2024-02-01,2,0,3,6,0,7,8,5,2,2,0,0,0,0,35
ANTEQUERA,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,3,7,0,6,1,15,2,6,0,0,0,0,40
ANZALDO,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,3,4,1,2,5,15,3,4,0,0,0,0,37
APOLO,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,7,13,1,8,8,18,0,3,0,0,0,0,58
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,1,1,1,0,2,5,2,3,0,0,0,0,15
ARANI,atencion odontologica,cirugia bucal menor,2024-02-01,2,0,3,6,0,7,2,7,6,6,0,0,0,0,39
ARBIETO,atencion odontologica,cirugia bucal menor,2024-02-01,2,1,32,40,1,10,9,26,11,6,0,0,0,0,138
ARQUE,atencion odontologica,cirugia bucal menor,2024-02-01,1,1,18,8,0,8,15,21,2,1,0,0,0,0,75
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2024-02-01,1,1,62,66,23,24,22,78,8,8,0,0,0,0,293
ATOCHA,atencion odontologica,cirugia bucal menor,2024-02-01,1,2,13,21,16,10,34,66,10,8,0,0,0,0,181
AUCAPATA,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,2,5,4,4,11,13,0,2,0,0,0,0,41
AYATA,atencion odontologica,cirugia bucal menor,2024-02-01,0,1,10,14,4,8,31,42,7,13,0,0,0,0,130
AYO AYO,atencion odontologica,cirugia bucal menor,2024-02-01,4,2,6,25,5,15,24,30,6,5,0,0,0,0,122
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2024-02-01,0,3,28,22,7,14,34,48,11,9,0,0,0,0,176
AZURDUY,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,4,5,0,3,13,46,2,3,0,0,0,0,76
BATALLAS,atencion odontologica,cirugia bucal menor,2024-02-01,0,4,25,30,9,16,17,42,14,13,0,0,0,0,170
BAURES,atencion odontologica,cirugia bucal menor,2024-02-01,1,0,2,6,3,1,6,15,2,0,0,0,0,0,36
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,1,2,0,0,1,3,1,1,0,0,0,0,9
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,5,4,3,0,0,8,3,0,0,0,0,0,23
BELLA FLOR,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,1,1,0,1,1,5,0,0,0,0,0,0,9
BERMEJO,atencion odontologica,cirugia bucal menor,2024-02-01,1,3,17,20,5,6,18,41,16,3,0,0,0,0,130
BETANZOS,atencion odontologica,cirugia bucal menor,2024-02-01,6,4,38,50,17,23,31,103,24,40,0,0,0,0,336
BOLIVAR,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,5,3,0,1,4,4,7,4,0,0,0,0,28
BOYUIBE,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,5,3,2,4,2,18,5,0,0,0,0,0,39
BUENA VISTA,atencion odontologica,cirugia bucal menor,2024-02-01,4,1,10,13,2,3,2,11,3,0,0,0,0,0,49
CABEZAS,atencion odontologica,cirugia bucal menor,2024-02-01,0,2,15,19,7,5,16,42,4,2,0,0,0,0,112
CAIROMA,atencion odontologica,cirugia bucal menor,2024-02-01,0,1,0,6,0,2,4,12,3,0,0,0,0,0,28
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2024-02-01,1,3,22,7,3,2,10,41,5,13,0,0,0,0,107
CAJUATA,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,8,4,0,2,3,7,4,2,0,0,0,0,30
CALACOTO,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,0,1,0,0,0,4,2,6,0,0,0,0,13
CALAMARCA,atencion odontologica,cirugia bucal menor,2024-02-01,8,4,33,30,6,20,12,31,4,3,0,0,0,0,151
CAMARGO,atencion odontologica,cirugia bucal menor,2024-02-01,0,1,10,9,1,4,7,21,1,3,0,0,0,0,57
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2024-02-01,0,0,1,4,1,2,5,24,3,1,0,0,0,0,41
CAMIRI,atencion odontologica,cirugia bucal menor,2024-02-01,5,9,24,29,15,28,12,72,13,7,0,0,0,0,214
CAPINOTA,atencion odontologica,cirugia bucal menor,2024-02-01,3,3,9,24,6,5,17,6,5,0,0,0,0,0,78
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2024-02-01,1,0,6,16,2,9,5,15,11,4,0,0,0,0,69
CARACOLLO,atencion odontologica,cirugia bucal menor,2024-02-01,4,4,19,33,6,15,14,45,6,9,0,0,0,0,155
CARANAVI,atencion odontologica,cirugia bucal menor,2024-02-01,1,1,17,8,9,4,13,31,10,5,0,0,0,0,99
CARANGAS,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,0,1,0,2,1,1,0,2,0,0,0,0,7
CARAPARI,atencion odontologica,cirugia bucal menor,2024-02-01,3,1,25,33,8,9,25,64,5,1,0,0,0,0,174
CARIPUYO,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,5,8,1,4,4,11,1,8,0,0,0,0,42
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2024-02-01,0,2,5,9,2,3,2,29,2,2,0,0,0,0,56
CATACORA,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,7,2,1,1,6,6,0,0,0,0,0,0,23
CHACARILLA,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,2,1,2,0,0,2,1,0,0,0,0,0,8
CHALLAPATA,atencion odontologica,cirugia bucal menor,2024-02-01,7,4,32,25,10,17,19,33,21,16,0,0,0,0,184
CHAQUI,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,4,7,2,6,6,13,2,11,0,0,0,0,51
CHARAGUA,atencion odontologica,cirugia bucal menor,2024-02-01,2,3,27,17,19,31,50,156,7,15,0,0,0,0,327
CHARAÑA,atencion odontologica,cirugia bucal menor,2024-02-01,1,0,4,7,1,1,7,8,0,1,0,0,0,0,30
CHAYANTA,atencion odontologica,cirugia bucal menor,2024-02-01,2,1,18,12,8,11,17,37,6,10,0,0,0,0,122
CHIMORE,atencion odontologica,cirugia bucal menor,2024-02-01,1,0,10,12,2,5,7,15,8,0,0,0,0,0,60
CHIPAYA,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,0,0,0,1,0,6,1,1,0,0,0,0,9
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,0,1,1,3,1,0,0,0,0,0,0,0,6
CHUA COCANI,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,7,6,1,2,4,2,0,1,0,0,0,0,23
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2024-02-01,0,1,4,2,1,5,4,15,0,2,0,0,0,0,34
CHUMA,atencion odontologica,cirugia bucal menor,2024-02-01,0,2,11,16,7,8,30,33,16,14,0,0,0,0,137
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2024-02-01,8,0,5,8,2,2,2,9,3,2,0,0,0,0,41
CKOCHAS,atencion odontologica,cirugia bucal menor,2024-02-01,0,1,7,9,6,5,7,28,14,15,0,0,0,0,92
CLIZA,atencion odontologica,cirugia bucal menor,2024-02-01,2,7,14,6,4,3,20,13,7,9,0,0,0,0,85
COBIJA,atencion odontologica,cirugia bucal menor,2024-02-01,2,2,56,72,8,17,80,61,9,5,0,0,0,0,312
COCAPATA,atencion odontologica,cirugia bucal menor,2024-02-01,3,6,21,20,13,24,46,81,8,9,0,0,0,0,231
COCHABAMBA,atencion odontologica,cirugia bucal menor,2024-02-01,45,21,232,197,81,114,265,342,131,101,0,0,0,0,1529
COIPASA,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,1,3,0,1,1,0,0,2,0,0,0,0,8
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2024-02-01,2,0,24,19,12,3,11,24,16,7,0,0,0,0,118
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2024-02-01,4,0,16,21,6,10,12,15,3,6,0,0,0,0,93
COLLANA,atencion odontologica,cirugia bucal menor,2024-02-01,0,1,5,8,5,5,4,8,1,0,0,0,0,0,37
COLOMI,atencion odontologica,cirugia bucal menor,2024-02-01,2,1,27,29,4,17,17,26,6,8,0,0,0,0,137
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,6,2,1,0,0,4,1,0,0,0,0,0,14
COLQUECHACA,atencion odontologica,cirugia bucal menor,2024-02-01,4,2,15,21,13,16,25,52,7,5,0,0,0,0,160
COLQUENCHA,atencion odontologica,cirugia bucal menor,2024-02-01,2,0,19,10,5,7,6,26,23,12,0,0,0,0,110
COLQUIRI,atencion odontologica,cirugia bucal menor,2024-02-01,5,2,39,43,22,28,42,46,14,16,0,0,0,0,257
COMARAPA,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,17,16,8,0,17,21,4,8,0,0,0,0,91
CONCEPCION,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,7,3,0,0,0,0,0,0,0,0,0,0,10
COPACABANA,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,4,3,0,1,0,5,3,5,0,0,0,0,21
CORIPATA,atencion odontologica,cirugia bucal menor,2024-02-01,4,4,4,16,0,4,8,16,0,0,0,0,0,0,56
CORO CORO,atencion odontologica,cirugia bucal menor,2024-02-01,0,2,8,7,3,8,20,24,10,3,0,0,0,0,85
COROICO,atencion odontologica,cirugia bucal menor,2024-02-01,2,3,21,12,7,8,18,62,1,1,0,0,0,0,135
CORQUE,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,4,1,1,2,3,4,1,0,0,0,0,0,16
COTAGAITA,atencion odontologica,cirugia bucal menor,2024-02-01,3,0,25,33,9,21,49,48,10,13,0,0,0,0,211
COTOCA,atencion odontologica,cirugia bucal menor,2024-02-01,3,23,27,29,9,16,19,47,11,3,0,0,0,0,187
CRUZ DE MACHACAMARCA,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2024-02-01,0,4,7,18,0,3,7,20,10,4,0,0,0,0,73
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2024-02-01,0,0,0,4,0,0,2,4,3,0,0,0,0,0,13
CUEVO,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,0,1,0,0,1,4,1,1,0,0,0,0,8
CULPINA,atencion odontologica,cirugia bucal menor,2024-02-01,0,3,10,15,0,5,6,21,7,8,0,0,0,0,75
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2024-02-01,0,0,5,5,5,0,0,4,5,1,0,0,0,0,25
