,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
SAN IGNACIO,atencion odontologica,restauraciones,2024-01-01,5,6,35,48,29,21,35,44,1,2,0,0,0,0,226
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2024-01-01,1,3,19,31,32,36,38,62,6,0,0,0,0,0,228
SAN JAVIER(STC),atencion odontologica,restauraciones,2024-01-01,1,1,27,27,32,38,10,49,0,1,0,0,0,0,186
SAN JOAQUIN,atencion odontologica,restauraciones,2024-01-01,6,4,63,57,29,35,28,71,2,0,0,0,0,0,295
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2024-01-01,0,0,6,10,1,3,4,10,1,0,0,0,0,0,35
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2024-01-01,2,0,18,24,13,8,3,5,2,2,0,0,0,0,77
SAN JULIAN,atencion odontologica,restauraciones,2024-01-01,31,45,89,134,62,98,81,228,5,8,0,0,0,0,781
SAN LORENZO(TJA),atencion odontologica,restauraciones,2024-01-01,7,10,43,82,36,81,64,120,8,6,0,0,0,0,457
SAN LUCAS,atencion odontologica,restauraciones,2024-01-01,14,14,60,114,46,130,33,158,3,0,0,0,0,0,572
SAN MATIAS,atencion odontologica,restauraciones,2024-01-01,1,2,7,4,4,4,6,30,12,0,0,0,0,0,70
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2024-01-01,0,0,21,29,17,36,12,40,0,1,0,0,0,0,156
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2024-01-01,0,0,6,13,4,5,4,5,0,0,0,0,0,0,37
SAN PEDRO,atencion odontologica,restauraciones,2024-01-01,4,7,38,66,36,46,49,92,2,2,0,0,0,0,342
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2024-01-01,5,15,6,36,46,61,17,77,2,2,0,0,0,0,267
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2024-01-01,12,4,16,53,40,0,18,14,6,4,0,0,0,0,167
SAN PEDRO DE MACHA,atencion odontologica,restauraciones,2024-01-01,12,4,35,57,81,38,34,124,5,11,0,0,0,0,401
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2024-01-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2024-01-01,0,0,5,5,6,13,9,10,2,0,0,0,0,0,50
SAN RAFAEL,atencion odontologica,restauraciones,2024-01-01,0,0,0,3,5,0,0,0,0,0,0,0,0,0,8
SAN RAMON BENI,atencion odontologica,restauraciones,2024-01-01,0,2,5,8,0,14,4,16,2,0,0,0,0,0,51
SAN RAMON SCZ,atencion odontologica,restauraciones,2024-01-01,5,6,7,8,1,2,3,5,0,0,0,0,0,0,37
SANTA ANA,atencion odontologica,restauraciones,2024-01-01,1,0,35,57,22,20,8,11,4,1,0,0,0,0,159
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2024-01-01,410,480,1905,2385,892,1339,2181,4518,557,400,0,0,0,0,15067
SANTA ROSA,atencion odontologica,restauraciones,2024-01-01,2,3,6,6,1,1,2,0,0,0,0,0,0,0,21
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2024-01-01,4,6,46,57,15,34,20,111,0,7,0,0,0,0,300
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2024-01-01,1,3,0,6,2,9,6,12,0,1,0,0,0,0,40
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2024-01-01,9,9,46,57,40,48,58,82,33,41,0,0,0,0,423
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2024-01-01,0,0,7,12,3,4,9,11,0,0,0,0,0,0,46
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2024-01-01,3,3,22,26,7,14,13,10,0,0,0,0,0,0,98
SANTIVAÑES,atencion odontologica,restauraciones,2024-01-01,4,17,37,53,7,29,24,66,2,9,0,0,0,0,248
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2024-01-01,1,1,14,7,14,19,0,8,0,1,0,0,0,0,65
SAPAHAQUI,atencion odontologica,restauraciones,2024-01-01,5,2,15,10,11,2,9,14,3,0,0,0,0,0,71
SENA,atencion odontologica,restauraciones,2024-01-01,0,0,7,1,4,18,3,10,3,0,0,0,0,0,46
SHINAOTA,atencion odontologica,restauraciones,2024-01-01,2,7,8,10,12,9,51,7,0,3,0,0,0,0,109
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2024-01-01,0,0,9,3,13,10,15,17,0,3,0,0,0,0,70
SIPE SIPE,atencion odontologica,restauraciones,2024-01-01,38,52,119,185,95,94,73,216,7,18,0,0,0,0,897
SOPACHUY,atencion odontologica,restauraciones,2024-01-01,0,0,9,11,4,23,16,44,0,0,0,0,0,0,107
SORACACHI,atencion odontologica,restauraciones,2024-01-01,7,7,26,14,59,28,24,83,10,22,0,0,0,0,280
SORATA,atencion odontologica,restauraciones,2024-01-01,5,13,43,46,93,35,22,56,2,1,0,0,0,0,316
SUCRE,atencion odontologica,restauraciones,2024-01-01,239,317,1171,1472,604,1191,891,1607,142,78,0,0,0,0,7712
TACACHI,atencion odontologica,restauraciones,2024-01-01,0,3,7,12,7,7,4,17,1,0,0,0,0,0,58
TACACOMA,atencion odontologica,restauraciones,2024-01-01,2,0,4,4,5,3,6,10,1,0,0,0,0,0,35
TACOBAMBA,atencion odontologica,restauraciones,2024-01-01,1,8,14,11,7,10,6,22,0,0,0,0,0,0,79
TACOPAYA,atencion odontologica,restauraciones,2024-01-01,0,0,1,1,2,1,2,7,3,1,0,0,0,0,18
TAHUA,atencion odontologica,restauraciones,2024-01-01,0,0,1,0,0,3,0,0,1,0,0,0,0,0,5
TAPACARI,atencion odontologica,restauraciones,2024-01-01,2,1,19,19,24,29,42,47,4,4,0,0,0,0,191
TARABUCO,atencion odontologica,restauraciones,2024-01-01,2,2,19,27,30,51,9,29,2,3,0,0,0,0,174
TARACO,atencion odontologica,restauraciones,2024-01-01,5,9,6,12,26,6,11,23,12,3,0,0,0,0,113
TARATA,atencion odontologica,restauraciones,2024-01-01,1,0,19,21,4,17,15,32,5,2,0,0,0,0,116
TARIJA,atencion odontologica,restauraciones,2024-01-01,57,89,639,714,406,450,626,1246,173,113,0,0,0,0,4513
TARVITA,atencion odontologica,restauraciones,2024-01-01,0,1,24,40,23,47,48,91,3,5,0,0,0,0,282
TEOPONTE,atencion odontologica,restauraciones,2024-01-01,11,9,15,67,26,47,36,28,1,2,0,0,0,0,242
TIAHUANACU,atencion odontologica,restauraciones,2024-01-01,3,5,21,33,41,27,27,39,4,3,0,0,0,0,203
TINGUIPAYA,atencion odontologica,restauraciones,2024-01-01,9,6,4,39,22,37,7,65,3,17,0,0,0,0,209
TIPUANI,atencion odontologica,restauraciones,2024-01-01,1,2,2,3,1,3,5,8,0,0,0,0,0,0,25
TIQUIPAYA,atencion odontologica,restauraciones,2024-01-01,103,132,304,363,116,152,94,269,15,18,0,0,0,0,1566
TIRAQUE (CBBA),atencion odontologica,restauraciones,2024-01-01,8,15,68,90,26,46,17,61,2,2,0,0,0,0,335
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2024-01-01,0,1,5,7,2,7,4,2,2,4,0,0,0,0,34
TOCO,atencion odontologica,restauraciones,2024-01-01,4,5,35,51,31,31,45,48,0,3,0,0,0,0,253
TODOS SANTOS,atencion odontologica,restauraciones,2024-01-01,0,0,0,4,0,0,0,4,1,2,0,0,0,0,11
TOLATA,atencion odontologica,restauraciones,2024-01-01,1,0,47,57,9,27,12,78,0,0,0,0,0,0,231
TOLEDO,atencion odontologica,restauraciones,2024-01-01,2,0,17,6,48,24,12,26,0,3,0,0,0,0,138
TOMAVE,atencion odontologica,restauraciones,2024-01-01,13,4,14,14,25,14,20,49,5,3,0,0,0,0,161
TOMINA,atencion odontologica,restauraciones,2024-01-01,13,6,38,25,32,32,55,100,6,1,0,0,0,0,308
TORO TORO,atencion odontologica,restauraciones,2024-01-01,4,3,8,3,6,19,10,47,0,9,0,0,0,0,109
TOTORA(CBBA),atencion odontologica,restauraciones,2024-01-01,24,11,65,102,57,84,25,97,0,7,0,0,0,0,472
TOTORA(ORR),atencion odontologica,restauraciones,2024-01-01,0,0,3,2,3,4,12,25,2,0,0,0,0,0,51
TRIGAL,atencion odontologica,restauraciones,2024-01-01,0,0,0,13,0,9,7,25,0,0,0,0,0,0,54
TRINIDAD,atencion odontologica,restauraciones,2024-01-01,45,43,277,270,93,159,208,420,75,47,0,0,0,0,1637
TUPIZA,atencion odontologica,restauraciones,2024-01-01,24,6,102,76,49,74,114,139,12,32,0,0,0,0,628
TURCO,atencion odontologica,restauraciones,2024-01-01,6,2,17,46,10,22,15,36,6,5,0,0,0,0,165
UMALA,atencion odontologica,restauraciones,2024-01-01,3,1,11,12,10,6,5,11,0,1,0,0,0,0,60
UNCIA,atencion odontologica,restauraciones,2024-01-01,4,2,27,50,75,57,24,45,4,3,0,0,0,0,291
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2024-01-01,3,3,47,55,58,119,79,216,8,7,0,0,0,0,595
URUBICHA,atencion odontologica,restauraciones,2024-01-01,0,0,0,0,3,3,3,13,0,1,0,0,0,0,23
UYUNI,atencion odontologica,restauraciones,2024-01-01,17,31,96,102,117,83,91,178,15,9,0,0,0,0,739
VACAS,atencion odontologica,restauraciones,2024-01-01,6,3,20,26,15,28,18,38,1,3,0,0,0,0,158
VALLEGRANDE,atencion odontologica,restauraciones,2024-01-01,5,10,71,76,15,44,52,196,2,11,0,0,0,0,482
VIACHA,atencion odontologica,restauraciones,2024-01-01,34,35,137,214,133,167,63,138,32,10,0,0,0,0,963
VILA VILA,atencion odontologica,restauraciones,2024-01-01,2,8,4,10,0,8,20,16,0,0,0,0,0,0,68
VILLA CHARCAS,atencion odontologica,restauraciones,2024-01-01,9,10,28,47,25,45,10,55,1,0,0,0,0,0,230
VILLA MONTES,atencion odontologica,restauraciones,2024-01-01,31,10,145,158,90,136,144,326,23,15,0,0,0,0,1078
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2024-01-01,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4
VILLA RIVERO,atencion odontologica,restauraciones,2024-01-01,1,2,18,15,18,13,6,24,0,1,0,0,0,0,98
VILLA SERRANO,atencion odontologica,restauraciones,2024-01-01,16,31,32,33,13,32,15,87,0,6,0,0,0,0,265
VILLA TUNARI,atencion odontologica,restauraciones,2024-01-01,29,37,142,202,104,225,139,261,4,7,0,0,0,0,1150
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2024-01-01,6,2,66,116,24,67,6,79,2,0,0,0,0,0,368
VILLAZON,atencion odontologica,restauraciones,2024-01-01,9,23,67,99,41,109,66,136,8,13,0,0,0,0,571
VINTO,atencion odontologica,restauraciones,2024-01-01,37,48,168,276,131,122,70,201,10,18,0,0,0,0,1081
VITICHI,atencion odontologica,restauraciones,2024-01-01,2,1,8,11,12,6,6,5,0,0,0,0,0,0,51
WALDO BALLIVIAN,atencion odontologica,restauraciones,2024-01-01,4,11,11,1,23,15,25,27,0,0,0,0,0,0,117
WARNES,atencion odontologica,restauraciones,2024-01-01,24,11,216,187,108,190,78,253,7,12,0,0,0,0,1086
YACO,atencion odontologica,restauraciones,2024-01-01,0,5,3,12,85,18,45,21,0,1,0,0,0,0,190
YACUIBA,atencion odontologica,restauraciones,2024-01-01,32,31,245,277,137,210,183,482,35,29,0,0,0,0,1661
YAMPARAEZ,atencion odontologica,restauraciones,2024-01-01,3,0,28,29,39,42,51,72,6,0,0,0,0,0,270
YAPACANI,atencion odontologica,restauraciones,2024-01-01,15,19,9,25,14,30,14,34,7,4,0,0,0,0,171
YOCALLA,atencion odontologica,restauraciones,2024-01-01,18,4,27,34,17,22,13,65,2,0,0,0,0,0,202
YOTALA,atencion odontologica,restauraciones,2024-01-01,3,2,6,25,12,34,6,31,3,0,0,0,0,0,122
YUNCHARA,atencion odontologica,restauraciones,2024-01-01,5,4,14,30,15,17,5,43,1,4,0,0,0,0,138
YUNGUYO DE LITORAL,atencion odontologica,restauraciones,2024-01-01,0,0,4,6,2,0,0,3,1,0,0,0,0,0,16
ZUDAÑEZ,atencion odontologica,restauraciones,2024-01-01,1,2,10,23,43,22,8,25,0,0,0,0,0,0,134
ACACIO,atencion odontologica,restauraciones,2024-02-01,9,8,15,21,5,12,14,51,2,0,0,0,0,0,137
ACHACACHI,atencion odontologica,restauraciones,2024-02-01,27,19,57,114,34,93,81,239,22,45,0,0,0,0,731
ACHOCALLA,atencion odontologica,restauraciones,2024-02-01,27,24,56,104,27,53,38,95,3,1,0,0,0,0,428
AIQUILE,atencion odontologica,restauraciones,2024-02-01,9,15,36,42,31,28,70,178,10,14,0,0,0,0,433
ALALAY,atencion odontologica,restauraciones,2024-02-01,0,0,0,0,4,29,3,5,0,0,0,0,0,0,41
ALCALA,atencion odontologica,restauraciones,2024-02-01,1,2,14,19,22,22,41,57,1,7,0,0,0,0,186
ALTO BENI,atencion odontologica,restauraciones,2024-02-01,3,12,39,41,45,32,35,56,4,1,0,0,0,0,268
ANCORAIMES,atencion odontologica,restauraciones,2024-02-01,8,4,20,25,25,20,21,38,13,8,0,0,0,0,182
ANDAMARCA,atencion odontologica,restauraciones,2024-02-01,9,0,6,13,6,37,20,32,0,14,0,0,0,0,137
ANTEQUERA,atencion odontologica,restauraciones,2024-02-01,3,11,20,14,13,15,9,37,8,6,0,0,0,0,136
ANZALDO,atencion odontologica,restauraciones,2024-02-01,0,14,28,15,6,38,9,41,0,16,0,0,0,0,167
APOLO,atencion odontologica,restauraciones,2024-02-01,5,9,13,22,15,18,14,37,0,0,0,0,0,0,133
ARAMPAMPA,atencion odontologica,restauraciones,2024-02-01,0,0,0,0,0,0,0,6,0,6,0,0,0,0,12
ARANI,atencion odontologica,restauraciones,2024-02-01,6,11,7,14,10,40,32,62,14,10,0,0,0,0,206
ARBIETO,atencion odontologica,restauraciones,2024-02-01,42,28,56,82,18,66,27,118,9,5,0,0,0,0,451
ARQUE,atencion odontologica,restauraciones,2024-02-01,1,3,8,15,2,11,27,46,0,1,0,0,0,0,114
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2024-02-01,8,4,47,75,40,31,28,175,0,4,0,0,0,0,412
ATOCHA,atencion odontologica,restauraciones,2024-02-01,7,12,35,39,18,50,76,136,8,0,0,0,0,0,381
AUCAPATA,atencion odontologica,restauraciones,2024-02-01,1,1,7,4,1,18,17,31,0,6,0,0,0,0,86
AYATA,atencion odontologica,restauraciones,2024-02-01,2,7,9,13,5,22,41,44,0,1,0,0,0,0,144
AYO AYO,atencion odontologica,restauraciones,2024-02-01,2,1,2,12,9,31,21,43,1,1,0,0,0,0,123
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2024-02-01,9,18,56,109,39,54,129,154,3,1,0,0,0,0,572
AZURDUY,atencion odontologica,restauraciones,2024-02-01,5,2,11,10,11,31,15,83,0,0,0,0,0,0,168
BATALLAS,atencion odontologica,restauraciones,2024-02-01,8,6,12,12,3,12,8,35,0,4,0,0,0,0,100
BAURES,atencion odontologica,restauraciones,2024-02-01,0,0,7,8,4,7,3,26,3,1,0,0,0,0,59
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2024-02-01,1,0,1,0,1,7,4,13,1,2,0,0,0,0,30
BELEN DE URMIRI,atencion odontologica,restauraciones,2024-02-01,0,0,6,7,3,7,3,10,2,0,0,0,0,0,38
BERMEJO,atencion odontologica,restauraciones,2024-02-01,7,7,40,37,17,38,83,120,19,22,0,0,0,0,390
BETANZOS,atencion odontologica,restauraciones,2024-02-01,4,27,36,81,58,84,84,136,9,1,0,0,0,0,520
BOLIVAR,atencion odontologica,restauraciones,2024-02-01,0,0,4,2,7,6,1,14,0,0,0,0,0,0,34
BOYUIBE,atencion odontologica,restauraciones,2024-02-01,2,1,0,13,2,17,7,44,5,2,0,0,0,0,93
BUENA VISTA,atencion odontologica,restauraciones,2024-02-01,6,23,17,21,5,19,19,27,1,0,0,0,0,0,138
CABEZAS,atencion odontologica,restauraciones,2024-02-01,0,1,12,17,7,13,19,40,1,3,0,0,0,0,113
CAIROMA,atencion odontologica,restauraciones,2024-02-01,10,8,32,31,13,35,10,17,0,0,0,0,0,0,156
"CAIZA ""D""",atencion odontologica,restauraciones,2024-02-01,4,4,39,16,10,15,6,63,3,2,0,0,0,0,162
CAJUATA,atencion odontologica,restauraciones,2024-02-01,1,9,1,2,2,19,11,18,0,0,0,0,0,0,63
CALACOTO,atencion odontologica,restauraciones,2024-02-01,0,0,4,2,0,9,2,4,4,2,0,0,0,0,27
CALAMARCA,atencion odontologica,restauraciones,2024-02-01,11,28,27,31,7,21,16,40,0,3,0,0,0,0,184
CAMARGO,atencion odontologica,restauraciones,2024-02-01,3,5,28,49,16,63,21,91,10,7,0,0,0,0,293
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2024-02-01,1,1,6,8,4,24,21,54,5,0,0,0,0,0,124
CAMIRI,atencion odontologica,restauraciones,2024-02-01,13,10,33,41,32,49,84,110,9,2,0,0,0,0,383
CAPINOTA,atencion odontologica,restauraciones,2024-02-01,20,14,35,62,13,29,45,91,4,11,0,0,0,0,324
CAQUIAVIRI,atencion odontologica,restauraciones,2024-02-01,6,5,29,34,10,21,10,22,2,4,0,0,0,0,143
CARACOLLO,atencion odontologica,restauraciones,2024-02-01,10,30,34,60,16,42,22,95,12,0,0,0,0,0,321
CARANAVI,atencion odontologica,restauraciones,2024-02-01,4,6,24,33,21,21,21,89,2,2,0,0,0,0,223
CARANGAS,atencion odontologica,restauraciones,2024-02-01,0,0,1,1,4,2,4,2,0,2,0,0,0,0,16
CARAPARI,atencion odontologica,restauraciones,2024-02-01,5,7,39,57,33,56,93,179,19,1,0,0,0,0,489
CARIPUYO,atencion odontologica,restauraciones,2024-02-01,3,2,6,6,7,11,4,15,2,3,0,0,0,0,59
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2024-02-01,0,0,15,10,3,8,5,26,1,0,0,0,0,0,68
CATACORA,atencion odontologica,restauraciones,2024-02-01,0,4,3,1,0,0,5,3,2,0,0,0,0,0,18
CHACARILLA,atencion odontologica,restauraciones,2024-02-01,0,0,3,4,0,0,1,6,0,0,0,0,0,0,14
CHALLAPATA,atencion odontologica,restauraciones,2024-02-01,25,12,43,46,27,70,83,169,18,15,0,0,0,0,508
CHAQUI,atencion odontologica,restauraciones,2024-02-01,8,4,7,11,6,20,4,30,4,1,0,0,0,0,95
CHARAGUA,atencion odontologica,restauraciones,2024-02-01,34,2,8,12,15,31,25,72,5,0,0,0,0,0,204
CHARAÑA,atencion odontologica,restauraciones,2024-02-01,0,1,12,7,2,4,10,22,7,0,0,0,0,0,65
CHAYANTA,atencion odontologica,restauraciones,2024-02-01,5,4,10,18,1,15,13,59,2,2,0,0,0,0,129
CHIMORE,atencion odontologica,restauraciones,2024-02-01,3,7,8,12,25,29,19,45,0,0,0,0,0,0,148
CHIPAYA,atencion odontologica,restauraciones,2024-02-01,0,0,16,15,2,2,2,2,0,0,0,0,0,0,39
CHOQUE COTA,atencion odontologica,restauraciones,2024-02-01,0,0,16,8,4,0,0,2,6,3,0,0,0,0,39
CHUA COCANI,atencion odontologica,restauraciones,2024-02-01,2,2,3,2,7,6,9,11,0,0,0,0,0,0,42
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2024-02-01,2,6,8,12,0,4,12,17,0,1,0,0,0,0,62
CHUMA,atencion odontologica,restauraciones,2024-02-01,3,3,9,19,23,24,25,63,1,6,0,0,0,0,176
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2024-02-01,0,4,14,21,3,15,10,20,0,5,0,0,0,0,92
CKOCHAS,atencion odontologica,restauraciones,2024-02-01,1,5,8,16,14,13,19,43,3,2,0,0,0,0,124
CLIZA,atencion odontologica,restauraciones,2024-02-01,13,24,25,53,9,28,53,96,13,7,0,0,0,0,321
COBIJA,atencion odontologica,restauraciones,2024-02-01,15,29,129,160,80,129,147,225,33,9,0,0,0,0,956
COCAPATA,atencion odontologica,restauraciones,2024-02-01,4,5,10,12,28,27,19,58,0,6,0,0,0,0,169
COCHABAMBA,atencion odontologica,restauraciones,2024-02-01,305,378,1242,1192,544,734,2129,3793,759,820,0,0,0,0,11896
COIPASA,atencion odontologica,restauraciones,2024-02-01,0,2,0,6,0,1,5,5,0,2,0,0,0,0,21
COLCAPIRHUA,atencion odontologica,restauraciones,2024-02-01,16,24,54,67,33,52,84,232,19,20,0,0,0,0,601
"COLCHA ""K""",atencion odontologica,restauraciones,2024-02-01,12,8,38,45,14,61,27,83,1,12,0,0,0,0,301
COLLANA,atencion odontologica,restauraciones,2024-02-01,0,2,14,19,27,21,5,20,0,0,0,0,0,0,108
COLOMI,atencion odontologica,restauraciones,2024-02-01,21,28,81,99,48,72,27,147,2,6,0,0,0,0,531
COLPA BELGICA,atencion odontologica,restauraciones,2024-02-01,0,0,1,0,1,3,2,15,0,0,0,0,0,0,22
COLQUECHACA,atencion odontologica,restauraciones,2024-02-01,3,8,27,17,13,34,55,82,9,4,0,0,0,0,252
COLQUENCHA,atencion odontologica,restauraciones,2024-02-01,16,5,32,34,30,41,29,55,2,1,0,0,0,0,245
COLQUIRI,atencion odontologica,restauraciones,2024-02-01,25,25,56,73,36,77,76,163,6,7,0,0,0,0,544
COMARAPA,atencion odontologica,restauraciones,2024-02-01,7,5,65,43,18,50,63,85,5,6,0,0,0,0,347
CONCEPCION,atencion odontologica,restauraciones,2024-02-01,1,3,2,2,2,5,3,10,0,1,0,0,0,0,29
COPACABANA,atencion odontologica,restauraciones,2024-02-01,2,2,4,3,6,2,4,8,0,0,0,0,0,0,31
CORIPATA,atencion odontologica,restauraciones,2024-02-01,2,6,9,35,20,52,17,34,4,0,0,0,0,0,179
CORO CORO,atencion odontologica,restauraciones,2024-02-01,3,2,27,28,27,38,18,41,3,6,0,0,0,0,193
COROICO,atencion odontologica,restauraciones,2024-02-01,7,11,21,24,28,21,35,88,1,0,0,0,0,0,236
CORQUE,atencion odontologica,restauraciones,2024-02-01,7,15,34,37,3,18,7,22,7,2,0,0,0,0,152
COTAGAITA,atencion odontologica,restauraciones,2024-02-01,14,12,55,109,33,72,77,263,44,33,0,0,0,0,712
COTOCA,atencion odontologica,restauraciones,2024-02-01,3,3,2,4,0,1,1,6,0,0,0,0,0,0,20
CRUZ DE MACHACAMARCA,atencion odontologica,restauraciones,2024-02-01,0,0,0,0,0,0,8,4,0,6,0,0,0,0,18
CUATRO CAÑADAS,atencion odontologica,restauraciones,2024-02-01,4,13,43,59,31,36,52,148,4,1,0,0,0,0,391
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2024-02-01,0,0,5,2,5,1,1,15,0,4,0,0,0,0,33
CUEVO,atencion odontologica,restauraciones,2024-02-01,0,0,1,1,3,3,2,22,0,0,0,0,0,0,32
CULPINA,atencion odontologica,restauraciones,2024-02-01,1,0,13,23,8,43,15,69,2,5,0,0,0,0,179
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2024-02-01,2,10,1,20,8,22,17,55,5,4,0,0,0,0,144
CURVA,atencion odontologica,restauraciones,2024-02-01,0,0,2,2,3,8,2,6,0,3,0,0,0,0,26
DESAGUADERO,atencion odontologica,restauraciones,2024-02-01,0,6,7,3,8,4,6,14,0,0,0,0,0,0,48
EL ALTO,atencion odontologica,restauraciones,2024-02-01,391,477,769,971,526,787,902,2212,265,186,0,0,0,0,7486
EL CHORO,atencion odontologica,restauraciones,2024-02-01,9,8,9,13,11,6,9,14,2,7,0,0,0,0,88
EL PUENTE(STC),atencion odontologica,restauraciones,2024-02-01,11,9,20,63,19,33,27,163,5,0,0,0,0,0,350
EL PUENTE(TJA),atencion odontologica,restauraciones,2024-02-01,4,2,10,12,8,13,27,73,1,6,0,0,0,0,156
EL TORNO,atencion odontologica,restauraciones,2024-02-01,23,16,36,72,56,69,50,168,22,14,0,0,0,0,526
EL VILLAR,atencion odontologica,restauraciones,2024-02-01,4,0,20,13,25,36,35,73,10,1,0,0,0,0,217
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2024-02-01,2,5,26,35,31,27,41,74,0,1,0,0,0,0,242
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2024-02-01,7,16,16,33,13,26,27,45,11,3,0,0,0,0,197
ESCOMA,atencion odontologica,restauraciones,2024-02-01,3,5,15,18,2,19,13,28,2,0,0,0,0,0,105
ESMERALDA,atencion odontologica,restauraciones,2024-02-01,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6
EUCALIPTUS,atencion odontologica,restauraciones,2024-02-01,2,3,3,10,6,30,10,47,2,0,0,0,0,0,113
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2024-02-01,14,7,24,50,36,47,51,117,4,9,0,0,0,0,359
FILADELFIA,atencion odontologica,restauraciones,2024-02-01,5,1,3,18,8,10,7,37,0,0,0,0,0,0,89
GAIOC JATUN AYLLU YURA,atencion odontologica,restauraciones,2024-02-01,0,3,20,70,10,23,11,43,1,4,0,0,0,0,185
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2024-02-01,0,7,11,11,15,53,16,53,0,3,0,0,0,0,169
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2024-02-01,1,4,7,14,8,8,16,29,2,0,0,0,0,0,89
GUANAY,atencion odontologica,restauraciones,2024-02-01,2,1,7,11,9,25,22,49,6,6,0,0,0,0,138
GUAQUI,atencion odontologica,restauraciones,2024-02-01,4,4,16,10,6,17,18,32,3,4,0,0,0,0,114
GUAYARAMERIN,atencion odontologica,restauraciones,2024-02-01,88,85,388,539,177,316,243,905,103,52,0,0,0,0,2896
GUTIERREZ,atencion odontologica,restauraciones,2024-02-01,1,1,6,11,12,24,22,42,3,0,0,0,0,0,122
HUACARAJE,atencion odontologica,restauraciones,2024-02-01,1,0,6,7,2,1,8,33,0,5,0,0,0,0,63
HUACARETA,atencion odontologica,restauraciones,2024-02-01,2,5,23,31,22,19,37,64,13,2,0,0,0,0,218
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2024-02-01,1,3,10,4,3,5,15,24,0,0,0,0,0,0,65
HUACHACALLA,atencion odontologica,restauraciones,2024-02-01,0,0,0,0,2,0,0,3,0,5,0,0,0,0,10
HUANUNI,atencion odontologica,restauraciones,2024-02-01,26,35,56,89,46,106,125,114,22,6,0,0,0,0,625
HUARINA,atencion odontologica,restauraciones,2024-02-01,7,1,8,20,12,25,28,58,2,2,0,0,0,0,163
HUATAJATA,atencion odontologica,restauraciones,2024-02-01,1,1,25,13,9,8,5,7,8,0,0,0,0,0,77
HUAYLLAMARCA,atencion odontologica,restauraciones,2024-02-01,0,0,5,0,1,5,5,1,4,7,0,0,0,0,28
HUMANATA,atencion odontologica,restauraciones,2024-02-01,0,1,2,2,4,11,18,25,18,16,0,0,0,0,97
ICHOCA,atencion odontologica,restauraciones,2024-02-01,0,0,0,3,0,6,0,7,0,0,0,0,0,0,16
ICLA,atencion odontologica,restauraciones,2024-02-01,0,7,18,20,3,60,28,40,5,1,0,0,0,0,182
