,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
SORATA,atencion odontologica,endodoncia,2024-01-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
SUCRE,atencion odontologica,endodoncia,2024-01-01,19,21,80,108,38,60,85,118,11,7,0,0,0,0,547
TACACOMA,atencion odontologica,endodoncia,2024-01-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
TACOBAMBA,atencion odontologica,endodoncia,2024-01-01,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10
TACOPAYA,atencion odontologica,endodoncia,2024-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TAHUA,atencion odontologica,endodoncia,2024-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TAPACARI,atencion odontologica,endodoncia,2024-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TARABUCO,atencion odontologica,endodoncia,2024-01-01,0,0,2,1,2,4,0,2,0,0,0,0,0,0,11
TARACO,atencion odontologica,endodoncia,2024-01-01,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4
TARATA,atencion odontologica,endodoncia,2024-01-01,1,0,0,0,0,0,1,6,1,0,0,0,0,0,9
TARIJA,atencion odontologica,endodoncia,2024-01-01,7,14,81,64,47,53,125,208,29,29,0,0,0,0,657
TARVITA,atencion odontologica,endodoncia,2024-01-01,0,0,2,3,1,0,7,7,0,0,0,0,0,0,20
TEOPONTE,atencion odontologica,endodoncia,2024-01-01,0,0,1,1,6,10,6,6,0,0,0,0,0,0,30
TIAHUANACU,atencion odontologica,endodoncia,2024-01-01,0,0,1,3,1,8,2,7,0,0,0,0,0,0,22
TINGUIPAYA,atencion odontologica,endodoncia,2024-01-01,0,2,0,0,1,0,2,4,1,1,0,0,0,0,11
TIQUIPAYA,atencion odontologica,endodoncia,2024-01-01,0,5,0,5,6,6,4,13,2,2,0,0,0,0,43
TIRAQUE (CBBA),atencion odontologica,endodoncia,2024-01-01,2,0,1,0,1,3,0,2,0,1,0,0,0,0,10
TOCO,atencion odontologica,endodoncia,2024-01-01,1,3,1,1,5,0,0,1,0,0,0,0,0,0,12
TOLATA,atencion odontologica,endodoncia,2024-01-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
TOMAVE,atencion odontologica,endodoncia,2024-01-01,0,0,0,1,0,2,2,6,0,0,0,0,0,0,11
TOMINA,atencion odontologica,endodoncia,2024-01-01,0,0,0,0,0,1,5,1,0,0,0,0,0,0,7
TORO TORO,atencion odontologica,endodoncia,2024-01-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
TOTORA(CBBA),atencion odontologica,endodoncia,2024-01-01,0,0,3,2,1,2,0,2,0,0,0,0,0,0,10
TOTORA(ORR),atencion odontologica,endodoncia,2024-01-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
TRIGAL,atencion odontologica,endodoncia,2024-01-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
TRINIDAD,atencion odontologica,endodoncia,2024-01-01,9,4,25,22,12,11,26,57,13,19,0,0,0,0,198
TUPIZA,atencion odontologica,endodoncia,2024-01-01,8,3,20,21,18,33,47,50,28,35,0,0,0,0,263
TURCO,atencion odontologica,endodoncia,2024-01-01,2,0,1,3,1,3,2,2,0,0,0,0,0,0,14
UMALA,atencion odontologica,endodoncia,2024-01-01,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3
UNCIA,atencion odontologica,endodoncia,2024-01-01,0,2,4,2,0,2,6,3,1,1,0,0,0,0,21
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2024-01-01,0,0,1,0,0,0,13,1,0,0,0,0,0,0,15
UYUNI,atencion odontologica,endodoncia,2024-01-01,0,2,8,13,2,3,19,14,3,7,0,0,0,0,71
VACAS,atencion odontologica,endodoncia,2024-01-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
VALLEGRANDE,atencion odontologica,endodoncia,2024-01-01,0,0,2,5,0,4,3,8,1,1,0,0,0,0,24
VIACHA,atencion odontologica,endodoncia,2024-01-01,6,1,19,33,5,20,20,28,8,0,0,0,0,0,140
VILA VILA,atencion odontologica,endodoncia,2024-01-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
VILLA CHARCAS,atencion odontologica,endodoncia,2024-01-01,0,3,8,12,3,7,1,4,1,0,0,0,0,0,39
VILLA MONTES,atencion odontologica,endodoncia,2024-01-01,0,0,1,2,5,2,21,15,5,0,0,0,0,0,51
VILLA SERRANO,atencion odontologica,endodoncia,2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
VILLA TUNARI,atencion odontologica,endodoncia,2024-01-01,1,1,10,18,1,17,39,41,5,0,0,0,0,0,133
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2024-01-01,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3
VILLAZON,atencion odontologica,endodoncia,2024-01-01,2,7,23,26,8,20,26,43,6,3,0,0,0,0,164
VINTO,atencion odontologica,endodoncia,2024-01-01,0,1,3,12,4,2,5,4,0,0,0,0,0,0,31
VITICHI,atencion odontologica,endodoncia,2024-01-01,0,0,0,2,0,2,11,0,0,0,0,0,0,0,15
WALDO BALLIVIAN,atencion odontologica,endodoncia,2024-01-01,0,0,1,2,0,0,0,1,0,0,0,0,0,0,4
WARNES,atencion odontologica,endodoncia,2024-01-01,4,0,19,18,1,1,14,6,0,0,0,0,0,0,63
YACO,atencion odontologica,endodoncia,2024-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
YACUIBA,atencion odontologica,endodoncia,2024-01-01,9,1,14,27,4,4,19,15,1,1,0,0,0,0,95
YAMPARAEZ,atencion odontologica,endodoncia,2024-01-01,0,0,4,5,0,0,1,4,1,2,0,0,0,0,17
YAPACANI,atencion odontologica,endodoncia,2024-01-01,3,4,1,3,6,5,2,11,0,0,0,0,0,0,35
YOCALLA,atencion odontologica,endodoncia,2024-01-01,2,1,2,3,0,1,1,5,0,0,0,0,0,0,15
YOTALA,atencion odontologica,endodoncia,2024-01-01,0,0,0,2,0,1,1,1,0,0,0,0,0,0,5
YUNCHARA,atencion odontologica,endodoncia,2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ZUDAÑEZ,atencion odontologica,endodoncia,2024-01-01,0,0,3,2,0,0,1,1,0,0,0,0,0,0,7
ACACIO,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ACHACACHI,atencion odontologica,endodoncia,2024-02-01,0,0,6,8,3,9,20,13,1,0,0,0,0,0,60
ACHOCALLA,atencion odontologica,endodoncia,2024-02-01,0,3,0,4,5,1,1,2,0,0,0,0,0,0,16
AIQUILE,atencion odontologica,endodoncia,2024-02-01,0,0,4,1,0,3,4,10,0,2,0,0,0,0,24
ALCALA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
ALTO BENI,atencion odontologica,endodoncia,2024-02-01,0,1,1,4,4,0,5,7,0,0,0,0,0,0,22
ANCORAIMES,atencion odontologica,endodoncia,2024-02-01,0,0,0,3,3,2,2,6,1,1,0,0,0,0,18
ANDAMARCA,atencion odontologica,endodoncia,2024-02-01,1,0,0,2,0,2,4,0,0,1,0,0,0,0,10
ANTEQUERA,atencion odontologica,endodoncia,2024-02-01,0,0,2,0,3,1,0,2,0,0,0,0,0,0,8
ANZALDO,atencion odontologica,endodoncia,2024-02-01,2,0,6,1,0,2,2,3,4,2,0,0,0,0,22
APOLO,atencion odontologica,endodoncia,2024-02-01,2,1,4,1,0,2,6,3,0,0,0,0,0,0,19
ARAMPAMPA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ARANI,atencion odontologica,endodoncia,2024-02-01,1,0,0,1,1,1,0,1,0,0,0,0,0,0,5
ARBIETO,atencion odontologica,endodoncia,2024-02-01,3,1,4,1,0,1,3,4,0,1,0,0,0,0,18
ARQUE,atencion odontologica,endodoncia,2024-02-01,0,0,1,1,0,1,1,5,0,0,0,0,0,0,9
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2024-02-01,2,0,5,2,6,3,6,10,0,2,0,0,0,0,36
ATOCHA,atencion odontologica,endodoncia,2024-02-01,6,1,8,4,6,4,9,24,2,0,0,0,0,0,64
AUCAPATA,atencion odontologica,endodoncia,2024-02-01,1,1,3,0,0,5,2,9,0,2,0,0,0,0,23
AYATA,atencion odontologica,endodoncia,2024-02-01,0,0,1,1,0,9,5,9,0,0,0,0,0,0,25
AYO AYO,atencion odontologica,endodoncia,2024-02-01,1,0,0,0,0,1,9,0,0,0,0,0,0,0,11
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2024-02-01,4,1,7,22,13,10,57,29,0,0,0,0,0,0,143
AZURDUY,atencion odontologica,endodoncia,2024-02-01,0,0,0,5,0,0,0,4,0,0,0,0,0,0,9
BATALLAS,atencion odontologica,endodoncia,2024-02-01,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4
BELEN DE ANDAMARCA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
BERMEJO,atencion odontologica,endodoncia,2024-02-01,1,0,1,6,7,13,29,15,7,3,0,0,0,0,82
BETANZOS,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,5,4,0,0,0,0,0,0,9
BOLIVAR,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
BOYUIBE,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
BUENA VISTA,atencion odontologica,endodoncia,2024-02-01,0,2,2,1,8,1,0,1,0,1,0,0,0,0,16
CABEZAS,atencion odontologica,endodoncia,2024-02-01,0,0,2,1,0,2,2,5,0,0,0,0,0,0,12
CAIROMA,atencion odontologica,endodoncia,2024-02-01,2,0,0,0,0,4,3,4,0,0,0,0,0,0,13
"CAIZA ""D""",atencion odontologica,endodoncia,2024-02-01,3,1,9,0,0,3,3,1,0,0,0,0,0,0,20
CAJUATA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,2,2,2,2,0,0,0,0,0,0,8
CALAMARCA,atencion odontologica,endodoncia,2024-02-01,0,4,3,2,0,8,1,5,1,0,0,0,0,0,24
CAMARGO,atencion odontologica,endodoncia,2024-02-01,0,0,13,19,0,7,9,21,6,0,0,0,0,0,75
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,2,0,2,2,0,0,0,0,0,6
CAMIRI,atencion odontologica,endodoncia,2024-02-01,0,3,4,21,2,2,7,36,6,4,0,0,0,0,85
CAPINOTA,atencion odontologica,endodoncia,2024-02-01,1,1,4,6,0,2,7,2,0,1,0,0,0,0,24
CAQUIAVIRI,atencion odontologica,endodoncia,2024-02-01,0,0,2,2,0,0,1,1,1,0,0,0,0,0,7
CARACOLLO,atencion odontologica,endodoncia,2024-02-01,2,1,3,7,1,1,1,9,1,0,0,0,0,0,26
CARANAVI,atencion odontologica,endodoncia,2024-02-01,0,0,3,6,3,8,6,37,0,1,0,0,0,0,64
CARANGAS,atencion odontologica,endodoncia,2024-02-01,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
CARAPARI,atencion odontologica,endodoncia,2024-02-01,7,0,2,4,0,1,22,8,0,0,0,0,0,0,44
CARIPUYO,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
CATACORA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHACARILLA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,endodoncia,2024-02-01,2,3,3,2,1,1,2,5,0,2,0,0,0,0,21
CHAQUI,atencion odontologica,endodoncia,2024-02-01,2,0,3,1,0,2,1,3,3,0,0,0,0,0,15
CHARAGUA,atencion odontologica,endodoncia,2024-02-01,0,0,1,0,0,4,4,4,0,0,0,0,0,0,13
CHARAÑA,atencion odontologica,endodoncia,2024-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CHAYANTA,atencion odontologica,endodoncia,2024-02-01,0,0,1,0,3,4,3,4,0,0,0,0,0,0,15
CHIMORE,atencion odontologica,endodoncia,2024-02-01,0,0,0,1,0,0,4,0,0,0,0,0,0,0,5
CHOQUE COTA,atencion odontologica,endodoncia,2024-02-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2024-02-01,1,0,3,2,0,0,1,8,1,0,0,0,0,0,16
CHUMA,atencion odontologica,endodoncia,2024-02-01,0,0,0,2,3,1,5,7,0,1,0,0,0,0,19
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2024-02-01,0,0,2,0,0,2,5,2,0,0,0,0,0,0,11
CLIZA,atencion odontologica,endodoncia,2024-02-01,0,0,6,3,0,4,5,10,0,0,0,0,0,0,28
COBIJA,atencion odontologica,endodoncia,2024-02-01,8,1,10,14,2,7,9,12,0,0,0,0,0,0,63
COCAPATA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
COCHABAMBA,atencion odontologica,endodoncia,2024-02-01,25,32,99,149,27,64,235,398,112,102,0,0,0,0,1243
COLCAPIRHUA,atencion odontologica,endodoncia,2024-02-01,0,0,2,4,3,0,8,7,0,1,0,0,0,0,25
"COLCHA ""K""",atencion odontologica,endodoncia,2024-02-01,0,0,1,1,0,1,5,3,0,0,0,0,0,0,11
COLLANA,atencion odontologica,endodoncia,2024-02-01,0,0,3,0,1,3,0,1,0,0,0,0,0,0,8
COLOMI,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
COLPA BELGICA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
COLQUECHACA,atencion odontologica,endodoncia,2024-02-01,0,0,2,1,1,6,7,13,0,0,0,0,0,0,30
COLQUENCHA,atencion odontologica,endodoncia,2024-02-01,2,0,2,5,3,8,2,6,0,1,0,0,0,0,29
COLQUIRI,atencion odontologica,endodoncia,2024-02-01,6,2,10,16,15,16,25,44,3,1,0,0,0,0,138
COMARAPA,atencion odontologica,endodoncia,2024-02-01,2,2,17,3,7,10,9,19,0,0,0,0,0,0,69
CONCEPCION,atencion odontologica,endodoncia,2024-02-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
COPACABANA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,1,4,1,0,0,0,0,0,6
CORIPATA,atencion odontologica,endodoncia,2024-02-01,0,2,1,4,4,7,13,0,0,0,0,0,0,0,31
CORO CORO,atencion odontologica,endodoncia,2024-02-01,0,9,15,58,14,15,51,12,7,1,0,0,0,0,182
COROICO,atencion odontologica,endodoncia,2024-02-01,1,1,5,0,5,4,6,23,0,0,0,0,0,0,45
CORQUE,atencion odontologica,endodoncia,2024-02-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
COTAGAITA,atencion odontologica,endodoncia,2024-02-01,1,3,6,30,3,15,24,33,8,7,0,0,0,0,130
COTOCA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,endodoncia,2024-02-01,1,3,13,15,2,1,3,4,0,0,0,0,0,0,42
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2024-02-01,0,0,0,1,1,0,0,3,0,2,0,0,0,0,7
CUEVO,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
CULPINA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5
CURVA,atencion odontologica,endodoncia,2024-02-01,0,0,2,3,4,3,1,9,0,0,0,0,0,0,22
DESAGUADERO,atencion odontologica,endodoncia,2024-02-01,0,0,1,0,1,0,2,0,0,0,0,0,0,0,4
EL ALTO,atencion odontologica,endodoncia,2024-02-01,24,53,128,107,26,64,110,212,25,19,0,0,0,0,768
EL CHORO,atencion odontologica,endodoncia,2024-02-01,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3
EL PUENTE(STC),atencion odontologica,endodoncia,2024-02-01,0,2,1,9,5,6,1,15,2,0,0,0,0,0,41
EL PUENTE(TJA),atencion odontologica,endodoncia,2024-02-01,0,0,0,0,1,2,7,5,0,0,0,0,0,0,15
EL TORNO,atencion odontologica,endodoncia,2024-02-01,1,0,0,1,1,0,3,5,1,0,0,0,0,0,12
EL VILLAR,atencion odontologica,endodoncia,2024-02-01,0,0,0,4,1,0,0,4,1,0,0,0,0,0,10
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2024-02-01,0,0,0,2,0,2,6,10,0,0,0,0,0,0,20
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4
ESCOMA,atencion odontologica,endodoncia,2024-02-01,0,0,2,2,0,9,1,0,1,1,0,0,0,0,16
EUCALIPTUS,atencion odontologica,endodoncia,2024-02-01,2,0,2,1,0,0,0,0,0,0,0,0,0,0,5
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,4,2,0,0,0,0,0,0,6
GAIOC JATUN AYLLU YURA,atencion odontologica,endodoncia,2024-02-01,0,1,0,1,0,1,2,4,0,0,0,0,0,0,9
GENERAL SAAVEDRA,atencion odontologica,endodoncia,2024-02-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2024-02-01,0,0,0,1,1,1,3,1,0,0,0,0,0,0,7
GUANAY,atencion odontologica,endodoncia,2024-02-01,1,0,1,1,0,4,10,6,1,0,0,0,0,0,24
GUAQUI,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,2,2,1,2,1,1,0,0,0,0,9
GUAYARAMERIN,atencion odontologica,endodoncia,2024-02-01,0,1,0,2,0,3,0,4,2,0,0,0,0,0,12
GUTIERREZ,atencion odontologica,endodoncia,2024-02-01,0,0,2,0,6,7,4,7,1,0,0,0,0,0,27
HUACARAJE,atencion odontologica,endodoncia,2024-02-01,0,0,3,0,0,0,1,1,0,0,0,0,0,0,5
HUACARETA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
HUACHACALLA,atencion odontologica,endodoncia,2024-02-01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
HUANUNI,atencion odontologica,endodoncia,2024-02-01,1,3,1,2,0,3,13,2,0,0,0,0,0,0,25
HUARINA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
HUATAJATA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
HUMANATA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,1,2,3,0,1,0,0,0,0,7
ICHOCA,atencion odontologica,endodoncia,2024-02-01,0,0,0,1,0,3,0,4,0,0,0,0,0,0,8
ICLA,atencion odontologica,endodoncia,2024-02-01,0,0,2,0,0,1,0,1,0,0,0,0,0,0,4
INCAHUASI,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
INQUISIVI,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2024-02-01,0,0,4,1,1,3,5,4,2,0,0,0,0,0,20
IXIAMAS,atencion odontologica,endodoncia,2024-02-01,0,0,0,1,0,1,0,3,0,0,0,0,0,0,5
JESUS DE MACHACA,atencion odontologica,endodoncia,2024-02-01,2,0,3,5,3,2,1,2,1,0,0,0,0,0,19
LA ASUNTA,atencion odontologica,endodoncia,2024-02-01,0,2,5,5,6,10,13,15,0,1,0,0,0,0,57
LA GUARDIA,atencion odontologica,endodoncia,2024-02-01,1,0,2,2,0,1,3,3,0,1,0,0,0,0,13
LA PAZ,atencion odontologica,endodoncia,2024-02-01,99,75,384,314,173,210,742,1176,276,202,0,0,0,0,3651
LAGUNILLAS,atencion odontologica,endodoncia,2024-02-01,0,0,4,2,1,2,4,5,0,0,0,0,0,0,18
LAS CARRERAS,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10
LICOMA PAMPA,atencion odontologica,endodoncia,2024-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LLALLAGUA,atencion odontologica,endodoncia,2024-02-01,1,0,3,4,0,4,0,13,0,0,0,0,0,0,25
LORETO,atencion odontologica,endodoncia,2024-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
MACHACAMARCA,atencion odontologica,endodoncia,2024-02-01,0,0,1,0,0,1,1,1,0,0,0,0,0,0,4
MAGDALENA,atencion odontologica,endodoncia,2024-02-01,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3
MAIRANA,atencion odontologica,endodoncia,2024-02-01,0,0,2,0,0,1,0,1,0,0,0,0,0,0,4
MALLA,atencion odontologica,endodoncia,2024-02-01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
MAPIRI,atencion odontologica,endodoncia,2024-02-01,0,1,0,0,0,0,6,4,0,0,0,0,0,0,11
MECAPACA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
MIZQUE,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18
MOCOMOCO,atencion odontologica,endodoncia,2024-02-01,2,0,2,2,0,3,0,8,0,0,0,0,0,0,17
MOJINETE,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,endodoncia,2024-02-01,0,0,1,5,2,4,2,4,0,0,0,0,0,0,18
MONTEAGUDO,atencion odontologica,endodoncia,2024-02-01,1,1,5,4,2,1,7,9,1,0,0,0,0,0,31
MONTERO,atencion odontologica,endodoncia,2024-02-01,4,3,12,4,1,2,4,5,1,0,0,0,0,0,36
MORO MORO,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
OCURI,atencion odontologica,endodoncia,2024-02-01,0,0,2,2,2,0,6,6,1,0,0,0,0,0,19
OMEREQUE,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ORURO,atencion odontologica,endodoncia,2024-02-01,32,25,65,70,48,61,146,223,58,36,0,0,0,0,764
PADCAYA,atencion odontologica,endodoncia,2024-02-01,0,0,1,2,0,7,8,0,0,0,0,0,0,0,18
PADILLA,atencion odontologica,endodoncia,2024-02-01,0,1,4,4,1,1,3,2,0,1,0,0,0,0,17
PAILON,atencion odontologica,endodoncia,2024-02-01,4,2,4,2,1,5,4,8,1,0,0,0,0,0,31
PALCA,atencion odontologica,endodoncia,2024-02-01,0,0,1,3,2,1,18,14,1,0,0,0,0,0,40
PALOS BLANCOS,atencion odontologica,endodoncia,2024-02-01,0,1,5,4,6,3,6,17,6,1,0,0,0,0,49
PAMPA AULLAGAS,atencion odontologica,endodoncia,2024-02-01,0,0,2,2,2,0,1,6,0,2,0,0,0,0,15
PAMPA GRANDE,atencion odontologica,endodoncia,2024-02-01,1,0,0,1,0,0,0,3,0,1,0,0,0,0,6
PAPEL PAMPA,atencion odontologica,endodoncia,2024-02-01,0,0,2,2,0,0,0,2,0,0,0,0,0,0,6
PASORAPA,atencion odontologica,endodoncia,2024-02-01,0,0,0,3,0,1,2,2,0,0,0,0,0,0,8
PATACAMAYA,atencion odontologica,endodoncia,2024-02-01,1,0,2,3,1,0,0,5,0,0,0,0,0,0,12
PAZÑA,atencion odontologica,endodoncia,2024-02-01,0,0,0,2,1,2,1,1,3,0,0,0,0,0,10
PELECHUCO,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,5,3,1,0,0,0,0,0,0,9
POCOATA,atencion odontologica,endodoncia,2024-02-01,2,0,1,2,0,1,12,1,1,0,0,0,0,0,20
POCONA,atencion odontologica,endodoncia,2024-02-01,1,0,4,2,0,3,2,4,1,0,0,0,0,0,17
POJO (CBBA),atencion odontologica,endodoncia,2024-02-01,1,0,2,1,3,5,2,5,1,2,0,0,0,0,22
POOPO,atencion odontologica,endodoncia,2024-02-01,0,2,5,3,9,2,5,17,4,0,0,0,0,0,47
PORCO,atencion odontologica,endodoncia,2024-02-01,3,1,3,1,0,1,0,3,0,0,0,0,0,0,12
POROMA,atencion odontologica,endodoncia,2024-02-01,3,2,0,1,0,0,3,1,0,0,0,0,0,0,10
PORONGO,atencion odontologica,endodoncia,2024-02-01,1,0,5,3,0,0,1,5,0,0,0,0,0,0,15
PORVENIR,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
POTOSI,atencion odontologica,endodoncia,2024-02-01,29,50,159,179,49,101,137,285,42,12,0,0,0,0,1043
PRESTO,atencion odontologica,endodoncia,2024-02-01,0,2,3,3,1,2,2,1,0,1,0,0,0,0,15
PUCARANI,atencion odontologica,endodoncia,2024-02-01,0,0,9,5,0,6,5,10,0,0,0,0,0,0,35
PUERTO ACOSTA,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
PUERTO CARABUCO,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,3,9,5,0,0,0,0,0,0,17
PUERTO PEREZ,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
PUERTO RICO,atencion odontologica,endodoncia,2024-02-01,0,0,0,0,1,0,1,1,1,0,0,0,0,0,4
PUERTO SUAREZ,atencion odontologica,endodoncia,2024-02-01,0,0,2,4,0,0,0,0,1,0,0,0,0,0,7
PUERTO VILLARROEL,atencion odontologica,endodoncia,2024-02-01,1,0,2,1,2,4,3,5,1,2,0,0,0,0,21
PUNA,atencion odontologica,endodoncia,2024-02-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
PUNATA,atencion odontologica,endodoncia,2024-02-01,1,0,6,4,2,5,13,10,13,4,0,0,0,0,58
QUILLACOLLO,atencion odontologica,endodoncia,2024-02-01,10,11,23,21,24,21,54,71,28,15,0,0,0,0,278
QUIME,atencion odontologica,endodoncia,2024-02-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
QUIRUSILLAS,atencion odontologica,endodoncia,2024-02-01,1,0,0,0,1,1,4,5,1,0,0,0,0,0,13
REYES,atencion odontologica,endodoncia,2024-02-01,0,0,1,1,0,0,0,0,3,0,0,0,0,0,5
