,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
SAN CARLOS,atencion odontologica,primera consulta,2024-01-01,12,4,38,51,16,33,15,52,8,8,0,5,0,2,244
SAN IGNACIO,atencion odontologica,primera consulta,2024-01-01,5,2,26,18,15,17,25,32,2,3,0,1,0,1,147
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2024-01-01,5,8,65,79,20,52,32,117,9,9,0,18,0,0,414
SAN JAVIER(BNI),atencion odontologica,primera consulta,2024-01-01,2,3,3,6,0,2,0,5,0,0,0,1,0,0,22
SAN JAVIER(STC),atencion odontologica,primera consulta,2024-01-01,12,17,37,28,10,20,15,42,1,1,0,13,0,3,199
SAN JOAQUIN,atencion odontologica,primera consulta,2024-01-01,3,2,36,25,9,11,16,39,3,0,0,9,0,3,156
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2024-01-01,0,0,12,22,6,10,9,28,2,0,0,0,0,0,89
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2024-01-01,6,2,10,17,5,6,3,8,2,2,0,0,0,0,61
SAN JULIAN,atencion odontologica,primera consulta,2024-01-01,52,55,143,163,46,110,93,237,13,23,0,41,0,11,987
SAN LORENZO(TJA),atencion odontologica,primera consulta,2024-01-01,14,17,83,91,32,60,57,177,18,19,0,5,0,0,573
SAN LUCAS,atencion odontologica,primera consulta,2024-01-01,18,11,29,32,11,37,19,78,5,5,0,19,0,1,265
SAN MATIAS,atencion odontologica,primera consulta,2024-01-01,18,18,55,67,23,24,31,82,11,2,0,13,0,1,345
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2024-01-01,8,8,23,27,16,35,16,50,3,1,0,14,0,0,201
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2024-01-01,2,2,6,6,2,4,5,11,5,2,0,1,0,0,46
SAN PEDRO,atencion odontologica,primera consulta,2024-01-01,21,23,52,67,39,46,55,135,9,5,0,39,0,8,499
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2024-01-01,29,30,40,39,12,34,44,92,18,27,0,11,0,6,382
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2024-01-01,15,10,9,15,7,1,7,13,12,10,0,4,0,2,105
SAN PEDRO DE MACHA,atencion odontologica,primera consulta,2024-01-01,55,72,151,177,53,65,126,251,60,74,0,18,0,15,1117
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2024-01-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2024-01-01,3,6,11,14,5,16,21,23,4,10,0,3,0,0,116
SAN RAFAEL,atencion odontologica,primera consulta,2024-01-01,0,0,2,5,5,0,1,1,0,0,0,0,0,0,14
SAN RAMON BENI,atencion odontologica,primera consulta,2024-01-01,0,3,12,14,3,12,3,18,1,0,0,22,0,0,88
SAN RAMON SCZ,atencion odontologica,primera consulta,2024-01-01,19,23,31,39,29,31,29,31,2,3,0,8,0,3,248
SANTA ANA,atencion odontologica,primera consulta,2024-01-01,14,8,23,45,17,21,15,36,2,3,0,8,0,2,194
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2024-01-01,828,910,1721,1938,625,995,1370,3693,435,424,0,840,0,64,13843
SANTA ROSA,atencion odontologica,primera consulta,2024-01-01,10,8,15,19,6,8,6,27,3,1,0,10,0,0,113
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2024-01-01,12,10,22,30,11,16,17,70,3,5,0,1,0,0,197
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2024-01-01,2,6,4,8,6,2,6,20,1,5,0,0,0,0,60
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2024-01-01,14,18,44,44,22,28,40,70,42,57,0,4,0,1,384
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2024-01-01,1,0,7,13,4,8,12,16,5,3,0,0,0,0,69
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2024-01-01,2,5,6,14,13,12,11,10,3,8,0,0,0,0,84
SANTIVAÑES,atencion odontologica,primera consulta,2024-01-01,5,11,23,34,5,14,16,51,6,9,0,2,0,1,177
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2024-01-01,1,4,11,12,8,9,2,15,1,1,0,2,0,0,66
SAPAHAQUI,atencion odontologica,primera consulta,2024-01-01,11,6,24,18,15,13,20,34,14,4,0,2,0,1,162
SENA,atencion odontologica,primera consulta,2024-01-01,1,3,16,10,10,19,14,24,5,0,0,4,0,1,107
SHINAOTA,atencion odontologica,primera consulta,2024-01-01,3,7,21,28,13,15,46,28,4,3,0,2,0,3,173
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2024-01-01,0,4,13,7,18,16,21,18,7,4,0,0,0,1,109
SIPE SIPE,atencion odontologica,primera consulta,2024-01-01,25,32,88,120,48,51,57,143,20,39,0,0,0,0,623
SOPACHUY,atencion odontologica,primera consulta,2024-01-01,5,3,11,19,1,10,6,27,1,0,0,6,0,0,89
SORACACHI,atencion odontologica,primera consulta,2024-01-01,10,13,20,21,18,29,20,66,16,15,0,8,0,3,239
SORATA,atencion odontologica,primera consulta,2024-01-01,16,13,40,41,37,26,30,61,12,9,0,5,0,0,290
SUCRE,atencion odontologica,primera consulta,2024-01-01,330,307,548,662,215,449,457,1083,92,92,0,298,0,8,4541
TACACHI,atencion odontologica,primera consulta,2024-01-01,0,1,5,11,3,2,3,11,2,0,0,0,0,0,38
TACACOMA,atencion odontologica,primera consulta,2024-01-01,3,0,17,14,5,7,13,30,5,1,0,4,0,0,99
TACOBAMBA,atencion odontologica,primera consulta,2024-01-01,11,18,16,19,8,13,24,41,25,34,0,8,0,1,218
TACOPAYA,atencion odontologica,primera consulta,2024-01-01,0,0,1,1,1,2,3,4,3,2,0,2,0,0,19
TAHUA,atencion odontologica,primera consulta,2024-01-01,0,0,2,0,2,1,0,2,0,1,0,0,0,0,8
TAPACARI,atencion odontologica,primera consulta,2024-01-01,10,5,25,27,9,18,26,45,7,7,0,9,0,4,192
TARABUCO,atencion odontologica,primera consulta,2024-01-01,6,4,15,7,4,10,5,22,5,3,0,9,0,0,90
TARACO,atencion odontologica,primera consulta,2024-01-01,8,12,15,22,14,15,15,36,20,20,0,2,0,3,182
TARATA,atencion odontologica,primera consulta,2024-01-01,1,1,24,21,4,12,11,27,4,7,0,0,0,1,113
TARIJA,atencion odontologica,primera consulta,2024-01-01,83,88,464,588,207,324,497,1114,144,133,0,122,0,5,3769
TARVITA,atencion odontologica,primera consulta,2024-01-01,9,9,21,27,12,24,26,73,8,5,0,18,0,0,232
TEOPONTE,atencion odontologica,primera consulta,2024-01-01,14,18,20,25,9,23,26,49,4,8,0,4,0,0,200
TIAHUANACU,atencion odontologica,primera consulta,2024-01-01,7,7,20,30,28,23,34,58,4,6,0,7,0,6,230
TINGUIPAYA,atencion odontologica,primera consulta,2024-01-01,7,6,15,18,7,16,16,50,11,19,0,5,0,1,171
TIPUANI,atencion odontologica,primera consulta,2024-01-01,1,2,2,4,3,5,5,10,0,0,0,0,0,0,32
TIQUIPAYA,atencion odontologica,primera consulta,2024-01-01,47,58,145,160,53,75,50,165,14,10,0,6,0,7,790
TIRAQUE (CBBA),atencion odontologica,primera consulta,2024-01-01,9,8,48,65,20,36,20,60,7,5,0,1,0,9,288
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2024-01-01,0,1,11,6,1,5,5,5,2,1,0,0,0,1,38
TOCO,atencion odontologica,primera consulta,2024-01-01,4,8,19,16,6,8,10,22,2,5,0,2,0,0,102
TODOS SANTOS,atencion odontologica,primera consulta,2024-01-01,0,1,2,2,0,1,2,4,1,2,0,1,0,1,17
TOLATA,atencion odontologica,primera consulta,2024-01-01,2,1,10,16,2,10,4,16,0,0,0,0,0,0,61
TOLEDO,atencion odontologica,primera consulta,2024-01-01,3,1,11,10,6,22,14,23,8,16,0,7,0,0,121
TOMAVE,atencion odontologica,primera consulta,2024-01-01,13,9,14,16,11,11,22,54,9,13,0,3,0,1,176
TOMINA,atencion odontologica,primera consulta,2024-01-01,15,13,15,22,9,15,28,69,6,4,0,7,0,0,203
TORO TORO,atencion odontologica,primera consulta,2024-01-01,6,4,14,15,12,24,17,46,1,8,0,4,0,0,151
TOTORA(CBBA),atencion odontologica,primera consulta,2024-01-01,15,6,48,66,18,42,20,63,4,4,0,4,0,4,294
TOTORA(ORR),atencion odontologica,primera consulta,2024-01-01,2,0,9,6,3,4,5,15,2,0,0,3,0,0,49
TRIGAL,atencion odontologica,primera consulta,2024-01-01,2,1,8,16,1,6,5,17,0,0,0,0,0,0,56
TRINIDAD,atencion odontologica,primera consulta,2024-01-01,100,86,200,217,77,132,126,326,34,29,0,45,0,2,1374
TUPIZA,atencion odontologica,primera consulta,2024-01-01,18,12,67,70,42,56,86,126,37,39,0,25,0,2,580
TURCO,atencion odontologica,primera consulta,2024-01-01,3,5,15,18,2,18,25,40,12,9,0,1,0,0,148
UMALA,atencion odontologica,primera consulta,2024-01-01,9,9,20,34,4,7,9,32,5,6,0,0,0,0,135
UNCIA,atencion odontologica,primera consulta,2024-01-01,19,14,102,110,59,47,70,155,13,27,0,13,0,0,629
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2024-01-01,7,7,58,58,41,67,76,222,11,11,0,2,0,1,561
URUBICHA,atencion odontologica,primera consulta,2024-01-01,3,6,19,19,7,14,8,52,1,5,0,8,0,1,143
UYUNI,atencion odontologica,primera consulta,2024-01-01,33,35,106,84,25,29,56,116,17,20,0,6,0,5,532
VACAS,atencion odontologica,primera consulta,2024-01-01,4,8,20,26,9,17,19,39,4,9,0,2,0,3,160
VALLEGRANDE,atencion odontologica,primera consulta,2024-01-01,17,23,57,55,17,23,33,122,5,16,0,5,0,0,373
VIACHA,atencion odontologica,primera consulta,2024-01-01,32,33,101,147,66,71,69,128,11,9,0,13,0,0,680
VILA VILA,atencion odontologica,primera consulta,2024-01-01,4,4,2,9,1,5,11,21,3,0,0,2,0,0,62
VILLA CHARCAS,atencion odontologica,primera consulta,2024-01-01,19,24,26,31,10,34,15,63,4,0,0,4,0,0,230
VILLA MONTES,atencion odontologica,primera consulta,2024-01-01,18,11,159,171,58,132,104,285,14,11,0,20,0,0,983
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2024-01-01,1,0,2,2,2,2,1,0,0,0,0,0,0,0,10
VILLA RIVERO,atencion odontologica,primera consulta,2024-01-01,4,4,15,17,4,11,6,24,2,5,0,0,0,0,92
VILLA SERRANO,atencion odontologica,primera consulta,2024-01-01,10,10,15,19,5,16,15,58,3,4,0,3,0,0,158
VILLA TUNARI,atencion odontologica,primera consulta,2024-01-01,24,22,117,116,60,112,64,172,9,6,0,5,0,5,712
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2024-01-01,16,5,25,38,9,22,9,39,1,3,0,6,0,1,174
VILLAZON,atencion odontologica,primera consulta,2024-01-01,21,33,81,92,34,73,50,184,12,17,0,44,0,2,643
VINTO,atencion odontologica,primera consulta,2024-01-01,27,29,86,99,48,58,40,114,8,13,0,3,0,0,525
VITICHI,atencion odontologica,primera consulta,2024-01-01,4,2,10,15,5,7,8,14,7,6,0,3,0,0,81
WALDO BALLIVIAN,atencion odontologica,primera consulta,2024-01-01,3,5,19,9,8,14,16,12,0,2,0,1,0,0,89
WARNES,atencion odontologica,primera consulta,2024-01-01,70,15,116,87,32,64,79,110,7,11,0,2,0,1,594
YACO,atencion odontologica,primera consulta,2024-01-01,9,6,15,18,18,14,17,30,2,3,0,6,0,0,138
YACUIBA,atencion odontologica,primera consulta,2024-01-01,33,29,205,231,82,160,178,548,49,35,0,22,0,1,1573
YAMPARAEZ,atencion odontologica,primera consulta,2024-01-01,1,1,8,7,7,10,10,28,4,3,0,7,0,0,86
YAPACANI,atencion odontologica,primera consulta,2024-01-01,77,65,28,25,23,33,22,53,12,8,0,17,0,3,366
YOCALLA,atencion odontologica,primera consulta,2024-01-01,16,8,28,32,8,17,14,50,8,10,0,9,0,0,200
YOTALA,atencion odontologica,primera consulta,2024-01-01,2,7,17,24,8,23,7,42,0,1,0,13,0,0,144
YUNCHARA,atencion odontologica,primera consulta,2024-01-01,6,4,27,46,9,15,12,61,2,8,0,1,0,0,191
YUNGUYO DE LITORAL,atencion odontologica,primera consulta,2024-01-01,0,0,2,4,2,0,0,3,1,0,0,0,0,0,12
ZUDAÑEZ,atencion odontologica,primera consulta,2024-01-01,4,5,21,28,7,4,8,20,4,0,0,8,0,0,109
ACACIO,atencion odontologica,primera consulta,2024-02-01,15,13,2,5,1,5,27,52,11,18,0,2,0,1,152
ACHACACHI,atencion odontologica,primera consulta,2024-02-01,24,27,54,51,17,33,57,115,18,16,0,28,0,8,448
ACHOCALLA,atencion odontologica,primera consulta,2024-02-01,74,81,80,84,22,38,61,140,22,40,0,38,0,19,699
AIQUILE,atencion odontologica,primera consulta,2024-02-01,5,12,19,13,9,10,10,33,1,5,0,7,0,1,125
ALALAY,atencion odontologica,primera consulta,2024-02-01,0,0,1,0,2,5,1,2,0,0,0,0,0,0,11
ALCALA,atencion odontologica,primera consulta,2024-02-01,5,6,11,14,5,4,19,35,3,4,0,5,0,0,111
ALTO BENI,atencion odontologica,primera consulta,2024-02-01,26,24,50,30,13,15,29,59,3,3,0,12,0,0,264
ANCORAIMES,atencion odontologica,primera consulta,2024-02-01,4,4,17,26,10,17,29,62,15,13,0,9,0,1,207
ANDAMARCA,atencion odontologica,primera consulta,2024-02-01,7,4,5,15,2,8,12,22,6,9,0,4,0,0,94
ANTEQUERA,atencion odontologica,primera consulta,2024-02-01,8,10,13,13,5,9,15,25,9,10,0,2,0,0,119
ANZALDO,atencion odontologica,primera consulta,2024-02-01,2,4,15,8,3,4,10,13,3,4,0,0,0,0,66
APOLO,atencion odontologica,primera consulta,2024-02-01,14,20,20,28,7,22,20,41,0,0,0,2,0,0,174
ARAMPAMPA,atencion odontologica,primera consulta,2024-02-01,0,0,0,2,1,3,3,4,1,2,0,0,0,3,19
ARANI,atencion odontologica,primera consulta,2024-02-01,3,6,5,10,8,14,6,10,3,4,0,0,0,1,70
ARBIETO,atencion odontologica,primera consulta,2024-02-01,23,30,63,70,7,46,24,92,9,15,0,3,0,7,389
ARQUE,atencion odontologica,primera consulta,2024-02-01,8,9,23,19,4,11,18,51,2,3,0,21,0,7,176
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2024-02-01,24,19,108,125,28,30,15,128,3,5,0,42,0,0,527
ATOCHA,atencion odontologica,primera consulta,2024-02-01,9,10,36,42,13,24,64,72,7,4,0,11,0,0,292
AUCAPATA,atencion odontologica,primera consulta,2024-02-01,2,4,7,7,5,7,19,30,0,3,0,5,0,2,91
AYATA,atencion odontologica,primera consulta,2024-02-01,9,18,11,19,7,28,43,63,3,7,0,9,0,0,217
AYO AYO,atencion odontologica,primera consulta,2024-02-01,4,8,25,39,8,16,22,30,4,3,0,0,0,0,159
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2024-02-01,16,15,49,66,24,39,93,123,8,9,0,3,0,6,451
AZURDUY,atencion odontologica,primera consulta,2024-02-01,1,0,4,5,7,8,10,38,1,2,0,12,0,0,88
BATALLAS,atencion odontologica,primera consulta,2024-02-01,11,12,31,45,8,21,20,61,14,7,0,6,0,0,236
BAURES,atencion odontologica,primera consulta,2024-02-01,2,0,5,7,3,3,3,20,4,2,0,0,0,0,49
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2024-02-01,6,1,3,4,2,3,3,5,1,2,0,3,0,0,33
BELEN DE URMIRI,atencion odontologica,primera consulta,2024-02-01,0,0,3,4,3,0,2,6,1,0,0,0,0,0,19
BELLA FLOR,atencion odontologica,primera consulta,2024-02-01,9,13,19,6,3,5,2,16,2,0,0,7,0,1,83
BERMEJO,atencion odontologica,primera consulta,2024-02-01,17,33,44,63,27,23,82,155,18,17,0,10,0,0,489
BETANZOS,atencion odontologica,primera consulta,2024-02-01,9,26,45,67,46,61,61,131,16,15,0,22,0,5,504
BOLIVAR,atencion odontologica,primera consulta,2024-02-01,0,0,10,7,2,6,9,18,6,4,0,3,0,3,68
BOLPEBRA,atencion odontologica,primera consulta,2024-02-01,1,4,16,8,1,3,2,3,1,0,0,0,0,0,39
BOYUIBE,atencion odontologica,primera consulta,2024-02-01,2,0,6,7,6,9,8,18,4,1,0,0,0,0,61
BUENA VISTA,atencion odontologica,primera consulta,2024-02-01,14,22,20,15,2,8,20,25,0,2,0,1,0,0,129
CABEZAS,atencion odontologica,primera consulta,2024-02-01,46,64,45,56,18,20,31,96,14,19,0,19,0,1,429
CAIROMA,atencion odontologica,primera consulta,2024-02-01,4,5,9,14,2,3,11,13,4,0,0,0,0,0,65
"CAIZA ""D""",atencion odontologica,primera consulta,2024-02-01,31,21,28,26,13,11,30,71,17,25,0,14,0,8,295
CAJUATA,atencion odontologica,primera consulta,2024-02-01,4,8,4,5,3,10,7,24,2,2,0,12,0,1,82
CALACOTO,atencion odontologica,primera consulta,2024-02-01,1,0,1,1,0,3,1,5,3,3,0,0,0,0,18
CALAMARCA,atencion odontologica,primera consulta,2024-02-01,23,33,25,26,5,26,23,70,6,4,0,33,0,4,278
CAMARGO,atencion odontologica,primera consulta,2024-02-01,1,5,18,12,6,8,7,39,6,1,0,6,0,0,109
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2024-02-01,4,4,9,6,1,5,3,21,4,1,0,0,0,0,58
CAMIRI,atencion odontologica,primera consulta,2024-02-01,16,26,88,86,22,32,41,112,15,12,0,19,0,1,470
CAPINOTA,atencion odontologica,primera consulta,2024-02-01,38,26,77,84,27,34,48,151,19,14,0,5,0,0,523
CAQUIAVIRI,atencion odontologica,primera consulta,2024-02-01,8,6,12,13,6,13,7,22,4,7,0,2,0,1,101
CARACOLLO,atencion odontologica,primera consulta,2024-02-01,14,23,23,24,11,28,27,94,7,8,0,31,0,3,293
CARANAVI,atencion odontologica,primera consulta,2024-02-01,10,9,22,32,16,8,20,60,3,2,0,7,0,0,189
CARANGAS,atencion odontologica,primera consulta,2024-02-01,0,1,1,2,1,2,3,4,3,4,0,0,0,0,21
CARAPARI,atencion odontologica,primera consulta,2024-02-01,10,5,54,62,22,38,67,143,15,5,0,6,0,0,427
CARIPUYO,atencion odontologica,primera consulta,2024-02-01,2,4,4,8,0,12,8,25,1,6,0,1,0,1,72
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2024-02-01,11,5,20,16,2,7,4,38,2,2,0,2,0,1,110
CATACORA,atencion odontologica,primera consulta,2024-02-01,1,2,6,2,1,1,5,10,1,0,0,1,0,0,30
CHACARILLA,atencion odontologica,primera consulta,2024-02-01,0,0,1,2,1,0,0,0,1,0,0,1,0,0,6
CHALLAPATA,atencion odontologica,primera consulta,2024-02-01,48,40,59,60,15,41,46,154,48,48,0,39,0,2,600
CHAQUI,atencion odontologica,primera consulta,2024-02-01,15,14,15,15,0,13,7,28,6,12,0,3,0,0,128
CHARAGUA,atencion odontologica,primera consulta,2024-02-01,8,4,26,23,24,31,55,138,7,11,0,13,0,2,342
CHARAÑA,atencion odontologica,primera consulta,2024-02-01,1,1,6,5,1,2,6,15,2,0,0,0,0,0,39
CHAYANTA,atencion odontologica,primera consulta,2024-02-01,15,13,24,29,12,22,23,67,8,9,0,7,0,4,233
CHIMORE,atencion odontologica,primera consulta,2024-02-01,9,10,16,16,10,27,16,41,3,2,0,6,0,0,156
CHIPAYA,atencion odontologica,primera consulta,2024-02-01,2,0,0,1,0,1,0,4,1,1,0,3,0,1,14
CHOQUE COTA,atencion odontologica,primera consulta,2024-02-01,0,0,14,12,2,0,1,1,1,1,0,0,0,0,32
CHUA COCANI,atencion odontologica,primera consulta,2024-02-01,2,2,6,4,2,1,6,10,0,1,0,1,0,0,35
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2024-02-01,4,4,7,5,3,6,15,22,1,2,0,0,0,0,69
CHUMA,atencion odontologica,primera consulta,2024-02-01,10,20,18,28,11,18,34,62,28,32,0,3,0,2,266
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2024-02-01,4,5,12,14,4,3,6,19,3,4,0,2,0,0,76
CKOCHAS,atencion odontologica,primera consulta,2024-02-01,10,13,20,21,11,16,21,68,24,21,0,8,0,2,235
CLIZA,atencion odontologica,primera consulta,2024-02-01,10,11,24,26,9,14,25,67,9,14,0,10,0,3,222
COBIJA,atencion odontologica,primera consulta,2024-02-01,156,110,111,142,52,70,109,248,16,14,0,100,0,52,1180
COCAPATA,atencion odontologica,primera consulta,2024-02-01,36,42,30,32,23,28,36,75,4,8,0,13,0,8,335
COCHABAMBA,atencion odontologica,primera consulta,2024-02-01,175,186,341,397,180,245,627,1150,183,186,0,84,0,9,3763
COIPASA,atencion odontologica,primera consulta,2024-02-01,1,1,1,4,0,1,3,5,0,1,0,0,0,0,17
COLCAPIRHUA,atencion odontologica,primera consulta,2024-02-01,11,12,17,27,8,13,32,85,9,7,0,3,0,5,229
"COLCHA ""K""",atencion odontologica,primera consulta,2024-02-01,25,12,37,31,6,15,15,30,1,3,0,5,0,1,181
COLLANA,atencion odontologica,primera consulta,2024-02-01,3,3,9,16,7,13,9,20,2,0,0,1,0,0,83
COLOMI,atencion odontologica,primera consulta,2024-02-01,28,33,101,109,28,46,30,78,18,35,0,8,0,0,514
COLPA BELGICA,atencion odontologica,primera consulta,2024-02-01,0,0,4,2,2,2,6,13,2,0,0,2,0,0,33
COLQUECHACA,atencion odontologica,primera consulta,2024-02-01,15,15,81,91,24,42,63,92,30,40,0,10,0,12,515
COLQUENCHA,atencion odontologica,primera consulta,2024-02-01,19,9,57,51,13,19,18,52,20,19,0,4,0,0,281
COLQUIRI,atencion odontologica,primera consulta,2024-02-01,44,47,83,98,27,44,77,112,20,27,0,5,0,6,590
COMARAPA,atencion odontologica,primera consulta,2024-02-01,8,5,58,46,15,28,39,58,5,8,0,3,0,20,293
CONCEPCION,atencion odontologica,primera consulta,2024-02-01,1,3,7,7,3,7,8,11,3,4,0,7,0,1,62
COPACABANA,atencion odontologica,primera consulta,2024-02-01,5,1,9,6,1,6,6,18,5,3,0,5,0,0,65
CORIPATA,atencion odontologica,primera consulta,2024-02-01,15,13,36,45,6,17,12,22,1,0,0,5,0,0,172
CORO CORO,atencion odontologica,primera consulta,2024-02-01,1,4,12,9,7,13,6,27,9,4,0,1,0,0,93
COROICO,atencion odontologica,primera consulta,2024-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CORQUE,atencion odontologica,primera consulta,2024-02-01,8,13,44,35,6,19,5,18,9,5,0,5,0,0,167
COTAGAITA,atencion odontologica,primera consulta,2024-02-01,22,27,59,63,26,42,74,115,43,46,0,17,0,3,537
COTOCA,atencion odontologica,primera consulta,2024-02-01,19,21,49,48,13,34,43,177,71,72,0,51,0,1,599
CRUZ DE MACHACAMARCA,atencion odontologica,primera consulta,2024-02-01,0,0,0,0,0,0,2,1,0,2,0,0,0,0,5
CUATRO CAÑADAS,atencion odontologica,primera consulta,2024-02-01,9,17,32,49,5,17,24,65,10,6,0,21,0,8,263
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2024-02-01,4,3,6,4,2,2,2,17,3,5,0,0,0,0,48
CUEVO,atencion odontologica,primera consulta,2024-02-01,0,0,6,10,4,7,10,42,2,1,0,6,0,0,88
CULPINA,atencion odontologica,primera consulta,2024-02-01,8,8,27,33,9,46,32,86,11,9,0,9,0,1,279
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2024-02-01,3,8,14,14,3,6,9,28,12,12,0,2,0,0,111
CURVA,atencion odontologica,primera consulta,2024-02-01,2,1,10,9,4,8,6,15,1,3,0,1,0,1,61
DESAGUADERO,atencion odontologica,primera consulta,2024-02-01,0,8,14,8,2,8,9,23,5,2,0,8,0,4,91
EL ALTO,atencion odontologica,primera consulta,2024-02-01,416,443,462,549,191,302,392,1251,102,88,0,500,0,32,4728
EL CHORO,atencion odontologica,primera consulta,2024-02-01,9,6,9,8,4,6,11,17,4,8,0,1,0,0,83
EL PUENTE(STC),atencion odontologica,primera consulta,2024-02-01,9,11,19,26,13,14,26,58,8,3,0,0,0,1,188
EL PUENTE(TJA),atencion odontologica,primera consulta,2024-02-01,4,4,17,27,10,11,46,81,4,11,0,6,0,0,221
EL TORNO,atencion odontologica,primera consulta,2024-02-01,69,55,50,65,26,36,54,179,32,20,0,35,0,7,628
EL VILLAR,atencion odontologica,primera consulta,2024-02-01,14,10,11,7,9,12,16,16,2,1,0,1,0,2,101
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2024-02-01,40,36,81,74,22,23,47,135,10,4,0,2,0,2,476
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2024-02-01,512,21,27,19,14,19,34,37,5,5,0,3,0,3,699
ESCOMA,atencion odontologica,primera consulta,2024-02-01,6,5,23,26,5,23,11,24,9,5,0,2,0,0,139
ESMERALDA,atencion odontologica,primera consulta,2024-02-01,0,0,1,4,0,2,4,0,1,0,0,0,0,0,12
EUCALIPTUS,atencion odontologica,primera consulta,2024-02-01,4,2,4,10,2,10,8,18,0,4,0,4,0,0,66
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2024-02-01,23,26,30,40,20,19,33,100,7,8,0,25,0,0,331
FILADELFIA,atencion odontologica,primera consulta,2024-02-01,3,8,7,13,2,12,8,35,0,0,0,10,0,0,98
GAIOC JATUN AYLLU YURA,atencion odontologica,primera consulta,2024-02-01,4,3,20,26,6,11,20,41,2,8,0,4,0,4,149
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2024-02-01,17,17,21,17,11,20,13,44,3,5,0,14,0,0,182
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2024-02-01,10,7,14,16,8,11,22,31,8,3,0,1,0,0,131
GUANAY,atencion odontologica,primera consulta,2024-02-01,2,5,10,19,17,21,20,36,4,5,0,15,0,2,156
GUAQUI,atencion odontologica,primera consulta,2024-02-01,10,11,28,14,2,12,21,32,20,30,0,1,0,1,182
GUAYARAMERIN,atencion odontologica,primera consulta,2024-02-01,31,29,45,63,18,32,29,111,11,7,0,46,0,3,425
GUTIERREZ,atencion odontologica,primera consulta,2024-02-01,9,5,23,25,13,19,17,53,2,0,0,2,0,0,168
HUACARAJE,atencion odontologica,primera consulta,2024-02-01,1,2,9,4,3,3,6,18,1,2,0,1,0,0,50
HUACARETA,atencion odontologica,primera consulta,2024-02-01,5,8,8,16,10,5,19,27,4,3,0,2,0,0,107
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2024-02-01,4,3,7,11,3,7,8,28,1,0,0,3,0,0,75
HUACHACALLA,atencion odontologica,primera consulta,2024-02-01,0,2,2,2,1,2,6,3,0,4,0,2,0,0,24
HUANUNI,atencion odontologica,primera consulta,2024-02-01,24,19,47,52,16,37,65,102,25,11,0,19,0,0,417
HUARINA,atencion odontologica,primera consulta,2024-02-01,7,4,18,16,9,15,17,51,9,9,0,3,0,2,160
