,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2024-01-01,3,6,0,14,0,5,8,24,3,7,0,1,0,2,73
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2024-01-01,5,1,10,10,5,4,9,27,7,6,0,3,0,0,87
SAN BENITO,atencion odontologica,consulta nueva,2024-01-01,20,32,101,108,42,128,42,130,15,20,0,0,0,0,638
SAN BORJA,atencion odontologica,consulta nueva,2024-01-01,26,35,81,103,59,94,73,185,20,14,0,11,0,3,704
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2024-01-01,7,11,41,57,19,23,10,51,1,1,0,4,0,0,225
SAN CARLOS,atencion odontologica,consulta nueva,2024-01-01,5,6,60,65,18,50,20,50,14,3,0,3,0,2,296
SAN IGNACIO,atencion odontologica,consulta nueva,2024-01-01,10,8,59,64,32,31,38,70,9,6,0,4,0,1,332
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2024-01-01,5,7,63,92,35,50,43,119,11,10,0,21,0,0,456
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2024-01-01,2,3,4,6,0,2,0,5,0,0,0,1,0,0,23
SAN JAVIER(STC),atencion odontologica,consulta nueva,2024-01-01,24,30,49,52,34,42,11,63,0,0,0,14,0,3,322
SAN JOAQUIN,atencion odontologica,consulta nueva,2024-01-01,13,4,115,80,35,39,45,100,5,0,0,19,0,6,461
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2024-01-01,0,0,12,22,6,10,9,28,2,0,0,0,0,0,89
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2024-01-01,6,2,16,22,10,8,3,11,3,2,0,0,0,0,83
SAN JULIAN,atencion odontologica,consulta nueva,2024-01-01,66,78,204,274,149,206,149,484,17,23,0,71,0,10,1731
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2024-01-01,21,33,163,214,80,145,119,297,32,29,0,4,0,0,1137
SAN LUCAS,atencion odontologica,consulta nueva,2024-01-01,58,27,113,195,57,174,67,265,4,6,0,19,0,1,986
SAN MATIAS,atencion odontologica,consulta nueva,2024-01-01,16,24,76,95,34,35,37,114,5,3,0,9,0,1,449
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2024-01-01,10,8,39,48,24,58,22,70,7,1,0,15,0,0,302
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2024-01-01,0,0,12,20,5,5,8,10,4,1,0,4,0,0,69
SAN PEDRO,atencion odontologica,consulta nueva,2024-01-01,40,36,140,192,85,132,145,320,18,18,0,45,0,6,1177
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2024-01-01,12,25,39,65,65,101,42,142,7,10,0,18,0,7,533
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2024-01-01,26,18,25,66,43,4,21,28,20,18,0,4,0,2,275
SAN PEDRO DE MACHA,atencion odontologica,consulta nueva,2024-01-01,38,34,144,157,149,91,104,304,45,47,0,18,0,14,1145
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2024-01-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2024-01-01,3,6,15,15,8,26,22,28,5,10,0,3,0,0,141
SAN RAFAEL,atencion odontologica,consulta nueva,2024-01-01,0,0,4,7,9,1,1,2,0,0,0,0,0,0,24
SAN RAMON BENI,atencion odontologica,consulta nueva,2024-01-01,0,0,3,7,1,8,0,11,1,0,0,0,0,0,31
SAN RAMON SCZ,atencion odontologica,consulta nueva,2024-01-01,19,23,31,39,29,31,29,31,2,3,0,8,0,3,248
SANTA ANA,atencion odontologica,consulta nueva,2024-01-01,26,12,84,124,43,57,25,80,6,5,0,17,0,3,482
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2024-01-01,1504,1616,4290,5233,1714,2523,3333,8259,1039,1032,0,818,0,79,31440
SANTA ROSA,atencion odontologica,consulta nueva,2024-01-01,10,8,15,19,6,8,6,27,3,2,0,11,0,0,115
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2024-01-01,22,21,61,75,14,35,24,151,5,10,0,0,0,0,418
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2024-01-01,4,10,5,16,14,10,14,38,1,11,0,0,0,0,123
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2024-01-01,38,36,131,147,70,103,116,188,87,105,0,18,0,1,1040
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2024-01-01,1,0,12,24,7,9,19,25,8,13,0,0,0,0,118
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2024-01-01,4,8,30,36,25,25,24,21,5,13,0,0,0,0,191
SANTIVAÑES,atencion odontologica,consulta nueva,2024-01-01,16,35,105,162,22,52,59,171,18,29,0,1,0,2,672
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2024-01-01,2,4,27,26,21,27,2,16,2,1,0,2,0,0,130
SAPAHAQUI,atencion odontologica,consulta nueva,2024-01-01,16,6,48,49,40,19,23,40,10,3,0,2,0,0,256
SENA,atencion odontologica,consulta nueva,2024-01-01,2,5,32,12,13,36,16,38,7,0,0,7,0,1,169
SHINAOTA,atencion odontologica,consulta nueva,2024-01-01,5,17,40,55,28,38,36,57,10,7,0,1,0,2,296
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2024-01-01,0,4,19,12,22,19,28,24,8,7,0,0,0,1,144
SIPE SIPE,atencion odontologica,consulta nueva,2024-01-01,87,96,291,409,163,164,147,405,35,72,0,0,0,0,1869
SOPACHUY,atencion odontologica,consulta nueva,2024-01-01,4,3,13,28,5,15,12,46,9,1,0,0,0,0,136
SORACACHI,atencion odontologica,consulta nueva,2024-01-01,19,46,67,95,122,95,52,180,37,42,0,13,0,2,770
SORATA,atencion odontologica,consulta nueva,2024-01-01,19,27,113,104,133,75,57,112,19,12,0,6,0,0,677
SUCRE,atencion odontologica,consulta nueva,2024-01-01,558,445,1864,2265,722,1373,970,2235,174,158,0,94,0,4,10862
TACACHI,atencion odontologica,consulta nueva,2024-01-01,0,4,8,16,5,5,5,17,3,0,0,0,0,0,63
TACACOMA,atencion odontologica,consulta nueva,2024-01-01,4,0,26,20,8,12,18,39,8,2,0,4,0,0,141
TACOBAMBA,atencion odontologica,consulta nueva,2024-01-01,14,28,33,43,24,27,38,75,34,43,0,9,0,1,369
TACOPAYA,atencion odontologica,consulta nueva,2024-01-01,0,0,1,2,0,2,4,4,2,2,0,2,0,0,19
TAHUA,atencion odontologica,consulta nueva,2024-01-01,0,0,2,0,3,3,0,2,2,1,0,0,0,0,13
TAPACARI,atencion odontologica,consulta nueva,2024-01-01,22,7,80,89,44,64,90,140,22,19,0,6,0,4,587
TARABUCO,atencion odontologica,consulta nueva,2024-01-01,13,17,42,38,24,52,18,55,8,10,0,0,0,0,277
TARACO,atencion odontologica,consulta nueva,2024-01-01,12,16,30,58,44,28,21,48,26,27,0,1,0,2,313
TARATA,atencion odontologica,consulta nueva,2024-01-01,3,1,47,43,8,24,25,54,7,9,0,0,0,0,221
TARIJA,atencion odontologica,consulta nueva,2024-01-01,157,184,1367,1610,565,738,1021,2331,312,182,0,113,0,8,8588
TARVITA,atencion odontologica,consulta nueva,2024-01-01,14,15,44,66,22,60,44,129,16,6,0,15,0,0,431
TEOPONTE,atencion odontologica,consulta nueva,2024-01-01,23,38,59,91,51,86,61,98,9,13,0,6,0,0,535
TIAHUANACU,atencion odontologica,consulta nueva,2024-01-01,9,11,32,48,76,46,49,84,9,9,0,9,0,5,387
TINGUIPAYA,atencion odontologica,consulta nueva,2024-01-01,24,27,56,85,67,78,36,155,31,67,0,16,0,3,645
TIPUANI,atencion odontologica,consulta nueva,2024-01-01,1,2,2,4,3,5,7,12,0,0,0,0,0,0,36
TIQUIPAYA,atencion odontologica,consulta nueva,2024-01-01,223,284,848,960,319,382,200,659,43,53,0,7,0,5,3983
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2024-01-01,32,30,181,256,73,146,58,193,22,14,0,4,0,15,1024
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2024-01-01,0,1,16,9,4,9,6,9,4,4,0,1,0,1,64
TOCO,atencion odontologica,consulta nueva,2024-01-01,6,23,67,77,65,40,54,65,3,9,0,1,0,0,410
TODOS SANTOS,atencion odontologica,consulta nueva,2024-01-01,0,2,6,6,0,4,6,6,2,5,0,2,0,4,43
TOLATA,atencion odontologica,consulta nueva,2024-01-01,3,2,80,92,13,46,17,93,0,0,0,0,0,0,346
TOLEDO,atencion odontologica,consulta nueva,2024-01-01,4,1,30,22,71,39,25,49,13,22,0,4,0,0,280
TOMAVE,atencion odontologica,consulta nueva,2024-01-01,31,24,31,26,34,25,38,102,11,9,0,4,0,4,339
TOMINA,atencion odontologica,consulta nueva,2024-01-01,30,27,67,58,41,46,83,165,12,10,0,0,0,0,539
TORO TORO,atencion odontologica,consulta nueva,2024-01-01,14,7,33,24,22,44,26,88,5,14,0,6,0,0,283
TOTORA(CBBA),atencion odontologica,consulta nueva,2024-01-01,47,22,145,220,82,158,54,193,10,10,0,8,0,8,957
TOTORA(ORR),atencion odontologica,consulta nueva,2024-01-01,11,0,25,17,10,13,20,52,7,0,0,9,0,0,164
TRIGAL,atencion odontologica,consulta nueva,2024-01-01,0,0,16,33,6,22,8,39,0,0,0,0,0,0,124
TRINIDAD,atencion odontologica,consulta nueva,2024-01-01,197,160,570,621,206,279,357,854,124,60,0,59,0,1,3488
TUPIZA,atencion odontologica,consulta nueva,2024-01-01,34,15,127,160,63,82,166,220,60,43,0,21,0,1,992
TURCO,atencion odontologica,consulta nueva,2024-01-01,22,6,51,84,17,49,54,105,31,18,0,0,0,0,437
UMALA,atencion odontologica,consulta nueva,2024-01-01,16,15,40,60,15,12,11,46,3,7,0,0,0,0,225
UNCIA,atencion odontologica,consulta nueva,2024-01-01,9,10,93,117,99,85,48,110,14,24,0,5,0,0,614
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2024-01-01,9,8,158,149,110,203,153,432,25,20,0,2,0,1,1270
URUBICHA,atencion odontologica,consulta nueva,2024-01-01,0,0,0,3,1,10,2,7,1,1,0,0,0,0,25
UYUNI,atencion odontologica,consulta nueva,2024-01-01,62,68,198,177,120,108,150,216,25,20,0,8,0,4,1156
VACAS,atencion odontologica,consulta nueva,2024-01-01,5,2,42,42,22,33,23,52,2,11,0,0,0,1,235
VALLEGRANDE,atencion odontologica,consulta nueva,2024-01-01,25,29,115,112,26,47,75,239,10,21,0,4,0,0,703
VIACHA,atencion odontologica,consulta nueva,2024-01-01,116,95,290,441,174,197,109,258,26,35,0,12,0,0,1753
VILA VILA,atencion odontologica,consulta nueva,2024-01-01,15,25,18,42,3,23,61,93,10,0,0,3,0,0,293
VILLA CHARCAS,atencion odontologica,consulta nueva,2024-01-01,40,58,71,108,39,96,31,134,11,0,0,4,0,0,592
VILLA MONTES,atencion odontologica,consulta nueva,2024-01-01,31,20,241,282,96,225,179,432,23,17,0,25,0,0,1571
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2024-01-01,3,0,5,5,5,3,2,0,0,0,0,0,0,0,23
VILLA RIVERO,atencion odontologica,consulta nueva,2024-01-01,11,8,55,71,39,37,16,66,4,11,0,0,0,0,318
VILLA SERRANO,atencion odontologica,consulta nueva,2024-01-01,37,42,48,33,11,40,15,100,5,11,0,0,0,0,342
VILLA TUNARI,atencion odontologica,consulta nueva,2024-01-01,42,49,258,276,159,303,152,385,24,9,0,7,0,2,1666
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2024-01-01,25,9,99,167,38,90,8,127,6,1,0,3,0,3,576
VILLAZON,atencion odontologica,consulta nueva,2024-01-01,73,118,281,329,101,259,197,515,23,49,0,108,0,9,2062
VINTO,atencion odontologica,consulta nueva,2024-01-01,84,110,551,679,298,314,146,454,32,61,0,3,0,0,2732
VITICHI,atencion odontologica,consulta nueva,2024-01-01,9,4,32,50,21,18,19,28,19,16,0,4,0,0,220
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2024-01-01,9,21,43,11,34,24,41,34,0,2,0,1,0,0,220
WARNES,atencion odontologica,consulta nueva,2024-01-01,65,28,272,274,95,190,137,298,29,21,0,1,0,1,1411
YACO,atencion odontologica,consulta nueva,2024-01-01,16,9,27,37,106,29,61,46,2,9,0,6,0,0,348
YACUIBA,atencion odontologica,consulta nueva,2024-01-01,51,49,410,430,206,322,301,905,58,54,0,17,0,1,2804
YAMPARAEZ,atencion odontologica,consulta nueva,2024-01-01,37,15,45,30,25,31,40,87,12,5,0,0,0,0,327
YAPACANI,atencion odontologica,consulta nueva,2024-01-01,83,82,23,36,17,40,34,109,23,12,0,43,0,3,505
YOCALLA,atencion odontologica,consulta nueva,2024-01-01,44,14,90,110,37,49,38,144,11,13,0,18,0,0,568
YOTALA,atencion odontologica,consulta nueva,2024-01-01,11,6,41,42,17,65,17,52,11,4,0,7,0,0,273
YUNCHARA,atencion odontologica,consulta nueva,2024-01-01,11,8,36,69,22,31,16,96,2,11,0,1,0,0,303
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2024-01-01,0,0,8,14,8,0,0,11,3,0,0,0,0,0,44
ZUDAÑEZ,atencion odontologica,consulta nueva,2024-01-01,4,6,27,53,48,18,9,31,5,2,0,0,0,0,203
ACACIO,atencion odontologica,consulta nueva,2024-02-01,33,28,25,59,9,24,55,148,18,26,0,3,0,0,428
ACHACACHI,atencion odontologica,consulta nueva,2024-02-01,107,96,184,200,68,164,182,441,58,65,0,27,0,8,1600
ACHOCALLA,atencion odontologica,consulta nueva,2024-02-01,71,82,160,211,54,107,94,247,27,45,0,36,0,19,1153
AIQUILE,atencion odontologica,consulta nueva,2024-02-01,12,30,44,50,41,49,51,141,7,11,0,11,0,0,447
ALALAY,atencion odontologica,consulta nueva,2024-02-01,0,0,3,0,9,45,7,10,0,0,0,0,0,0,74
ALCALA,atencion odontologica,consulta nueva,2024-02-01,21,20,29,31,24,33,56,79,2,13,0,9,0,0,317
ALTO BENI,atencion odontologica,consulta nueva,2024-02-01,45,40,101,86,52,49,65,110,8,4,0,12,0,0,572
ANCORAIMES,atencion odontologica,consulta nueva,2024-02-01,9,10,44,50,40,36,45,87,34,23,0,10,0,1,389
ANDAMARCA,atencion odontologica,consulta nueva,2024-02-01,21,11,24,70,11,56,48,67,14,31,0,7,0,0,360
ANTEQUERA,atencion odontologica,consulta nueva,2024-02-01,34,41,64,69,26,35,42,115,23,25,0,2,0,0,476
ANZALDO,atencion odontologica,consulta nueva,2024-02-01,10,27,59,31,16,47,31,78,10,29,0,0,0,0,338
APOLO,atencion odontologica,consulta nueva,2024-02-01,16,19,28,45,19,35,33,76,0,3,0,2,0,0,276
ARAMPAMPA,atencion odontologica,consulta nueva,2024-02-01,5,0,7,4,1,3,3,23,2,11,0,1,0,2,62
ARANI,atencion odontologica,consulta nueva,2024-02-01,16,40,42,77,33,82,72,145,31,30,0,0,0,1,569
ARBIETO,atencion odontologica,consulta nueva,2024-02-01,81,62,196,247,28,128,73,277,32,30,0,11,0,5,1170
ARQUE,atencion odontologica,consulta nueva,2024-02-01,40,36,68,50,8,45,60,115,6,7,0,20,0,15,470
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2024-02-01,52,32,246,288,150,110,73,386,10,18,0,56,0,0,1421
ATOCHA,atencion odontologica,consulta nueva,2024-02-01,18,20,74,72,36,64,143,246,17,7,0,16,0,0,713
AUCAPATA,atencion odontologica,consulta nueva,2024-02-01,9,15,12,11,5,30,33,61,0,11,0,3,0,1,191
AYATA,atencion odontologica,consulta nueva,2024-02-01,13,32,27,33,10,46,84,110,7,14,0,9,0,0,385
AYO AYO,atencion odontologica,consulta nueva,2024-02-01,8,8,51,89,24,56,55,104,10,9,0,0,0,0,414
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2024-02-01,36,45,132,188,71,119,224,363,23,28,0,10,0,6,1245
AZURDUY,atencion odontologica,consulta nueva,2024-02-01,5,2,25,16,24,57,23,125,2,3,0,0,0,0,282
BATALLAS,atencion odontologica,consulta nueva,2024-02-01,15,16,51,63,13,43,33,103,21,19,0,5,0,0,382
BAURES,atencion odontologica,consulta nueva,2024-02-01,2,0,11,16,7,7,13,46,5,2,0,0,0,0,109
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2024-02-01,26,4,16,18,4,13,12,30,5,7,0,8,0,0,143
BELEN DE URMIRI,atencion odontologica,consulta nueva,2024-02-01,0,0,17,15,9,8,4,27,7,0,0,1,0,0,88
BELLA FLOR,atencion odontologica,consulta nueva,2024-02-01,13,14,15,2,2,6,3,18,0,0,0,7,0,2,82
BERMEJO,atencion odontologica,consulta nueva,2024-02-01,12,24,75,91,35,70,160,259,52,39,0,8,0,0,825
BETANZOS,atencion odontologica,consulta nueva,2024-02-01,36,61,121,188,114,172,138,301,36,43,0,48,0,15,1273
BOLIVAR,atencion odontologica,consulta nueva,2024-02-01,0,0,19,12,10,13,13,42,11,7,0,3,0,2,132
BOLPEBRA,atencion odontologica,consulta nueva,2024-02-01,2,7,10,14,1,6,4,6,1,0,0,0,0,0,51
BOYUIBE,atencion odontologica,consulta nueva,2024-02-01,5,3,12,31,10,40,25,84,13,2,0,0,0,0,225
BUENA VISTA,atencion odontologica,consulta nueva,2024-02-01,30,38,40,27,23,30,16,60,4,4,0,1,0,1,274
CABEZAS,atencion odontologica,consulta nueva,2024-02-01,80,90,81,88,28,41,45,164,18,35,0,21,0,0,691
CAIROMA,atencion odontologica,consulta nueva,2024-02-01,22,11,69,55,17,37,20,33,4,0,0,2,0,0,270
"CAIZA ""D""",atencion odontologica,consulta nueva,2024-02-01,20,29,77,52,13,23,28,140,8,16,0,10,0,0,416
CAJUATA,atencion odontologica,consulta nueva,2024-02-01,4,14,13,13,11,46,24,65,5,3,0,11,0,1,210
CALACOTO,atencion odontologica,consulta nueva,2024-02-01,1,0,4,3,0,10,2,9,8,8,0,0,0,0,45
CALAMARCA,atencion odontologica,consulta nueva,2024-02-01,58,95,96,81,22,65,39,125,10,7,0,28,0,2,628
CAMARGO,atencion odontologica,consulta nueva,2024-02-01,11,17,106,110,24,91,41,189,22,12,0,13,0,0,636
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2024-02-01,0,3,14,11,7,26,20,63,5,1,0,0,0,0,150
CAMIRI,atencion odontologica,consulta nueva,2024-02-01,32,45,151,161,60,94,121,274,29,15,0,22,0,1,1005
CAPINOTA,atencion odontologica,consulta nueva,2024-02-01,72,51,137,206,56,81,129,286,26,30,0,10,0,0,1084
CAQUIAVIRI,atencion odontologica,consulta nueva,2024-02-01,16,9,61,61,23,33,19,49,14,11,0,2,0,1,299
CARACOLLO,atencion odontologica,consulta nueva,2024-02-01,22,60,91,140,43,105,64,203,20,24,0,37,0,4,813
CARANAVI,atencion odontologica,consulta nueva,2024-02-01,23,20,71,86,35,35,55,173,11,10,0,10,0,0,529
CARANGAS,atencion odontologica,consulta nueva,2024-02-01,0,3,4,7,5,9,11,12,4,11,0,0,0,0,66
CARAPARI,atencion odontologica,consulta nueva,2024-02-01,14,7,77,123,55,77,97,259,14,2,0,8,0,0,733
CARIPUYO,atencion odontologica,consulta nueva,2024-02-01,6,8,15,19,10,24,13,35,6,14,0,1,0,2,153
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2024-02-01,12,8,30,29,5,11,8,72,3,2,0,2,0,2,184
CATACORA,atencion odontologica,consulta nueva,2024-02-01,1,6,10,3,1,1,11,11,2,0,0,1,0,0,47
CHACARILLA,atencion odontologica,consulta nueva,2024-02-01,0,0,7,9,4,0,1,9,2,0,0,1,0,0,33
CHALLAPATA,atencion odontologica,consulta nueva,2024-02-01,111,90,188,170,56,151,144,377,84,77,0,71,0,3,1522
CHAQUI,atencion odontologica,consulta nueva,2024-02-01,52,20,29,38,19,37,11,58,15,16,0,2,0,0,297
CHARAGUA,atencion odontologica,consulta nueva,2024-02-01,90,47,54,57,37,62,85,242,17,20,0,7,0,1,719
CHARAÑA,atencion odontologica,consulta nueva,2024-02-01,1,1,22,16,3,5,17,29,6,1,0,0,0,0,101
CHAYANTA,atencion odontologica,consulta nueva,2024-02-01,26,19,51,52,17,37,52,153,13,18,0,9,0,5,452
CHIMORE,atencion odontologica,consulta nueva,2024-02-01,17,17,39,52,15,47,24,73,9,0,0,13,0,0,306
CHIPAYA,atencion odontologica,consulta nueva,2024-02-01,2,0,39,38,3,5,6,11,2,3,0,3,0,1,113
CHOQUE COTA,atencion odontologica,consulta nueva,2024-02-01,0,0,52,34,7,3,2,3,7,4,0,0,0,0,112
CHUA COCANI,atencion odontologica,consulta nueva,2024-02-01,11,2,12,8,8,9,16,18,0,1,0,2,0,0,87
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2024-02-01,4,8,19,17,4,11,27,48,2,3,0,0,0,0,143
CHUMA,atencion odontologica,consulta nueva,2024-02-01,17,25,34,51,49,50,68,123,39,46,0,2,0,0,504
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2024-02-01,18,13,29,59,15,12,17,33,4,3,0,0,0,0,203
CKOCHAS,atencion odontologica,consulta nueva,2024-02-01,9,16,25,41,23,25,32,107,22,21,0,10,0,0,331
CLIZA,atencion odontologica,consulta nueva,2024-02-01,29,36,77,93,18,52,77,177,24,26,0,7,0,3,619
COBIJA,atencion odontologica,consulta nueva,2024-02-01,297,210,278,298,109,162,250,471,34,25,0,102,0,55,2291
COCAPATA,atencion odontologica,consulta nueva,2024-02-01,26,38,42,56,59,69,83,202,10,17,0,13,0,6,621
COCHABAMBA,atencion odontologica,consulta nueva,2024-02-01,512,592,1774,1763,782,1144,2262,4237,800,808,0,248,0,13,14935
COIPASA,atencion odontologica,consulta nueva,2024-02-01,5,4,8,15,0,4,12,16,0,5,0,3,0,0,72
COLCAPIRHUA,atencion odontologica,consulta nueva,2024-02-01,46,54,205,207,91,126,230,612,85,63,0,2,0,4,1725
"COLCHA ""K""",atencion odontologica,consulta nueva,2024-02-01,35,40,125,138,31,113,62,151,8,27,0,13,0,1,744
COLLANA,atencion odontologica,consulta nueva,2024-02-01,5,9,57,79,45,49,24,62,5,0,0,5,0,0,340
COLOMI,atencion odontologica,consulta nueva,2024-02-01,66,75,221,245,91,121,87,243,34,56,0,9,0,0,1248
COLPA BELGICA,atencion odontologica,consulta nueva,2024-02-01,0,0,20,9,8,9,20,55,8,0,0,1,0,0,130
COLQUECHACA,atencion odontologica,consulta nueva,2024-02-01,12,31,81,62,42,79,104,197,27,24,0,7,0,8,674
COLQUENCHA,atencion odontologica,consulta nueva,2024-02-01,46,12,155,163,50,69,50,104,35,27,0,4,0,0,715
COLQUIRI,atencion odontologica,consulta nueva,2024-02-01,60,65,145,176,56,101,108,210,26,35,0,4,0,9,995
COMARAPA,atencion odontologica,consulta nueva,2024-02-01,16,21,119,97,41,74,108,149,10,18,0,4,0,19,676
CONCEPCION,atencion odontologica,consulta nueva,2024-02-01,1,3,4,2,0,1,1,3,1,1,0,0,0,0,17
COPACABANA,atencion odontologica,consulta nueva,2024-02-01,10,3,19,15,7,13,13,49,10,8,0,10,0,0,157
CORIPATA,atencion odontologica,consulta nueva,2024-02-01,40,42,153,181,30,84,35,86,4,0,0,3,0,2,660
CORO CORO,atencion odontologica,consulta nueva,2024-02-01,3,14,53,62,38,49,50,69,17,12,0,2,0,0,369
COROICO,atencion odontologica,consulta nueva,2024-02-01,11,15,48,37,40,33,59,173,3,1,0,1,0,0,421
CORQUE,atencion odontologica,consulta nueva,2024-02-01,12,29,84,67,9,34,13,48,16,8,0,5,0,0,325
COTAGAITA,atencion odontologica,consulta nueva,2024-02-01,66,82,174,217,86,166,198,469,92,83,0,58,0,7,1698
COTOCA,atencion odontologica,consulta nueva,2024-02-01,57,62,92,94,30,67,71,288,85,78,0,51,0,0,975
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2024-02-01,0,0,0,0,0,0,10,5,0,9,0,0,0,0,24
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2024-02-01,41,49,105,154,33,69,92,276,26,12,0,31,0,17,905
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2024-02-01,3,5,12,13,9,3,5,38,5,11,0,0,0,0,104
CUEVO,atencion odontologica,consulta nueva,2024-02-01,0,3,8,24,9,13,15,79,2,2,0,8,0,0,163
CULPINA,atencion odontologica,consulta nueva,2024-02-01,1,4,15,25,6,32,14,69,5,6,0,0,0,0,177
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2024-02-01,9,25,28,53,14,36,30,106,24,19,0,2,0,0,346
CURVA,atencion odontologica,consulta nueva,2024-02-01,1,2,16,17,9,16,8,27,1,6,0,1,0,2,106
DESAGUADERO,atencion odontologica,consulta nueva,2024-02-01,2,14,32,22,11,16,26,32,6,4,0,5,0,1,171
EL ALTO,atencion odontologica,consulta nueva,2024-02-01,973,1066,1637,1971,692,1114,1041,3350,323,232,0,760,0,80,13239
EL CHORO,atencion odontologica,consulta nueva,2024-02-01,21,17,23,31,15,17,26,35,8,12,0,2,0,0,207
EL PUENTE(STC),atencion odontologica,consulta nueva,2024-02-01,26,35,70,152,46,75,82,287,21,8,0,3,0,1,806
EL PUENTE(TJA),atencion odontologica,consulta nueva,2024-02-01,8,5,30,37,15,28,66,133,4,16,0,5,0,0,347
EL TORNO,atencion odontologica,consulta nueva,2024-02-01,150,95,117,134,88,109,112,398,56,38,0,61,0,10,1368
EL VILLAR,atencion odontologica,consulta nueva,2024-02-01,8,3,51,36,35,59,42,104,13,1,0,8,0,0,360
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2024-02-01,65,45,180,191,71,56,101,257,12,6,0,2,0,2,988
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2024-02-01,31,48,60,101,50,72,70,154,14,4,0,15,0,11,630
ESCOMA,atencion odontologica,consulta nueva,2024-02-01,8,7,34,40,5,47,31,73,3,6,0,2,0,0,256
ESMERALDA,atencion odontologica,consulta nueva,2024-02-01,0,0,3,11,0,13,5,0,3,0,0,0,0,0,35
EUCALIPTUS,atencion odontologica,consulta nueva,2024-02-01,8,10,12,21,10,39,18,69,6,8,0,0,0,0,201
EXALTACION,atencion odontologica,consulta nueva,2024-02-01,0,5,7,11,2,11,10,11,9,1,0,0,0,0,67
FERNANDEZ ALONSO,atencion odontologica,consulta nueva,2024-02-01,49,49,98,126,74,92,107,322,24,20,0,19,0,0,980
FILADELFIA,atencion odontologica,consulta nueva,2024-02-01,10,18,15,32,11,15,15,59,0,0,0,11,0,0,186
GAIOC JATUN AYLLU YURA,atencion odontologica,consulta nueva,2024-02-01,3,7,43,101,15,29,44,91,9,15,0,3,0,3,363
GENERAL SAAVEDRA,atencion odontologica,consulta nueva,2024-02-01,18,13,46,43,28,82,29,91,3,7,0,8,0,0,368
