,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
SAMAIPATA,atencion odontologica,medidas preventivas,2024-01-01,5,6,40,39,7,42,10,20,2,1,0,0,0,0,172
SAN ANDRES,atencion odontologica,medidas preventivas,2024-01-01,7,10,4,13,5,6,4,8,0,0,0,0,0,0,57
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2024-01-01,5,13,2,6,0,0,0,1,0,0,0,0,0,0,27
SAN ANTONIO DE ESMORUCO,atencion odontologica,medidas preventivas,2024-01-01,2,4,0,3,0,1,1,3,1,1,0,0,0,0,16
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2024-01-01,3,0,2,0,0,0,0,0,0,0,0,0,0,0,5
SAN BENITO,atencion odontologica,medidas preventivas,2024-01-01,5,7,20,32,6,20,4,18,2,3,0,0,0,0,117
SAN BORJA,atencion odontologica,medidas preventivas,2024-01-01,20,22,44,55,15,24,19,42,9,2,0,0,0,0,252
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2024-01-01,4,8,17,29,4,2,1,6,0,0,0,0,0,0,71
SAN CARLOS,atencion odontologica,medidas preventivas,2024-01-01,2,1,7,21,7,28,7,26,0,0,0,0,0,0,99
SAN IGNACIO,atencion odontologica,medidas preventivas,2024-01-01,2,0,52,36,27,27,13,20,0,1,0,0,0,0,178
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2024-01-01,0,0,4,13,4,6,4,11,2,3,0,0,0,0,47
SAN JAVIER(BNI),atencion odontologica,medidas preventivas,2024-01-01,2,3,3,5,0,2,0,0,0,0,0,0,0,0,15
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2024-01-01,16,35,18,15,1,8,5,23,0,0,0,0,0,0,121
SAN JOAQUIN,atencion odontologica,medidas preventivas,2024-01-01,9,2,23,7,1,2,1,9,0,0,0,0,0,0,54
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2024-01-01,4,2,0,2,3,5,0,1,1,0,0,0,0,0,18
SAN JULIAN,atencion odontologica,medidas preventivas,2024-01-01,66,69,80,113,90,86,48,126,5,4,0,0,0,0,687
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2024-01-01,7,10,42,61,9,16,10,26,5,5,0,0,0,0,191
SAN LUCAS,atencion odontologica,medidas preventivas,2024-01-01,42,13,25,43,3,19,3,23,0,0,0,0,0,0,171
SAN MATIAS,atencion odontologica,medidas preventivas,2024-01-01,23,30,46,55,21,17,15,53,4,2,0,0,0,0,266
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2024-01-01,2,0,10,33,12,26,11,26,0,0,0,0,0,0,120
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2024-01-01,0,0,5,7,0,0,4,0,0,0,0,0,0,0,16
SAN PEDRO,atencion odontologica,medidas preventivas,2024-01-01,9,3,23,33,13,21,23,45,2,1,0,0,0,0,173
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2024-01-01,3,6,12,9,10,29,4,11,0,0,0,0,0,0,84
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2024-01-01,12,14,7,7,1,1,1,5,6,8,0,0,0,0,62
SAN PEDRO DE MACHA,atencion odontologica,medidas preventivas,2024-01-01,22,29,58,38,24,20,20,62,8,10,0,0,0,0,291
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2024-01-01,1,6,1,0,0,3,2,2,2,6,0,0,0,0,23
SAN RAFAEL,atencion odontologica,medidas preventivas,2024-01-01,0,0,6,10,14,1,2,3,0,0,0,0,0,0,36
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2024-01-01,19,23,31,39,29,31,29,31,0,0,0,0,0,0,232
SANTA ANA,atencion odontologica,medidas preventivas,2024-01-01,2,5,42,67,26,18,10,18,6,0,0,0,0,0,194
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2024-01-01,1118,1155,2137,2260,708,1018,1262,2877,380,382,0,0,0,0,13297
SANTA ROSA,atencion odontologica,medidas preventivas,2024-01-01,10,8,12,14,4,5,3,8,0,0,0,0,0,0,64
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2024-01-01,14,10,7,4,0,13,5,61,0,0,0,0,0,0,114
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2024-01-01,3,7,2,2,1,1,2,5,0,0,0,0,0,0,23
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2024-01-01,13,16,43,51,11,26,13,21,8,9,0,0,0,0,211
SANTIAGO DE MACHACA,atencion odontologica,medidas preventivas,2024-01-01,0,4,4,0,0,0,0,0,0,0,0,0,0,0,8
SANTIVAÑES,atencion odontologica,medidas preventivas,2024-01-01,5,12,40,65,9,12,12,44,5,10,0,0,0,0,214
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2024-01-01,0,3,7,6,4,6,0,7,0,0,0,0,0,0,33
SAPAHAQUI,atencion odontologica,medidas preventivas,2024-01-01,10,4,18,26,11,3,2,6,3,0,0,0,0,0,83
SENA,atencion odontologica,medidas preventivas,2024-01-01,2,2,12,2,0,5,0,0,0,0,0,0,0,0,23
SHINAOTA,atencion odontologica,medidas preventivas,2024-01-01,3,7,22,28,10,21,27,27,4,3,0,0,0,0,152
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2024-01-01,0,3,0,0,3,2,1,0,0,0,0,0,0,0,9
SIPE SIPE,atencion odontologica,medidas preventivas,2024-01-01,28,34,106,118,39,34,30,85,8,22,0,0,0,0,504
SOPACHUY,atencion odontologica,medidas preventivas,2024-01-01,2,2,3,17,0,0,1,0,0,0,0,0,0,0,25
SORACACHI,atencion odontologica,medidas preventivas,2024-01-01,8,26,14,43,35,24,3,17,5,5,0,0,0,0,180
SORATA,atencion odontologica,medidas preventivas,2024-01-01,10,10,31,26,11,14,4,6,1,0,0,0,0,0,113
SUCRE,atencion odontologica,medidas preventivas,2024-01-01,280,235,637,706,175,277,186,473,35,29,0,0,0,0,3033
TACACHI,atencion odontologica,medidas preventivas,2024-01-01,0,4,3,14,3,2,1,11,0,0,0,0,0,0,38
TACACOMA,atencion odontologica,medidas preventivas,2024-01-01,1,0,10,4,1,4,3,5,0,0,0,0,0,0,28
TACOBAMBA,atencion odontologica,medidas preventivas,2024-01-01,2,6,5,7,3,4,8,8,2,3,0,0,0,0,48
TACOPAYA,atencion odontologica,medidas preventivas,2024-01-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
TAPACARI,atencion odontologica,medidas preventivas,2024-01-01,15,6,31,46,10,25,20,42,7,6,0,0,0,0,208
TARABUCO,atencion odontologica,medidas preventivas,2024-01-01,10,14,8,4,0,0,0,1,0,0,0,0,0,0,37
TARACO,atencion odontologica,medidas preventivas,2024-01-01,5,6,8,23,1,14,1,2,1,2,0,0,0,0,63
TARATA,atencion odontologica,medidas preventivas,2024-01-01,0,1,12,14,3,5,3,10,0,3,0,0,0,0,51
TARIJA,atencion odontologica,medidas preventivas,2024-01-01,43,74,445,515,169,180,138,224,63,23,0,0,0,0,1874
TARVITA,atencion odontologica,medidas preventivas,2024-01-01,19,14,19,9,0,14,0,12,0,0,0,0,0,0,87
TEOPONTE,atencion odontologica,medidas preventivas,2024-01-01,17,30,29,32,18,34,14,32,2,7,0,0,0,0,215
TIAHUANACU,atencion odontologica,medidas preventivas,2024-01-01,6,6,1,2,2,5,0,18,2,2,0,0,0,0,44
TINGUIPAYA,atencion odontologica,medidas preventivas,2024-01-01,13,14,12,16,25,21,6,26,6,15,0,0,0,0,154
TIPUANI,atencion odontologica,medidas preventivas,2024-01-01,0,0,0,0,1,1,0,2,0,0,0,0,0,0,4
TIQUIPAYA,atencion odontologica,medidas preventivas,2024-01-01,101,117,378,444,155,143,47,178,11,9,0,0,0,0,1583
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2024-01-01,4,9,16,50,62,30,25,29,28,2,0,0,0,0,255
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2024-01-01,0,0,2,0,0,2,0,1,0,0,0,0,0,0,5
TOCO,atencion odontologica,medidas preventivas,2024-01-01,1,14,17,15,24,6,4,0,0,0,0,0,0,0,81
TODOS SANTOS,atencion odontologica,medidas preventivas,2024-01-01,0,2,2,1,0,2,2,0,0,0,0,0,0,0,9
TOLATA,atencion odontologica,medidas preventivas,2024-01-01,0,2,24,28,3,14,2,4,0,0,0,0,0,0,77
TOLEDO,atencion odontologica,medidas preventivas,2024-01-01,0,1,8,4,9,0,3,2,2,1,0,0,0,0,30
TOMAVE,atencion odontologica,medidas preventivas,2024-01-01,15,16,4,2,1,1,0,3,0,1,0,0,0,0,43
TOMINA,atencion odontologica,medidas preventivas,2024-01-01,22,20,17,21,2,3,8,10,0,0,0,0,0,0,103
TORO TORO,atencion odontologica,medidas preventivas,2024-01-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
TOTORA(CBBA),atencion odontologica,medidas preventivas,2024-01-01,15,7,50,76,15,44,13,56,5,2,0,0,0,0,283
TOTORA(ORR),atencion odontologica,medidas preventivas,2024-01-01,9,0,5,6,3,4,2,6,1,0,0,0,0,0,36
TRIGAL,atencion odontologica,medidas preventivas,2024-01-01,0,0,7,9,6,8,0,1,0,0,0,0,0,0,31
TRINIDAD,atencion odontologica,medidas preventivas,2024-01-01,125,110,225,243,86,99,84,232,27,28,0,0,0,0,1259
TUPIZA,atencion odontologica,medidas preventivas,2024-01-01,42,28,161,138,92,112,174,150,70,124,0,0,0,0,1091
TURCO,atencion odontologica,medidas preventivas,2024-01-01,13,2,5,16,2,7,1,6,2,0,0,0,0,0,54
UMALA,atencion odontologica,medidas preventivas,2024-01-01,12,12,14,24,4,2,1,15,1,2,0,0,0,0,87
UNCIA,atencion odontologica,medidas preventivas,2024-01-01,1,3,20,27,3,0,4,8,1,8,0,0,0,0,75
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2024-01-01,0,0,44,31,20,33,10,30,0,0,0,0,0,0,168
URUBICHA,atencion odontologica,medidas preventivas,2024-01-01,2,5,16,11,1,7,0,13,0,0,0,0,0,0,55
UYUNI,atencion odontologica,medidas preventivas,2024-01-01,44,45,80,64,31,24,45,52,10,6,0,0,0,0,401
VACAS,atencion odontologica,medidas preventivas,2024-01-01,1,3,9,8,1,3,1,12,1,2,0,0,0,0,41
VALLEGRANDE,atencion odontologica,medidas preventivas,2024-01-01,27,42,184,154,10,63,33,222,5,16,0,0,0,0,756
VIACHA,atencion odontologica,medidas preventivas,2024-01-01,80,73,162,207,134,119,33,73,8,17,0,0,0,0,906
VILA VILA,atencion odontologica,medidas preventivas,2024-01-01,6,11,4,12,1,9,17,29,3,0,0,0,0,0,92
VILLA CHARCAS,atencion odontologica,medidas preventivas,2024-01-01,30,44,12,15,5,18,2,22,0,0,0,0,0,0,148
VILLA MONTES,atencion odontologica,medidas preventivas,2024-01-01,49,26,178,253,100,132,137,276,24,25,0,0,0,0,1200
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2024-01-01,2,0,2,1,2,0,0,0,0,0,0,0,0,0,7
VILLA RIVERO,atencion odontologica,medidas preventivas,2024-01-01,8,4,23,43,18,15,4,23,2,4,0,0,0,0,144
VILLA SERRANO,atencion odontologica,medidas preventivas,2024-01-01,18,15,16,7,0,7,5,10,0,4,0,0,0,0,82
VILLA TUNARI,atencion odontologica,medidas preventivas,2024-01-01,19,13,123,117,27,59,48,93,2,3,0,0,0,0,504
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2024-01-01,11,6,24,44,11,20,1,16,0,0,0,0,0,0,133
VILLAZON,atencion odontologica,medidas preventivas,2024-01-01,50,44,36,61,19,46,14,16,6,1,0,0,0,0,293
VINTO,atencion odontologica,medidas preventivas,2024-01-01,34,50,282,267,121,118,26,78,5,11,0,0,0,0,992
VITICHI,atencion odontologica,medidas preventivas,2024-01-01,4,2,8,15,1,3,3,4,1,3,0,0,0,0,44
WALDO BALLIVIAN,atencion odontologica,medidas preventivas,2024-01-01,4,10,7,0,2,0,0,0,0,0,0,0,0,0,23
WARNES,atencion odontologica,medidas preventivas,2024-01-01,27,22,165,151,76,84,68,118,10,10,0,0,0,0,731
YACO,atencion odontologica,medidas preventivas,2024-01-01,15,4,14,19,6,3,3,2,0,0,0,0,0,0,66
YACUIBA,atencion odontologica,medidas preventivas,2024-01-01,28,41,266,312,109,178,128,299,37,15,0,0,0,0,1413
YAMPARAEZ,atencion odontologica,medidas preventivas,2024-01-01,37,15,39,17,6,19,4,2,0,0,0,0,0,0,139
YAPACANI,atencion odontologica,medidas preventivas,2024-01-01,44,46,4,11,4,14,4,18,4,6,0,0,0,0,155
YOCALLA,atencion odontologica,medidas preventivas,2024-01-01,23,8,54,47,6,15,11,50,8,10,0,0,0,0,232
YOTALA,atencion odontologica,medidas preventivas,2024-01-01,6,3,20,8,1,21,1,6,1,0,0,0,0,0,67
YUNCHARA,atencion odontologica,medidas preventivas,2024-01-01,1,3,4,7,3,1,2,2,0,1,0,0,0,0,24
YUNGUYO DE LITORAL,atencion odontologica,medidas preventivas,2024-01-01,0,0,2,2,2,0,0,4,0,0,0,0,0,0,10
ZUDAÑEZ,atencion odontologica,medidas preventivas,2024-01-01,3,4,14,26,3,0,0,0,0,0,0,0,0,0,50
ACACIO,atencion odontologica,medidas preventivas,2024-02-01,12,8,3,22,2,4,6,15,2,1,0,0,0,0,75
ACHACACHI,atencion odontologica,medidas preventivas,2024-02-01,60,40,38,51,6,35,23,66,6,1,0,0,0,0,326
ACHOCALLA,atencion odontologica,medidas preventivas,2024-02-01,48,53,71,65,10,29,29,86,13,34,0,0,0,0,438
AIQUILE,atencion odontologica,medidas preventivas,2024-02-01,7,29,52,63,49,37,42,132,8,16,0,0,0,0,435
ALALAY,atencion odontologica,medidas preventivas,2024-02-01,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
ALCALA,atencion odontologica,medidas preventivas,2024-02-01,20,17,12,8,2,6,7,10,0,1,0,0,0,0,83
ALTO BENI,atencion odontologica,medidas preventivas,2024-02-01,39,26,49,36,1,9,11,25,1,0,0,0,0,0,197
ANCORAIMES,atencion odontologica,medidas preventivas,2024-02-01,0,5,3,4,0,2,3,12,0,0,0,0,0,0,29
ANDAMARCA,atencion odontologica,medidas preventivas,2024-02-01,4,8,11,35,3,7,3,9,6,5,0,0,0,0,91
ANTEQUERA,atencion odontologica,medidas preventivas,2024-02-01,26,21,23,28,5,0,0,0,2,0,0,0,0,0,105
ANZALDO,atencion odontologica,medidas preventivas,2024-02-01,8,11,19,10,3,4,11,16,3,4,0,0,0,0,89
APOLO,atencion odontologica,medidas preventivas,2024-02-01,9,9,3,10,3,7,5,15,0,0,0,0,0,0,61
ARAMPAMPA,atencion odontologica,medidas preventivas,2024-02-01,5,0,6,2,0,0,0,9,0,0,0,0,0,0,22
ARANI,atencion odontologica,medidas preventivas,2024-02-01,3,17,25,38,1,2,0,3,1,0,0,0,0,0,90
ARBIETO,atencion odontologica,medidas preventivas,2024-02-01,34,30,102,119,7,34,23,75,6,9,0,0,0,0,439
ARQUE,atencion odontologica,medidas preventivas,2024-02-01,38,29,40,23,4,18,10,23,2,2,0,0,0,0,189
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2024-02-01,41,27,132,141,82,41,11,92,0,4,0,0,0,0,571
ATOCHA,atencion odontologica,medidas preventivas,2024-02-01,9,8,49,65,7,20,55,44,5,3,0,0,0,0,265
AUCAPATA,atencion odontologica,medidas preventivas,2024-02-01,7,13,0,2,0,0,0,1,0,0,0,0,0,0,23
AYATA,atencion odontologica,medidas preventivas,2024-02-01,11,24,7,5,1,5,4,12,0,0,0,0,0,0,69
AYO AYO,atencion odontologica,medidas preventivas,2024-02-01,1,4,41,42,2,3,2,6,1,2,0,0,0,0,104
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2024-02-01,26,30,137,254,64,113,204,247,6,10,0,0,0,0,1091
AZURDUY,atencion odontologica,medidas preventivas,2024-02-01,0,0,6,2,7,19,0,4,0,0,0,0,0,0,38
BATALLAS,atencion odontologica,medidas preventivas,2024-02-01,6,5,12,15,1,9,4,6,6,1,0,0,0,0,65
BAURES,atencion odontologica,medidas preventivas,2024-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2024-02-01,19,3,10,13,0,3,2,4,1,2,0,0,0,0,57
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2024-02-01,0,0,4,5,3,1,1,8,2,0,0,0,0,0,24
BELLA FLOR,atencion odontologica,medidas preventivas,2024-02-01,12,12,9,0,0,1,0,1,0,0,0,0,0,0,35
BERMEJO,atencion odontologica,medidas preventivas,2024-02-01,8,8,31,32,16,5,57,72,16,21,0,0,0,0,266
BETANZOS,atencion odontologica,medidas preventivas,2024-02-01,27,30,41,47,35,56,13,39,1,0,0,0,0,0,289
BOLIVAR,atencion odontologica,medidas preventivas,2024-02-01,0,0,11,6,2,6,9,20,5,4,0,0,0,0,63
BOLPEBRA,atencion odontologica,medidas preventivas,2024-02-01,2,6,10,14,0,6,4,6,1,0,0,0,0,0,49
BOYUIBE,atencion odontologica,medidas preventivas,2024-02-01,0,1,1,0,0,3,4,2,0,0,0,0,0,0,11
BUENA VISTA,atencion odontologica,medidas preventivas,2024-02-01,18,12,8,5,4,1,1,2,0,0,0,0,0,0,51
CABEZAS,atencion odontologica,medidas preventivas,2024-02-01,51,47,26,22,1,5,3,19,0,0,0,0,0,0,174
CAIROMA,atencion odontologica,medidas preventivas,2024-02-01,10,4,35,23,1,2,0,0,1,0,0,0,0,0,76
"CAIZA ""D""",atencion odontologica,medidas preventivas,2024-02-01,16,24,17,13,1,4,1,12,0,1,0,0,0,0,89
CAJUATA,atencion odontologica,medidas preventivas,2024-02-01,4,7,3,6,7,21,4,5,0,0,0,0,0,0,57
CALACOTO,atencion odontologica,medidas preventivas,2024-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CALAMARCA,atencion odontologica,medidas preventivas,2024-02-01,40,60,34,18,8,14,5,36,3,1,0,0,0,0,219
CAMARGO,atencion odontologica,medidas preventivas,2024-02-01,5,5,30,19,2,10,0,16,0,0,0,0,0,0,87
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2024-02-01,0,4,13,6,4,9,2,5,1,0,0,0,0,0,44
CAMIRI,atencion odontologica,medidas preventivas,2024-02-01,10,17,83,57,7,7,8,8,2,0,0,0,0,0,199
CAPINOTA,atencion odontologica,medidas preventivas,2024-02-01,28,31,70,113,33,43,115,136,17,28,0,0,0,0,614
CAQUIAVIRI,atencion odontologica,medidas preventivas,2024-02-01,9,4,24,9,10,4,3,7,0,2,0,0,0,0,72
CARACOLLO,atencion odontologica,medidas preventivas,2024-02-01,10,23,35,59,17,38,26,93,3,7,0,0,0,0,311
CARANAVI,atencion odontologica,medidas preventivas,2024-02-01,18,11,40,57,13,17,26,54,7,2,0,0,0,0,245
CARANGAS,atencion odontologica,medidas preventivas,2024-02-01,0,2,1,3,1,3,2,3,3,4,0,0,0,0,22
CARAPARI,atencion odontologica,medidas preventivas,2024-02-01,5,3,24,33,12,13,28,76,8,0,0,0,0,0,202
CARIPUYO,atencion odontologica,medidas preventivas,2024-02-01,0,4,1,2,0,0,0,0,0,0,0,0,0,0,7
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2024-02-01,12,6,10,10,0,0,0,0,0,0,0,0,0,0,38
CATACORA,atencion odontologica,medidas preventivas,2024-02-01,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4
CHACARILLA,atencion odontologica,medidas preventivas,2024-02-01,0,0,2,4,2,0,0,0,1,0,0,0,0,0,9
CHALLAPATA,atencion odontologica,medidas preventivas,2024-02-01,54,44,75,67,5,24,6,12,0,0,0,0,0,0,287
CHAQUI,atencion odontologica,medidas preventivas,2024-02-01,42,13,14,15,8,7,0,7,1,0,0,0,0,0,107
CHARAGUA,atencion odontologica,medidas preventivas,2024-02-01,56,47,20,29,4,7,7,36,3,4,0,0,0,0,213
CHARAÑA,atencion odontologica,medidas preventivas,2024-02-01,0,0,5,2,0,0,0,0,0,0,0,0,0,0,7
CHAYANTA,atencion odontologica,medidas preventivas,2024-02-01,13,12,13,14,3,8,12,32,2,2,0,0,0,0,111
CHIMORE,atencion odontologica,medidas preventivas,2024-02-01,9,10,20,27,13,27,4,22,0,0,0,0,0,0,132
CHIPAYA,atencion odontologica,medidas preventivas,2024-02-01,2,0,23,23,0,0,0,2,1,1,0,0,0,0,52
CHOQUE COTA,atencion odontologica,medidas preventivas,2024-02-01,0,0,22,12,0,0,0,0,0,0,0,0,0,0,34
CHUA COCANI,atencion odontologica,medidas preventivas,2024-02-01,8,0,1,0,0,0,0,0,0,0,0,0,0,0,9
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2024-02-01,1,3,3,0,3,1,7,7,0,0,0,0,0,0,25
CHUMA,atencion odontologica,medidas preventivas,2024-02-01,13,20,12,14,15,12,2,9,6,5,0,0,0,0,108
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2024-02-01,6,8,21,33,14,15,15,18,6,4,0,0,0,0,140
CKOCHAS,atencion odontologica,medidas preventivas,2024-02-01,8,10,10,16,3,4,5,25,1,1,0,0,0,0,83
CLIZA,atencion odontologica,medidas preventivas,2024-02-01,11,14,27,17,5,14,8,12,3,3,0,0,0,0,114
COBIJA,atencion odontologica,medidas preventivas,2024-02-01,267,176,129,158,61,81,52,172,24,23,0,0,0,0,1143
COCAPATA,atencion odontologica,medidas preventivas,2024-02-01,17,27,10,18,8,6,5,30,1,2,0,0,0,0,124
COCHABAMBA,atencion odontologica,medidas preventivas,2024-02-01,417,623,2197,2220,1130,1313,2302,3666,876,976,0,0,0,0,15720
COIPASA,atencion odontologica,medidas preventivas,2024-02-01,4,1,6,2,0,1,2,6,0,0,0,0,0,0,22
COLCAPIRHUA,atencion odontologica,medidas preventivas,2024-02-01,11,16,49,58,14,39,43,82,13,7,0,0,0,0,332
"COLCHA ""K""",atencion odontologica,medidas preventivas,2024-02-01,9,21,28,26,6,26,8,27,0,1,0,0,0,0,152
COLLANA,atencion odontologica,medidas preventivas,2024-02-01,3,5,21,39,0,6,0,4,0,0,0,0,0,0,78
COLOMI,atencion odontologica,medidas preventivas,2024-02-01,44,47,104,139,41,50,29,76,17,31,0,0,0,0,578
COLPA BELGICA,atencion odontologica,medidas preventivas,2024-02-01,0,0,11,6,4,4,11,28,4,0,0,0,0,0,68
COLQUECHACA,atencion odontologica,medidas preventivas,2024-02-01,4,15,48,38,26,56,50,96,8,5,0,0,0,0,346
COLQUENCHA,atencion odontologica,medidas preventivas,2024-02-01,22,6,100,110,11,12,7,13,2,1,0,0,0,0,284
COLQUIRI,atencion odontologica,medidas preventivas,2024-02-01,31,32,54,62,5,10,11,13,1,4,0,0,0,0,223
COMARAPA,atencion odontologica,medidas preventivas,2024-02-01,7,16,27,18,8,21,18,28,3,5,0,0,0,0,151
CONCEPCION,atencion odontologica,medidas preventivas,2024-02-01,1,1,1,3,0,2,3,2,0,0,0,0,0,0,13
COPACABANA,atencion odontologica,medidas preventivas,2024-02-01,5,1,8,6,1,6,6,21,5,3,0,0,0,0,62
CORIPATA,atencion odontologica,medidas preventivas,2024-02-01,28,24,109,94,3,11,1,12,0,0,0,0,0,0,282
CORO CORO,atencion odontologica,medidas preventivas,2024-02-01,0,17,45,72,10,17,72,45,10,3,0,0,0,0,291
COROICO,atencion odontologica,medidas preventivas,2024-02-01,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
CORQUE,atencion odontologica,medidas preventivas,2024-02-01,4,12,46,29,5,13,2,15,3,4,0,0,0,0,133
COTAGAITA,atencion odontologica,medidas preventivas,2024-02-01,32,52,73,84,25,42,69,119,18,17,0,0,0,0,531
COTOCA,atencion odontologica,medidas preventivas,2024-02-01,31,39,19,24,7,15,9,40,2,1,0,0,0,0,187
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2024-02-01,0,0,0,0,0,0,2,1,0,2,0,0,0,0,5
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2024-02-01,63,31,23,44,1,11,10,34,1,2,0,0,0,0,220
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2024-02-01,3,5,7,6,3,2,2,14,2,5,0,0,0,0,49
CUEVO,atencion odontologica,medidas preventivas,2024-02-01,0,1,0,0,0,2,0,4,0,0,0,0,0,0,7
CULPINA,atencion odontologica,medidas preventivas,2024-02-01,7,13,12,10,0,5,1,12,0,0,0,0,0,0,60
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2024-02-01,5,11,11,16,1,9,4,15,7,6,0,0,0,0,85
CURVA,atencion odontologica,medidas preventivas,2024-02-01,1,1,5,8,2,2,2,8,0,1,0,0,0,0,30
DESAGUADERO,atencion odontologica,medidas preventivas,2024-02-01,1,4,4,5,0,2,5,4,2,0,0,0,0,0,27
EL ALTO,atencion odontologica,medidas preventivas,2024-02-01,564,612,877,1148,354,607,540,1525,178,92,0,0,0,0,6497
EL CHORO,atencion odontologica,medidas preventivas,2024-02-01,2,4,2,10,1,0,2,1,0,1,0,0,0,0,23
EL PUENTE(STC),atencion odontologica,medidas preventivas,2024-02-01,14,24,29,47,13,19,34,54,10,4,0,0,0,0,248
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2024-02-01,3,0,3,7,0,2,4,7,0,2,0,0,0,0,28
EL TORNO,atencion odontologica,medidas preventivas,2024-02-01,121,67,52,31,16,15,20,51,52,3,0,0,0,0,428
EL VILLAR,atencion odontologica,medidas preventivas,2024-02-01,2,2,24,15,5,15,5,9,0,0,0,0,0,0,77
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2024-02-01,15,16,49,41,13,7,9,17,0,0,0,0,0,0,167
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2024-02-01,15,21,27,30,23,17,10,28,2,1,0,0,0,0,174
ESCOMA,atencion odontologica,medidas preventivas,2024-02-01,3,2,11,14,0,2,0,2,0,0,0,0,0,0,34
ESMERALDA,atencion odontologica,medidas preventivas,2024-02-01,0,0,3,4,0,9,1,0,2,0,0,0,0,0,19
EUCALIPTUS,atencion odontologica,medidas preventivas,2024-02-01,3,6,4,5,0,4,0,6,0,2,0,0,0,0,30
EXALTACION,atencion odontologica,medidas preventivas,2024-02-01,0,0,1,3,2,3,2,2,0,0,0,0,0,0,13
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2024-02-01,13,13,20,21,9,13,13,48,3,0,0,0,0,0,153
FILADELFIA,atencion odontologica,medidas preventivas,2024-02-01,4,15,7,8,1,1,1,7,0,0,0,0,0,0,44
GAIOC JATUN AYLLU YURA,atencion odontologica,medidas preventivas,2024-02-01,0,0,2,6,0,0,0,1,0,0,0,0,0,0,9
