,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
SENA,atencion odontologica,consulta repetida,2024-01-01,0,0,0,0,1,1,3,1,0,0,0,0,0,0,6
SHINAOTA,atencion odontologica,consulta repetida,2024-01-01,0,0,3,0,2,0,3,1,0,0,0,0,0,0,9
SICA SICA (VILLA AROMA),atencion odontologica,consulta repetida,2024-01-01,0,0,1,1,2,5,2,2,0,0,0,0,0,0,13
SIPE SIPE,atencion odontologica,consulta repetida,2024-01-01,19,33,69,107,41,36,38,128,18,37,0,0,0,0,526
SOPACHUY,atencion odontologica,consulta repetida,2024-01-01,2,2,13,24,1,21,15,51,6,2,0,0,0,0,137
SORACACHI,atencion odontologica,consulta repetida,2024-01-01,0,0,6,5,13,12,5,16,1,2,0,0,0,0,60
SORATA,atencion odontologica,consulta repetida,2024-01-01,0,1,2,2,2,1,2,8,0,0,0,0,0,0,18
SUCRE,atencion odontologica,consulta repetida,2024-01-01,71,62,260,322,164,311,359,663,86,106,0,6,0,0,2410
TACACHI,atencion odontologica,consulta repetida,2024-01-01,0,3,6,16,10,5,1,12,0,0,0,0,0,0,53
TACACOMA,atencion odontologica,consulta repetida,2024-01-01,0,0,0,0,0,0,2,2,0,0,0,1,0,0,5
TACOBAMBA,atencion odontologica,consulta repetida,2024-01-01,0,1,9,15,0,12,7,18,0,0,0,0,0,0,62
TAHUA,atencion odontologica,consulta repetida,2024-01-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
TAPACARI,atencion odontologica,consulta repetida,2024-01-01,2,0,0,1,0,4,1,3,0,0,0,0,0,0,11
TARABUCO,atencion odontologica,consulta repetida,2024-01-01,3,1,8,3,8,11,8,34,2,4,0,0,0,0,82
TARACO,atencion odontologica,consulta repetida,2024-01-01,0,0,2,2,2,3,2,2,0,1,0,0,0,0,14
TARATA,atencion odontologica,consulta repetida,2024-01-01,1,0,0,0,0,0,0,4,1,0,0,0,0,1,7
TARIJA,atencion odontologica,consulta repetida,2024-01-01,49,48,288,270,143,164,381,513,85,103,0,0,0,0,2044
TARVITA,atencion odontologica,consulta repetida,2024-01-01,7,4,28,20,8,11,9,46,3,3,0,1,0,0,140
TEOPONTE,atencion odontologica,consulta repetida,2024-01-01,0,0,0,0,0,6,4,0,0,0,0,0,0,0,10
TIAHUANACU,atencion odontologica,consulta repetida,2024-01-01,0,1,1,0,1,3,1,9,0,0,0,0,0,0,16
TINGUIPAYA,atencion odontologica,consulta repetida,2024-01-01,5,6,3,1,5,6,8,26,3,2,0,1,0,0,66
TIPUANI,atencion odontologica,consulta repetida,2024-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TIQUIPAYA,atencion odontologica,consulta repetida,2024-01-01,9,14,14,21,7,15,12,23,1,4,0,0,0,1,121
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2024-01-01,0,0,1,7,1,4,1,5,1,1,0,0,0,0,21
TOCO,atencion odontologica,consulta repetida,2024-01-01,0,4,0,0,2,0,0,1,1,1,0,0,0,0,9
TODOS SANTOS,atencion odontologica,consulta repetida,2024-01-01,0,0,0,0,0,2,2,0,0,0,0,0,0,2,6
TOLATA,atencion odontologica,consulta repetida,2024-01-01,0,0,1,0,0,1,3,9,0,0,0,0,0,0,14
TOLEDO,atencion odontologica,consulta repetida,2024-01-01,1,0,6,2,5,10,1,2,1,1,0,0,0,0,29
TOMAVE,atencion odontologica,consulta repetida,2024-01-01,0,1,1,1,1,8,11,20,0,0,0,0,0,0,43
TOMINA,atencion odontologica,consulta repetida,2024-01-01,7,0,6,4,1,6,5,15,0,0,0,0,0,0,44
TORO TORO,atencion odontologica,consulta repetida,2024-01-01,0,1,1,0,5,6,1,6,1,0,0,2,0,0,23
TOTORA(CBBA),atencion odontologica,consulta repetida,2024-01-01,1,0,24,13,6,12,4,12,1,0,0,0,0,0,73
TOTORA(ORR),atencion odontologica,consulta repetida,2024-01-01,0,0,5,1,0,2,2,8,0,0,0,0,0,0,18
TRIGAL,atencion odontologica,consulta repetida,2024-01-01,0,1,0,3,0,0,3,9,0,0,0,0,0,0,16
TRINIDAD,atencion odontologica,consulta repetida,2024-01-01,10,3,31,31,12,33,39,77,11,17,0,1,0,1,266
TUPIZA,atencion odontologica,consulta repetida,2024-01-01,14,11,50,38,48,72,128,114,24,74,0,1,0,0,574
TURCO,atencion odontologica,consulta repetida,2024-01-01,3,0,6,5,3,14,11,16,5,2,0,0,0,0,65
UNCIA,atencion odontologica,consulta repetida,2024-01-01,0,0,19,18,17,27,13,20,3,2,0,0,0,0,119
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2024-01-01,2,0,12,13,12,39,11,98,7,10,0,0,0,0,204
URUBICHA,atencion odontologica,consulta repetida,2024-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
UYUNI,atencion odontologica,consulta repetida,2024-01-01,0,6,4,24,11,17,23,26,3,9,0,0,0,0,123
VACAS,atencion odontologica,consulta repetida,2024-01-01,1,0,2,1,1,1,1,9,1,2,0,0,0,0,19
VALLEGRANDE,atencion odontologica,consulta repetida,2024-01-01,0,0,3,5,1,3,2,19,0,1,0,0,0,0,34
VIACHA,atencion odontologica,consulta repetida,2024-01-01,6,21,42,69,21,51,26,61,9,8,0,8,0,1,323
VILA VILA,atencion odontologica,consulta repetida,2024-01-01,0,1,1,5,1,1,3,4,0,0,0,1,0,0,17
VILLA CHARCAS,atencion odontologica,consulta repetida,2024-01-01,0,0,4,14,6,9,3,11,0,0,0,0,0,0,47
VILLA MONTES,atencion odontologica,consulta repetida,2024-01-01,6,0,21,28,17,26,22,51,3,1,0,3,0,0,178
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta repetida,2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
VILLA RIVERO,atencion odontologica,consulta repetida,2024-01-01,0,1,6,6,4,7,1,8,0,1,0,0,0,0,34
VILLA SERRANO,atencion odontologica,consulta repetida,2024-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLA TUNARI,atencion odontologica,consulta repetida,2024-01-01,0,1,3,9,0,2,17,19,1,0,0,2,0,0,54
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2024-01-01,15,4,8,14,1,3,2,16,0,0,0,9,0,1,73
VILLAZON,atencion odontologica,consulta repetida,2024-01-01,4,12,35,52,26,42,39,71,15,5,0,5,0,1,307
VITICHI,atencion odontologica,consulta repetida,2024-01-01,2,1,10,5,8,1,10,13,4,2,0,0,0,0,56
WARNES,atencion odontologica,consulta repetida,2024-01-01,13,9,138,253,88,79,87,126,8,12,0,1,0,0,814
YACO,atencion odontologica,consulta repetida,2024-01-01,0,0,0,0,1,0,1,4,0,0,0,0,0,0,6
YACUIBA,atencion odontologica,consulta repetida,2024-01-01,8,3,46,69,17,36,50,76,12,0,0,0,0,0,317
YAMPARAEZ,atencion odontologica,consulta repetida,2024-01-01,1,0,8,2,3,9,8,19,7,1,0,0,0,0,58
YAPACANI,atencion odontologica,consulta repetida,2024-01-01,0,2,2,2,1,3,0,2,0,0,0,0,0,0,12
YOCALLA,atencion odontologica,consulta repetida,2024-01-01,0,2,11,14,9,15,9,51,3,0,0,5,0,0,119
YOTALA,atencion odontologica,consulta repetida,2024-01-01,0,1,2,3,2,3,2,1,0,0,0,0,0,0,14
YUNCHARA,atencion odontologica,consulta repetida,2024-01-01,0,0,0,0,2,1,0,1,0,0,0,0,0,0,4
YUNGUYO DE LITORAL,atencion odontologica,consulta repetida,2024-01-01,0,0,0,1,1,0,0,2,0,0,0,0,0,0,4
ZUDAÑEZ,atencion odontologica,consulta repetida,2024-01-01,0,1,5,1,0,4,1,3,1,0,0,0,0,0,16
ACACIO,atencion odontologica,consulta repetida,2024-02-01,1,0,2,2,0,0,0,7,0,0,0,0,0,0,12
ACHACACHI,atencion odontologica,consulta repetida,2024-02-01,0,3,22,18,12,28,22,65,5,2,0,0,0,0,177
ACHOCALLA,atencion odontologica,consulta repetida,2024-02-01,0,0,0,1,8,2,2,11,0,1,0,1,0,0,26
AIQUILE,atencion odontologica,consulta repetida,2024-02-01,0,3,2,2,2,7,6,18,0,1,0,0,0,0,41
ALALAY,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ALCALA,atencion odontologica,consulta repetida,2024-02-01,0,0,6,1,3,14,2,17,0,0,0,0,0,0,43
ALTO BENI,atencion odontologica,consulta repetida,2024-02-01,0,0,0,4,0,0,2,2,1,0,0,0,0,0,9
ANDAMARCA,atencion odontologica,consulta repetida,2024-02-01,1,0,0,1,0,7,5,5,0,1,0,0,0,0,20
ANTEQUERA,atencion odontologica,consulta repetida,2024-02-01,1,0,11,6,15,19,10,27,0,0,0,0,0,0,89
APOLO,atencion odontologica,consulta repetida,2024-02-01,1,0,0,2,1,2,4,1,0,0,0,0,0,0,11
ARAMPAMPA,atencion odontologica,consulta repetida,2024-02-01,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
ARANI,atencion odontologica,consulta repetida,2024-02-01,4,0,5,5,1,8,7,13,1,0,0,0,0,0,44
ARBIETO,atencion odontologica,consulta repetida,2024-02-01,0,0,1,5,0,3,3,7,6,0,0,0,0,0,25
ARQUE,atencion odontologica,consulta repetida,2024-02-01,0,1,4,5,1,7,11,29,1,1,0,9,0,1,70
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2024-02-01,0,0,1,6,2,0,0,5,0,2,0,0,0,0,16
ATOCHA,atencion odontologica,consulta repetida,2024-02-01,12,4,19,27,17,32,81,105,11,6,0,4,0,0,318
AYO AYO,atencion odontologica,consulta repetida,2024-02-01,0,0,1,4,2,11,6,24,1,0,0,0,0,0,49
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2024-02-01,6,1,3,21,9,7,37,32,2,1,0,0,0,0,119
AZURDUY,atencion odontologica,consulta repetida,2024-02-01,5,2,2,6,0,6,10,37,0,0,0,0,0,0,68
BATALLAS,atencion odontologica,consulta repetida,2024-02-01,0,0,2,0,0,5,2,5,2,4,0,0,0,0,20
BAURES,atencion odontologica,consulta repetida,2024-02-01,0,0,3,0,1,6,2,2,0,0,0,0,0,0,14
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2024-02-01,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3
BERMEJO,atencion odontologica,consulta repetida,2024-02-01,6,4,10,8,8,20,34,43,11,15,0,1,0,0,160
BETANZOS,atencion odontologica,consulta repetida,2024-02-01,4,3,18,34,5,25,24,50,0,0,0,4,0,2,169
BOLIVAR,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BOYUIBE,atencion odontologica,consulta repetida,2024-02-01,0,0,2,3,2,3,4,11,2,3,0,0,0,0,30
BUENA VISTA,atencion odontologica,consulta repetida,2024-02-01,0,2,0,5,2,0,7,7,0,0,0,0,0,0,23
CABEZAS,atencion odontologica,consulta repetida,2024-02-01,0,0,0,1,0,1,2,2,0,0,0,0,0,0,6
CAIROMA,atencion odontologica,consulta repetida,2024-02-01,0,0,2,8,4,6,1,5,1,0,0,0,0,0,27
"CAIZA ""D""",atencion odontologica,consulta repetida,2024-02-01,8,3,26,5,9,12,9,18,0,3,0,0,0,0,93
CAJUATA,atencion odontologica,consulta repetida,2024-02-01,1,3,0,0,1,4,6,6,0,1,0,0,0,0,22
CALACOTO,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4
CALAMARCA,atencion odontologica,consulta repetida,2024-02-01,0,3,1,7,1,17,3,11,1,0,0,0,0,0,44
CAMARGO,atencion odontologica,consulta repetida,2024-02-01,0,6,25,37,3,14,13,53,4,0,0,0,0,0,155
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2024-02-01,0,0,0,1,0,2,0,7,4,0,0,0,0,0,14
CAMIRI,atencion odontologica,consulta repetida,2024-02-01,0,1,16,9,9,12,16,84,8,5,0,1,0,0,161
CAPINOTA,atencion odontologica,consulta repetida,2024-02-01,0,0,10,8,1,4,19,13,1,0,0,0,0,0,56
CAQUIAVIRI,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
CARACOLLO,atencion odontologica,consulta repetida,2024-02-01,4,14,14,21,4,16,8,28,2,2,0,1,0,0,114
CARANAVI,atencion odontologica,consulta repetida,2024-02-01,0,0,4,2,4,6,3,14,0,1,0,4,0,0,38
CARANGAS,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6
CARAPARI,atencion odontologica,consulta repetida,2024-02-01,4,1,10,16,6,13,45,67,7,0,0,0,0,0,169
CARIPUYO,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,2,4,3,5,3,4,0,0,0,0,21
CHALLAPATA,atencion odontologica,consulta repetida,2024-02-01,10,3,10,0,1,7,8,19,5,1,0,0,0,0,64
CHAQUI,atencion odontologica,consulta repetida,2024-02-01,3,0,4,4,1,14,3,13,13,0,0,0,0,0,55
CHARAGUA,atencion odontologica,consulta repetida,2024-02-01,0,0,5,1,0,4,3,6,0,0,0,0,0,0,19
CHAYANTA,atencion odontologica,consulta repetida,2024-02-01,0,0,5,8,4,8,5,22,0,0,0,0,0,2,54
CHIMORE,atencion odontologica,consulta repetida,2024-02-01,0,3,5,6,28,27,13,38,0,0,0,8,0,0,128
CHIPAYA,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,2,0,3,0,0,0,0,0,0,0,5
CHOQUE COTA,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
CHUA COCANI,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2024-02-01,0,2,3,0,0,0,3,5,0,0,0,0,0,0,13
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2024-02-01,0,2,7,19,5,27,17,30,5,0,0,2,0,0,114
CKOCHAS,atencion odontologica,consulta repetida,2024-02-01,0,0,0,1,10,2,3,15,0,0,0,3,0,0,34
CLIZA,atencion odontologica,consulta repetida,2024-02-01,3,1,18,7,2,13,14,52,8,1,0,0,0,0,119
COBIJA,atencion odontologica,consulta repetida,2024-02-01,6,4,26,49,22,28,69,77,14,5,0,1,0,1,302
COCAPATA,atencion odontologica,consulta repetida,2024-02-01,25,32,22,19,31,23,30,66,2,7,0,3,0,1,261
COCHABAMBA,atencion odontologica,consulta repetida,2024-02-01,99,124,725,734,590,592,1412,1821,331,360,0,4,0,0,6792
COLCAPIRHUA,atencion odontologica,consulta repetida,2024-02-01,1,0,7,3,0,3,13,13,0,8,0,0,0,1,49
"COLCHA ""K""",atencion odontologica,consulta repetida,2024-02-01,1,5,1,4,5,0,6,9,0,0,0,0,0,1,32
COLLANA,atencion odontologica,consulta repetida,2024-02-01,0,0,1,2,0,4,0,6,0,0,0,0,0,0,13
COLOMI,atencion odontologica,consulta repetida,2024-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
COLPA BELGICA,atencion odontologica,consulta repetida,2024-02-01,0,0,1,1,0,0,0,5,0,0,0,1,0,0,8
COLQUECHACA,atencion odontologica,consulta repetida,2024-02-01,0,1,7,3,6,16,8,41,1,0,0,0,0,0,83
COLQUENCHA,atencion odontologica,consulta repetida,2024-02-01,2,0,0,0,2,4,4,12,2,1,0,0,0,0,27
COLQUIRI,atencion odontologica,consulta repetida,2024-02-01,8,2,5,30,14,33,49,81,0,2,0,1,0,0,225
COMARAPA,atencion odontologica,consulta repetida,2024-02-01,0,1,31,1,6,16,17,28,3,3,0,0,0,0,106
CORIPATA,atencion odontologica,consulta repetida,2024-02-01,3,4,4,1,10,9,1,2,0,0,0,4,0,0,38
CORO CORO,atencion odontologica,consulta repetida,2024-02-01,0,0,1,9,5,5,6,8,1,1,0,0,0,0,36
CORQUE,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
COTAGAITA,atencion odontologica,consulta repetida,2024-02-01,4,10,16,33,14,26,38,104,13,13,0,0,0,0,271
COTOCA,atencion odontologica,consulta repetida,2024-02-01,1,4,2,1,1,1,31,27,1,0,0,0,0,0,69
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2024-02-01,36,8,4,4,1,3,1,6,0,0,0,0,0,0,63
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CUEVO,atencion odontologica,consulta repetida,2024-02-01,0,0,1,0,3,0,5,16,0,0,0,0,0,0,25
CULPINA,atencion odontologica,consulta repetida,2024-02-01,2,4,8,10,9,24,10,35,1,7,0,0,0,0,110
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2024-02-01,0,0,1,1,2,0,0,14,0,5,0,0,0,0,23
CURVA,atencion odontologica,consulta repetida,2024-02-01,0,0,4,3,2,2,1,5,0,0,0,0,0,0,17
DESAGUADERO,atencion odontologica,consulta repetida,2024-02-01,0,1,2,0,0,1,0,3,0,0,0,0,0,0,7
EL ALTO,atencion odontologica,consulta repetida,2024-02-01,50,53,268,231,101,149,224,483,92,51,0,62,0,0,1764
EL CHORO,atencion odontologica,consulta repetida,2024-02-01,3,0,0,0,0,0,1,3,0,3,0,0,0,0,10
EL PUENTE(STC),atencion odontologica,consulta repetida,2024-02-01,1,0,3,10,5,2,2,9,0,0,0,0,0,0,32
EL PUENTE(TJA),atencion odontologica,consulta repetida,2024-02-01,0,0,1,2,1,2,7,15,0,0,0,0,0,0,28
EL TORNO,atencion odontologica,consulta repetida,2024-02-01,16,0,3,8,0,6,2,24,3,1,0,0,0,0,63
EL VILLAR,atencion odontologica,consulta repetida,2024-02-01,4,0,0,8,5,23,10,28,1,1,0,3,0,0,83
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2024-02-01,0,1,9,6,12,8,7,13,0,0,0,0,0,0,56
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2024-02-01,1,0,2,4,0,3,1,9,1,0,0,0,0,1,22
ESCOMA,atencion odontologica,consulta repetida,2024-02-01,1,0,2,0,1,10,4,9,0,3,0,0,0,0,30
EUCALIPTUS,atencion odontologica,consulta repetida,2024-02-01,2,0,0,7,2,3,0,13,1,0,0,0,0,0,28
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2024-02-01,1,0,4,3,4,5,6,21,1,0,0,0,0,0,45
GAIOC JATUN AYLLU YURA,atencion odontologica,consulta repetida,2024-02-01,0,1,1,7,0,6,15,19,0,0,0,0,0,0,49
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2024-02-01,0,0,3,0,1,1,2,7,0,0,0,2,0,0,16
GUANAY,atencion odontologica,consulta repetida,2024-02-01,0,0,3,6,1,7,12,19,5,0,0,0,0,0,53
GUAQUI,atencion odontologica,consulta repetida,2024-02-01,0,0,1,0,3,1,2,3,1,1,0,0,0,0,12
GUAYARAMERIN,atencion odontologica,consulta repetida,2024-02-01,0,1,2,1,0,2,0,1,0,1,0,0,0,0,8
GUTIERREZ,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
HUACARAJE,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUACARETA,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,3,0,2,0,0,0,0,0,0,0,5
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2024-02-01,0,0,1,0,0,2,6,9,1,0,0,0,0,0,19
HUACHACALLA,atencion odontologica,consulta repetida,2024-02-01,0,0,2,0,0,0,3,1,0,4,0,0,0,0,10
HUANUNI,atencion odontologica,consulta repetida,2024-02-01,5,8,8,10,3,12,36,58,5,1,0,0,0,0,146
HUARINA,atencion odontologica,consulta repetida,2024-02-01,0,0,0,4,0,2,3,4,1,0,0,0,0,0,14
HUATAJATA,atencion odontologica,consulta repetida,2024-02-01,0,0,1,0,0,1,2,0,0,0,0,0,0,0,4
HUMANATA,atencion odontologica,consulta repetida,2024-02-01,1,2,6,7,6,7,14,13,16,10,0,2,0,0,84
ICHOCA,atencion odontologica,consulta repetida,2024-02-01,0,0,0,1,0,0,0,5,0,0,0,0,0,0,6
ICLA,atencion odontologica,consulta repetida,2024-02-01,3,2,6,0,0,1,0,5,2,0,0,1,0,0,20
INCAHUASI,atencion odontologica,consulta repetida,2024-02-01,0,0,3,2,2,5,2,18,2,1,0,0,0,0,35
INQUISIVI,atencion odontologica,consulta repetida,2024-02-01,1,0,0,1,1,2,1,12,0,2,0,2,0,0,22
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,1,6,0,2,2,0,0,0,0,0,11
JESUS DE MACHACA,atencion odontologica,consulta repetida,2024-02-01,4,1,0,3,2,5,0,8,0,0,0,0,0,0,23
LA ASUNTA,atencion odontologica,consulta repetida,2024-02-01,5,4,5,4,5,20,13,15,0,1,0,0,0,0,72
LA GUARDIA,atencion odontologica,consulta repetida,2024-02-01,0,0,1,4,2,0,3,12,3,0,0,0,0,0,25
LA PAZ,atencion odontologica,consulta repetida,2024-02-01,229,221,715,706,354,484,1178,2048,461,360,0,23,0,2,6781
LA RIVERA,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LAGUNILLAS,atencion odontologica,consulta repetida,2024-02-01,0,0,6,5,1,4,5,5,1,0,0,0,0,0,27
LAJA,atencion odontologica,consulta repetida,2024-02-01,3,4,9,8,4,11,7,16,2,3,0,0,0,0,67
LAS CARRERAS,atencion odontologica,consulta repetida,2024-02-01,0,0,3,2,6,10,16,29,3,1,0,1,0,0,71
LICOMA PAMPA,atencion odontologica,consulta repetida,2024-02-01,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
LLALLAGUA,atencion odontologica,consulta repetida,2024-02-01,5,5,6,8,5,13,8,63,0,2,0,1,0,0,116
LLICA,atencion odontologica,consulta repetida,2024-02-01,0,0,3,0,0,4,1,9,0,2,0,4,0,0,23
LORETO,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
LURIBAY,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,4,2,2,3,0,0,0,0,0,0,11
MACHACAMARCA,atencion odontologica,consulta repetida,2024-02-01,0,0,3,4,4,3,11,13,2,2,0,0,0,0,42
MACHARETI,atencion odontologica,consulta repetida,2024-02-01,3,10,22,13,1,0,1,3,0,0,0,1,0,0,54
MAGDALENA,atencion odontologica,consulta repetida,2024-02-01,0,0,0,7,0,0,0,0,0,2,0,0,0,0,9
MAIRANA,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MALLA,atencion odontologica,consulta repetida,2024-02-01,0,0,0,1,0,2,2,4,3,1,0,0,0,0,13
MAPIRI,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,1,0,1,2,0,0,0,0,0,0,4
MECAPACA,atencion odontologica,consulta repetida,2024-02-01,0,0,2,0,0,1,3,3,0,0,0,0,0,0,9
MINEROS,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
MIZQUE,atencion odontologica,consulta repetida,2024-02-01,0,6,19,32,6,21,15,36,0,2,0,0,0,0,137
MOCOMOCO,atencion odontologica,consulta repetida,2024-02-01,0,0,0,2,1,5,1,12,0,0,0,0,0,0,21
MOJINETE,atencion odontologica,consulta repetida,2024-02-01,0,0,0,1,0,1,3,0,0,0,0,0,0,0,5
MOJOCOYA,atencion odontologica,consulta repetida,2024-02-01,1,1,11,39,18,31,19,53,8,1,0,0,0,0,182
MONTEAGUDO,atencion odontologica,consulta repetida,2024-02-01,0,17,13,5,2,6,9,18,2,0,0,0,0,0,72
MONTERO,atencion odontologica,consulta repetida,2024-02-01,4,3,20,16,19,18,17,30,11,5,0,0,0,0,143
MORO MORO,atencion odontologica,consulta repetida,2024-02-01,0,0,1,1,0,10,8,16,0,0,0,0,0,0,36
MOROCHATA,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,0,0,0,4,0,2,0,0,0,0,6
OCURI,atencion odontologica,consulta repetida,2024-02-01,2,1,4,0,4,1,9,5,0,0,0,0,0,0,26
OKINAWA,atencion odontologica,consulta repetida,2024-02-01,0,0,1,1,5,1,1,10,1,0,0,0,0,0,20
OMEREQUE,atencion odontologica,consulta repetida,2024-02-01,2,2,3,8,6,1,5,20,0,0,0,0,0,1,48
ORURO,atencion odontologica,consulta repetida,2024-02-01,143,96,279,251,136,249,572,1040,164,144,0,31,0,4,3109
PADCAYA,atencion odontologica,consulta repetida,2024-02-01,0,2,8,14,3,6,4,16,0,0,0,0,0,0,53
PADILLA,atencion odontologica,consulta repetida,2024-02-01,1,2,11,14,3,4,11,22,0,1,0,0,0,0,69
PAILON,atencion odontologica,consulta repetida,2024-02-01,0,0,1,4,1,2,0,5,3,0,0,0,0,0,16
PALCA,atencion odontologica,consulta repetida,2024-02-01,2,3,1,3,5,7,17,14,0,0,0,0,0,0,52
PALOS BLANCOS,atencion odontologica,consulta repetida,2024-02-01,1,0,1,1,3,2,8,2,0,0,0,0,0,0,18
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2024-02-01,0,0,0,1,2,1,2,17,0,7,0,3,0,0,33
PAMPA GRANDE,atencion odontologica,consulta repetida,2024-02-01,9,0,1,1,0,5,4,4,0,0,0,0,0,0,24
PAPEL PAMPA,atencion odontologica,consulta repetida,2024-02-01,0,0,1,0,0,1,0,3,0,0,0,0,0,0,5
PASORAPA,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
PATACAMAYA,atencion odontologica,consulta repetida,2024-02-01,1,0,4,4,0,5,2,15,0,0,0,0,0,0,31
PAZÑA,atencion odontologica,consulta repetida,2024-02-01,0,0,1,7,2,3,4,4,0,0,0,0,0,0,21
POCOATA,atencion odontologica,consulta repetida,2024-02-01,1,0,2,1,0,6,10,26,3,3,0,2,0,0,54
POCONA,atencion odontologica,consulta repetida,2024-02-01,2,4,4,2,0,2,4,11,0,0,0,0,0,0,29
POJO (CBBA),atencion odontologica,consulta repetida,2024-02-01,4,0,5,5,5,6,4,11,2,1,0,0,0,0,43
POOPO,atencion odontologica,consulta repetida,2024-02-01,0,0,3,2,0,6,6,16,0,7,0,1,0,0,41
PORCO,atencion odontologica,consulta repetida,2024-02-01,13,9,21,31,4,25,14,51,0,0,0,16,0,0,184
POROMA,atencion odontologica,consulta repetida,2024-02-01,2,2,0,2,0,0,6,1,0,0,0,0,0,1,14
PORONGO,atencion odontologica,consulta repetida,2024-02-01,0,0,0,2,0,0,0,4,0,0,0,0,0,0,6
PORTACHUELO,atencion odontologica,consulta repetida,2024-02-01,0,0,0,0,0,0,2,3,1,0,0,0,0,0,6
