,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
MOROCHATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,0,1,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,7,2,9
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,3,5
PATACAMAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,0,1,1
PORCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
PORONGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,6,5,11
PRESTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,1,2
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,1,3
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,3,0,3
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,1,3
QUIME,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,4,3,7
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,0,2
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,4,4,8
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,0,3,3
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,1,3
SAN JAVIER(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,1,2
SAN JUAN DE YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,4,1,5
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,1,2
SAN RAMON SCZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,143,65,208
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,1,3
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,3,3,6
SOPACHUY,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,0,2
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,9,4,13
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,2,3
TAPACARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
TARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,0,2
TARATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,0,2
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,6,4,10
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,1,2
TOLEDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,11,1,12
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
UYUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,0,1,1
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,2,0,2
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,1,0,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,4,1,5
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,8,6,14
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,6,2,8
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2019-12-01,4,5,9
