,group,variable,month,ANTIPOLIOMIELÍTICA 1RA DOSIS,ANTIPOLIOMIELÍTICA 1RA DOSIS,TOTALES,TOTALES,TOTALES
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,79,8,79,8,87
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,9,0,9,9
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,17,0,17,0,17
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,2,0,2,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,2,0,2,2
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,1,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,4,1,4,1,5
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,1,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,3,1,3,1,4
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,2,0,2,0,2
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,3,0,3,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,5,0,5,5
ICLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,5,0,5,0,5
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,4,0,4,0,4
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,46,6,46,6,52
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,3,0,3,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,4,0,4,4
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,1,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,11,1,11,1,12
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,6,1,6,7
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,2,2,2,2,4
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,26,10,26,10,36
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,7,0,7,7
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,3,1,3,1,4
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,1,0,1,1
PALCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,0,1,0,1
PASORAPA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,2,0,2,0,2
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,2,0,2,2
PORVENIR,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,9,0,9,0,9
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,4,0,4,0,4
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,2,6,2,6,8
PUNATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,1,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,4,0,4,0,4
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,2,2,2,2,4
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,16,0,16,0,16
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,5,0,5,0,5
SACACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,2,1,2,3
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,1,1,1,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,1,0,1,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,5,1,5,6
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,12,0,12,12
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,2,0,2,0,2
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,1,0,1,1
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,1,0,1,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,1,1,1,2
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,1,0,1,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,0,1,0,1
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,664,42,664,42,706
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,4,0,4,0,4
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,8,0,8,0,8
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,1,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,5,3,5,3,8
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,1,0,1,1
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,4,0,4,0,4
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,4,1,4,1,5
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,11,2,11,2,13
TOCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,0,1,0,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,2,0,2,0,2
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,2,0,2,0,2
VACAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,2,1,2,1,3
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,1,2,1,2,3
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,2,0,2,0,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,1,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,0,2,0,2,2
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,2,0,2,0,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-10-01,3,0,3,0,3
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,0,1,0,1
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,5,2,5,2,7
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,5,4,5,4,9
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,6,0,6,6
ARQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,8,1,8,9
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,3,0,3,0,3
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,7,6,7,6,13
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,1,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,16,2,16,2,18
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,1,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,4,2,4,2,6
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,6,0,6,6
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,3,0,3,0,3
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,1,0,1,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,8,5,8,5,13
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,9,0,9,0,9
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,2,0,2,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,3,0,3,0,3
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,1,0,1,1
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,1,0,1,1
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,3,1,3,1,4
CLIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,12,1,12,1,13
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,7,10,7,10,17
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,25,0,25,0,25
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,1,1,1,2
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,0,1,0,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,1,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,8,0,8,0,8
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,31,0,31,0,31
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,0,1,0,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,6,0,6,6
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,4,0,4,0,4
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,2,1,2,1,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,94,48,94,48,142
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,1,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,7,2,7,2,9
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,3,0,3,3
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,2,1,2,1,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,2,4,2,4,6
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,7,0,7,7
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,3,0,3,0,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,43,11,43,11,54
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,3,0,3,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,6,2,6,2,8
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,1,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,27,1,27,1,28
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,6,2,6,2,8
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,1,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,4,2,4,2,6
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,3,3,3,3,6
PALCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,1,0,1,1
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,6,0,6,6
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,0,1,0,1
PASORAPA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,0,1,0,1
POCONA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,2,0,2,2
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,7,0,7,7
POOPO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,12,0,12,0,12
PORVENIR,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,2,0,2,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,8,0,8,0,8
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,4,0,4,0,4
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,2,0,2,0,2
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,1,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,3,2,3,2,5
PUNATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,5,0,5,0,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,2,2,2,2,4
RAVELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,9,0,9,9
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,22,10,22,10,32
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,13,0,13,0,13
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,2,2,2,2,4
SACACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,2,0,2,2
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,3,0,3,3
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,5,14,5,14,19
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,8,0,8,0,8
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,3,1,3,1,4
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,2,1,2,1,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,38,0,38,38
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,2,0,2,0,2
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,3,0,3,3
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,2,0,2,0,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,4,0,4,0,4
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,1,0,1,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,2,1,2,3
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,423,44,423,44,467
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,3,0,3,3
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,7,0,7,0,7
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,4,0,4,0,4
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,13,7,13,7,20
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,3,0,3,0,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,4,0,4,0,4
TARVITA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,10,2,10,2,12
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,2,0,2,2
TOCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,6,0,6,6
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,7,5,7,5,12
VACAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,2,1,2,1,3
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,2,0,2,0,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,2,0,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,3,3,3,3,6
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,6,0,6,6
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,0,1,0,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,10,0,10,0,10
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,1,0,1,0,1
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-11-01,0,6,0,6,6
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,1,0,1,1
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,2,0,2,0,2
ALALAY,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,1,0,1,1
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,6,8,6,8,14
ARQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,2,0,2,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,2,0,2,0,2
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,4,0,4,0,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,3,0,3,3
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,3,0,3,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,5,3,5,3,8
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,9,0,9,0,9
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,2,0,2,0,2
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,2,0,2,2
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,1,0,1,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,2,1,2,1,3
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,56,2,56,2,58
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,1,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,14,5,14,5,19
COROICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,3,0,3,3
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,2,0,2,0,2
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,1,0,1,1
CULPINA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,78,18,78,18,96
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,0,3,0,3,3
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,1,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 1ra dosis,2011-12-01,8,1,8,1,9
