,group,variable,month,DPT 1RA DOSIS,DPT 1RA DOSIS,TOTALES,TOTALES,TOTALES
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-09-01,1,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-09-01,6,1,6,1,7
VILLAZON,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-09-01,1,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-09-01,9,0,9,0,9
VITICHI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-09-01,0,2,0,2,2
WARNES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-09-01,2,0,2,0,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-09-01,14,0,14,0,14
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-09-01,3,3,3,3,6
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,5,3,5,3,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,3,0,3,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,3,0,3,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,4,2,4,2,6
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,15,0,15,0,15
CABEZAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,6,1,6,1,7
CAIROMA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,5,0,5,5
CALACOTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,10,0,10,10
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,10,0,10,10
CAMIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,2,10,2,10,12
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,1,0,1,1
CARAPARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,0,1,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,6,0,6,0,6
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,5,2,5,2,7
CHIMORE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,3,1,3,4
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,3,0,3,0,3
COBIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,10,1,10,1,11
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,98,1,98,1,99
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,16,0,16,0,16
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,0,1,0,1
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,4,5,4,5,9
COMARAPA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,8,0,8,0,8
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,6,4,6,4,10
CORIPATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,0,1,0,1
COROICO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,2,0,2,2
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,5,2,5,2,7
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,79,8,79,8,87
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,9,0,9,9
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,17,0,17,0,17
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,2,0,2,2
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,1,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,1,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,4,1,4,1,5
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,1,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,3,0,3,0,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,7,0,7,0,7
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,3,0,3,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,5,0,5,5
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,3,0,3,3
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,3,0,3,0,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,26,3,26,3,29
MACHARETI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,4,0,4,4
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,1,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,12,3,12,3,15
MIZQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,0,1,0,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,2,2,2,2,4
MONTERO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,26,10,26,10,36
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,7,0,7,7
ORURO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,63,1,63,1,64
PAILON,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,1,0,1,1
PALCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,0,1,0,1
PASORAPA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,2,0,2,0,2
PAZÑA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,2,0,2,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,9,0,9,0,9
PUCARANI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,4,0,4,0,4
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,3,0,3,3
PUNA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,0,1,0,1
PUNATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,1,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,61,5,61,5,66
ROBORE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,16,0,16,0,16
SACABA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,7,6,7,6,13
SAIPINA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,1,1,1,2
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,3,0,3,0,3
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,2,0,2,0,2
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,3,1,3,4
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,4,0,4,4
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,15,0,15,0,15
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,12,0,12,12
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,2,0,2,0,2
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,1,0,1,1
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,2,0,2,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,5,1,5,6
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,375,42,375,42,417
SENA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,4,0,4,0,4
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,8,0,8,0,8
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,2,0,2,0,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,5,1,5,1,6
SUCRE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,9,3,9,3,12
TAPACARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,1,0,1,1
TARABUCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,4,0,4,0,4
TARIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,4,1,4,1,5
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,2,0,2,0,2
TUPIZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,3,0,3,0,3
VACAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,2,1,2,1,3
VILA VILA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,1,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,2,0,2,0,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,1,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,0,2,0,2,2
VINTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,10,0,10,0,10
WARNES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,2,0,2,0,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-10-01,6,6,6,6,12
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,0,1,0,1
AIQUILE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,5,2,5,2,7
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,1,0,1,1
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,6,0,6,6
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,3,0,3,0,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,7,6,7,6,13
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,1,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,42,12,42,12,54
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,1,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,4,2,4,2,6
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,6,0,6,6
CAMIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,3,0,3,0,3
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,1,0,1,1
CARAPARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,9,0,9,0,9
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,2,0,2,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,3,0,3,0,3
CHIMORE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,1,0,1,1
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,1,0,1,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,12,1,12,1,13
COBIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,7,10,7,10,17
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,72,0,72,0,72
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,12,0,12,0,12
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,0,1,0,1
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,3,1,3,1,4
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,4,0,4,4
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,1,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,8,0,8,0,8
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,31,5,31,5,36
COROICO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,7,0,7,7
COTOCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,4,0,4,0,4
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,2,2,2,2,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,99,6,99,6,105
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,1,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,7,2,7,2,9
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,3,0,3,3
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,2,1,2,1,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,5,4,5,4,9
HUACARETA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,7,0,7,7
HUMANATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,3,0,3,3
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,3,0,3,0,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,32,1,32,1,33
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,0,1,0,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,6,2,6,2,8
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,1,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,29,1,29,1,30
MONTERO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,19,6,19,6,25
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,1,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,3,2,3,2,5
PAILON,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,3,3,3,3,6
PALCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,5,0,5,5
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,0,1,0,1
PASORAPA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,0,1,0,1
POOPO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,12,0,12,0,12
PORVENIR,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,2,0,2,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,12,0,12,0,12
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,4,0,4,0,4
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,2,0,2,0,2
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,1,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,2,0,2,0,2
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,5,0,5,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,2,1,2,1,3
RAVELO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,2,0,2,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,42,10,42,10,52
ROBORE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,13,0,13,0,13
SACABA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,2,2,2,2,4
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,3,0,3,3
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,5,15,5,15,20
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,8,0,8,0,8
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,3,2,3,2,5
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,18,6,18,6,24
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,38,1,38,39
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,2,0,2,0,2
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,0,1,0,1
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,3,0,3,3
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,2,0,2,0,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,7,0,7,0,7
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,1,0,1,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,2,1,2,3
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,525,44,525,44,569
SENA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,3,0,3,3
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,7,0,7,0,7
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,7,5,7,5,12
SUCRE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,15,8,15,8,23
TACACOMA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,3,0,3,0,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,3,0,3,0,3
TARVITA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,4,2,4,2,6
TOLATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,2,0,2,0,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,6,7,6,7,13
TUPIZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,3,0,3,3
VACAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,2,1,2,1,3
VILA VILA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,2,0,2,0,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,2,0,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,3,3,3,3,6
VILLAZON,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,2,6,2,6,8
WARNES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,0,1,0,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,9,0,9,0,9
YOCALLA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,1,0,1,0,1
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-11-01,0,2,0,2,2
AIQUILE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,2,0,2,0,2
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,6,8,6,8,14
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,2,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,3,0,3,3
BATALLAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,4,1,4,5
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,3,1,3,4
CAJUATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,8,0,8,8
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,0,1,0,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,2,0,2,0,2
CARAPARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,9,0,9,0,9
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,2,0,2,0,2
CHIMORE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,2,0,2,2
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,1,0,1,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,4,1,4,1,5
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,75,0,75,0,75
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,16,0,16,0,16
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,0,1,0,1
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,1,0,1,0,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,3,0,3,3
COMANCHE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,0,1,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,14,5,14,5,19
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2011-12-01,10,10,10,10,20
