,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,7,12,1,2,8,14,22
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,1,3,2,2,3,5,8
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,1,1,0,0,1,1,2
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,1,0,0,0,1,1
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,33,0,0,0,33,33
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,17,36,7,20,24,56,80
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,0,1,0,1,0,1
SORATA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,2,12,0,0,2,12,14
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,3,2,0,0,3,2,5
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,6,3,4,6,10,9,19
TIPUANI,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,0,1,0,1,0,1
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,0,2,0,0,0,2,2
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,1,0,0,1,1,1,2
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,4,7,1,0,5,7,12
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,5,5,3,7,8,12,20
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,2,4,1,0,3,4,7
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2016-09-01,4,7,0,0,4,7,11
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,4,1,0,0,4,1,5
ALTO BENI,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,0,0,2,0,2,0,2
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,0,2,0,0,0,2,2
ARANI,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,2,4,1,0,3,4,7
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,0,2,0,0,0,2,2
AUCAPATA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,2,3,0,0,2,3,5
BELLA FLOR,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,0,0,0,1,0,1,1
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,4,6,1,0,5,6,11
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,10,20,0,0,10,20,30
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,5,1,0,0,5,1,6
CHUMA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,0,2,2,0,2,2,4
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,1,0,0,0,1,0,1
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,3,5,0,0,3,5,8
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,4,2,2,0,6,2,8
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,2,2,0,0,2,2,4
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,0,0,1,0,1,0,1
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,4,4,0,0,4,4,8
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,1,4,0,6,1,10,11
LAGUNILLAS,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,2,1,1,0,3,1,4
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,1,2,0,0,1,2,3
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personal de salud,2016-10-01,0,2,0,0,0,2,2
ORURO,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,8,24,0,2,8,26,34
PAILON,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,0,0,3,3,3,3,6
POCONA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,1,0,0,0,1,0,1
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2016-10-01,0,0,3,1,3,1,4
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,1,6,0,0,1,6,7
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,2,4,0,1,2,5,7
SACABA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,7,4,74,47,81,51,132
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,1,1,0,0,1,1,2
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,1,0,3,1,4,1,5
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,2,1,0,0,2,1,3
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2016-10-01,10,2,8,6,18,8,26
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,22,46,0,0,22,46,68
SORATA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,11,23,0,0,11,23,34
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,2,16,0,0,2,16,18
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,1,0,0,0,1,0,1
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,0,1,0,0,0,1,1
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,1,4,0,0,1,4,5
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,0,2,4,2,4,4,8
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,11,4,16,7,27,11,38
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,1,1,0,0,1,1,2
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,1,0,0,0,1,0,1
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,62,30,0,0,62,30,92
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2016-10-01,0,0,0,1,0,1,1
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,2,3,0,0,2,3,5
AYO AYO,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,1,0,0,0,1,0,1
BOLPEBRA,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,0,0,5,0,5,5
CAIROMA,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,0,0,2,0,2,2
CALACOTO,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,0,250,430,250,430,680
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,7,0,0,0,7,7
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,1,0,0,0,1,1
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,2,0,0,0,2,2
CORO CORO,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,0,194,400,194,400,594
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,2,2,0,0,2,2,4
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,2,3,0,0,2,3,5
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,0,0,6,0,6,6
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,4,15,15,15,19,34
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,1,1,0,0,1,1,2
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,0,1,1,1,1,2
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,2,0,0,0,2,2
ORURO,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,14,32,0,5,14,37,51
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,1,0,1,0,2,0,2
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,1,1,0,0,1,1,2
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,2,0,0,0,2,0,2
SACABA,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,0,3,4,3,4,7
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,2,2,0,0,2,2,4
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,10,26,0,0,10,26,36
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,2,0,0,0,2,0,2
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,2,0,0,0,2,2
TARATA,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,1,1,0,1,1,2,3
TIAWANACU,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,1,4,0,0,1,4,5
TOLATA,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,0,0,5,0,5,5
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,1,0,0,0,1,0,1
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,0,1,0,1,0,1
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,4,6,0,0,4,6,10
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2016-11-01,0,0,0,2,0,2,2
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,6,8,0,0,6,8,14
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,0,1,0,0,0,1,1
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,1,1,0,0,1,1,2
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,7,3,0,0,7,3,10
DESAGUADERO,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,1,1,0,0,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2016-12-01,1,0,0,0,1,0,1
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,0,2,0,0,0,2,2
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,12,19,0,2,12,21,33
ORURO,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,46,93,0,3,46,96,142
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,1,0,0,0,1,0,1
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2016-12-01,2,4,0,0,2,4,6
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,1,0,0,0,1,0,1
QUIME,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,0,0,1,3,1,3,4
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,0,0,1,6,1,6,7
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,1,3,0,0,1,3,4
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,1,0,0,0,1,0,1
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,0,2,0,1,0,3,3
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,1,2,0,0,1,2,3
TIAWANACU,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,0,2,0,0,0,2,2
TINGUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,0,0,1,3,1,3,4
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2016-12-01,0,2,0,0,0,2,2
