,group,variable,month,DT 2DA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 10 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SANTIAGO DE CALLAPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,1,6,1,3,2,9,11
SANTIAGO DE HUARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,8,2,17,2,25,27
SANTIAGO DE HUATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,1,4,0,0,1,4,5
SANTIAGO DE MACHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,2,0,0,0,2,2
SANTIVAÑES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,5,3,6,3,11,14
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,1,0,1,0,2,2
SAPAHAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,1,5,0,2,1,7,8
SENA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,1,11,1,1,2,12,14
SHINAOTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,2,4,1,12,3,16,19
SICA SICA (VILLA AROMA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,2,11,17,39,19,50,69
SICAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,1,1,0,2,1,3,4
SIPE SIPE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,6,22,4,11,10,33,43
SOPACHUY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,1,0,1,0,2,2
SORACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,4,16,17,16,21,37
SORATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,1,17,9,30,10,47,57
SUCRE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,47,117,18,35,65,152,217
TACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,1,3,3,0,4,3,7
TACACOMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,2,4,0,0,2,4,6
TACOBAMBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,6,0,5,0,11,11
TACOPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,3,4,0,1,3,5,8
TAPACARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,12,10,3,10,15,25
TARABUCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,2,1,6,1,8,9
TARACO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,1,3,0,1,1,4,5
TARATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,1,5,0,1,1,6,7
TARIJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,72,350,65,45,137,395,532
TARVITA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,1,1,0,1,1,2
TEOPONTE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,2,3,10,9,12,12,24
TIAWANACU,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,12,0,1,0,13,13
TINGUIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,2,15,9,23,11,38,49
TIPUANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,2,3,17,3,19,22
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,10,18,15,11,25,29,54
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,14,0,15,0,29,29
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,2,1,0,0,2,1,3
TOCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,3,4,2,1,5,5,10
TOLATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,1,1,3,6,4,7,11
TOLEDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,1,1,10,1,11,12
TOMAVE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,1,7,2,3,3,10,13
TOMINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,1,0,0,1,1,1,2
TORO TORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,4,0,7,0,11,11
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,5,13,8,12,13,25,38
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,4,0,0,0,4,4
TRINIDAD,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,19,187,40,26,59,213,272
TUPIZA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,3,43,0,26,3,69,72
TURCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,1,0,0,0,1,1
UMALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,10,17,16,17,26,43
UNCIA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,14,14,28,14,42,56
URIONDO (A. CONCEPCION),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,4,22,0,1,4,23,27
UYUNI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,4,14,0,0,4,14,18
VACAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,3,2,0,0,3,2,5
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,3,14,1,2,4,16,20
VIACHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,4,96,19,14,23,110,133
VILA VILA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,2,0,5,8,7,8,15
VILLA CHARCAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,4,0,1,0,5,5
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,45,52,10,6,55,58,113
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,6,2,10,2,16,18
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,3,7,5,7,8,14,22
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,1,0,0,2,1,2,3
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,15,39,39,22,54,61,115
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,2,2,3,2,5,7
VILLAZON,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,5,49,3,10,8,59,67
VINTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,7,47,8,22,15,69,84
VITICHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,10,0,0,0,10,10
WALDO BALLIVIAN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,1,2,0,0,1,2,3
WARNES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,15,78,2,2,17,80,97
YACUIBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,45,96,6,9,51,105,156
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,3,0,0,0,3,3
YANACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,8,11,8,6,16,17,33
YAPACANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,23,60,35,69,58,129,187
YOCALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,0,3,0,0,0,3,3
YOTALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,6,7,3,5,9,12,21
YUNCHARA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-01-01,2,2,1,4,3,6,9
ACACIO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,3,0,2,0,5,5
ACHACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,11,21,15,17,26,38,64
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,8,13,21,14,29,43
AIQUILE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,8,15,2,9,10,24,34
ALALAY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,0,1,0,1,0,1
ALCALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,2,0,0,0,2,2
ALTO BENI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,6,8,36,22,42,30,72
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,18,0,1,0,19,19
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,0,0,1,0,1,1
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,1,3,3,3,4,7
ANZALDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,2,4,6,15,8,19,27
APOLO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,7,2,3,2,10,12
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,0,1,4,1,4,5
ARANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,2,11,1,3,3,14,17
ARBIETO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,10,22,46,66,56,88,144
ARQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,2,7,4,5,6,12,18
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,4,17,0,2,4,19,23
ATOCHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,7,3,0,5,7,8,15
AYATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,6,1,2,1,8,9
AYO AYO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,3,1,1,1,4,5
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,4,13,7,23,11,36,47
AZURDUY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,3,0,2,1,5,6
BATALLAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,7,2,7,3,14,17
BAURES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,1,0,0,0,1,1
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,0,1,0,1,0,1
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,3,0,1,1,4,5
BERMEJO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,3,38,7,6,10,44,54
BETANZOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,4,0,1,1,5,6
BOLIVAR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,4,1,7,1,11,12
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,3,0,0,0,3,3
BOYUIBE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,2,0,0,1,2,3
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,2,18,1,0,3,18,21
CABEZAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,30,23,25,39,55,62,117
CAIROMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,5,0,3,0,8,8
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,9,21,9,21,18,39
CAJUATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,10,0,0,0,10,10
CALACOTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,0,1,1,1,1,2
CALAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,14,6,1,6,15,21
CAMARGO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,3,7,2,3,5,10,15
CAMIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,29,69,10,4,39,73,112
CAPINOTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,3,12,19,31,22,43,65
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,6,0,0,0,6,6
CARACOLLO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,2,6,1,4,3,10,13
CARANAVI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,10,66,3,15,13,81,94
CARANGAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,0,1,0,1,0,1
CARAPARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,4,12,0,0,4,12,16
CARIPUYO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,3,0,1,0,4,4
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,5,9,6,34,11,43,54
CATACORA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,1,2,2,2,3,5
CHACARILLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,1,0,1,0,2,2
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,18,2,3,3,21,24
CHAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,11,0,0,1,11,12
CHARAGUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,8,43,5,44,13,57
CHAYANTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,5,5,20,5,25,30
CHIMORE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,5,22,15,24,20,46,66
CHIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,1,5,3,5,4,9
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,3,0,0,0,3,3
CHUA COCANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,0,65,0,65,0,65
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,21,25,9,26,30,56
CHUMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,2,2,0,0,2,2,4
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,4,0,1,0,5,5
CKOCHAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,1,0,2,0,3,3
CLIZA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,3,15,4,12,7,27,34
COBIJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,14,62,13,25,27,87,114
COCAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,6,19,3,13,9,32,41
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,142,533,64,88,206,621,827
COIPASA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,0,0,2,0,2,2
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,9,27,102,92,111,119,230
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,12,0,0,1,12,13
COLOMI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,3,10,2,2,5,12,17
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,2,13,98,84,100,97,197
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,12,0,5,0,17,17
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,2,5,0,0,2,5,7
COLQUIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,6,0,7,0,13,13
COMARAPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,4,3,3,3,7,10
CONCEPCION,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,1,0,0,0,1,1
COPACABANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,5,6,3,7,8,13,21
CORIPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,4,13,0,2,4,15,19
CORO CORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,5,5,1,2,6,7,13
COROICO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,0,0,2,1,2,3
CORQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,0,2,1,3,1,4
COTAGAITA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,13,10,3,6,16,16,32
COTOCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,19,95,1,12,20,107,127
CRUZ DE MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,2,2,1,2,3,5
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,2,8,3,15,5,23,28
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,0,3,1,4,1,5
CUEVO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,0,6,1,6,1,7
CULPINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,2,5,4,5,6,11
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,5,3,7,3,12,15
DESAGUADERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,31,20,19,14,50,34,84
EL ALTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,102,1058,689,622,791,1680,2471
EL CHORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,6,9,0,3,6,12,18
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,3,0,6,0,9,9
EL VILLAR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,3,0,0,1,3,1,4
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,8,13,7,1,15,14,29
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,27,65,0,0,27,65,92
ESCOMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,2,6,0,0,2,6,8
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,3,0,0,0,3,3
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,0,1,1,1,1,2
EXALTACION,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,6,4,0,4,6,10
FILADELFIA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,1,0,0,1,1,2
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,12,1,5,2,17,19
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,2,3,10,3,12,15
GUANAY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,4,26,2,10,6,36,42
GUAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,3,0,1,0,4,4
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,13,89,67,12,80,101,181
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,1,0,0,0,1,1
HUACARETA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,1,2,0,3,1,4
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,1,1,0,2,1,3
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,0,0,1,0,1,1
HUANUNI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,3,12,6,24,9,36,45
HUARACAJE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,7,0,0,0,7,7
HUARINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,2,1,3,1,5,6
HUATAJATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,0,12,1,12,1,13
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,2,0,0,0,2,2
HUMANATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,6,0,0,1,6,7
ICLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,1,0,0,0,1,1
INCAHUASI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,0,2,4,2,4,6
INGAVI (HUMAITA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,0,0,5,0,5,5
INQUISIVI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,2,0,1,1,3,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,2,6,2,1,4,7,11
IXIAMAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,2,0,0,1,2,3
JESUS DE MACHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,2,0,1,0,3,3
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,4,11,19,39,23,50,73
LA GUARDIA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,22,16,23,38,45,54,99
LA PAZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,129,840,92,54,221,894,1115
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,14,6,2,7,16,13,29
LAJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,4,0,7,0,11,11
LAS CARRERAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,1,0,0,0,1,1
LICOMA PAMPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,7,27,14,45,21,72,93
LURIBAY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,2,0,8,0,10,10
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,0,25,5,26,5,31
MACHARETI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,1,6,28,1,29,7,36
MAGDALENA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,9,4,1,4,10,14
MALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,0,0,4,0,4,4
MAPIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,4,8,5,16,9,24,33
MECAPACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,3,0,1,0,4,4
MINEROS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,25,25,1,25,26,51
MIZQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,2,22,4,15,6,37,43
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,6,0,2,0,8,8
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,2,2,1,1,3,3,6
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,8,6,1,8,9,14,23
MONTERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,21,150,166,47,187,197,384
MORO MORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,2,0,4,0,6,0,6
MOROCHATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,3,0,8,0,11,11
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,3,3,9,3,12,15
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,4,5,0,0,4,5,9
OCURI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,9,0,9,0,18,18
OKINAWA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,2,8,13,11,15,19,34
OMEREQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,3,5,4,7,7,12,19
ORURO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,35,296,94,45,129,341,470
PADCAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,5,5,1,3,6,8,14
PADILLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,3,4,0,0,3,4,7
PAILON,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,9,17,64,40,73,57,130
PALCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,8,1,8,1,16,17
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,4,16,61,59,65,75,140
PAMPA AULLAGAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,7,0,0,0,7,7
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,2,5,4,14,6,19,25
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,2,0,0,0,2,2
PASORAPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2016-02-01,0,1,1,0,1,1,2
