,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS FUERA,TOTALES,TOTALES,TOTALES
EUCALIPTUS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,33,33,68,66,101,99,200
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,0,0,2,2,2,2,4
EXALTACION,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,8,5,9,8,17,13,30
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,9,8,103,116,112,124,236
FILADELFIA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,12,1,22,30,34,31,65
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,20,23,5,15,25,38,63
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,40,50,48,65,88,115,203
GUANAY,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,46,52,88,39,134,91,225
GUAQUI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,29,21,75,70,104,91,195
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,52,49,75,63,127,112,239
GUTIERREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,8,9,27,35,35,44,79
HUACARETA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,4,16,30,55,34,71,105
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,0,0,11,20,11,20,31
HUACHACALLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,17,21,3,12,20,33,53
HUANUNI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,19,15,99,44,118,59,177
HUARACAJE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,7,1,0,2,7,3,10
HUARINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,22,12,68,104,90,116,206
HUATAJATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,13,8,50,76,63,84,147
HUAYLLAMARCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,16,25,146,132,162,157,319
HUMANATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,84,89,28,34,112,123,235
ICHOCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,0,0,8,8,8,8,16
ICLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,15,22,35,82,50,104,154
INCAHUASI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,20,18,12,6,32,24,56
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,16,21,110,76,126,97,223
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,58,23,144,92,202,115,317
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,3,2,20,23,23,25,48
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,90,95,110,130,200,225,425
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,36,27,47,26,83,53,136
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,100,127,60,81,160,208,368
LA PAZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,2905,3204,425,746,3330,3950,7280
LA RIVERA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,0,0,11,20,11,20,31
LAGUNILLAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,15,15,2,8,17,23,40
LAJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,75,68,115,151,190,219,409
LAS CARRERAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,5,10,33,36,38,46,84
LICOMA PAMPA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,7,5,84,69,91,74,165
LLALLAGUA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,438,654,461,542,899,1196,2095
LLICA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,14,19,34,36,48,55,103
LORETO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,17,17,41,36,58,53,111
LURIBAY,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,1,2,0,0,1,2,3
MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,6,8,30,32,36,40,76
MACHARETI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,14,14,62,87,76,101,177
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,25,17,14,10,39,27,66
MAIRANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,15,16,22,50,37,66,103
MALLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,0,0,2,3,2,3,5
MAPIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,45,43,28,47,73,90,163
MECAPACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,35,31,57,49,92,80,172
MINEROS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,28,32,25,19,53,51,104
MIZQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,70,92,113,167,183,259,442
MOCOMOCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,176,189,223,269,399,458,857
MOJINETE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,0,0,25,38,25,38,63
MOJOCOYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,29,33,19,21,48,54,102
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,47,57,24,37,71,94,165
MONTERO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,105,117,118,134,223,251,474
MORO MORO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,32,46,40,64,72,110,182
MOROCHATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,17,16,162,176,179,192,371
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,7,1,7,3,14,4,18
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,1,5,0,0,1,5,6
OKINAWA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,34,26,24,21,58,47,105
OMEREQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,9,7,96,124,105,131,236
ORURO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,608,802,347,275,955,1077,2032
PADCAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,10,13,14,10,24,23,47
PADILLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,9,11,24,17,33,28,61
PAILON,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,27,32,111,145,138,177,315
PALCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,17,20,35,30,52,50,102
PALOS BLANCOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,111,66,142,108,253,174,427
PAMPA AULLAGAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,8,17,34,34,42,51,93
PAMPA GRANDE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,63,81,44,94,107,175,282
PAPEL PAMPA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,32,39,134,139,166,178,344
PASORAPA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,18,18,101,136,119,154,273
PATACAMAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,74,100,50,64,124,164,288
PAZÑA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,16,12,55,70,71,82,153
PELECHUCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,13,8,27,27,40,35,75
POCOATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,47,69,298,343,345,412,757
POCONA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,39,78,161,219,200,297,497
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,22,21,49,74,71,95,166
POOPO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,8,12,43,85,51,97,148
PORCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,38,56,67,135,105,191,296
POROMA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,37,42,45,56,82,98,180
PORONGO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,19,16,40,34,59,50,109
PORTACHUELO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,41,36,13,14,54,50,104
PORVENIR,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,0,0,6,0,6,0,6
POTOSI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,387,427,296,315,683,742,1425
PRESTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,17,33,93,115,110,148,258
PUCARA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,5,11,16,17,21,28,49
PUCARANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,80,80,164,219,244,299,543
PUERTO ACOSTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,59,65,183,278,242,343,585
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,26,23,170,168,196,191,387
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,1,1,28,22,29,23,52
PUERTO PEREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,1,3,182,201,183,204,387
PUERTO QUIJARRO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,10,13,7,8,17,21,38
PUERTO RICO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,12,2,17,13,29,15,44
PUERTO SILES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,0,0,5,3,5,3,8
PUERTO SUAREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,19,36,56,64,75,100,175
PUERTO VILLARROEL,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,188,149,150,158,338,307,645
PUNA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,56,107,269,343,325,450,775
PUNATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,81,74,102,194,183,268,451
QUIABAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,17,16,4,0,21,16,37
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,440,454,558,686,998,1140,2138
QUIME,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,7,11,98,78,105,89,194
QUIRUSILLAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,13,19,10,5,23,24,47
REYES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,19,22,0,0,19,22,41
ROBORE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,21,19,11,14,32,33,65
RURRENABAQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,0,0,10,8,10,8,18
SABAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,22,20,46,48,68,68,136
SACABA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,181,281,998,849,1179,1130,2309
SACABAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,10,16,34,42,44,58,102
SACACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,44,39,48,62,92,101,193
SAIPINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,24,33,28,40,52,73,125
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,43,50,101,137,144,187,331
SAMAIPATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,29,27,140,155,169,182,351
SAN AGUSTIN,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,17,22,2,1,19,23,42
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,14,7,20,13,34,20,54
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,37,20,105,103,142,123,265
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,5,7,0,0,5,7,12
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,10,10,19,26,29,36,65
SAN BENITO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,40,58,119,200,159,258,417
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,112,120,9,8,121,128,249
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,35,36,54,55,89,91,180
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,34,23,2,9,36,32,68
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,8,6,18,19,26,25,51
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,108,107,42,45,150,152,302
SAN JAVIER(BNI),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,0,0,40,32,40,32,72
SAN JAVIER(STC),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,19,12,0,0,19,12,31
SAN JOAQUIN,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,2,5,0,0,2,5,7
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,5,3,19,17,24,20,44
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,29,19,19,20,48,39,87
SAN JULIAN,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,84,64,173,226,257,290,547
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,0,0,0,7,0,7,7
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,25,27,21,26,46,53,99
SAN LUCAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,46,47,31,68,77,115,192
SAN MATIAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,13,7,84,138,97,145,242
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,50,67,10,9,60,76,136
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,38,24,32,36,70,60,130
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,39,61,58,120,97,181,278
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,53,52,109,124,162,176,338
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,3,3,8,10,11,13,24
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,10,14,158,183,168,197,365
SAN RAFAEL,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,4,5,2,1,6,6,12
SAN RAMON BENI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,22,11,0,0,22,11,33
SAN RAMON SCZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,21,17,0,0,21,17,38
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,6,14,0,0,6,14,20
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,2893,3207,192,257,3085,3464,6549
SANTA ROSA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,7,4,13,20,20,24,44
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,5,1,1,2,6,3,9
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,20,21,60,64,80,85,165
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,13,16,92,104,105,120,225
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,26,25,46,61,72,86,158
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,17,9,57,51,74,60,134
SANTIVAÑES,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,31,46,114,193,145,239,384
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,9,8,10,11,19,19,38
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,93,58,51,43,144,101,245
SENA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,6,3,5,6,11,9,20
SHINAOTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,18,17,34,41,52,58,110
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,92,122,162,176,254,298,552
SICAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,9,12,6,14,15,26,41
SIPE SIPE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,184,254,408,729,592,983,1575
SOPACHUY,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,15,22,38,70,53,92,145
SORACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,47,50,73,92,120,142,262
SORATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,38,33,110,111,148,144,292
SUCRE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,528,693,267,409,795,1102,1897
TACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,0,6,9,11,9,17,26
TACACOMA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,1,0,15,11,16,11,27
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,36,33,67,64,103,97,200
TACOPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,12,8,44,49,56,57,113
TAHUA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,0,0,10,11,10,11,21
TAPACARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,94,90,247,297,341,387,728
TARABUCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,48,78,33,34,81,112,193
TARACO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,29,25,41,41,70,66,136
TARATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,20,31,54,77,74,108,182
TARIJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,655,697,269,375,924,1072,1996
TARVITA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,23,22,15,35,38,57,95
TEOPONTE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,73,48,96,44,169,92,261
TIAWANACU,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,105,98,41,38,146,136,282
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,0,3,0,0,0,3,3
TIPUANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,40,30,69,48,109,78,187
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,190,333,270,331,460,664,1124
TIRAQUE (CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,6,18,114,176,120,194,314
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,0,0,20,43,20,43,63
TODOS SANTOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,0,0,11,8,11,8,19
TOLATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,18,15,16,32,34,47,81
TOLEDO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,6,7,92,108,98,115,213
TOMAVE,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,56,71,108,130,164,201,365
TOMINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,28,33,29,33,57,66,123
TORO TORO,otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,2,5,23,37,25,42,67
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2016-05-01,25,46,52,70,77,116,193
