,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,6,8,0,0,6,8,14
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,7,76,75,76,82,158
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3927,4748,0,0,3927,4748,8675
SANTA ROSA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,30,46,0,0,30,46,76
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,4,1,0,3,4,7
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,5,4,12,7,17,11,28
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,0,1,1,3,1,4
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,7,1,3,4,10,14
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,22,15,11,17,33,32,65
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,5,5,5,8,10,18
SHINAOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,18,41,149,128,167,169,336
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,2,17,0,17,2,19
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,7,6,18,8,25,33
SOPACHUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,6,2,6,2,8
SORACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,7,1,1,2,8,10
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,1,20,17,23,18,41
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,336,395,103,103,439,498,937
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,4,67,63,69,67,136
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,0,18,19,19,19,38
TACOPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,4,1,0,4,4,8
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,7,9,10,16,17,25,42
TARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,19,13,14,29,33,42,75
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,2,4,2,4,6
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,7,8,4,2,11,10,21
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,73,94,139,197,212,291,503
TARVITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,20,13,17,38,37,51,88
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,11,11,9,12,20,23,43
TIAWANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,7,13,0,0,7,13,20
TINGUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,1,1,0,1,1,2
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,3,7,0,8,3,11
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,36,29,16,13,52,42,94
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,1,8,11,9,12,21
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,1,27,33,27,34,61
TOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,6,1,3,3,9,12
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,13,13,8,11,21,24,45
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,2,1,2,1,3
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,5,6,19,8,24,14,38
TOMINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,9,10,8,11,17,21,38
TORO TORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,1,4,5,6,6,12
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,6,21,65,36,71,57,128
TRIGAL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,9,5,1,7,10,17
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,32,37,91,86,123,123,246
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,13,38,24,36,37,74,111
UMALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,2,7,9,10,11,21
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,4,3,7,4,11,15
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,14,32,0,3,14,35,49
VACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,2,3,37,37,39,40,79
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,63,55,29,26,92,81,173
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,81,114,69,119,150,233,383
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,1,2,4,2,5,7
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,4,16,4,6,8,22,30
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,42,42,31,46,73,88,161
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,1,4,0,0,1,4,5
VILLA RIVERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,6,12,15,30,21,42,63
VILLA SERRANO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,1,1,1,1,2
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,21,33,70,60,91,93,184
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,21,25,16,15,37,40,77
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,25,44,20,36,45,80,125
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,26,17,33,36,59,53,112
VITICHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,10,23,5,9,15,32,47
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,2,2,2,2,4
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,23,20,10,5,33,25,58
YACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,4,0,0,3,4,7
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,26,45,5,7,31,52,83
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,4,0,15,11,19,11,30
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,9,10,41,32,50,42,92
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,13,10,3,3,16,13,29
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,5,2,2,5,7,12
YOTALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,13,21,10,17,23,38,61
YUNCHARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,0,0,1,1,1,1,2
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-07-01,3,5,42,63,45,68,113
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,6,7,3,12,9,19,28
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,21,21,21,21,42
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,7,4,43,47,50,51,101
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,0,12,10,14,10,24
ALTO BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,1,0,0,0,1,1
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,2,15,18,15,20,35
ARBIETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,16,36,53,56,69,92,161
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,17,37,84,73,101,110,211
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,1,0,1,0,2,2
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,1,1,1,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,9,29,24,31,33,64
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,5,2,3,4,8,12
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,1,0,1,0,1
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,6,8,0,0,6,8,14
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,2,2,2,2,4
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,3,4,1,9,4,13,17
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,7,14,11,16,18,34
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,3,57,86,59,89,148
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,0,1,0,1,1
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,3,0,3,0,6,6
CAIROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,9,9,4,4,13,13,26
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,5,4,7,6,12,18
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,18,10,2,2,20,12,32
CAPINOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,2,5,2,5,7
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,4,4,8,7,12,11,23
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,1,0,0,0,1,1
CATACORA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,0,0,3,1,3,4
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,2,0,0,1,2,3
CHARAÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,1,1,1,1,2
CHIMORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,3,10,163,30,166,40,206
CHUA COCANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,5,3,3,6,8,9,17
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,0,0,1,1,1,2
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,3,2,3,2,5
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,3,2,8,14,11,16,27
CLIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,2,1,2,1,4,5
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,5,3,0,2,5,5,10
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,4,0,0,0,4,4
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,226,275,4,13,230,288,518
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,0,1,0,1,1
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,3,2,6,9,9,11,20
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,4,0,0,1,4,5
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,3,7,0,3,3,10,13
COMANCHE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,3,5,3,5,8
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,0,0,0,1,0,1
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,2,6,3,7,5,12
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,5,20,15,21,20,41
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,7,10,20,12,27,39
CULPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,9,16,13,52,22,68,90
CURVA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,2,6,8,6,10,16
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,30,30,28,70,58,100,158
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,4,1,0,1,4,2,6
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,0,1,3,2,3,5
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,13,40,1,0,14,40,54
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,1,0,0,1,1,2
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,4,0,0,0,4,4
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,3,8,10,10,13,23
FILADELFIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,0,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,3,1,3,1,6,7
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,1,0,2,1,3,4
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,1,9,9,10,10,20
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,1,0,0,1,1,2
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,0,1,0,1,1
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,2,2,2,2,4
ICLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,3,0,5,0,8,8
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,4,7,25,37,29,44,73
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,20,19,24,31,44,50,94
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,0,3,1,4,1,5
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,0,1,1,3,1,4
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,50,41,75,128,125,169,294
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,57,95,31,45,88,140,228
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,2,1,0,3,2,5
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,7,9,7,6,14,15,29
MACHACAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,3,7,3,7,10
MACHARETI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,3,2,2,3,5,8
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,6,0,0,1,6,7
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,6,8,20,33,26,41,67
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,1,0,1,0,2,2
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,2,0,0,1,2,3
MOJINETE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,1,1,1,1,2
MOJOCOYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,0,0,0,1,0,1
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,17,30,7,3,24,33,57
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,39,51,29,23,68,74,142
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,0,1,0,1,1
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,0,1,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,20,0,0,0,20,0,20
OCURI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,5,10,5,10,15
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,13,11,21,22,34,33,67
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,1,0,1,0,2,2
PADILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,11,13,22,39,33,52,85
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,6,4,6,4,10
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,5,0,0,1,5,6
PAPEL PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,3,6,3,6,6,12
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,1,0,0,1,1,2
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,0,14,52,15,52,67
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,0,11,21,13,21,34
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,0,2,4,3,4,7
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,0,2,0,2,2
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,2,3,2,3,5
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,7,10,0,0,7,10,17
PUCARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,2,0,0,0,2,2
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,2,29,20,31,22,53
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,2,3,12,3,14,17
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,1,8,9,9,10,19
PUERTO SILES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,2,2,2,2,4
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,20,23,290,175,310,198,508
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,1,0,1,0,1
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,1,0,0,1,1,2
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,1,2,1,2,3
QUIRUSILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,0,3,0,3,3
RAVELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,2,1,0,1,2,3
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,11,12,11,12,23
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,1,0,0,2,1,3
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,30,41,22,46,52,87,139
SACABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,5,3,21,25,26,28,54
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,1,7,7,9,8,17
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,0,1,0,1,1
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,4,1,2,2,6,8
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,0,1,2,2,2,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,0,19,22,20,22,42
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,0,1,0,1,1
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,4,3,1,0,5,3,8
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,6,5,4,5,10,10,20
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,18,16,0,0,18,16,34
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,6,4,7,10,13,14,27
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,3,4,2,3,5,7,12
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,1,3,5,8,6,11,17
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,0,3,0,3,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,198,288,1,0,199,288,487
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,2,0,0,0,2,2
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,1,0,1,2,2,4
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,0,3,3,5,3,8
SHINAOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,2,17,24,17,26,43
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,7,13,8,15,15,30
SORACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,3,0,0,0,3,0,3
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,4,4,4,4,8
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,6,12,0,0,6,12,18
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,7,7,7,7,14
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,3,5,3,5,8
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,2,1,8,14,10,15,25
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,3,2,3,2,5
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,1,2,1,2,2,4
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,37,65,16,36,53,101,154
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,20,22,20,22,42
TINGUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,3,13,3,13,16
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,2,1,2,1,3
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,16,7,21,31,37,38,75
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,6,1,6,1,7
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,11,9,11,9,20
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,0,6,0,6,6
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,0,1,1,1,1,2
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,1,3,4,3,5,8
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,81,110,43,51,124,161,285
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,154,131,0,1,154,132,286
UMALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,1,6,6,6,7,13
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,15,59,17,21,32,80,112
VACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,1,17,21,17,22,39
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,4,2,2,4,6,6,12
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,6,7,54,42,60,49,109
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,0,1,4,1,4,2,6
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2016-08-01,10,24,40,59,50,83,133
