,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
COTAGAITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,18.0,0.0,1.0,0.0,19.0,19.0
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
CUEVO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,3.0,0.0,4.0,4.0
CULPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,13.0,0.0,5.0,0.0,18.0,18.0
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,4.0,0.0,4.0,4.0
CURVA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
DESAGUADERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,36.0,0.0,0.0,0.0,36.0,36.0
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1761.0,0.0,1430.0,0.0,3191.0,3191.0
EL CHORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
EL PUENTE(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,5.0,0.0,2.0,0.0,7.0,7.0
EL VILLAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,3.0,0.0,5.0,5.0
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,37.0,0.0,7.0,0.0,44.0,44.0
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,79.0,0.0,8.0,0.0,87.0,87.0
ESCOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,9.0,0.0,4.0,0.0,13.0,13.0
EUCALIPTUS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,2.0,0.0,4.0,4.0
EXALTACION,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,13.0,0.0,2.0,0.0,15.0,15.0
FILADELFIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,12.0,0.0,0.0,0.0,12.0,12.0
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
GUANAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,14.0,0.0,7.0,0.0,21.0,21.0
GUAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,17.0,0.0,0.0,0.0,17.0,17.0
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,179.0,0.0,68.0,0.0,247.0,247.0
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,6.0,0.0,1.0,0.0,7.0,7.0
HUACHACALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,2.0,0.0,4.0,4.0
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,29.0,0.0,31.0,31.0
HUARINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
HUATAJATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
HUAYLLAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,6.0,0.0,0.0,0.0,6.0,6.0
HUMANATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
ICHOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,2.0,0.0,6.0,6.0
ICLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,9.0,0.0,2.0,0.0,11.0,11.0
INCAHUASI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,11.0,0.0,1.0,0.0,12.0,12.0
INQUISIVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,10.0,0.0,14.0,14.0
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,16.0,0.0,6.0,0.0,22.0,22.0
IXIAMAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,22.0,0.0,38.0,0.0,60.0,60.0
JESUS DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
LA ASUNTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,111.0,0.0,59.0,0.0,170.0,170.0
LA PAZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1048.0,0.0,466.0,0.0,1514.0,1514.0
LAGUNILLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,5.0,0.0,6.0,0.0,11.0,11.0
LAJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,31.0,0.0,2.0,0.0,33.0,33.0
LAS CARRERAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
LLICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
LURIBAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,3.0,0.0,5.0,5.0
MACHACAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
MACHARETI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,7.0,0.0,2.0,0.0,9.0,9.0
MAGDALENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,23.0,0.0,0.0,0.0,23.0,23.0
MAPIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,9.0,0.0,2.0,0.0,11.0,11.0
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,8.0,0.0,2.0,0.0,10.0,10.0
MIZQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,28.0,0.0,29.0,0.0,57.0,57.0
MOCOMOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
MOJOCOYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,2.0,0.0,6.0,6.0
MONTEAGUDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,24.0,0.0,2.0,0.0,26.0,26.0
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,133.0,0.0,1.0,0.0,134.0,134.0
MORO MORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
MOROCHATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,5.0,0.0,1.0,0.0,6.0,6.0
OCURI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,15.0,0.0,15.0,15.0
OMEREQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,7.0,0.0,10.0,10.0
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,449.0,0.0,786.0,0.0,1235.0,1235.0
PADCAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,10.0,0.0,4.0,0.0,14.0,14.0
PADILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,6.0,0.0,2.0,0.0,8.0,8.0
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,23.0,0.0,23.0,23.0
PALCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,46.0,0.0,10.0,0.0,56.0,56.0
PALOS BLANCOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,10.0,0.0,13.0,0.0,23.0,23.0
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
PAPEL PAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
PAZÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,1.0,0.0,4.0,4.0
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,12.0,0.0,13.0,0.0,25.0,25.0
POCOATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,15.0,0.0,21.0,0.0,36.0,36.0
POCONA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,9.0,0.0,2.0,0.0,11.0,11.0
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,24.0,0.0,5.0,0.0,29.0,29.0
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,7.0,0.0,3.0,0.0,10.0,10.0
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,11.0,0.0,8.0,0.0,19.0,19.0
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,33.0,0.0,0.0,0.0,33.0,33.0
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,13.0,0.0,5.0,0.0,18.0,18.0
POSTRER VALLE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,420.0,0.0,270.0,0.0,690.0,690.0
PRESTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,9.0,0.0,9.0,9.0
PUCARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,29.0,0.0,17.0,0.0,46.0,46.0
PUERTO ACOSTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,4.0,0.0,6.0,6.0
PUERTO CARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,7.0,0.0,1.0,0.0,8.0,8.0
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,7.0,0.0,6.0,0.0,13.0,13.0
PUERTO PEREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,6.0,0.0,1.0,0.0,7.0,7.0
PUERTO RICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,8.0,0.0,0.0,0.0,8.0,8.0
PUERTO SILES,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,1.0,0.0,4.0,4.0
PUERTO SUAREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,92.0,0.0,31.0,0.0,123.0,123.0
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,12.0,0.0,1.0,0.0,13.0,13.0
PUNATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,17.0,0.0,23.0,0.0,40.0,40.0
QUIABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
QUILLACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,64.0,0.0,69.0,0.0,133.0,133.0
QUIME,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,6.0,0.0,2.0,0.0,8.0,8.0
RAVELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,11.0,0.0,9.0,0.0,20.0,20.0
REYES,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,41.0,0.0,0.0,0.0,41.0,41.0
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,96.0,0.0,1.0,0.0,97.0,97.0
RURRENABAQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
SABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
SACABA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,215.0,0.0,146.0,0.0,361.0,361.0
SACABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,2.0,0.0,6.0,6.0
SACACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,10.0,0.0,14.0,0.0,24.0,24.0
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,8.0,0.0,0.0,0.0,8.0,8.0
SAMAIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SAN AGUSTIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,5.0,0.0,5.0,5.0
SAN ANDRES,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,12.0,0.0,6.0,0.0,18.0,18.0
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SAN BENITO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,10.0,0.0,8.0,0.0,18.0,18.0
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,93.0,0.0,17.0,0.0,110.0,110.0
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,5.0,0.0,3.0,0.0,8.0,8.0
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,31.0,0.0,1.0,0.0,32.0,32.0
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,11.0,0.0,4.0,0.0,15.0,15.0
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,6.0,0.0,5.0,0.0,11.0,11.0
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
SAN JAVIER(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,9.0,0.0,53.0,0.0,62.0,62.0
SAN JULIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,5.0,0.0,1.0,0.0,6.0,6.0
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,15.0,0.0,0.0,0.0,15.0,15.0
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,28.0,0.0,2.0,0.0,30.0,30.0
SAN LUCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,24.0,0.0,13.0,0.0,37.0,37.0
SAN MATIAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,28.0,0.0,1.0,0.0,29.0,29.0
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,10.0,0.0,20.0,0.0,30.0,30.0
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,7.0,0.0,11.0,11.0
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SAN RAMON BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,3.0,0.0,3.0,3.0
SAN RAMON SCZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,26.0,0.0,0.0,0.0,26.0,26.0
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,54.0,0.0,54.0,54.0
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,962.0,0.0,0.0,0.0,962.0,962.0
SANTA ROSA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,21.0,0.0,0.0,0.0,21.0,21.0
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,3.0,0.0,3.0,3.0
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,2.0,0.0,5.0,5.0
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
SANTIVAÑES,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,7.0,0.0,1.0,0.0,8.0,8.0
SAPAHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,13.0,0.0,4.0,0.0,17.0,17.0
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,19.0,0.0,3.0,0.0,22.0,22.0
SHINAOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,15.0,0.0,14.0,0.0,29.0,29.0
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,0.0,0.0,5.0,0.0,5.0,5.0
SICAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SIPE SIPE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,115.0,0.0,77.0,0.0,192.0,192.0
SOPACHUY,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,2.0,0.0,5.0,5.0
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,2.0,0.0,5.0,5.0
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,5.0,0.0,8.0,8.0
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,301.0,0.0,58.0,0.0,359.0,359.0
TACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
TACACOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,3.0,0.0,6.0,6.0
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,6.0,0.0,7.0,0.0,13.0,13.0
TACOPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,5.0,0.0,1.0,0.0,6.0,6.0
TAPACARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,24.0,0.0,22.0,0.0,46.0,46.0
TARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,36.0,0.0,6.0,0.0,42.0,42.0
TARACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
TARATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,7.0,0.0,7.0,0.0,14.0,14.0
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,384.0,0.0,235.0,0.0,619.0,619.0
TARVITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,9.0,0.0,4.0,0.0,13.0,13.0
TEOPONTE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,12.0,0.0,1.0,0.0,13.0,13.0
TIAWANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,8.0,0.0,1.0,0.0,9.0,9.0
TINGUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,9.0,0.0,8.0,0.0,17.0,17.0
TIPUANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,7.0,0.0,11.0,11.0
TIQUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,91.0,0.0,53.0,0.0,144.0,144.0
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,24.0,0.0,22.0,0.0,46.0,46.0
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
TOLATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,10.0,0.0,3.0,0.0,13.0,13.0
TOLEDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,2.0,0.0,5.0,5.0
TOMAVE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
TOMINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,6.0,0.0,14.0,0.0,20.0,20.0
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,47.0,0.0,9.0,0.0,56.0,56.0
TRIGAL,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,68.0,0.0,69.0,0.0,137.0,137.0
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,18.0,0.0,21.0,0.0,39.0,39.0
UMALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,9.0,0.0,5.0,0.0,14.0,14.0
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,5.0,0.0,2.0,0.0,7.0,7.0
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,11.0,0.0,4.0,0.0,15.0,15.0
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,11.0,0.0,0.0,0.0,11.0,11.0
VACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,11.0,0.0,13.0,0.0,24.0,24.0
VALLEGRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,1.0,0.0,4.0,4.0
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,167.0,0.0,24.0,0.0,191.0,191.0
VILA VILA,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,5.0,0.0,6.0,0.0,11.0,11.0
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,14.0,0.0,7.0,0.0,21.0,21.0
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,116.0,0.0,21.0,0.0,137.0,137.0
VILLA RIVERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,40.0,0.0,41.0,0.0,81.0,81.0
VILLA TUNARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,99.0,0.0,10.0,0.0,109.0,109.0
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,16.0,0.0,11.0,0.0,27.0,27.0
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,56.0,0.0,7.0,0.0,63.0,63.0
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,104.0,0.0,40.0,0.0,144.0,144.0
VITICHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,10.0,0.0,5.0,0.0,15.0,15.0
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,3.0,0.0,1.0,0.0,4.0,4.0
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,8.0,0.0,2.0,0.0,10.0,10.0
YACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2016-07-01,0.0,6.0,0.0,4.0,0.0,10.0,10.0
