municipality,group,variable,month,Nº de actividades de educación en Salud Oral,TOTAL
CHUMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,43,43
CKOCHAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,48,48
CLIZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,27,27
COBIJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,4,4
COCAPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,20,20
COCHABAMBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,98,98
COIPASA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,1,1
COLCAPIRHUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,34,34
COLLANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,16,16
COLOMI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,17,17
COLPA BELGICA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,19,19
COLQUECHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,3,3
COLQUENCHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,7,7
COLQUIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,3,3
COMARAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,62,62
COMBAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,16,16
CONCEPCION,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,17,17
COPACABANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,21,21
CORIPATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,5,5
CORO CORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,6,6
CORQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,7,7
COTAGAITA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,3,3
CUATRO CAÑADAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,10,10
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,9,9
CUEVO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,6,6
CULPINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,6,6
CURVA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,2,2
DESAGUADERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,8,8
EL ALTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,99,99
EL CHORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,1,1
EL PUENTE(STC),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,8,8
EL PUENTE(TJA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,104,104
EL TORNO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,13,13
EL VILLAR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,4,4
ENTRE RIOS TRJ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,53,53
ENTRE RIOS CBBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,16,16
EUCALIPTUS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,1,1
FILADELFIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,2,2
GENERAL SAAVEDRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,2,2
GUANAY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,5,5
GUAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,27,27
GUAYARAMERIN,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,5,5
GUTIERREZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,14,14
HUACARETA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,6,6
HUACAYA (VILLA DE HUACAYA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,2,2
HUACHACALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,7,7
HUANUNI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,1,1
HUARINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,7,7
HUATAJATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,5,5
HUAYLLAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,23,23
HUMANATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,8,8
ICHOCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,7,7
ICLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,10,10
INCAHUASI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,2,2
INQUISIVI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,6,6
IRUPANA (VILLA DE LANZA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,2,2
IXIAMAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,6,6
JESUS DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,25,25
LA ASUNTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,15,15
LA GUARDIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,53,53
LA PAZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,184,184
LAGUNILLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,17,17
LAJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,12,12
LICOMA PAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,3,3
LLALLAGUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,8,8
LORETO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,1,1
LURIBAY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,2,2
MACHARETI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,1,1
MAGDALENA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,11,11
MAIRANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,58,58
MAPIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,10,10
MECAPACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,3,3
MINEROS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,3,3
MIZQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,12,12
MOCOMOCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,13,13
MONTEAGUDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,30,30
MONTERO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,58,58
MORO MORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,62,62
MOROCHATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,45,45
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,1,1
OCURI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,2,2
OKINAWA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,2,2
OMEREQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,7,7
ORURO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,22,22
PADCAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,8,8
PADILLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,18,18
PAILON,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,4,4
PALCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,13,13
PALOS BLANCOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,42,42
PAMPA AULLAGAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,3,3
PAMPA GRANDE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,10,10
PAPEL PAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,3,3
PASORAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,7,7
PATACAMAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,17,17
PAZÑA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,3,3
PELECHUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,9,9
POCOATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,2,2
POCONA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,7,7
POJO (CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,11,11
POOPO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,4,4
PORCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,4,4
POROMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,35,35
PORONGO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,3,3
PORVENIR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,9,9
POSTRER VALLE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,4,4
POTOSI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,55,55
PRESTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,23,23
PUCARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,81,81
PUCARANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,52,52
PUERTO ACOSTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,4,4
PUERTO CARABUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2013-02-01,7,7
