,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,1,1
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,38,38
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,12,12
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,42,42
COLQUENCHA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,12,12
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,10,10
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,55,55
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,57,57
COROICO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,47,47
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,8,8
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,21,21
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,345,345
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,26,26
CUCHUMUELA (V. G. VILLARROEL),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,3,3
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,3,3
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,17,17
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,5,5
CURVA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,1,1
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,9,9
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,1647,1647
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,1,1
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,14,14
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,13,13
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,188,188
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,3,3
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,20,20
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,104,104
ESCARA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,1,1
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,4,4
ESMERALDA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,1,1
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,5,5
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,26,26
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,2,2
GAIOC JATUN AYLLU YURA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,3,3
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,39,39
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,7,7
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,1,1
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,86,86
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,14,14
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,2,2
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,4,4
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,20,20
HUARINA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,9,9
HUATAJATA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,1,1
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,4,4
ICLA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,4,4
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,15,15
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,2,2
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,17,17
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,8,8
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,9,9
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,274,274
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,1253,1253
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,8,8
LAJA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,19,19
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,2,2
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,155,155
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,5,5
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,9,9
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,33,33
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,15,15
MECAPACA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,6,6
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,83,83
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,69,69
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,3,3
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,37,37
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,397,397
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,4,4
OCURI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,20,20
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,14,14
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,3,3
ORURO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,873,873
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,22,22
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,14,14
PAILON,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,89,89
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,19,19
PAMPA AULLAGAS,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,4,4
PAPEL PAMPA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,1,1
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,4,4
PATACAMAYA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,52,52
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,4,4
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,6,6
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,38,38
POCONA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,26,26
POJO (CBBA),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,20,20
POOPO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,10,10
PORCO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,24,24
POROMA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,18,18
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,10,10
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,50,50
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,13,13
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,327,327
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,11,11
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,34,34
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,9,9
PUERTO PEREZ,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,5,5
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,22,22
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,16,16
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,26,26
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,428,428
PUNA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,24,24
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,160,160
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,339,339
QUIME,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,14,14
QUIRUSILLAS,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,4,4
RAQAYPAMPA(ETA),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,2,2
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,8,8
REYES,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,17,17
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,758,758
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,2,2
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,22,22
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,6,6
SACABA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,509,509
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,1,1
SACACA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,19,19
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,5,5
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,5,5
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,15,15
SAN AGUSTIN,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,5,5
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,11,11
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,12,12
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,21,21
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,118,118
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,40,40
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,64,64
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,38,38
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,204,204
SAN JAVIER(BNI),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,2,2
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,39,39
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,11,11
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,154,154
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,14,14
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,37,37
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,38,38
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,26,26
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,27,27
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,37,37
SAN PEDRO DE MACHA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,16,16
SAN PEDRO DE TIQUINA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,5,5
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,2,2
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,10,10
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,18,18
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,9,9
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,84,84
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,3095,3095
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,16,16
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,29,29
SANTIAGO DE CALLAPA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,1,1
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,8,8
SANTIAGO DE HUATA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,2,2
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,7,7
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,1,1
SENA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,11,11
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,70,70
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,10,10
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,140,140
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,3,3
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,7,7
SORATA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,3,3
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,596,596
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,12,12
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,5,5
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,17,17
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,16,16
TARACO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,3,3
TARATA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,24,24
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,351,351
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,22,22
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,3,3
TIAHUANACU,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,3,3
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,30,30
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,14,14
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,23,23
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,28,28
TODOS SANTOS,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,1,1
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,15,15
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,7,7
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,1,1
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,8,8
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,17,17
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,45,45
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,8,8
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,146,146
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,152,152
TURCO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,3,3
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,29,29
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,31,31
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,21,21
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,98,98
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,47,47
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,18,18
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,18,18
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,69,69
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,3,3
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,8,8
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,277,277
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,12,12
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,70,70
VINTO,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,186,186
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,10,10
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,228,228
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,4,4
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,267,267
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,12,12
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,4,4
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,8,8
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2022-02-01,0,10,10
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,3,3
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,33,33
ACHOCALLA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,4,4
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,49,49
ALALAY,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,2,2
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,14,14
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,1,1
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,6,6
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,1,1
ANZALDO,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,2,2
APOLO,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,27,27
ARAMPAMPA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,3,3
ARANI,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,18,18
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,33,33
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,4,4
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,72,72
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,13,13
AUCAPATA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,9,9
AYATA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,9,9
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,75,75
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,21,21
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,2,2
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,104,104
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,60,60
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,2,2
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,8,8
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,45,45
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,37,37
CAIROMA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,6,6
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,6,6
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,13,13
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,26,26
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,21,21
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,2,2
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,98,98
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,68,68
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,27,27
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,178,178
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,23,23
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,16,16
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,10,10
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,119,119
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,13,13
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,91,91
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,8,8
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,104,104
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,4,4
CHOQUE COTA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,4,4
CHUA COCANI,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,4,4
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,41,41
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,5,5
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,11,11
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,1,1
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,79,79
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,33,33
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,1928,1928
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,152,152
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,1,1
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2022-03-01,0,16,16
