,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2022-07-01,1,4,5
VILLAZON,vih,no de personas con prueba rapida,2022-07-01,66,71,137
VINTO,vih,no de personas con prueba rapida,2022-07-01,33,68,101
VITICHI,vih,no de personas con prueba rapida,2022-07-01,1,0,1
WARNES,vih,no de personas con prueba rapida,2022-07-01,43,53,96
YACUIBA,vih,no de personas con prueba rapida,2022-07-01,123,186,309
YAMPARAEZ,vih,no de personas con prueba rapida,2022-07-01,0,4,4
YAPACANI,vih,no de personas con prueba rapida,2022-07-01,165,465,630
YUNCHARA,vih,no de personas con prueba rapida,2022-07-01,0,2,2
ZUDAÑEZ,vih,no de personas con prueba rapida,2022-07-01,1,2,3
ACACIO,vih,no de personas con prueba rapida,2022-08-01,1,0,1
AIQUILE,vih,no de personas con prueba rapida,2022-08-01,44,84,128
ALCALA,vih,no de personas con prueba rapida,2022-08-01,8,16,24
ANCORAIMES,vih,no de personas con prueba rapida,2022-08-01,9,3,12
ANZALDO,vih,no de personas con prueba rapida,2022-08-01,11,11,22
ARANI,vih,no de personas con prueba rapida,2022-08-01,2,7,9
ARBIETO,vih,no de personas con prueba rapida,2022-08-01,2,5,7
ARQUE,vih,no de personas con prueba rapida,2022-08-01,4,5,9
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2022-08-01,46,104,150
ATOCHA,vih,no de personas con prueba rapida,2022-08-01,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2022-08-01,0,6,6
AZURDUY,vih,no de personas con prueba rapida,2022-08-01,4,22,26
BERMEJO,vih,no de personas con prueba rapida,2022-08-01,13,35,48
BETANZOS,vih,no de personas con prueba rapida,2022-08-01,3,2,5
BUENA VISTA,vih,no de personas con prueba rapida,2022-08-01,3,1,4
CABEZAS,vih,no de personas con prueba rapida,2022-08-01,6,10,16
CAIROMA,vih,no de personas con prueba rapida,2022-08-01,7,17,24
"CAIZA ""D""",vih,no de personas con prueba rapida,2022-08-01,3,19,22
CAJUATA,vih,no de personas con prueba rapida,2022-08-01,4,2,6
CAMARGO,vih,no de personas con prueba rapida,2022-08-01,23,89,112
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2022-08-01,4,7,11
CAMIRI,vih,no de personas con prueba rapida,2022-08-01,5,4,9
CAPINOTA,vih,no de personas con prueba rapida,2022-08-01,6,12,18
CARACOLLO,vih,no de personas con prueba rapida,2022-08-01,1,14,15
CARANAVI,vih,no de personas con prueba rapida,2022-08-01,86,47,133
CARAPARI,vih,no de personas con prueba rapida,2022-08-01,1,3,4
CARIPUYO,vih,no de personas con prueba rapida,2022-08-01,8,4,12
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2022-08-01,4,9,13
CHALLAPATA,vih,no de personas con prueba rapida,2022-08-01,25,24,49
CHARAGUA,vih,no de personas con prueba rapida,2022-08-01,5,3,8
CHIMORE,vih,no de personas con prueba rapida,2022-08-01,14,43,57
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2022-08-01,24,32,56
CHUMA,vih,no de personas con prueba rapida,2022-08-01,11,3,14
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2022-08-01,1,0,1
CKOCHAS,vih,no de personas con prueba rapida,2022-08-01,0,1,1
CLIZA,vih,no de personas con prueba rapida,2022-08-01,8,10,18
COBIJA,vih,no de personas con prueba rapida,2022-08-01,48,29,77
COCHABAMBA,vih,no de personas con prueba rapida,2022-08-01,1602,2386,3988
COLCAPIRHUA,vih,no de personas con prueba rapida,2022-08-01,126,129,255
"COLCHA ""K""",vih,no de personas con prueba rapida,2022-08-01,0,1,1
COLLANA,vih,no de personas con prueba rapida,2022-08-01,0,1,1
COLOMI,vih,no de personas con prueba rapida,2022-08-01,2,7,9
COLPA BELGICA,vih,no de personas con prueba rapida,2022-08-01,10,8,18
COLQUECHACA,vih,no de personas con prueba rapida,2022-08-01,3,1,4
COLQUENCHA,vih,no de personas con prueba rapida,2022-08-01,1,5,6
COMARAPA,vih,no de personas con prueba rapida,2022-08-01,17,39,56
CONCEPCION,vih,no de personas con prueba rapida,2022-08-01,28,26,54
COROICO,vih,no de personas con prueba rapida,2022-08-01,23,21,44
CORQUE,vih,no de personas con prueba rapida,2022-08-01,1,1,2
COTAGAITA,vih,no de personas con prueba rapida,2022-08-01,2,6,8
COTOCA,vih,no de personas con prueba rapida,2022-08-01,42,47,89
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2022-08-01,24,91,115
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2022-08-01,1,0,1
CULPINA,vih,no de personas con prueba rapida,2022-08-01,15,29,44
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2022-08-01,0,3,3
CURVA,vih,no de personas con prueba rapida,2022-08-01,0,1,1
DESAGUADERO,vih,no de personas con prueba rapida,2022-08-01,1,2,3
EL ALTO,vih,no de personas con prueba rapida,2022-08-01,842,1485,2327
EL PUENTE(STC),vih,no de personas con prueba rapida,2022-08-01,19,24,43
EL TORNO,vih,no de personas con prueba rapida,2022-08-01,25,20,45
EL VILLAR,vih,no de personas con prueba rapida,2022-08-01,0,1,1
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2022-08-01,15,25,40
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2022-08-01,52,166,218
ESCARA,vih,no de personas con prueba rapida,2022-08-01,2,0,2
ESCOMA,vih,no de personas con prueba rapida,2022-08-01,0,8,8
ESMERALDA,vih,no de personas con prueba rapida,2022-08-01,7,5,12
EUCALIPTUS,vih,no de personas con prueba rapida,2022-08-01,0,2,2
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2022-08-01,27,41,68
FILADELFIA,vih,no de personas con prueba rapida,2022-08-01,0,2,2
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2022-08-01,7,5,12
GUANAY,vih,no de personas con prueba rapida,2022-08-01,6,17,23
GUAYARAMERIN,vih,no de personas con prueba rapida,2022-08-01,25,29,54
HUACARETA,vih,no de personas con prueba rapida,2022-08-01,2,1,3
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2022-08-01,1,0,1
HUACHACALLA,vih,no de personas con prueba rapida,2022-08-01,2,5,7
HUANUNI,vih,no de personas con prueba rapida,2022-08-01,49,71,120
HUAYLLAMARCA,vih,no de personas con prueba rapida,2022-08-01,10,17,27
ICLA,vih,no de personas con prueba rapida,2022-08-01,1,5,6
INCAHUASI,vih,no de personas con prueba rapida,2022-08-01,4,16,20
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2022-08-01,11,17,28
IXIAMAS,vih,no de personas con prueba rapida,2022-08-01,3,0,3
JESUS DE MACHACA,vih,no de personas con prueba rapida,2022-08-01,9,11,20
LA ASUNTA,vih,no de personas con prueba rapida,2022-08-01,17,20,37
LA GUARDIA,vih,no de personas con prueba rapida,2022-08-01,66,80,146
LA PAZ,vih,no de personas con prueba rapida,2022-08-01,1105,1867,2972
LAGUNILLAS,vih,no de personas con prueba rapida,2022-08-01,0,1,1
LAJA,vih,no de personas con prueba rapida,2022-08-01,5,12,17
LAS CARRERAS,vih,no de personas con prueba rapida,2022-08-01,0,10,10
LLALLAGUA,vih,no de personas con prueba rapida,2022-08-01,20,14,34
LURIBAY,vih,no de personas con prueba rapida,2022-08-01,3,2,5
MACHACAMARCA,vih,no de personas con prueba rapida,2022-08-01,1,7,8
MACHARETI,vih,no de personas con prueba rapida,2022-08-01,2,8,10
MAIRANA,vih,no de personas con prueba rapida,2022-08-01,4,11,15
MECAPACA,vih,no de personas con prueba rapida,2022-08-01,0,2,2
MINEROS,vih,no de personas con prueba rapida,2022-08-01,8,5,13
MIZQUE,vih,no de personas con prueba rapida,2022-08-01,33,59,92
MOJOCOYA,vih,no de personas con prueba rapida,2022-08-01,1,2,3
MONTEAGUDO,vih,no de personas con prueba rapida,2022-08-01,35,59,94
MONTERO,vih,no de personas con prueba rapida,2022-08-01,248,300,548
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2022-08-01,7,4,11
OCURI,vih,no de personas con prueba rapida,2022-08-01,2,9,11
OKINAWA,vih,no de personas con prueba rapida,2022-08-01,1,0,1
OMEREQUE,vih,no de personas con prueba rapida,2022-08-01,4,7,11
ORURO,vih,no de personas con prueba rapida,2022-08-01,291,1003,1294
PADCAYA,vih,no de personas con prueba rapida,2022-08-01,0,3,3
PADILLA,vih,no de personas con prueba rapida,2022-08-01,8,24,32
PAILON,vih,no de personas con prueba rapida,2022-08-01,15,35,50
PALOS BLANCOS,vih,no de personas con prueba rapida,2022-08-01,7,72,79
PAMPA GRANDE,vih,no de personas con prueba rapida,2022-08-01,6,11,17
PAPEL PAMPA,vih,no de personas con prueba rapida,2022-08-01,1,1,2
PATACAMAYA,vih,no de personas con prueba rapida,2022-08-01,10,11,21
PAZÑA,vih,no de personas con prueba rapida,2022-08-01,0,3,3
PELECHUCO,vih,no de personas con prueba rapida,2022-08-01,9,0,9
POCOATA,vih,no de personas con prueba rapida,2022-08-01,2,9,11
POCONA,vih,no de personas con prueba rapida,2022-08-01,3,4,7
POJO (CBBA),vih,no de personas con prueba rapida,2022-08-01,2,4,6
POOPO,vih,no de personas con prueba rapida,2022-08-01,30,51,81
PORCO,vih,no de personas con prueba rapida,2022-08-01,0,1,1
POROMA,vih,no de personas con prueba rapida,2022-08-01,1,1,2
PORONGO,vih,no de personas con prueba rapida,2022-08-01,7,5,12
PORTACHUELO,vih,no de personas con prueba rapida,2022-08-01,3,5,8
PORVENIR,vih,no de personas con prueba rapida,2022-08-01,3,4,7
POTOSI,vih,no de personas con prueba rapida,2022-08-01,30,35,65
PRESTO,vih,no de personas con prueba rapida,2022-08-01,1,10,11
PUCARANI,vih,no de personas con prueba rapida,2022-08-01,0,7,7
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2022-08-01,0,2,2
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2022-08-01,10,11,21
PUERTO SUAREZ,vih,no de personas con prueba rapida,2022-08-01,22,94,116
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2022-08-01,144,278,422
PUNA,vih,no de personas con prueba rapida,2022-08-01,0,3,3
PUNATA,vih,no de personas con prueba rapida,2022-08-01,87,98,185
QUILLACOLLO,vih,no de personas con prueba rapida,2022-08-01,168,695,863
QUIME,vih,no de personas con prueba rapida,2022-08-01,3,6,9
QUIRUSILLAS,vih,no de personas con prueba rapida,2022-08-01,0,2,2
RAQAYPAMPA(ETA),vih,no de personas con prueba rapida,2022-08-01,1,2,3
RAVELO,vih,no de personas con prueba rapida,2022-08-01,248,338,586
REYES,vih,no de personas con prueba rapida,2022-08-01,6,16,22
RIBERALTA,vih,no de personas con prueba rapida,2022-08-01,570,457,1027
ROBORE,vih,no de personas con prueba rapida,2022-08-01,2,3,5
RURRENABAQUE,vih,no de personas con prueba rapida,2022-08-01,31,62,93
SABAYA,vih,no de personas con prueba rapida,2022-08-01,21,60,81
SACABA,vih,no de personas con prueba rapida,2022-08-01,194,612,806
SACABAMBA,vih,no de personas con prueba rapida,2022-08-01,19,14,33
SACACA,vih,no de personas con prueba rapida,2022-08-01,0,3,3
SAIPINA,vih,no de personas con prueba rapida,2022-08-01,1,1,2
SAMAIPATA,vih,no de personas con prueba rapida,2022-08-01,3,4,7
SAN ANDRES,vih,no de personas con prueba rapida,2022-08-01,3,3,6
SAN BENITO,vih,no de personas con prueba rapida,2022-08-01,49,174,223
SAN BORJA,vih,no de personas con prueba rapida,2022-08-01,35,40,75
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2022-08-01,8,10,18
SAN CARLOS,vih,no de personas con prueba rapida,2022-08-01,18,18,36
SAN IGNACIO,vih,no de personas con prueba rapida,2022-08-01,1,5,6
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2022-08-01,9,8,17
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2022-08-01,1,1,2
SAN JAVIER(STC),vih,no de personas con prueba rapida,2022-08-01,8,21,29
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2022-08-01,20,25,45
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2022-08-01,2,0,2
SAN JULIAN,vih,no de personas con prueba rapida,2022-08-01,55,113,168
SAN LORENZO(PND),vih,no de personas con prueba rapida,2022-08-01,1,4,5
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2022-08-01,0,1,1
SAN LUCAS,vih,no de personas con prueba rapida,2022-08-01,7,71,78
SAN MATIAS,vih,no de personas con prueba rapida,2022-08-01,5,21,26
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2022-08-01,6,6,12
SAN PEDRO,vih,no de personas con prueba rapida,2022-08-01,24,50,74
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2022-08-01,5,16,21
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2022-08-01,1,0,1
SAN RAMON BENI,vih,no de personas con prueba rapida,2022-08-01,1,4,5
SAN RAMON SCZ,vih,no de personas con prueba rapida,2022-08-01,0,1,1
SANTA ANA,vih,no de personas con prueba rapida,2022-08-01,15,18,33
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2022-08-01,1625,2534,4159
SANTA ROSA,vih,no de personas con prueba rapida,2022-08-01,1,1,2
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2022-08-01,6,8,14
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2022-08-01,16,40,56
SAPAHAQUI,vih,no de personas con prueba rapida,2022-08-01,3,1,4
SENA,vih,no de personas con prueba rapida,2022-08-01,8,25,33
SHINAOTA,vih,no de personas con prueba rapida,2022-08-01,51,77,128
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2022-08-01,2,1,3
SICAYA,vih,no de personas con prueba rapida,2022-08-01,0,2,2
SIPE SIPE,vih,no de personas con prueba rapida,2022-08-01,10,15,25
SOPACHUY,vih,no de personas con prueba rapida,2022-08-01,2,13,15
SORATA,vih,no de personas con prueba rapida,2022-08-01,1,0,1
SUCRE,vih,no de personas con prueba rapida,2022-08-01,195,634,829
TACACOMA,vih,no de personas con prueba rapida,2022-08-01,4,7,11
TACOPAYA,vih,no de personas con prueba rapida,2022-08-01,2,12,14
TAPACARI,vih,no de personas con prueba rapida,2022-08-01,1,8,9
TARABUCO,vih,no de personas con prueba rapida,2022-08-01,19,161,180
TARACO,vih,no de personas con prueba rapida,2022-08-01,0,1,1
TARIJA,vih,no de personas con prueba rapida,2022-08-01,125,232,357
TARVITA,vih,no de personas con prueba rapida,2022-08-01,3,27,30
TEOPONTE,vih,no de personas con prueba rapida,2022-08-01,1,4,5
TIAHUANACU,vih,no de personas con prueba rapida,2022-08-01,5,10,15
TIPUANI,vih,no de personas con prueba rapida,2022-08-01,5,5,10
TIQUIPAYA,vih,no de personas con prueba rapida,2022-08-01,2,3,5
TOCO,vih,no de personas con prueba rapida,2022-08-01,2,0,2
TODOS SANTOS,vih,no de personas con prueba rapida,2022-08-01,1,0,1
TOLATA,vih,no de personas con prueba rapida,2022-08-01,1,3,4
TOMINA,vih,no de personas con prueba rapida,2022-08-01,5,3,8
TORO TORO,vih,no de personas con prueba rapida,2022-08-01,2,3,5
TOTORA(CBBA),vih,no de personas con prueba rapida,2022-08-01,12,41,53
TOTORA(ORR),vih,no de personas con prueba rapida,2022-08-01,0,2,2
TRINIDAD,vih,no de personas con prueba rapida,2022-08-01,74,67,141
TUPIZA,vih,no de personas con prueba rapida,2022-08-01,48,180,228
TURCO,vih,no de personas con prueba rapida,2022-08-01,0,1,1
UNCIA,vih,no de personas con prueba rapida,2022-08-01,10,14,24
URUBICHA,vih,no de personas con prueba rapida,2022-08-01,3,6,9
UYUNI,vih,no de personas con prueba rapida,2022-08-01,10,19,29
VALLEGRANDE,vih,no de personas con prueba rapida,2022-08-01,13,23,36
VIACHA,vih,no de personas con prueba rapida,2022-08-01,3,9,12
VILLA CHARCAS,vih,no de personas con prueba rapida,2022-08-01,5,8,13
VILLA MONTES,vih,no de personas con prueba rapida,2022-08-01,37,38,75
VILLA SERRANO,vih,no de personas con prueba rapida,2022-08-01,6,6,12
VILLA TUNARI,vih,no de personas con prueba rapida,2022-08-01,111,200,311
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2022-08-01,2,5,7
VILLAZON,vih,no de personas con prueba rapida,2022-08-01,39,50,89
VINTO,vih,no de personas con prueba rapida,2022-08-01,38,61,99
WARNES,vih,no de personas con prueba rapida,2022-08-01,64,135,199
YACUIBA,vih,no de personas con prueba rapida,2022-08-01,115,173,288
YAMPARAEZ,vih,no de personas con prueba rapida,2022-08-01,1,5,6
YANACACHI,vih,no de personas con prueba rapida,2022-08-01,1,0,1
YAPACANI,vih,no de personas con prueba rapida,2022-08-01,139,256,395
YUNCHARA,vih,no de personas con prueba rapida,2022-08-01,5,9,14
YUNGUYO DE LITORAL,vih,no de personas con prueba rapida,2022-08-01,2,3,5
ZUDAÑEZ,vih,no de personas con prueba rapida,2022-08-01,2,10,12
ACACIO,vih,no de personas con prueba rapida,2022-09-01,0,2,2
ACHACACHI,vih,no de personas con prueba rapida,2022-09-01,2,1,3
AIQUILE,vih,no de personas con prueba rapida,2022-09-01,41,52,93
ALCALA,vih,no de personas con prueba rapida,2022-09-01,5,6,11
ALTO BENI,vih,no de personas con prueba rapida,2022-09-01,1,0,1
ANZALDO,vih,no de personas con prueba rapida,2022-09-01,7,23,30
APOLO,vih,no de personas con prueba rapida,2022-09-01,0,1,1
ARAMPAMPA,vih,no de personas con prueba rapida,2022-09-01,0,1,1
ARANI,vih,no de personas con prueba rapida,2022-09-01,6,5,11
ARBIETO,vih,no de personas con prueba rapida,2022-09-01,3,15,18
ARQUE,vih,no de personas con prueba rapida,2022-09-01,1,10,11
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2022-09-01,43,106,149
ATOCHA,vih,no de personas con prueba rapida,2022-09-01,0,1,1
AYATA,vih,no de personas con prueba rapida,2022-09-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2022-09-01,1,7,8
AZURDUY,vih,no de personas con prueba rapida,2022-09-01,1,34,35
BERMEJO,vih,no de personas con prueba rapida,2022-09-01,17,39,56
BETANZOS,vih,no de personas con prueba rapida,2022-09-01,1,1,2
BOLIVAR,vih,no de personas con prueba rapida,2022-09-01,0,3,3
BOLPEBRA,vih,no de personas con prueba rapida,2022-09-01,3,13,16
BUENA VISTA,vih,no de personas con prueba rapida,2022-09-01,4,2,6
CABEZAS,vih,no de personas con prueba rapida,2022-09-01,8,18,26
CAIROMA,vih,no de personas con prueba rapida,2022-09-01,3,14,17
"CAIZA ""D""",vih,no de personas con prueba rapida,2022-09-01,2,4,6
CAJUATA,vih,no de personas con prueba rapida,2022-09-01,2,4,6
CALAMARCA,vih,no de personas con prueba rapida,2022-09-01,3,6,9
CAMARGO,vih,no de personas con prueba rapida,2022-09-01,15,51,66
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2022-09-01,2,7,9
CAMIRI,vih,no de personas con prueba rapida,2022-09-01,5,0,5
CAPINOTA,vih,no de personas con prueba rapida,2022-09-01,7,10,17
CARACOLLO,vih,no de personas con prueba rapida,2022-09-01,8,18,26
CARANAVI,vih,no de personas con prueba rapida,2022-09-01,91,76,167
CARAPARI,vih,no de personas con prueba rapida,2022-09-01,31,53,84
CARIPUYO,vih,no de personas con prueba rapida,2022-09-01,3,5,8
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2022-09-01,73,11,84
CHALLAPATA,vih,no de personas con prueba rapida,2022-09-01,23,54,77
CHARAGUA,vih,no de personas con prueba rapida,2022-09-01,1,1,2
CHIMORE,vih,no de personas con prueba rapida,2022-09-01,13,29,42
CHIPAYA,vih,no de personas con prueba rapida,2022-09-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2022-09-01,0,61,61
CHUMA,vih,no de personas con prueba rapida,2022-09-01,1,26,27
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2022-09-01,2,5,7
CKOCHAS,vih,no de personas con prueba rapida,2022-09-01,0,4,4
CLIZA,vih,no de personas con prueba rapida,2022-09-01,3,7,10
COBIJA,vih,no de personas con prueba rapida,2022-09-01,66,46,112
COCHABAMBA,vih,no de personas con prueba rapida,2022-09-01,1580,2173,3753
COIPASA,vih,no de personas con prueba rapida,2022-09-01,7,0,7
COLCAPIRHUA,vih,no de personas con prueba rapida,2022-09-01,84,125,209
COLOMI,vih,no de personas con prueba rapida,2022-09-01,5,13,18
COLPA BELGICA,vih,no de personas con prueba rapida,2022-09-01,13,14,27
COLQUECHACA,vih,no de personas con prueba rapida,2022-09-01,1,5,6
COLQUENCHA,vih,no de personas con prueba rapida,2022-09-01,2,4,6
COLQUIRI,vih,no de personas con prueba rapida,2022-09-01,1,0,1
COMARAPA,vih,no de personas con prueba rapida,2022-09-01,3,17,20
CONCEPCION,vih,no de personas con prueba rapida,2022-09-01,23,11,34
COROICO,vih,no de personas con prueba rapida,2022-09-01,28,30,58
CORQUE,vih,no de personas con prueba rapida,2022-09-01,0,1,1
COTAGAITA,vih,no de personas con prueba rapida,2022-09-01,3,7,10
COTOCA,vih,no de personas con prueba rapida,2022-09-01,52,57,109
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2022-09-01,26,82,108
CULPINA,vih,no de personas con prueba rapida,2022-09-01,15,42,57
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2022-09-01,0,1,1
DESAGUADERO,vih,no de personas con prueba rapida,2022-09-01,3,6,9
EL ALTO,vih,no de personas con prueba rapida,2022-09-01,922,1371,2293
EL CHORO,vih,no de personas con prueba rapida,2022-09-01,1,3,4
EL PUENTE(STC),vih,no de personas con prueba rapida,2022-09-01,41,77,118
EL PUENTE(TJA),vih,no de personas con prueba rapida,2022-09-01,0,1,1
EL TORNO,vih,no de personas con prueba rapida,2022-09-01,69,133,202
EL VILLAR,vih,no de personas con prueba rapida,2022-09-01,0,1,1
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2022-09-01,7,40,47
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2022-09-01,57,233,290
ESCARA,vih,no de personas con prueba rapida,2022-09-01,1,1,2
ESCOMA,vih,no de personas con prueba rapida,2022-09-01,3,2,5
ESMERALDA,vih,no de personas con prueba rapida,2022-09-01,2,5,7
EUCALIPTUS,vih,no de personas con prueba rapida,2022-09-01,3,4,7
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2022-09-01,5,28,33
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2022-09-01,2,5,7
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2022-09-01,5,12,17
GUANAY,vih,no de personas con prueba rapida,2022-09-01,9,23,32
GUAYARAMERIN,vih,no de personas con prueba rapida,2022-09-01,78,87,165
GUTIERREZ,vih,no de personas con prueba rapida,2022-09-01,1,0,1
HUANUNI,vih,no de personas con prueba rapida,2022-09-01,40,104,144
HUAYLLAMARCA,vih,no de personas con prueba rapida,2022-09-01,6,5,11
ICLA,vih,no de personas con prueba rapida,2022-09-01,0,6,6
INCAHUASI,vih,no de personas con prueba rapida,2022-09-01,7,15,22
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2022-09-01,2,5,7
IXIAMAS,vih,no de personas con prueba rapida,2022-09-01,5,0,5
JESUS DE MACHACA,vih,no de personas con prueba rapida,2022-09-01,2,5,7
LA ASUNTA,vih,no de personas con prueba rapida,2022-09-01,15,33,48
LA GUARDIA,vih,no de personas con prueba rapida,2022-09-01,95,128,223
LA PAZ,vih,no de personas con prueba rapida,2022-09-01,1206,2253,3459
LAGUNILLAS,vih,no de personas con prueba rapida,2022-09-01,0,2,2
LAS CARRERAS,vih,no de personas con prueba rapida,2022-09-01,0,5,5
LLALLAGUA,vih,no de personas con prueba rapida,2022-09-01,8,10,18
LURIBAY,vih,no de personas con prueba rapida,2022-09-01,1,0,1
MACHACAMARCA,vih,no de personas con prueba rapida,2022-09-01,3,5,8
MACHARETI,vih,no de personas con prueba rapida,2022-09-01,2,4,6
MAIRANA,vih,no de personas con prueba rapida,2022-09-01,4,21,25
MALLA,vih,no de personas con prueba rapida,2022-09-01,6,3,9
MAPIRI,vih,no de personas con prueba rapida,2022-09-01,2,1,3
MECAPACA,vih,no de personas con prueba rapida,2022-09-01,0,2,2
MINEROS,vih,no de personas con prueba rapida,2022-09-01,6,3,9
MIZQUE,vih,no de personas con prueba rapida,2022-09-01,25,43,68
MOJOCOYA,vih,no de personas con prueba rapida,2022-09-01,1,0,1
MONTEAGUDO,vih,no de personas con prueba rapida,2022-09-01,52,76,128
MONTERO,vih,no de personas con prueba rapida,2022-09-01,143,269,412
OCURI,vih,no de personas con prueba rapida,2022-09-01,3,8,11
OMEREQUE,vih,no de personas con prueba rapida,2022-09-01,4,10,14
ORURO,vih,no de personas con prueba rapida,2022-09-01,504,1209,1713
PADCAYA,vih,no de personas con prueba rapida,2022-09-01,1,0,1
PADILLA,vih,no de personas con prueba rapida,2022-09-01,5,26,31
PALOS BLANCOS,vih,no de personas con prueba rapida,2022-09-01,1,1,2
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2022-09-01,0,1,1
PAMPA GRANDE,vih,no de personas con prueba rapida,2022-09-01,2,3,5
PAPEL PAMPA,vih,no de personas con prueba rapida,2022-09-01,4,3,7
PASORAPA,vih,no de personas con prueba rapida,2022-09-01,1,2,3
PATACAMAYA,vih,no de personas con prueba rapida,2022-09-01,4,5,9
PAZÑA,vih,no de personas con prueba rapida,2022-09-01,1,4,5
POCOATA,vih,no de personas con prueba rapida,2022-09-01,17,46,63
POCONA,vih,no de personas con prueba rapida,2022-09-01,1,4,5
POJO (CBBA),vih,no de personas con prueba rapida,2022-09-01,0,2,2
POOPO,vih,no de personas con prueba rapida,2022-09-01,88,41,129
PORCO,vih,no de personas con prueba rapida,2022-09-01,3,5,8
PORONGO,vih,no de personas con prueba rapida,2022-09-01,3,8,11
PORTACHUELO,vih,no de personas con prueba rapida,2022-09-01,5,1,6
PORVENIR,vih,no de personas con prueba rapida,2022-09-01,10,12,22
POSTRER VALLE,vih,no de personas con prueba rapida,2022-09-01,4,2,6
POTOSI,vih,no de personas con prueba rapida,2022-09-01,26,43,69
PRESTO,vih,no de personas con prueba rapida,2022-09-01,3,9,12
PUCARANI,vih,no de personas con prueba rapida,2022-09-01,5,8,13
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2022-09-01,11,13,24
PUERTO SUAREZ,vih,no de personas con prueba rapida,2022-09-01,10,17,27
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2022-09-01,157,251,408
PUNA,vih,no de personas con prueba rapida,2022-09-01,1,0,1
PUNATA,vih,no de personas con prueba rapida,2022-09-01,77,84,161
QUILLACOLLO,vih,no de personas con prueba rapida,2022-09-01,165,681,846
QUIME,vih,no de personas con prueba rapida,2022-09-01,1,1,2
RAQAYPAMPA(ETA),vih,no de personas con prueba rapida,2022-09-01,1,1,2
RAVELO,vih,no de personas con prueba rapida,2022-09-01,0,7,7
RIBERALTA,vih,no de personas con prueba rapida,2022-09-01,449,250,699
ROBORE,vih,no de personas con prueba rapida,2022-09-01,2,0,2
SABAYA,vih,no de personas con prueba rapida,2022-09-01,36,63,99
