municipality,group,variable,month,Nº de reuniones realizadas con autoridades locales de salud,TOTAL
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,3,3
PASORAPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,3,3
POCOATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,2,2
POCONA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,4,4
POJO (CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,3,3
POROMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,5,5
PORONGO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
PORTACHUELO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,3,3
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,2,2
PUERTO SILES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,8,8
PUNA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,15,15
PUNATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,5,5
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,15,15
REYES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,3,3
ROBORE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
SACACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,2,2
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
SAN BENITO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,2,2
SAN BORJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,3,3
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,2,2
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,3,3
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,3,3
SAN JULIAN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,3,3
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,14,14
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,3,3
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,5,5
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,16,16
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,2,2
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,3,3
SHINAOTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,4,4
SIPE SIPE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
SOPACHUY,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
SORACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,3,3
SORATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,14,14
TACOPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,4,4
TAPACARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
TARABUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,2,2
TARACO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,13,13
TARIJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,44,44
TARVITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
TIAWANACU,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,4,4
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,7,7
TOCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,2,2
TOLATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,2,2
TOMINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,3,3
TORO TORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,5,5
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,2,2
TUPIZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,4,4
TURCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,12,12
VIACHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,7,7
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,2,2
VILLA MONTES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,4,4
VILLAZON,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,3,3
VITICHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,4,4
WARNES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,4,4
YACUIBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,2,2
YAPACANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,5,5
YOTALA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-02-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con autoridades locales de salud,2015-03-01,3,3
