municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,30,30
COPACABANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,30,30
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,90,90
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,17,17
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,4,4
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,42,42
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,180,180
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,14,14
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,73,73
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,12,12
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,9,9
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,2368,2368
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,31,31
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,58,58
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,17,17
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,346,346
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,32,32
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,51,51
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,56,56
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,204,204
EUCALIPTUS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,12,12
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,11,11
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,62,62
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,28,28
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,10,10
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,102,102
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,15,15
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,104,104
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,56,56
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,13,13
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,119,119
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,138,138
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,10,10
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,11,11
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,4,4
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,12,12
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,4,4
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,679,679
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,31,31
LA RIVERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,8,8
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,25,25
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,56,56
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,27,27
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,61,61
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,10,10
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,14,14
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,4,4
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,322,322
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,10,10
MAIRANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,8,8
MALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,5,5
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,54,54
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,143,143
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,340,340
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,155,155
MORO MORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,7,7
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,28,28
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,90,90
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,3,3
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,5,5
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,130,130
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,1187,1187
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,36,36
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,85,85
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,3,3
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,1,1
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,22,22
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,122,122
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,120,120
PATACAMAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,5,5
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,3,3
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,31,31
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,82,82
POOPO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,27,27
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,84,84
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,148,148
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,3,3
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,192,192
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,1671,1671
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,186,186
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,37,37
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,87,87
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,69,69
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,20,20
PUERTO SILES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,4,4
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,56,56
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,69,69
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,423,423
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,698,698
QUIRUSILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,7,7
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,5,5
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,22,22
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,137,137
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,3,3
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,20,20
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,95,95
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,40,40
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,78,78
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,40,40
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,75,75
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,48,48
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,102,102
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,39,39
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,112,112
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,276,276
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,67,67
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,12,12
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2015-02-01,3,3
